c8a801110c099ce42a1b0e1741aa1434750b15617ad0da0220b6c3449f4733a5,262acbfcfd642cafeb2171dc3919f2ac00cdebdaa882dfc9636eda09b6d867ef,162640d90fbf18556a53b848d90128184555eb2716ef41f5ab02d11864e0d319,f46ce48c3c3cf05a552b71464601c856a3d4dc3a3c40e1d49e6f1e8d6d35e5f1,9e9773a8fb0579093d016fbf8a2b6c2f1a621eca72f3a56c395d181aaa2ee6c6,c9efb0a90fd50110a90660cbb6b5ada4ef64dafb37534e99f6114e9a0565ed6d,19b6aa2e210a9fde7c3b2f18e1d25be68cbef614e2abb756a181ee46ef214e29,e2fd4193e5ee9cae6e25c6514ac0ec79ab1f3169757b8badecb8144612c7da2b,5441eea3cec8bb608d703461b2316675004a89bf4cb65c8fe3b88ff03b00886f,305e999e27ff03e2f825d8ad2fe76240e3e4cd872013156e2fc241ec0a71fbc4,3704d443782bba8017b51d15029ebf326e0b435ded02160afe9a1357731b5815,1cd5e0b167ff9a2bacffa7cb8119fb29988353ff93b53676c081fa2993ee983a,281f93cf334bc9daee92ed2c67f686f9b18fb4c975b3efe7dd0230df8633ffce,4b4c43c45764d8537b9f74abb9461fa4238645730a388eb0456f342067db8e34,af19ba68101aa649c2b640b4476bbfbfbc17910636db8ebb30c1e3fae61fca31,73f9f300c8e251d4ec0555399dc97e3673965fedff5346b990d261d37dd6f741,074c287c33c42a01c18e6129bfd51f1a6c2ec9b89ca0d443813fc9431e94d30e,9a323a014c9f64ac9f6afe4e945d393728597e6b7141e55211476c4a72778595,1dff5f4af21365a90febe98610d24e4a7672ffaf03ebd06271b39d6e6a4ec583,f5ef21106eb6895e15cb13f486ad15b8604d58645a6c73dd86907576f89fce65,1e3b1155feb57599ec48bb29b25f126e5e15064b1189a5d7b60de6d433787573
"0","0","0","レザーナックル","0","10","0","0","0","0","0","0","2","27","0","ナックル","0","0","0","0","102101"
"0","0","0","クリスタルボウ","0","0","1","0","0","0","0","0","2","27","0","弓","0","0","0","0","102131"
"0","0","0","トライデント","0","0","0","0","0","0","0","0","2","12","0","槍","0","0","1","0","102162"
"0","0","0","フレイムスピア","0","0","0","0","0","0","0","0","2","20","0","槍","0","0","3","0","102163"
"0","0","0","メタルアックス","0","0","0","0","0","0","0","0","2","16","0","斧","0","0","0","0","102191"
"0","0","0","ハイメタルアックス","0","0","0","0","0","0","0","0","2","34","0","斧","0","0","0","0","102192"
"16","0","0","グリーンロッド","0","0","0","0","0","0","0","0","2","0","0","攻撃杖","0","0","0","0","102221"
"34","0","0","リトルドラゴンロッド","0","0","0","0","0","0","0","0","2","0","0","攻撃杖","0","0","0","0","102222"
"13","0","0","医者いらずの杖","0","0","1","0","0","0","0","0","2","0","0","回復杖","0","0","0","0","102251"
"27","0","0","ユニコーンの慈愛","0","0","1","0","0","0","0","0","2","0","0","回復杖","0","0","0","0","102252"
"0","0","0","智慧の衣","0","0","0","90","0","0","0","0","2","5","0","軽装鎧","0","0","0","0","102281"
"0","0","0","ライトプレート","0","0","1","150","0","0","0","0","2","7","0","軽装鎧","0","0","1","0","102282"
"0","0","0","スケイルメイル","0","0","0","95","0","0","0","0","2","0","0","重装鎧","0","0","1","0","102311"
"0","0","0","ハイメタルプレート","0","0","1","180","0","0","0","0","2","0","0","重装鎧","0","0","2","0","102312"
"0","0","0","フォークロアクロース","0","0","0","90","0","0","0","0","2","6","0","服","0","0","0","0","102341"
"0","0","0","忍び装束","0","0","1","120","0","0","0","0","2","7","0","服","0","110","1","0","102342"
"4","0","0","春色ローブ","0","0","1","65","0","0","0","0","2","0","0","魔法服","0","0","0","0","102371"
"7","0","0","ノルディックローブ","0","0","2","120","0","0","0","0","2","0","0","魔法服","0","0","1","0","102372"
"0","0","0","タワーシールド","0","0","0","135","0","0","0","0","2","7","0","盾","0","0","3","0","102401"
"0","1","0","クラウンブーツ","0","0","0","30","0","0","0","0","2","2","0","靴","0","0","1","0","102431"
"0","2","0","ハンティングブーツ","0","0","1","60","0","0","0","0","2","3","0","靴","0","0","2","0","102432"
"8","0","0","ウィッチブーツ","0","0","1","30","0","0","0","0","2","0","0","魔法靴","0","0","0","0","102461"
"0","0","0","かわいいキャスケット","0","0","0","90","0","0","0","0","2","3","0","兜","0","0","1","0","102491"
"0","0","0","レギオンヘルム","0","0","1","90","0","0","0","0","2","0","0","兜","0","0","1","0","102493"
"7","0","0","修道女のフード","0","0","3","0","0","0","0","10","2","0","0","魔法帽子","0","0","1","0","102521"
"0","0","0","勇気の宝珠","0","5","0","0","0","0","0","0","2","11","0","攻撃アクセサリ","0","30","0","0","102551"
"0","0","0","スパイクバングル","0","10","0","0","0","0","0","5","2","20","0","攻撃アクセサリ","0","0","1","0","102552"
"0","0","0","仁愛の宝珠","0","0","1","55","0","0","0","0","2","0","0","防御アクセサリ","0","25","1","0","102581"
"0","0","0","勝利のミサンガ","0","0","2","120","0","0","0","0","2","0","0","防御アクセサリ","0","0","2","0","102582"
"11","0","0","マジックグラス","0","0","1","0","0","0","0","0","2","0","0","魔法アクセサリ","0","0","0","0","102611"
"10","0","0","智慧の宝珠","0","5","0","0","0","0","0","0","2","0","0","魔法アクセサリ","0","25","0","0","102612"
"24","0","0","マジックモノクル","0","0","2","0","0","0","0","0","2","0","0","魔法アクセサリ","0","0","0","0","102613"
"20","0","0","文様の腕輪","0","10","1","0","0","0","0","0","2","0","0","魔法アクセサリ","0","0","0","0","102614"
"0","0","0","煌めきの剣","0","0","0","30","0","0","0","0","3","13.4","0","剣","0","0","0","0","103011"
"0","0","0","竜紋剣","0","0","0","38.4","0","0","0","0","3","17.7","0","剣","0","0","0","0","103012"
"0","0","0","フェザーブレード","0","0","0","45","0","0","0","0","3","20.4","0","剣","0","0","0","0","103013"
"0","0","0","月光刀","0","0","0","21.7","0","0","0","0","3","19.4","0","刀","0","0","0","0","103041"
"0","0","0","雷神刀","0","0","0","25","0","0","0","0","3","22.7","0","刀","0","0","0","0","103042"
"0","0","0","プラチナナイフ","0","5","0","0","0","0","0","0","3","13.4","0","短剣","0","0","0","0","103071"
"0","0","0","ヴァンパイアダガー","0","0","0","0","0","0","0","0","3","20.4","1","短剣","0","0","0","0","103072"
"0","0","0","ドラゴンズクロー","0","5","0","0","0","0","0","0","3","17.7","0","ナックル","0","0","0","0","103101"
"0","0","0","キューピッドの弓","0","0","1","0","0","0","0","0","3","17.7","0","弓","0","0","0","0","103131"
"0","0","0","デビルズボウ","0","0","1","0","0","0","0","0","3","20.4","0","弓","0","0","0","0","103132"
"0","0","0","騎士の誇り","0","0","0","0","0","0","0","0","3","11.7","0","槍","0","0","1","0","103161"
"0","0","0","アブソリュートスピア","0","0","0","0","0","0","0","0","3","15.4","0","槍","0","0","1.7","0","103162"
"0","0","0","ブルースフィアアックス","0","0","0","0","0","0","0","0","3","16.7","0","斧","0","0","0","0","103191"
"0","0","0","麗花の戦斧","0","0","0","0","0","0","0","0","3","22","0","斧","0","0","0","0","103192"
"0","0","0","稲妻の斧","0","0","0","0","0","0","0","0","3","25.7","0","斧","0","0","0","0","103193"
"16.7","0","0","ソーンブラッドロッド","0","0","0","0","0","0","0","0","3","0","0","攻撃杖","0","0","0","0","103221"
"25.7","0","0","デビルズホーン","0","0","0","0","0","0","0","0","3","0","0","攻撃杖","0","0","0","0","103222"
"13.4","0","0","天球の見守り","0","0","0.7","0","0","0","0","0","3","0","0","回復杖","0","0","0","0","103251"
"17.7","0","0","花蕾の杖","0","0","1","0","0","0","0","0","3","0","0","回復杖","0","0","0","0","103252"
"0","0","0","ファッションアーマー","0","0","0.4","81.7","0","0","0","0","3","3.7","0","軽装鎧","0","0","0.4","0","103281"
"0","0","0","バトリングドレス","0","0","0.7","108.4","0","0","0","0","3","5","0","軽装鎧","0","0","0.7","0","103282"
"0","0","0","ヘビーメタルアーマー","0","0","0.7","126.7","0","0","0","0","3","5.7","0","軽装鎧","0","0","0.7","0","103283"
"0","0","0","ゴージャスアーマー","0","0","0.7","81.7","0","0","0","0","3","0","0","重装鎧","0","0","1","0","103311"
"0","0","0","ミルフィーユクロース","0","0","0.4","60","0","0","0","0","3","3.4","0","服","0","53.4","0.4","0","103341"
"0","0","0","パレスクロース","0","0","0.4","78.4","0","0","0","0","3","4.4","0","服","0","70","0.7","0","103342"
"0","0","0","コスモスクロース","0","0","0.7","68.4","0","0","0","0","3","5","0","服","0","123.4","0.7","0","103343"
"4.4","0","0","キューピッドのローブ","0","0","1.4","78.4","0","0","0","0","3","0","0","魔法服","0","0","0.7","0","103371"
"4.7","0","0","哲学者のローブ","0","0","1.4","81.7","0","0","0","1.7","3","0","0","魔法服","0","0","0.7","0","103372"
"0","0","0","ガーネットシールド","0","0","0","96.7","0","0","0","0","3","2.7","0","盾","0","0","2","0","103401"
"0","1","0","忍び足","0","0","0.4","30","0","0","0","0","3","1.7","0","靴","0","0","0.7","0","103431"
"0","1.4","0","フェンサーブーツ","0","0","0","38.4","0","0","0","0","3","8.7","0","靴","0","0","0","0","103432"
"6.7","0","0","ウィッチパレスブーツ","0","0","1.4","38.4","0","0","0","0","3","0","0","魔法靴","0","0","1","0","103461"
"0","0","0","ドラゴンヘッド","0","0","1.4","78.4","0","0","0","0","3","0","0","兜","0","0","1.7","0","103491"
"6.7","0","0","ウィッチカチューシャ","0","0","1.4","30","0","0","0","0","3","0","0","魔法帽子","0","0","0","0","103521"
"8.7","0","0","ウィッチハット","0","0","2","38.4","0","0","0","0","3","0","0","魔法帽子","0","0","0","0","103522"
"0","0","0","オパールイヤリング","0","0","0","0","0","0","0","0","3","11","0","攻撃アクセサリ","0","30","1","0","103551"
"0","0","0","鷲獅子の羽飾り","0","0","0","0","0","0","0","0","3","14.7","0","攻撃アクセサリ","0","78.4","0.7","0","103552"
"0","0","0","スカーレットダイヤ","0","0","0","23.4","0","0","0","0","3","18","0","攻撃アクセサリ","0","0","1.4","0","103553"
"0","0","0","エメラルドイヤリング","0","0","1","60","0","0","0","0","3","0","0","防御アクセサリ","0","0","1","0","103581"
"0","0","0","オクタグラムペンダント","0","0","1.4","0","0","0","0","0","3","8.7","0","防御アクセサリ","0","0","1.7","0","103582"
"0","0","0","獅子王の守護","0","0","1.7","90","0","0","0","0","3","0","0","防御アクセサリ","0","0","1.7","0","103583"
"10","0","0","ターコイズイヤリング","0","8.4","0","0","0","0","0","0","3","0","0","魔法アクセサリ","0","0","0","0","103611"
"3.4","0","0","パールイヤリング","0","0","1.7","0","0","0","0","5","3","0","0","魔法アクセサリ","0","0","0","0","103612"
"13","0","0","ソーサラーグラス","0","11.7","0","0","0","0","0","0","3","0","0","魔法アクセサリ","0","0","0","0","103613"
"15.4","0","0","月桂樹の哀しみ","0","0","1","0","0","0","0","5","3","0","0","魔法アクセサリ","0","0","0","0","103614"
"0","0","0","エンジェルブレード","0","0","0","33","0","0","0","0","4","14.6","0","剣","0","0","0","0","104011"
"0","0","0","太陽剣","0","3","0","14","0","0","0","0","4","16","0","剣","0","0","0","0","104012"
"0","0","0","アイスクレイモア","0","0","0","0","0","0.8","2","0","4","19","0","剣","0","0","0","0","104013"
"0","0","0","カオスブレード","0","0","0","28","0","0","0","0","4","19","0.4","剣","0","0","0","0","104014"
"0","0","0","妖蝶の刀","0","0","0","16","0","0","0","0","4","14.6","0.4","刀","0","0","0","0","104041"
"0","0","0","光輝の剣","0","0","0","0","0","1.6","0","0","4","20.8","0","刀","0","0","0","0","104042"
"0","0","0","鷹神の煌剣","0","0","0","0","0","0","3","0","4","21","0","刀","0","0","0","0","104043"
"0","0","0","鳳凰刀","0","0","0","0","0","0","2","0","4","22","0","刀","0","20","0","0","104044"
"0","0","0","プレシャスナイフ","0","5","0","0","0","0","0","0","4","14.6","0","短剣","0","0","0","0","104071"
"0","0","0","プリンセスの懐剣","0","0","0","10","0","0","0","0","4","15","0","短剣","0","60","0","0","104072"
"0","0","0","ダークマターエッジ","0","0","1","0","0","0","0","0","4","16","0","短剣","0","30","0","0","104073"
"0","0","0","ユニコーンナイフ","0","0","0","20","1","0","0","0","4","16.8","0","短剣","0","30","0","0","104074"
"0","0","0","火焔のガントレット","0","5","0","0","0","0","0","0","4","14.6","0","ナックル","0","0","0","0","104101"
"0","0","0","獅子王のガントレット","0","0","0","0","0","1.8","2","0","4","22.2","0","ナックル","0","0","0","0","104102"
"0","0","1","ブリザードクロー","0","0","0","0","0","0","2","0","4","18","0","ナックル","0","0","0","0","104103"
"0","0","0","蒼雷拳","0","0","0.8","0","0","0","2","0","4","20","0","ナックル","0","0","0","0","104104"
"0","0","0","雷光弓","0","0","0.8","0","0","0","0","0","4","14.6","0","弓","0","0","0","0","104131"
"0","0","0","エンジェルボウ","0","0","0.8","0","0","0.8","0","0","4","15","0","弓","0","24","0","0","104132"
"0","0","0","アルテミスボウ","0","0","1.2","0","0","0","3","0","4","15","0","弓","0","0","0","0","104133"
"0","0","0","精霊樹の弓","0","0","0.8","0","1","0","0","0","4","16","0","弓","0","12","0","0","104134"
"0","0","0","緋竜槍","0","0","0","0","0","0","0","0","4","12.8","0","槍","0","0","1.2","0","104161"
"0","0","0","クイーンビースピア","0","0","0.4","0","0","0","0","0","4","13.6","0","槍","0","0","1","0","104162"
"0","0","0","ストームブリンガー","0","0","0.4","0","0","0","1","0","4","17","0","槍","0","0","0.6","0","104163"
"0","0","0","ガイアバルディッシュ","0","0","0.4","0","0","0.6","0","0","4","16","0","槍","0","0","0.6","0","104164"
"0","0","0","紫龍斧","0","0","0","0","0","0","0","0","4","18.2","0","斧","0","0","0","0","104191"
"0","0","0","ヘルファイアアックス","0","0","0","0","0","0","0","0","4","19.4","0","斧","0","0","0","0","104192"
"0","0","0","戦女王の烈斧","0","0","0","0","0","0","0","0","4","22.8","0","斧","0","0","0","0","104193"
"0","0","0","アクアスラッシャー","0","0","0","0","0","0","2","0","4","24","0","斧","0","0","0","0","104194"
"18.2","0","0","フューリーロッド","0","0","0","0","0","0","0","0","4","0","0","攻撃杖","0","0","0","0","104221"
"18.4","0","0","太陽のロッド","0","0","0","0","0","0","0","0","4","0","0.2","攻撃杖","0","0","0","0","104222"
"20.8","0","0","司法神の錫杖","0","0","0","0","0","0","0","0","4","0","0","攻撃杖","1","0","0","0","104223"
"21.6","0","0","ハイデビルズワンド","0","0","0","0","0","0","0","0","4","0","0.2","攻撃杖","1","20","0","0","104224"
"14.6","0","0","月華杖","0","0","0.8","0","0","0","0","0","4","0","0","回復杖","0","0","0","0","104251"
"13.4","0","0","生命のロッド","0","0","0.8","0","0","0","0","3","4","0","0","回復杖","0","0","0","0","104252"
"15.4","0","1","フェニックスロッド","0","0","0.8","0","0","0","0","0","4","0","0","回復杖","0","0","0","0","104253"
"17.2","0","0","ハイエンジェルロッド","0","0","0.8","0","0","0","0","1","4","0","0","回復杖","0","20","0","0","104254"
"0","0","0","インビジブルドレス","0","0","0.4","90","0","0","0","0","4","4","0","軽装鎧","0","0","0.4","0","104281"
"0","0","0","ミスリルプレート","0","5","0.4","50","0","0","0","0","4","5","0","軽装鎧","0","0","0.6","0","104282"
"0","0","0","クルセイダープレート","0","0","0.8","30","0","0","2","0","4","7","0","軽装鎧","0","0","1","0","104283"
"0","0","0","スカーレットメイル","0","0","0.6","32","0","0","2","0","4","8.8","0","軽装鎧","0","0","0.8","0","104284"
"0","0","0","エンジェルアーマー","0","0","0.8","90","0","0","0","0","4","0","0","重装鎧","0","0","1","0","104311"
"0","0","0","バーミリオンメイル","0","0","0.8","60","0","0","0","0","4","0","0","重装鎧","0","80","0.8","0","104312"
"0","0","0","バイオレットアーマー","0","0","2","60","0","0","0","0","4","0","0","重装鎧","0","0","0.8","0","104313"
"0","0","0","ドラゴニックアーマー","0","0","2","20","0","0","0","0","4","0","0.2","重装鎧","0","0","1.4","0","104314"
"0","0","0","月下の法衣","0","0","0.4","72","0","0","0","0","4","2","0","服","0","65","0.4","0","104341"
"0","0.2","0","ハーミットクロース","0","0","0.6","36","0","0","0","0","4","7","0","服","0","0","1","0","104342"
"0","0","0","蒼天のローブ","0","0","0.4","40","0","0","2","0","4","9","0","服","0","0","0.6","0","104343"
"0","0","0","ダークテラードレス","0","0","0","40","0","0","0","0","4","6","0","服","0","50","1.4","0","104344"
"9.4","0","0","大魔導師のローブ","0","0","0.8","33","0","0.8","0","0","4","0","0","魔法服","0","0","0.4","0","104371"
"7.4","0","0","聖者のローブ","0","0","0.8","48","0","0","0","1","4","0","0","魔法服","0","0","0.4","0","104372"
"5","0","0","翠緑の霊衣","0","0","1.2","40","0","0","0","0.6","4","0","0","魔法服","0","0","0.8","0","104373"
"0","0","0","エンプレスシールド","0","0","0.8","33","0","0","0","0","4","3.6","0.8","盾","0","0","0.8","0","104401"
"0","0","0","ガーディアンシールド","0","0","0.8","0","0","0","0","0","4","10","0.6","盾","0","0","0.8","0","104402"
"0","1.2","0","パラディングリーブ","0","0","0.4","33","0","0","0","0","4","1.8","0","靴","0","0","0.8","0","104431"
"0","1","0","エンジェルブーツ","0","0","0.6","44","0","0","0","3","4","0","0","靴","0","0","0.6","0","104432"
"0","1","0","フェアリアルブーツ","0","0","0.6","0","0","0","0","2","4","7.6","0","靴","0","0","0","0","104433"
"5.4","0","0","ウィザードブーツ","0","0","1.2","33","0","0","0","0","4","0","0","魔法靴","0","0","0.8","0","104461"
"3","0","0","ネクロマンサーブーツ","0","0","2.4","20","0","0","0","0","4","0","0","魔法靴","0","40","0.2","0","104462"
"10","0","0.4","アクエリアスブーツ","0","0","1","8","0","0","0","0","4","0","0","魔法靴","1.4","0","0","0","104463"
"0","0","0","フェザーワルツ","0","0","0","98","0","0","0","0","4","3.6","0","兜","0","0","0.8","0","104491"
"7.4","0","0","ウィザードフード","0","0","1.6","33","0","0","0","0","4","0","0","魔法帽子","0","0","0","0","104521"
"9","0","0","法王のフード","0","4","0.8","18","0","0","0","0","4","0","0","魔法帽子","1","0","0","0","104522"
"9","0","0","福音のティアラ","0","0","1","20","0","0","0","0","4","0","0","魔法帽子","1","0","0.6","0","104523"
"0","0","0","エレメンタルハート","0","0","0","0","0","1","2","0","4","13.2","0","攻撃アクセサリ","0","0","0.4","0","104551"
"0","0","0","太陽のアミュレット","0","0","0.4","0","0","0","2","2","4","14","0","攻撃アクセサリ","0","0","0","0","104552"
"0","0","0","焔帝の指輪","0","0","0","40","0","0","2.4","0","4","14.8","0","攻撃アクセサリ","0","0","0","0","104553"
"0","0.4","0","猫神のペンダント","0","0","0","0","2","0","1.6","0","4","10.8","0","命中アクセサリ","0","0","0","0","104554"
"2","0","0","身代わりのバングル","0","0","1.2","26","0","1","0","0","4","0","0","防御アクセサリ","0","0","1","0","104581"
"0","0","0","月のブレスレット","0","0","1","60","0","0","0","0","4","0","0","防御アクセサリ","0","0","1.8","0","104582"
"0","0","0","聖信徒のペンダント","0","0","1.2","40","0","0","0","2","4","0","0","防御アクセサリ","0","0","1.2","0","104583"
"9.2","0","0","三日月の嘆き","0","3","0","10","0","1","0","0","4","0","0","魔法アクセサリ","1.2","0","0","0","104611"
"14","0","0","竜の涙","0","0","0","24","0","0","0","0","4","0","0","魔法アクセサリ","1.6","24","0","0","104612"
"16","0","0","大賢者の宝珠","0","3.2","0","0","0","0","0","0","4","0","0","魔法アクセサリ","2","0","0","0","104613"
"0","0","0","ライトニングブレード","0","0","0","24","0.6","0","2","0","5","21","0","剣","0","0","0","0","105011"
"0","0","0","天開の聖剣","0","0","0","24","0.6","0","0","0","5","23","0","剣","0","0","0","0","105012"
"0","0","0","罪過の大剣","0","1.6","0","28","0","0","0","0","5","24","0","剣","0","0","0","0","105013"
"0","0","0","神湊剣アクアルーラー","0","0","0","32","0","0","0.8","0","5","26.4","0","剣","0","0","0","0","105014"
"0","0","0","覇王光龍剣","0","0","0","12","0","0","2","0","5","29","0","剣","0","0","0","0","105015"
"0","0","0","星核剣エルツシュナイド","0","0","0","16","0","0","2.8","0","5","30.6","0","剣","0","0","0","0","105016"
"0","0","0","神兎乃大剣","0","0","0","12","0","0","3.2","0","5","33.4","0","剣","0","0","0","0","105017"
"0","0","0","百華白桜刀","0","0","0","0","0.6","0","2.4","0","5","23.6","0","刀","0","0","0","0","105041"
"0","0","0","流禍の蒼刃","0","0","0","0","0","0","2.4","1.2","5","24","0","刀","0","0","0","0","105042"
"0","0","0","妖刀血鴉","0","0","0","0","0","0","2.8","0","5","25","0.4","刀","0","0","0","0","105043"
"0","0","0","焔神刀イグニース","0","0","0","16","0","0","3.2","0","5","26.8","0","刀","0","0","0","0","105044"
"0","0","0","翠風神ノ太刀","0","0","0","20","0","0","2","0","5","24","0","刀","0","0","0.8","0","105045"
"0","0","0","神降りの枝刃刀","0","0","0","0","0.4","0","5","0","5","30","0","刀","0","0","0","0","105046"
"0","0","0","旺鯉乃神刀","0","0","0","0","0","0","4","0","5","34.4","0","刀","0","0","0","0","105047"
"0","0","0","エメラルドダガー","0","0","0","24","0","0","4","0","5","20","0","短剣","0","30","0","0","105071"
"0","0","0","ラヴァエッジ","0","0","0","8","0","0.4","4","0","5","23","0","短剣","0","0","0","0","105072"
"0","0","0","ティルナノーグダガー","0","0","0","12","0","0","3.2","0","5","24","0","短剣","0","24","0","0","105073"
"0","0","0","天雷の双神剣","0","1.2","0","22","0","0","4","0","5","24.8","0","短剣","0","0","0","0","105074"
"0","0","0","天黒剣オブシウス","0","0","0","0","0","0","4","0","5","29.2","0","短剣","0","0","0","0","105075"
"0","0","0","ゲヘナドラグーン","0","0","0","0","0","0","2.8","0","5","32.2","0","短剣","0","0","0","0","105076"
"0","0","0","冥刃・鴉天狗","0","0","0","0","0.8","0","6","0","5","30.6","0","短剣","0","0","0","0","105077"
"0","0","0","ムーンセスタス","0","0","0","0","0.6","0","1.2","0","5","24","0","拳","0","0","0","0","105101"
"0","0","0","クリムゾンクロー","0","0","0","0","0","0","3.2","0","5","26","0","拳","0","0","0","0","105102"
"0","0","0","コキュートスネイル","0","0","0","0","0","0","2.8","0","5","24","0","拳","0","0","0.6","0","105103"
"0","0","0","嵐神テンペストギア","0","0","0","0","0","0","3.2","0","5","24.8","0","拳","0","0","0.8","0","105104"
"0","0","0","極闇爪ブラッディハウル","0","0","1.2","0","0","0","6","0","5","22.2","0","拳","0","0","0","0","105105"
"0","0","0","星核拳エルツロア","0","0","0","0","0","0","6","0","5","30.8","0","拳","0","0","0","0","105106"
"0","0","0","通天手甲・犀打ち","0","0","0.6","0","0","0","5.6","0","5","26.6","0","拳","0","0","0.8","0","105107"
"0","0","0","白銀の大翼弓","0","0","0.8","0","0","0.4","0.8","0","5","20","0","弓","0","0","0","0","105131"
"0","0","0","アビスボウ","0","0","0.6","0","0","0","1.4","0","5","22","0.4","弓","0","0","0","0","105132"
"0","0","0","紅天弓","0","0","0","0","0.6","0","3","0","5","25.2","0","弓","0","0","0","0","105133"
"0","0","0","装號弓デウスフォール","0","0","0.4","0","0","0","0","0","5","26.4","0","弓","0","0","0.4","0","105134"
"0","0","0","氷涙弓フリージングティア","0","0","0.2","0","0","0","0","0","5","27.4","0","弓","0","0","0.6","0","105135"
"0","0","0","星核弓エルツボーゲン","0","0","0.4","0","0","0","0","0","5","27.8","0","弓","0","0","0.8","0","105136"
"0","0","0","天穿乃隼弓","0","0","0.4","0","0","0","4.4","0","5","32","0","弓","0","0","0","0","105137"
"0","0","0","ゼロフロストランス","0","0","0.4","0","0","0","2","0","5","19.6","0","槍","0","0","0.8","0","105161"
"0","0.4","0","ゲイルスティンガー","0","0","0.6","0","0","0","0","0","5","18.4","0","槍","0","0","0.8","0","105162"
"0","0","0","護天の聖槍","0","0","0.8","0","0","0","0","0","5","20.4","0","槍","0","0","0.8","0","105163"
"0","0","0","冥神槍ドゥームペイン","0","0","0.6","0","0","0","0","0","5","22.6","0.4","槍","0","0","0.6","0","105164"
