1c7eba0954fc3042694f39c6fa6ca1e054f219413ff2cb3abba3da65b1e68457,1fa454ff889f15b555ef47ed1d4c096e4628cb65b14c955fb2c2dcda8a133acd,708bbf111f8fb7e968985aecc13bbdbd67501a3b20b0c17ab71c1508a078cfe3,fa745e97df75d6bfaa112648f76a049b74146b217ea3424cad1705eddd450d25,c1ce91f6fca668411d2b4db33896aedd8a5b719e8e1c96fff3fb0ebc18ba48a8,3df7fc01be87cc544e1e3e460bdffd31d64b3fb2c5d7b5fc8ca3f9648b254e9f,5c56f8cdc217dcdd52375bfd4fa7906da486dd5b0716da2502d984d06f72badf,39e11378d2683b0de1b49bd3a233d71503f024ea6ac2133aa113e300fd1ee15e,e905314ac67372ed94374b5097cef0a0832019ee8937c996bb9822a89bb8ab64,2fe9c1766ad762582c9e0431cf7b046ed204a7412b8173dd9904ade5c89146b0,9ae8182829a60dceb6777b2068fb23b5290405a7ba0687885fcd4d0dc349b6ea,1919c26b263c4cd3dee3005b40d5da6da90d7f35d7f85ef5949480125cfed87a,c786c4922e2d9ced4b184016724dccc1c237b6002222403a8f03d197d2d68bba,66005ea2d205c0040502a0d60dce4015b8349ba93f0f0103a24c54e72d66d153,d5f89f23b3db508d2c27975cae23e1749b770bfca9e2438168962cf1aca3baf4,bd540b4f57e1a89d286a1d71e52eee9ee8a02a7c8046a1264cb6bf30a4109b19,8ebe449688b3f25ad5ea360d53de53a08cf60ce8228b8819e0134137d617ce68,8d7136b6f849f51b173516910098b1d1874aa445cae659686e62f5cff819f638
"6500","0","0","6500","0","0","91002","0","0","0","50","8","0","0","0","0","0","33"
"6600","0","0","6600","0","0","91002","0","0","0","50","8","0","0","0","0","0","34"
"6700","0","0","6700","0","0","91002","0","0","0","50","8","0","0","0","0","0","35"
"6800","0","0","6800","0","0","91002","0","0","0","50","8","0","0","0","0","0","36"
"6900","0","0","6900","0","0","91002","0","0","0","50","8","0","0","0","0","0","37"
"7000","0","0","7000","0","0","91002","0","0","0","50","8","0","0","0","0","0","38"
"7100","0","0","7100","0","0","91002","0","0","0","50","8","0","0","0","0","0","39"
"7200","0","0","7200","0","0","91002","0","0","0","50","8","0","0","0","0","0","40"
"7300","0","0","7300","0","0","91002","0","0","0","50","8","0","0","0","0","0","41"
"7400","0","0","7400","0","0","91002","0","0","0","50","8","0","0","0","0","0","42"
"7500","0","0","7500","0","0","91002","0","0","0","50","8","0","0","0","0","0","43"
"7600","0","0","7600","0","0","91002","0","0","0","50","8","0","0","0","0","0","44"
"7700","0","0","7700","0","0","91002","0","0","0","50","8","0","0","0","0","0","45"
"7800","0","0","7800","0","0","91002","0","0","0","50","8","0","0","0","0","0","46"
"7900","0","0","7900","0","0","91002","0","0","0","50","8","0","0","0","0","0","47"
"8000","0","0","8000","0","0","91002","0","0","0","50","8","0","0","0","0","0","48"
"8100","0","0","8100","0","0","91002","0","0","0","15","8","0","0","0","0","0","49"
"8200","0","0","8200","0","0","91002","0","0","0","15","8","0","0","0","0","0","50"
"8300","0","0","8300","0","0","91002","0","0","0","15","8","0","0","0","0","0","51"
"8400","0","0","8400","0","0","91002","0","0","0","15","8","0","0","0","0","0","52"
"8500","0","0","8500","0","0","91002","0","0","0","15","8","0","0","0","0","0","53"
"8600","0","0","8600","0","0","91002","0","0","0","15","8","0","0","0","0","0","54"
"8700","0","0","8700","0","0","91002","0","0","0","15","8","0","0","0","0","0","55"
"8800","0","0","8800","0","0","91002","0","0","0","15","8","0","0","0","0","0","56"
"8900","0","0","8900","0","0","91002","0","0","0","15","8","0","0","0","0","0","57"
"9000","0","0","9000","0","0","91002","0","0","0","15","8","0","0","0","0","0","58"
"9100","0","0","9100","0","0","91002","0","0","0","15","8","0","0","0","0","0","59"
"9200","0","0","9200","0","0","91002","0","0","0","15","8","0","0","0","0","0","60"
"9300","0","0","9300","0","0","91002","0","0","0","15","8","0","0","0","0","0","61"
"9400","0","0","9400","0","0","91002","0","0","0","15","8","0","0","0","0","0","62"
"9500","0","0","9500","0","0","91002","0","0","0","15","8","0","0","0","0","0","63"
"9600","0","0","9600","0","0","91002","0","0","0","15","8","0","0","0","0","0","64"
"9700","0","0","9700","0","0","91002","0","0","0","15","8","0","0","0","0","0","65"
"9800","0","0","9800","0","0","91002","0","0","0","15","8","0","0","0","0","0","66"
"9900","0","0","9900","0","0","91002","0","0","0","15","8","0","0","0","0","0","67"
"10000","0","0","10000","0","0","91002","0","0","0","15","8","0","0","0","0","0","68"
"10100","0","0","10100","0","0","91002","0","0","0","15","8","0","0","0","0","0","69"
"10200","0","0","10200","0","0","91002","0","0","0","15","8","0","0","0","0","0","70"
"10300","0","0","10300","0","0","91002","0","0","0","15","8","0","0","0","0","0","71"
"10400","0","0","10400","0","0","91002","0","0","0","15","8","0","0","0","0","0","72"
"10500","0","0","10500","0","0","91002","0","0","0","15","8","0","0","0","0","0","73"
"10600","0","0","10600","0","0","91002","0","0","0","15","8","0","0","0","0","0","74"
"10700","0","0","10700","0","0","91002","0","0","0","15","8","0","0","0","0","0","75"
"10800","0","0","10800","0","0","91002","0","0","0","15","8","0","0","0","0","0","76"
"10900","0","0","10900","0","0","91002","0","0","0","15","8","0","0","0","0","0","77"
"11000","0","0","11000","0","0","91002","0","0","0","15","8","0","0","0","0","0","78"
"11100","0","0","11100","0","0","91002","0","0","0","15","8","0","0","0","0","0","79"
"11200","0","0","11200","0","0","91002","0","0","0","15","8","0","0","0","0","0","80"
"11300","0","0","11300","0","0","91002","0","0","0","15","8","0","0","0","0","0","81"
"11400","0","0","11400","0","0","91002","0","0","0","15","8","0","0","0","0","0","82"
"11500","0","0","11500","0","0","91002","0","0","0","15","8","0","0","0","0","0","83"
"11600","0","0","11600","0","0","91002","0","0","0","15","8","0","0","0","0","0","84"
"11700","0","0","11700","0","0","91002","0","0","0","15","8","0","0","0","0","0","85"
"11800","0","0","11800","0","0","91002","0","0","0","15","8","0","0","0","0","0","86"
"11900","0","0","11900","0","0","91002","0","0","0","15","8","0","0","0","0","0","87"
"12000","0","0","12000","0","0","91002","0","0","0","15","8","0","0","0","0","0","88"
"12100","0","0","12100","0","0","91002","0","0","0","15","8","0","0","0","0","0","89"
"12200","0","0","12200","0","0","91002","0","0","0","15","8","0","0","0","0","0","90"
"12300","0","0","12300","0","0","91002","0","0","0","15","8","0","0","0","0","0","91"
"12400","0","0","12400","0","0","91002","0","0","0","15","8","0","0","0","0","0","92"
"12500","0","0","12500","0","0","91002","0","0","0","15","8","0","0","0","0","0","93"
"12600","0","0","12600","0","0","91002","0","0","0","15","8","0","0","0","0","0","94"
"12700","0","0","12700","0","0","91002","0","0","0","15","8","0","0","0","0","0","95"
"12800","0","0","12800","0","0","91002","0","0","0","15","8","0","0","0","0","0","96"
"12900","0","0","12900","0","0","91002","0","0","0","15","8","0","0","0","0","0","97"
"13000","0","0","13000","0","0","91002","0","0","0","15","8","0","0","0","0","0","98"
"13100","0","0","13100","0","0","91002","0","0","0","15","8","0","0","0","0","0","99"
"13200","0","0","13200","0","0","91002","0","0","0","15","8","0","0","0","0","0","100"
"13300","0","0","13300","0","0","91002","0","0","0","15","8","0","0","0","0","0","101"
"13400","0","0","13400","0","0","91002","0","0","0","15","8","0","0","0","0","0","102"
"13500","0","0","13500","0","0","91002","0","0","0","15","8","0","0","0","0","0","103"
"13600","0","0","13600","0","0","91002","0","0","0","15","8","0","0","0","0","0","104"
"13700","0","0","13700","0","0","91002","0","0","0","15","8","0","0","0","0","0","105"
"13800","0","0","13800","0","0","91002","0","0","0","15","8","0","0","0","0","0","106"
"13900","0","0","13900","0","0","91002","0","0","0","15","8","0","0","0","0","0","107"
"14000","0","0","14000","0","0","91002","0","0","0","15","8","0","0","0","0","0","108"
"14100","0","0","14100","0","0","91002","0","0","0","15","8","0","0","0","0","0","109"
"14200","0","0","14200","0","0","91002","0","0","0","15","8","0","0","0","0","0","110"
"14300","0","0","14300","0","0","91002","0","0","0","15","8","0","0","0","0","0","111"
"14400","0","0","14400","0","0","91002","0","0","0","15","8","0","0","0","0","0","112"
"14500","0","0","14500","0","0","91002","0","0","0","15","8","0","0","0","0","0","113"
"14600","0","0","14600","0","0","91002","0","0","0","15","8","0","0","0","0","0","114"
"14700","0","0","14700","0","0","91002","0","0","0","15","8","0","0","0","0","0","115"
"14800","0","0","14800","0","0","91002","0","0","0","15","8","0","0","0","0","0","116"
"14900","0","0","14900","0","0","91002","0","0","0","15","8","0","0","0","0","0","117"
"15000","0","0","15000","0","0","91002","0","0","0","15","8","0","0","0","0","0","118"
