b32b2bc493ca633e5e150a03399aca52e7b6e0875b5e3a39c5e8cf1102d5d964,ada1b0a7f8a04c5562145795de2702e94e03076e36b61e42ef318be061cf263a,5871b75476154256f21af073ee41b6b9acaefcdbf28930a06545be46bd610b49,9f7294515978c08708f905bf322c54e8ee9f80022b63b2fd0909a3d8b394f893,07950c48f00436f43b66e69a92bed1570c4fcca0b5701e5de4c609432ee82d70,8044c4894a2924c271e9f886cfe33656ede64291f56e5e0b9053dac300aa9fe6,feb69d29636d59c32b51f214a98e6e1af391f9a1aa292a7923187daead2855a0,8d3238170c1f11c37768130741fb1193107faddda74ab437ae31df6580973710,954c45dfe20fb46d372fd698b79a1fdbd44663c012c26f031e34fba2f9792395,5a44fbe81c97f2ec577249cd42e72fb41015dfe577b2f48b3314322ad79c1ee0,5cd1d5742eda22e9f7fc870f660b4592f8bb7682755bcb2a7e480742bc4379b3,1dd6fdd9ff39e5b9b4b5e21a6bde3bcc571f641ee4d793c85b50211aa5cc7131,ae921b037741804497f1a190b140849db6eb1291055a2a06b310ef870c515fa1,ed96d930cb44264a0e15e3c7a48f31890006ab2d4a45b46b8d76580609447f7f,76dd953e3ad15352e261558892be8000d0a6ff95d25bcd8a50e2a9fdf7e77175
"200","-180","7011","0","70","0","0","2","2816","701","2022/04/25 5:00:00","7013","0","2","7012"
"200","-208","7111","0","71","0","0","2","2816","711","2022/04/26 5:00:00","7113","0","2","7112"
"200","-236","7211","0","72","0","0","2","2816","721","2022/04/27 5:00:00","7213","0","2","7212"
"200","-266","7311","0","73","0","0","2","2816","731","2022/04/28 5:00:00","7313","0","2","7312"
"200","-295","7411","0","74","0","0","2","2816","741","2022/04/29 5:00:00","7413","0","2","7412"
"200","-360","7511","0","75","1","0","2","2816","751","2022/04/30 5:00:00","7513","0","2","7512"
"100","344","7611","0","76","0","0","3","2816","761","2022/05/01 5:00:00","7613","0","1","7612"
"100","306","7711","0","77","0","0","3","2816","771","2022/05/02 5:00:00","7713","0","1","7712"
"100","390","7811","0","78","0","0","3","2816","781","2022/05/03 5:00:00","7813","0","1","7812"
"100","267","7911","0","79","0","0","3","2816","791","2022/05/04 5:00:00","7913","0","1","7912"
"100","254","8011","104401","80","0","9104403","3","2816","801","2022/05/05 5:00:00","8013","0","1","8012"
"100","230","8111","0","81","0","0","3","2816","811","2022/05/06 5:00:00","8113","0","1","8112"
"100","192","8211","0","82","0","0","3","2816","821","2022/05/07 5:00:00","8213","0","1","8212"
"100","284","8311","0","83","0","0","3","2816","831","2022/05/08 5:00:00","8313","0","1","8312"
"100","153","8411","0","84","0","0","3","2816","841","2022/05/09 5:00:00","8413","0","1","8412"
"100","0","8511","102301","85","0","9102303","3","2816","851","2022/05/10 5:00:00","8513","0","1","8512"
"100","-207","8611","105901","86","0","9105903","3","2816","861","2022/05/11 5:00:00","8613","0","1","8612"
"100","116","8711","0","87","0","0","3","2816","871","2022/05/12 5:00:00","8713","0","1","8712"
"100","78","8811","0","88","0","0","3","2816","881","2022/05/13 5:00:00","8813","0","1","8812"
"100","173","8911","0","89","0","0","3","2816","891","2022/05/14 5:00:00","8913","0","1","8912"
"100","145","9011","0","90","0","0","3","2816","901","2022/05/15 5:00:00","9013","0","1","9012"
"100","40","9111","0","91","0","0","3","2816","911","2022/05/16 5:00:00","9113","0","1","9112"
"100","0","9211","0","92","0","0","3","2816","921","2022/05/17 5:00:00","9213","0","1","9212"
"100","-36","9311","0","93","0","0","3","2816","931","2022/05/18 5:00:00","9313","0","1","9312"
"100","-75","9411","0","94","0","0","3","2816","941","2022/05/19 5:00:00","9413","0","1","9412"
"100","-111","9511","0","95","0","0","3","2816","951","2022/05/20 5:00:00","9513","0","1","9512"
"100","-113","9611","0","96","0","0","3","2816","961","2022/05/21 5:00:00","9613","0","1","9612"
"100","-150","9711","0","97","0","0","3","2816","971","2022/05/22 5:00:00","9713","0","1","9712"
"100","-226","9811","0","98","0","0","3","2816","981","2022/05/23 5:00:00","9813","0","1","9812"
"100","0","9911","0","99","0","0","3","2816","991","2022/05/24 5:00:00","9913","0","1","9912"
"100","-70","10011","0","100","0","0","3","2816","1001","2022/05/25 5:00:00","10013","0","1","10012"
"100","-171","10111","0","101","0","0","3","2816","1011","2022/05/26 5:00:00","10113","0","1","10112"
"100","-263","10211","0","102","0","0","3","2816","1021","2022/05/27 5:00:00","10213","0","1","10212"
"100","-302","10311","0","103","0","0","3","2816","1031","2022/05/28 5:00:00","10313","0","1","10312"
"100","-245","10411","0","104","0","0","3","2816","1041","2022/05/29 5:00:00","10413","0","1","10412"
"100","-318","10511","0","105","0","0","3","2816","1051","2022/05/30 5:00:00","10513","0","1","10512"
"100","-348","10611","0","106","1","0","3","2816","1061","2022/05/31 5:00:00","10613","0","1","10612"
"300","328","10711","0","107","0","0","4","2816","1071","2022/06/01 5:00:00","10713","0","0","10712"
"300","287","10811","0","108","0","0","4","2816","1081","2022/06/02 5:00:00","10813","0","0","10812"
"300","220","10911","104201","109","0","9104203","4","2816","1091","2022/06/03 5:00:00","10913","0","0","10912"
"300","360","11011","0","110","0","0","4","2816","1101","2022/06/04 5:00:00","11013","0","0","11012"
"300","324","11111","0","111","0","0","4","2816","1111","2022/06/05 5:00:00","11113","0","0","11112"
"300","110","11211","104001","112","0","9104003","4","2816","1121","2022/06/06 5:00:00","11213","0","0","11212"
"300","246","11311","0","113","0","0","4","2816","1131","2022/06/07 5:00:00","11313","0","0","11312"
"300","205","11411","0","114","0","0","4","2816","1141","2022/06/08 5:00:00","11413","0","0","11412"
"300","-70","11511","102101","115","0","9102103","4","2816","1151","2022/06/09 5:00:00","11513","0","0","11512"
"300","334","11611","0","116","0","0","4","2816","1161","2022/06/10 5:00:00","11613","0","0","11612"
"300","280","11711","0","117","0","0","4","2816","1171","2022/06/11 5:00:00","11713","0","0","11712"
"300","164","11811","0","118","0","0","4","2816","1181","2022/06/12 5:00:00","11813","0","0","11812"
"300","123","11911","0","119","0","0","4","2816","1191","2022/06/13 5:00:00","11913","0","0","11912"
"300","82","12011","0","120","0","0","4","2816","1201","2022/06/14 5:00:00","12013","0","0","12012"
"300","122","12111","0","121","0","0","4","2816","1211","2022/06/15 5:00:00","12113","0","0","12112"
"300","92","12211","0","122","0","0","4","2816","1221","2022/06/16 5:00:00","12213","0","0","12212"
"300","-100","12311","106301","123","0","9106303","4","2816","1231","2022/06/17 5:00:00","12313","0","0","12312"
"300","41","12411","0","124","0","0","4","2816","1241","2022/06/18 5:00:00","12413","0","0","12412"
"300","0","12511","0","125","0","0","4","2816","1251","2022/06/19 5:00:00","12513","0","0","12512"
"300","70","12611","0","126","0","0","4","2816","1261","2022/06/20 5:00:00","12613","0","0","12612"
"300","31","12711","0","127","0","0","4","2816","1271","2022/06/21 5:00:00","12713","0","0","12712"
"300","-41","12811","0","128","0","0","4","2816","1281","2022/06/22 5:00:00","12813","0","0","12812"
"300","-82","12911","0","129","0","0","4","2816","1291","2022/06/23 5:00:00","12913","0","0","12912"
"300","-123","13011","0","130","0","0","4","2816","1301","2022/06/24 5:00:00","13013","0","0","13012"
"300","-180","13111","106501","131","0","9106503","4","2816","1311","2022/06/25 5:00:00","13113","0","0","13112"
"300","-164","13211","0","132","0","0","4","2816","1321","2022/06/26 5:00:00","13213","0","0","13212"
"300","-205","13311","0","133","0","0","4","2816","1331","2022/06/27 5:00:00","13313","0","0","13312"
"300","-246","13411","0","134","0","0","4","2816","1341","2022/06/28 5:00:00","13413","0","0","13412"
"300","-287","13511","0","135","0","0","4","2816","1351","2022/06/29 5:00:00","13513","0","0","13512"
"300","-370","13611","0","136","1","0","4","2816","1361","2022/06/30 5:00:00","13613","0","0","13612"
"400","357","13711","0","137","0","0","5","2816","1371","2022/07/01 5:00:00","13713","0","3","13712"
"400","319","13811","0","138","0","0","5","2816","1381","2022/07/02 5:00:00","13813","0","3","13812"
"400","330","13911","0","139","0","0","5","2816","1391","2022/07/03 5:00:00","13913","0","3","13912"
"400","305","14011","0","140","0","0","5","2816","1401","2022/07/04 5:00:00","14013","0","3","14012"
"400","310","14111","100901","141","0","9100903","5","2816","1411","2022/07/05 5:00:00","14113","0","3","14112"
"400","282","14211","0","142","0","0","5","2816","1421","2022/07/06 5:00:00","14213","0","3","14212"
"400","133","14311","101701","143","0","9101703","5","2816","1431","2022/07/07 5:00:00","14313","0","3","14312"
"400","246","14411","0","144","0","0","5","2816","1441","2022/07/08 5:00:00","14413","0","3","14412"
"400","209","14511","0","145","0","0","5","2816","1451","2022/07/09 5:00:00","14513","0","3","14512"
"400","172","14611","0","146","0","0","5","2816","1461","2022/07/10 5:00:00","14613","0","3","14612"
"400","129","14711","105601","147","0","9105603","5","2816","1471","2022/07/11 5:00:00","14713","0","3","14712"
"400","134","14811","0","148","0","0","5","2816","1481","2022/07/12 5:00:00","14813","0","3","14812"
"400","97","14911","0","149","0","0","5","2816","1491","2022/07/13 5:00:00","14913","0","3","14912"
"400","60","15011","0","150","0","0","5","2816","1501","2022/07/14 5:00:00","15013","0","3","15012"
"400","22","15111","0","151","0","0","5","2816","1511","2022/07/15 5:00:00","15113","0","3","15112"
"400","-12","15211","0","152","0","0","5","2816","1521","2022/07/16 5:00:00","15213","0","3","15212"
"400","-49","15311","0","153","0","0","5","2816","1531","2022/07/17 5:00:00","15313","0","3","15312"
"400","-86","15411","0","154","0","0","5","2816","1541","2022/07/18 5:00:00","15413","0","3","15412"
"400","-29","15511","0","155","0","0","5","2816","1551","2022/07/19 5:00:00","15513","0","3","15512"
"400","-55","15611","0","156","0","0","5","2816","1561","2022/07/20 5:00:00","15613","0","3","15612"
"400","-124","15711","0","157","0","0","5","2816","1571","2022/07/21 5:00:00","15713","0","3","15712"
"400","-161","15811","0","158","0","0","5","2816","1581","2022/07/22 5:00:00","15813","0","3","15812"
"400","-199","15911","0","159","0","0","5","2816","1591","2022/07/23 5:00:00","15913","0","3","15912"
"400","-235","16011","0","160","0","0","5","2816","1601","2022/07/24 5:00:00","16013","0","3","16012"
"400","0","16111","106801","161","0","9106803","5","2816","1611","2022/07/25 5:00:00","16113","0","3","16112"
"400","-272","16211","0","162","0","0","5","2816","1621","2022/07/26 5:00:00","16213","0","3","16212"
"400","-309","16311","0","163","0","0","5","2816","1631","2022/07/27 5:00:00","16313","0","3","16312"
"400","-172","16411","105301","164","0","9105303","5","2816","1641","2022/07/28 5:00:00","16413","0","3","16412"
"400","-299","16511","0","165","0","0","5","2816","1651","2022/07/29 5:00:00","16513","0","3","16512"
"400","-233","16611","102701","166","0","9102703","5","2816","1661","2022/07/30 5:00:00","16613","0","3","16612"
"400","-356","16711","0","167","1","0","5","2816","1671","2022/07/31 5:00:00","16713","0","3","16712"
"400","306","16811","0","168","0","0","6","2816","1681","2022/08/01 5:00:00","16813","0","3","16812"
"400","226","16911","0","169","0","0","6","2816","1691","2022/08/02 5:00:00","16913","0","3","16912"
"400","146","17011","0","170","0","0","6","2816","1701","2022/08/03 5:00:00","17013","0","3","17012"
"400","66","17111","0","171","0","0","6","2816","1711","2022/08/04 5:00:00","17113","0","3","17112"
"400","-14","17211","0","172","0","0","6","2816","1721","2022/08/05 5:00:00","17213","0","3","17212"
"400","-94","17311","0","173","0","0","6","2816","1731","2022/08/06 5:00:00","17313","0","3","17312"
"400","270","17411","110801","174","0","9110803","6","2816","1741","2022/08/07 5:00:00","17413","0","3","17412"
"400","-174","17511","0","175","0","0","6","2816","1751","2022/08/08 5:00:00","17513","0","3","17512"
"400","55","17611","104301","176","0","9104303","6","2816","1761","2022/08/09 5:00:00","17613","0","3","17612"
"400","50","17711","100401","177","0","9100403","6","2816","1771","2022/08/10 5:00:00","17713","0","3","17712"
"400","-120","17811","103701","178","0","9103703","6","2816","1781","2022/08/11 5:00:00","17813","0","3","17812"
"400","-210","17821","106101","179","0","9106103","6","2816","1782","2022/08/11 5:00:00","17823","0","3","17822"
"400","-254","17911","0","180","0","0","6","2816","1791","2022/08/12 5:00:00","17913","0","3","17912"
"400","-369","18011","0","181","1","0","6","2816","1801","2022/08/13 5:00:00","18013","0","3","18012"
"400","295","18111","101801","182","0","9101803","7","2816","1811","2022/08/14 5:00:00","18113","0","3","18112"
"400","326","18211","0","183","0","0","7","2816","1821","2022/08/15 5:00:00","18213","0","3","18212"
"400","271","18311","0","184","0","0","7","2816","1831","2022/08/16 5:00:00","18313","0","3","18312"
"400","216","18411","0","185","0","0","7","2816","1841","2022/08/17 5:00:00","18413","0","3","18412"
"400","161","18511","0","186","0","0","7","2816","1851","2022/08/18 5:00:00","18513","0","3","18512"
"400","106","18611","0","187","0","0","7","2816","1861","2022/08/19 5:00:00","18613","0","3","18612"
"400","51","18711","0","188","0","0","7","2816","1871","2022/08/20 5:00:00","18713","0","3","18712"
"400","150","18811","101301","189","0","9101303","7","2816","1881","2022/08/21 5:00:00","18813","0","3","18812"
"400","-4","18911","0","190","0","0","7","2816","1891","2022/08/22 5:00:00","18913","0","3","18912"
"400","-59","19011","0","191","0","0","7","2816","1901","2022/08/23 5:00:00","19013","0","3","19012"
"400","-114","19111","0","192","0","0","7","2816","1911","2022/08/24 5:00:00","19113","0","3","19112"
"400","5","19211","101101","193","0","9101103","7","2816","1921","2022/08/25 5:00:00","19213","0","3","19212"
"400","-169","19311","0","194","0","0","7","2816","1931","2022/08/26 5:00:00","19313","0","3","19312"
"400","-130","19411","100101","195","0","9100103","7","2816","1941","2022/08/27 5:00:00","19413","0","3","19412"
"400","-224","19511","0","196","0","0","7","2816","1951","2022/08/28 5:00:00","19513","0","3","19512"
"400","-279","19611","0","197","0","0","7","2816","1961","2022/08/29 5:00:00","19613","0","3","19612"
"400","-369","19711","0","198","0","0","7","2816","1971","2022/08/30 5:00:00","19713","0","3","19712"
"400","-250","19811","103001","199","1","9103003","7","2816","1981","2022/08/31 5:00:00","19813","0","3","19812"
"500","571","19911","0","200","0","0","8","2816","1991","2022/09/01 5:00:00","19913","0","0","19912"
"500","480","20011","106001","201","0","9106003","8","2816","2001","2022/09/02 5:00:00","20013","0","0","20012"
"500","516","20111","0","202","0","0","8","2816","2011","2022/09/03 5:00:00","20113","0","0","20112"
"500","461","20211","0","203","0","0","8","2816","2021","2022/09/04 5:00:00","20213","0","0","20212"
"500","390","20311","101501","204","0","9101503","8","2816","2031","2022/09/05 5:00:00","20313","0","0","20312"
"500","406","20411","0","205","0","0","8","2816","2041","2022/09/06 5:00:00","20413","0","0","20412"
"500","340","20511","105401","206","0","9105403","8","2816","2051","2022/09/07 5:00:00","20513","0","0","20512"
"500","351","20611","0","207","0","0","8","2816","2061","2022/09/08 5:00:00","20613","0","0","20612"
"500","296","20711","0","208","0","0","8","2816","2071","2022/09/09 5:00:00","20713","0","0","20712"
"500","241","20811","0","209","0","0","8","2816","2081","2022/09/10 5:00:00","20813","0","0","20812"
"500","186","20911","0","210","0","0","8","2816","2091","2022/09/11 5:00:00","20913","0","0","20912"
"500","170","21011","118501","211","0","9118503","8","2816","2101","2022/09/12 5:00:00","21013","0","0","21012"
"500","131","21111","0","212","0","0","8","2816","2111","2022/09/13 5:00:00","21113","0","0","21112"
"500","76","21211","0","213","0","0","8","2816","2121","2022/09/14 5:00:00","21213","0","0","21212"
"500","50","21311","110901","214","0","9110903","8","2816","2131","2022/09/15 5:00:00","21313","0","0","21312"
"500","21","21411","0","215","0","0","8","2816","2141","2022/09/16 5:00:00","21413","0","0","21412"
"500","-34","21511","0","216","0","0","8","2816","2151","2022/09/17 5:00:00","21513","0","0","21512"
"500","-89","21611","0","217","0","0","8","2816","2161","2022/09/18 5:00:00","21613","0","0","21612"
"500","-120","21711","118001","218","0","9118003","8","2816","2171","2022/09/19 5:00:00","21713","0","0","21712"
"500","-144","21811","0","219","0","0","8","2816","2181","2022/09/20 5:00:00","21813","0","0","21812"
"500","-199","21911","0","220","0","0","8","2816","2191","2022/09/21 5:00:00","21913","0","0","21912"
"500","-270","22011","101001","221","0","9101003","8","2816","2201","2022/09/22 5:00:00","22013","0","0","22012"
"500","-254","22111","0","222","0","0","8","2816","2211","2022/09/23 5:00:00","22113","0","0","22112"
"500","-309","22211","0","223","0","0","8","2816","2221","2022/09/24 5:00:00","22213","0","0","22212"
"500","-364","22311","0","224","0","0","8","2816","2231","2022/09/25 5:00:00","22313","0","0","22312"
"500","-419","22411","0","225","0","0","8","2816","2241","2022/09/26 5:00:00","22413","0","0","22412"
"500","-474","22511","0","226","0","0","8","2816","2251","2022/09/27 5:00:00","22513","0","0","22512"
"500","-529","22611","0","227","0","0","8","2816","2261","2022/09/28 5:00:00","22613","0","0","22612"
"500","-370","22711","106601","228","0","9106603","8","2816","2271","2022/09/29 5:00:00","22713","0","0","22712"
"500","-579","22811","0","229","1","0","8","2816","2281","2022/09/30 5:00:00","22813","0","0","22812"
"500","383","22911","0","230","0","0","9","2816","2291","2022/10/01 5:00:00","22913","0","0","22912"
"500","339","23011","0","231","0","0","9","2816","2301","2022/10/02 5:00:00","23013","0","0","23012"
"500","296","23111","0","232","0","0","9","2816","2311","2022/10/03 5:00:00","23113","0","0","23112"
"500","290","23211","102801","233","0","9102803","9","2816","2321","2022/10/04 5:00:00","23213","0","0","23212"
"500","253","23311","0","234","0","0","9","2816","2331","2022/10/05 5:00:00","23313","0","0","23312"
"500","210","23411","0","235","0","0","9","2816","2341","2022/10/06 5:00:00","23413","0","0","23412"
"500","167","23511","0","236","0","0","9","2816","2351","2022/10/07 5:00:00","23513","0","0","23512"
"500","200","23611","0","237","0","0","9","2816","2361","2022/10/08 5:00:00","23613","0","0","23612"
"500","180","23711","0","238","0","0","9","2816","2371","2022/10/09 5:00:00","23713","0","0","23712"
"500","130","23811","100801","239","0","9100803","9","2816","2381","2022/10/10 5:00:00","23813","0","0","23812"
"500","125","23911","0","240","0","0","9","2816","2391","2022/10/11 5:00:00","23913","0","0","23912"
"500","83","24011","0","241","0","0","9","2816","2401","2022/10/12 5:00:00","24013","0","0","24012"
"500","100","24111","0","242","0","0","9","2816","2411","2022/10/13 5:00:00","24113","0","0","24112"
"500","80","24211","0","243","0","0","9","2816","2421","2022/10/14 5:00:00","24213","0","0","24212"
"500","41","24311","0","244","0","0","9","2816","2431","2022/10/15 5:00:00","24313","0","0","24312"
"500","-1","24411","0","245","0","0","9","2816","2441","2022/10/16 5:00:00","24413","0","0","24412"
"500","-43","24511","0","246","0","0","9","2816","2451","2022/10/17 5:00:00","24513","0","0","24512"
"500","10","24611","0","247","0","0","9","2816","2461","2022/10/18 5:00:00","24613","0","0","24612"
"500","-10","24711","0","248","0","0","9","2816","2471","2022/10/19 5:00:00","24713","0","0","24712"
"500","-10","24811","0","249","0","0","9","2816","2481","2022/10/20 5:00:00","24813","0","0","24812"
"500","-40","24911","0","250","0","0","9","2816","2491","2022/10/21 5:00:00","24913","0","0","24912"
"500","-85","25011","0","251","0","0","9","2816","2501","2022/10/22 5:00:00","25013","0","0","25012"
"500","-127","25111","0","252","0","0","9","2816","2511","2022/10/23 5:00:00","25113","0","0","25112"
"500","-130","25211","104901","253","0","9104903","9","2816","2521","2022/10/24 5:00:00","25213","0","0","25212"
"500","-270","25311","104701","254","0","9104703","9","2816","2531","2022/10/25 5:00:00","25313","0","0","25312"
"500","-169","25411","0","255","0","0","9","2816","2541","2022/10/26 5:00:00","25413","0","0","25412"
"500","-211","25511","0","256","0","0","9","2816","2551","2022/10/27 5:00:00","25513","0","0","25512"
"500","-253","25611","0","257","0","0","9","2816","2561","2022/10/28 5:00:00","25613","0","0","25612"
"500","-295","25711","0","258","0","0","9","2816","2571","2022/10/29 5:00:00","25713","0","0","25712"
"500","-337","25811","0","259","0","0","9","2816","2581","2022/10/30 5:00:00","25813","0","0","25812"
"500","-379","25911","0","260","1","0","9","2816","2591","2022/10/31 5:00:00","25913","0","0","25912"
"500","600","26011","0","261","0","0","10","2816","2601","2022/11/01 5:00:00","26013","0","0","26012"
"500","560","26111","0","262","0","0","10","2816","2611","2022/11/02 5:00:00","26113","0","0","26112"
