24ae77d640f36595dea79a27ef3b7f5a703fad62ce0bf64fa6bd60d60e6cc083,9bc210fdef45e4e7ac2986839a57b25767290bf712252bd49b7d89744d3f8a75,58de3bfe8bf851ac26c1088d082a4e168f46d0f20459d0b16f9184f161edb747,a78ae702755ab86af2e2dff4d7af5de4d92df77902194c6dafce86b395665135,037031761af38a2ce25909c0cd37c35d71a98ef51c8a2ed3d87f2e55ff46a588,310c6ebbc4a6f9a1c7b94c33ea7c218f5090452b2867817fe99400626bbf23a2,7fba8d37322b5e3948af92972add79ed0b86bd0bb12e0781cb59fb3bfb158e59,f7eaa9194a6e262efd7f1b2e9ae2acc766ab48b858ca07f7c19f96d71084eb23,1c7be40ef8f0bac86b2f329c1cf1ed04c4a0fce05ff77bf99cb9361d3d89088b,e60dff89ecb0d6d7c58eb61c993f195f5c5a0ff454d5126bd58e1093c8f2481e,37cdb85d83075cbef5d61a5a0f51e35461131e3c77b03a61bcb7543fdd373040,c5e482ad5bcb7273bdfb6eb2c59a7fa3099d39eeda8de39ec004ba6ff1c9377b,b1a166fbfc1db17c47db0a58517b1c18233c4529cbd80de4ffde5e56db9de698,c5f4f082dde543acf71fd069b9d9924102deac774b2d00edc4a8c0a209f69dae,b31d21cd619387919150a7928880f8ff017e5c687219af633839a4ac19618135,264dd50f79fe97bfd0fde93f19c01b90ea613e6f4a29c76792d54006607225dc,e47a090640bb7b16fb05ccf5395b3631a106ab66b00987d7bda898483783c66d,8873b23e84c940d387d20a0fcd5ed59a8a05f6925d1864078a91191fadbc34a3,a3eb78213bc9c394406d0a4e0fd7b819319b8c724f2770cdabcddbaee93cfd8d
"240804","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92408","1000","2"
"240805","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92408","1000","2"
"240806","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92408","1000","2"
"240807","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92408","3000","2"
"240808","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92408","3000","2"
"240809","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92408","3000","2"
"240810","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92408","3000","2"
"240811","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92408","3000","2"
"240812","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92408","3000","2"
"240813","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92408","3000","2"
"240814","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92408","3000","2"
"240815","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92408","0","0"
"240816","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92408","0","0"
"240817","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92408","0","0"
"240818","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92408","0","0"
"240901","2","10","1000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","200","92409","1000","2"
"240902","2","300","2000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92409","1000","2"
"240903","2","10","3000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92409","1000","2"
"240904","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92409","1000","2"
"240905","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92409","1000","2"
"240906","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92409","1000","2"
"240907","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92409","3000","2"
"240908","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92409","3000","2"
"240909","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92409","3000","2"
"240910","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92409","3000","2"
"240911","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92409","3000","2"
"240912","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92409","3000","2"
"240913","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92409","3000","2"
"240914","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92409","3000","2"
"240915","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92409","0","0"
"240916","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92409","0","0"
"240917","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92409","0","0"
"240918","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92409","0","0"
"241001","2","10","1000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","200","92410","1000","2"
"241002","2","300","2000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92410","1000","2"
"241003","2","10","3000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92410","1000","2"
"241004","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92410","1000","2"
"241005","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92410","1000","2"
"241006","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92410","1000","2"
"241007","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92410","3000","2"
"241008","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92410","3000","2"
"241009","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92410","3000","2"
"241010","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92410","3000","2"
"241011","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92410","3000","2"
"241012","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92410","3000","2"
"241013","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92410","3000","2"
"241014","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92410","3000","2"
"241015","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92410","0","0"
"241016","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92410","0","0"
"241017","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92410","0","0"
"241018","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92410","0","0"
"241019","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92410","0","0"
"241020","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92410","0","0"
"241101","2","10","1000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","200","92411","1000","2"
"241102","2","300","2000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92411","1000","2"
"241103","2","10","3000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92411","1000","2"
"241104","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92411","1000","2"
"241105","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92411","1000","2"
"241106","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92411","1000","2"
"241107","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92411","3000","2"
"241108","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92411","3000","2"
"241109","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92411","3000","2"
"241110","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92411","3000","2"
"241111","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92411","3000","2"
"241112","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92411","3000","2"
"241113","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92411","3000","2"
"241114","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92411","3000","2"
"241115","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92411","0","0"
"241116","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92411","0","0"
"241117","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92411","0","0"
"241118","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92411","0","0"
"241119","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92411","0","0"
"241120","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92411","0","0"
"241201","2","10","1000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","200","92412","1000","2"
"241202","2","300","2000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92412","1000","2"
"241203","2","10","3000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92412","1000","2"
"241204","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92412","1000","2"
"241205","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92412","1000","2"
"241206","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92412","1000","2"
"241207","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92412","3000","2"
"241208","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92412","3000","2"
"241209","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92412","3000","2"
"241210","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92412","3000","2"
"241211","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92412","3000","2"
"241212","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92412","3000","2"
"241213","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92412","3000","2"
"241214","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92412","3000","2"
"241215","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92412","0","0"
"241216","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92412","0","0"
"241217","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92412","0","0"
"241218","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92412","0","0"
"241219","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92412","0","0"
"241220","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92412","0","0"
"241401","2","10","1000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","200","92414","1000","2"
"241402","2","300","2000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92414","1000","2"
"241403","2","10","3000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92414","1000","2"
"241404","2","500","4000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92414","1000","2"
"241405","2","10","5000000000","2","25014","25015","0","1000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92414","1000","2"
"241406","2","1000","6000000000","2","25012","25013","0","1000","25021","0","0","abyss_reward_icon_astralshard","25011","2","1000","92414","1000","2"
"241407","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92414","3000","2"
"241408","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92414","3000","2"
"241409","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92414","3000","2"
"241410","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92414","3000","2"
"241411","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92414","3000","2"
"241412","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92414","3000","2"
"241413","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92414","3000","2"
"241414","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92414","3000","2"
"241415","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92414","0","0"
"241416","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92414","0","0"
"241417","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92414","0","0"
"241418","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92414","0","0"
"241419","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92414","0","0"
"241420","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92414","0","0"
"241501","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92415","1250","2"
"241502","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92415","1250","2"
"241503","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92415","1250","2"
"241504","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92415","1250","2"
"241505","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92415","1250","2"
"241506","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92415","1250","2"
"241507","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92415","3000","2"
"241508","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92415","3000","2"
"241509","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92415","3000","2"
"241510","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92415","3000","2"
"241511","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92415","3000","2"
"241512","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92415","3000","2"
"241513","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92415","3000","2"
"241514","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92415","3000","2"
"241515","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92415","0","0"
"241516","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92415","0","0"
"241517","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92415","0","0"
"241518","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92415","0","0"
"241519","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92415","0","0"
"241520","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92415","0","0"
"241601","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92416","1250","2"
"241602","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92416","1250","2"
"241603","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92416","1250","2"
"241604","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92416","1250","2"
"241605","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92416","1250","2"
"241606","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92416","1250","2"
"241607","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92416","3000","2"
"241608","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92416","3000","2"
"241609","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92416","3000","2"
"241610","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92416","3000","2"
"241611","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92416","3000","2"
"241612","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92416","3000","2"
"241613","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92416","3000","2"
"241614","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92416","3000","2"
"241615","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92416","0","0"
"241616","0","20","35000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92416","0","0"
"241617","0","30","40000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92416","0","0"
"241618","0","50","50000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92416","0","0"
"241619","0","50","60000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92416","0","0"
"241620","0","50","70000000000","0","0","0","0","0","140001","0","0","abyss_reward_icon_piece_p_heart","0","4","0","92416","0","0"
"241701","2","10","1000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92417","1250","2"
"241702","2","500","2000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92417","1250","2"
"241703","2","10","3000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","500","92417","1250","2"
"241704","2","500","4000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92417","1250","2"
"241705","2","10","5000000000","2","25014","25015","0","1250","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92417","1250","2"
"241706","2","1000","6000000000","2","25012","25013","0","1250","25021","0","0","abyss_reward_icon_astralshard","25011","2","1250","92417","1250","2"
"241707","2","10","7000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92417","3000","2"
"241708","2","1000","8000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92417","3000","2"
"241709","2","10","9000000000","2","25014","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92417","3000","2"
"241710","2","10","10000000000","2","25011","25012","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92417","3000","2"
"241711","2","10","12000000000","2","25013","25015","0","3000","25102","0","0","abyss_reward_icon_masterpieces_piece","25021","2","1000","92417","3000","2"
"241712","2","1000","16000000000","2","25012","25014","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92417","3000","2"
"241713","2","1000","20000000000","2","25014","25015","0","3000","25021","0","0","abyss_reward_icon_astralshard","25013","2","3000","92417","3000","2"
"241714","2","1000","25000000000","2","25012","25013","0","3000","25021","0","0","abyss_reward_icon_astralshard","25011","2","3000","92417","3000","2"
"241715","0","10","30000000000","0","0","0","0","0","90005","0","0","abyss_reward_icon_hiseki","0","2","0","92417","0","0"
