90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"100301","35","10055034","999999","10049034","999999","10001035","999999"
"100401","1","101581","101581","101431","101101","101101","101281"
"100401","2","101581","101581","102431","102101","102071","102341"
"100401","3","102581","102581","102432","103071","102101","102342"
"100401","4","102582","102582","103431","103101","103071","103341"
"100401","5","103581","103551","103432","103072","103101","103342"
"100401","6","103582","103552","103432","104101","103072","103343"
"100401","7","103552","103583","103583","104102","104101","104341"
"100401","8","103583","104581","104431","104103","104102","104342"
"100401","9","104581","104582","104432","104104","104103","104343"
"100401","10","104582","104583","104343","105101","104104","104433"
"100401","11","104583","105581","104433","105102","105101","105401"
"100401","12","105581","105552","105401","105103","105102","105312"
"100401","13","105582","105553","105431","105104","105103","105283"
"100401","14","105583","105554","105491","105105","105104","105432"
"100401","15","105584","105555","105432","105106","105105","105345"
"100401","16","105585","105556","105345","105107","105106","105346"
"100401","17","105586","105557","105346","106101","105107","105347"
"100401","18","105587","106551","105347","106102","106101","106281"
"100401","19","106581","106552","106281","106103","106102","106282"
"100401","20","106582","106553","106282","107101","106103","106491"
"100401","21","106583","107551","106491","107102","107101","107281"
"100401","22","107581","107552","107281","107103","107102","107342"
"100401","23","107582","107553","107342","108101","107103","107343"
"100401","24","107583","108551","107343","108102","108101","108281"
"100401","25","108581","108552","108281","108103","108102","108282"
"100401","26","108582","108553","108282","108104","108103","108283"
"100401","27","108583","108554","108283","109101","108104","108284"
"100401","28","108584","109581","108284","109102","109101","109401"
"100401","29","109581","109582","109401","109103","109102","109402"
"100401","30","109582","109583","109402","109104","109103","109343"
"100401","31","109583","109584","109343","10010032","109104","109494"
"100401","32","109584","10058032","109494","10010033","10010032","10040032"
"100401","33","10058032","10058033","10040032","10010034","10010033","10040033"
"100401","34","10058033","10058034","10040033","10010035","10010034","10049034"
"100401","35","10058034","999999","10049034","999999","10010035","999999"
"100501","1","101581","101581","101401","101071","101401","101281"
"100501","2","101581","101581","102431","102013","102491","102281"
"100501","3","102581","102581","102401","103071","102401","102282"
"100501","4","102582","102582","103431","103012","103431","103311"
"100501","5","103581","103581","103401","103072","103401","103282"
"100501","6","103582","103582","103401","104071","103072","103283"
"100501","7","103582","103583","103583","104072","104401","104281"
"100501","8","103583","104581","104401","104073","104072","104432"
"100501","9","104581","104582","104282","104074","104073","104402"
"100501","10","104582","104583","104402","105071","104074","104284"
"100501","11","104583","105581","104284","105072","105071","105311"
"100501","12","105581","105582","105281","105073","105072","105431"
"100501","13","105582","105583","105282","105074","105073","105283"
"100501","14","105583","105584","105283","105075","105074","105432"
"100501","15","105584","105585","105284","105076","105075","105402"
"100501","16","105585","105586","105402","105077","105076","105433"
"100501","17","105586","105587","105433","106071","105077","105403"
"100501","18","105587","106581","105403","106072","106071","106401"
"100501","19","106581","106582","106401","106073","106072","106431"
"100501","20","106582","106583","106431","107071","106073","106491"
"100501","21","106583","107581","106491","107072","107071","107281"
"100501","22","107581","107582","107281","107073","107072","107342"
"100501","23","107582","107583","107342","108071","107073","107343"
"100501","24","107583","108581","107343","108072","108071","108281"
"100501","25","108581","108582","108281","108073","108072","108282"
"100501","26","108582","108583","108282","108074","108073","108283"
"100501","27","108583","108584","108283","109071","108074","108314"
"100501","28","108584","109581","108314","109072","109071","109311"
"100501","29","109581","109582","109311","109073","109072","109312"
"100501","30","109582","109583","109312","109074","109073","109313"
"100501","31","109583","109584","109313","10007032","109074","109314"
"100501","32","109584","10058032","109314","10007033","10007032","10031032"
"100501","33","10058032","10058033","10031032","10007034","10007033","10031033"
"100501","34","10058033","10058034","10031033","10007035","10007034","10031034"
"100501","35","10058034","999999","10031034","999999","10007035","999999"
"100601","1","101581","101611","101521","101251","101251","101371"
"100601","2","101581","101611","102461","102252","102251","102371"
"100601","3","102581","102612","102521","103251","102252","102372"
"100601","4","102582","102614","103521","103252","103251","103521"
"100601","5","103581","103612","103461","103222","103252","103371"
"100601","6","103582","103613","103522","104251","103222","103372"
"100601","7","103613","103583","103614","104252","104521","104371"
"100601","8","103614","104581","104461","104253","104252","104372"
"100601","9","104581","104612","104372","104254","104253","104523"
"100601","10","104582","104613","104523","105251","104254","104373"
"100601","11","104583","105611","104463","105252","105251","105371"
"100601","12","105581","105612","105521","105253","105252","105372"
"100601","13","105582","105613","105522","105254","105253","105373"
"100601","14","105583","105614","105462","105255","105254","105374"
"100601","15","105584","105615","105374","105256","105255","105463"
"100601","16","105585","105616","105463","105257","105256","105524"
"100601","17","105586","105617","105524","106251","105257","105464"
"100601","18","105587","106611","105464","106252","106251","106461"
"100601","19","106581","106612","106461","106253","106252","106521"
"100601","20","106582","106613","106521","107251","106253","106462"
"100601","21","106583","107611","106462","107252","107251","107461"
"100601","22","107581","107612","107461","107253","107252","107462"
"100601","23","107582","107613","107462","108251","107253","107463"
"100601","24","107583","108611","107463","108252","108251","108371"
"100601","25","108581","108612","108371","108253","108252","108372"
"100601","26","108582","108613","108372","108254","108253","108373"
"100601","27","108583","108614","108373","109251","108254","108374"
"100601","28","108584","109611","108374","109252","109251","109371"
"100601","29","109581","109612","109371","109253","109252","109372"
"100601","30","109582","109613","109372","109254","109253","109373"
"100601","31","109583","109614","109373","10025032","109254","109374"
"100601","32","109584","10061032","109374","10025033","10025032","10037032"
"100601","33","10058032","10061033","10037032","10025034","10025033","10037033"
"100601","34","10058033","10061034","10037033","10025035","10025034","10037034"
"100601","35","10058034","999999","10037034","999999","10025035","999999"
"100701","1","101581","101581","101431","101161","101281","101431"
"100701","2","101581","101581","102431","102163","102162","102341"
"100701","3","102581","102581","102432","103161","102432","102342"
"100701","4","102582","102582","103431","103162","103161","103341"
"100701","5","103581","103581","103162","103343","103162","103432"
"100701","6","103582","103582","103432","104161","103583","103343"
"100701","7","103432","103583","103583","104162","104431","104341"
"100701","8","103583","104581","104431","104163","104162","104342"
"100701","9","104581","104582","104342","104164","104163","104343"
"100701","10","104582","104583","104343","105161","104164","104433"
"100701","11","104583","105581","104433","105162","105161","105341"
"100701","12","105581","105582","105341","105163","105162","105342"
"100701","13","105582","105583","105342","105164","105163","105343"
"100701","14","105583","105584","105343","105165","105164","105432"
"100701","15","105584","105585","105344","105166","105165","105345"
"100701","16","105585","105586","105345","105167","105166","105346"
"100701","17","105586","105587","105346","106161","105167","105347"
"100701","18","105587","106581","105347","106162","106161","106341"
"100701","19","106581","106582","106341","106163","106162","106342"
"100701","20","106582","106583","106342","107161","106073","106491"
"100701","21","106583","107581","106491","107162","107071","107341"
"100701","22","107581","107582","107341","107163","107162","107342"
"100701","23","107582","107583","107342","108161","107163","107343"
"100701","24","107583","108581","107343","108162","108161","108281"
"100701","25","108581","108582","108281","108163","108162","108282"
"100701","26","108582","108583","108282","108164","108163","108283"
"100701","27","108583","108584","108283","109161","108164","108314"
"100701","28","108584","109581","108314","109162","109161","109281"
"100701","29","109581","109582","109281","109163","109162","109312"
"100701","30","109582","109583","109312","109164","109163","109313"
"100701","31","109583","109584","109313","10016032","109164","109314"
"100701","32","109584","10058032","109314","10016033","10016032","10031032"
"100701","33","10058032","10058033","10031032","10016034","10016033","10031033"
"100701","34","10058033","10058034","10031033","10016035","10016034","10031034"
"100701","35","10058034","999999","10031034","999999","10016035","999999"
"100801","1","101581","101611","101521","101251","101251","101371"
"100801","2","101581","101611","102461","102252","102251","102371"
"100801","3","102581","102612","102521","103251","102252","102372"
"100801","4","102582","102614","103521","103252","103251","103521"
"100801","5","103581","103612","103461","103222","103252","103371"
"100801","6","103582","103613","103522","104251","103222","103372"
"100801","7","103582","103614","103614","104252","104251","104371"
"100801","8","103614","104581","104461","104253","104252","104372"
"100801","9","104611","104582","104522","104254","104253","104523"
"100801","10","104612","104613","104462","105251","104254","104373"
"100801","11","104613","105611","104463","105252","105251","105371"
"100801","12","105611","105612","105521","105253","105252","105372"
"100801","13","105612","105613","105522","105254","105253","105373"
"100801","14","105613","105614","105462","105255","105254","105374"
"100801","15","105614","105615","105374","105256","105255","105463"
"100801","16","105615","105616","105463","105257","105256","105524"
"100801","17","105616","105617","105524","106251","105257","105464"
"100801","18","105617","106611","105464","106252","106251","106461"
"100801","19","106611","106612","106461","106253","106252","106521"
"100801","20","106612","106613","106372","107251","106253","106462"
"100801","21","106613","107611","106462","107252","107251","107461"
"100801","22","107611","107612","107461","107253","107252","107462"
"100801","23","107612","107613","107462","108251","107253","107463"
"100801","24","107613","108611","107463","108252","108251","108371"
"100801","25","108611","108612","108371","108253","108252","108372"
"100801","26","108612","108613","108372","108254","108253","108373"
"100801","27","108613","108614","108373","109251","108254","108374"
"100801","28","108614","109611","108374","109252","109251","109371"
"100801","29","109611","109612","109371","109253","109252","109372"
"100801","30","109612","109613","109372","109254","109253","109373"
"100801","31","109613","109614","109373","10025032","109254","109374"
"100801","32","109614","10061032","109374","10025033","10025032","10037032"
"100801","33","10061032","10061033","10037032","10025034","10025033","10037033"
"100801","34","10061033","10061034","10037033","10025035","10025034","10037034"
"100801","35","10061034","999999","10037034","999999","10025035","999999"
"100901","1","101611","101611","101521","101251","101251","101371"
"100901","2","101611","101611","102461","102222","102221","102371"
"100901","3","102611","102611","102521","103221","102222","102372"
"100901","4","102613","102613","103611","103252","103521","103251"
"100901","5","103611","103611","103522","103222","103252","103371"
"100901","6","103613","103371","103522","104221","103222","103372"
"100901","7","103613","103614","103614","104222","104221","104371"
"100901","8","103583","104611","104221","104223","104222","104522"
"100901","9","104581","104612","104222","104224","104223","104462"
"100901","10","104582","104613","104223","105221","104224","104463"
"100901","11","104613","105611","104224","105222","105221","105521"
"100901","12","105611","105612","105221","105223","105222","105372"
"100901","13","105612","105613","105222","105224","105223","105373"
"100901","14","105613","105614","105223","105225","105224","105523"
"100901","15","105614","105615","105224","105226","105225","105375"
"100901","16","105615","105616","105225","105227","105226","105376"
"100901","17","105616","105617","105226","106221","105227","105377"
"100901","18","105617","106611","105227","106222","106221","106371"
"100901","19","106611","106612","106221","106223","106222","106372"
"100901","20","106612","106613","106222","107221","106223","106373"
"100901","21","106613","107611","106223","107222","107221","107371"
"100901","22","107611","107612","107221","107223","107222","107372"
"100901","23","107612","107613","107222","108221","107223","107373"
"100901","24","107613","108611","107223","108222","108221","108521"
"100901","25","108611","108612","108221","108223","108222","108462"
"100901","26","108612","108613","108222","108224","108223","108523"
"100901","27","108613","108614","108523","109221","108224","108524"
"100901","28","108614","109611","108224","109222","109221","109461"
"100901","29","109611","109612","109221","109223","109222","109522"
"100901","30","109612","109613","109222","109224","109223","109463"
"100901","31","109613","109614","109223","10022032","109224","109524"
"100901","32","109614","10061032","109224","10022033","10022032","10046032"
"100901","33","10061032","10061033","10022032","10022034","10022033","10046033"
"100901","34","10061033","10061034","10022033","10022035","10022034","10052034"
"100901","35","10061034","999999","10022034","999999","10022035","999999"
"101001","1","101581","101611","101521","101251","101251","101371"
"101001","2","101581","101611","102461","102252","102251","102371"
"101001","3","102581","102612","102521","103251","102252","102372"
"101001","4","102582","102614","103521","103252","103251","103521"
"101001","5","103581","103612","103461","103222","103252","103371"
"101001","6","103582","103613","103522","104251","103222","103372"
"101001","7","103582","103222","103614","104252","104461","104371"
"101001","8","103614","104581","104461","104253","104252","104372"
"101001","9","104611","104582","104522","104254","104253","104523"
"101001","10","104612","104583","104462","105251","104254","104373"
"101001","11","104613","105581","104463","105252","105251","105371"
"101001","12","105611","105582","105521","105253","105252","105522"
"101001","13","105612","105583","105522","105254","105253","105462"
"101001","14","105613","105584","105462","105255","105254","105374"
"101001","15","105614","105585","105374","105256","105255","105463"
"101001","16","105615","105586","105463","105257","105256","105524"
"101001","17","105616","105587","105524","106251","105257","105464"
"101001","18","105617","106581","105464","106252","106251","106461"
"101001","19","106611","106582","106461","106253","106252","106521"
"101001","20","106612","106583","106372","107251","106253","106462"
"101001","21","106613","107581","106462","107252","107251","107461"
"101001","22","107611","107582","107461","107253","107252","107462"
"101001","23","107612","107583","107462","108251","107253","107463"
"101001","24","107613","108581","107463","108252","108251","108371"
"101001","25","108611","108582","108371","108253","108252","108372"
"101001","26","108612","108583","108372","108254","108253","108373"
"101001","27","108613","108584","108373","109251","108254","108374"
"101001","28","108614","109581","108374","109252","109251","109371"
"101001","29","109611","109582","109371","109253","109252","109372"
"101001","30","109612","109583","109372","109254","109253","109373"
"101001","31","109613","109584","109373","10025032","109254","109374"
"101001","32","109614","10058032","109374","10025033","10025032","10037032"
"101001","33","10061032","10058033","10037032","10025034","10025033","10037033"
"101001","34","10061033","10058034","10037033","10025035","10025034","10037034"
"101001","35","10061034","999999","10037034","999999","10025035","999999"
"101101","1","101551","101131","101551","101131","101131","101281"
"101101","2","101551","101131","102551","102131","102071","102341"
"101101","3","102551","102071","102552","103071","102131","102342"
"101101","4","102552","102131","103431","103131","103071","103341"
"101101","5","103551","103071","103342","103132","103131","103342"
"101101","6","103552","103131","103432","104131","103132","103343"
"101101","7","103582","103132","103553","104132","104131","104341"
"101101","8","103553","104551","104431","104133","104132","104342"
"101101","9","104551","104552","104432","104134","104133","104343"
"101101","10","104552","104553","104133","105131","104134","104344"
"101101","11","104553","105551","104433","105132","105131","105341"
"101101","12","105551","105552","105131","105133","105132","105282"
"101101","13","105552","105553","105132","105134","105133","105343"
"101101","14","105553","105554","105133","105135","105134","105344"
"101101","15","105554","105555","105134","105136","105135","105345"
"101101","16","105555","105556","105135","105137","105136","105286"
"101101","17","105556","105557","105136","106131","105137","105287"
"101101","18","105557","106551","105137","106132","106131","106341"
"101101","19","106551","106552","106131","106133","106132","106282"
"101101","20","106552","106553","106132","107131","106133","106283"
"101101","21","106553","107551","106133","107132","107131","107281"
"101101","22","107551","107552","107131","107133","107132","107282"
"101101","23","107552","107553","107132","108131","107133","107283"
"101101","24","107553","108551","107133","108132","108131","108431"
"101101","25","108551","108552","108131","108133","108132","108342"
"101101","26","108552","108553","108132","108134","108133","108343"
"101101","27","108553","108554","108133","109131","108134","108434"
"101101","28","108554","109551","108134","109132","109131","109341"
"101101","29","109551","109552","109131","109133","109132","109432"
"101101","30","109552","109553","109132","109134","109133","109343"
"101101","31","109553","109554","109133","10013032","109134","109434"
"101101","32","109554","10055032","109134","10013033","10013032","10034032"
"101101","33","10055032","10055033","10013032","10013034","10013033","10043033"
"101101","34","10055033","10055034","10013033","10013035","10013034","10034034"
"101101","35","10055034","999999","10013034","999999","10013035","999999"
"101201","1","101611","101611","101521","101251","101251","101371"
"101201","2","101611","101611","102461","102222","102221","102371"
"101201","3","102611","102611","102521","103221","102222","102372"
"101201","4","102613","102613","103521","103252","103221","103521"
"101201","5","103611","103611","103522","103222","103252","103371"
"101201","6","103613","103371","103522","104221","103222","103372"
"101201","7","103613","103614","103614","104222","104221","104371"
"101201","8","103583","104611","104461","104223","104222","104522"
"101201","9","104581","104612","104522","104224","104223","104462"
"101201","10","104612","104613","104523","105221","104224","104463"
"101201","11","104613","105611","104463","105222","105221","105521"
"101201","12","105611","105612","105521","105223","105222","105372"
"101201","13","105612","105613","105522","105224","105223","105373"
"101201","14","105613","105614","105462","105225","105224","105523"
"101201","15","105614","105615","105523","105226","105225","105375"
"101201","16","105615","105616","105375","105227","105226","105376"
"101201","17","105616","105617","105376","106221","105227","105377"
"101201","18","105617","106611","105377","106222","106221","106371"
"101201","19","106611","106612","106371","106223","106222","106372"
"101201","20","106612","106613","106521","107221","106223","106373"
"101201","21","106613","107611","106373","107222","107221","107371"
"101201","22","107611","107612","107371","107223","107222","107372"
"101201","23","107612","107613","107372","108221","107223","107373"
"101201","24","107613","108611","107373","108222","108221","108521"
"101201","25","108611","108612","108521","108223","108222","108462"
"101201","26","108612","108613","108462","108224","108223","108523"
"101201","27","108613","108614","108523","109221","108224","108524"
"101201","28","108614","109611","108524","109222","109221","109461"
"101201","29","109611","109612","109461","109223","109222","109522"
"101201","30","109612","109613","109522","109224","109223","109463"
"101201","31","109613","109614","109463","10022032","109224","109524"
"101201","32","109614","10061032","109524","10022033","10022032","10046032"
"101201","33","10061032","10061033","10046032","10022034","10022033","10046033"
"101201","34","10061033","10061034","10046033","10022035","10022034","10052034"
"101201","35","10061034","999999","10052034","999999","10022035","999999"
"101301","1","101611","101611","101521","101251","101251","101371"
"101301","2","101611","101611","102461","102222","102221","102371"
"101301","3","102611","102611","102521","103221","102222","102372"
"101301","4","102613","102613","103521","103252","103221","103521"
"101301","5","103611","103611","103522","103222","103252","103371"
"101301","6","103613","103371","103522","104221","103222","103372"
"101301","7","103613","103614","103614","104222","104221","104371"
"101301","8","103583","104611","104461","104223","104222","104522"
"101301","9","104581","104612","104522","104224","104223","104462"
"101301","10","104612","104613","104523","105221","104224","104463"
"101301","11","104613","105611","104463","105222","105221","105521"
"101301","12","105611","105612","105521","105223","105222","105372"
"101301","13","105612","105613","105522","105224","105223","105373"
"101301","14","105613","105614","105462","105225","105224","105523"
"101301","15","105614","105615","105523","105226","105225","105375"
"101301","16","105615","105616","105375","105227","105226","105376"
"101301","17","105616","105617","105376","106221","105227","105377"
"101301","18","105617","106611","105377","106222","106221","106371"
"101301","19","106611","106612","106371","106223","106222","106372"
"101301","20","106612","106613","106521","107221","106223","106373"
"101301","21","106613","107611","106373","107222","107221","107371"
"101301","22","107611","107612","107371","107223","107222","107372"
"101301","23","107612","107613","107372","108221","107223","107373"
"101301","24","107613","108611","107373","108222","108221","108521"
"101301","25","108611","108612","108521","108223","108222","108462"
"101301","26","108612","108613","108462","108224","108223","108523"
"101301","27","108613","108614","108523","109221","108224","108524"
"101301","28","108614","109611","108524","109222","109221","109461"
"101301","29","109611","109612","109461","109223","109222","109522"
"101301","30","109612","109613","109522","109224","109223","109463"
"101301","31","109613","109614","109463","10022032","109224","109524"
"101301","32","109614","10061032","109524","10022033","10022032","10046032"
"101301","33","10061032","10061033","10046032","10022034","10022033","10046033"
"101301","34","10061033","10061034","10046033","10022035","10022034","10052034"
"101301","35","10061034","999999","10052034","999999","10022035","999999"
"101401","1","101581","101611","101521","101251","101251","101371"
"101401","2","101581","101611","102461","102252","102251","102371"
"101401","3","102581","102612","102521","103251","102252","102372"
"101401","4","102582","102614","103521","103252","103251","103521"
"101401","5","103581","103612","103461","103222","103252","103371"
"101401","6","103582","103613","103522","104251","103222","103372"
"101401","7","103613","103583","103614","104252","104521","104371"
"101401","8","103614","104581","104461","104253","104252","104372"
"101401","9","104581","104612","104372","104254","104253","104523"
"101401","10","104582","104613","104523","105251","104254","104373"
"101401","11","104583","105611","104463","105252","105251","105371"
"101401","12","105581","105612","105521","105253","105252","105372"
"101401","13","105582","105613","105522","105254","105253","105373"
"101401","14","105583","105614","105462","105255","105254","105374"
"101401","15","105584","105615","105374","105256","105255","105463"
"101401","16","105585","105616","105463","105257","105256","105524"
"101401","17","105586","105617","105524","106251","105257","105464"
"101401","18","105587","106611","105464","106252","106251","106461"
"101401","19","106581","106612","106461","106253","106252","106521"
"101401","20","106582","106613","106372","107251","106253","106462"
"101401","21","106583","107611","106462","107252","107251","107461"
"101401","22","107581","107612","107461","107253","107252","107462"
"101401","23","107582","107613","107462","108251","107253","107463"
"101401","24","107583","108611","107463","108252","108251","108371"
"101401","25","108581","108612","108371","108253","108252","108372"
"101401","26","108582","108613","108372","108254","108253","108373"
"101401","27","108583","108614","108373","109251","108254","108374"
"101401","28","108584","109611","108374","109252","109251","109371"
"101401","29","109581","109612","109371","109253","109252","109372"
"101401","30","109582","109613","109372","109254","109253","109373"
"101401","31","109583","109614","109373","10025032","109254","109374"
"101401","32","109584","10061032","109374","10025033","10025032","10037032"
"101401","33","10058032","10061033","10037032","10025034","10025033","10037033"
"101401","34","10058033","10061034","10037033","10025035","10025034","10037034"
"101401","35","10058034","999999","10037034","999999","10025035","999999"
"101501","1","101581","101611","101521","101251","101251","101371"
"101501","2","101611","101611","102461","102252","102251","102371"
"101501","3","102581","102612","102521","103251","102252","102372"
"101501","4","102614","102613","103521","103252","103251","103521"
"101501","5","103581","103612","103461","103222","103252","103371"
"101501","6","103613","103613","103522","104251","103222","103372"
"101501","7","103461","103614","103614","104252","104251","104371"
"101501","8","103614","104611","104461","104253","104252","104372"
"101501","9","104611","104612","104522","104254","104253","104523"
"101501","10","104612","104613","104523","105251","104254","104373"
"101501","11","104613","105581","104463","105252","105251","105371"
"101501","12","105611","105582","105521","105253","105252","105522"
"101501","13","105612","105583","105522","105254","105253","105462"
"101501","14","105613","105584","105462","105255","105254","105374"
"101501","15","105614","105585","105374","105256","105255","105375"
"101501","16","105615","105586","105375","105257","105256","105376"
"101501","17","105616","105587","105376","106251","105257","105464"
"101501","18","105617","106581","105464","106252","106251","106461"
"101501","19","106611","106582","106461","106253","106252","106521"
"101501","20","106612","106583","106372","107251","106253","106462"
"101501","21","106613","107581","106462","107252","107251","107461"
"101501","22","107611","107582","107461","107253","107252","107462"
"101501","23","107612","107583","107462","108251","107253","107463"
"101501","24","107613","108581","107463","108252","108251","108371"
"101501","25","108611","108582","108371","108253","108252","108372"
"101501","26","108612","108583","108372","108254","108253","108373"
"101501","27","108613","108584","108373","109251","108254","108374"
"101501","28","108614","109581","108374","109252","109251","109371"
"101501","29","109611","109582","109371","109253","109252","109372"
"101501","30","109612","109583","109372","109254","109253","109373"
