4fa11903e9ebc2162eb9f6ab4fb286f8114678fc62c0a286e1e048476179913c,59158a9926933b2db821837f2f0dcd073bba16e2f775e0ca61021f46f48534c0,6bfd3449e685d44c732cc5d064c11fdbcf96b2929f9c09bdc7200adc54707807,87c9a7ec205635cce3f5201cfd25ce24d4f406715685a36ea192c14744eaee4e,d8871bf43259cbfec7a1f5698cb74b0913c1a16fa4faca4a9caf90eb488fdb57,302677010ef0ac50c073e55514550c2aef24f463667126863b447c0dcaf7835d,4fd9c19c9051d4b31520b9e70c876f1c7dd602b8eddd5ae06d24ba6798e9140e,058c1908ab22ffd37e10dde729a692bc9bcb506e436fd2f26bc10e4a06d5afa3,97a329ef253190542642c6302d1f299b9851bc385909e2eca8eff2f786521e1f,8c0f024d1007a05ace3fb2bcd6b6c99b9499c72ea3ff7e2106e079e4965bd209,997e362e2caa8bc4b1c571ed01a7015244507ffee53c828cc32176ec96b411ab,509fbc45f7ccdef44697f51d58d06cb1a61e855ed8763bced7ac7870241b6d21,b47b5696ba90bc5a6dbe276b1d6303dfba1f93bea4def29a2d5e98d1c8b864fd
"380000","0","380000","bgm_M206","10012","0","12","0","2030/03/26 14:59:00","2019/02/22 15:00:00","1","0","bgm_M206"
"380000","0","380000","bgm_M215","10013","0","13","0","2030/03/26 14:59:00","2019/03/25 15:00:00","1","0","bgm_M215"
"380000","0","380000","bgm_M33","10014","0","14","0","2030/03/26 14:59:00","2019/04/11 15:00:00","1","0","bgm_M33"
"380000","0","380000","bgm_M223","10015","0","15","0","2030/03/26 14:59:00","2019/04/24 15:00:00","1","0","bgm_M223"
"380000","0","380000","bgm_M99","10016","0","16","0","2030/03/26 14:59:00","2019/05/09 15:00:00","1","0","bgm_M99"
"380000","0","380000","","10017","0","17","0","2030/03/26 14:59:00","2019/05/24 15:00:00","1","0",""
"380000","0","380000","bgm_M107","10018","0","18","0","2030/03/26 14:59:00","2019/06/10 15:00:00","1","0","bgm_M107"
"380000","0","380000","bgm_M237","10019","0","19","0","2030/03/26 14:59:00","2019/06/25 15:00:00","1","0","bgm_M237"
"380000","0","380000","bgm_M113","10020","0","20","0","2030/03/26 14:59:00","2019/07/08 15:00:00","1","0","bgm_M113"
"380000","0","380000","bgm_M245","10021","0","21","0","2030/03/26 14:59:00","2019/07/25 15:00:00","1","0","bgm_M245"
"380000","0","380000","bgm_M121","10022","0","22","0","2030/03/26 14:59:00","2019/08/08 15:00:00","1","0","bgm_M121"
"380000","0","380000","bgm_M254","10023","0","23","0","2030/03/26 14:59:00","2019/08/26 15:00:00","1","0","bgm_M254"
"380000","0","380000","bgm_M128","10024","0","24","0","2030/03/26 14:59:00","2019/09/09 15:00:00","1","0","bgm_M128"
"380000","0","380000","bgm_M265_Top","10025","0","25","0","2030/03/26 14:59:00","2019/09/24 15:00:00","1","0","bgm_M265"
"380000","0","380000","bgm_M135","10026","0","26","0","2030/03/26 14:59:00","2019/10/10 15:00:00","1","0","bgm_M135"
"380000","0","380000","bgm_M273","10027","0","27","0","2030/03/26 14:59:00","2019/10/25 15:00:00","1","0","bgm_M273"
"380000","0","380000","bgm_M162","10028","0","28","0","2030/03/26 14:59:00","2019/11/08 15:00:00","1","0","bgm_M162"
"380000","0","380000","bgm_M281","10029","0","29","0","2030/03/26 14:59:00","2019/11/25 15:00:00","1","0","bgm_M281"
"380000","0","380000","bgm_M171","10030","0","30","0","2030/03/26 14:59:00","2019/12/09 15:00:00","1","0","bgm_M171"
"380000","0","380000","bgm_M294","10031","0","31","0","2030/03/26 14:59:00","2019/12/25 15:00:00","1","0","bgm_M294"
"380000","0","380000","bgm_M182","10032","0","32","0","2030/03/26 14:59:00","2020/01/14 12:00:00","1","0","bgm_M182"
"380000","0","380000","bgm_M316","10033","0","33","0","2030/03/26 14:59:00","2020/01/24 15:00:00","1","0","bgm_M316"
"380000","0","380000","bgm_M189","10034","0","34","0","2030/03/26 14:59:00","2020/02/10 15:00:00","1","0","bgm_M189"
"380000","0","380000","bgm_M330","10035","0","35","0","2030/03/26 14:59:00","2020/02/25 15:00:00","1","0","bgm_M330"
"380000","0","380000","bgm_M330","10036","0","36","0","2030/03/26 14:59:00","2020/02/25 15:00:00","1","0","bgm_M330"
"380000","0","380000","bgm_M206","10037","0","37","0","2030/03/26 14:59:00","2020/03/12 15:00:00","1","0","bgm_M206"
"380000","0","380000","bgm_M343","10038","0","38","0","2030/03/26 14:59:00","2020/03/24 15:00:00","1","0","bgm_M343"
"380000","0","380000","bgm_M215","10039","0","39","0","2030/03/26 14:59:00","2020/04/10 12:00:00","1","0","bgm_M215"
"380000","0","380000","bgm_M351","10040","0","40","0","2030/03/26 14:59:00","2020/04/24 15:00:00","1","0","bgm_M351"
"380000","0","380000","bgm_M223","10041","0","41","0","2030/03/26 14:59:00","2020/05/10 12:00:00","1","0","bgm_M223"
"380000","0","380000","bgm_M375","10042","0","42","0","2030/03/26 14:59:00","2020/05/25 15:00:00","1","0","bgm_M375"
"380000","0","380000","bgm_M237","10043","0","43","0","2030/03/26 14:59:00","2020/06/08 18:00:00","1","0","bgm_M237"
"380000","0","380000","bgm_M380A","10044","0","44","0","2030/03/26 14:59:00","2020/06/24 15:00:00","1","0","bgm_M380A"
"380000","0","380000","bgm_M393","10046","0","45","0","2030/03/26 14:59:00","2020/07/25 12:00:00","1","0","bgm_M393"
"380000","0","380000","bgm_M245","10045","0","46","0","2030/03/26 14:59:00","2020/07/09 15:00:00","1","0","bgm_M245"
"380000","0","380000","bgm_M254","10047","0","47","0","2030/03/26 14:59:00","2020/08/09 15:00:00","1","0","bgm_M254"
"380000","0","380000","bgm_M403","10048","0","48","0","2030/03/26 14:59:00","2020/08/24 12:00:00","1","0","bgm_M403"
"380000","0","380000","bgm_M265_Top","10049","0","49","0","2030/03/26 14:59:00","2020/09/14 15:00:00","1","0","bgm_M265"
"380000","0","380000","bgm_M413","10050","0","50","0","2030/03/26 14:59:00","2020/09/25 15:00:00","1","0","bgm_M413"
"380000","0","380000","bgm_M421","10052","0","52","0","2030/03/26 14:59:00","2020/10/26 12:00:00","1","0","bgm_M421"
"380000","0","380000","0","10053","0","53","0","2030/03/26 14:59:00","2020/11/06","1","0","0"
"380000","0","380000","bgm_M426","10054","0","54","0","2030/03/26 14:59:00","2020/11/25 15:00:00","1","0","bgm_M426"
"380000","0","380000","bgm_M435","10056","0","56","0","2030/03/26 14:59:00","2020/12/25 15:00:00","1","0","bgm_M435"
"380000","0","380000","bgm_M442A","10058","0","58","0","2030/03/26 14:59:00","2021/01/25 15:00:00","1","0","bgm_M442A"
"380000","0","380000","bgm_M442B","10059","0","59","0","2030/03/26 14:59:00","2021/01/25 15:00:00","1","0","bgm_M442B"
"380000","0","380000","bgm_M451","10061","0","61","0","2030/03/26 14:59:00","2021/02/25 15:00:00","1","0","bgm_M451"
"380000","0","380000","bgm_M457","10064","0","64","0","2030/03/26 14:59:00","2021/03/25 15:00:00","1","0","bgm_M457"
"380000","0","380000","bgm_M467","10066","0","66","0","2030/03/26 14:59:00","2021/04/26 15:00:00","1","0","bgm_M467"
"380000","0","380000","bgm_M478_Lofi","10068","0","68","0","2030/03/26 14:59:00","2021/05/25 15:00:00","1","0","bgm_M478"
"380000","0","380000","bgm_M486","10070","0","70","0","2030/03/26 14:59:00","2021/06/24 15:00:00","1","0","bgm_M486"
"380000","0","380000","bgm_M496","10072","0","72","0","2030/03/26 14:59:00","2021/07/26 15:00:00","1","0","bgm_M496"
"380000","0","380000","bgm_M508","10074","0","74","0","2030/03/26 14:59:00","2021/08/26 15:00:00","1","0","bgm_M508"
"380000","0","380000","bgm_M520","10076","0","76","0","2030/03/26 14:59:00","2021/09/24 15:00:00","1","0","bgm_M520"
"380000","0","380000","bgm_M527","10078","0","78","0","2030/03/26 14:59:00","2021/10/25 18:30:00","1","0","bgm_M527"
"380000","0","380000","bgm_M536","10080","0","80","0","2030/03/26 14:59:00","2021/11/24 15:00:00","1","0","bgm_M536"
"380000","0","380000","bgm_M543","10082","0","82","0","2030/03/26 14:59:00","2021/12/27 18:30:00","1","0","bgm_M543"
"380000","0","380000","bgm_M552","10084","0","84","0","2030/03/26 14:59:00","2022/01/25 15:00:00","1","0","bgm_M552"
"380000","0","380000","bgm_M553","10085","0","85","0","2030/03/26 14:59:00","2022/01/25 15:00:00","1","0","bgm_M553"
"380000","0","380000","bgm_M565","10088","0","88","0","2030/03/26 14:59:00","2022/02/24 15:00:00","1","0","bgm_M565"
"380000","0","380000","bgm_M574","10090","0","90","0","2030/03/26 14:59:00","2022/03/24 15:00:00","1","0","bgm_M574"
"380000","0","380000","bgm_M582","10092","0","92","0","2030/03/26 14:59:00","2022/04/25 15:00:00","1","0","bgm_M582"
"380000","0","380000","bgm_M595","10094","0","94","0","2030/03/26 14:59:00","2022/05/25 15:00:00","1","0","bgm_M595"
"380000","0","380000","bgm_M601","10096","0","96","0","2030/03/26 14:59:00","2022/06/24 15:00:00","1","0","bgm_M601"
"380000","0","380000","bgm_M608","10098","0","98","0","2030/03/26 14:59:00","2022/07/25 15:00:00","1","0","bgm_M608"
"380000","0","380000","bgm_M618","10100","0","100","0","2030/03/26 14:59:00","2022/08/26 15:00:00","1","0","bgm_M618"
"380000","0","380000","bgm_M623","10102","0","102","0","2030/03/26 14:59:00","2022/09/22 15:00:00","1","0","bgm_M623"
"380000","0","380000","bgm_M630","10104","0","104","0","2030/03/26 14:59:00","2022/10/25 15:00:00","1","0","bgm_M630"
"380000","0","380000","bgm_M638","10106","0","106","0","2030/03/26 14:59:00","2022/11/24 15:00:00","1","0","bgm_M638"
"380000","0","380000","bgm_M647","10108","0","108","0","2030/03/26 14:59:00","2022/12/27 15:00:00","1","0","bgm_M647"
"380000","0","380000","bgm_M659","10110","0","110","0","2030/03/26 14:59:00","2023/01/24 15:00:00","1","0","bgm_M659"
"380000","0","380000","bgm_M660","10111","0","111","0","2030/03/26 14:59:00","2023/01/24 15:00:00","1","0","bgm_M660"
"380000","0","380000","bgm_M668","10114","0","114","0","2030/03/26 14:59:00","2023/02/24 15:00:00","1","0","bgm_M668"
"380000","0","380000","bgm_MC017","10116","0","116","0","2030/03/26 14:59:00","2023/03/23 15:00:00","1","0","bgm_MC017"
"380000","0","380000","bgm_MC026","10118","0","118","0","2030/03/26 14:59:00","2023/04/24 19:00:00","1","0","bgm_MC026"
"380000","0","380000","bgm_MC036","10120","0","120","0","2030/03/26 14:59:00","2023/05/26 15:00:00","1","0","bgm_MC036"
"380000","0","380000","bgm_MC046","10122","0","122","0","2030/03/26 14:59:00","2023/06/23 15:00:00","1","0","bgm_MC046"
"380000","0","380000","bgm_MC056","10124","0","124","0","2030/03/26 14:59:00","2023/07/25 15:00:00","1","0","bgm_MC056"
"380000","0","380000","bgm_MC063","10126","0","126","0","2030/03/26 14:59:00","2023/08/25 15:00:00","1","0","bgm_MC063"
"380000","0","380000","bgm_MC075","10128","0","128","0","2030/03/26 14:59:00","2023/09/26 15:00:00","1","0","bgm_MC075"
"380000","0","380000","bgm_MC082","10130","0","130","0","2030/03/26 14:59:00","2023/10/23 15:00:00","1","0","bgm_MC082"
"380000","0","380000","bgm_MC091","10132","0","132","0","2030/03/26 14:59:00","2023/11/24 15:00:00","1","0","bgm_MC091"
"380000","0","380000","bgm_MC099","10134","0","134","0","2030/03/26 14:59:00","2023/12/27 15:00:00","1","0","bgm_MC099"
"380000","0","380000","bgm_MC110","10136","0","136","0","2030/03/26 14:59:00","2024/01/26 15:00:00","1","0","bgm_MC110"
"380000","0","380000","bgm_MC111","10137","0","137","0","2030/03/26 14:59:00","2024/01/26 15:00:00","1","0","bgm_MC111"
"380000","0","380000","bgm_MC124","10140","0","140","0","2030/03/26 14:59:00","2024/02/24 15:00:00","1","0","bgm_MC124"
"380000","0","380000","bgm_MC136","10142","0","142","0","2030/03/26 14:59:00","2024/03/26 15:00:00","1","0","bgm_MC136"
"380000","0","380000","bgm_MC143","10144","0","144","0","2030/03/26 14:59:00","2024/04/27 21:00:00","1","0","bgm_MC143"
"380000","0","380000","bgm_MC147","10146","0","146","0","2030/03/26 14:59:00","2024/05/23 15:00:00","1","0","bgm_MC147"
"380000","0","380000","bgm_MC156","10148","0","148","0","2030/03/26 14:59:00","2024/06/30 12:00:00","1","0","bgm_MC156"
"380000","0","380000","bgm_MC162","10150","0","150","0","2030/03/26 14:59:00","2024/07/26 15:00:00","1","0","bgm_MC162"
"380000","0","380000","bgm_MC172_TitleCall","10152","0","152","0","2030/03/26 14:59:00","2024/08/26 18:00:00","1","0","bgm_MC172"
"380000","0","380000","bgm_MC186","10154","0","154","0","2030/03/26 14:59:00","2024/09/25 15:00:00","1","0","bgm_MC186"
"380000","0","380000","bgm_MC194","10156","0","156","0","2030/03/26 14:59:00","2024/10/25 17:00:00","1","0","bgm_MC194"
"380000","0","380000","bgm_MC213","10158","0","158","0","2030/03/26 14:59:00","2024/11/30 12:00:00","1","0","bgm_MC213"
"380000","0","380000","bgm_MC215B","10160","0","160","0","2030/03/26 14:59:00","2024/12/26 21:00:00","1","0","bgm_MC215B"
