03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac,0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41
"104731","-215","115","106","1","1.5","nop_idle_arm_crossed","0","106001","1","-150"
"107131","215","114","106","1","1.5","nop_idle_arm_crossed","1","106002","1","-150"
"103731","-100","111","106","1","1.5","nop_idle_normal","0","106003","1","-135"
"100511","100","110","106","1","1.5","nop_idle_joy1","1","106004","1","-135"
"102831","-100","115","107","1","1.5","nop_idle_normal","0","107001","1","-150"
"102111","100","114","107","1","1.5","nop_idle_normal","1","107002","1","-150"
"102511","-215","111","107","1","1.5","nop_idle_normal","0","107003","1","-127"
"102311","215","110","107","1","1.5","nop_idle_normal","1","107004","1","-127"
"101011","-100","115","108","1","1.5","nop_idle_joy_normal","0","108001","1","-150"
"104331","100","114","108","1","1.5","nop_idle_arm_crossed","1","108002","1","-150"
"101711","-215","111","108","1","1.5","nop_idle_joy1","0","108003","1","-127"
"101431","215","110","108","1","1.5","nop_idle_normal","1","108004","1","-127"
"103311","-100","115","109","1","1.5","nop_idle_joy1","0","109001","1","-150"
"105211","-215","111","109","1","1.5","nop_idle_joy_normal","0","109002","1","-127"
"102611","100","114","109","1","1.5","nop_idle_sad2","1","109003","1","-150"
"103811","215","110","109","1","1.5","nop_idle_normal","1","109004","1","-127"
"103231","-100","115","110","1","1.5","nop_idle_joy1","0","110001","1","-150"
"103411","215","110","110","1","1.5","nop_10_yukari_02","1","110002","1","-127"
"11","215","111","110","5","1.5","nop_10_yukari_02","1","110003","1","-127"
"104811","100","114","110","1","1.5","nop_idle_doya","1","110004","1","-150"
"104611","-215","111","110","1","1.5","nop_idle_joy_normal","0","110005","1","-127"
"100911","-100","115","111","1","1.5","nop_11_anna_idle_arm_crossed","0","111001","1","-150"
"101311","100","114","111","1","1.5","nop_idle_joy_normal","1","111002","1","-150"
"102711","-215","111","111","1","1.5","nop_11_eriko_idle_wish","0","111003","1","-127"
"105111","215","110","111","1","1.5","nop_idle_normal","1","111004","1","-127"
"101831","100","115","112","1","1.5","nop_idle_joy1","1","112001","1","-143"
"101611","-100","110","112","1","1.5","nop_idle_joy_normal","0","112002","1","-135"
"105011","-215","114","112","1","1.5","nop_idle_joy_normal","0","112003","1","-150"
"105331","100","113","113","1","1.5","nop_idle_normal_joy","1","113001","1","-150"
"104511","-100","114","113","1","1.5","nop_13_kuka_idle_memory2","0","113002","1","-150"
"103031","-215","110","113","1","1.5","nop_idle_joy1","0","113003","1","-127"
"100811","-330","111","113","1","1.5","nop_idle_thinking","0","113004","1","-150"
"105511","240","115","113","1","1.5","nop_idle_sad","1","113005","1","-150"
"106831","100","115","114","1","1.5","nop_idle_normal","1","114001","1","-150"
"101131","-100","114","114","1","1.5","nop_idle_normal","0","114002","1","-150"
"104931","-215","110","114","1","1.5","nop_idle_normal","0","114003","1","-127"
"102931","100","115","115","1","1.5","nop_idle_joy1","1","115001","1","-143"
"104211","-100","110","115","1","1.5","nop_idle_wish","0","115002","1","-135"
"105411","-215","114","115","1","1.5","nop_idle_normal","0","115003","1","-150"
"106731","100","115","116","1","1.5","nop_idle_normal","1","116001","1","-150"
"106631","-100","114","116","1","1.5","nop_idle_joy1","0","116002","1","-150"
"106531","-215","110","116","1","1.5","nop_16_kaya_idle_normal2","0","116003","1","-127"
"2","180","116","116","5","1.5","nop_rago_idle","1","116004","1","-150"
"111031","100","115","117","1","1.5","nop_idle_normal","1","117001","1","-150"
"110931","-100","114","117","1","1.5","nop_idle_joy2","0","117002","1","-150"
"110831","-215","110","117","1","1.5","nop_17_chloe_idle_normal2","0","117003","1","-127"
"1","-100","115","117","5","1.5","NoItem_idle","0","117004","1","-150"
"114711","-100","115","118","1","1.5","nop_18_muimi_idle_joy_normal","1","118001","1","-150"
"118511","100","114","118","1","1.5","nop_18_karin_idle_normal","0","118002","1","-150"
"115031","-215","111","118","1","1.5","nop_idle_normal","0","118003","1","-127"
"118031","215","110","118","1","1.5","nop_idle_joy1","1","118004","1","-127"
"111831","-60","100","201","1","1.2","nop_idle_joy1","0","201001","1","0"
"120731","60","101","201","1","1.2","nop_idle_normal_joy","1","201002","1","0"
"120831","-130","102","201","1","1.2","nop_idle_arm_crossed","0","201003","1","-5"
"111931","130","103","201","1","1.2","nop_idle_normal","1","201004","1","-5"
"120931","-200","104","201","1","1.2","nop_idle_thinking","0","201005","1","-20"
"112031","200","105","201","1","1.2","nop_idle_normal","1","201006","1","-20"
"108731","-60","100","202","1","1.2","nop_idle_joy1","0","202001","1","0"
"108831","60","101","202","1","1.2","nop_idle_joy_normal","1","202002","1","0"
"108931","-130","102","202","1","1.2","nop_idle_normal","0","202003","1","-5"
"102011","-60","100","203","1","1.2","nop_idle_joy1","0","203001","1","0"
"100411","-130","101","203","1","1.2","nop_idle_normal","0","203002","1","-5"
"103631","60","102","203","1","1.2","nop_idle_wish","1","203003","1","-5"
"101231","-60","100","204","1","1.2","nop_idle_normal","0","204001","1","0"
"104011","60","101","204","1","1.2","nop_idle_normal","1","204002","1","0"
"101511","-130","102","204","1","1.2","nop_idle_normal","0","204003","1","-5"
"103111","-80","100","205","1","1.2","nop_idle_normal","0","205001","1","0"
"102211","60","101","205","1","1.2","nop_idle_sad","1","205002","1","0"
"100711","-150","104","205","1","1.2","nop_05_miyako_idle_normal","0","205003","1","-5"
"100611","130","103","205","1","1.2","nop_idle_joy1","1","205004","1","-5"
"2051","-20","102","205","5","1.2","nop_skull_idle","1","205005","1","0"
"104731","-130","102","206","1","1.2","nop_idle_arm_crossed","0","206001","1","-5"
"107131","130","103","206","1","1.2","nop_idle_arm_crossed","1","206002","1","-5"
"103731","-60","100","206","1","1.2","nop_idle_normal","0","206003","1","0"
"100511","60","101","206","1","1.2","nop_idle_joy1","1","206004","1","0"
"102831","-60","100","207","1","1.2","nop_idle_normal","0","207001","1","0"
"102111","60","101","207","1","1.2","nop_idle_normal","1","207002","1","0"
"102511","-130","102","207","1","1.2","nop_idle_normal","0","207003","1","-5"
"102311","130","103","207","1","1.2","nop_idle_normal","1","207004","1","-5"
"101011","-60","100","208","1","1.2","nop_idle_joy_normal","0","208001","1","0"
"104331","60","101","208","1","1.2","nop_idle_arm_crossed","1","208002","1","0"
"101711","-130","102","208","1","1.2","nop_idle_joy1","0","208003","1","-5"
"101431","130","103","208","1","1.2","nop_idle_normal","1","208004","1","-5"
"103311","-60","100","209","1","1.2","nop_idle_joy1","0","209001","1","0"
"105211","-130","102","209","1","1.2","nop_idle_joy_normal","0","209002","1","-5"
"102611","60","101","209","1","1.2","nop_idle_sad2","1","209003","1","0"
"103811","130","103","209","1","1.2","nop_idle_normal","1","209004","1","-5"
"103231","-60","100","210","1","1.2","nop_idle_joy1","0","210001","1","0"
"103411","130","103","210","1","1.2","nop_10_yukari_02","1","210002","1","-5"
"11","130","104","210","5","1.2","nop_10_yukari_02","1","210003","1","-5"
"104811","60","101","210","1","1.2","nop_idle_doya","1","210004","1","0"
"104611","-130","102","210","1","1.2","nop_idle_joy_normal","0","210005","1","-5"
"100911","-60","100","211","1","1.2","nop_11_anna_idle_arm_crossed","0","211001","1","0"
"101311","60","101","211","1","1.2","nop_idle_joy_normal","1","211002","1","0"
"102711","-130","102","211","1","1.2","nop_11_eriko_idle_wish","0","211003","1","-5"
"105111","130","103","211","1","1.2","nop_idle_normal","1","211004","1","-5"
"101831","60","100","212","1","1.2","nop_idle_joy1","1","212001","1","0"
"101611","-60","101","212","1","1.2","nop_idle_joy_normal","0","212002","1","0"
"105011","-130","102","212","1","1.2","nop_idle_joy_normal","0","212003","1","-5"
"105331","60","100","213","1","1.2","nop_idle_normal_joy","1","213001","1","0"
"104511","-60","101","213","1","1.2","nop_13_kuka_idle_memory2","0","213002","1","0"
"103031","-130","102","213","1","1.2","nop_idle_joy1","0","213003","1","-5"
"100811","-200","103","213","1","1.2","nop_idle_thinking","0","213004","1","-20"
"105511","130","104","213","1","1.2","nop_idle_sad","1","213005","1","-20"
"106831","60","100","214","1","1.2","nop_idle_normal","1","214001","1","0"
"101131","-60","101","214","1","1.2","nop_idle_normal","0","214002","1","0"
"104931","-130","103","214","1","1.2","nop_idle_normal","0","214003","1","-5"
"102931","60","100","215","1","1.2","nop_idle_joy1","1","215001","1","0"
"104211","-60","101","215","1","1.2","nop_idle_wish","0","215002","1","0"
"105411","-130","102","215","1","1.2","nop_idle_normal","0","215003","1","-5"
"106731","60","100","216","1","1.2","nop_idle_normal","1","216001","1","0"
"106631","-60","101","216","1","1.2","nop_idle_joy1","0","216002","1","0"
"106531","-130","103","216","1","1.2","nop_16_kaya_idle_normal2","0","216003","1","-5"
"2","140","101","216","5","1.2","nop_rago_idle","1","216004","1","0"
"111031","60","100","217","1","1.2","nop_idle_normal","1","217001","1","0"
"110931","-60","101","217","1","1.2","nop_idle_joy2","0","217002","1","0"
"110831","-130","103","217","1","1.2","nop_17_chloe_idle_normal2","0","217003","1","-5"
"1","-60","102","217","5","1.2","NoItem_idle","0","217004","1","0"
"114711","-40","100","218","1","1.2","nop_18_muimi_idle_joy_normal","1","218001","1","0"
"118511","40","101","218","1","1.2","nop_18_karin_idle_normal","0","218002","1","0"
"115031","-130","102","218","1","1.2","nop_idle_normal","0","218003","1","-5"
"118031","130","103","218","1","1.2","nop_idle_joy1","1","218004","1","-5"
"nop_talk_joy1","","1","301","3","0.2","","","301001","111831",""
"次は何を食べましょうか。\nキャルちゃんは何がいいです？","0","8","301","11","0","0.5","0","301002","111831","0"
"","","","301","91","","","","301003","301002",""
"nop_idle_joy_normal","","1","301","3","0.2","","","301004","111831",""
"nop_18_neneka_humu","nop_idle_doya","0","301","3","0.2","","0.3","301005","112031","1"
"そうねー\n普段は食べられない珍しい物とかどう？","0","8","301","11","0","0.5","0","301006","112031","0"
"","","","301","91","","","","301007","301006",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","301","3","0.2","","0","301008","120831","1"
"ならこいつはどうだい？\nトーゴクでも\n滅多にお目にかかれない逸品だよ。","0","8","301","11","0","0.5","0","301009","120831","0"
"","","","301","91","","","","301010","301009",""
"nop_idle_arm_crossed","","1","301","3","0.2","","","301011","120831",""
"nop_11_anna_huhuStand_in","nop_11_anna_huhuStand_loop","0","301","3","0.2","","0","301012","120931","1"
"ふふふ、力が満ち溢れるぞ。\nこれがおせち料理の力か！","0","8","301","11","0","0.5","0","301013","120931","0"
"0","","","301","93","","","","301014","1",""
"nop_11_anna_ahahaStand_in","nop_11_anna_ahahaStand_loop","0","301","3","0.2","","0","301015","120931","1"
"","","","301","91","","","","301016","301013",""
"nop_11_anna_ahahaStand_loop","","1","301","3","0.2","","","301017","120931","1"
"nop_01_coccoro_an_in","nop_01_coccoro_an_loop","0","301","3","0.2","","0","301018","111931","1"
"シェフィさま。こちらをどうぞ。\nはい、あーん。","0","8","301","11","0","0.5","0","301019","111931","0"
"0","","","301","93","","","","301020","0.2",""
"0","","","301","4","","","","301021","120731",""
"0","","","301","93","","","","301022","0.8",""
"nop_surprise","nop_idle_shy","0","301","3","0.2","","0.2","301023","120731","1"
"","","","301","91","","","","301024","301019",""
"nop_talk_shy","","1","301","3","0.2","","","301025","120731",""
"コ、コッコロさん……\n恥ずかしいわ……","0","8","301","11","0","0.5","0","301026","120731","0"
"","","","301","91","","","","301027","301026",""
"nop_idle_shy","","1","301","3","0.2","","","301028","120731",""
"0","","","301","93","","","","301029","0.5",""
"nop_01_coccoro_an_out","nop_idle_normal","0","301","3","0.2","","0","301030","111931","1"
"0","","","301","93","","","","301031","1",""
"1","","","301","4","","","","301032","120731",""
"nop_idle_joy1","","1","301","3","0.2","","","301033","120731",""
"せっかく騎士クンが\n呼んでくれたんだもの。\n楽しまなくっちゃ！","0","8","302","11","0","0.5","0","302001","108831","0"
"nop_talk_joy3_blink","","1","302","3","0.2","","","302002","108831",""
"1","","","302","93","","","","302003","2.75",""
"nop_talk_joy1_normal","","1","302","3","0.2","","","302004","108831",""
"","","","302","91","","","","302005","302001",""
"nop_idle_joy_normal","","1","302","3","0.2","","","302006","108831","1"
"今年もいい年にしないとね。","0","8","302","11","0","0.5","0","302007","108931","0"
"nop_talk_joy1_normal","","1","302","3","0.2","","","302008","108931",""
"","","","302","91","","","","302009","302007",""
"nop_idle_normal","","1","302","3","0.2","","","302010","108931",""
"みんながいればきっと大丈夫だよ！","0","8","302","11","0","0.5","0","302011","108731","0"
"nop_talk_joy2","","1","302","3","0.2","","","302012","108731",""
"","","","302","91","","","","302013","302011",""
"nop_idle_joy1","","1","302","3","0.2","","","302014","108731","1"
"","","","302","91","","","","302015","0",""
"わあ！　おっきい会場だね！\nお料理もたくさん！","0","8","303","11","0","0.5","0","303001","102011","0"
"nop_talk_joy2","","1","303","3","0.2","","","303002","102011",""
"","","","303","91","","","","303003","303001",""
"nop_idle_joy1","","1","303","3","0.2","","","303004","102011","1"
"えっへっへ、これは\nイタズラしがいがあるねー","0","8","303","11","0","0.5","0","303005","100411","0"
"nop_talk_joy2","","1","303","3","0.2","","","303006","100411",""
"","","","303","91","","","","303007","303005",""
"nop_idle_normal","","1","303","3","0.2","","","303008","100411","1"
"へんたいふしんしゃさん……\nじゃなくて、あの人はどこかな？","0","8","303","11","0","0.5","0","303009","103631","0"
"nop_talk_wish","","1","303","3","0.2","","","303010","103631",""
"","","","303","91","","","","303011","303009",""
"nop_idle_wish","","1","303","3","0.2","","","303012","103631",""
"立派な新年会ね。\nみんな笑顔で素敵だわ。","0","8","304","11","0","0.5","0","304001","101511","0"
"nop_talk_normal","","1","304","3","0.2","","","304002","101511",""
"0","","","304","93","","","","304003","1.5",""
"nop_talk_joy3","","1","304","3","0.2","","","304004","101511",""
"","","","304","91","","","","304005","304001",""
"nop_idle_joy1","","1","304","3","0.2","","","304006","101511",""
"あのお料理美味しそう！\nシオリンにも教えてあげよっと。","0","8","304","11","0","0.5","0","304007","101231","0"
"nop_idle_surprise_kira","","1","304","3","0.2","","","304008","101231",""
"0","","","304","93","","","","304009","1.5",""
"nop_talk_joy2","","1","304","3","0.2","","","304010","101231",""
"","","","304","91","","","","304011","304007",""
"nop_idle_joy_normal","","1","304","3","0.2","","","304012","101231",""
"はわわ……キラキラした人が\nいっぱいいます～！","0","8","304","11","0","0.5","0","304013","104011","0"
"nop_idle_surprise2","","1","304","3","0.2","","","304014","104011",""
"","","","304","91","","","","304015","304013",""
"nop_idle_normal","","1","304","3","0.2","","","304016","104011","1"
"nop_idle_normal","","1","304","3","0.2","","","304017","101511",""
"nop_idle_normal","","1","304","3","0.2","","","304018","101231",""
"プリンプリン……プリンはどこなの？\nプリンをよこすのー！","0","8","305","11","0","0.5","0","305001","100711","0"
"nop_05_miyako_talk_anger","","1","305","3","0.2","","","305002","100711",""
"","","","305","91","","","","305003","305001",""
"nop_05_miyako_idle_anger","","1","305","3","0.2","","","305004","100711","1"
"お父さん。きれいな女性が多いからって\n他の人に迷惑かけないでね。","0","8","305","11","0","0.5","0","305005","103111","0"
"nop_talk_worry","","1","305","3","0.2","","","305006","103111",""
"","","","305","91","","","","305007","305005",""
"nop_idle_worry","","1","305","3","0.2","","","305008","103111","1"
"わあ、すごい量のおせち料理♪\nアカリ、お腹いっぱいになっちゃう～","0","8","305","11","0","0.5","0","305009","100611","0"
"nop_talk_surprise_kira","","1","305","3","0.2","","","305010","100611",""
"0","","","305","93","","","","305011","2",""
"nop_talk_memory","","1","305","3","0.2","","","305012","100611",""
"","","","305","91","","","","305013","305009",""
"nop_idle_memory2","","1","305","3","0.2","","","305014","100611",""
"アイツの作った料理って、どれだろ……\nべ、別に食べたいから探してるって\nわけじゃないからね？","0","8","305","11","0","0.5","0","305015","102211","0"
"nop_talk_sad","","1","305","3","0.2","","","305016","102211",""
"0","","","305","93","","","","305017","2.8",""
"nop_talk_anger2","","1","305","3","0.2","","","305018","102211",""
"","","","305","91","","","","305019","305015",""
"nop_idle_anger2","","1","305","3","0.2","","","305020","102211","1"
"はーっはっはっは！\nこういう華やかな場所こそ\nクリスティーナさんに相応しいな。","0","8","306","11","0","0.5","0","306001","107131","0"
"nop_06_cris_ahaha_in","nop_06_cris_ahaha_loop","0","306","3","0.2","","0","306002","107131","1"
"0","","","306","93","","","","306003","1.5",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","306","3","0.2","","0.2","306004","107131","1"
"","","","306","91","","","","306005","306001",""
"nop_idle_arm_crossed","","1","306","3","0.2","","","306006","107131","1"
"美味しそうな料理がいっぱいッス！\nトモねーちゃん、\n次はあれを食べるッスよ！","0","8","306","11","0","0.5","0","306007","100511","0"
"nop_talk_surprise_kira","","1","306","3","0.2","","","306008","100511",""
"0","","","306","93","","","","306009","4.5",""
"nop_talk_joy2","","1","306","3","0.2","","","306010","100511",""
"","","","306","91","","","","306011","306007",""
"nop_idle_normal","","1","306","3","0.2","","","306012","100511",""
"マツリちゃん、少し落ち着こう？\n料理は逃げないからね。","0","8","306","11","0","0.5","0","306013","103731","0"
"nop_talk_worry","","1","306","3","0.2","","","306014","103731",""
"","","","306","91","","","","306015","306013",""
"nop_idle_worry","","1","306","3","0.2","","","306016","103731","1"
"みんな楽しんでいるようだね。\nやっぱり平和が何よりだよ。","0","8","306","11","0","0.5","0","306017","104731","0"
"nop_talk_arm_crossed_loop","","1","306","3","0.2","","","306018","104731",""
"","","","306","91","","","","306019","306017",""
"nop_idle_arm_crossed","","1","306","3","0.2","","","306020","104731","1"
"すごい人数ね。\n会場は広いから、みんな\n迷子にならないようにね？","0","8","307","11","0","0.5","0","307001","102831","0"
"nop_talk_surprise1","","1","307","3","0.2","","","307002","102831",""
"0","","","307","93","","","","307003","1.2",""
"nop_talk_joy1_normal","","1","307","3","0.2","","","307004","102831",""
"","","","307","91","","","","307005","307001",""
"nop_idle_normal","","1","307","3","0.2","","","307006","102831","1"
"はーい、ママ・サレン！\nみんないい子にしてるよ。","0","8","307","11","0","0.5","0","307007","102111","0"
"nop_talk_joy3_dere","","1","307","3","0.2","","","307008","102111",""
"0","","","307","93","","","","307009","1.7",""
"nop_talk_wish","","1","307","3","0.2","","","307010","102111",""
"","","","307","91","","","","307011","307007",""
"お嬢様！\nわ、私も一緒ですから\n大丈夫です！","0","8","307","11","0","0.5","0","307012","102511","0"
"nop_talk_guts3_NoBlink","nop_talk_guts3_loop","0","307","3","0.2","","0","307013","102511","1"
"","","","307","91","","","","307014","307012",""
"そう言いながら、\nスズメが一番迷子に\nなりそうなんだけど……","0","8","307","11","0","0.5","0","307015","102311","0"
"nop_talk_worry","","1","307","3","0.2","","","307016","102311",""
"","","","307","91","","","","307017","307015",""
"nop_idle_normal","","1","307","3","0.2","","","307018","102311",""
"nop_idle_normal","","1","307","3","0.2","","","307019","102111","1"
"nop_idle_normal","","1","307","3","0.2","","","307020","102511","1"
"立派な新年会ですなあ。\n美味しそうなお料理ばかりで\n目移りしそうやわ～","0","8","308","11","0","0.5","0","308001","101011","0"
"nop_talk_joy3_blink2","","1","308","3","0.2","","","308002","101011",""
"1","","1","308","93","","","","308003","1.5",""
"nop_talk_joy1","","1","308","3","0.2","","","308004","101011",""
"","","","308","91","","","","308005","308001",""
"nop_idle_joy_normal","","1","308","3","0.2","","","308006","101011","1"
"お、あの料理、\nうちの店でも出せないかな？\nもうちょっと食べてみるか……","0","8","308","11","0","0.5","0","308007","104331","0"
"nop_talk_arm_crossed2","nop_talk_arm_crossed_loop2","0","308","3","0.2","","0.2","308008","104331","1"
"1","","1","308","93","","","","308009","3",""
"nop_talk_thinking","","1","308","3","0.2","","","308010","104331",""
"","","","308","91","","","","308011","308007",""
"nop_idle_thinking","","1","308","3","0.2","","","308012","104331","1"
"賑やかで楽しい雰囲気の新年会だね～\nなんだか踊りたくなってきたさ～","0","8","308","11","0","0.5","0","308013","101711","0"
"nop_talk_joy1_wink","","1","308","3","0.2","","","308014","101711",""
"1","","1","308","93","","","","308015","2.5",""
"nop_talk_joy2","","1","308","3","0.2","","","308016","101711",""
"","","","308","91","","","","308017","308013",""
"nop_idle_joy1","","1","308","3","0.2","","","308018","101711","1"
"事件の匂い……はしないようだね。\nふうむ、少しだけ残念だよ。","0","8","308","11","0","0.5","0","308019","101431","0"
"nop_talk_joy3_blink2","","1","308","3","0.2","","","308020","101431",""
"1","","1","308","93","","","","308021","3",""
"nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0","308","3","0.2","","0.2","308022","101431","1"
"","","","308","91","","","","308023","308019",""
"nop_idle_arm_crossed","","1","308","3","0.2","","","308024","101431",""
"","","1","308","91","","","","308025","0",""
"新春初笑いのネタをつくってきたべ！\n誰か聞いていかねえか？","0","8","309","11","0","0.5","0","309001","103311","0"
"nop_talk_guts2","nop_talk_guts2_loop","0","309","3","0.2","","0.2","309002","103311","1"
"1","","","309","93","","","","309003","2.5",""
"nop_talk_joy2","","1","309","3","0.2","","","309004","103311",""
"","","","309","91","","","","309005","309001",""
"nop_idle_joy1","","1","309","3","0.2","","","309006","103311","1"
"舞踏会が開けそうな会場ね。\n素敵だわ。","0","8","309","11","0","0.5","0","309007","105211","0"
"nop_talk_joy1_normal","","1","309","3","0.2","","","309008","105211",""
"1","","","309","93","","","","309009","2",""
"nop_talk_memory","","1","309","3","0.2","","","309010","105211",""
"","","","309","91","","","","309011","309007",""
"nop_idle_memory","","1","309","3","0.2","","","309012","105211","1"
"人が多くて疲れたよ～\nリマ～、おんぶしてよ～","0","8","309","11","0","0.5","0","309013","102611","0"
"nop_talk_sad2","","1","309","3","0.2","","","309014","102611",""
"1","","","309","93","","","","309015","1.5",""
"nop_talk_worry","","1","309","3","0.2","","","309016","102611",""
"","","","309","91","","","","309017","309013",""
"nop_idle_worry","","1","309","3","0.2","","","309018","102611","1"
"あのお料理美味しそう……\nお姉ちゃんにも教えてあげなくちゃ。","0","8","309","11","0","0.5","0","309019","103811","0"
"nop_talk_joy3_blink","","1","309","3","0.2","","","309020","103811",""
"","","","309","91","","","","309021","309019",""
"nop_idle_normal_joy","","1","309","3","0.2","","","309022","103811",""
"","","","309","91","","","","309023","0",""
"こうして大勢のみなさまと過ごすお正月\n賑やかで最高ですわね！","0","8","310","11","0","0.5","0","310001","103231","0"
"nop_talk_joy1","","1","310","3","0.2","","","310002","103231",""
"","","","310","91","","","","310003","310001",""
"nop_idle_joy1","","1","310","3","0.2","","","310004","103231","1"
"珍しいおせち料理がいっぱいにゃ。\nたいやきの新メニューのヒントに\nなるかにゃ？","0","8","310","11","0","0.5","0","310005","104611","0"
"nop_talk_joy2","","1","310","3","0.2","","","310006","104611",""
"1","","","310","93","","","","310007","2.5",""
"nop_talk_thinking","","1","310","3","0.2","","","310008","104611",""
"","","","310","91","","","","310009","310005",""
"nop_idle_thinking","","1","310","3","0.2","","","310010","104611",""
"みんな～、あけおめ～！\nなんちゃって。ヒック。","0","8","310","11","0","0.5","0","310011","103411","0"
"nop_10_yukari_04","","1","310","3","0.2","","","310012","103411",""
"nop_10_yukari_04","","1","310","3","0.2","","","310013","11",""
"1","","","310","93","","","","310014","2.5",""
"nop_10_yukari_06","nop_10_yukari_02","0","310","3","0.2","","0.5","310015","103411","1"
"nop_10_yukari_06","nop_10_yukari_02","0","310","3","0.2","","0.5","310016","11","1"
"","","","310","91","","","","310017","310011",""
"え？　ユカリさん？\nもう酔っぱらっちゃってる……","0","8","310","11","0","0.5","0","310018","104811","0"
"nop_talk_surprise1","","1","310","3","0.2","","","310019","104811",""
"0","","","310","4","","","","310020","104811",""
"1","","","310","93","","","","310021","1",""
"nop_talk_worry","","1","310","3","0.2","","","310022","104811",""
"","","","310","91","","","","310023","310018",""
"nop_idle_worry","","1","310","3","0.2","","","310024","104811","1"
"","","","310","91","","","","310025","0",""
"nop_talk_wish","","1","311","3","0.2","","","311001","102711",""
"この広い会場のどこかに\nあのおかたの存在を感じますわ……","0","8","311","11","0","0.5","0","311002","102711","0"
"","","","311","91","","","","311003","311002",""
"nop_idle_wish","","1","311","3","0.2","","","311004","102711",""
"nop_11_anna_huhuStand_in","nop_11_anna_huhuStand_loop","0","311","3","0.2","","0","311005","100911","1"
"疼く……疼くぞ！\n我が魔眼が新たなる年を祝えと……！","0","8","311","11","0","0.5","0","311006","100911","0"
"","","","311","91","","","","311007","311006",""
"nop_11_anna_huhuStand_loop","","1","311","3","0.2","","","311008","100911",""
"nop_talk_joy2","","1","311","3","0.2","","","311009","101311",""
"アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！","0","8","311","11","0","0.5","0","311010","101311","0"
