e8c0bf69cf5a7b860b7b48d99f56c13e380a6227860fc408ca312e26f6baa189,683b8fbb4d7b57edb5bda02a3e6070c265e401a1d3fee7de3ca0c207102b7f89,af79852acd1e4b8652d98140fd431ecd81746ef4ad9aa71857e59b065b567275,eae37c27d4a58c1c19336a71e508338a1fe78c7becb38b9536f6fe1baf7c0099,e0974abdcd4a1391d9d7eaf32a8ac6a038ca95b87d649e5649627a98cff88728,4ff8bef52bb6e7d41cc9c1c4d26f74e05527ac8f8a3205b54a28555201266e48,4cfb8c8c4406a724d5f570b23f1aaea97171d86295ef0ef36cdba66e2605e43e,83c7197e67d487f4cdce1168c00ad9520db9b7521d5f00570223a910b11465b4,6a0035c85670c90d320f9caf94c9a8cad3530f591f16c4e2707aa1fa444ac6eb,e1359bf9db638c0ed932ae390a355282e3ddf14c3f0bcc20666954c373098ba6,a72741de6ba63b9a30ee80bfd8b47553fce566cce1d377d1af0d7bbace098c17,a13ef36ad986a9302bbb03bb1115e5684597cd98800791e6019317c756cbacc0,2390572d9ca5d32a40ecd1a5133330945c384e33ed13f05b1004c9a47aaa67c5,50de2b32b887be5fbfaae6ab15e0128be3ee17672659808acab1b738eb9e2af6,1687f8d619cd76a30ea92d316e41502f35a62eb23993eca31c946f58ca135135,d4ca0a177174d7bb65f769aeb48ae15bc50437b2a6a8a3e5106ec77cd4802ccf,ca598983ec6ab73476e1f000cfa9b2331ffe4e9074043e336ba8727524366c2c,f6d44db5939f77998858d7be8aeabf6c9cbd418e839899fd126ac32d0a44e00d,53bb166697169bdb8da37756219047cebe32aa0ccec7baa9236c915b6b579b72,940a1c0db4b7d1b2346327efd24a4ffa1595d59a74fabcecb66efae550fa9e6e
"103121","0.8","1.2","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770111301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770111401"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770111501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770111601"
"103121","0.8","1.2","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770111701"
"103121","0.8","1","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770111801"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1.2","0","103123","-225","0.8","-450","770111901"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770112001"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770112101"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770112201"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770112301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770112401"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770112501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1.2","0","103123","-225","0.8","-450","770112601"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770112701"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1.2","0","103123","-225","0.8","-450","770112801"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1.2","0.8","0","103123","-225","0.8","-450","770112901"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770113001"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770113101"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","1","-450","770113201"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770113301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","1","-450","770113401"
"103121","1","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1.2","0","103123","-225","0.8","-450","770113501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770113601"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770113701"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770113801"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770113901"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114001"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114101"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114201"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114301"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114401"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114501"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114601"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114701"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770114801"
"101201","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.2","0.8","-10","101201","0","0.8","0","770120101"
"81003801","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.6","0.8","-20","81003801","0","0.8","0","770120201"
"81000506","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.4","0.8","0","81000506","0","0.8","0","770120301"
"81003301","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.1","0.8","-20","81003301","0","0.8","5","770120401"
"81005602","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.8","0.8","140","81005602","0","0.8","-140","770120501"
"100198","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.2","0.8","10","100198","0","0.8","5","770120601"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","0.8","0","103123","-200","0.8","-400","770120701"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770120801"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770120901"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770121001"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","1","0","103123","-200","0.8","-400","770121101"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","0.8","0","103123","-200","0.8","-400","770121201"
"103121","0.8","0.8","0","300","-100","0","0","0","0","バトルマス（NORMAL）","0","1","0.8","0","103123","0","0.8","-300","770210101"
"103121","0.8","1","0","300","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","-300","770210201"
"103121","0.8","0.8","0","300","-100","0","0","0","0","バトルマス（NORMAL）","0","1","1","0","103123","0","0.8","-300","770210301"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","0.8","-450","770210401"
"103121","0.8","1","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","0.8","0.8","0","103123","-150","0.8","-450","770210501"
"103121","0.8","1","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","0.8","1.2","0","103123","-150","0.8","-450","770210601"
"103121","0.8","1","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","1","-450","770210701"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","0.8","-450","770210801"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","0.8","-450","770210901"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1.2","1","0","103123","-150","0.8","-450","770211001"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","1","0","103123","-150","0.8","-450","770211101"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","0.8","0.8","0","103123","-150","0.8","-450","770211201"
"103121","0.8","1.2","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770211301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770211401"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770211501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770211601"
"103121","0.8","1.2","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770211701"
"103121","0.8","1","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770211801"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1.2","0","103123","-225","0.8","-450","770211901"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770212001"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770212101"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770212201"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770212301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770212401"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770212501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1.2","0","103123","-225","0.8","-450","770212601"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770212701"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1.2","0","103123","-225","0.8","-450","770212801"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1.2","0.8","0","103123","-225","0.8","-450","770212901"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770213001"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770213101"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","1","-450","770213201"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770213301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","1","-450","770213401"
"103121","1","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1.2","0","103123","-225","0.8","-450","770213501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770213601"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770213701"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770213801"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770213901"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214001"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214101"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214201"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214301"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214401"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214501"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214601"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214701"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770214801"
"101201","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.2","0.8","-10","101201","0","0.8","0","770220101"
"81003801","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.6","0.8","-20","81003801","0","0.8","0","770220201"
"81000506","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.4","0.8","0","81000506","0","0.8","0","770220301"
"81003301","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.1","0.8","-20","81003301","0","0.8","5","770220401"
"81005602","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.8","0.8","140","81005602","0","0.8","-140","770220501"
"100198","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.2","0.8","10","100198","0","0.8","5","770220601"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","0.8","0","103123","-200","0.8","-400","770220701"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770220801"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770220901"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770221001"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","1","0","103123","-200","0.8","-400","770221101"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","0.8","0","103123","-200","0.8","-400","770221201"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","-300","770310101"
"103121","0.8","1","0","300","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","-300","770310201"
"103121","0.8","0.8","0","300","-100","0","0","0","0","バトルマス（NORMAL）","0","1","1","0","103123","0","0.8","-300","770310301"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","0.8","-450","770310401"
"103121","0.8","1","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","0.8","0.8","0","103123","-150","0.8","-450","770310501"
"103121","0.8","1","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","0.8","1.2","0","103123","-150","0.8","-450","770310601"
"103121","0.8","1","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","1","-450","770310701"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","0.8","-450","770310801"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","0.8","0","103123","-150","0.8","-450","770310901"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1.2","1","0","103123","-150","0.8","-450","770311001"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","1","1","0","103123","-150","0.8","-450","770311101"
"103121","0.8","0.8","0","150","-100","0","0","0","0","バトルマス（NORMAL）","450","0.8","0.8","0","103123","-150","0.8","-450","770311201"
"103121","0.8","1.2","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770311301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770311401"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770311501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770311601"
"103121","0.8","1.2","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770311701"
"103121","0.8","1","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770311801"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1.2","0","103123","-225","0.8","-450","770311901"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1","0","103123","-225","0.8","-450","770312001"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770312101"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770312201"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770312301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770312401"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770312501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1.2","0","103123","-225","0.8","-450","770312601"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","0.8","-450","770312701"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1.2","0","103123","-225","0.8","-450","770312801"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1.2","0.8","0","103123","-225","0.8","-450","770312901"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770313001"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","0.8","0","103123","-225","0.8","-450","770313101"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","1","-450","770313201"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770313301"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","0.8","0","103123","-225","1","-450","770313401"
"103121","1","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","0.8","1.2","0","103123","-225","0.8","-450","770313501"
"103121","0.8","0.8","0","0","-100","0","0","450","0","バトルマス（NORMAL）","225","1","1","0","103123","-225","0.8","-450","770313601"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770313701"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770313801"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770313901"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314001"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314101"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314201"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314301"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314401"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314501"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314601"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314701"
"103121","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（NORMAL）","0","0.8","0.8","0","103123","0","0.8","0","770314801"
"101201","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.2","0.8","-10","101201","0","0.8","0","770320101"
"81003801","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.6","0.8","-20","81003801","0","0.8","0","770320201"
"81000506","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.4","0.8","0","81000506","0","0.8","0","770320301"
"81003301","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.1","0.8","-20","81003301","0","0.8","5","770320401"
"81005602","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.8","0.8","140","81005602","0","0.8","-140","770320501"
"100198","0.8","0.8","0","-1","-100","0","0","0","0","バトルマス（EXTREME）","0","1.2","0.8","10","100198","0","0.8","5","770320601"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","0.8","0","103123","-200","0.8","-400","770320701"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770320801"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770320901"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","0.8","0.8","0","103123","-200","0.8","-400","770321001"
"103121","0.8","0.8","0","0","-100","0","0","400","0","バトルマス（EXTREME）","200","1","1","0","103123","-200","0.8","-400","770321101"
