f2caa2ee0256db3c786513cd2bf48d6eb53a4d9d9172c7877494edd09143796f,c9a6468661d33ed0ae7deb23c024fbe0dae14a32a07637614ca2a8e824fe69dd,bc0d898aba5c9ca5f4c7690165b70a9c7f24e3d38ea4f9501f22bfd5ba52b238,2b64b52e0d20301ac9d1464c713988a03670de3ad46dec2b1bc4d328111f423b,224bf8cd0b89410dbb4d0587935a4020408553ef7cf71113810fb0e8f679aed0,e31f17d3bc483931b2ff78d8ea2be6f381fec328f74fe2731a1a7ca0d3b53603,cc35984f97d5f3433106db6e0871540688684b95d4511a077deb2d01f2082ce5,843b299027fad0b328fd8dd956bf22f80b7ed6b98f39ab3dd33de88e7eba958f,f13beeda9f36f367730d6d42a5fcf7e26a5b28cc92f8907cbc5d956331269a76,43454df3cb8a35e3bb2460efd536cee47565d08500c419ea85eedbad126201bf,4846080e7cee02baaad412531aee5e40fa0cc18c7a231d6108a5eb07a4041ca9,35bba5adf4ddd4a30ea2ace41a6b2018102539101c1e0bae8929c90ddab8597a,01f1d5abb001eaf4b17f22b32126a83f8952d48163db38a53fa4bc5afa4a64ca,02adda40b5dbb906bac71401938606dcbea156e3519b4c26e951f47f5b04d6f5,732007e1a10ff33cdc291764176a955a0dfc0282b34d128e5f4199f95d6904fc
"81011004","スペシャルバトルのボスのHPを2000000まで減らそう","2019/02/18 14:59:59","9013","0","2019/01/31 12:00:00","3500000","0","601","10011","0","6011","0","81011004","106"
"81011005","スペシャルバトルのモード2をクリアしよう","2019/02/18 14:59:59","9013","0","2019/01/31 12:00:00","3300000","0","601","10011","0","6011","0","81011005","111"
"81011006","スペシャルバトルのボスのHPを900000まで減らそう","2019/02/18 14:59:59","9013","0","2019/01/31 12:00:00","4600000","0","601","10011","0","6011","0","81011006","113"
"81011007","スペシャルバトルのボスを討滅しよう","2019/02/18 14:59:59","9013","0","2019/01/31 12:00:00","5500000","0","601","10011","0","6011","0","81011007","115"
"81012001","カオリ、マコト、マホ、カスミのシャドウを倒そう","2019/03/18 14:59:59","9001","0","2018/02/28 12:00:00","4","0","601","10012","0","6011","0","81012001","103"
"81012002","スペシャルバトルのボスのHPを2700000まで減らそう","2019/03/18 14:59:59","9013","0","2018/02/28 12:00:00","450000","0","601","10012","0","6011","0","81012002","104"
"81012003","スペシャルバトルのボスのHPを2100000まで減らそう","2019/03/18 14:59:59","9013","0","2018/02/28 12:00:00","1050000","0","601","10012","0","6011","0","81012003","105"
"81012004","スペシャルバトルのモード2をクリアしよう","2019/03/18 14:59:59","9013","0","2018/02/28 12:00:00","1543500","0","601","10012","0","6011","0","81012004","106"
"81012005","スペシャルバトルのボスのHPを1000000まで減らそう","2019/03/18 14:59:59","9013","0","2018/02/28 12:00:00","2150000","0","601","10012","0","6011","0","81012005","111"
"81012006","スペシャルバトルのボスのHPを500000まで減らそう","2019/03/18 14:59:59","9013","0","2018/02/28 12:00:00","2650000","0","601","10012","0","6011","0","81012006","113"
"81012007","スペシャルバトルのボスを討滅しよう","2019/03/18 14:59:59","9013","0","2018/02/28 12:00:00","3150000","0","601","10012","0","6011","0","81012007","115"
"81013001","ペコリーヌ、コッコロ、キャルのシャドウを倒そう","2019/04/14 14:59:59","9001","0","2019/03/31 12:00:00","3","0","601","10013","0","6011","0","81013001","103"
"81013002","スペシャルバトルのボスのHPを2700000まで減らそう","2019/04/14 14:59:59","9013","0","2019/03/31 12:00:00","300000","0","601","10013","0","6011","0","81013002","104"
"81013003","スペシャルバトルのボスのHPを2100000まで減らそう","2019/04/14 14:59:59","9013","0","2019/03/31 12:00:00","900000","0","601","10013","0","6011","0","81013003","105"
"81013004","スペシャルバトルのモード2をクリアしよう","2019/04/14 14:59:59","9013","0","2019/03/31 12:00:00","1500000","0","601","10013","0","6011","0","81013004","106"
"81013005","スペシャルバトルのボスのHPを1000000まで減らそう","2019/04/14 14:59:59","9013","0","2019/03/31 12:00:00","2000000","0","601","10013","0","6011","0","81013005","111"
"81013006","スペシャルバトルのボスのHPを500000まで減らそう","2019/04/14 14:59:59","9013","0","2019/03/31 12:00:00","2500000","0","601","10013","0","6011","0","81013006","113"
"81013007","スペシャルバトルのボスを討滅しよう","2019/04/14 14:59:59","9013","0","2019/03/31 12:00:00","3000000","0","601","10013","0","6011","0","81013007","115"
"81015001","モニカ、アユミ、ユキのシャドウを倒そう","2019/05/16 14:59:59","9001","0","2019/04/30 12:00:00","3","0","601","10015","0","6011","0","81015001","103"
"81015002","スペシャルバトルのボスのHPを1200000まで減らそう","2019/05/16 14:59:59","9013","0","2019/04/30 12:00:00","300000","0","601","10015","0","6011","0","81015002","104"
"81015003","スペシャルバトルのボスのHPを1000000まで減らそう","2019/05/16 14:59:59","9013","0","2019/04/30 12:00:00","500000","0","601","10015","0","6011","0","81015003","105"
"81015004","スペシャルバトルのモード2をクリアしよう","2019/05/16 14:59:59","9013","0","2019/04/30 12:00:00","750000","0","601","10015","0","6011","0","81015004","106"
"81015005","スペシャルバトルのボスのHPを400000まで減らそう","2019/05/16 14:59:59","9013","0","2019/04/30 12:00:00","1100000","0","601","10015","0","6011","0","81015005","111"
"81015006","スペシャルバトルのボスのHPを200000まで減らそう","2019/05/16 14:59:59","9013","0","2019/04/30 12:00:00","1300000","0","601","10015","0","6011","0","81015006","113"
"81015007","スペシャルバトルのボスを討滅しよう","2019/05/16 14:59:59","9013","0","2019/04/30 12:00:00","1500000","0","601","10015","0","6011","0","81015007","115"
"81017001","レムとラムのシャドウを倒そう","2019/06/18 14:59:59","9001","0","2019/05/31 12:00:00","2","0","601","10017","0","6011","0","81017001","103"
"81017002","スペシャルバトルのボスのHPを2850000まで減らそう","2019/06/18 14:59:59","9013","0","2019/05/31 12:00:00","300000","0","601","10017","0","6011","0","81017002","104"
"81017003","スペシャルバトルのボスのHPを2250000まで減らそう","2019/06/18 14:59:59","9013","0","2019/05/31 12:00:00","900000","0","601","10017","0","6011","0","81017003","105"
"81017004","スペシャルバトルのボスのHPを1650000まで減らそう","2019/06/18 14:59:59","9013","0","2019/05/31 12:00:00","1500000","0","601","10017","0","6011","0","81017004","106"
"81017005","スペシャルバトルのボスのHPを1150000まで減らそう","2019/06/18 14:59:59","9013","0","2019/05/31 12:00:00","2000000","0","601","10017","0","6011","0","81017005","111"
"81017006","スペシャルバトルのボスのHPを650000まで減らそう","2019/06/18 14:59:59","9013","0","2019/05/31 12:00:00","2500000","0","601","10017","0","6011","0","81017006","113"
"81017007","スペシャルバトルのボスのHPを150000まで減らそう","2019/06/18 14:59:59","9013","0","2019/05/31 12:00:00","3000000","0","601","10017","0","6011","0","81017007","115"
"81017008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2019/06/18 14:59:59","9015","0","2019/05/31 12:00:00","1","5","601","10017","0","6011","0","81017008","118"
"81019001","雨神様のバリアを破ろう","2019/07/18 14:59:59","9014","4","2019/06/30 12:00:00","200","0","601","10019","0","6011","0","81019001","103"
"81019002","スペシャルバトルのボスのHPを3600000まで減らそう","2019/07/18 14:59:59","9013","1","2019/06/30 12:00:00","900000","0","601","10019","0","6011","0","81019002","104"
"81019003","スペシャルバトルのボスのHPを3000000まで減らそう","2019/07/18 14:59:59","9013","1","2019/06/30 12:00:00","1500000","0","601","10019","0","6011","0","81019003","105"
"81019004","スペシャルバトルのMODE2をクリアしよう","2019/07/18 14:59:59","9013","1","2019/06/30 12:00:00","2250000","0","601","10019","0","6011","0","81019004","106"
"81019005","スペシャルバトルのボスのHPを1200000まで減らそう","2019/07/18 14:59:59","9013","1","2019/06/30 12:00:00","3300000","0","601","10019","0","6011","0","81019005","111"
"81019006","スペシャルバトルのボスのHPを600000まで減らそう","2019/07/18 14:59:59","9013","1","2019/06/30 12:00:00","3900000","0","601","10019","0","6011","0","81019006","113"
"81019007","スペシャルバトルのボスを討伐しよう","2019/07/18 14:59:59","9013","1","2019/06/30 12:00:00","4500000","0","601","10019","0","6011","0","81019007","115"
"81019008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","2019/07/18 14:59:59","9015","0","2019/06/30 12:00:00","1","5","601","10019","0","6011","0","81019008","118"
"81021001","スペシャルバトルのボスのHPを2550000まで減らそう","2019/08/17 14:59:59","9013","1","2019/07/31 12:00:00","600000","0","601","10021","0","6011","0","81021001","103"
"81021002","スペシャルバトルのモード1をクリアしよう","2019/08/17 14:59:59","9013","1","2019/07/31 12:00:00","1260000","0","601","10021","0","6011","0","81021002","104"
"81021003","マジムンの分身体を15体倒そう","2019/08/17 14:59:59","9014","0","2019/07/31 12:00:00","15","0","601","10021","0","6011","0","81021003","105"
"81021004","スペシャルバトルのモード2をクリアしよう","2019/08/17 14:59:59","9014","0","2019/07/31 12:00:00","30","0","601","10021","0","6011","0","81021004","106"
"81021005","スペシャルバトルのボスのHPを1450000まで減らそう","2019/08/17 14:59:59","9013","1","2019/07/31 12:00:00","1700000","0","601","10021","0","6011","0","81021005","111"
"81021006","スペシャルバトルのボスのHPを850000まで減らそう","2019/08/17 14:59:59","9013","1","2019/07/31 12:00:00","2300000","0","601","10021","0","6011","0","81021006","113"
"81021007","スペシャルバトルのボスを討伐しよう","2019/08/17 14:59:59","9013","1","2019/07/31 12:00:00","3150000","0","601","10021","0","6011","0","81021007","115"
"81021008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","2019/08/17 14:59:59","9015","0","2019/07/31 12:00:00","1","5","601","10021","0","6011","0","81021008","118"
"81023001","スペシャルバトルのボスのHPを3150000まで減らそう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","450000","0","601","10023","0","6011","0","81023001","103"
"81023002","スペシャルバトルのMODE1をクリアしよう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","900000","0","601","10023","0","6011","0","81023002","104"
"81023003","スペシャルバトルのボスのHPを2100000まで減らそう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","1500000","0","601","10023","0","6011","0","81023003","105"
"81023004","スペシャルバトルのボスのHPを1500000まで減らそう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","2100000","0","601","10023","0","6011","0","81023004","106"
"81023005","スペシャルバトルのMODE2をクリアしよう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","2700000","0","601","10023","0","6011","0","81023005","111"
"81023006","スペシャルバトルのボスのHPを450000まで減らそう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","3150000","0","601","10023","0","6011","0","81023006","113"
"81023007","スペシャルバトルのボスを討伐しよう","2019/09/18 14:59:59","9013","1","2019/08/31 12:00:00","3600000","0","601","10023","0","6011","0","81023007","115"
"81023008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2019/09/18 14:59:59","9015","0","2019/08/31 12:00:00","1","5","601","10023","0","6011","0","81023008","118"
"81025001","ミソギとミミとキョウカのシャドウを倒そう","2019/10/18 14:59:59","9001","0","2019/09/30 12:00:00","3","0","601","10025","0","6011","0","81025001","103"
"81025002","スペシャルバトルのボスのHPを3150000まで減らそう","2019/10/18 14:59:59","9013","1","2019/09/30 12:00:00","600000","0","601","10025","0","6011","0","81025002","104"
"81025003","スペシャルバトルのボスのHPを2550000まで減らそう","2019/10/18 14:59:59","9013","1","2019/09/30 12:00:00","1200000","0","601","10025","0","6011","0","81025003","105"
"81025004","スペシャルバトルのMODE2をクリアしよう","2019/10/18 14:59:59","9016","0","2019/09/30 12:00:00","1","2","601","10025","0","6011","0","81025004","106"
"81025005","スペシャルバトルのボスのHPを1275000まで減らそう","2019/10/18 14:59:59","9013","1","2019/09/30 12:00:00","2475000","0","601","10025","0","6011","0","81025005","111"
"81025006","スペシャルバトルのボスのHPを675000まで減らそう","2019/10/18 14:59:59","9013","1","2019/09/30 12:00:00","3075000","0","601","10025","0","6011","0","81025006","113"
"81025007","スペシャルバトルのボスを討伐しよう","2019/10/18 14:59:59","9016","0","2019/09/30 12:00:00","1","3","601","10025","0","6011","0","81025007","115"
"81025008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2019/10/18 14:59:59","9015","0","2019/09/30 12:00:00","1","5","601","10025","0","6011","0","81025008","118"
"81027001","スペシャルバトルのボスのHPを3250000まで減らそう","2019/11/18 14:59:59","9013","1","2019/10/31 12:00:00","500000","0","601","10027","0","6011","0","81027001","103"
"81027002","スペシャルバトルのボスのHPを2750000まで減らそう","2019/11/18 14:59:59","9013","1","2019/10/31 12:00:00","1000000","0","601","10027","0","6011","0","81027002","104"
"81027003","スペシャルバトルのボスのHPを2250000まで減らそう","2019/11/18 14:59:59","9013","1","2019/10/31 12:00:00","1500000","0","601","10027","0","6011","0","81027003","105"
"81027004","MODE2のお供のモンスターを全て倒そう","2019/11/18 14:59:59","9016","0","2019/10/31 12:00:00","1","2","601","10027","0","6011","0","81027004","106"
"81027005","スペシャルバトルのボスのHPを1450000まで減らそう","2019/11/18 14:59:59","9013","1","2019/10/31 12:00:00","2300000","0","601","10027","0","6011","0","81027005","111"
"81027006","スペシャルバトルのボスのHPを650000まで減らそう","2019/11/18 14:59:59","9013","1","2019/10/31 12:00:00","3100000","0","601","10027","0","6011","0","81027006","113"
"81027007","スペシャルバトルのボスを討伐しよう","2019/11/18 14:59:59","9016","0","2019/10/31 12:00:00","1","3","601","10027","0","6011","0","81027007","115"
"81027008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2019/11/18 14:59:59","9015","0","2019/10/31 12:00:00","1","5","601","10027","0","6011","0","81027008","118"
"81029001","クリスティーナとノゾミとイリヤのシャドウを倒そう","2019/12/18 14:59:59","9001","0","2019/11/30 12:00:00","3","0","601","10029","0","6011","0","81029001","103"
"81029002","スペシャルバトルのボスのHPを4300000まで減らそう","2019/12/18 14:59:59","9013","1","2019/11/30 12:00:00","700000","0","601","10029","0","6011","0","81029002","104"
"81029003","スペシャルバトルのボスのHPを3650000まで減らそう","2019/12/18 14:59:59","9013","1","2019/11/30 12:00:00","1350000","0","601","10029","0","6011","0","81029003","105"
"81029004","スペシャルバトルのMODE2をクリアしよう","2019/12/18 14:59:59","9016","0","2019/11/30 12:00:00","1","2","601","10029","0","6011","0","81029004","106"
"81029005","スペシャルバトルのボスのHPを2000000まで減らそう","2019/12/18 14:59:59","9013","1","2019/11/30 12:00:00","3000000","0","601","10029","0","6011","0","81029005","111"
"81029006","スペシャルバトルのボスのHPを1000000まで減らそう","2019/12/18 14:59:59","9013","1","2019/11/30 12:00:00","4000000","0","601","10029","0","6011","0","81029006","113"
"81029007","スペシャルバトルのボスを討伐しよう","2019/12/18 14:59:59","9016","0","2019/11/30 12:00:00","1","3","601","10029","0","6011","0","81029007","115"
"81029008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2019/12/18 14:59:59","9015","0","2019/11/30 12:00:00","1","5","601","10029","0","6011","0","81029008","118"
"81031001","チーム美食殿のシャドウを倒そう","2020/01/18 14:59:59","9001","0","2019/12/31 12:00:00","4","0","601","10031","0","6011","0","81031001","103"
"81031002","スペシャルバトルのボスのHPを3150000まで減らそう","2020/01/18 14:59:59","9013","1","2019/12/31 12:00:00","600000","0","601","10031","0","6011","0","81031002","104"
"81031003","スペシャルバトルのボスのHPを2550000まで減らそう","2020/01/18 14:59:59","9013","1","2019/12/31 12:00:00","1200000","0","601","10031","0","6011","0","81031003","105"
"81031004","スペシャルバトルのMODE2をクリアしよう","2020/01/18 14:59:59","9016","0","2019/12/31 12:00:00","1","2","601","10031","0","6011","0","81031004","106"
"81031005","スペシャルバトルのボスのHPを1275000まで減らそう","2020/01/18 14:59:59","9013","1","2019/12/31 12:00:00","2475000","0","601","10031","0","6011","0","81031005","111"
"81031006","スペシャルバトルのボスのHPを675000まで減らそう","2020/01/18 14:59:59","9013","1","2019/12/31 12:00:00","3075000","0","601","10031","0","6011","0","81031006","113"
"81031007","スペシャルバトルのボスを討伐しよう","2020/01/18 14:59:59","9016","0","2019/12/31 12:00:00","1","3","601","10031","0","6011","0","81031007","115"
"81031008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/01/18 14:59:59","9015","0","2019/12/31 12:00:00","1","5","601","10031","0","6011","0","81031008","118"
"81033001","スペシャルバトルのボスのHPを4000000まで減らそう","2020/02/17 14:59:59","9013","1","2020/01/31 12:00:00","1000000","0","601","10033","0","6011","0","81033001","104"
"81033002","スペシャルバトルのボスのHPを3000000まで減らそう","2020/02/17 14:59:59","9013","1","2020/01/31 12:00:00","2000000","0","601","10033","0","6011","0","81033002","105"
"81033003","スペシャルバトルのMODE1をクリアしよう","2020/02/17 14:59:59","9016","0","2020/01/31 12:00:00","1","1","601","10033","0","6011","0","81033003","106"
"81033004","カスミとシオリのシャドウを倒そう","2020/02/17 14:59:59","9001","0","2020/01/31 12:00:00","2","0","601","10033","0","6011","0","81033004","103"
"81033005","スペシャルバトルのボスのHPを2000000まで減らそう","2020/02/17 14:59:59","9013","1","2020/01/31 12:00:00","3000000","0","601","10033","0","6011","0","81033005","111"
"81033006","スペシャルバトルのボスのHPを1000000まで減らそう","2020/02/17 14:59:59","9013","1","2020/01/31 12:00:00","4000000","0","601","10033","0","6011","0","81033006","113"
"81033007","スペシャルバトルのボスを討伐しよう","2020/02/17 14:59:59","9016","0","2020/01/31 12:00:00","1","3","601","10033","0","6011","0","81033007","115"
"81033008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/02/17 14:59:59","9015","0","2020/01/31 12:00:00","1","5","601","10033","0","6011","0","81033008","118"
"81034001","スペシャルバトルのボスのHPを5000000まで減らそう","2020/02/24 14:59:59","9013","1","2020/02/15 12:00:00","500000","0","601","10034","0","6011","0","81034001","10034103"
"81034002","スペシャルバトルのボスのHPを4000000まで減らそう","2020/02/24 14:59:59","9013","1","2020/02/15 12:00:00","1500000","0","601","10034","0","6011","0","81034002","10034104"
"81034003","スペシャルバトルのMODE1をクリアしよう","2020/02/24 14:59:59","9016","0","2020/02/15 12:00:00","1","1","601","10034","0","6011","0","81034003","10034105"
"81034004","スペシャルバトルのボスのHPを2000000まで減らそう","2020/02/24 14:59:59","9013","1","2020/02/15 12:00:00","3500000","0","601","10034","0","6011","0","81034004","10034106"
"81034005","スペシャルバトルのMODE2をクリアしよう","2020/02/24 14:59:59","9016","0","2020/02/15 12:00:00","1","2","601","10034","0","6011","0","81034005","10034111"
"81034006","スペシャルバトルのボスのHPを900000まで減らそう","2020/02/24 14:59:59","9013","1","2020/02/15 12:00:00","4600000","0","601","10034","0","6011","0","81034006","10034113"
"81034007","スペシャルバトルのボスを討伐しよう","2020/02/24 14:59:59","9016","0","2020/02/15 12:00:00","1","3","601","10034","0","6011","0","81034007","10034115"
"81034008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/02/24 14:59:59","9015","0","2020/02/15 12:00:00","1","5","601","10034","0","6011","0","81034008","10034118"
"81035001","ニュージェネレーションズのシャドウを倒そう","2020/03/25 14:59:59","9001","0","2020/02/29 12:00:00","3","0","601","10035","0","6011","0","81035001","10035103"
"81035002","MODE2のお供のモンスターを全て倒そう","2020/03/25 14:59:59","9016","0","2020/02/29 12:00:00","1","2","601","10035","0","6011","0","81035002","10035104"
"81035003","ラウドラパーンのHPを1760000まで減らそう","2020/03/25 14:59:59","9013","1","2020/02/29 12:00:00","440000","0","601","10035","0","6011","0","81035003","10035105"
"81035004","ラウドラパーンのHPを1320000まで減らそう","2020/03/25 14:59:59","9013","1","2020/02/29 12:00:00","880000","0","601","10035","0","6011","0","81035004","10035106"
"81035005","ラウドラパーンのHPを880000まで減らそう","2020/03/25 14:59:59","9013","1","2020/02/29 12:00:00","1320000","0","601","10035","0","6011","0","81035005","10035111"
"81035006","ラウドラパーンのHPを440000まで減らそう","2020/03/25 14:59:59","9013","1","2020/02/29 12:00:00","1760000","0","601","10035","0","6011","0","81035006","10035113"
"81035007","ラウドラパーンを討伐しよう","2020/03/25 14:59:59","9016","0","2020/02/29 12:00:00","1","3","601","10035","0","6011","0","81035007","10035115"
"81035008","スペシャルかエキシビションのバトルでラウドラパーンを5回以内に討伐しよう","2020/03/25 14:59:59","9015","0","2020/02/29 12:00:00","1","5","601","10035","0","6011","0","81035008","10035118"
"81036001","葛藤のうえきちゃんのHPを18375000まで減らそう","2020/03/25 14:59:59","9013","1","2020/03/12 15:00:00","2625000","0","601","10036","0","6011","0","81036001","10036103"
"81036002","葛藤のうえきちゃんのMODE1をクリアしよう","2020/03/25 14:59:59","9016","0","2020/03/12 15:00:00","1","1","601","10036","0","6011","0","81036002","10036104"
"81036003","葛藤のうえきちゃんのHPを11900000まで減らそう","2020/03/25 14:59:59","9013","1","2020/03/12 15:00:00","9100000","0","601","10036","0","6011","0","81036003","10036105"
"81036004","葛藤のうえきちゃんのHPを8050000まで減らそう","2020/03/25 14:59:59","9013","1","2020/03/12 15:00:00","12950000","0","601","10036","0","6011","0","81036004","10036106"
"81036005","葛藤のうえきちゃんのMODE2をクリアしよう","2020/03/25 14:59:59","9016","0","2020/03/12 15:00:00","1","2","601","10036","0","6011","0","81036005","10036111"
"81036006","葛藤のうえきちゃんのHPを2100000まで減らそう","2020/03/25 14:59:59","9013","1","2020/03/12 15:00:00","18900000","0","601","10036","0","6011","0","81036006","10036113"
"81036007","葛藤のうえきちゃんを討伐しよう","2020/03/25 14:59:59","9016","0","2020/03/12 15:00:00","1","3","601","10036","0","6011","0","81036007","10036115"
"81036008","スペシャルかエキシビションのバトルで葛藤のうえきちゃんを5回以内に討伐しよう","2020/03/25 14:59:59","9015","0","2020/03/12 15:00:00","1","5","601","10036","0","6011","0","81036008","10036118"
"81037001","カオリ、マコト、マホ、カスミのシャドウを倒そう","2020/03/26 14:59:59","9001","0","2020/03/17 12:00:00","4","0","601","10037","0","6011","0","81037001","10037103"
"81037002","スペシャルバトルのボスのHPを2600000まで減らそう","2020/03/26 14:59:59","9013","1","2020/03/17 12:00:00","450000","0","601","10037","0","6011","0","81037002","10037104"
"81037003","スペシャルバトルのボスのHPを2100000まで減らそう","2020/03/26 14:59:59","9013","1","2020/03/17 12:00:00","950000","0","601","10037","0","6011","0","81037003","10037105"
"81037004","スペシャルバトルのMODE2をクリアしよう","2020/03/26 14:59:59","9016","0","2020/03/17 12:00:00","1","2","601","10037","0","6011","0","81037004","10037106"
"81037005","スペシャルバトルのボスのHPを1000000まで減らそう","2020/03/26 14:59:59","9013","1","2020/03/17 12:00:00","2050000","0","601","10037","0","6011","0","81037005","10037111"
"81037006","スペシャルバトルのボスのHPを500000まで減らそう","2020/03/26 14:59:59","9013","1","2020/03/17 12:00:00","2550000","0","601","10037","0","6011","0","81037006","10037113"
"81037007","スペシャルバトルのボスを討伐しよう","2020/03/26 14:59:59","9016","0","2020/03/17 12:00:00","1","3","601","10037","0","6011","0","81037007","10037115"
"81037008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/03/26 14:59:59","9015","0","2020/03/17 12:00:00","1","5","601","10037","0","6011","0","81037008","10037118"
"81038001","アキノ、タマキ、ユカリ、ミフユのシャドウを倒そう","2020/04/18 14:59:59","9001","0","2020/03/31 12:00:00","4","0","601","10038","0","6011","0","81038001","10038103"
"81038002","スペシャルバトルのボスのHPを6035000まで減らそう","2020/04/18 14:59:59","9013","1","2020/03/31 12:00:00","1065000","0","601","10038","0","6011","0","81038002","10038104"
"81038003","スペシャルバトルのボスのHPを4970000まで減らそう","2020/04/18 14:59:59","9013","1","2020/03/31 12:00:00","2130000","0","601","10038","0","6011","0","81038003","10038105"
"81038004","スペシャルバトルのMODE2をクリアしよう","2020/04/18 14:59:59","9016","0","2020/03/31 12:00:00","1","2","601","10038","0","6011","0","81038004","10038106"
"81038005","スペシャルバトルのボスのHPを2603500まで減らそう","2020/04/18 14:59:59","9013","1","2020/03/31 12:00:00","4496500","0","601","10038","0","6011","0","81038005","10038111"
"81038006","スペシャルバトルのボスのHPを1302000まで減らそう","2020/04/18 14:59:59","9013","1","2020/03/31 12:00:00","5798000","0","601","10038","0","6011","0","81038006","10038113"
"81038007","スペシャルバトルのボスを討伐しよう","2020/04/18 14:59:59","9016","0","2020/03/31 12:00:00","1","3","601","10038","0","6011","0","81038007","10038115"
"81038008","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","2020/04/18 14:59:59","9015","0","2020/03/31 12:00:00","1","5","601","10038","0","6011","0","81038008","10038118"
"81039001","ペコリーヌ、コッコロ、キャルのシャドウを倒そう","2020/04/26 14:59:59","9001","0","2020/04/17 12:00:00","3","0","601","10039","0","6011","0","81039001","10039103"
"81039002","スペシャルバトルのボスのHPを2500000まで減らそう","2020/04/26 14:59:59","9013","1","2020/04/17 12:00:00","500000","0","601","10039","0","6011","0","81039002","10039104"
"81039003","スペシャルバトルのボスのHPを2000000まで減らそう","2020/04/26 14:59:59","9013","1","2020/04/17 12:00:00","1000000","0","601","10039","0","6011","0","81039003","10039105"
