b9682b7e049ace35c842ccde5ea40aa3ce7f854bfc59351f2772609e1aa2f214,f5d813165a51752a6caff756460558137039d3ef63be9c8187e647b596139d6a,730f22f97770023f2fa0679a991d8b8aae37ecca259f4b666e31240bcac211e7,004db943fb8ebed0ff07cd3fb64b3c0f58e3fd7b2752691239aa0efbe5797713,d6bb3195df4858633e858d4a92ddf18398866e71dfd69d06e5dbee2e318501a1,1f83f0b6d881de7a7c668286a403efd37720111f70b1c138e601f30aa24abd5f,6601fe23c3454a3ec604bdb62f6d346b2c8f92fc04031a9f9b74ebd07fc09b94,ceab41e924eceb0edc9766c588f683356f17bbe949568b7f62be67dc96746655,e8058561050109e3a2badbcc520e2939ab385f318a31b4e4c01af820b1bcbd95,15944a61d12b8b51f015bc68d1e2d2381b9722a0608024a07c7246a104ddd9be,e2b7a8486ca62cf9f6eebc71b39980998617a61d096162d33d20c037d846eecc,c1f7b5ce6917ef39af206121806830c2962be14928c10cf2ca86a7257dbd607b,de2a0d2cc844b17df6dfc178053128cff67ed8a0a952f2275f67e35048c2db50
"0","ロリババア","1","0","0","0","クソエルフ","0","クソ猫","0","クソ眼鏡","1","3121001"
"0","オブジェクト","1","0","0","0","ミラー","0","クリエイション","0","アヴァロン","1","3121002"
"0","塩","1","0","0","0","暗","0","梅","0","倍","1","3130001"
"0","春","0","1","0","0","秋","1","夏","0","冬","1","3130002"
"0","前代未聞","1","0","0","0","五里夢中","0","四面楚歌","0","良妻嫌母","1","3130004"
"0","無我夢中","1","0","0","0","自我自賛","0","公明正大","0","一期一得","1","3130005"
"0","怪刀乱麻","1","1","0","0","危機一発","0","山止水明","0","単刀直入","1","3130006"
"0","以心伝心","1","1","0","0","意気消沈","0","三位一体","0","興味深々","1","3130007"
"0","朴","1","1","0","0","仁","0","念","0","温","1","3130010"
"0","土","1","1","0","0","場","0","壇","0","独","1","3130011"
"0","我","1","1","0","0","多","0","楽","0","雑","1","3130013"
"0","ちゅうじつ","1","0","0","0","りちぎ","0","まめ","0","ただみ","1","3130014"
"0","わかめ","1","0","0","0","たけのこ","0","もずく","0","たまねぎ","1","3130016"
"0","煉獄","1","0","0","0","戦記","0","血盟","0","冥空","1","3131001"
"0","エクスタシー","1","0","0","0","トリップ","0","トランス","0","妄想","1","3131002"
"0","トマト","1","1","0","0","キュウリ","0","ナス","0","ダイコン","1","3210001"
"0","肺","1","0","0","0","肝臓","0","腎臓","0","心臓","1","3210002"
"0","呼吸器","1","1","0","0","循環器","0","排出器","0","消火器","1","3210003"
"0","イカ","1","0","0","0","ナマコ","0","タコ","0","イソギンチャク","1","3210005"
"0","カンガルー","1","0","0","0","イノシシ","0","コアラ","0","ナマケモノ","1","3210006"
"0","マイマイ","1","0","0","0","モイモイ","0","でんでんむし","0","がんがんむし","1","3210008"
"0","モンキチョウ","1","0","0","0","モンアオチョウ","0","モンシロチョウ","0","モンアカチョウ","1","3210009"
"0","小指","1","0","0","0","人差し指","0","中指","0","親指","1","3210010"
"0","A型","1","0","0","0","C型","0","B型","0","D型","1","3210011"
"0","アサリ","1","0","0","0","ヤドカリ","0","ハマグリ","0","エビ","1","3210013"
"0","ウサギ","1","0","0","0","ライオン","0","ウマ","0","オオカミ","1","3210014"
"0","サイ","1","0","0","0","クマ","0","シカ","0","コアラ","1","3210015"
"0","スズナ","1","0","0","0","ミソギ","0","ハツネ","0","サレン","1","3211001"
"0","ホマレ","1","1","0","0","イノリ","0","カヤ","0","ミフユ","1","3211002"
"0","ムカデ","1","0","0","0","アリ","0","クモ","0","アメンボ","1","3220001"
"0","バッタ","1","0","0","0","カエル","0","ミミズ","0","ヒト","1","3220002"
"0","カワハギ","1","0","0","0","トビウオ","0","メバル","0","チョウチンアンコウ","1","3220003"
"0","グッピー","1","0","0","0","キンギョ","0","ベタ","0","メダカ","1","3220006"
"0","チューリップ","1","0","0","0","ヒマワリ","0","ヒヤシンス","0","タンポポ","1","3220007"
"0","セミ","1","1","0","0","シロナガス","0","マッコウ","0","ジンベエ","1","3220009"
"0","トキ","1","0","0","0","ツキノワグマ","0","タンチョウ","0","オコジョ","1","3220011"
"0","スイカ","1","1","0","0","イチゴ","0","メロン","0","リンゴ","1","3220012"
"0","水","1","1","0","0","二酸化炭素","0","光","0","酸素","1","3220013"
"0","アオミドロ","1","1","0","0","ボルボックス","0","ミジンコ","0","クツワムシ","1","3220014"
"0","チワワ","1","1","0","0","シーズー","0","パグ","0","ソマリ","1","3220015"
"0","アオムシ","1","0","0","0","フナムシ","0","イモムシ","0","ミドリムシ","1","3220016"
"0","モニカ","1","0","0","0","ユカリ","0","ミミ","0","キョウカ","1","3221001"
"0","トモ","1","1","0","0","モニカ","0","シオリ","0","ハツネ","1","3221002"
"0","牛","1","0","0","0","ねずみ","0","羊","0","獅子","1","3230001"
"0","ウミネコ","1","1","0","0","ライオン","1","ヤマネコ","0","トラ","0","3230004"
"0","象牙質","1","1","0","0","セメント質","0","エナメル質","0","神経質","1","3230005"
"0","コマドリ","1","1","0","0","オオルリ","0","ウグイス","0","エトピリカ","1","3230006"
"0","アネモネ咲き","1","1","0","0","一重咲き","0","カクタス咲き","0","ロゼッタ咲き","1","3230007"
"0","ワニ","1","0","0","0","イルカ","0","サンショウウオ","0","ニホンザル","1","3230008"
"0","モモンガ","1","0","0","0","コンドル","0","コウモリ","0","ミミズク","1","3230010"
"0","ムササビ","1","0","0","0","ペンギン","0","イルカ","0","ダチョウ","1","3230011"
"0","ヤモリ","1","1","0","0","コウモリ","1","イモリ","0","カタツムリ","0","3230012"
"0","アタマ","1","1","0","0","ハラ","0","ムネ","0","シリ","1","3230013"
"0","ツバメ","1","1","0","0","マナヅル","0","オオハクチョウ","0","スズメ","1","3230014"
"0","ヘビ","1","0","0","0","コウモリ","0","カメ","0","ヒト","1","3230016"
"0","コッコロ","1","0","0","0","ペコリーヌ","0","シェフィ","0","キャル","1","3231001"
"0","コッコロ","1","1","0","0","ホマレ","0","レイ","0","ラビリスタ","1","3231002"
"0","2","1","0","0","0","1","0","4","0","3","1","3310001"
"0","銀","1","0","0","0","銅","0","アルミニウム","0","金","1","3310003"
"0","メートル","1","1","0","0","インチ","0","尺","0","ファラッド","1","3310005"
"0","サイン","1","1","0","0","タンジェント","0","コサイン","0","ヒロイン","1","3310006"
"0","正方形","1","1","0","0","長方形","0","ひし形","0","おうぎ形","1","3310007"
"0","405","1","0","0","0","827","0","215","0","112","1","3310008"
"0","L","1","1","0","0","D","0","E","0","A","1","3310009"
"0","鉄","1","1","0","0","金","1","アルミニウム","0","銀","0","3310010"
"0","石けん水","1","0","0","0","蒸留水","0","水酸化ナトリウム水溶液","0","硝酸","1","3310012"
"0","赤","1","1","0","0","緑","0","藍","0","桃","1","3310013"
"0","6","1","0","0","0","4","0","5","0","3","1","3310014"
"0","10:6","0","1","0","0","15:9","0","4:1","0","12:8","1","3310015"
"0","ソルの塔","1","1","0","0","ランドソル","0","オーマ","0","キャッスル・オブ・パルフェ","1","3311001"
"0","ふぁんふぁんファーム","1","0","0","0","ソルの塔","0","キャッスル・オブ・パルフェ","0","オーマ","1","3311002"
"0","いわしぐも","1","1","0","0","うろこぐも","0","にゅうどうぐも","0","じょろうぐも","1","3320001"
"0","デネブ","1","1","0","0","ベガ","0","アルタイル","0","アンタレス","1","3320002"
"0","支点","1","1","0","0","作用点","0","力点","0","交点","1","3320003"
"0","伝導","1","1","0","0","放射","0","対流","0","反射","1","3320004"
"0","111","0","1","0","0","111111","0","11111","0","1111","1","3320005"
"0","赤","1","1","0","0","緑","0","青","0","黄","1","3320007"
"0","地球","1","1","0","0","海王星","0","天王星","0","冥王星","1","3320008"
"0","はくちょう座","1","0","0","0","こいぬ座","0","わし座","0","おおいぬ座","1","3320010"
"0","レモンの果汁","1","0","0","0","塩水","0","塩酸","0","アンモニア水","1","3320011"
"0","塩素","1","0","0","0","酸素","0","臭素","0","二酸化炭素","1","3320014"
"0","酸素と混ぜて燃やすと音が出る","1","0","0","0","水色である","0","最も軽い気体である","0","ツンとする臭いがある","1","3320015"
"0","3","1","0","0","0","1","0","2","0","0","1","3320016"
"0","リトルリリカル","1","0","0","0","メルクリウス財団","0","ルーセント学院","0","王宮騎士団","1","3321001"
"0","清涼効果","1","0","0","0","美肌効果","0","のど・鼻の保湿効果","0","保温効果","1","3321002"
"0","おおいぬ座","1","1","0","0","おおぐま座","0","おおかみ座","0","おおやぎ座","1","3330001"
"0","ベテルギウス","1","0","0","0","アルタイル","0","リゲル","0","シリウス","1","3330002"
"0","流紋岩","1","1","0","0","安山岩","0","玄武岩","0","閃緑岩","1","3330003"
"0","カルシウム","1","0","0","0","アルミニウム","0","マグネシウム","0","カリウム","1","3330004"
"0","酸素","1","0","0","0","二素","0","炭素","0","化素","1","3330007"
"0","10の2乗","1","0","0","0","ルート1000","0","2×2×5×5","0","6！","1","3330010"
"0","4＋5＋6","1","0","0","0","2×3×4","0","ルート225","0","112÷7","1","3330011"
"0","炭素","1","1","0","0","酸素","0","水素","0","窒素","1","3330012"
"0","塩酸","1","0","0","0","硫酸","0","硝酸","0","水酸化ナトリウム","1","3330013"
"0","雪","1","1","0","0","薄雲","0","霧","0","天気雨","1","3330014"
"0","フッ素","1","0","0","0","ケイ素","0","塩素","0","窒素","1","3330015"
"0","黒鉛","1","1","0","0","フラーレン","0","ダイヤモンド","0","オゾン","1","3330016"
"0","カスタリア樹林","1","0","0","0","ケレス森林","0","ペテロ大森林","0","イリス樹海","1","3331001"
"0","スィオネ樹林","1","1","0","0","イオカステ岩山","0","ヘリケ巨木","0","アルバ浜堤","1","3331002"
"0","風呂場","1","1","0","0","キッチン","0","トイレ","0","玄関","1","3410001"
"0","警察官","1","0","0","0","弁護士","0","消防士","0","警備員","1","3410002"
"0","雑誌","1","1","0","0","新聞紙","0","段ボール","0","蛍光灯","1","3410003"
"0","黄","1","0","0","0","オレンジ","0","緑","0","青","1","3410004"
"0","報告","1","0","0","0","放置","0","連絡","0","練習","1","3410005"
"0","赤","1","1","0","0","黄","0","青","0","紫","1","3410006"
"0","リデュース","1","1","0","0","リサイクル","0","リユース","0","リスタート","1","3410007"
"0","妻","1","1","0","0","孫","0","祖父","0","親友","1","3410008"
"0","みじん切り","1","1","0","0","輪切り","0","せん切り","0","指切り","1","3410010"
"0","納豆","1","1","0","0","豆乳","0","豆腐","0","豆板醤","1","3410011"
"0","ブラックペッパー","1","1","0","0","ピンクペッパー","0","ホワイトペッパー","0","レッドペッパー","1","3410013"
"0","ウーロン","1","1","0","0","ジャスミン","0","プーアル","0","ブルーマウンテン","1","3410015"
"0","ユイ","1","1","0","0","ヒヨリ","0","レイ","0","カオリ","1","3411001"
"0","ミミ","1","1","0","0","キョウカ","0","ミソギ","0","ユニ","1","3411002"
"0","石油","1","1","0","0","天然ガス","0","石炭","0","薪","1","3420001"
"0","司法","1","1","0","0","行政","0","立法","0","憲法","1","3420002"
"0","電気代","1","0","0","0","電車賃","0","水道代","0","新聞代","1","3420003"
"0","謹賀新年","1","1","0","0","迎春","0","賀正","0","惜春","1","3420004"
"0","ときどき雨","1","1","0","0","のち雨","0","一時雨","0","しばしば雨","1","3420005"
"0","単1","1","1","0","0","単5","0","単3","0","単7","1","3420007"
"0","マイナス","1","1","0","0","ボックス","0","プラス","0","スライス","1","3420009"
"0","絹ごし豆腐","1","1","0","0","高野豆腐","0","木綿豆腐","0","喉ごし豆腐","1","3420010"
"0","チーズ","1","1","0","0","ヨーグルト","0","バター","0","マヨネーズ","1","3420011"
"0","オムレツ","1","1","0","0","エッグベネディクト","0","スクランブルエッグ","0","カルパッチョ","1","3420012"
"0","うるち米","1","0","0","0","くち米","0","もち米","0","すだち米","1","3420014"
"0","うどん","1","1","0","0","ひやむぎ","0","スパゲッティ","0","そば","1","3420015"
"0","キャル","1","0","0","0","リノ","0","ニノン","0","エリコ","1","3421001"
"0","プレミアムガチャ","1","0","0","0","キャラバンガチャ","0","レアガチャ","0","おにぎりガチャ","1","3421002"
"0","E","1","0","0","0","G","0","Z","0","P","1","3430001"
"0","かあちゃん","1","1","0","0","ばあちゃん","0","じいちゃん","0","とうちゃん","1","3430002"
"0","居間","1","1","0","0","台所","0","キッチン","0","ベランダ","1","3430004"
"0","恵比寿","1","1","0","0","布袋","0","大黒天","0","達磨","1","3430005"
"0","地盤沈下","1","1","0","0","振動","0","騒音","0","インフルエンザ","1","3430007"
"0","車椅子","1","1","0","0","スロープ","0","歩行器","0","エスカレーター","1","3430008"
"0","生後半年","1","0","0","0","小学三年生","0","幼稚園児","0","中学三年生","1","3430009"
"0","酢","1","1","0","0","卵","0","油","0","牛乳","1","3430010"
"0","焼酎","1","1","0","0","ビール","0","ウィスキー","0","ワイン","1","3430011"
"0","醤油","1","0","0","0","背脂","0","酢","0","酒","1","3430012"
"0","スズナ","1","1","0","0","ナズナ","0","ハコベラ","0","ゴボウ","1","3430013"
"0","コーンフレーク","1","1","0","0","オートミール","0","グラノーラ","0","サラミ","1","3430015"
"0","譲れないサマーゲーム","1","0","0","0","フラッグは譲れない","0","サマーゲームの覇者","0","砂浜のプリンセス","1","3431001"
"0","渚の4番見習い","1","1","0","0","渚の不動の4番","0","渚のスラッガー","0","ぷうきちストライク","1","3431002"
"0","オセロ","1","1","0","0","チェス","0","囲碁","0","将棋","1","3510001"
"0","尺八","1","1","0","0","リコーダー","0","フルート","0","バイオリン","1","3510002"
"0","太鼓","1","1","0","0","尺八","0","クラリネット","0","インターネット","1","3510003"
"0","ポーン","1","1","0","0","ビショップ","0","クイーン","0","ジェネラル","1","3510004"
"0","王将","1","0","0","0","騎士","0","歩","0","塔","1","3510005"
"0","モノポリー","1","1","0","0","ダーツ","0","ツイスター","0","トランプ","1","3510006"
"0","3","1","1","0","0","1","0","4","0","2","1","3510007"
"0","ポン","1","1","0","0","カン","0","チー","0","ツモ","1","3510008"
"0","ファ","1","0","0","0","シ","0","ラ","0","ミ","1","3510009"
"0","バイオリン","1","0","0","0","パイプオルガン","0","コントラバス","0","フルート","1","3510013"
"0","タンバリン","1","1","0","0","トライアングル","0","ティンパニー","0","ベース","1","3510014"
"0","フルート","1","0","0","0","トランペット","0","ファゴット","0","チューバ","1","3510015"
"2","","1","0","4","3","","0","","1","","1","3511001"
"0","プリンセスオーブ","1","1","0","0","メモリーピース","0","ピュアメモリーピース","0","プリンセスハート","1","3511002"
"0","スティルメイト","1","0","0","0","キャスト","0","チェックメイト","0","ストレート","1","3520001"
"0","チンチロリン","1","1","0","0","麻雀","0","すごろく","0","花札","1","3520002"
"0","ブラッディマリー","1","0","0","0","スクリュードライバー","0","レッドアイ","0","ジントニック","1","3520003"
"0","ビオラ","1","1","0","0","チェロ","0","バイオリン","0","ギター","1","3520004"
"0","迷い箸","1","1","0","0","刺し箸","0","渡し箸","0","伏せ箸","1","3520005"
"0","歌舞伎","1","1","0","0","狂言","0","能","0","京劇","1","3520006"
"0","飛車","1","0","0","0","金","0","角","0","歩","1","3520009"
"0","アップライト","1","1","0","0","エレクトリック","0","グランド","0","グレート","1","3520010"
"0","桜","1","0","0","0","桃","0","梅","0","椿","1","3520011"
"0","C","1","0","0","0","K","0","D","0","Q","1","3520012"
"0","黒","1","1","0","0","灰色","0","白","0","赤","1","3520015"
"0","S","1","1","0","0","V","0","U","0","E","1","3520016"
"0","バニラ","1","0","0","0","チョコ","0","ミント","0","イチゴ","1","3521001"
"0","イチゴ","1","1","0","0","キウイ","0","ブドウ","0","メロン","1","3521002"
"0","奇数","1","1","0","0","1～12","0","赤","0","40","1","3530001"
"0","水腰","1","1","0","0","猫間","0","腰板","0","犬間","1","3530002"
"0","三味線","1","0","0","0","ギター","0","バラライカ","0","ベース","1","3530003"
"0","J","1","0","0","0","9","0","A","0","2","1","3530005"
"0","Carbon","1","0","0","0","Creative","0","Copy","0","Call","1","3530006"
"0","前座","1","1","0","0","真打","0","二ツ目","0","一ツ目","1","3530007"
"0","カット","1","1","0","0","カラット","0","カラー","0","カーボン","1","3530008"
"0","10000","1","1","0","0","1000","0","5000","0","2500","1","3530010"
"0","フルート","1","0","0","0","オーボエ","0","ピッコロ","0","クラリネット","1","3530011"
"0","ストレート","1","1","0","0","フルハウス","0","フラッシュ","0","スリーペア","1","3530012"
"0","ポーカー","1","1","0","0","スピード","0","ダウト","0","ヨット","1","3530013"
"0","猪","1","0","0","0","鯉","0","蝶","0","銀杏","1","3530016"
"0","うつっわに乗せて、ふーふーふー","1","1","0","0","あかっご泣いても、蓋とるな","1","はじっめ、ちょろちょろ","0","な～か、ぱっぱ","0","3531001"
"0","ゼリー入りあんこたい焼き","1","0","0","0","レインボーたい焼き","0","贅沢たい焼き","0","プラチナたい焼き","1","3531002"
"0","ダンス","1","1","0","0","平均台","1","鉄棒","0","吊り輪","0","3610003"
"0","ミトン","1","0","0","0","バット","0","ラケット","0","ミット","1","3610004"
"0","テニス","1","0","0","0","サッカー","0","野球","0","バスケットボール","1","3610005"
"0","アーチェリー","1","0","0","0","剣道","0","弓道","0","ラクロス","1","3610006"
"0","水泳","1","0","0","0","レスリング","0","スキー","0","柔道","1","3610007"
"0","バレーボール","1","1","0","0","テニス","0","バドミントン","0","バスケットボール","1","3610008"
"0","スキー","1","0","0","0","テニス","0","スケート","0","サーフィン","1","3610010"
"0","ゴールキーパー","1","1","0","0","ミッドフィルダー","1","フォワード","0","ディフェンダー","0","3610011"
"0","アイスホッケー","1","0","0","0","テニス","0","サッカー","0","野球","1","3610012"
"0","剣道","1","0","0","0","レスリング","0","フェンシング","0","スカイダイビング","1","3610013"
"0","レスリング","1","1","0","0","ボクシング","0","柔道","0","剣道","1","3610014"
"0","サーフィン","1","0","0","0","スカイダイビング","0","シュノーケリング","0","ボクシング","1","3610015"
"0","ラースドラゴン","1","1","0","0","ポセイドン・嵐撃の槍","0","黒月の守護像","0","ジャバウォック","1","3611001"
"0","ノゾミ","1","0","0","0","リマ","0","クウカ","0","ミヤコ","1","3611002"
"0","25m","1","0","0","0","100m","0","50m","0","15m","1","3620001"
"0","二刀流","1","0","0","0","足払い","0","突き","0","場外に出る","1","3620002"
"0","面","1","1","0","0","小手","0","胴","0","すね","1","3620003"
"0","背面跳び","1","1","0","0","はさみ跳び","0","ベリーロール","0","三段跳び","1","3620006"
"0","クリケット","1","1","0","0","ゼロワン","0","カウントアップ","0","カウントダウン","1","3620007"
"0","正三角形","0","1","0","0","正五角形","1","正四角形","0","正六角形","0","3620008"
"0","赤","1","0","0","0","黒","0","白","0","青","1","3620009"
"0","水泳","1","1","0","0","長距離走","0","自転車","0","砲丸投げ","1","3620010"
"0","ナインボール","1","0","0","0","ファイブボール","0","セブンボール","0","イレブンボール","1","3620013"
"0","ボディビル","1","1","0","0","スクワット","1","デッドリフト","0","ベンチプレス","0","3620014"
"0","ファースト","1","0","0","0","レフト","0","セカンド","0","ライト","1","3620015"
"0","グレコローマン","1","0","0","0","タッグ","0","フリースタイル","0","オールレンジ","1","3620016"
"0","ガーゴイル・マギ","1","0","0","0","ガーゴイル・バースト","0","マグスガーゴイル","0","ガーゴイル","1","3621001"
"0","モニカ","1","1","0","0","カリン","0","サレン（サマー）","0","アメス","1","3621002"
"0","1番","0","1","0","0","7番","1","5番","0","10番","0","3630001"
"0","クリケット","1","0","0","0","ブランケット","0","アルティメット","0","ロケット","1","3630003"
"0","バレーボール","1","1","0","0","バドミントン","1","卓球","0","テニス","0","3630004"
"0","一本背負い","0","0","0","0","一丁投げ","1","二本背負い","0","二丁投げ","1","3630005"
"0","大将","1","0","0","0","准将","0","副将","0","将軍","1","3630006"
"0","キャッチャー","1","0","0","0","セカンド","0","ファースト","0","サード","1","3630007"
"0","大関","1","1","0","0","小結","0","関脇","0","横綱","1","3630008"
"0","床","1","0","0","0","鉄棒","0","跳馬","0","平行棒","1","3630010"
"0","シェークハンド","1","0","0","0","グラップ","0","ペンホルダー","0","つまみ持ち","1","3630012"
"0","ポイントガード","1","0","0","0","リベロ","0","パワーフォワード","0","ディフェンダー","1","3630013"
"0","ランニングバック","1","1","0","0","ラインバッカー","0","センター","0","シューティングガード","1","3630014"
"0","リベロ","1","0","0","0","スパイカー","0","セッター","0","センターブロッカー","1","3630016"
"0","ターコイズ・ノア","1","0","0","0","ブルーブラッド","0","アクアスラッシャー","0","ガイアバルディッシュ","1","3631001"
"0","スプレッドアフェクション","1","1","0","0","レヴィアタンランス","0","タイフーン・ラブドリーム","0","覇海姫・竜征冥風裂波斬","1","3631002"
