fb55ff5da61bee88f8215068bddf1fc5ed54bd862b690e1481de9a19b37ea580,35e113be333959cf9db73f69d19ebad2b1a3a7f5cec6f4a46de4d0c40af9d4c7,9bda57b2c6e33bd2bcab5faf7d1dab94ca9f7cdea926283b56166de081635b28,6dd6910b5344f8e08b316d4e603af6de8a427628eb2add55dbae9a1db9eefc1e,3133b7953615d82d3eb85fb0218fe657202121c0d458323f3efc5a8c132d5331,2329bc2b6089f087a059712b82677c4ed8a0dede62483c2756e5835deb6d8d52,74557bb2610c6ccd8af5aa22baa4b7c8cda535dd107a8bf0f443e450dcd8928f,e68d6f346c4a97f9e357f3c6a814a5973b48f69570576ad64ca987c73482e2d1
"36000","100727","1","バトル開始から10秒間、味方が無敵状態になる","1007","無敵10秒","3080000000000","100727"
"36000","100728","1","バトル開始から10秒間、敵が火傷状態になる","1007","火傷ダメージ10秒","2240000000000","100728"
"36000","100729","1","バトル開始から90秒間、敵の物理防御力がダウン","1007","物理防御ダウン90秒","1120000000000","100729"
"36000","100730","1","バトル開始から90秒間、敵の魔法防御力がダウン","1007","魔法防御ダウン90秒","280000000000","100730"
"36000","100801","1","バトル開始から10秒間、敵が毒状態になる","1008","毒ダメージ10秒","43650000000000","100801"
"36000","100802","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","41850000000000","100802"
"36000","100803","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","40500000000000","100803"
"36000","100804","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","39150000000000","100804"
"36000","100805","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","37800000000000","100805"
"36000","100806","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","36000000000000","100806"
"36000","100807","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","34650000000000","100807"
"36000","100808","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","33300000000000","100808"
"36000","100809","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","31500000000000","100809"
"36000","100810","1","バトル開始から90秒間、敵の魔法攻撃力がダウン","1008","魔法攻撃ダウン90秒","30150000000000","100810"
"36000","100811","1","バトル開始から10秒間、敵が毒状態になる","1008","毒ダメージ10秒","28800000000000","100811"
"36000","100812","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","27000000000000","100812"
"36000","100813","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","25650000000000","100813"
"36000","100814","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","24300000000000","100814"
"36000","100815","1","バトル開始から90秒間、敵の魔法防御力がダウン","1008","魔法防御ダウン90秒","22950000000000","100815"
"36000","100816","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","21150000000000","100816"
"36000","100817","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","19800000000000","100817"
"36000","100818","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","18450000000000","100818"
"36000","100819","1","バトル開始から90秒間、敵の魔法防御力がダウン","1008","魔法防御ダウン90秒","16650000000000","100819"
"36000","100820","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","15300000000000","100820"
"36000","100821","1","バトル開始から10秒間、敵が毒状態になる","1008","毒ダメージ10秒","13950000000000","100821"
"36000","100822","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","12150000000000","100822"
"36000","100823","1","バトル開始から90秒間、敵の物理攻撃力がダウン","1008","物理攻撃ダウン90秒","10800000000000","100823"
"36000","100824","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","9450000000000","100824"
"36000","100825","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","8100000000000","100825"
"36000","100826","1","バトル開始時、味方のＴＰが150アップ","1008","ＴＰ150アップ","6300000000000","100826"
"36000","100827","1","バトル開始から10秒間、味方が無敵状態になる","1008","無敵10秒","4950000000000","100827"
"36000","100828","1","バトル開始から90秒間、敵の物理防御力がダウン","1008","物理防御ダウン90秒","3600000000000","100828"
"36000","100829","1","バトル開始から90秒間、敵の魔法防御力がダウン","1008","魔法防御ダウン90秒","1800000000000","100829"
"36000","100830","1","バトル開始から10秒間、敵が毒状態になる","1008","毒ダメージ10秒","450000000000","100830"
