9ee40e7459298a0c8df4540bd885c7299e8bb05e6a28f43c4029856ebc4ee3e8,39d662c5cb6de1a314d24cb4bd4629cb260bc3163affe1aca6cc5a46f53fc337,1942030bcca4c7ed0246bef74341d9fa9640049aa8460d85d3dba72e84d6b992,6304f421f575a4d56747b856fcf722e4f210799b2d88e96d6b359d15861b1740,86ad03de2f87d7c97ab826932a6608f42680e89b5db72e119eefa8f5a3d396ef,ac2b7640fe4892d82719d96afe3ee8300f70ed4fe924a2b09a7de59883392896,67f30e4333e875a32a7115af571acb911216f85deed585f4d49c0e6e8068eda3,68b8d06f755bf3e57a9c7172f28198ffc518d485702149e1af5dc61f198aef8e,c487c126a480c559d5289585502d64eb50371d1ddbf2fa1caeeb665336c6938a,14de721bdb7c34ad316ad2f2dccc82fb6bb8cd2ccb842fcee18716c4c6da4b7b,511d91e93eb07dc0bd64c86eb42798de2b891e3942630e56a9dbcf4b9d29bf97,ac716bce4f820c44d30d727947eaf1e86d0badfa9095ab664fb332e3006116f9,1dfc8d7606d82730be8011a37c2dfb1260ae1540488a02bc61294b904ce68276,03529a0d15ea9b04968034c3b3de3b77da30e691b7be1639aac61f7b32403a6e,4220f6702f2e8062d8944e98280c8d2bf40a3b3edb43187f20a52bfe1838b5b2,e161d1b3411c678c1fe3de9635a7d80c3c3705c981b60b3f589320709faa488d,30b95cf27b02ae11ada974bbc908d4bdac7f5a657db769161e3f1e94701dbcf7,15dc491b7122751832ef8b46d14a5e23ab5eda178386b0a3365490ddbe43236e,12b3d557bf4c05d85ac79409ff9c84b539c5866978b575c742a2d80c28921cfb
"0","3","5","0","1","0","","1","155","1.5","1.8","0","-20","0","610038006","0","0","0","10038"
"610039401","1","5","5013321","1","3","","2","90","1.5","0.9","600","50","0","610039004","0","0","0","10039"
"0","2","5","5013322","1","0","","1","90","1.5","1","0","84","0","610039005","0","50","0","10039"
"0","3","5","0","1","0","","1","90","1.5","1","0","84","0","610039006","0","0","0","10039"
"610040401","1","5","5040322","1","3","","2","160","5.5","1.5","600","-20","0","610040004","0","0","5040321","10040"
"0","2","5","5040323","1","0","","1","160","1.5","1.7","0","-35","0","610040005","0","60","0","10040"
"0","3","5","0","1","0","","1","160","1.5","1.7","0","-35","0","610040006","0","0","0","10040"
"610041401","1","5","5015321","1","3","","2","90","1.5","0.9","600","1","0","610041004","0","0","0","10041"
"0","2","5","5015322","1","0","","1","90","1.5","1.3","0","-50","0","610041005","0","42","0","10041"
"0","3","5","0","1","0","","1","90","1.5","1.3","0","-50","0","610041006","0","0","0","10041"
"0","1","5","5042322","1","0","","5","160","5.5","1.7","0","-20","6500000","610042004","0","60","5042321","10042"
"610042402","2","5","5042323","1","3","311100_detail_idle","2","160","1.5","1.61","600","-20","0","610042005","0","0","0","10042"
"0","3","5","0","1","0","","1","160","1.5","1.7","0","-20","0","610042006","0","0","0","10042"
"610043401","1","5","5019322","1","0","","4","90","1.5","1.25","0","-50","200","610043004","0","0","5019321","10043"
"0","2","5","5019323","1","0","","1","90","1.5","1.25","0","-50","0","610043005","0","67","0","10043"
"0","3","5","0","1","0","","1","90","1.5","1.25","0","-50","0","610043006","0","0","0","10043"
"0","1","5","5044322","1","3","","1","166","1.5","1.8","600","-54","0","610044004","0","70","5044321","10044"
"0","2","5","5044323","1","0","","1","166","1.5","1.8","0","-54","0","610044005","0","30","0","10044"
"0","3","5","0","1","0","","1","166","1.5","1.8","0","-54","0","610044006","0","0","0","10044"
"0","1","5","5021322","1","0","","1","90","1.5","1","0","0","0","610045004","0","65","5021321","10045"
"0","2","5","5021323","1","0","","3","90","1.5","1","0","0","30","610045005","0","0","0","10045"
"0","3","5","0","1","0","","1","90","1.5","1","0","0","0","610045006","0","0","0","10045"
"0","1","5","5046322","1","0","","1","169","5.5","1.7","0","-35","0","610046004","0","30","5046321","10046"
"610046402","2","5","5046323","1","3","","2","169","1.5","1.7","600","-15","0","610046005","0","0","0","10046"
"0","3","5","0","1","0","","1","169","1.5","1.7","0","-35","0","610046006","0","0","0","10046"
"0","1","5","5023322","1","0","","1","90","1.5","1.25","0","-50","0","610047004","0","75","5023321","10047"
"0","2","5","5023323","1","0","","1","90","1.5","1.25","0","-50","0","610047005","0","40","0","10047"
"0","3","5","0","1","0","","1","90","1.5","1.25","0","-50","0","610047006","0","0","0","10047"
"0","1","5","5048322","1","0","","1","172","5.5","1.25","0","-35","0","610048004","0","35","5048321","10048"
"610048402","2","5","5048323","1","3","","2","172","1.5","1.25","600","-35","0","610048005","0","0","0","10048"
"0","3","5","0","1","0","","1","172","1.5","1.25","0","-35","0","610048006","0","0","0","10048"
"610049401","1","5","5025322","1","3","","2","90","5.5","1.25","600","-50","0","610049004","0","0","5025321","10049"
"0","2","5","5025323","1","0","","1","90","1.5","1.25","0","-50","0","610049005","0","63","0","10049"
"0","3","5","0","1","0","","1","90","1.5","1.25","0","-50","0","610049006","0","0","0","10049"
"610050401","1","5","5050322","1","0","","3","175","5.5","1.25","0","-35","35","610050004","0","0","5050321","10050"
"0","2","5","5050323","1","0","","1","175","1.5","1.25","0","-35","0","610050005","0","75","0","10050"
"0","3","5","0","1","0","","1","175","1.5","1.25","0","-35","0","610050006","0","0","0","10050"
"0","1","5","5027322","1","3","","1","130","5.5","1.25","600","-50","0","610051004","0","80","5027321","10051"
"610051501","2","5","5027323","1","0","","2","130","1.5","1.25","600","-50","0","610051005","0","0","0","10051"
"0","3","5","0","1","0","","1","130","1.5","1.25","0","-50","0","610051006","0","0","0","10051"
"0","1","5","5052322","1","0","","1","178","5.5","1.7","0","-75","0","610052004","0","79","5052321","10052"
"0","2","5","5052323","1","0","","1","178","1.5","1.7","0","-75","0","610052005","0","36","0","10052"
"0","3","5","0","1","0","","1","178","1.5","1.7","0","-75","0","610052006","0","0","0","10052"
"610053401","1","5","5017321","1","3","","2","133","1.5","0.9","600","50","0","610053004","0","0","0","10053"
"0","2","5","5017322","1","0","","1","133","1.5","1","0","84","0","610053005","0","69","0","10053"
"0","3","5","0","1","0","","1","133","1.5","1","0","84","0","610053006","0","0","0","10053"
"0","1","5","5054322","1","0","","1","181","5.5","1.7","0","-75","0","610054004","0","28","5054321","10054"
"610054402","2","5","5054323","1","0","","2","181","1.5","1.3","600","-40","0","610054005","0","0","0","10054"
"0","3","5","0","1","0","","1","181","1.5","1.7","0","-75","0","610054006","0","0","0","10054"
"610055401","1","5","5029322","1","3","","2","136","5.5","1.5","600","0","0","610055004","0","0","5029321","10055"
"0","2","5","5029323","1","0","","1","136","1.5","1.5","0","0","0","610055005","0","73","0","10055"
"0","3","5","0","1","0","","1","136","1.5","1.5","0","0","0","610055006","0","0","0","10055"
"0","1","5","5056322","1","3","","1","175","5.5","2","600","-20","0","610056004","0","80","5056321","10056"
"0","2","5","5056323","1","0","","1","175","1.5","2","0","-20","0","610056005","0","55","0","10056"
"0","3","5","0","1","0","","1","175","1.5","2","0","-20","0","610056006","0","0","0","10056"
"610057401","1","5","5031322","1","3","","2","139","5.5","1.25","600","-50","0","610057004","0","0","5031321","10057"
"0","2","5","5031323","1","0","","1","139","1.5","1.25","0","-50","0","610057005","0","60","0","10057"
"0","3","5","0","1","0","","1","139","1.5","1.25","0","-50","0","610057006","0","0","0","10057"
"610058401","1","5","5058322","1","3","","3","178","5.5","1.75","600","5","35","610058004","0","0","5058321","10058"
"0","2","5","5058323","1","0","","1","178","1.5","1.75","600","5","0","610058005","0","68","0","10058"
"0","3","5","0","1","0","","1","178","1.5","1.75","0","5","0","610058006","0","0","0","10058"
"0","1","5","5059322","1","3","","1","178","5.5","1.55","600","-20","0","610059004","0","75","5059321","10059"
"610059402","2","5","5059323","1","0","","2","178","1.5","1.15","600","0","0","610059005","0","0","0","10059"
"0","3","5","0","1","0","","1","178","1.5","1.55","0","-20","0","610059006","0","0","0","10059"
"0","1","5","5033322","1","3","","1","142","5.5","1.25","600","-50","0","610060004","0","56","5033321","10060"
"610060402","2","5","5033323","1","0","","2","142","1.5","1.25","600","-50","0","610060005","0","0","0","10060"
"0","3","5","0","1","0","","1","142","1.5","1.25","0","-50","0","610060006","0","0","0","10060"
"610061401","1","5","5061322","1","3","","2","181","5.5","0.83","600","-47","0","610061004","0","0","5061321","10061"
"0","2","5","5061323","1","0","","1","181","1.5","0.83","600","-47","0","610061005","0","80","0","10061"
"0","3","5","0","1","0","","1","181","1.5","0.83","0","-47","0","610061006","0","0","0","10061"
"610062401","1","5","5035322","1","3","","2","145","5.5","2.5","600","5","0","610062004","0","0","5035321","10062"
"610062402","2","5","5035323","1","0","","2","145","1.5","2.5","600","5","0","610062005","0","0","0","10062"
"0","3","5","0","1","0","","1","145","1.5","2.5","0","5","0","610062006","0","0","0","10062"
"0","1","5","5036322","1","3","","1","145","5.5","0.4","600","-50","0","610063004","0","73","5036321","10063"
"0","2","5","5036323","1","0","","1","145","1.5","0.4","600","-50","0","610063005","0","37","0","10063"
"0","3","5","0","1","0","","1","145","1.5","0.4","0","-50","0","610063006","0","0","0","10063"
"0","1","5","5064322","1","3","","1","184","5.5","1.25","600","-50","0","610064004","0","67","5064321","10064"
"0","2","5","5064323","1","0","","1","184","1.5","1.25","600","-50","0","610064005","0","40","0","10064"
"0","3","5","0","1","0","","1","184","1.5","1.25","0","-50","0","610064006","0","0","0","10064"
"610065401","1","5","5038322","1","3","","2","148","5.5","1.5","600","-20","0","610065004","0","0","5038321","10065"
"0","2","5","5038323","1","0","310700_detail_idle","1","148","1.5","2","0","-20","0","610065005","0","67","0","10065"
"0","3","5","0","1","0","","1","148","1.5","1.8","0","-20","0","610065006","0","0","0","10065"
"610066401","1","5","5066322","1","3","","5","186","5.5","1","600","-50","9000000","610066004","0","94","5066321","10066"
"610066402","2","5","5066323","1","0","","2","186","1.5","1","600","-50","0","610066005","0","0","0","10066"
"0","3","5","0","1","0","","1","186","1.5","1","0","-50","0","610066006","0","0","0","10066"
"610067401","1","5","5040322","1","3","","2","151","5.5","1.5","600","-20","0","610067004","0","0","5040321","10067"
"0","2","5","5040323","1","0","","1","151","1.5","1.7","0","-35","0","610067005","0","68","0","10067"
"0","3","5","0","1","0","","1","151","1.5","1.7","0","-35","0","610067006","0","0","0","10067"
"0","1","5","5068322","1","3","","1","189","5.5","1.7","600","-47","0","610068004","0","56","5068321","10068"
"610068402","2","5","5068323","1","0","","2","189","1.5","1.5","600","-47","0","610068005","0","0","0","10068"
"0","3","5","0","1","0","","1","189","1.5","1.7","0","-47","0","610068006","0","0","0","10068"
"0","1","5","5042322","1","0","","5","154","5.5","1.7","0","-20","2400000","610069004","0","72","5042321","10069"
"610069402","2","5","5042323","1","3","311100_detail_idle","2","154","1.5","1.7","600","-20","0","610069005","0","0","0","10069"
"0","3","5","0","1","0","","1","154","1.5","1.7","0","-20","0","610069006","0","0","0","10069"
"610070401","1","5","5070322","1","3","","2","192","5.5","2","600","-50","0","610070004","1","0","5070321","10070"
"610070402","2","5","5070323","1","0","","2","192","1.5","2","600","-50","0","610070005","1","0","0","10070"
"0","3","0","0","1","0","","1","192","1.5","2","0","-50","0","610070006","0","0","0","10070"
"0","1","5","5044322","1","3","","1","157","1.5","1.8","600","-54","0","610071004","0","72","5044321","10071"
"0","2","5","5044323","1","0","","1","157","1.5","1.8","0","-54","0","610071005","0","44","0","10071"
"0","3","5","0","1","0","","1","157","1.5","1.8","0","-54","0","610071006","0","0","0","10071"
"610072401","1","5","5072322","1","3","","3","195","5.5","1.3","600","-120","30","610072004","0","0","5072321","10072"
"610072402","2","5","5072323","1","0","","2","195","1.5","1","600","-80","0","610072005","0","0","0","10072"
"0","3","5","0","1","0","","1","195","1.5","1.3","0","-120","0","610072006","0","0","0","10072"
"0","1","5","5046322","1","0","","1","160","5.5","1.7","0","-35","0","610073004","0","60","5046321","10073"
"610073402","2","5","5046323","1","3","","2","160","1.5","1.7","600","-15","0","610073005","0","0","0","10073"
"0","3","5","0","1","0","","1","160","1.5","1.7","0","-35","0","610073006","0","0","0","10073"
"610074401","1","5","5074322","1","3","","2","198","5.5","1.18","600","-30","0","610074004","0","0","5074321","10074"
"610074402","2","5","5074323","1","0","","3","198","1.5","1.55","600","-30","40","610074005","0","0","0","10074"
"0","3","5","0","1","0","","1","198","1.5","1.55","0","-45","0","610074006","0","0","0","10074"
"0","1","5","5048322","1","0","","1","163","5.5","1.25","0","-35","0","610075004","0","71","5048321","10075"
"610075402","2","5","5048323","1","3","","2","163","1.5","1.25","600","-35","0","610075005","0","0","0","10075"
"0","3","5","0","1","0","","1","163","1.5","1.25","0","-35","0","610075006","0","0","0","10075"
"610076401","1","5","5076322","1","3","","2","200","5.5","2.2","600","-40","0","610076004","0","0","5076321","10076"
"610076402","2","5","5076323","1","0","","1","200","1.5","2.4","0","-40","0","610076005","0","97","0","10076"
"0","3","5","0","1","0","","1","200","1.5","2.4","0","-55","0","610076006","0","0","0","10076"
"610077401","1","5","5050322","1","0","","3","166","5.5","1.25","0","-35","35","610077004","0","0","5050321","10077"
"0","2","5","5050323","1","0","","1","166","1.5","1.25","0","-35","0","610077005","0","49","0","10077"
"0","3","5","0","1","0","","1","166","1.5","1.25","0","-35","0","610077006","0","0","0","10077"
"0","1","5","5078322","1","0","","1","203","1.5","1.55","0","-45","0","610078004","0","79","5078321","10078"
"0","2","5","5078323","1","0","","4","203","1.5","1.55","0","-45","490","610078005","0","0","0","10078"
"0","3","5","0","1","0","","1","203","1.5","1.55","0","-45","0","610078006","0","0","0","10078"
"0","1","5","5052322","1","0","","1","169","5.5","1.7","0","-75","0","610079004","0","77","5052321","10079"
"0","2","5","5052323","1","0","","1","169","1.5","1.7","0","-75","0","610079005","0","47","0","10079"
"0","3","5","0","1","0","","1","169","1.5","1.7","0","-75","0","610079006","0","0","0","10079"
"610080401","1","5","5080322","1","3","","2","206","5.5","1.4","600","-70","0","610080004","0","0","5080321","10080"
"610080402","2","5","5080323","1","0","","1","206","1.5","1.5","0","-70","0","610080005","0","67","0","10080"
"0","3","5","0","1","0","","1","206","1.5","1.5","0","-70","0","610080006","0","0","0","10080"
"0","1","5","5054322","1","0","","1","172","5.5","1.7","0","-75","0","610081004","0","48","5054321","10081"
"610081402","2","5","5054323","1","0","","2","172","1.5","1.3","600","-40","0","610081005","0","0","0","10081"
"0","3","5","0","1","0","","1","172","1.5","1.7","0","-75","0","610081006","0","0","0","10081"
"610082401","1","5","5082322","1","3","","3","209","5.5","2","600","-20","20","610082004","0","0","5082321","10082"
"0","2","5","5082323","1","0","","1","209","1.5","2","0","-20","0","610082005","0","49","0","10082"
"0","3","5","0","1","0","","1","209","1.5","2","0","-20","0","610082006","0","0","0","10082"
"0","1","5","5056322","1","3","","1","172","5.5","2","600","-20","0","610083004","0","77","5056321","10083"
"0","2","5","5056323","1","0","","1","172","1.5","2","0","-20","0","610083005","0","45","0","10083"
"0","3","5","0","1","0","","1","172","1.5","2","0","-20","0","610083006","0","0","0","10083"
"610084401","1","5","5084322","1","3","","2","212","5.5","1.35","600","5","0","610084004","0","0","5084321","10084"
"0","2","5","5084323","1","0","","3","212","1.5","1.35","600","5","10","610084005","0","0","0","10084"
"0","3","5","0","1","0","","1","212","1.5","1.35","0","5","0","610084006","0","0","0","10084"
"610085401","1","5","5085322","1","3","","2","212","5.5","0.95","600","-20","0","610085004","0","0","5085321","10085"
"0","2","5","5085323","1","0","","1","212","1.5","1.2","600","-20","0","610085005","0","75","0","10085"
"0","3","5","0","1","0","","1","212","1.5","1.2","0","-20","0","610085006","0","0","0","10085"
"610086401","1","5","5058322","1","3","","3","172","5.5","1.75","600","5","20","610086004","0","0","5058321","10086"
"0","2","5","5058323","1","0","","1","172","1.5","1.75","600","5","0","610086005","0","70","0","10086"
"0","3","5","0","1","0","","1","172","1.5","1.75","0","5","0","610086006","0","0","0","10086"
"0","1","5","5059322","1","3","","1","172","5.5","1.55","600","-20","0","610087004","0","71","5059321","10087"
"610087402","2","5","5059323","1","0","","2","172","1.5","1.15","600","0","0","610087005","0","0","0","10087"
"0","3","5","0","1","0","","1","172","1.5","1.55","0","-20","0","610087006","0","0","0","10087"
"610088401","1","5","5088322","1","3","","3","215","5.5","1.4","600","-70","15","610088004","0","0","5088321","10088"
"610088402","2","5","5088323","1","0","","1","215","1.5","1.5","0","-70","0","610088005","0","75","0","10088"
"0","3","5","0","1","0","","1","215","1.5","1.5","0","-70","0","610088006","0","0","0","10088"
"610089401","1","5","5061322","1","3","","2","172","5.5","0.83","600","-47","0","610089004","0","0","5061321","10089"
"0","2","5","5061323","1","0","","1","172","1.5","0.83","600","-47","0","610089005","0","60","0","10089"
"0","3","5","0","1","0","","1","172","1.5","0.83","0","-47","0","610089006","0","0","0","10089"
"0","1","5","5090322","1","3","","1","218","5.5","1.18","600","-45","0","610090004","0","78","5090321","10090"
"0","2","5","5090323","1","0","","4","218","1.5","1.18","0","-45","550","610090005","0","0","0","10090"
"0","3","5","0","1","0","","1","218","1.5","1.18","0","-45","0","610090006","0","0","0","10090"
"0","1","5","5064322","1","3","","1","172","5.5","1.25","600","-50","0","610091004","0","76","5064321","10091"
"0","2","5","5064323","1","0","","1","172","1.5","1.25","600","-50","0","610091005","0","50","0","10091"
"0","3","5","0","1","0","","1","172","1.5","1.25","0","-50","0","610091006","0","0","0","10091"
"0","1","5","5092322","1","3","","1","220","5.5","1.4","600","-50","0","610092004","0","60","5092321","10092"
"610092402","2","5","5092323","1","0","","2","220","1.5","1.15","600","-20","0","610092005","0","0","0","10092"
"0","3","5","0","1","0","","1","220","1.5","1.4","0","-50","0","610092006","0","0","0","10092"
"610093401","1","5","5066322","1","3","","5","172","5.5","1","600","-50","2500000","610093004","0","75","5066321","10093"
"610093402","2","5","5066323","1","0","","2","172","1.5","1","600","-50","0","610093005","0","0","0","10093"
"0","3","5","0","1","0","","1","172","1.5","1","0","-50","0","610093006","0","0","0","10093"
"610094401","1","5","5094322","1","3","","3","223","5.5","2.2","600","-50","10","610094004","0","0","5094321","10094"
"0","2","5","5094323","1","0","","1","223","1.5","2.2","0","-50","0","610094005","0","84","0","10094"
"0","3","5","0","1","0","","1","223","1.5","2.2","0","-50","0","610094006","0","0","0","10094"
"0","1","5","5068322","1","3","","1","172","5.5","1.7","600","-47","0","610095004","0","66","5068321","10095"
"610095402","2","5","5068323","1","0","","2","172","1.5","1.5","600","-47","0","610095005","0","0","0","10095"
"0","3","5","0","1","0","","1","172","1.5","1.7","0","-47","0","610095006","0","0","0","10095"
"0","1","5","5096322","1","3","","1","226","5.5","1.3","600","-120","0","610096004","0","76","5096321","10096"
"610096402","2","5","5096323","1","0","","2","226","1.5","1","600","-80","0","610096005","0","0","0","10096"
"0","3","5","0","1","0","","1","226","1.5","1.3","0","-120","0","610096006","0","0","0","10096"
"610097401","1","5","5070322","1","3","","2","172","5.5","2","600","-50","0","610097004","1","0","5070321","10097"
"610097402","2","5","5070323","1","0","","2","172","1.5","2","600","-50","0","610097005","1","0","0","10097"
"0","3","0","0","1","0","","1","172","1.5","2","0","-50","0","610097006","0","0","0","10097"
"610098401","1","5","5098322","1","3","","2","229","5.5","1.3","600","-120","0","610098004","0","0","5098321","10098"
"610098402","2","5","5098323","1","0","","2","229","1.5","1.1","600","-80","0","610098005","0","0","0","10098"
"0","3","5","0","1","0","","1","229","1.5","1.3","0","-85","0","610098006","0","0","0","10098"
"610099401","1","5","5072322","1","3","","3","172","5.5","1.3","600","-100","25","610099004","0","0","5072321","10099"
"610099402","2","5","5072323","1","0","","2","172","1.5","1","600","-80","0","610099005","0","0","0","10099"
"0","3","5","0","1","0","","1","172","1.5","1.3","0","-120","0","610099006","0","0","0","10099"
"610100401","1","5","5100322","1","3","","2","232","5.5","1.1","600","-50","0","610100004","0","0","5100321","10100"
"0","2","5","5100323","1","0","","1","232","1.5","1.5","600","-70","0","610100005","0","70","0","10100"
"610100110","3","5","0","1","0","","1","232","1.5","1.5","0","-70","0","610100006","0","0","0","10100"
"610101401","1","5","5074322","1","3","","2","175","5.5","1.18","600","-30","0","610101004","0","0","5074321","10101"
"610101402","2","5","5074323","1","0","","3","175","1.5","1.55","600","-30","25","610101005","0","0","0","10101"
"0","3","5","0","1","0","","1","175","1.5","1.55","0","-45","0","610101006","0","0","0","10101"
"0","1","5","5102322","1","3","","1","235","5.5","1.25","600","-85","0","610102004","0","32","5102321","10102"
"610102402","2","5","5102323","1","0","","2","235","1.5","1.1","600","-80","0","610102005","0","0","0","10102"
"0","3","5","0","1","0","","1","235","1.5","1.25","0","-85","0","610102006","0","0","0","10102"
"610103401","1","5","5076322","1","3","","2","178","5.5","2.2","600","-40","0","610103004","0","0","5076321","10103"
"610103402","2","5","5076323","1","0","","1","178","1.5","2.4","0","-40","0","610103005","0","97","0","10103"
