ac8708c9ecfc8dd3258f0cc92f6da6d5bd2cc7795a1e7f56afe00bd4ce5e1cf2,688557f8524affac5474e3bc2e71fc47fac51760a865cb9c261f6ece31d7b0f6,03248659816c11c9f1733ac41d4c2fa3713732b4474960e58b6a54634dfc20d2,40deeb9f04c5db0d2e2e0b1d721440f9299f580cfcb1d901c0d0d84e3b0f1374,798bcd87cddbf6679710ac8bf429696295f2872c706b015c65c3aa8efee701da,fac436b1910bcfef852f3f0594d9343539b79284f456e8aeec856a5116288452,04e41c174502e54667ab6a50c7d5f533a9afb09cbbaea64ec6cd5733c90c952f,bec6a122b2514e736363982ee72db3970e0884e6c8a05d66709682fbab9ff5f5,6ea50d20854d08e7b6831347281bdcec8c403a8f75640ce77142cc65b1def3ce,883da78e818c672496f966571b65049689d1d9bb6a51b2aa242636c654c300e8,26727e494a4b6a722e2e1632908d26882bde8674538f2e88df80a274f1aa557f,2be5096c721aab3794f10a62d28dfebb09738b35937eeca7e429c413532f3e0a
"2019/07/22 20:59:59","0","5004409","1003","5","0","0","2019/07/15 12:00:00","10020","0","107701","148"
"2019/07/22 20:59:59","0","5004410","1003","6","0","0","2019/07/15 12:00:00","10020","0","107501","149"
"2019/07/22 20:59:59","0","5004411","1003","8","0","0","2019/07/15 12:00:00","10020","0","107601","150"
"2019/08/14 20:59:59","0","5021401","1004","110501","0","0","2019/07/31 12:00:00","10021","0","110501","151"
"2019/08/14 20:59:59","0","5021402","1002","1002103","0","0","2019/07/31 12:00:00","10021","1","110401","152"
"2019/08/14 20:59:59","0","5021403","1001","10","0","0","2019/07/31 12:00:00","10021","0","110501","153"
"2019/08/14 20:59:59","0","5021404","1001","20","0","0","2019/07/31 12:00:00","10021","0","110401","154"
"2019/08/14 20:59:59","0","5021405","1001","30","0","0","2019/07/31 12:00:00","10021","0","110601","155"
"2019/08/13 20:59:59","0","5021406","1003","2","0","0","2019/07/31 12:00:00","10021","0","110601","156"
"2019/08/13 20:59:59","0","5021407","1003","4","0","0","2019/07/31 12:00:00","10021","0","110401","157"
"2019/08/13 20:59:59","0","5021408","1003","6","0","0","2019/07/31 12:00:00","10021","0","110501","158"
"2019/08/13 20:59:59","0","5021409","1003","8","0","0","2019/07/31 12:00:00","10021","0","110401","159"
"2019/08/13 20:59:59","0","5021410","1003","11","0","0","2019/07/31 12:00:00","10021","0","110601","160"
"2019/08/13 20:59:59","0","5021411","1003","14","0","0","2019/07/31 12:00:00","10021","0","110501","161"
"2019/08/22 20:59:59","0","5005401","1004","108001","0","0","2019/08/15 12:00:00","10022","0","108001","162"
"2019/08/22 20:59:59","0","5005402","1002","1002203","0","0","2019/08/15 12:00:00","10022","1","107901","163"
"2019/08/22 20:59:59","0","5005403","1001","10","0","0","2019/08/15 12:00:00","10022","0","108001","164"
"2019/08/22 20:59:59","0","5005404","1001","20","0","0","2019/08/15 12:00:00","10022","0","107901","165"
"2019/08/22 20:59:59","0","5005405","1001","30","0","0","2019/08/15 12:00:00","10022","0","108001","166"
"2019/08/22 20:59:59","0","5005406","1003","2","0","0","2019/08/15 12:00:00","10022","0","107901","167"
"2019/08/22 20:59:59","0","5005407","1003","3","0","0","2019/08/15 12:00:00","10022","0","108001","168"
"2019/08/22 20:59:59","0","5005408","1003","4","0","0","2019/08/15 12:00:00","10022","0","107901","169"
"2019/08/22 20:59:59","0","5005409","1003","5","0","0","2019/08/15 12:00:00","10022","0","108001","170"
"2019/08/22 20:59:59","0","5005410","1003","6","0","0","2019/08/15 12:00:00","10022","0","107901","171"
"2019/08/22 20:59:59","0","5005411","1003","8","0","0","2019/08/15 12:00:00","10022","0","108001","172"
"2019/09/14 20:59:59","0","5023402","1002","1002303","0","0","2019/08/31 12:00:00","10023","1","110701","173"
"2019/09/14 20:59:59","0","5023403","1001","10","0","0","2019/08/31 12:00:00","10023","0","110801","174"
"2019/09/14 20:59:59","0","5023404","1001","20","0","0","2019/08/31 12:00:00","10023","0","110901","175"
"2019/09/14 20:59:59","0","5023405","1001","30","0","0","2019/08/31 12:00:00","10023","0","111001","176"
"2019/09/14 20:59:59","0","5023406","1003","2","0","0","2019/08/31 12:00:00","10023","0","110701","177"
"2019/09/14 20:59:59","0","5023407","1003","4","0","0","2019/08/31 12:00:00","10023","0","110701","178"
"2019/09/14 20:59:59","0","5023408","1003","7","0","0","2019/08/31 12:00:00","10023","0","111001","179"
"2019/09/14 20:59:59","0","5023409","1003","10","0","0","2019/08/31 12:00:00","10023","0","110801","180"
"2019/09/14 20:59:59","0","5023410","1003","13","0","0","2019/08/31 12:00:00","10023","0","110901","181"
"2019/09/14 20:59:59","0","5023411","1003","15","0","0","2019/08/31 12:00:00","10023","0","110701","182"
"2019/10/18 14:59:59","0","5025401","1004","111201","0","0","2019/09/30 12:00:00","10025","0","111201","183"
"2019/10/18 14:59:59","0","5025402","1002","1002503","0","0","2019/09/30 12:00:00","10025","1","111301","184"
"2019/10/18 14:59:59","0","5025403","1001","10","0","0","2019/09/30 12:00:00","10025","0","111201","185"
"2019/10/18 14:59:59","0","5025404","1001","20","0","0","2019/09/30 12:00:00","10025","0","111101","186"
"2019/10/18 14:59:59","0","5025405","1001","30","0","0","2019/09/30 12:00:00","10025","0","111301","187"
"2019/10/18 14:59:59","0","5025406","1003","2","0","0","2019/09/30 12:00:00","10025","0","111101","188"
"2019/10/18 14:59:59","0","5025407","1003","4","0","0","2019/09/30 12:00:00","10025","0","111101","189"
"2019/10/18 14:59:59","0","5025408","1003","7","0","0","2019/09/30 12:00:00","10025","0","111201","190"
"2019/10/18 14:59:59","0","5025409","1003","10","0","0","2019/09/30 12:00:00","10025","0","111301","191"
"2019/10/18 14:59:59","0","5025410","1003","13","0","0","2019/09/30 12:00:00","10025","0","111301","192"
"2019/10/18 14:59:59","0","5025411","1003","15","0","0","2019/09/30 12:00:00","10025","0","111301","193"
"2019/09/23 20:59:59","0","5006402","1002","1002403","0","0","2019/09/16 12:00:00","10024","1","103701","194"
"2019/09/23 20:59:59","0","5006403","1001","10","0","0","2019/09/16 12:00:00","10024","0","100501","195"
"2019/09/23 20:59:59","0","5006404","1001","20","0","0","2019/09/16 12:00:00","10024","0","103701","196"
"2019/09/23 20:59:59","0","5006405","1001","30","0","0","2019/09/16 12:00:00","10024","0","104701","197"
"2019/09/23 20:59:59","0","5006406","1003","2","0","0","2019/09/16 12:00:00","10024","0","100501","198"
"2019/09/23 20:59:59","0","5006407","1003","3","0","0","2019/09/16 12:00:00","10024","0","103701","199"
"2019/09/23 20:59:59","0","5006408","1003","4","0","0","2019/09/16 12:00:00","10024","0","104701","200"
"2019/09/23 20:59:59","0","5006409","1003","5","0","0","2019/09/16 12:00:00","10024","0","107101","201"
"2019/09/23 20:59:59","0","5006410","1003","6","0","0","2019/09/16 12:00:00","10024","0","100501","202"
"2019/09/23 20:59:59","0","5006411","1003","8","0","0","2019/09/16 12:00:00","10024","0","104701","203"
"2019/10/23 20:59:59","0","5007401","1004","108201","0","0","2019/10/16 12:00:00","10026","0","108201","214"
"2019/10/23 20:59:59","0","5007402","1002","1002603","0","0","2019/10/16 12:00:00","10026","1","108101","215"
"2019/10/23 20:59:59","0","5007403","1001","10","0","0","2019/10/16 12:00:00","10026","0","108101","216"
"2019/10/23 20:59:59","0","5007404","1001","20","0","0","2019/10/16 12:00:00","10026","0","108201","217"
"2019/10/23 20:59:59","0","5007405","1001","30","0","0","2019/10/16 12:00:00","10026","0","108101","218"
"2019/10/23 20:59:59","0","5007406","1003","2","0","0","2019/10/16 12:00:00","10026","0","108201","219"
"2019/10/23 20:59:59","0","5007407","1003","3","0","0","2019/10/16 12:00:00","10026","0","108101","220"
"2019/10/23 20:59:59","0","5007408","1003","4","0","0","2019/10/16 12:00:00","10026","0","108201","221"
"2019/10/23 20:59:59","0","5007409","1003","5","0","0","2019/10/16 12:00:00","10026","0","108101","222"
"2019/10/23 20:59:59","0","5007410","1003","6","0","0","2019/10/16 12:00:00","10026","0","108201","223"
"2019/10/23 20:59:59","0","5007411","1003","8","0","0","2019/10/16 12:00:00","10026","0","108101","224"
"2019/11/14 20:59:59","0","5027402","1002","1002703","0","0","2019/10/31 12:00:00","10027","1","106601","225"
"2019/11/14 20:59:59","0","5027403","1001","10","0","0","2019/10/31 12:00:00","10027","0","100501","226"
"2019/11/14 20:59:59","0","5027404","1001","20","0","0","2019/10/31 12:00:00","10027","0","103701","227"
"2019/11/14 20:59:59","0","5027405","1001","30","0","0","2019/10/31 12:00:00","10027","0","106501","228"
"2019/11/14 20:59:59","0","5027406","1003","2","0","0","2019/10/31 12:00:00","10027","0","100501","229"
"2019/11/14 20:59:59","0","5027407","1003","4","0","0","2019/10/31 12:00:00","10027","0","103701","230"
"2019/11/14 20:59:59","0","5027408","1003","7","0","0","2019/10/31 12:00:00","10027","0","106501","231"
"2019/11/14 20:59:59","0","5027409","1003","10","0","0","2019/10/31 12:00:00","10027","0","100501","232"
"2019/11/14 20:59:59","0","5027410","1003","13","0","0","2019/10/31 12:00:00","10027","0","103701","233"
"2019/11/14 20:59:59","0","5027411","1003","15","0","0","2019/10/31 12:00:00","10027","0","100501","234"
"2019/11/22 20:59:59","0","5008402","1002","1002803","0","0","2019/11/15 12:00:00","10028","1","105601","235"
"2019/11/22 20:59:59","0","5008403","1001","10","0","0","2019/11/15 12:00:00","10028","0","101301","236"
"2019/11/22 20:59:59","0","5008404","1001","20","0","0","2019/11/15 12:00:00","10028","0","100901","237"
"2019/11/22 20:59:59","0","5008405","1001","30","0","0","2019/11/15 12:00:00","10028","0","105601","238"
"2019/11/22 20:59:59","0","5008406","1003","2","0","0","2019/11/15 12:00:00","10028","0","105601","239"
"2019/11/22 20:59:59","0","5008407","1003","3","0","0","2019/11/15 12:00:00","10028","0","100901","240"
"2019/11/22 20:59:59","0","5008408","1003","4","0","0","2019/11/15 12:00:00","10028","0","101301","241"
"2019/11/22 20:59:59","0","5008409","1003","5","0","0","2019/11/15 12:00:00","10028","0","105101","242"
"2019/11/22 20:59:59","0","5008410","1003","6","0","0","2019/11/15 12:00:00","10028","0","102701","243"
"2019/11/22 20:59:59","0","5008411","1003","8","0","0","2019/11/15 12:00:00","10028","0","105601","244"
"2019/12/14 20:59:59","0","5029401","1004","111601","0","0","2019/11/30 12:00:00","10029","0","111601","245"
"2019/12/14 20:59:59","0","5029402","1002","1002903","0","0","2019/11/30 12:00:00","10029","1","111501","246"
"2019/12/14 20:59:59","0","5029403","1001","10","0","0","2019/11/30 12:00:00","10029","0","111601","247"
"2019/12/14 20:59:59","0","5029404","1001","20","0","0","2019/11/30 12:00:00","10029","0","111701","248"
"2019/12/14 20:59:59","0","5029405","1001","30","0","0","2019/11/30 12:00:00","10029","0","111501","249"
"2019/12/14 20:59:59","0","5029406","1003","2","0","0","2019/11/30 12:00:00","10029","0","111501","250"
"2019/12/14 20:59:59","0","5029407","1003","4","0","0","2019/11/30 12:00:00","10029","0","111701","251"
"2019/12/14 20:59:59","0","5029408","1003","7","0","0","2019/11/30 12:00:00","10029","0","111601","252"
"2019/12/14 20:59:59","0","5029409","1003","10","0","0","2019/11/30 12:00:00","10029","0","111701","253"
