f339e422d7ea70699f501e465c90ead7bb10c1a68e65669e1b8842f700c833ad,bc4e72468bc322c8b63c2f74cf78d9d07e9ef9b7fd7f6411c1f0c5831f72e938,8ad059cedd2f507b82ef2a97e1105c2684eb6414d17bfb52ab85cb220e60a654,3db3c6a6795f610e683d1020287866240a298adfc9b38d3887bed24cf5e9690f,0b1b15a4ebebf53150c35962ceb921005306284864a9f6988a94506fefa3be81,f0854271bb6b21923d27f1a5bb0dd456bc4acd66ce66da1b5898ff394999e65b,1f6187846d9b52fb9e918c619fc6eca6565c3be3b28df9ee8675db4fc9dea09a,a427db6a6663fb886f94f72cb65529159ab85af1f6188b068d9fce0c8a7f2f00,b9fdadf21535b4f647d44009312ec7682eaf699c8b02f6e5d0e76002cec5c115,d9ed58eb002c1185b8294c10b688bc7008e8cc98af0f3b8a1e409f67819ed150,3b96728f80bba575c23f6da7382088a7988442f1b86aaed541b57a596107dfd4,a16a455b448de885540aa2ea49d48eeab03b36d49485b2a91078183741441b74,41fda5a09978b34400c7a6ac7961c22f85e445dd6e6275a603afccf57308b82b,605f01e3acd7788ff35b858db0c9635a65074982b4054d46fc8a033ecdf973be,fd93fe6bf7285677c05abfed285e321a3b27e7dde41cdc547df87ce356d06f10,d8e008cfd3283fd4b6449d54b18ec17b6a39e9959f3d7b022e286e26e71d00e2,d583851b6834dfd120da07c5fba011af5fedcb83729be3cdbf8cddaa43b8e17e,c9d76714c61eeebf4bde17432790d48271c0e6b753d190da2f2441cd9a2b3449,0504e8aeb28294ea59125874628b56b2bc9274f41dc029f10f7eff85d09b9cdf
"0","1","0","-50","0","90","2","1","610037005","0","1.5","0","0","53","10037","5","5012322","","1.5"
"0","1","0","-50","0","90","3","1","610037006","0","1.5","0","0","0","10037","5","0","","1.5"
"0","2","610038401","-20","3","155","1","1","610038004","5038321","5.5","0","600","0","10038","5","5038322","","1.8"
"0","1","0","-20","0","155","2","1","610038005","0","1.5","0","0","55","10038","5","5038323","310700_detail_idle","2"
"0","1","0","-20","0","155","3","1","610038006","0","1.5","0","0","0","10038","5","0","","1.8"
"0","2","610039401","50","3","90","1","1","610039004","0","1.5","0","600","0","10039","5","5013321","","0.9"
"0","1","0","84","0","90","2","1","610039005","0","1.5","0","0","50","10039","5","5013322","","1"
"0","1","0","84","0","90","3","1","610039006","0","1.5","0","0","0","10039","5","0","","1"
"0","2","610040401","-20","3","160","1","1","610040004","5040321","5.5","0","600","0","10040","5","5040322","","1.5"
"0","1","0","-35","0","160","2","1","610040005","0","1.5","0","0","60","10040","5","5040323","","1.7"
"0","1","0","-35","0","160","3","1","610040006","0","1.5","0","0","0","10040","5","0","","1.7"
"0","2","610041401","1","3","90","1","1","610041004","0","1.5","0","600","0","10041","5","5015321","","0.9"
"0","1","0","-50","0","90","2","1","610041005","0","1.5","0","0","42","10041","5","5015322","","1.3"
"0","1","0","-50","0","90","3","1","610041006","0","1.5","0","0","0","10041","5","0","","1.3"
"6500000","5","0","-20","0","160","1","1","610042004","5042321","5.5","0","0","60","10042","5","5042322","","1.7"
"0","2","610042402","-20","3","160","2","1","610042005","0","1.5","0","600","0","10042","5","5042323","311100_detail_idle","1.61"
"0","1","0","-20","0","160","3","1","610042006","0","1.5","0","0","0","10042","5","0","","1.7"
"200","4","610043401","-50","0","90","1","1","610043004","5019321","1.5","0","0","0","10043","5","5019322","","1.25"
"0","1","0","-50","0","90","2","1","610043005","0","1.5","0","0","67","10043","5","5019323","","1.25"
"0","1","0","-50","0","90","3","1","610043006","0","1.5","0","0","0","10043","5","0","","1.25"
"0","1","0","-54","3","166","1","1","610044004","5044321","1.5","0","600","70","10044","5","5044322","","1.8"
"0","1","0","-54","0","166","2","1","610044005","0","1.5","0","0","30","10044","5","5044323","","1.8"
"0","1","0","-54","0","166","3","1","610044006","0","1.5","0","0","0","10044","5","0","","1.8"
"0","1","0","0","0","90","1","1","610045004","5021321","1.5","0","0","65","10045","5","5021322","","1"
"30","3","0","0","0","90","2","1","610045005","0","1.5","0","0","0","10045","5","5021323","","1"
"0","1","0","0","0","90","3","1","610045006","0","1.5","0","0","0","10045","5","0","","1"
"0","1","0","-35","0","169","1","1","610046004","5046321","5.5","0","0","30","10046","5","5046322","","1.7"
"0","2","610046402","-15","3","169","2","1","610046005","0","1.5","0","600","0","10046","5","5046323","","1.7"
"0","1","0","-35","0","169","3","1","610046006","0","1.5","0","0","0","10046","5","0","","1.7"
"0","1","0","-50","0","90","1","1","610047004","5023321","1.5","0","0","75","10047","5","5023322","","1.25"
"0","1","0","-50","0","90","2","1","610047005","0","1.5","0","0","40","10047","5","5023323","","1.25"
"0","1","0","-50","0","90","3","1","610047006","0","1.5","0","0","0","10047","5","0","","1.25"
"0","1","0","-35","0","172","1","1","610048004","5048321","5.5","0","0","35","10048","5","5048322","","1.25"
"0","2","610048402","-35","3","172","2","1","610048005","0","1.5","0","600","0","10048","5","5048323","","1.25"
"0","1","0","-35","0","172","3","1","610048006","0","1.5","0","0","0","10048","5","0","","1.25"
"0","2","610049401","-50","3","90","1","1","610049004","5025321","5.5","0","600","0","10049","5","5025322","","1.25"
"0","1","0","-50","0","90","2","1","610049005","0","1.5","0","0","63","10049","5","5025323","","1.25"
"0","1","0","-50","0","90","3","1","610049006","0","1.5","0","0","0","10049","5","0","","1.25"
"35","3","610050401","-35","0","175","1","1","610050004","5050321","5.5","0","0","0","10050","5","5050322","","1.25"
"0","1","0","-35","0","175","2","1","610050005","0","1.5","0","0","75","10050","5","5050323","","1.25"
"0","1","0","-35","0","175","3","1","610050006","0","1.5","0","0","0","10050","5","0","","1.25"
"0","1","0","-50","3","130","1","1","610051004","5027321","5.5","0","600","80","10051","5","5027322","","1.25"
"0","2","610051501","-50","0","130","2","1","610051005","0","1.5","0","600","0","10051","5","5027323","","1.25"
"0","1","0","-50","0","130","3","1","610051006","0","1.5","0","0","0","10051","5","0","","1.25"
"0","1","0","-75","0","178","1","1","610052004","5052321","5.5","0","0","79","10052","5","5052322","","1.7"
"0","1","0","-75","0","178","2","1","610052005","0","1.5","0","0","36","10052","5","5052323","","1.7"
"0","1","0","-75","0","178","3","1","610052006","0","1.5","0","0","0","10052","5","0","","1.7"
"0","2","610053401","50","3","133","1","1","610053004","0","1.5","0","600","0","10053","5","5017321","","0.9"
"0","1","0","84","0","133","2","1","610053005","0","1.5","0","0","69","10053","5","5017322","","1"
"0","1","0","84","0","133","3","1","610053006","0","1.5","0","0","0","10053","5","0","","1"
"0","1","0","-75","0","181","1","1","610054004","5054321","5.5","0","0","28","10054","5","5054322","","1.7"
"0","2","610054402","-40","0","181","2","1","610054005","0","1.5","0","600","0","10054","5","5054323","","1.3"
"0","1","0","-75","0","181","3","1","610054006","0","1.5","0","0","0","10054","5","0","","1.7"
"0","2","610055401","0","3","136","1","1","610055004","5029321","5.5","0","600","0","10055","5","5029322","","1.5"
"0","1","0","0","0","136","2","1","610055005","0","1.5","0","0","73","10055","5","5029323","","1.5"
"0","1","0","0","0","136","3","1","610055006","0","1.5","0","0","0","10055","5","0","","1.5"
"0","1","0","-20","3","175","1","1","610056004","5056321","5.5","0","600","80","10056","5","5056322","","2"
"0","1","0","-20","0","175","2","1","610056005","0","1.5","0","0","55","10056","5","5056323","","2"
"0","1","0","-20","0","175","3","1","610056006","0","1.5","0","0","0","10056","5","0","","2"
"0","2","610057401","-50","3","139","1","1","610057004","5031321","5.5","0","600","0","10057","5","5031322","","1.25"
"0","1","0","-50","0","139","2","1","610057005","0","1.5","0","0","60","10057","5","5031323","","1.25"
"0","1","0","-50","0","139","3","1","610057006","0","1.5","0","0","0","10057","5","0","","1.25"
"35","3","610058401","5","3","178","1","1","610058004","5058321","5.5","0","600","0","10058","5","5058322","","1.75"
"0","1","0","5","0","178","2","1","610058005","0","1.5","0","600","68","10058","5","5058323","","1.75"
"0","1","0","5","0","178","3","1","610058006","0","1.5","0","0","0","10058","5","0","","1.75"
"0","1","0","-20","3","178","1","1","610059004","5059321","5.5","0","600","75","10059","5","5059322","","1.55"
"0","2","610059402","0","0","178","2","1","610059005","0","1.5","0","600","0","10059","5","5059323","","1.15"
"0","1","0","-20","0","178","3","1","610059006","0","1.5","0","0","0","10059","5","0","","1.55"
"0","1","0","-50","3","142","1","1","610060004","5033321","5.5","0","600","56","10060","5","5033322","","1.25"
"0","2","610060402","-50","0","142","2","1","610060005","0","1.5","0","600","0","10060","5","5033323","","1.25"
"0","1","0","-50","0","142","3","1","610060006","0","1.5","0","0","0","10060","5","0","","1.25"
"0","2","610061401","-47","3","181","1","1","610061004","5061321","5.5","0","600","0","10061","5","5061322","","0.83"
"0","1","0","-47","0","181","2","1","610061005","0","1.5","0","600","80","10061","5","5061323","","0.83"
"0","1","0","-47","0","181","3","1","610061006","0","1.5","0","0","0","10061","5","0","","0.83"
"0","2","610062401","5","3","145","1","1","610062004","5035321","5.5","0","600","0","10062","5","5035322","","2.5"
"0","2","610062402","5","0","145","2","1","610062005","0","1.5","0","600","0","10062","5","5035323","","2.5"
"0","1","0","5","0","145","3","1","610062006","0","1.5","0","0","0","10062","5","0","","2.5"
"0","1","0","-50","3","145","1","1","610063004","5036321","5.5","0","600","73","10063","5","5036322","","0.4"
"0","1","0","-50","0","145","2","1","610063005","0","1.5","0","600","37","10063","5","5036323","","0.4"
"0","1","0","-50","0","145","3","1","610063006","0","1.5","0","0","0","10063","5","0","","0.4"
"0","1","0","-50","3","184","1","1","610064004","5064321","5.5","0","600","67","10064","5","5064322","","1.25"
"0","1","0","-50","0","184","2","1","610064005","0","1.5","0","600","40","10064","5","5064323","","1.25"
"0","1","0","-50","0","184","3","1","610064006","0","1.5","0","0","0","10064","5","0","","1.25"
"0","2","610065401","-20","3","148","1","1","610065004","5038321","5.5","0","600","0","10065","5","5038322","","1.5"
"0","1","0","-20","0","148","2","1","610065005","0","1.5","0","0","67","10065","5","5038323","310700_detail_idle","2"
"0","1","0","-20","0","148","3","1","610065006","0","1.5","0","0","0","10065","5","0","","1.8"
"9000000","5","610066401","-50","3","186","1","1","610066004","5066321","5.5","0","600","94","10066","5","5066322","","1"
"0","2","610066402","-50","0","186","2","1","610066005","0","1.5","0","600","0","10066","5","5066323","","1"
"0","1","0","-50","0","186","3","1","610066006","0","1.5","0","0","0","10066","5","0","","1"
"0","2","610067401","-20","3","151","1","1","610067004","5040321","5.5","0","600","0","10067","5","5040322","","1.5"
"0","1","0","-35","0","151","2","1","610067005","0","1.5","0","0","68","10067","5","5040323","","1.7"
"0","1","0","-35","0","151","3","1","610067006","0","1.5","0","0","0","10067","5","0","","1.7"
"0","1","0","-47","3","189","1","1","610068004","5068321","5.5","0","600","56","10068","5","5068322","","1.7"
"0","2","610068402","-47","0","189","2","1","610068005","0","1.5","0","600","0","10068","5","5068323","","1.5"
"0","1","0","-47","0","189","3","1","610068006","0","1.5","0","0","0","10068","5","0","","1.7"
"2400000","5","0","-20","0","154","1","1","610069004","5042321","5.5","0","0","72","10069","5","5042322","","1.7"
"0","2","610069402","-20","3","154","2","1","610069005","0","1.5","0","600","0","10069","5","5042323","311100_detail_idle","1.7"
"0","1","0","-20","0","154","3","1","610069006","0","1.5","0","0","0","10069","5","0","","1.7"
"0","2","610070401","-50","3","192","1","1","610070004","5070321","5.5","1","600","0","10070","5","5070322","","2"
"0","2","610070402","-50","0","192","2","1","610070005","0","1.5","1","600","0","10070","5","5070323","","2"
"0","1","0","-50","0","192","3","1","610070006","0","1.5","0","0","0","10070","0","0","","2"
"0","1","0","-54","3","157","1","1","610071004","5044321","1.5","0","600","72","10071","5","5044322","","1.8"
"0","1","0","-54","0","157","2","1","610071005","0","1.5","0","0","44","10071","5","5044323","","1.8"
"0","1","0","-54","0","157","3","1","610071006","0","1.5","0","0","0","10071","5","0","","1.8"
"30","3","610072401","-120","3","195","1","1","610072004","5072321","5.5","0","600","0","10072","5","5072322","","1.3"
"0","2","610072402","-80","0","195","2","1","610072005","0","1.5","0","600","0","10072","5","5072323","","1"
"0","1","0","-120","0","195","3","1","610072006","0","1.5","0","0","0","10072","5","0","","1.3"
"0","1","0","-35","0","160","1","1","610073004","5046321","5.5","0","0","60","10073","5","5046322","","1.7"
"0","2","610073402","-15","3","160","2","1","610073005","0","1.5","0","600","0","10073","5","5046323","","1.7"
"0","1","0","-35","0","160","3","1","610073006","0","1.5","0","0","0","10073","5","0","","1.7"
"0","2","610074401","-30","3","198","1","1","610074004","5074321","5.5","0","600","0","10074","5","5074322","","1.18"
"40","3","610074402","-30","0","198","2","1","610074005","0","1.5","0","600","0","10074","5","5074323","","1.55"
"0","1","0","-45","0","198","3","1","610074006","0","1.5","0","0","0","10074","5","0","","1.55"
"0","1","0","-35","0","163","1","1","610075004","5048321","5.5","0","0","71","10075","5","5048322","","1.25"
"0","2","610075402","-35","3","163","2","1","610075005","0","1.5","0","600","0","10075","5","5048323","","1.25"
"0","1","0","-35","0","163","3","1","610075006","0","1.5","0","0","0","10075","5","0","","1.25"
"0","2","610076401","-40","3","200","1","1","610076004","5076321","5.5","0","600","0","10076","5","5076322","","2.2"
"0","1","610076402","-40","0","200","2","1","610076005","0","1.5","0","0","97","10076","5","5076323","","2.4"
"0","1","0","-55","0","200","3","1","610076006","0","1.5","0","0","0","10076","5","0","","2.4"
"35","3","610077401","-35","0","166","1","1","610077004","5050321","5.5","0","0","0","10077","5","5050322","","1.25"
"0","1","0","-35","0","166","2","1","610077005","0","1.5","0","0","49","10077","5","5050323","","1.25"
"0","1","0","-35","0","166","3","1","610077006","0","1.5","0","0","0","10077","5","0","","1.25"
"0","1","0","-45","0","203","1","1","610078004","5078321","1.5","0","0","79","10078","5","5078322","","1.55"
"490","4","0","-45","0","203","2","1","610078005","0","1.5","0","0","0","10078","5","5078323","","1.55"
"0","1","0","-45","0","203","3","1","610078006","0","1.5","0","0","0","10078","5","0","","1.55"
"0","1","0","-75","0","169","1","1","610079004","5052321","5.5","0","0","77","10079","5","5052322","","1.7"
"0","1","0","-75","0","169","2","1","610079005","0","1.5","0","0","47","10079","5","5052323","","1.7"
"0","1","0","-75","0","169","3","1","610079006","0","1.5","0","0","0","10079","5","0","","1.7"
"0","2","610080401","-70","3","206","1","1","610080004","5080321","5.5","0","600","0","10080","5","5080322","","1.4"
"0","1","610080402","-70","0","206","2","1","610080005","0","1.5","0","0","67","10080","5","5080323","","1.5"
"0","1","0","-70","0","206","3","1","610080006","0","1.5","0","0","0","10080","5","0","","1.5"
"0","1","0","-75","0","172","1","1","610081004","5054321","5.5","0","0","48","10081","5","5054322","","1.7"
"0","2","610081402","-40","0","172","2","1","610081005","0","1.5","0","600","0","10081","5","5054323","","1.3"
"0","1","0","-75","0","172","3","1","610081006","0","1.5","0","0","0","10081","5","0","","1.7"
"20","3","610082401","-20","3","209","1","1","610082004","5082321","5.5","0","600","0","10082","5","5082322","","2"
"0","1","0","-20","0","209","2","1","610082005","0","1.5","0","0","49","10082","5","5082323","","2"
"0","1","0","-20","0","209","3","1","610082006","0","1.5","0","0","0","10082","5","0","","2"
"0","1","0","-20","3","172","1","1","610083004","5056321","5.5","0","600","77","10083","5","5056322","","2"
"0","1","0","-20","0","172","2","1","610083005","0","1.5","0","0","45","10083","5","5056323","","2"
"0","1","0","-20","0","172","3","1","610083006","0","1.5","0","0","0","10083","5","0","","2"
"0","2","610084401","5","3","212","1","1","610084004","5084321","5.5","0","600","0","10084","5","5084322","","1.35"
"10","3","0","5","0","212","2","1","610084005","0","1.5","0","600","0","10084","5","5084323","","1.35"
"0","1","0","5","0","212","3","1","610084006","0","1.5","0","0","0","10084","5","0","","1.35"
"0","2","610085401","-20","3","212","1","1","610085004","5085321","5.5","0","600","0","10085","5","5085322","","0.95"
"0","1","0","-20","0","212","2","1","610085005","0","1.5","0","600","75","10085","5","5085323","","1.2"
"0","1","0","-20","0","212","3","1","610085006","0","1.5","0","0","0","10085","5","0","","1.2"
"20","3","610086401","5","3","172","1","1","610086004","5058321","5.5","0","600","0","10086","5","5058322","","1.75"
"0","1","0","5","0","172","2","1","610086005","0","1.5","0","600","70","10086","5","5058323","","1.75"
"0","1","0","5","0","172","3","1","610086006","0","1.5","0","0","0","10086","5","0","","1.75"
"0","1","0","-20","3","172","1","1","610087004","5059321","5.5","0","600","71","10087","5","5059322","","1.55"
"0","2","610087402","0","0","172","2","1","610087005","0","1.5","0","600","0","10087","5","5059323","","1.15"
"0","1","0","-20","0","172","3","1","610087006","0","1.5","0","0","0","10087","5","0","","1.55"
"15","3","610088401","-70","3","215","1","1","610088004","5088321","5.5","0","600","0","10088","5","5088322","","1.4"
"0","1","610088402","-70","0","215","2","1","610088005","0","1.5","0","0","75","10088","5","5088323","","1.5"
"0","1","0","-70","0","215","3","1","610088006","0","1.5","0","0","0","10088","5","0","","1.5"
"0","2","610089401","-47","3","172","1","1","610089004","5061321","5.5","0","600","0","10089","5","5061322","","0.83"
"0","1","0","-47","0","172","2","1","610089005","0","1.5","0","600","60","10089","5","5061323","","0.83"
"0","1","0","-47","0","172","3","1","610089006","0","1.5","0","0","0","10089","5","0","","0.83"
"0","1","0","-45","3","218","1","1","610090004","5090321","5.5","0","600","78","10090","5","5090322","","1.18"
"550","4","0","-45","0","218","2","1","610090005","0","1.5","0","0","0","10090","5","5090323","","1.18"
"0","1","0","-45","0","218","3","1","610090006","0","1.5","0","0","0","10090","5","0","","1.18"
"0","1","0","-50","3","172","1","1","610091004","5064321","5.5","0","600","76","10091","5","5064322","","1.25"
"0","1","0","-50","0","172","2","1","610091005","0","1.5","0","600","50","10091","5","5064323","","1.25"
"0","1","0","-50","0","172","3","1","610091006","0","1.5","0","0","0","10091","5","0","","1.25"
"0","1","0","-50","3","220","1","1","610092004","5092321","5.5","0","600","60","10092","5","5092322","","1.4"
"0","2","610092402","-20","0","220","2","1","610092005","0","1.5","0","600","0","10092","5","5092323","","1.15"
"0","1","0","-50","0","220","3","1","610092006","0","1.5","0","0","0","10092","5","0","","1.4"
"2500000","5","610093401","-50","3","172","1","1","610093004","5066321","5.5","0","600","75","10093","5","5066322","","1"
"0","2","610093402","-50","0","172","2","1","610093005","0","1.5","0","600","0","10093","5","5066323","","1"
"0","1","0","-50","0","172","3","1","610093006","0","1.5","0","0","0","10093","5","0","","1"
"10","3","610094401","-50","3","223","1","1","610094004","5094321","5.5","0","600","0","10094","5","5094322","","2.2"
"0","1","0","-50","0","223","2","1","610094005","0","1.5","0","0","84","10094","5","5094323","","2.2"
"0","1","0","-50","0","223","3","1","610094006","0","1.5","0","0","0","10094","5","0","","2.2"
"0","1","0","-47","3","172","1","1","610095004","5068321","5.5","0","600","66","10095","5","5068322","","1.7"
"0","2","610095402","-47","0","172","2","1","610095005","0","1.5","0","600","0","10095","5","5068323","","1.5"
"0","1","0","-47","0","172","3","1","610095006","0","1.5","0","0","0","10095","5","0","","1.7"
"0","1","0","-120","3","226","1","1","610096004","5096321","5.5","0","600","76","10096","5","5096322","","1.3"
"0","2","610096402","-80","0","226","2","1","610096005","0","1.5","0","600","0","10096","5","5096323","","1"
"0","1","0","-120","0","226","3","1","610096006","0","1.5","0","0","0","10096","5","0","","1.3"
"0","2","610097401","-50","3","172","1","1","610097004","5070321","5.5","1","600","0","10097","5","5070322","","2"
"0","2","610097402","-50","0","172","2","1","610097005","0","1.5","1","600","0","10097","5","5070323","","2"
"0","1","0","-50","0","172","3","1","610097006","0","1.5","0","0","0","10097","0","0","","2"
"0","2","610098401","-120","3","229","1","1","610098004","5098321","5.5","0","600","0","10098","5","5098322","","1.3"
"0","2","610098402","-80","0","229","2","1","610098005","0","1.5","0","600","0","10098","5","5098323","","1.1"
"0","1","0","-85","0","229","3","1","610098006","0","1.5","0","0","0","10098","5","0","","1.3"
"25","3","610099401","-100","3","172","1","1","610099004","5072321","5.5","0","600","0","10099","5","5072322","","1.3"
"0","2","610099402","-80","0","172","2","1","610099005","0","1.5","0","600","0","10099","5","5072323","","1"
"0","1","0","-120","0","172","3","1","610099006","0","1.5","0","0","0","10099","5","0","","1.3"
"0","2","610100401","-50","3","232","1","1","610100004","5100321","5.5","0","600","0","10100","5","5100322","","1.1"
"0","1","0","-70","0","232","2","1","610100005","0","1.5","0","600","70","10100","5","5100323","","1.5"
"0","1","610100110","-70","0","232","3","1","610100006","0","1.5","0","0","0","10100","5","0","","1.5"
"0","2","610101401","-30","3","175","1","1","610101004","5074321","5.5","0","600","0","10101","5","5074322","","1.18"
"25","3","610101402","-30","0","175","2","1","610101005","0","1.5","0","600","0","10101","5","5074323","","1.55"
"0","1","0","-45","0","175","3","1","610101006","0","1.5","0","0","0","10101","5","0","","1.55"
"0","1","0","-85","3","235","1","1","610102004","5102321","5.5","0","600","32","10102","5","5102322","","1.25"
"0","2","610102402","-80","0","235","2","1","610102005","0","1.5","0","600","0","10102","5","5102323","","1.1"
"0","1","0","-85","0","235","3","1","610102006","0","1.5","0","0","0","10102","5","0","","1.25"
"0","2","610103401","-40","3","178","1","1","610103004","5076321","5.5","0","600","0","10103","5","5076322","","2.2"
"0","1","610103402","-40","0","178","2","1","610103005","0","1.5","0","0","97","10103","5","5076323","","2.4"
"0","1","0","-55","0","178","3","1","610103006","0","1.5","0","0","0","10103","5","0","","2.4"
