7891ce9a7b754b68fa41fba443c31c06bf96162c979067d942b19b3a25ee38bf,2af381dd2fc11497ed0d269470bd5a1acf2e0eebfc46c9bbf916bc5a57891b6a,4023f26fa709b8fb99771c8be6439e57c7e92c49c645a764d298a1a5709ea836,2118691c569efa28fa6d2035e0906df2bd4983a40d17802ada3f2dba4c295678,7b9206717aabb523cbfea3458c836ba91579da2c6cc4910d92468791c3f369ae,3a00850bbd417e200f9539eb27744f29c6e7afd3046839a23846e84990303891,4422ce7853e67d66b769086940e353bb120c375a844237d6f1490510b46df5fb,95a82d9f5647c25f79d700cf9dc1e94efee22799ef1fa8941db0d713c912ea42,4beac68d48f77b4419ada2b9376e46cb8a507dc01311d4f1e6cf1ab9eb6069c7,8ef4196d16094ff8585bf93f53834ba8da3f0ca736c2d1ea1eb446d74bd73454,351243d44520640f7678dfc2646f432fedb0383a251eb262cef259a46414973d,7e7838f426f5ad9a0c84165b695b8a175830525bbd83847f640f771d7e9793fc,26a48493b6f747deb016d10b965306a6f9394992bc4f0f2bc75b769454fa23c4,b77575d7329b49af7b926b507f7d31df45c08cb3eda168bd7a25d6bd2401cf5c,ccf0fbc8f2949bfbfe90e14a87577bb47a82008c57a398789cefce167345ac35,9b0f8cc400e054e3af3a4aee98b3e656c1f1881bd4baaab095f2b87befad06bb
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31018","1007115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1007116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1008101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1008102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1008103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1008104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31042","1008105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1008106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1008107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1008108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1008109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31042","1008110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1008111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1008112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1008113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1008114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31042","1008115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1008116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1009101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1009102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1009103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1009104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31043","1009105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1009106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1009107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1009108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1009109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31043","1009110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1009111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1009112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1009113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1009114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31043","1009115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1009116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1010101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1010102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1010103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1010104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31022","1010105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1010106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1010107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1010108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1010109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31022","1010110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1010111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1010112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1010113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1010114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31022","1010115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1010116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1011101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1011102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1011103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1011104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31025","1011105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1011106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1011107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1011108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1011109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31025","1011110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1011111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1011112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1011113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1011114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31025","1011115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1011116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1012101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1012102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1012103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1012104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31018","1012105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1012106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1012107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1012108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1012109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31018","1012110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1012111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1012112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1012113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1012114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31018","1012115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1012116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1013101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1013102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1013103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1013104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31042","1013105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1013106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1013107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1013108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1013109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31042","1013110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1013111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1013112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1013113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1013114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31042","1013115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1013116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1014101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1014102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1014103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1014104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31043","1014105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1014106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1014107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1014108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1014109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31043","1014110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1014111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1014112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1014113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1014114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31043","1014115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1014116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1015101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1015102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1015103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1015104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31025","1015105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1015106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1015107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1015108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1015109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31025","1015110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1015111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1015112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1015113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1015114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31025","1015115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1015116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1016101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1016102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1016103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1016104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31022","1016105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1016106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1016107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1016108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1016109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31022","1016110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1016111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1016112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1016113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1016114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31022","1016115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1016116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1017101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1017102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1017103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1017104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31018","1017105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1017106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1017107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1017108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1017109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31018","1017110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1017111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1017112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1017113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1017114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31018","1017115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1017116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1018101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1018102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1018103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1018104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31042","1018105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1018106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1018107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1018108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1018109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31042","1018110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1018111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1018112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1018113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1018114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31042","1018115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1018116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1019101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1019102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1019103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1019104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31043","1019105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1019106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1019107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1019108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1019109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31043","1019110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1019111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1019112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1019113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1019114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31043","1019115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1019116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1020101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1020102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1020103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1020104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31025","1020105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1020106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1020107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1020108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1020109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31025","1020110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1020111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1020112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1020113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1020114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31025","1020115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1020116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1021101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1021102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1021103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1021104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31022","1021105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1021106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1021107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1021108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1021109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31022","1021110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1021111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1021112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1021113"
"90006","0","0","0","2","0","8","0","40","91002","0","2","60","0","0","1021114"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31022","1021115"
"0","0","0","0","0","0","12","0","25000","94002","0","0","0","0","0","1021116"
"90006","0","0","0","2","0","8","0","40","91002","0","2","20","0","0","1022101"
"90006","0","0","0","2","0","8","0","50","91002","0","2","30","0","0","1022102"
"90006","0","0","0","2","0","8","0","75","91002","0","2","40","0","0","1022103"
"90006","0","0","0","2","0","8","0","100","91002","0","2","50","0","0","1022104"
"90006","0","0","0","2","0","8","0","150","91002","2","2","100","0","31018","1022105"
"90006","0","0","0","2","0","8","0","20","91002","0","2","20","0","0","1022106"
"90006","0","0","0","2","0","8","0","25","91002","0","2","30","0","0","1022107"
"90006","0","0","0","2","0","8","0","30","91002","0","2","40","0","0","1022108"
"90006","0","0","0","2","0","8","0","40","91002","0","2","50","0","0","1022109"
"90006","0","0","0","2","0","8","0","80","91002","1","2","100","0","31018","1022110"
"90006","0","0","0","2","0","8","0","20","91002","0","2","30","0","0","1022111"
"90006","0","0","0","2","0","8","0","25","91002","0","2","40","0","0","1022112"
"90006","0","0","0","2","0","8","0","30","91002","0","2","50","0","0","1022113"
