80cfff66f062f2d9e842528b4d69721003c6cc68b343d9e3f06efae4aa1fece2,eb34fcc3636e8c5aa6471cf6db42ba910b401a6eb5d55e92fe2d8f67b7182a0e,a4b147f36d05f3ce987964b1fe922a006a0a2605bab6c80f667fa77bf65451e2,18e936763660b0c6cb6d15fe4b7b3b0f8ff4259e9a48afc533a7dc61d791486c,7819f0733b452171ce6f52ee61408860e9da44fabf41f0d64b25f5fa8c1073dd,36e690dd160d9d79d21b9fb8dc861823f53853f0c5abd25713b61775917d5693,aa523429762790b88164963d623d111344e75521787bea3fc0f7f60f4b48db05,0eccc9dccc81d9ce206d8da5a2be554b7fa5139251e6c389e76362a6862a2e29,969bd8a1c0514d08d6343d6df3ced7f6ce47964c3112eb478a777701536b27e1,03519066bb7813b1278262c237cefece96b65eff8e33a3b1ecb8f47e6d394815,b404cb1109bac368742e7163a0e79cd12278de34b94ce6354689bd4205d04ff1,6a4418cc10a32ee4bb05a83d0f0907970d69629bd7681ec9ff36e088f01e76e5,6ea39d5bb96c936d2ee7a0d9d74192f35f7e8ba393fe8bef293cd72d63ec8542,b9de9f1c0a43a33c69fedeb7f692d050ad7542f535785839df4324c7e364df46,e057d003f51413ffc52ca18d8cf6b3295f760fd4abe2088a54e58342475ebdd2,1455abb65105188a874944ea4ce52a1fe20a20007f0b72dd3dcaff6a3572b3c8,f3ed6484e4f98d1978fa44cda6549c4ad6f1007a2280deb36b4345c8a2c86a90,b4e29df001f63b1f9f1720df32f9ad64c8ae376298a1e5b6693403c6e6c0eca8,db8ffe271c2dd5c04776c14cee49ac50855cbe473ab36229ce79bb1015936773,d4b64bc1bb55ddd23c7c5d537ece92721db42dca09d44eec475173dfe2747aa1,592423e8c981996706998441ae13f76ca4891a3d3da4ab024e31930c9d1aa4ed,a3974a24619a3af91c41840e4aeb4223d2d070f7964d570f20132814da4f9956,4ed70f033688dd562f3050125a87a528977d4590293f8c3064369a624030cbf0,18427f0ff6094fce707e32e2128230d5b9952b2191732f8486701d4f4b4a73cc,e2f1b883ebbe243c718e23474cfc863f76a363554d4f2dc08999208dfb8cb47c,53fd264215e39b3e2b5fe07aa923e88674c781dee9c88cec3a2c68cccdd669e1,fd0cee538bcd634cfdaebc1e421327a91327c8f0d1a99cf8419703999c5a658c,c1f8841a8b2e5638d5a1b74ab583370574c385b873d6ddbe3824865cd209f6b3,8c2192a01873798b22c63b34dfc0fec21e84d60cefd3163b883974a5a9e2fd3f,28a005df5e5e79e31ffd45d09856ec4f4304489661cb790c4b7679907e9d1f5a,ce2830155444ac25dc6bfc47a1731342c5fecfcc91d4de36f4e4c62eae3b4527,7807065af4f53a42976431d0f08006a06a0d3739ea11606df360c3d50e19eb94,73614093fe7d23f7710a6ac5019caf3bdf7d51c1fc1429b190b58a79d52370d8,59af0f036f102494238bec3a3541af5abcc2b5248d7b9aeba54a0b233ead231d,a45869635733f7e97c79567f5e250d3a0168d883bbf79d46821305ffc97ee314,a1277ad896ecdbe6ee91d96938cdbadf2477141e49db480f92abfb1fdd347f41,e2e332e14717d343b35a282ff4a7f802cd3aabeb2ac5ce1d199036b86976fb9c,9a00baa17c617e68b9fd44f860d37eabc41e88667f05b53ff7efc5850dca859c,b2c8ab52883b4727e0df2e3b02455a4da83f796a271e7c2f4170bee7af630fcd,9e0a64eb29f4eabfdd30adafeca01a85fedfbda6d6c4a386f76c870a5b8a56d7,4dafa5b06aca565c9efcbccee56a5cf43e6b364f09887e478e32396e5099614e
"18","0","20001","600000020","0","61001005","20001","0","1","0","1","620090017","620060017","0","0","620130017","0","1","0","36","0","0","0","0","0","0","30","375","600110201","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","21001","600000021","0","61001005","21001","0","1","0","1","620090018","620060018","0","0","620130018","0","1","0","36","0","0","0","0","0","0","30","381","600110211","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","22001","600000022","0","61001005","22001","0","1","0","1","620090019","620060019","0","0","620130019","0","1","0","36","0","0","0","0","0","0","30","386","600110221","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","23001","600000023","0","61001005","23001","0","1","0","1","620090020","620060020","0","0","620130020","0","1","0","36","0","0","0","0","0","0","30","390","600110231","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","24001","600000024","0","61001005","24001","0","1","0","1","620090021","620060021","0","0","620130021","0","1","0","36","0","0","0","0","0","0","30","396","600110241","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","25001","600000025","0","61001005","25001","0","1","0","1","620090022","620060022","0","0","620130022","0","1","0","36","0","0","0","0","0","0","30","401","600110251","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","26001","600000026","0","61001005","26001","0","1","0","1","620090023","620060023","0","0","620130023","0","1","0","36","0","0","0","0","0","0","30","405","600110261","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","27001","600000027","0","61001005","27001","0","1","0","1","620090024","620060024","0","0","620130024","0","1","0","36","0","0","0","0","0","0","30","411","600110271","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","28001","600000028","0","61001005","28001","0","1","0","1","620090025","620060025","0","0","620130025","0","1","0","36","0","0","0","0","0","0","30","417","600110281","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","29001","600000029","0","61001005","29001","0","1","0","1","620090026","620060026","0","0","620130026","0","1","0","36","0","0","0","0","0","0","30","422","600110291","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","30001","600000030","0","61001005","30001","0","1","0","1","620090027","620060027","0","0","620130027","0","1","0","36","0","0","0","0","0","0","30","427","600110301","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","31001","600000031","0","61001005","31001","0","1","0","1","620090028","620060028","0","0","620130028","0","1","0","36","0","0","0","0","0","0","30","433","600110311","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","32001","600000032","0","61001005","32001","0","1","0","1","620090029","620060029","0","0","620130029","0","1","0","36","0","0","0","0","0","0","30","442","600110321","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","33001","600000033","0","61001005","33001","0","1","0","1","620090030","620060030","0","0","620130030","0","1","0","36","0","0","0","0","0","0","30","455","600110331","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","34001","600000034","0","61001005","34001","0","1","0","1","620090031","620060031","0","0","620130031","0","1","0","36","0","0","0","0","0","0","30","460","600110341","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","35001","600000035","0","61001005","35001","0","1","0","1","620090032","620060032","0","0","620130032","0","1","0","36","0","0","0","0","0","0","30","464","600110351","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","36001","600000036","0","61001005","36001","0","1","0","1","620090033","620060033","0","0","620130033","0","1","0","36","0","0","0","0","0","0","30","476","600110361","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","37001","600000037","0","61001005","37001","0","1","0","1","620090034","620060034","0","0","620130034","0","1","0","36","0","0","0","0","0","0","30","482","600110371","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","38001","600000038","0","61001005","38001","0","1","0","1","620090035","620060035","0","0","620130035","0","1","0","36","0","0","0","0","0","0","30","492","600110381","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","39001","600000039","0","61001005","39001","0","1","0","1","620090036","620060036","0","0","620130036","0","1","0","36","0","0","0","0","0","0","30","500","600110391","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","40001","600000040","0","61001005","40001","0","1","0","1","620090037","620060037","0","0","620130037","0","1","0","36","0","0","0","0","0","0","30","514","600110401","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","41001","600000041","0","61001005","41001","0","1","0","1","620090038","620060038","0","0","620130038","0","1","0","36","0","0","0","0","0","0","30","518","600110411","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","42001","600000042","0","61001005","42001","0","1","0","1","620090039","620060039","0","0","620130039","0","1","0","36","0","0","0","0","0","0","30","523","600110421","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","43001","600000043","0","61001005","43001","0","1","0","1","620090040","620060040","0","0","620130040","0","1","0","36","0","0","0","0","0","0","30","538","600110431","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","44001","600000044","0","61001005","44001","0","1","0","1","620090041","620060041","0","0","620130041","0","1","0","36","0","0","0","0","0","0","30","551","600110441","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","45001","600000045","0","61001005","45001","0","1","0","1","620090042","620060042","0","0","620130042","0","1","0","36","0","0","0","0","0","0","30","565","600110451","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","46001","600000046","0","61001005","46001","0","1","0","1","620090043","620060043","0","0","620130043","0","1","0","36","0","0","0","0","0","0","30","574","600110461","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","47001","600000047","0","61001005","47001","0","1","0","1","620090044","620060044","0","0","620130044","0","1","0","36","0","0","0","0","0","0","30","577","600110471","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","48001","600000048","0","61001005","48001","0","1","0","1","620090045","620060045","0","0","620130045","0","1","0","36","0","0","0","0","0","0","30","587","600110481","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","49001","600000049","0","61001005","49001","0","1","0","1","620090046","620060046","0","0","620130046","0","1","0","36","0","0","0","0","0","0","30","598","600110491","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","50001","600000050","0","61001005","50001","0","1","0","1","620090047","620060047","0","0","620130047","0","1","0","36","0","0","0","0","0","0","30","614","600110501","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","51001","600000051","0","61001005","51001","0","1","0","1","620090048","620060048","0","0","620130048","0","1","0","36","0","0","0","0","0","0","30","621","600110511","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","52001","600000052","0","61001005","52001","0","1","0","1","620090049","620060049","0","0","620130049","0","1","0","36","0","0","0","0","0","0","30","629","600110521","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","53001","600000053","0","61001005","53001","0","1","0","1","620090050","620060050","0","0","620130050","0","1","0","36","0","0","0","0","0","0","30","640","600110531","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","54001","600000054","0","61001005","54001","0","1","0","1","620090051","620060051","0","0","620130051","0","1","0","36","0","0","0","0","0","0","30","647","600110541","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","55001","600000055","0","61001005","55001","0","1","0","1","620090052","620060052","0","0","620130052","0","1","0","36","0","0","0","0","0","0","30","652","600110551","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","56001","600000056","0","61001005","56001","0","1","0","1","620090053","620060053","0","0","620130053","0","1","0","36","0","0","0","0","0","0","30","659","600110561","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","57001","600000057","0","61001005","57001","0","1","0","1","620090054","620060054","0","0","620130054","0","1","0","36","0","0","0","0","0","0","30","662","600110571","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","58001","600000058","0","61001005","58001","0","1","0","1","620090055","620060055","0","0","620130055","0","1","0","36","0","0","0","0","0","0","30","667","600110581","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","59001","600000059","0","61001005","59001","0","1","0","1","620090056","620060056","0","0","620130056","0","1","0","36","0","0","0","0","0","0","30","679","600110591","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","60001","600000060","0","61001005","60001","0","1","0","1","620090057","620060057","0","0","620130057","0","1","0","36","0","0","0","0","0","0","30","683","600110601","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","61001","600000061","0","61001005","61001","0","1","0","1","620090058","620060058","0","0","620130058","0","1","0","36","0","0","0","0","0","0","30","692","600110611","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","62001","600000062","0","61001005","62001","0","1","0","1","620090059","620060059","0","0","620130059","0","1","0","36","0","0","0","0","0","0","30","698","600110621","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","63001","600000063","0","61001005","63001","0","1","0","1","620090060","620060060","0","0","620130060","0","1","0","36","0","0","0","0","0","0","30","703","600110631","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","64001","600000064","0","61001005","64001","0","1","0","1","620090061","620060061","0","0","620130061","0","1","0","36","0","0","0","0","0","0","30","713","600110641","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","65001","600000065","0","61001005","65001","0","1","0","1","620090062","620060062","0","0","620130062","0","1","0","36","0","0","0","0","0","0","30","722","600110651","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","66001","600000066","0","61001005","66001","0","1","0","1","620090063","620060063","0","0","620130063","0","1","0","36","0","0","0","0","0","0","30","733","600110661","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","67001","600000067","0","61001005","67001","0","1","0","1","620090064","620060064","0","0","620130064","0","1","0","36","0","0","0","0","0","0","30","741","600110671","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","68001","600000068","0","61001005","68001","0","1","0","1","620090065","620060065","0","0","620130065","0","1","0","36","0","0","0","0","0","0","30","750","600110681","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","69001","600000069","0","61001005","69001","0","1","0","1","620090066","620060066","0","0","620130066","0","1","0","36","0","0","0","0","0","0","30","762","600110691","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","3001","600000074","0","61001005","3001","0","1","0","1","620300001","620090101","0","0","620110001","0","1","0","36","0","0","0","0","0","0","30","258","600110031","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","4001","600000075","0","61001005","4001","0","1","0","1","620300001","620090101","0","0","620110001","0","1","0","36","0","0","0","0","0","0","30","258","600110041","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","5001","600000076","0","61001005","5001","0","1","0","1","620300002","620090102","0","0","620110002","0","1","0","36","0","0","0","0","0","0","30","268","600110051","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","6001","600000077","0","61001005","6001","0","1","0","1","620300003","620090103","0","0","620110003","0","1","0","36","0","0","0","0","0","0","30","273","600110061","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","7001","600000078","0","61001005","7001","0","1","0","1","620300004","620090104","0","0","620110004","0","1","0","36","0","0","0","0","0","0","30","281","600110071","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","8001","600000079","0","61001005","8001","0","1","0","1","620300005","620090105","0","0","620110005","0","1","0","36","0","0","0","0","0","0","30","288","600110081","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","9001","600000080","0","61001005","9001","0","1","0","1","620300006","620090106","0","0","620110006","0","1","0","36","0","0","0","0","0","0","30","298","600110091","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","10001","600000081","0","61001005","10001","0","1","0","1","620300007","620090107","0","0","620110007","0","1","0","36","0","0","0","0","0","0","30","309","600110101","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","11001","600000082","0","61001005","11001","0","1","0","1","620300008","620090108","0","0","620110008","0","1","0","36","0","0","0","0","0","0","30","313","600110111","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","12001","600000083","0","61001005","12001","0","1","0","1","620300009","620090109","0","0","620110009","0","1","0","36","0","0","0","0","0","0","30","321","600110121","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","13001","600000084","0","61001005","13001","0","1","0","1","620300010","620090110","0","0","620110010","0","1","0","36","0","0","0","0","0","0","30","326","600110131","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","14001","600000085","0","61001005","14001","0","1","0","1","620300011","620090111","0","0","620110011","0","1","0","36","0","0","0","0","0","0","30","336","600110141","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","15001","600000086","0","61001005","15001","0","1","0","1","620300012","620090112","0","0","620110012","0","1","0","36","0","0","0","0","0","0","30","341","600110151","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","16001","600000087","0","61001005","16001","0","1","0","1","620300013","620090113","0","0","620110013","0","1","0","36","0","0","0","0","0","0","30","351","600110161","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","17001","600000088","0","61001005","17001","0","1","0","1","620300014","620090114","0","0","620110014","0","1","0","36","0","0","0","0","0","0","30","356","600110171","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","18001","600000089","0","61001005","18001","0","1","0","1","620300015","620090115","0","0","620110015","0","1","0","36","0","0","0","0","0","0","30","366","600110181","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","19001","600000090","0","61001005","19001","0","1","0","1","620300016","620090116","0","0","620110016","0","1","0","36","0","0","0","0","0","0","30","371","600110191","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","20001","600000091","0","61001005","20001","0","1","0","1","620300017","620090117","0","0","620110017","0","1","0","36","0","0","0","0","0","0","30","375","600110201","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","21001","600000092","0","61001005","21001","0","1","0","1","620300018","620090118","0","0","620110018","0","1","0","36","0","0","0","0","0","0","30","381","600110211","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","22001","600000093","0","61001005","22001","0","1","0","1","620300019","620090119","0","0","620110019","0","1","0","36","0","0","0","0","0","0","30","386","600110221","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","23001","600000094","0","61001005","23001","0","1","0","1","620300020","620090120","0","0","620110020","0","1","0","36","0","0","0","0","0","0","30","390","600110231","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","24001","600000095","0","61001005","24001","0","1","0","1","620300021","620090121","0","0","620110021","0","1","0","36","0","0","0","0","0","0","30","396","600110241","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","25001","600000096","0","61001005","25001","0","1","0","1","620300022","620090122","0","0","620110022","0","1","0","36","0","0","0","0","0","0","30","401","600110251","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","26001","600000097","0","61001005","26001","0","1","0","1","620300023","620090123","0","0","620110023","0","1","0","36","0","0","0","0","0","0","30","405","600110261","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","27001","600000098","0","61001005","27001","0","1","0","1","620300024","620090124","0","0","620110024","0","1","0","36","0","0","0","0","0","0","30","411","600110271","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","28001","600000099","0","61001005","28001","0","1","0","1","620300025","620090125","0","0","620110025","0","1","0","36","0","0","0","0","0","0","30","417","600110281","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","29001","600000100","0","61001005","29001","0","1","0","1","620300026","620090126","0","0","620110026","0","1","0","36","0","0","0","0","0","0","30","422","600110291","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","30001","600000101","0","61001005","30001","0","1","0","1","620300027","620090127","0","0","620110027","0","1","0","36","0","0","0","0","0","0","30","427","600110301","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","31001","600000102","0","61001005","31001","0","1","0","1","620300028","620090128","0","0","620110028","0","1","0","36","0","0","0","0","0","0","30","433","600110311","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","32001","600000103","0","61001005","32001","0","1","0","1","620300029","620090129","0","0","620110029","0","1","0","36","0","0","0","0","0","0","30","442","600110321","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","33001","600000104","0","61001005","33001","0","1","0","1","620300030","620090130","0","0","620110030","0","1","0","36","0","0","0","0","0","0","30","455","600110331","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","34001","600000105","0","61001005","34001","0","1","0","1","620300031","620090131","0","0","620110031","0","1","0","36","0","0","0","0","0","0","30","460","600110341","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","35001","600000106","0","61001005","35001","0","1","0","1","620300032","620090132","0","0","620110032","0","1","0","36","0","0","0","0","0","0","30","464","600110351","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","36001","600000107","0","61001005","36001","0","1","0","1","620300033","620090133","0","0","620110033","0","1","0","36","0","0","0","0","0","0","30","476","600110361","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
"18","0","37001","600000108","0","61001005","37001","0","1","0","1","620300034","620090134","0","0","620110034","0","1","0","36","0","0","0","0","0","0","30","482","600110371","0","0","61001004","1","0","0","1","61001007","0","0","0","0"
