26a70cd1c2f499fd55775b910250ab52e1ee061c2e4746aed3e71dacdb00b1d0,ec2d45b6a2ef1e0c7235314b3d7b57c43f0ee46c331f6c7924121879392c7136,b858fc0e9163c576e3fddb7e32dcce5a7f922dad2cb219741842c952ca090c43,6ac28393b4be04988c5c20369e040d7c170a2ff71e2ec75f57c1615e726d3b4d,c5313ea5337e3a7b679ba00a6a6ec1a6acd2f989a6be81d73c1accdcb0d68ab9,515245cc5a6f6b6598efef7d97375b4561b6a65d645986e3946079059e7f47e4,78e59e2117d179102b3dd1c68b3b16131a28a0970da2923fc3385d1407d0088d,f4c89084d677936156814d49b3fe6790578b07e238dcefc58fb04380017a5f26,74270d924588adf96b958b17fb73fa2666872056bd3080fd4d9fe366f1e04478,c3a55157b73061d37df882493f2e27833ea67c645e88aca3fb7b95a979af1df1,cf0aeff88290c9a8e967491cd0f12bdeeaee79e375075f33e0bedd44f11594e7,c4799e24337b670e3a587b5ce762644c2b8efd42f70d7c088c0d311de0c4e632,ddf74350677dbdac37b38482efa041cc4ad438d242c9336c66e55396efd02901
"2018-11-19 15:00:00","","20","","レサトパルト","-1","","27","27","","","1000","れさとぱると"
"2018-11-19 15:00:00","","20","","トワイライトブレイカーズ","-1","","28","28","","","1000","とわいらいとぶれいかーず"
"2018-11-19 15:00:00","","20","","オラム","-1","","29","29","","","1000","おらむ"
"2018-11-19 15:00:00","A2001502066/","20","","サイツヨでしょ、でしょ？","-1","","30","30","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-08/1465192235?app=itunes","1500","さいつよでしょでしょ"
"2018-11-19 15:00:00","","20","","氷海の地","-1","","31","31","","","1000","ひょうかいのち"
"2018-12-19 15:00:00","","20","","氷と雪の世界","-1","","32","32","","","1000","こおりとゆきのせかい"
"2018-12-19 15:00:00","","20","","爽やかな風","-1","","33","33","","","1000","さわやかなかぜ"
"2018-12-19 15:00:00","","20","","カルキノス","-1","","34","34","","","1000","かるきのす"
"2018-12-19 15:00:00","","20","","デンジャラスバカンス！渚のグルメプリンセス","-1","","35","35","","","1000","でんじゃらすばかんすなぎさのぐるめぷりんせす"
"2018-12-19 15:00:00","","20","","テンタパス","-1","","36","36","","","1000","てんたぱす"
"2018-12-19 15:00:00","A2001197334/","20","","えがおのマイホーム","-1","","37","37","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-02/1361483195?app=itunes","1500","えがおのまいほーむ"
"2018-12-19 15:00:00","","20","","サジタリウス","-1","","38","38","","","1000","さじたりうす"
"2018-12-19 15:00:00","","20","","忘却のキャロル","-1","","39","39","","","1000","ぼうきゃくのきゃろる"
"2018-12-19 15:00:00","","20","","フォギー","-1","","40","40","","","1000","ふぉぎー"
"2018-12-19 15:00:00","A2001411119/","20","","Ding Dong Holy Night♪","-1","","41","41","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-07/1450772144?app=itunes","1500","でぃんどんほーりーないと"
"2019-01-18 15:00:00","","20","","険しき乾荒原","-1","","42","42","","","1000","けわしきかんこうげん"
"2019-01-18 15:00:00","","20","","オルレオン","-1","","43","43","","","1000","おるれおん"
"2019-01-18 15:00:00","","20","","タマキとミフユの無人島0ルピ生活","-1","","44","44","","","1000","たまきとみふゆのむじんとうぜろるぴせいかつ"
"2019-01-18 15:00:00","","20","","島クジラ","-1","","45","45","","","1000","しまくじら"
"2019-01-18 15:00:00","A2001372582/","18","","キンキラ☆ハピネス！","-1","","46","46","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-06/1444266694?app=itunes","1500","きんきらはぴねす"
"2019-01-18 15:00:00","","20","","新たな船出","-1","","47","47","","","1000","あらたなふなで"
"2019-01-18 15:00:00","","20","","アルゲティ","-1","","48","48","","","1000","あるげてぃ"
"2019-01-18 15:00:00","","20","","新春トゥインクルクライシス！","-1","","49","49","","","1000","しんしゅんとぅいんくるくらいしす"
"2019-01-18 15:00:00","","20","","邪餅神ガミィ","-1","","50","50","","","1000","じゃへいしんがみぃ"
"2019-01-18 15:00:00","A2001612987/","20","","TwinkleStars","-1","","51","51","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-10/1483895284?app=itunes","1500","とぅいんくるすたーず"
"2019-02-15 15:00:00","","20","","酷熱の砂漠","-1","","52","52","","","1000","こくねつのさばく"
"2019-02-15 15:00:00","","20","","メデューサ","-1","","53","53","","","1000","めでゅーさ"
"2019-02-15 15:00:00","","20","","黒鉄の亡霊（ナイトメア）","-1","","54","54","","","1000","くろがねのないとめあ"
"2019-02-15 15:00:00","","20","","リビングメイル","-1","","55","55","","","1000","りびんぐめいる"
"2019-02-15 15:00:00","A2001372582/","20","","Aloofness Code","-1","","56","56","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-06/1444266694?app=itunes","1500","あるーふねすこーど"
"2019-02-15 15:00:00","A2001452543/","20","","Absolute Secret","2008015","","57","57","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-lost-princess-%E3%82%88%E3%81%86%E3%81%93%E3%81%9D%E7%BE%8E%E9%A3%9F%E6%AE%BF%E3%81%B8/1458052782?app=itunes","1500","あぶそりゅーとしーくれっと"
"2019-02-15 15:00:00","","20","","アクアリオス","-1","","58","58","","","1000","あくありおす"
"2019-02-15 15:00:00","","20","","バトルオブバレンタイン！想いぶつかるスウィートバトル","-1","","59","59","","","1000","ばとるおぶばれんたいんおもいぶつかるすうぃーとばとる"
"2019-02-15 15:00:00","","20","","アグリーラブリー","-1","","60","60","","","1000","あぐりーらぶりー"
"2019-02-15 15:00:00","A2001502066/","20","","SUPER CHOCOLATE","-1","","61","61","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-08/1465192235?app=itunes","1500","すーぱーちょこれーと"
"2019-03-19 15:00:00","","20","","砂海の中のオアシス","-1","","62","62","","","1000","さかいのなかのおあしす"
"2019-03-19 15:00:00","","20","","不思議な森","-1","","63","63","","","1000","ふしぎなもり"
"2019-03-19 15:00:00","","20","","トルペドン","-1","","64","64","","","1000","とるぺどん"
"2019-03-19 15:00:00","","20","","王都の名探偵　嘆きの追跡者（ストーカー）","-1","","65","65","","","1000","おうとのめいたんていなげきのすとーかー"
"2019-03-19 15:00:00","","20","","嘆きの女神","-1","","66","66","","","1000","なげきのめがみ"
"2019-03-19 15:00:00","A2001552686/","20","","未解決な想い","-1","","67","67","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-09/1474199447?app=itunes","1500","みかいけつなおもい"
"2019-04-19 15:00:00","","20","","ロボリマ来襲！王都滅亡までのカウントダウン","-1","","68","68","","","1000","ろぼりまらいしゅうおうとめつぼうまでのかうんとだうん"
"2019-04-19 15:00:00","","20","","ロボリマ","-1","","69","69","","","1000","ろぼりま"
"2019-04-19 15:00:00","","20","","ロボリマ~終焉~","-1","","70","70","","","1000","ろぼりましゅうえん"
"2019-04-19 15:00:00","","20","","アストルムに咲く双輪の華","-1","","71","71","","","1000","あすとるむにさくそうりんのはな"
"2019-04-19 15:00:00","","20","","コア・ギガース","-1","","72","72","","","1000","こあぎがーす"
"2019-04-19 15:00:00","","20","","Crossing Destiny","-1","","73","73","","","1500","くろっしんぐでぃすてぃにー"
"2019-05-17 15:00:00","","20","","岩峰に潜むもの","-1","","74","74","","","1000","がんほうにひそむもの"
"2019-05-17 15:00:00","","20","","ショーグン道中記　白翼のサムライ","-1","","75","75","","","1000","しょーぐんどうちゅうきはくよくのさむらい"
"2019-05-17 15:00:00","","20","","アクダイカン","-1","","76","76","","","1000","あくだいかん"
"2019-05-17 15:00:00","A2001612987/","20","","白翼のグローリエ","-1","","77","77","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-10/1483895284?app=itunes","1500","はくよくのぐろーりえ"
"2019-06-18 15:00:00","","20","","火山の麓","-1","","78","78","","","1000","かざんのふもと"
"2019-06-18 15:00:00","","20","","厳烈なる荒地","-1","","79","79","","","1000","げんれつなるあれち"
"2019-06-18 15:00:00","","20","","怠惰の狂人","-1","","80","80","","","1000","たいだのきょうじん"
"2019-07-18 15:00:00","","20","","鼓の音響く森","-1","","81","81","","","1000","つづみのおとひびくもり"
"2019-07-18 15:00:00","","20","","スズナレインボーステージ！","-1","","82","82","","","1000","すずなれいんぼーすてーじ"
"2019-07-18 15:00:00","","20","","雨神様","-1","","83","83","","","1000","あまがみさま"
"2019-07-18 15:00:00","A2001629618/","20","","背伸びFirst Kiss","-1","","84","84","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-11/1488880119?app=itunes","1500","せのびふぁーすときす"
"2019-08-15 15:00:00","","20","","お兄ちゃん争奪！　シズルのお手伝い","-1","","85","85","","","1000","おにいちゃんそうだつしずるのおてつだい"
"2019-08-15 15:00:00","","20","","お兄ちゃん争奪！　エリコのお手伝い","-1","","86","86","","","1000","おにいちゃんそうだつえりこのおてつだい"
"2019-08-15 15:00:00","","20","","真夏のマホマホ王国 波打ち際のソウルサマー！","-1","","87","87","","","1000","まなつのまほまほおうこくなみうちぎわのそうるさまー"
"2019-08-15 15:00:00","","20","","マジムン","-1","","88","88","","","1000","まじむん"
"2019-08-15 15:00:00","A2001629618/","20","","We Are Golden","-1","","89","89","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-11/1488880119?app=itunes","1500","うぃーあーごーるでん"
"2019-09-16 15:00:00","","20","","クウカ大回転","-1","","90","90","","","1000","くうかだいかいてん"
"2019-09-16 15:00:00","","20","","森の臆病者と聖なる学舎の異端児","-1","","91","91","","","1000","もりのぼっちとせいなるがくしゃのりせえんぬ"
"2019-09-16 15:00:00","","20","","オオドクマンドラゴラ","-1","","92","92","","","1000","おおどくまんどらごら"
"2019-09-16 15:00:00","A2001640446/","20","","なかよしセンセーション","-1","","93","93","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-12/1491288056?app=itunes","1500","なかよしせんせーしょん"
"2019-10-16 15:00:00","","20","","不穏の根を踏み越えて","-1","","94","94","","","1000","ふおんのねをふみこえて"
"2019-10-16 15:00:00","","20","","カオリのマブイ式空手道場","-1","","95","95","","","1000","かおりのまぶいしきからてどうじょう"
"2019-10-16 15:00:00","","20","","リトル・ブレイブ・ハロウィンナイト！","-1","","96","96","","","1000","りとるぶれいぶはろうぃんないと"
"2019-10-16 15:00:00","","20","","ファントムバロン","-1","","97","97","","","1000","ふぁんとむばろん"
"2019-10-16 15:00:00","A2001640446/","20","","トリックホリック","-1","","98","98","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-12/1491288056?app=itunes","1500","とりっくほりっく"
"2019-11-15 15:00:00","","20","","泥濘む森の先へ","-1","","94","99","","","1000","ぬかるむもりのさきへ"
"2019-11-15 15:00:00","","20","","大激戦！しりとりドラゴンズ","-1","","95","100","","","1000","だいげきせんしりとりどらごんず"
"2019-11-15 15:00:00","","20","","ドラゴンエクスプローラーズ","-1","","96","101","","","1000","どらごんえくすぷろーらーず"
"2019-11-15 15:00:00","","20","","ドラゴンもどき","-1","","97","102","","","1000","どらごんもどき"
"2019-11-15 15:00:00","A2001716909/","20","","in flames","-1","","98","103","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-14/1509394849?app=itunes","1500","いんふれいむず"
"2019-12-20 15:00:00","","20","","新たなる力への試練","-1","","104","104","","","1000","あらたなるちからへのちょうせん"
"2019-12-20 15:00:00","","20","","プレゼントパニック！　ランドソルのサンタたち","-1","","105","105","","","1000","ぷれぜんとぱにっくらんどそるのさんたたち"
"2019-12-20 15:00:00","","20","","トナカイ・ヴェンデッタ","-1","","106","106","","","1000","となかいヴぇんでった"
"2019-12-20 15:00:00","A2001716909/","20","","Call Me Darling！","-1","","107","107","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-14/1509394849?app=itunes","1500","こーるみーだーりん"
"2020-01-16 15:00:00","","20","","王都終末決戦","2015007","","108","108","","","1000","おうとしゅうまつけっせん"
"2020-01-16 15:00:00","","20","","皇帝に仕えし僕との戦い","2015007","","109","109","","","1000","こうていにつかえししもべとのたたかい"
"2020-01-16 15:00:00","","20","","神たる者との決戦","2015007","","110","110","","","1000","かみたるものとのけっせん"
"2020-01-16 15:00:00","","20","","激走！　ランドソルギルドレース","-1","","111","111","","","1000","げきそうらんどそるぎるどれーす"
"2020-01-16 15:00:00","","20","","山神様","-1","","112","112","","","1000","やまがみさま"
"2020-01-16 15:00:00","A2001734667/","20","","SAI＊KOUスタートダッシュ","-1","","113","113","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-15/1515061876?app=itunes","1500","さいこうすたーとだっしゅ"
"2020-01-16 15:00:00","","20","","大海を望んで","-1","","114","114","","","1000","たいかいをのぞんで"
"2020-02-15 15:00:00","","20","","魔法少女　二人はミスティ＆ピュアリー","-1","","115","115","","","1000","まほうしょうじょふたりはみすてぃあんどぴゅありー"
"2020-02-15 15:00:00","","20","","アンチビースト","-1","","116","116","","","1000","あんちびーすと"
"2020-02-15 15:00:00","A2001734667/","20","","木もれびモンタージュ","-1","","117","117","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-15/1515061876?app=itunes","1500","こもれびもんたーじゅ"
"2020-03-13 15:00:00","","20","","アイドルを目指して！","-1","","118","118","","","1000","あいどるをめざして"
"2020-03-13 15:00:00","","20","","思い出の足跡","-1","","119","119","","","1000","おもいでのあしあと"
"2020-03-13 15:00:00","","20","","プリンセスナイト","-1","","120","120","","","1000","ぷりんせすないと"
"2020-04-15 15:00:00","","20","","授けの財団と聖なる学舎の異端児","-1","","121","121","","","1000","さずけのえんじぇるとせいなるがくしゃのりせえんぬ"
"2020-04-15 15:00:00","","20","","なかよしＸ","-1","","122","122","","","1000","なかよしえっくす"
"2020-04-15 15:00:00","A2001772609/","20","","青春スピナー","-1","","123","123","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-16/1518961426?app=itunes","1500","せいしゅんすぴなー"
"2020-04-15 15:00:00","","20","","密林の影に待つは","-1","","124","124","","","1000","みつりんのかげにまつは"
"2020-04-15 15:00:00","A2001693583/","20","","Mirage Game","2101001","","125","125","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-13-ep/1503292819?app=itunes","1500","みらーじゅげーむ"
"2020-04-15 15:00:00","A2001693583/","20","","Yes！ Precious Harmony！","2101014","","126","126","","%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-13-ep/1503292819?app=itunes","1500","いえすぷれしゃすはーもにー"
"2020-05-15 15:00:00","","20","","チュウチュウパニック！　チーズお守り大作戦！","-1","","127","127","","","1000","ちゅうちゅうぱにっくちーずおまもりだいさくせん"
"2020-05-15 15:00:00","","20","","まきばの四農士　貧乏牧場奮闘記！","-1","","128","128","","","1000","まきばのよんのうしびんぼうぼくじょうふんとうき"
"2020-05-15 15:00:00","","20","","忍びの頭領ハンゾウ","-1","","129","129","","","1000","しのびのとうりょうはんぞう"
"2020-05-15 15:00:00","A2001772609/","20","","Heartful Place","-1","","130","130","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-16/1518961426?app=itunes","1500","はーとふるぷれいす"
"2020-06-17 15:00:00","","20","","不思議の国のリノ　小さなアリスと希望の絵本","-1","","131","131","","","1000","ふしぎのくにのにのちいさなありすときぼうのえほん"
"2020-06-17 15:00:00","","20","","黒の王ジャバウォック","-1","","132","132","","","1000","くろのおうじゃばうぉっく"
"2020-06-17 15:00:00","A2001823541/","20","","フェアリーテイルは夢の中","-1","","133","133","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-17-ep/1528301186?app=itunes","1500","ふぇありーているはゆめのなか"
"2020-06-17 15:00:00","","20","","幽幽たる森","-1","","134","134","","","1000","ゆうゆうたるもり"
"2020-07-15 15:00:00","","20","","七夕剣客旅情譚　天に流れる夏の恋","-1","","135","135","","","1000","たなばたけんきゃくりょじょうたんてんにながれるなつのこい"
"2020-07-15 15:00:00","","20","","覚醒・浮気星","-1","","136","136","","","1000","かくせいうわきぼし"
"2020-07-15 15:00:00","A2001823541/","20","","黄昏太平旅路唄","-1","","137","137","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-17-ep/1528301186?app=itunes","1500","たそがれたいへいたびじうた"
"2020-08-15 15:00:00","","20","","ミサトサマーエール！　夢追う真夏のナイン","-1","","138","138","","","1000","みさとさまーえーるゆめおうまなつのないん"
"2020-08-15 15:00:00","","20","","渚の暴君・鮫吉","-1","","139","139","","","1000","なぎさのぼうくんさめきち"
"2020-08-15 15:00:00","","20","","猛訓打撃道！　ミサトのホームランドリル","-1","","140","140","","","1000","もうくんだげきどうみさとのほーむらんどりる"
"2020-08-15 15:00:00","","20","","目指せホームラン！","-1","","141","141","","","1000","めざせほーむらん"
"2020-08-15 15:00:00","","20","","ひと夏の思い出","-1","","142","142","","","1000","ひとなつのおもいで"
"2020-08-15 15:00:00","A2001871533/","20","","あの夏のメモリー","-1","","143","143","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-18-ep/1536515990?app=itunes","1500","あのなつのめもりー"
"2020-08-15 15:00:00","","20","","清らかなる川音","-1","","144","144","","","1000","きよらかなるかわおと"
"2020-09-19 15:00:00","","20","","ハッピー・チェンジ・エンジェルズ","-1","","145","145","","","1000","はっぴーちぇんじえんじぇるず"
"2020-09-19 15:00:00","","20","","暴走のイノセントボウ","-1","","146","146","","","1000","ぼうそうのいのせんとぼう"
"2020-09-19 15:00:00","A2001871533/","20","","ねぇねぇPlease！","-1","","147","147","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-18-ep/1536515990?app=itunes","1500","ねぇねぇぷりーず"
"2020-10-15 15:00:00","","20","","響け！絶叫！ハロウィンゴーストフェスティバル","-1","","148","148","","","1000","ひびけぜっきょうはろうぃんごーすとふぇすてぃばる"
"2020-10-15 15:00:00","","20","","叫怖のゴーストファーザー","-1","","149","149","","","1000","きょうふのごーすとふぁーざー"
"2020-10-15 15:00:00","A2001927869/","20","","Paradox","-1","","150","150","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-19/1545283347?app=itunes","1500","ぱらどっくす"
"2020-11-21 15:00:00","","20","","魔法提督ラブリー★モニカ　レッツゴー！マジカルカルテット！","-1","","151","151","","","1000","まほうていとくらぶりーもにかれっつごーまじかるかるてっと"
"2020-11-21 15:00:00","","20","","アンチビースト de M","-1","","152","152","","","1000","あんちびーすとどえむ"
"2020-11-21 15:00:00","A2001927869/","20","","輝け！ラブリー★ドリーミー","-1","","153","153","","https://music.apple.com/jp/album/%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%88-re-dive-priconne-character-song-19/1545283347?app=itunes","1500","かがやけらぶりーどりーみー"
