f3740f6f5ed44fc331711270149cc069bb310ef0f1b3db3c0d9029f02eb6701a,cd3d8559d406c2ffa2ac16eb373ead9401b1a66155b6549239971ee12026bf33,76d53703d7e1e203b326a4896b4bc1512db5a314210ec6b66d4c286f5e13c3c7,4bcc71ab1f47645b546369d1fde378acbee1df03af3b3fd7f8b259a0b3005a4e,f062015ebac34b79333dfe751605bd305da0a2a40c323885a87532d21f18c2f6,ba2cef94c60db9671bbe78e26482949cc5cc9066fe37bc0c2b3635148b20c493,27b7bfeaa0a0cbb92dd8b98b360debddbcb4c6bff0e3a02e1fd6d99d9f30206f,19f0e3276f493817370f45cf102dfc08cf1ea1c6e373ea1e95f5d5ce38434481,02b8e11bcf2cd58c18d6f06e9036ddb603defe4fe8898c989138523e8306847e,9d1615e7931b32d799175573927becd80dbb41108104283fe1acfbde1a2e9511,5a5343779043cdfcdca9ebe97d87760e3561167d01d1a47ee215462371e1a988,d9282bfd0959bd34bd92b4c190c391e385cfb51f965aa7237c492d8d57f2b5d0,5cd4b1100d36d341dbd3fa26f5874dcf1e9577e1f00968c83845c45d3806a380,2a52e1831db47ed109393337e84025cf14115a8522a7b043c91b499cce1d6612,a483c18de7d914605fad900fb6bf9ddfbeb842b348694a1956408d93850dd419,c1b9811128dfad39d9dd414be3051b16a97eb9fb866e4d43f0023cc20f118c59
"2000","30","3","87","デイリージュエルパック未受け取り分のジュエル","403","1","0","0","17001001","2","2","0","デイリージュエルパック{1}日目のアイテムセット","104","1"
"0","7","3","88","","0","0","0","1","0","1","1","3","","103","0"
"0","30","3","89","","0","0","0","1","0","1","1","3","","103","0"
"0","0","0","101","","0","0","9421","0","0","0","4","0","","0","3"
"0","0","0","102","","0","0","9422","0","0","0","4","0","","0","4"
"0","0","0","103","","0","0","9423","0","0","0","4","0","","0","5"
"0","0","0","104","","0","0","9424","0","0","0","4","0","","0","6"
"0","0","0","105","","0","0","9425","0","0","0","4","0","","0","7"
"0","0","0","106","","0","0","9426","0","0","0","4","0","","0","8"
"0","0","0","107","","0","0","9427","0","0","0","4","0","","0","10"
"0","0","0","108","","0","0","9428","0","0","0","4","0","","0","11"
"0","0","0","109","","0","0","9429","0","0","0","4","0","","0","16"
"0","0","0","110","","0","0","9430","0","0","0","4","0","","0","17"
"0","0","0","111","","0","0","9432","0","0","0","6","0","","0","24"
"0","0","0","112","","0","0","9432","0","0","0","6","0","","0","25"
"0","0","0","113","","0","0","9319","0","0","0","5","0","","908","26"
"0","0","0","114","","0","3","9319","0","0","0","7","0","","0","27"
"0","0","0","115","","0","0","9319","0","0","0","5","0","","908","28"
"0","0","0","116","","0","17","9433","0","0","0","6","0","","0","29"
"0","0","0","117","","0","0","9432","0","0","0","6","0","","0","30"
"0","0","0","118","","0","0","9319","0","0","0","5","0","","908","31"
"0","0","0","119","","0","0","9319","0","0","0","5","0","","908","32"
"0","0","0","120","","0","0","9434","0","0","0","6","0","","0","33"
"0","0","0","121","","0","0","9432","0","0","0","6","0","","0","34"
"0","0","0","122","","0","0","9435","0","0","0","6","0","","0","35"
"0","0","0","123","","0","0","9435","0","0","0","6","0","","0","36"
"0","0","0","124","","0","0","9435","0","0","0","6","0","","0","37"
"0","0","0","125","","0","0","9435","0","0","0","6","0","","0","38"
"0","0","0","126","","0","0","9435","0","0","0","6","0","","0","39"
"0","0","0","127","","0","0","9319","0","0","0","5","0","","908","40"
"0","0","0","128","","0","0","9434","0","0","0","6","0","","0","41"
"0","0","0","129","","0","0","9432","0","0","0","6","0","","0","42"
"0","0","0","130","","0","0","9437","0","0","0","6","0","","0","43"
"0","0","0","131","","0","0","9436","0","0","0","6","0","","0","44"
"0","0","0","132","","0","0","9436","0","0","0","6","0","","0","45"
"0","0","0","133","","0","0","9436","0","0","0","6","0","","0","46"
"0","0","0","134","","0","0","9436","0","0","0","6","0","","0","47"
"0","0","0","135","","0","0","9436","0","0","0","6","0","","0","48"
"0","0","0","136","","0","19","9438","0","0","0","6","0","","0","49"
"0","0","0","137","","0","501","9439","0","0","0","6","0","","0","50"
"0","0","0","138","","0","0","9440","0","0","0","5","0","","908","51"
"0","0","0","139","","0","206","9441","0","0","0","6","0","","0","52"
"0","0","0","140","","0","0","9319","0","0","0","5","0","","908","53"
"0","0","0","141","","0","0","9432","0","0","0","6","0","","0","54"
"0","0","0","142","","0","0","9434","0","0","0","6","0","","0","55"
"0","0","0","143","","0","0","9437","0","0","0","6","0","","0","56"
"0","0","0","144","","0","0","9436","0","0","0","6","0","","0","57"
"0","0","0","145","","0","0","9436","0","0","0","6","0","","0","58"
"0","0","0","146","","0","0","9436","0","0","0","6","0","","0","59"
"0","0","0","147","","0","0","9436","0","0","0","6","0","","0","60"
"0","0","0","148","","0","0","9436","0","0","0","6","0","","0","61"
"0","0","0","149","","0","0","9436","0","0","0","6","0","","0","62"
"0","0","0","150","","0","0","9436","0","0","0","6","0","","0","63"
"0","0","0","151","","0","0","9436","0","0","0","6","0","","0","64"
"0","0","0","152","","0","18","9438","0","0","0","6","0","","0","65"
"0","0","0","153","","0","0","9442","0","0","0","5","0","","908","66"
"0","0","0","154","","0","0","9440","0","0","0","5","0","","908","67"
"0","0","0","155","","0","0","9441","0","0","0","6","0","","0","68"
"0","0","0","156","","0","301","9443","0","0","0","6","0","","0","69"
"0","0","0","157","","0","16","9433","0","0","0","6","0","","0","70"
"0","0","0","158","","0","0","9434","0","0","0","6","0","","0","71"
"0","0","0","159","","0","0","9437","0","0","0","6","0","","0","72"
"0","0","0","160","","0","302","9444","0","0","0","6","0","","0","73"
"0","0","0","161","","0","0","9436","0","0","0","6","0","","0","74"
"0","0","0","162","","0","0","9436","0","0","0","6","0","","0","75"
"0","0","0","163","","0","0","9436","0","0","0","6","0","","0","76"
"0","0","0","164","","0","0","9436","0","0","0","6","0","","0","77"
"0","0","0","165","","0","0","9436","0","0","0","6","0","","0","78"
"0","0","0","166","","0","0","9436","0","0","0","6","0","","0","79"
"0","0","0","167","","0","0","9436","0","0","0","6","0","","0","80"
"0","0","0","168","","0","0","9436","0","0","0","6","0","","0","81"
"0","0","0","169","","0","0","9440","0","0","0","5","0","","908","82"
"0","0","0","170","","0","0","9441","0","0","0","6","0","","0","83"
"0","0","0","171","","0","19","9438","0","0","0","6","0","","0","84"
"0","0","0","172","","0","0","9434","0","0","0","6","0","","0","85"
"0","0","0","173","","0","0","9437","0","0","0","6","0","","0","86"
"0","0","0","174","","0","0","9445","0","0","0","6","0","","0","87"
"0","0","0","175","","0","0","9436","0","0","0","6","0","","0","88"
"0","0","0","176","","0","0","9436","0","0","0","6","0","","0","89"
"0","0","0","177","","0","0","9436","0","0","0","6","0","","0","90"
"0","0","0","178","","0","0","9436","0","0","0","6","0","","0","91"
"0","0","0","179","","0","0","9436","0","0","0","6","0","","0","92"
"0","0","0","180","","0","0","9436","0","0","0","6","0","","0","93"
"0","0","0","181","","0","0","9436","0","0","0","6","0","","0","94"
"0","0","0","182","","0","0","9436","0","0","0","6","0","","0","95"
"0","0","0","183","","0","18","9446","0","0","0","6","0","","0","96"
"0","0","0","187","","0","205","9447","0","0","0","6","0","","0","97"
"0","0","0","188","","0","204","9447","0","0","0","6","0","","0","98"
"0","0","0","189","","0","0","9448","0","0","0","6","0","","0","99"
"0","0","0","191","","0","0","9440","0","0","0","5","0","","908","101"
"0","0","0","192","","0","0","9441","0","0","0","6","0","","0","102"
"0","0","0","193","","0","17","9438","0","0","0","6","0","","0","103"
"0","0","0","194","","0","0","9434","0","0","0","6","0","","0","104"
"0","0","0","195","","0","0","9437","0","0","0","6","0","","0","105"
"0","0","0","196","","0","0","9436","0","0","0","6","0","","0","106"
"0","0","0","197","","0","0","9436","0","0","0","6","0","","0","107"
"0","0","0","198","","0","0","9436","0","0","0","6","0","","0","108"
"0","0","0","199","","0","0","9436","0","0","0","6","0","","0","109"
"0","0","0","200","","0","0","9436","0","0","0","6","0","","0","110"
"0","0","0","201","","0","0","9436","0","0","0","6","0","","0","111"
"0","0","0","202","","0","0","9436","0","0","0","6","0","","0","112"
"0","0","0","203","","0","0","9436","0","0","0","6","0","","0","113"
"0","0","0","204","","0","502","9439","0","0","0","6","0","","0","114"
"0","0","0","205","","0","203","9447","0","0","0","6","0","","0","115"
"0","0","0","206","","0","202","9447","0","0","0","6","0","","0","116"
"0","30","0","208","","0","0","9450","0","0","6","10","0","30日間 キャンペーンパック","0","117"
"0","0","0","211","","0","0","9449","0","0","4","6","0","","0","118"
"0","30","0","212","","405","0","9449","1","17001003","4","8","0","マンスリーテーマパック「深域クエスト」","130","119"
"0","0","0","213","","0","3","9449","1","0","4","9","0","マンスリーテーマパック「究極錬成」","512","120"
"0","0","0","214","","0","2","9451","0","0","0","6","0","","0","121"
"0","0","0","217","","0","1","9451","0","0","0","6","0","","0","122"
"0","0","0","218","","0","101","9449","0","0","4","6","0","マンスリーテーマパック「黎明界ラビリンス」","0","123"
"0","0","0","219","","0","11","9451","0","0","0","6","0","","0","124"
"0","0","0","222","","0","101","9449","0","0","0","6","0","","0","125"
"0","0","0","223","","0","11","9440","0","0","0","6","0","","0","126"
"0","0","0","225","","0","12","9526","0","0","0","6","0","","0","127"
"0","0","0","226","","0","11","9440","0","0","0","6","0","","0","128"
"0","0","0","227","","0","13","9441","0","0","0","6","0","","0","129"
"0","0","0","228","","0","14","9438","0","0","0","6","0","","0","130"
"0","0","0","229","","0","15","9525","0","0","0","6","0","","0","131"
"0","0","0","230","","0","16","9437","0","0","0","6","0","","0","132"
"0","0","0","234","","0","201","9447","0","0","0","6","0","","0","133"
"0","0","0","237","","0","101","9449","0","0","4","6","0","マンスリーテーマパック「専用装備１」","0","134"
"0","0","0","244","","0","13","9526","0","0","0","6","0","","0","244"
"0","0","0","245","","0","11","9442","0","0","0","5","0","","0","245"
"0","0","0","246","","0","12","9440","0","0","0","5","0","","0","246"
"0","0","0","247","","0","14","9441","0","0","0","6","0","","0","247"
"0","0","0","248","","0","15","9433","0","0","0","6","0","","0","248"
"0","0","0","249","","0","16","9525","0","0","0","6","0","","0","249"
"0","0","0","250","","0","17","9437","0","0","0","6","0","","0","250"
"0","0","0","254","","0","101","9449","0","0","4","6","0","マンスリーテーマパック「コネクトRANK」","0","254"
"0","0","0","255","","0","101","9449","0","0","4","6","0","マンスリーテーマパック「追憶の戦域」アクセサリー交換セット","0","255"
"0","0","0","256","","0","102","9527","0","0","4","6","0","コネクトRANK強化応援スタミナパックA","0","256"
"0","0","0","257","","0","103","9527","0","0","4","6","0","コネクトRANK強化応援スタミナパックB","0","257"
"0","0","0","258","","0","104","9527","0","0","4","6","0","コネクトRANK強化応援スタミナパックC","0","258"
"0","0","0","259","","0","101","9449","1","0","4","9","0","マンスリーテーマパック「究極錬成」","512","259"
"0","0","0","260","","0","11","9440","0","0","0","5","0","","0","260"
"0","0","0","261","","0","14","9526","0","0","0","6","0","","0","261"
"0","0","0","262","","0","15","9441","0","0","0","6","0","","0","262"
"0","0","0","263","","0","16","9438","0","0","0","6","0","","0","263"
"0","0","0","264","","0","17","9525","0","0","0","6","0","","0","264"
"0","0","0","265","","0","18","9437","0","0","0","6","0","","0","265"
"0","0","0","268","","0","12","9527","0","0","0","6","0","","0","268"
"0","0","0","269","","0","19","9527","0","0","4","6","0","","0","269"
"0","0","0","270","","0","3","9527","0","0","0","5","0","","0","270"
"0","0","0","272","","0","2","9451","0","0","0","6","0","","0","272"
"0","0","0","273","","0","1","9451","0","0","0","6","0","","0","273"
"0","0","0","274","","0","101","9449","0","0","4","6","0","マンスリーテーマパック「黎明界ラビリンス」","0","274"
"0","0","0","275","","0","101","9449","0","0","4","6","0","マンスリーテーマパック「専用装備１」","0","275"
