0279c151ca17873bbf1dcf14ce26d19efba5516960b2f29f627b471e416ee17b,28dab3ff8b100482dc1f5d6a6f9d17503e011e26870ade47973ddf4ee914235b,7be864d724d88863e2d5887cac8e389e1f497ebb9c3958589613c8457373b830,f30fc12ee09793a24d9701bb523d19e8415a52d1608e819f5aef31e468ce4da3,1b3906f5da4e6844453f1e8e45d0198c597b2a911816e30a30e62622e3c20dfe,8251eba0ed6f0a0adc9c9a63f67222370560c72721ac5d7f92d75ee8f437e016,95260475fc6c806c7fb78608ce3c1626f1ad7b15d8b6807da2259bf378601eb7,c065cfbd76112a92bdfbd7ea06ad9cb8814aaf55e0b09b5026e3aa8b2f0c768f,a0b245cb56d2503c40ad180e58fbd60f10f33e1c0e318a6f3cc56ee26b347552,543b3913d58aae3d0e4122b78c6f2ac5f9ca8a1685943c3e4bed72dc7185b591,754a14c43b889c0c084763c0c796fec091b8d6798ce4f98138c082b8a39127ea,d3f903ec2f623b01f52085195e02e2eadaab12c691c4ff3c001c9dee96035cd1,4504a5c904bdfedeadfd9e8571d9db06151a1a96f401ac353140b605df813ed9,0579ce869f8b759775242d63fd99b49fa24c67da84ef9a736df7b42a2d3a929c,1017c3cc894be7878ca50ec619a69e873335110a274ab00ced686f070bfa4785,ce64d331ac4ff6931a1d2936a450ee70207392ded23becb22d0f715795bd106c,0cfbd5f56930a0d056277851dd0003a5e63ad9fe55a19d7c3ef44ab73e2b78c4,cd79e8be0f61e619bbf851cd15eebfca829cc256e45e7107d6a5f9f9a7f73fbf,390056f6bd21d06beebbce8a055bad7438dc4633669d166d1c95cea1991c2179,d66363b0b1f88e8e79fbca65072eefd3939b5f56eba2b778948a8584268ee145,3456ee132f33ced7ed2be1a5ae43a2aeaa7199e6360ee8e10ec06a4f22f4513b
"0","1","91002","0","0","8","1008","500","1","2","90006","31042","0","0","5","70","500","0","2","1","0"
"0","1","91002","0","0","8","1008","1000","2","2","90006","31042","0","0","8","71","1000","0","2","2","0"
"0","1","91002","0","0","8","1008","1500","3","2","90006","31042","0","0","10","72","1500","0","2","3","0"
"0","1","91002","0","0","8","1008","2000","4","2","90006","31042","0","0","12","73","2000","0","2","4","0"
"0","1","91002","0","0","8","1008","2500","5","2","90006","31042","0","0","14","74","2500","0","2","5","0"
"0","1","91002","0","0","8","1008","3000","6","2","90006","31042","0","0","16","75","3000","0","2","6","0"
"0","1","91002","0","0","8","1008","3500","7","2","90006","31042","0","0","18","76","3500","0","2","7","0"
"0","1","91002","0","0","8","1008","4000","8","2","90006","31042","0","0","20","77","4000","0","2","8","0"
"0","1","91002","0","0","8","1008","4500","9","2","90006","31042","0","0","25","78","4500","0","2","9","0"
"0","1","91002","0","0","8","1008","5000","-1","2","90006","31042","0","0","30","79","5000","0","2","10","0"
"0","1","91002","0","0","8","1009","500","1","2","90006","31018","0","0","5","80","500","0","2","1","0"
"0","1","91002","0","0","8","1009","1000","2","2","90006","31018","0","0","8","81","1000","0","2","2","0"
"0","1","91002","0","0","8","1009","1500","3","2","90006","31018","0","0","10","82","1500","0","2","3","0"
"0","1","91002","0","0","8","1009","2000","4","2","90006","31018","0","0","12","83","2000","0","2","4","0"
"0","1","91002","0","0","8","1009","2500","5","2","90006","31018","0","0","14","84","2500","0","2","5","0"
"0","1","91002","0","0","8","1009","3000","6","2","90006","31018","0","0","16","85","3000","0","2","6","0"
"0","1","91002","0","0","8","1009","3500","7","2","90006","31018","0","0","18","86","3500","0","2","7","0"
"0","1","91002","0","0","8","1009","4000","8","2","90006","31018","0","0","20","87","4000","0","2","8","0"
"0","1","91002","0","0","8","1009","4500","9","2","90006","31018","0","0","25","88","4500","0","2","9","0"
"0","1","91002","0","0","8","1009","5000","-1","2","90006","31018","0","0","30","89","5000","0","2","10","0"
"0","1","91002","0","0","8","1010","500","1","2","90006","31025","0","0","5","90","500","0","2","1","0"
"0","1","91002","0","0","8","1010","1000","2","2","90006","31025","0","0","8","91","1000","0","2","2","0"
"0","1","91002","0","0","8","1010","1500","3","2","90006","31025","0","0","10","92","1500","0","2","3","0"
"0","1","91002","0","0","8","1010","2000","4","2","90006","31025","0","0","12","93","2000","0","2","4","0"
"0","1","91002","0","0","8","1010","2500","5","2","90006","31025","0","0","14","94","2500","0","2","5","0"
"0","1","91002","0","0","8","1010","3000","6","2","90006","31025","0","0","16","95","3000","0","2","6","0"
"0","1","91002","0","0","8","1010","3500","7","2","90006","31025","0","0","18","96","3500","0","2","7","0"
"0","1","91002","0","0","8","1010","4000","8","2","90006","31025","0","0","20","97","4000","0","2","8","0"
"0","1","91002","0","0","8","1010","4500","9","2","90006","31025","0","0","25","98","4500","0","2","9","0"
"0","1","91002","0","0","8","1010","5000","-1","2","90006","31025","0","0","30","99","5000","0","2","10","0"
"0","1","91002","0","0","8","1011","500","1","2","90006","31043","0","0","5","100","500","0","2","1","0"
"0","1","91002","0","0","8","1011","1000","2","2","90006","31043","0","0","8","101","1000","0","2","2","0"
"0","1","91002","0","0","8","1011","1500","3","2","90006","31043","0","0","10","102","1500","0","2","3","0"
"0","1","91002","0","0","8","1011","2000","4","2","90006","31043","0","0","12","103","2000","0","2","4","0"
"0","1","91002","0","0","8","1011","2500","5","2","90006","31043","0","0","14","104","2500","0","2","5","0"
"0","1","91002","0","0","8","1011","3000","6","2","90006","31043","0","0","16","105","3000","0","2","6","0"
"0","1","91002","0","0","8","1011","3500","7","2","90006","31043","0","0","18","106","3500","0","2","7","0"
"0","1","91002","0","0","8","1011","4000","8","2","90006","31043","0","0","20","107","4000","0","2","8","0"
"0","1","91002","0","0","8","1011","4500","9","2","90006","31043","0","0","25","108","4500","0","2","9","0"
"0","1","91002","0","0","8","1011","5000","-1","2","90006","31043","0","0","30","109","5000","0","2","10","0"
"0","1","91002","0","0","8","1012","500","1","2","90006","31022","0","0","5","110","500","0","2","1","0"
"0","1","91002","0","0","8","1012","1000","2","2","90006","31022","0","0","8","111","1000","0","2","2","0"
"0","1","91002","0","0","8","1012","1500","3","2","90006","31022","0","0","10","112","1500","0","2","3","0"
"0","1","91002","0","0","8","1012","2000","4","2","90006","31022","0","0","12","113","2000","0","2","4","0"
"0","1","91002","0","0","8","1012","2500","5","2","90006","31022","0","0","14","114","2500","0","2","5","0"
"0","1","91002","0","0","8","1012","3000","6","2","90006","31022","0","0","16","115","3000","0","2","6","0"
"0","1","91002","0","0","8","1012","3500","7","2","90006","31022","0","0","18","116","3500","0","2","7","0"
"0","1","91002","0","0","8","1012","4000","8","2","90006","31022","0","0","20","117","4000","0","2","8","0"
"0","1","91002","0","0","8","1012","4500","9","2","90006","31022","0","0","25","118","4500","0","2","9","0"
"0","1","91002","0","0","8","1012","5000","-1","2","90006","31022","0","0","30","119","5000","0","2","10","0"
"0","1","91002","0","0","8","1013","500","1","2","90006","31042","0","0","5","120","500","0","2","1","0"
"0","1","91002","0","0","8","1013","1000","2","2","90006","31042","0","0","8","121","1000","0","2","2","0"
"0","1","91002","0","0","8","1013","1500","3","2","90006","31042","0","0","10","122","1500","0","2","3","0"
"0","1","91002","0","0","8","1013","2000","4","2","90006","31042","0","0","12","123","2000","0","2","4","0"
"0","1","91002","0","0","8","1013","2500","5","2","90006","31042","0","0","14","124","2500","0","2","5","0"
"0","1","91002","0","0","8","1013","3000","6","2","90006","31042","0","0","16","125","3000","0","2","6","0"
"0","1","91002","0","0","8","1013","3500","7","2","90006","31042","0","0","18","126","3500","0","2","7","0"
"0","1","91002","0","0","8","1013","4000","8","2","90006","31042","0","0","20","127","4000","0","2","8","0"
"0","1","91002","0","0","8","1013","4500","9","2","90006","31042","0","0","25","128","4500","0","2","9","0"
"0","1","91002","0","0","8","1013","5000","-1","2","90006","31042","0","0","30","129","5000","0","2","10","0"
"0","1","91002","0","0","8","1014","500","1","2","90006","31018","0","0","5","130","500","0","2","1","0"
"0","1","91002","0","0","8","1014","1000","2","2","90006","31018","0","0","8","131","1000","0","2","2","0"
"0","1","91002","0","0","8","1014","1500","3","2","90006","31018","0","0","10","132","1500","0","2","3","0"
"0","1","91002","0","0","8","1014","2000","4","2","90006","31018","0","0","12","133","2000","0","2","4","0"
"0","1","91002","0","0","8","1014","2500","5","2","90006","31018","0","0","14","134","2500","0","2","5","0"
"0","1","91002","0","0","8","1014","3000","6","2","90006","31018","0","0","16","135","3000","0","2","6","0"
"0","1","91002","0","0","8","1014","3500","7","2","90006","31018","0","0","18","136","3500","0","2","7","0"
"0","1","91002","0","0","8","1014","4000","8","2","90006","31018","0","0","20","137","4000","0","2","8","0"
"0","1","91002","0","0","8","1014","4500","9","2","90006","31018","0","0","25","138","4500","0","2","9","0"
"0","1","91002","0","0","8","1014","5000","-1","2","90006","31018","0","0","30","139","5000","0","2","10","0"
"0","1","91002","0","0","8","1015","500","1","2","90006","31042","0","0","5","140","500","0","2","1","0"
"0","1","91002","0","0","8","1015","1000","2","2","90006","31042","0","0","8","141","1000","0","2","2","0"
"0","1","91002","0","0","8","1015","1500","3","2","90006","31042","0","0","10","142","1500","0","2","3","0"
"0","1","91002","0","0","8","1015","2000","4","2","90006","31042","0","0","12","143","2000","0","2","4","0"
"0","1","91002","0","0","8","1015","2500","5","2","90006","31042","0","0","14","144","2500","0","2","5","0"
"0","1","91002","0","0","8","1015","3000","6","2","90006","31042","0","0","16","145","3000","0","2","6","0"
"0","1","91002","0","0","8","1015","3500","7","2","90006","31042","0","0","18","146","3500","0","2","7","0"
"0","1","91002","0","0","8","1015","4000","8","2","90006","31042","0","0","20","147","4000","0","2","8","0"
"0","1","91002","0","0","8","1015","4500","9","2","90006","31042","0","0","25","148","4500","0","2","9","0"
"0","1","91002","0","0","8","1015","5000","-1","2","90006","31042","0","0","30","149","5000","0","2","10","0"
"0","1","91002","0","0","8","1016","300","1","2","90006","31043","0","0","3","150","300","0","2","1","0"
"0","1","91002","0","0","8","1016","400","2","2","90006","31043","0","0","4","151","400","0","2","2","0"
"0","1","91002","0","0","8","1016","500","3","2","90006","31043","0","0","5","152","500","0","2","3","0"
"0","1","91002","0","0","8","1016","750","4","2","90006","31043","0","0","7","153","750","0","2","4","0"
"0","1","91002","0","0","8","1016","1000","5","2","90006","31043","0","0","8","154","1000","0","2","5","0"
"0","1","91002","0","0","8","1016","1500","6","2","90006","31043","0","0","10","155","1500","0","2","6","0"
"0","1","91002","0","0","8","1016","2000","-1","2","90006","31043","0","0","12","156","2000","0","2","7","0"
"0","1","94002","0","0","12","1019","0","1","0","0","0","0","0","0","157","10000","0","0","1","0"
"0","1","94002","0","0","12","1019","20","2","2","22002","22003","0","0","4","158","250000","0","2","2","0"
"0","1","94002","0","0","12","1019","40","3","2","22002","22003","0","0","8","159","500000","0","2","3","0"
"0","1","94002","0","0","12","1019","60","4","2","22002","22003","0","0","12","160","750000","0","2","4","0"
"0","1","94002","0","0","12","1019","80","-1","2","22002","22003","0","0","16","161","1000000","0","2","5","0"
"0","1","94002","0","0","12","1020","0","1","0","0","0","0","0","0","162","10000","0","0","1","0"
"0","1","94002","0","0","12","1020","20","2","2","22002","22003","0","0","4","163","250000","0","2","2","0"
"0","1","94002","0","0","12","1020","40","3","2","22002","22003","0","0","8","164","500000","0","2","3","0"
"0","1","94002","0","0","12","1020","60","4","2","22002","22003","0","0","12","165","750000","0","2","4","0"
"0","1","94002","0","0","12","1020","80","-1","2","22002","22003","0","0","16","166","1000000","0","2","5","0"
"0","1","94002","0","0","12","1021","0","1","0","0","0","0","0","0","167","10000","0","0","1","0"
"0","1","94002","0","0","12","1021","20","2","2","22002","22003","0","0","4","168","250000","0","2","2","0"
"0","1","94002","0","0","12","1021","40","3","2","22002","22003","0","0","8","169","500000","0","2","3","0"
"0","1","94002","0","0","12","1021","60","4","2","22002","22003","0","0","12","170","750000","0","2","4","0"
"0","1","94002","0","0","12","1021","80","-1","2","22002","22003","0","0","16","171","1000000","0","2","5","0"
"0","1","94002","0","0","12","1022","0","1","0","0","0","0","0","0","172","10000","0","0","1","0"
"0","1","94002","0","0","12","1022","20","2","2","22002","22003","0","0","4","173","250000","0","2","2","0"
"0","1","94002","0","0","12","1022","40","3","2","22002","22003","0","0","8","174","500000","0","2","3","0"
"0","1","94002","0","0","12","1022","60","4","2","22002","22003","0","0","12","175","750000","0","2","4","0"
"0","1","94002","0","0","12","1022","80","-1","2","22002","22003","0","0","16","176","1000000","0","2","5","0"
"0","1","94002","0","0","12","1023","0","1","0","0","0","0","0","0","177","10000","0","0","1","0"
"0","1","94002","0","0","12","1023","20","2","2","22002","22003","0","0","4","178","250000","0","2","2","0"
"0","1","94002","0","0","12","1023","40","3","2","22002","22003","0","0","8","179","500000","0","2","3","0"
"0","1","94002","0","0","12","1023","60","4","2","22002","22003","0","0","12","180","750000","0","2","4","0"
"0","1","94002","0","0","12","1023","80","-1","2","22002","22003","0","0","16","181","1000000","0","2","5","0"
"0","1","94002","0","0","12","1024","0","1","0","0","0","0","0","0","182","10000","0","0","1","0"
"0","1","94002","0","0","12","1024","20","2","2","22002","22003","0","0","4","183","250000","0","2","2","0"
"0","1","94002","0","0","12","1024","40","3","2","22002","22003","0","0","8","184","500000","0","2","3","0"
"0","1","94002","0","0","12","1024","60","4","2","22002","22003","0","0","12","185","750000","0","2","4","0"
"0","1","94002","0","0","12","1024","80","-1","2","22002","22003","0","0","16","186","1000000","0","2","5","0"
"0","1","94002","0","0","12","1025","0","1","0","0","0","0","0","0","187","10000","0","0","1","0"
"0","1","94002","0","0","12","1025","20","2","2","22002","22003","0","0","4","188","250000","0","2","2","0"
"0","1","94002","0","0","12","1025","40","3","2","22002","22003","0","0","8","189","500000","0","2","3","0"
"0","1","94002","0","0","12","1025","60","4","2","22002","22003","0","0","12","190","750000","0","2","4","0"
"0","1","94002","0","0","12","1025","80","-1","2","22002","22003","0","0","16","191","1000000","0","2","5","0"
"0","1","94002","0","0","12","1026","0","1","0","0","0","0","0","0","192","10000","0","0","1","0"
"0","1","94002","0","0","12","1026","20","2","2","22002","22003","0","0","4","193","250000","0","2","2","0"
"0","1","94002","0","0","12","1026","40","3","2","22002","22003","0","0","8","194","500000","0","2","3","0"
"0","1","94002","0","0","12","1026","60","4","2","22002","22003","0","0","12","195","750000","0","2","4","0"
"0","1","94002","0","0","12","1026","80","-1","2","22002","22003","0","0","16","196","1000000","0","2","5","0"
"0","1","94002","0","0","12","1027","0","1","0","0","0","0","0","0","197","10000","0","0","1","0"
"0","1","94002","0","0","12","1027","20","2","2","22002","22003","0","0","4","198","250000","0","2","2","0"
"0","1","94002","0","0","12","1027","40","3","2","22002","22003","0","0","8","199","500000","0","2","3","0"
"0","1","94002","0","0","12","1027","60","4","2","22002","22003","0","0","12","200","750000","0","2","4","0"
"0","1","94002","0","0","12","1027","80","-1","2","22002","22003","0","0","16","201","1000000","0","2","5","0"
"0","1","94002","0","0","12","1028","0","1","0","0","0","0","0","0","202","10000","0","0","1","0"
"0","1","94002","0","0","12","1028","20","2","2","22002","22003","0","0","4","203","250000","0","2","2","0"
"0","1","94002","0","0","12","1028","40","3","2","22002","22003","0","0","8","204","500000","0","2","3","0"
"0","1","94002","0","0","12","1028","60","4","2","22002","22003","0","0","12","205","750000","0","2","4","0"
"0","1","94002","0","0","12","1028","80","-1","2","22002","22003","0","0","16","206","1000000","0","2","5","0"
"0","1","94002","0","0","12","1029","0","1","0","0","0","0","0","0","207","10000","0","0","1","0"
"0","1","94002","0","0","12","1029","20","2","2","22002","22003","0","0","4","208","250000","0","2","2","0"
"0","1","94002","0","0","12","1029","40","3","2","22002","22003","0","0","8","209","500000","0","2","3","0"
"0","1","94002","0","0","12","1029","60","4","2","22002","22003","0","0","12","210","750000","0","2","4","0"
"0","1","94002","0","0","12","1029","80","-1","2","22002","22003","0","0","16","211","1000000","0","2","5","0"
"0","1","94002","0","0","12","1030","0","1","0","0","0","0","0","0","212","10000","0","0","1","0"
"0","1","94002","0","0","12","1030","20","2","2","22002","22003","0","0","4","213","250000","0","2","2","0"
"0","1","94002","0","0","12","1030","40","3","2","22002","22003","0","0","8","214","500000","0","2","3","0"
"0","1","94002","0","0","12","1030","60","4","2","22002","22003","0","0","12","215","750000","0","2","4","0"
"0","1","94002","0","0","12","1030","80","-1","2","22002","22003","0","0","16","216","1000000","0","2","5","0"
"0","1","94002","0","0","12","1031","0","1","0","0","0","0","0","0","217","10000","0","0","1","0"
"0","1","94002","0","0","12","1031","20","2","2","22002","22003","0","0","4","218","250000","0","2","2","0"
"0","1","94002","0","0","12","1031","40","3","2","22002","22003","0","0","8","219","500000","0","2","3","0"
"0","1","94002","0","0","12","1031","60","4","2","22002","22003","0","0","12","220","750000","0","2","4","0"
"0","1","94002","0","0","12","1031","80","-1","2","22002","22003","0","0","16","221","1000000","0","2","5","0"
"0","1","94002","0","0","12","1032","0","1","0","0","0","0","0","0","222","10000","0","0","1","0"
"0","1","94002","0","0","12","1032","20","2","2","22002","22003","0","0","4","223","250000","0","2","2","0"
"0","1","94002","0","0","12","1032","40","3","2","22002","22003","0","0","8","224","500000","0","2","3","0"
"0","1","94002","0","0","12","1032","60","4","2","22002","22003","0","0","12","225","750000","0","2","4","0"
"0","1","94002","0","0","12","1032","80","-1","2","22002","22003","0","0","16","226","1000000","0","2","5","0"
"0","1","94002","0","0","12","1033","0","1","0","0","0","0","0","0","227","10000","0","0","1","0"
"0","1","94002","0","0","12","1033","20","2","2","22002","22003","0","0","4","228","250000","0","2","2","0"
"0","1","94002","0","0","12","1033","40","3","2","22002","22003","0","0","8","229","500000","0","2","3","0"
"0","1","94002","0","0","12","1033","60","4","2","22002","22003","0","0","12","230","750000","0","2","4","0"
"0","1","94002","0","0","12","1033","80","-1","2","22002","22003","0","0","16","231","1000000","0","2","5","0"
"0","1","94002","0","0","12","1034","0","1","0","0","0","0","0","0","232","10000","0","0","1","0"
"0","1","94002","0","0","12","1034","20","2","2","22002","22003","0","0","4","233","250000","0","2","2","0"
"0","1","94002","0","0","12","1034","40","3","2","22002","22003","0","0","8","234","500000","0","2","3","0"
"0","1","94002","0","0","12","1034","60","4","2","22002","22003","0","0","12","235","750000","0","2","4","0"
"0","1","94002","0","0","12","1034","80","-1","2","22002","22003","0","0","16","236","1000000","0","2","5","0"
"0","1","94002","0","0","12","1035","0","1","0","0","0","0","0","0","237","10000","0","0","1","0"
"0","1","94002","0","0","12","1035","20","2","2","22002","22003","0","0","4","238","250000","0","2","2","0"
"0","1","94002","0","0","12","1035","40","3","2","22002","22003","0","0","8","239","500000","0","2","3","0"
"0","1","94002","0","0","12","1035","60","4","2","22002","22003","0","0","12","240","750000","0","2","4","0"
"0","1","94002","0","0","12","1035","80","-1","2","22002","22003","0","0","16","241","1000000","0","2","5","0"
"0","1","94002","0","0","12","1036","0","1","0","0","0","0","0","0","242","10000","0","0","1","0"
"0","1","94002","0","0","12","1036","20","2","2","22002","22003","0","0","4","243","250000","0","2","2","0"
"0","1","94002","0","0","12","1036","40","3","2","22002","22003","0","0","8","244","500000","0","2","3","0"
"0","1","94002","0","0","12","1036","60","4","2","22002","22003","0","0","12","245","750000","0","2","4","0"
"0","1","94002","0","0","12","1036","80","-1","2","22002","22003","0","0","16","246","1000000","0","2","5","0"
