1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c
"0","21","157","100101","0","9","15","20","255","37","232","0","1160","4580","20","62","0","2045","8971"
"0","22","176","100101","0","9","15","20","255","37","259","0","1262","4790","20","62","0","2045","10078"
"0","23","199","100101","0","9","15","20","255","37","287","0","1343","4880","20","62","0","2045","11352"
"0","24","221","100101","0","9","15","20","255","37","308","0","1416","4970","20","62","0","2045","12783"
"0","25","247","100101","0","9","15","20","255","37","331","0","1471","5230","20","62","0","2045","14334"
"0","26","280","100101","0","9","15","20","255","37","359","0","1495","6835","20","62","0","2045","15835"
"0","27","313","100101","0","9","15","20","255","37","387","0","1513","8440","20","62","0","2045","17449"
"0","28","326","100101","0","9","15","20","255","37","400","0","1538","9225","20","62","0","2045","19454"
"0","29","341","100101","0","9","15","20","255","37","415","0","1571","10010","20","62","0","2045","21599"
"0","30","366","100101","0","9","15","20","255","37","440","0","1614","10270","20","62","0","2045","23844"
"0","31","376","100101","0","9","15","20","255","37","450","0","1657","10795","20","62","0","2045","26318"
"0","32","376","100101","0","9","15","20","255","37","450","0","1690","11845","20","62","0","2045","28948"
"0","33","387","100101","0","9","15","20","255","37","461","0","1729","12370","20","62","0","2045","31669"
"0","34","409","100101","0","9","15","20","255","37","483","0","1775","12370","20","62","0","2045","34498"
"0","35","431","100101","0","9","15","20","255","37","505","0","1821","12370","20","62","0","2045","37455"
"0","36","454","100101","0","9","15","20","255","37","528","0","1867","12370","20","62","0","2045","40512"
"0","37","478","100101","0","9","15","20","255","37","552","0","1913","12370","20","62","0","2045","43669"
"0","38","502","100101","0","9","15","20","255","37","576","0","1959","12370","20","62","0","2045","46929"
"0","39","526","100101","0","9","15","20","255","37","600","0","2005","12370","20","62","0","2045","50287"
"0","40","550","100101","0","9","15","20","255","37","624","0","2051","12370","20","62","0","2045","53771"
"0","41","575","100101","0","9","15","20","255","37","649","0","2097","12370","20","62","0","2045","57410"
"0","2","2","100201","0","0","0","0","0","0","1","0","0","55","0","0","23","75","0"
"0","3","8","100201","0","0","0","0","0","0","1","0","0","150","0","0","81","125","0"
"0","4","17","100201","0","0","0","10","5","0","4","0","0","325","0","0","172","175","0"
"0","5","33","100201","0","0","0","10","15","0","4","0","0","505","0","0","349","175","0"
"0","6","52","100201","0","0","0","25","15","0","12","0","0","1035","0","0","522","175","0"
"0","7","66","100201","0","0","0","30","85","0","14","0","0","1395","0","0","790","175","0"
"0","8","88","100201","0","0","0","75","85","4","19","0","0","1675","0","0","1089","175","0"
"0","9","109","100201","0","0","5","110","100","9","25","6","0","2130","0","0","1389","175","0"
"0","10","126","100201","0","0","10","115","135","14","28","30","0","2490","0","0","1758","395","0"
"0","11","145","100201","0","0","10","129","151","14","35","53","0","2910","0","0","2159","735","0"
"0","12","171","100201","0","0","12","138","177","17","56","63","0","3430","0","0","2471","955","0"
"0","13","209","100201","0","0","14","140","199","20","94","63","0","3810","0","0","2705","1175","0"
"0","14","251","100201","0","0","16","146","199","20","133","71","0","3990","0","0","2982","1295","0"
"0","15","293","100201","0","0","18","151","199","20","168","81","0","4130","0","0","3310","1395","0"
"0","16","336","100201","0","0","18","157","199","20","208","81","0","4330","0","0","3658","1495","0"
"0","17","384","100201","0","0","18","158","214","20","250","81","0","4510","3","0","4008","1495","0"
"0","18","441","100201","0","0","18","158","229","20","295","81","0","4915","6","0","4353","1495","0"
"0","19","506","100201","0","0","18","158","229","20","349","81","0","5560","6","0","4719","1590","0"
"0","20","568","100201","0","0","18","158","229","20","406","93","0","6145","6","0","5176","1685","0"
"0","21","646","100201","0","0","18","158","229","20","472","93","0","6765","6","0","5618","1685","0"
"0","22","725","100201","0","0","18","158","229","20","541","93","0","8080","6","0","6142","1685","0"
"0","23","810","100201","0","0","18","158","229","20","619","93","0","9855","6","0","6707","1685","0"
"0","24","901","100201","0","0","18","158","229","20","704","93","0","11380","6","0","7347","1685","0"
"0","25","987","100201","0","0","18","158","229","20","784","103","0","12675","6","0","8212","1685","0"
"0","26","1062","100201","0","0","18","158","229","20","853","118","0","13965","6","0","9328","1685","0"
"0","27","1132","100201","0","0","18","158","229","20","920","128","0","15535","6","0","10563","1685","0"
"0","28","1203","100201","0","0","18","158","229","20","990","138","0","17300","6","0","11885","1685","0"
"0","29","1279","100201","0","0","18","158","229","20","1066","148","0","19295","6","0","13290","1685","0"
"0","30","1360","100201","0","0","18","158","229","20","1147","158","0","21525","6","0","14765","1685","0"
"0","31","1443","100201","0","0","18","158","229","20","1230","168","0","23915","6","0","16312","1685","0"
"0","32","1528","100201","0","0","18","158","229","20","1315","178","0","26460","6","0","17930","1685","0"
"0","33","1615","100201","0","0","18","158","229","20","1402","188","0","29250","6","0","19645","1685","0"
"0","34","1704","100201","0","0","18","158","229","20","1491","198","0","32450","6","0","21457","1685","0"
"0","35","1794","100201","0","0","18","158","229","20","1581","208","0","36060","6","0","23342","1685","0"
"0","36","1885","100201","0","0","18","158","229","20","1672","218","0","40010","6","0","25290","1685","0"
"0","37","1978","100201","0","0","18","158","229","20","1765","228","0","44205","6","0","27300","1685","0"
"0","38","2072","100201","0","0","18","158","229","20","1859","238","0","48640","6","0","29381","1685","0"
"0","39","2166","100201","0","0","18","158","229","20","1953","248","0","53405","6","0","31528","1685","0"
"0","40","2260","100201","0","0","18","158","229","20","2047","258","0","58600","6","0","33762","1685","0"
"0","41","2356","100201","0","0","18","158","229","20","2143","268","0","64310","6","0","36082","1685","0"
"0","2","0","100301","0","0","0","0","0","0","2","0","0","95","0","0","0","75","22"
"0","3","2","100301","0","0","0","0","0","0","6","0","0","310","0","0","0","125","71"
"0","4","4","100301","0","0","0","0","10","0","11","0","0","685","0","0","0","155","176"
"0","5","11","100301","0","0","0","5","20","0","20","0","0","1435","0","0","0","155","289"
"0","6","13","100301","0","0","0","5","35","0","31","0","0","2300","0","0","0","245","499"
"0","7","15","100301","0","0","0","5","35","0","43","0","0","3270","0","0","0","715","746"
"0","8","23","100301","0","3","0","5","50","0","57","0","0","4025","0","0","0","715","1040"
"0","9","31","100301","0","7","0","5","65","9","71","0","20","4630","0","0","0","1115","1353"
"0","10","40","100301","0","12","0","30","65","18","80","0","50","4990","5","0","0","1115","1729"
"0","11","49","100301","0","17","0","40","65","18","88","0","88","5410","7","13","0","1115","2147"
"0","12","56","100301","0","17","0","40","65","21","98","0","130","6180","7","29","0","1115","2581"
"0","13","66","100301","0","17","0","40","98","24","112","0","163","6670","7","42","0","1115","3026"
"0","14","76","100301","0","17","0","40","131","24","123","0","214","7050","7","42","0","1115","3571"
"0","15","91","100301","0","17","0","40","131","24","142","0","280","7420","7","42","0","1115","4098"
"0","16","99","100301","0","17","0","40","143","24","156","0","370","7560","7","45","0","1115","4716"
"0","17","105","100301","0","17","0","40","143","24","170","0","467","7750","7","48","0","1115","5390"
"0","18","114","100301","0","17","0","40","143","24","179","0","591","8015","7","48","0","1115","6136"
"0","19","126","100301","0","17","0","40","143","24","191","0","730","8340","7","48","0","1115","6947"
"0","20","138","100301","0","17","0","40","143","24","213","0","849","8665","7","48","0","1115","7816"
"0","21","149","100301","0","17","0","40","143","24","233","0","980","8950","7","48","0","1115","8795"
"0","22","162","100301","0","17","0","40","143","24","249","0","1098","9165","7","48","0","1115","9978"
"0","23","181","100301","0","17","0","40","143","24","273","0","1169","9510","7","48","0","1115","11268"
"0","24","203","100301","0","17","0","40","143","24","296","0","1230","10190","7","48","0","1115","12629"
"0","25","222","100301","0","17","0","40","143","24","310","0","1293","10710","7","48","0","1115","14227"
"0","26","231","100301","0","17","0","40","143","24","316","0","1332","11535","7","48","0","1115","16038"
"0","27","238","100301","0","17","0","40","143","24","321","0","1356","12780","7","48","0","1115","17934"
"0","28","245","100301","0","17","0","40","143","24","326","0","1380","14025","7","48","0","1115","19958"
"0","29","260","100301","0","17","0","40","143","24","341","0","1405","15210","7","48","0","1115","22063"
"0","30","290","100301","0","17","0","40","143","24","371","0","1431","16130","7","48","0","1115","24192"
"0","31","305","100301","0","17","0","40","143","24","386","0","1457","17315","7","48","0","1115","26550"
"0","32","305","100301","0","17","0","40","143","24","386","0","1483","18865","7","48","0","1115","29128"
"0","33","305","100301","0","17","0","40","143","24","386","0","1508","20515","7","48","0","1115","31789"
"0","34","320","100301","0","17","0","40","143","24","401","0","1532","22000","7","48","0","1115","34482"
"0","35","335","100301","0","17","0","40","143","24","416","0","1556","23485","7","48","0","1115","37354"
"0","36","351","100301","0","17","0","40","143","24","432","0","1580","24970","7","48","0","1115","40325"
"0","37","383","100301","0","17","0","40","143","24","464","0","1604","26290","7","48","0","1115","43265"
"0","38","399","100301","0","17","0","40","143","24","480","0","1628","27800","7","48","0","1115","46437"
"0","39","399","100301","0","17","0","40","143","24","480","0","1652","29500","7","48","0","1115","49834"
"0","40","406","100301","0","17","0","40","143","24","487","0","1676","31170","7","48","0","1115","53298"
"0","41","413","100301","0","17","0","40","143","24","494","0","1700","32965","7","48","0","1115","56914"
"0","2","0","100401","0","0","0","0","10","0","2","0","0","65","1","0","0","100","10"
"0","3","0","100401","0","0","0","0","25","0","5","0","0","185","2","0","0","200","58"
"0","4","4","100401","0","0","0","0","50","0","10","0","0","475","4","0","0","360","135"
"0","5","10","100401","0","0","0","0","80","0","17","0","0","985","7","0","0","520","243"
"0","6","14","100401","0","3","0","0","95","0","25","0","0","1515","11","0","0","820","429"
"0","7","20","100401","0","6","0","0","120","0","34","0","0","1835","15","0","0","1425","674"
"0","8","32","100401","0","6","0","0","145","9","48","0","10","2735","15","0","0","1985","912"
"0","9","48","100401","0","6","5","0","145","23","67","0","30","3480","22","0","10","1985","1157"
"0","10","68","100401","0","6","10","15","145","28","87","0","60","4330","27","0","20","1985","1392"
"0","11","88","100401","0","6","10","35","145","28","105","0","86","5030","32","3","20","1985","1695"
"0","12","106","100401","0","6","10","55","145","28","126","0","108","5430","39","6","20","2085","2037"
"0","13","125","100401","0","6","10","55","170","28","155","0","151","5630","41","6","20","2285","2425"
"0","14","144","100401","0","6","10","57","170","28","189","0","215","5830","41","6","20","2285","2845"
"0","15","167","100401","0","6","12","57","170","28","212","0","289","5830","43","9","20","2285","3314"
"0","16","190","100401","0","6","12","57","170","28","232","0","378","5830","45","17","20","2385","3815"
"0","17","209","100401","0","6","12","57","170","28","263","0","465","5930","45","22","20","2535","4337"
"0","18","237","100401","0","6","12","57","170","28","291","0","573","5990","50","22","20","2685","4884"
"0","19","266","100401","0","6","12","57","170","28","323","0","655","6085","52","22","20","2685","5553"
"0","20","293","100401","0","6","12","57","170","28","368","0","696","6185","52","22","20","2780","6292"
"0","21","333","100401","0","6","12","57","170","28","419","0","740","6430","52","22","20","2780","7020"
"0","22","383","100401","0","6","12","57","170","28","468","0","788","6660","52","22","20","2780","7888"
"0","23","428","100401","0","6","12","57","170","28","519","0","817","7065","52","22","20","2780","8928"
"0","24","474","100401","0","6","12","57","170","28","566","0","835","7385","52","22","20","2780","10110"
"0","25","523","100401","0","6","12","57","170","28","611","0","867","7705","52","22","20","2780","11440"
"0","26","576","100401","0","6","12","57","170","28","656","0","902","8000","52","22","20","2780","12898"
"0","27","624","100401","0","6","12","57","170","28","697","0","929","8455","52","22","20","2780","14495"
"0","28","669","100401","0","6","12","57","170","28","740","0","963","9000","52","22","20","2780","16211"
"0","29","751","100401","0","6","12","57","170","28","822","0","986","10655","52","22","20","2780","17592"
"0","30","842","100401","0","6","12","57","170","28","913","0","1000","12805","52","22","20","2780","18978"
"0","31","925","100401","0","6","12","57","170","28","996","0","1014","15175","52","22","20","2780","20529"
"0","32","995","100401","0","6","12","57","170","28","1066","0","1027","17965","52","22","20","2780","22273"
"0","33","1061","100401","0","6","12","57","170","28","1132","0","1039","21205","52","22","20","2780","24101"
"0","34","1143","100401","0","6","12","57","170","28","1214","0","1051","24690","52","22","20","2780","25905"
"0","35","1226","100401","0","6","12","57","170","28","1297","0","1063","28585","52","22","20","2780","27832"
"0","36","1310","100401","0","6","12","57","170","28","1381","0","1075","32820","52","22","20","2780","29820"
"0","37","1411","100401","0","6","12","57","170","28","1482","0","1087","37135","52","22","20","2780","31739"
"0","38","1497","100401","0","6","12","57","170","28","1568","0","1099","41880","52","22","20","2780","33853"
"0","39","1567","100401","0","6","12","57","170","28","1638","0","1111","47145","52","22","20","2780","36155"
"0","40","1644","100401","0","6","12","57","170","28","1715","0","1123","52610","52","22","20","2780","38497"
"0","41","1722","100401","0","6","12","57","170","28","1793","0","1135","58515","52","22","20","2780","40946"
"0","2","0","100501","0","0","0","0","0","0","4","0","0","80","0","0","0","125","12"
"0","3","0","100501","0","0","0","0","0","0","8","0","0","350","1","0","0","225","49"
"0","4","3","100501","0","0","0","0","15","0","17","0","0","880","1","0","0","275","110"
"0","5","11","100501","0","0","0","0","15","0","28","0","0","1660","7","0","0","275","173"
"0","6","19","100501","0","3","0","0","15","0","48","0","0","2925","7","0","0","275","265"
"0","7","29","100501","0","6","0","0","40","0","66","0","0","3595","7","0","0","275","476"
"0","8","49","100501","0","10","0","0","40","0","87","0","0","4800","7","0","0","575","615"
"0","9","72","100501","0","14","0","15","40","5","104","0","0","5635","12","0","10","1025","788"
"0","10","94","100501","0","17","0","15","65","10","125","0","0","6415","12","5","20","1325","1027"
"0","11","112","100501","0","20","0","25","65","10","148","0","30","7295","12","10","20","1625","1305"
"0","12","136","100501","0","20","0","35","65","12","178","0","80","8135","12","10","20","1875","1564"
"0","13","160","100501","0","20","0","37","65","17","214","0","126","8655","12","10","20","2095","1861"
"0","14","189","100501","0","20","2","39","71","17","249","0","162","9045","12","10","20","2215","2191"
"0","15","219","100501","0","20","4","39","77","17","280","0","202","9235","14","10","20","2315","2575"
"0","16","260","100501","0","20","4","39","89","17","319","0","236","9365","14","10","20","2415","2930"
"0","17","312","100501","0","20","4","39","89","17","357","0","280","9655","17","14","20","2415","3244"
"0","18","371","100501","0","20","4","39","89","17","394","0","352","9935","20","18","20","2415","3595"
"0","19","428","100501","0","20","4","39","89","17","443","0","409","10305","20","18","20","2510","4029"
"0","20","489","100501","0","20","4","39","89","17","498","0","436","10590","25","18","20","2605","4501"
"0","21","559","100501","0","20","4","39","89","17","554","0","488","10800","30","18","20","2605","5022"
"0","22","622","100501","0","20","4","39","89","17","612","0","587","11290","30","18","20","2605","5725"
"0","23","685","100501","0","20","4","39","89","17","681","0","681","11605","30","18","20","2605","6562"
"0","24","756","100501","0","20","4","39","89","17","754","0","746","11925","30","18","20","2605","7465"
"0","25","831","100501","0","20","4","39","89","17","825","0","813","12540","30","18","20","2605","8484"
"0","26","910","100501","0","20","4","39","89","17","896","0","864","13290","30","18","20","2605","9621"
"0","27","985","100501","0","20","4","39","89","17","964","0","892","14290","30","18","20","2605","10886"
"0","28","1064","100501","0","20","4","39","89","17","1041","0","911","17330","30","18","20","2605","11991"
"0","29","1153","100501","0","20","4","39","89","17","1130","0","921","22690","30","18","20","2605","12893"
"0","30","1247","100501","0","20","4","39","89","17","1224","0","931","28565","30","18","20","2605","13832"
"0","31","1345","100501","0","20","4","39","89","17","1322","0","941","34730","30","18","20","2605","14808"
"0","32","1446","100501","0","20","4","39","89","17","1423","0","951","41265","30","18","20","2605","15821"
"0","33","1549","100501","0","20","4","39","89","17","1526","0","961","48415","30","18","20","2605","16891"
"0","34","1654","100501","0","20","4","39","89","17","1631","0","971","56345","30","18","20","2605","18018"
"0","35","1760","100501","0","20","4","39","89","17","1737","0","981","64985","30","18","20","2605","19183"
"0","36","1867","100501","0","20","4","39","89","17","1844","0","991","74185","30","18","20","2605","20385"
"0","37","1976","100501","0","20","4","39","89","17","1953","0","1001","83850","30","18","20","2605","21624"
"0","38","2086","100501","0","20","4","39","89","17","2063","0","1011","94005","30","18","20","2605","22900"
"0","39","2196","100501","0","20","4","39","89","17","2173","0","1021","104695","30","18","20","2605","24213"
"0","40","2306","100501","0","20","4","39","89","17","2283","0","1031","115995","30","18","20","2605","25583"
"0","41","2418","100501","0","20","4","39","89","17","2395","0","1041","128085","30","18","20","2605","27009"
"0","2","2","100601","0","0","0","0","0","0","1","0","0","55","0","0","23","75","0"
"0","3","7","100601","0","0","0","0","0","0","2","0","0","150","0","0","78","150","0"
"0","4","16","100601","0","0","0","10","5","0","5","0","0","325","0","0","169","200","0"
"0","5","32","100601","0","0","0","10","15","0","7","0","0","625","0","0","322","200","0"
"0","6","51","100601","0","0","0","25","15","0","15","0","0","1155","0","0","495","200","0"
"0","7","69","100601","0","0","0","30","50","0","22","0","0","1515","0","0","724","200","26"
"0","8","93","100601","0","0","0","60","85","4","29","0","0","2115","0","0","960","200","26"
"0","9","120","100601","0","0","5","95","85","9","40","0","0","2650","0","0","1224","200","26"
"0","10","143","100601","0","0","10","105","85","14","50","13","0","3240","0","0","1549","420","26"
"0","11","167","100601","0","0","10","119","101","14","66","28","0","3840","0","0","1880","640","26"
"0","12","192","100601","0","0","17","135","111","17","79","43","0","4200","0","0","2215","760","26"
"0","13","217","100601","0","0","19","135","121","17","102","69","0","4640","0","0","2582","980","26"
"0","14","250","100601","0","0","19","137","133","17","130","93","0","4760","0","0","2954","1220","26"
"0","15","282","100601","0","0","21","146","133","17","157","109","0","4990","0","0","3356","1220","26"
"0","16","316","100601","0","0","21","152","133","17","183","129","0","5140","0","0","3805","1320","26"
"0","17","353","100601","0","0","21","153","158","17","216","144","0","5260","0","0","4258","1320","26"
"0","18","397","100601","0","0","21","153","173","17","248","169","0","5665","3","0","4708","1320","26"
"0","19","447","100601","0","0","21","153","173","17","287","193","0","6310","3","0","5206","1320","26"
"0","20","493","100601","0","0","21","153","173","17","327","240","0","6860","3","0","5797","1415","26"
"0","21","543","100601","0","0","21","153","173","17","370","288","0","7370","3","0","6452","1515","26"
"0","22","603","100601","0","0","21","153","173","17","420","318","0","8370","3","0","7171","1515","26"
"0","23","672","100601","0","0","21","153","173","17","474","318","0","10145","3","0","7937","1515","26"
"0","24","738","100601","0","0","21","153","173","17","533","333","0","11670","3","0","8818","1515","26"
"0","25","798","100601","0","0","21","153","173","17","587","355","0","12670","3","0","9964","1515","26"
"0","26","847","100601","0","0","21","153","173","17","630","377","0","13505","3","0","11385","1515","26"
"0","27","890","100601","0","0","21","153","173","17","670","394","0","14530","3","0","12944","1515","26"
"0","28","933","100601","0","0","21","153","173","17","712","411","0","15675","3","0","14609","1515","26"
"0","29","979","100601","0","0","21","153","173","17","758","429","0","16895","3","0","16394","1515","26"
"0","30","1029","100601","0","0","21","153","173","17","808","447","0","18270","3","0","18267","1515","26"
"0","31","1080","100601","0","0","21","153","173","17","859","465","0","19725","3","0","20231","1515","26"
"0","32","1132","100601","0","0","21","153","173","17","911","483","0","21260","3","0","22285","1515","26"
"0","33","1186","100601","0","0","21","153","173","17","965","500","0","22870","3","0","24455","1515","26"
"0","34","1241","100601","0","0","21","153","173","17","1020","517","0","24650","3","0","26760","1515","26"
"0","35","1297","100601","0","0","21","153","173","17","1076","534","0","26670","3","0","29157","1515","26"
"0","36","1354","100601","0","0","21","153","173","17","1133","551","0","28860","3","0","31636","1515","26"
"0","37","1412","100601","0","0","21","153","173","17","1191","568","0","31220","3","0","34195","1515","26"
"0","38","1471","100601","0","0","21","153","173","17","1250","585","0","33655","3","0","36844","1515","26"
"0","39","1530","100601","0","0","21","153","173","17","1309","602","0","36255","3","0","39578","1515","26"
"0","40","1589","100601","0","0","21","153","173","17","1368","619","0","39120","3","0","42417","1515","26"
"0","41","1614","100601","0","0","21","153","173","17","1393","643","0","39920","3","0","45985","1515","26"
"0","2","0","100701","0","0","0","0","0","0","3","0","0","80","2","0","0","100","6"
"0","3","0","100701","0","0","0","0","0","0","10","0","0","200","3","0","0","200","46"
"0","4","5","100701","0","0","0","0","0","0","20","0","0","550","7","0","0","360","94"
"0","5","11","100701","0","0","0","0","0","0","35","0","0","1060","10","0","0","520","190"
"0","6","19","100701","0","0","0","0","0","0","53","0","0","1740","14","0","0","890","323"
"0","7","34","100701","0","0","0","0","0","0","76","0","0","2330","18","0","0","1260","480"
"0","8","50","100701","0","0","0","0","0","0","97","0","0","3510","28","0","0","1585","593"
"0","9","70","100701","0","0","0","0","0","5","124","0","5","4255","35","0","10","1585","790"
"0","10","90","100701","0","0","0","0","0","13","152","0","20","5065","36","0","20","1585","1035"
"0","11","110","100701","0","0","0","20","0","16","177","0","40","5765","41","0","20","1585","1296"
"0","12","132","100701","0","0","0","40","0","16","205","0","50","6265","48","10","20","1685","1558"
"0","13","165","100701","0","0","0","42","0","16","245","0","50","6785","52","20","20","1785","1786"
"0","14","204","100701","0","2","2","44","0","16","285","0","60","7005","54","20","20","1785","2066"
"0","15","239","100701","0","4","4","44","0","16","317","0","70","7005","56","20","20","1885","2455"
"0","16","269","100701","0","4","4","44","0","16","357","0","82","7205","56","25","20","1985","2857"
"0","17","296","100701","0","4","4","44","0","16","401","0","82","7715","59","30","20","2135","3253"
"0","18","334","100701","0","4","4","44","0","16","439","0","94","8025","64","30","20","2285","3721"
"0","19","375","100701","0","4","4","44","0","16","484","0","116","8025","66","30","20","2380","4301"
"0","20","419","100701","0","4","4","44","0","16","536","0","136","8060","66","30","20","2475","4938"
"0","21","486","100701","0","4","4","44","0","16","590","0","148","8205","71","30","20","2475","5511"
"0","22","552","100701","0","4","4","44","0","16","656","0","188","8695","71","30","20","2475","6189"
"0","23","622","100701","0","4","4","44","0","16","742","0","188","9010","71","30","20","2475","6953"
"0","24","697","100701","0","4","4","44","0","16","830","0","188","9330","71","30","20","2475","7793"
"0","25","772","100701","0","4","4","44","0","16","912","0","205","9945","71","30","20","2475","8782"
"0","26","851","100701","0","4","4","44","0","16","990","0","231","10695","71","30","20","2475","9897"
"0","27","926","100701","0","4","4","44","0","16","1062","0","249","11695","71","30","20","2475","11147"
"0","28","1007","100701","0","4","4","44","0","16","1143","0","258","14735","71","30","20","2475","12226"
"0","29","1094","100701","0","4","4","44","0","16","1230","0","267","18005","71","30","20","2475","13384"
"0","30","1186","100701","0","4","4","44","0","16","1322","0","276","21790","71","30","20","2475","14579"
"0","31","1288","100701","0","4","4","44","0","16","1424","0","276","27955","71","30","20","2475","15520"
"0","32","1393","100701","0","4","4","44","0","16","1529","0","276","34490","71","30","20","2475","16499"
"0","33","1500","100701","0","4","4","44","0","16","1636","0","276","41640","71","30","20","2475","17534"
"0","34","1609","100701","0","4","4","44","0","16","1745","0","276","49570","71","30","20","2475","18625"
"0","35","1719","100701","0","4","4","44","0","16","1855","0","276","58210","71","30","20","2475","19754"
"0","36","1830","100701","0","4","4","44","0","16","1966","0","276","67410","71","30","20","2475","20920"
"0","37","1943","100701","0","4","4","44","0","16","2079","0","276","77075","71","30","20","2475","22123"
"0","38","2057","100701","0","4","4","44","0","16","2193","0","276","87230","71","30","20","2475","23364"
"0","39","2171","100701","0","4","4","44","0","16","2307","0","276","97920","71","30","20","2475","24643"
"0","40","2285","100701","0","4","4","44","0","16","2421","0","276","109220","71","30","20","2475","25978"
