d8f92e0919f47f3cf990649eb0491873662dd0bea0c15c15eb7d2059eb9e6641,befa9fcd843416e5d2fc9c048610d38bf76bf14e2455f28fbeca97afdf0fb1be,588e88a763abc404e08d5c37dfc047e50dca678e1af44d4bd4707e81c7b94bae,973066e07089532fda5f661bf6e66b69cd4c97d91697802a4f8d071e7d511637,8c33f1b9f204ea8b45e8b7ebdb6ed4b79326350547df2ad8e9111bd6e246a0ba,2d297b6804fb8d1766d27d4677ba264b0a06eb6c1b7c53dee5eddc359ea332a5,bf061e2c02ba74a52019208a11cf226e8fd905c7f275c8c149be09551a3de176,fe82dce5bf557167da7d22dbf324fb444f56eeee2e658d919ab8b077bf756c8d,172e1102527aefcd82f5778fbd2df5c66c3d2c13778ff5fbb2a0eb8d3d518489
"0","320020308","1","0","77","1","1.05","0","-10"
"0","320020309","1","-15","78","1","1.05","0","-10"
"0","320020310","1","-85","79","1","0.43","0","-45"
"0","320020310","2","85","80","2","0.43","0","-45"
"0","320020406","1","43.5","81","1","0.7","502002402","11"
"0","320020406","2","13","82","3","0.65","502002403","67"
"0","320020406","3","-74","83","2","0.65","0","49"
"0","320020407","1","-49","84","1","0.7","502002408","13"
"0","320020407","2","-4","85","3","0.85","502002409","62"
"0","320020407","3","59","86","2","0.65","0","50"
"0","320020408","1","0","87","1","1.05","0","-10"
"0","320020409","1","-15","88","1","1.05","0","-10"
"0","320020410","1","-85","89","1","0.43","0","-45"
"0","320020410","2","85","90","2","0.43","0","-45"
"0","320020506","1","43.5","91","1","0.7","502002502","11"
"0","320020506","2","13","92","3","0.65","502002503","67"
"0","320020506","3","-74","93","2","0.65","0","49"
"0","320020507","1","-49","94","1","0.7","502002508","13"
"0","320020507","2","-4","95","3","0.85","502002509","62"
"0","320020507","3","59","96","2","0.65","0","50"
"0","320020508","1","0","97","1","1.05","0","-10"
"0","320020509","1","-15","98","1","1.05","0","-10"
"0","320020510","1","-85","99","1","0.43","0","-45"
"0","320020510","2","85","100","2","0.43","0","-45"
"0","320030106","1","43.5","101","1","0.7","502003102","11"
"0","320030106","2","13","102","2","0.65","502003103","67"
"0","320030106","3","-74","103","3","0.65","0","49"
"0","320030107","1","-49","104","1","0.7","502003108","13"
"0","320030107","2","-4","105","3","0.85","502003109","62"
"0","320030107","3","59","106","2","0.65","0","50"
"0","320030108","1","0","107","1","1.05","0","-10"
"0","320030109","1","-15","108","1","1.05","0","-10"
"0","320030110","1","-85","109","1","0.43","0","-45"
"0","320030110","2","85","110","2","0.43","0","-45"
"0","320030206","1","43.5","111","1","0.7","502003202","11"
"0","320030206","2","13","112","2","0.65","502003203","67"
"0","320030206","3","-74","113","3","0.65","0","49"
"0","320030207","1","-49","114","1","0.7","502003208","13"
"0","320030207","2","-4","115","3","0.85","502003209","62"
"0","320030207","3","59","116","2","0.65","0","50"
"0","320030208","1","0","117","1","1.05","0","-10"
"0","320030209","1","-15","118","1","1.05","0","-10"
"0","320030210","1","-85","119","1","0.43","0","-45"
"0","320030210","2","85","120","2","0.43","0","-45"
"0","320030306","1","43.5","121","1","0.7","502003302","11"
"0","320030306","2","13","122","2","0.65","502003303","67"
"0","320030306","3","-74","123","3","0.65","0","49"
"0","320030307","1","-49","124","1","0.7","502003308","13"
"0","320030307","2","-4","125","3","0.85","502003309","62"
"0","320030307","3","59","126","2","0.65","0","50"
"0","320030308","1","0","127","1","1.05","0","-10"
"0","320030309","1","-15","128","1","1.05","0","-10"
"0","320030310","1","-85","129","1","0.43","0","-45"
"0","320030310","2","85","130","2","0.43","0","-45"
"0","320030406","1","43.5","131","1","0.7","502003402","11"
"0","320030406","2","13","132","2","0.65","502003403","67"
"0","320030406","3","-74","133","3","0.65","0","49"
"0","320030407","1","-49","134","1","0.7","502003408","13"
"0","320030407","2","-4","135","3","0.85","502003409","62"
"0","320030407","3","59","136","2","0.65","0","50"
"0","320030408","1","0","137","1","1.05","0","-10"
"0","320030409","1","-15","138","1","1.05","0","-10"
"0","320030410","1","-85","139","1","0.43","0","-45"
"0","320030410","2","85","140","2","0.43","0","-45"
"0","320030506","1","43.5","141","1","0.7","502003502","11"
"0","320030506","2","13","142","2","0.65","502003503","67"
"0","320030506","3","-74","143","3","0.65","0","49"
"0","320030507","1","-49","144","1","0.7","502003508","13"
"0","320030507","2","-4","145","3","0.85","502003509","62"
"0","320030507","3","59","146","2","0.65","0","50"
"0","320030508","1","0","147","1","1.05","0","-10"
"0","320030509","1","-15","148","1","1.05","0","-10"
"0","320030510","1","-85","149","1","0.43","0","-45"
"0","320030510","2","85","150","2","0.43","0","-45"
"0","320040106","1","-74","151","1","0.7","502004103","49"
"0","320040106","2","13","152","3","0.85","502004104","67"
"0","320040106","3","43.5","153","2","0.65","0","11"
"0","320040107","1","59","154","1","0.7","502004107","50"
"0","320040107","2","-4","155","3","0.85","502004109","62"
"0","320040107","3","-49","156","2","0.65","0","13"
"0","320040108","1","0","157","1","0.8","0","-10"
"0","320040109","1","30","158","1","0.9","0","20"
"0","320040110","1","20","159","1","1","0","-25"
"0","320040206","1","-74","160","1","0.7","502004203","49"
"0","320040206","2","13","161","3","0.85","502004204","67"
"0","320040206","3","43.5","162","2","0.65","0","11"
"0","320040207","1","59","163","1","0.7","502004207","50"
"0","320040207","2","-4","164","3","0.85","502004209","62"
"0","320040207","3","-49","165","2","0.65","0","13"
"0","320040208","1","0","166","1","0.8","0","-10"
"0","320040209","1","30","167","1","0.9","0","20"
"0","320040210","1","20","168","1","1","0","-25"
"0","320040306","1","-74","169","1","0.7","502004303","49"
"0","320040306","2","13","170","3","0.85","502004304","67"
"0","320040306","3","43.5","171","2","0.65","0","11"
"0","320040307","1","59","172","1","0.7","502004307","50"
"0","320040307","2","-4","173","3","0.85","502004309","62"
"0","320040307","3","-49","174","2","0.65","0","13"
"0","320040308","1","0","175","1","0.8","0","-10"
"0","320040309","1","30","176","1","0.9","0","20"
"0","320040310","1","20","177","1","1","0","-25"
"0","320040406","1","-74","178","1","0.7","502004403","49"
"0","320040406","2","13","179","3","0.85","502004404","67"
"0","320040406","3","43.5","180","2","0.65","0","11"
"0","320040407","1","59","181","1","0.7","502004407","50"
"0","320040407","2","-4","182","3","0.85","502004409","62"
"0","320040407","3","-49","183","2","0.65","0","13"
"0","320040408","1","0","184","1","0.8","0","-10"
"0","320040409","1","30","185","1","0.9","0","20"
"0","320040410","1","20","186","1","1","0","-25"
"0","320040506","1","-74","187","1","0.7","502004503","49"
"0","320040506","2","13","188","3","0.85","502004504","67"
"0","320040506","3","43.5","189","2","0.65","0","11"
"0","320040507","1","59","190","1","0.7","502004507","50"
"0","320040507","2","-4","191","3","0.85","502004509","62"
"0","320040507","3","-49","192","2","0.65","0","13"
"0","320040508","1","0","193","1","0.8","0","-10"
"0","320040509","1","30","194","1","0.9","0","20"
"0","320040510","1","20","195","1","1","0","-25"
"0","320050106","1","-74","196","2","0.7","502005101","40"
"0","320050106","2","13","197","3","1","502005103","67"
"0","320050106","3","43.5","198","1","0.65","0","11"
"0","320050107","1","59","199","2","0.7","502005106","50"
"0","320050107","2","30","200","3","0.9","502005108","62"
"0","320050107","3","-49","201","1","0.65","0","13"
"0","320050108","1","5","202","1","0.75","0","10"
"0","320050109","1","-10","203","1","0.75","0","10"
"0","320050110","1","20","204","1","1","0","-25"
"0","320050206","1","-74","205","2","0.7","502005201","40"
"0","320050206","2","13","206","3","1","502005203","67"
"0","320050206","3","43.5","207","1","0.65","0","11"
"0","320050207","1","59","208","2","0.7","502005206","50"
"0","320050207","2","30","209","3","0.9","502005208","62"
"0","320050207","3","-49","210","1","0.65","0","13"
"0","320050208","1","5","211","1","0.75","0","10"
"0","320050209","1","-10","212","1","0.75","0","10"
"0","320050210","1","20","213","1","1","0","-25"
"0","320050306","1","-74","214","2","0.7","502005301","40"
"0","320050306","2","13","215","3","1","502005303","67"
"0","320050306","3","43.5","216","1","0.65","0","11"
"0","320050307","1","59","217","2","0.7","502005306","50"
"0","320050307","2","30","218","3","0.9","502005308","62"
"0","320050307","3","-49","219","1","0.65","0","13"
"0","320050308","1","5","220","1","0.75","0","10"
"0","320050309","1","-10","221","1","0.75","0","10"
"0","320050310","1","20","222","1","1","0","-25"
"0","320050406","1","-74","223","2","0.7","502005401","40"
"0","320050406","2","13","224","3","1","502005403","67"
"0","320050406","3","43.5","225","1","0.65","0","11"
"0","320050407","1","59","226","2","0.7","502005406","50"
"0","320050407","2","30","227","3","0.9","502005408","62"
"0","320050407","3","-49","228","1","0.65","0","13"
"0","320050408","1","5","229","1","0.75","0","10"
"0","320050409","1","-10","230","1","0.75","0","10"
"0","320050410","1","20","231","1","1","0","-25"
"0","320050506","1","-74","232","2","0.7","502005501","40"
"0","320050506","2","13","233","3","1","502005503","67"
"0","320050506","3","43.5","234","1","0.65","0","11"
"0","320050507","1","59","235","2","0.7","502005506","50"
"0","320050507","2","30","236","3","0.9","502005508","62"
"0","320050507","3","-49","237","1","0.65","0","13"
"0","320050508","1","5","238","1","0.75","0","10"
"0","320050509","1","-10","239","1","0.75","0","10"
"0","320050510","1","20","240","1","1","0","-25"
"0","320060106","1","-74","241","2","0.7","502006101","40"
"0","320060106","2","13","242","3","0.7","502006103","67"
"0","320060106","3","43.5","243","1","0.65","0","11"
"0","320060107","1","59","244","2","0.7","502006106","50"
"0","320060107","2","30","245","3","0.9","502006108","62"
"0","320060107","3","-49","246","1","0.65","0","13"
"0","320060108","1","5","247","1","1","0","10"
"0","320060109","1","-10","248","1","1.2","0","10"
"0","320060110","1","20","249","1","1","0","-25"
"0","320060206","1","-74","250","2","0.7","502006201","40"
"0","320060206","2","13","251","3","0.7","502006203","67"
"0","320060206","3","43.5","252","1","0.65","0","11"
"0","320060207","1","59","253","2","0.7","502006206","50"
"0","320060207","2","30","254","3","0.9","502006208","62"
"0","320060207","3","-49","255","1","0.65","0","13"
"0","320060208","1","5","256","1","1","0","10"
"0","320060209","1","-10","257","1","1.2","0","10"
"0","320060210","1","20","258","1","1","0","-25"
"0","320060306","1","-74","259","2","0.7","502006301","40"
"0","320060306","2","13","260","3","0.7","502006303","67"
"0","320060306","3","43.5","261","1","0.65","0","11"
"0","320060307","1","59","262","2","0.7","502006306","50"
"0","320060307","2","30","263","3","0.9","502006308","62"
"0","320060307","3","-49","264","1","0.65","0","13"
"0","320060308","1","5","265","1","1","0","10"
"0","320060309","1","-10","266","1","1.2","0","10"
"0","320060310","1","20","267","1","1","0","-25"
"0","320060406","1","-74","268","2","0.7","502006401","40"
"0","320060406","2","13","269","3","0.7","502006403","67"
"0","320060406","3","43.5","270","1","0.65","0","11"
"0","320060407","1","59","271","2","0.7","502006406","50"
"0","320060407","2","30","272","3","0.9","502006408","62"
"0","320060407","3","-49","273","1","0.65","0","13"
"0","320060408","1","5","274","1","1","0","10"
"0","320060409","1","-10","275","1","1.2","0","10"
"0","320060410","1","20","276","1","1","0","-25"
"0","320060506","1","-74","277","2","0.7","502006501","40"
"0","320060506","2","13","278","3","0.7","502006503","67"
"0","320060506","3","43.5","279","1","0.65","0","11"
"0","320060507","1","59","280","2","0.7","502006506","50"
"0","320060507","2","30","281","3","0.9","502006508","62"
"0","320060507","3","-49","282","1","0.65","0","13"
"0","320060508","1","5","283","1","1","0","10"
"0","320060509","1","-10","284","1","1.2","0","10"
"0","320060510","1","20","285","1","1","0","-25"
"0","320070106","1","-74","286","2","0.7","502007101","40"
"0","320070106","2","43","287","3","0.7","502007103","67"
"0","320070106","3","43.5","288","1","0.65","0","11"
"0","320070107","1","59","289","2","0.7","502007106","50"
"0","320070107","2","30","290","3","0.9","502007108","62"
"0","320070107","3","-49","291","1","0.65","0","13"
"0","320070108","1","5","292","1","0.9","0","20"
"0","320070109","1","0","293","1","0.9","0","20"
"0","320070110","1","-20","294","1","1","0","-20"
"0","320070206","1","-74","295","2","0.7","502007201","40"
"0","320070206","2","43","296","3","0.7","502007203","67"
"0","320070206","3","43.5","297","1","0.65","0","11"
"0","320070207","1","59","298","2","0.7","502007206","50"
"0","320070207","2","30","299","3","0.9","502007208","62"
"0","320070207","3","-49","300","1","0.65","0","13"
"0","320070208","1","5","301","1","0.9","0","20"
"0","320070209","1","0","302","1","0.9","0","20"
"0","320070210","1","-20","303","1","1","0","-20"
"0","320070306","1","-74","304","2","0.7","502007301","40"
"0","320070306","2","43","305","3","0.7","502007303","67"
"0","320070306","3","43.5","306","1","0.65","0","11"
"0","320070307","1","59","307","2","0.7","502007306","50"
"0","320070307","2","30","308","3","0.9","502007308","62"
"0","320070307","3","-49","309","1","0.65","0","13"
"0","320070308","1","5","310","1","0.9","0","20"
"0","320070309","1","0","311","1","0.9","0","20"
"0","320070310","1","-20","312","1","1","0","-20"
"0","320070406","1","-74","313","2","0.7","502007401","40"
"0","320070406","2","43","314","3","0.7","502007403","67"
"0","320070406","3","43.5","315","1","0.65","0","11"
"0","320070407","1","59","316","2","0.7","502007406","50"
"0","320070407","2","30","317","3","0.9","502007408","62"
"0","320070407","3","-49","318","1","0.65","0","13"
"0","320070408","1","5","319","1","0.9","0","20"
"0","320070409","1","0","320","1","0.9","0","20"
"0","320070410","1","-20","321","1","1","0","-20"
"0","320070506","1","-74","322","2","0.7","502007501","40"
"0","320070506","2","43","323","3","0.7","502007503","67"
"0","320070506","3","43.5","324","1","0.65","0","11"
"0","320070507","1","59","325","2","0.7","502007506","50"
"0","320070507","2","30","326","3","0.9","502007508","62"
"0","320070507","3","-49","327","1","0.65","0","13"
"0","320070508","1","5","328","1","0.9","0","20"
"0","320070509","1","0","329","1","0.9","0","20"
"0","320070510","1","-20","330","1","1","0","-20"
"0","320080106","1","-74","331","2","0.7","502008101","40"
"0","320080106","2","43","332","3","0.9","502008103","67"
"0","320080106","3","43.5","333","1","0.65","0","11"
"0","320080107","1","59","334","2","0.7","502008106","50"
"0","320080107","2","30","335","3","0.9","502008108","62"
"0","320080107","3","-49","336","1","0.65","0","13"
"0","320080108","1","5","337","1","0.8","0","20"
"0","320080109","1","0","338","1","1.1","0","20"
"0","320080110","1","-20","339","1","1","0","-20"
"0","320080206","1","-74","340","2","0.7","502008201","40"
"0","320080206","2","43","341","3","0.9","502008203","67"
"0","320080206","3","43.5","342","1","0.65","0","11"
"0","320080207","1","59","343","2","0.7","502008206","50"
"0","320080207","2","30","344","3","0.9","502008208","62"
"0","320080207","3","-49","345","1","0.65","0","13"
"0","320080208","1","5","346","1","0.8","0","20"
"0","320080209","1","0","347","1","1.1","0","20"
"0","320080210","1","-20","348","1","1","0","-20"
"0","320080306","1","-74","349","2","0.7","502008301","40"
"0","320080306","2","43","350","3","0.9","502008303","67"
"0","320080306","3","43.5","351","1","0.65","0","11"
"0","320080307","1","59","352","2","0.7","502008306","50"
"0","320080307","2","30","353","3","0.9","502008308","62"
"0","320080307","3","-49","354","1","0.65","0","13"
"0","320080308","1","5","355","1","0.8","0","20"
"0","320080309","1","0","356","1","1.1","0","20"
"0","320080310","1","-20","357","1","1","0","-20"
"0","320080406","1","-74","358","2","0.7","502008401","40"
"0","320080406","2","43","359","3","0.9","502008403","67"
"0","320080406","3","43.5","360","1","0.65","0","11"
"0","320080407","1","59","361","2","0.7","502008406","50"
"0","320080407","2","30","362","3","0.9","502008408","62"
"0","320080407","3","-49","363","1","0.65","0","13"
"0","320080408","1","5","364","1","0.8","0","20"
"0","320080409","1","0","365","1","1.1","0","20"
"0","320080410","1","-20","366","1","1","0","-20"
"0","320080506","1","-74","367","2","0.7","502008501","40"
"0","320080506","2","43","368","3","0.9","502008503","67"
"0","320080506","3","43.5","369","1","0.65","0","11"
"0","320080507","1","59","370","2","0.7","502008506","50"
"0","320080507","2","30","371","3","0.9","502008508","62"
"0","320080507","3","-49","372","1","0.65","0","13"
"0","320080508","1","5","373","1","0.8","0","20"
"0","320080509","1","0","374","1","1.1","0","20"
"0","320080510","1","-20","375","1","1","0","-20"
"0","320090106","1","-74","376","2","0.7","502009101","40"
"0","320090106","2","13","377","3","1","502009103","67"
"0","320090106","3","43.5","378","1","0.65","0","11"
"0","320090107","1","-68","379","2","0.7","502009106","50"
"0","320090107","2","30","380","3","0.9","502009108","62"
"0","320090107","3","29","381","1","0.65","0","13"
"0","320090108","1","5","382","1","0.75","0","10"
"0","320090109","1","0","383","1","1","0","10"
"0","320090110","1","-20","384","1","1","0","-20"
"0","320090206","1","-74","385","2","0.7","502009201","40"
"0","320090206","2","13","386","3","1","502009203","67"
"0","320090206","3","43.5","387","1","0.65","0","11"
"0","320090207","1","-68","388","2","0.7","502009206","50"
"0","320090207","2","30","389","3","0.9","502009208","62"
"0","320090207","3","29","390","1","0.65","0","13"
"0","320090208","1","5","391","1","0.75","0","10"
"0","320090209","1","0","392","1","1","0","10"
"0","320090210","1","-20","393","1","1","0","-20"
"0","320090306","1","-74","394","2","0.7","502009301","40"
"0","320090306","2","13","395","3","1","502009303","67"
"0","320090306","3","43.5","396","1","0.65","0","11"
"0","320090307","1","-68","397","2","0.7","502009306","50"
"0","320090307","2","30","398","3","0.9","502009308","62"
"0","320090307","3","29","399","1","0.65","0","13"
"0","320090308","1","5","400","1","0.75","0","10"
"0","320090309","1","0","401","1","1","0","10"
"0","320090310","1","-20","402","1","1","0","-20"
"0","320090406","1","-74","403","2","0.7","502009401","40"
"0","320090406","2","13","404","3","1","502009403","67"
"0","320090406","3","43.5","405","1","0.65","0","11"
"0","320090407","1","-68","406","2","0.7","502009406","50"
"0","320090407","2","30","407","3","0.9","502009408","62"
"0","320090407","3","29","408","1","0.65","0","13"
"0","320090408","1","5","409","1","0.75","0","10"
"0","320090409","1","0","410","1","1","0","10"
"0","320090410","1","-20","411","1","1","0","-20"
"0","320090506","1","-74","412","2","0.7","502009501","40"
"0","320090506","2","13","413","3","1","502009503","67"
"0","320090506","3","43.5","414","1","0.65","0","11"
"0","320090507","1","-68","415","2","0.7","502009506","50"
"0","320090507","2","30","416","3","0.9","502009508","62"
"0","320090507","3","29","417","1","0.65","0","13"
"0","320090508","1","5","418","1","0.75","0","10"
"0","320090509","1","0","419","1","1","0","10"
"0","320090510","1","-20","420","1","1","0","-20"
"0","320100106","1","-74","421","2","0.7","502010101","40"
"0","320100106","2","13","422","3","1","502010103","67"
"0","320100106","3","43.5","423","1","0.65","0","11"
"0","320100107","1","-68","424","2","0.7","502010106","50"
"0","320100107","2","30","425","3","0.9","502010108","62"
"0","320100107","3","29","426","1","0.65","0","13"
"0","320100108","1","40","427","1","0.9","0","60"
"0","320100109","1","0","428","1","1","0","10"
"0","320100110","1","-20","429","1","1","0","-35"
"0","320100206","1","-74","430","2","0.7","502010201","40"
"0","320100206","2","13","431","3","1","502010203","67"
"0","320100206","3","43.5","432","1","0.65","0","11"
"0","320100207","1","-68","433","2","0.7","502010206","50"
"0","320100207","2","30","434","3","0.9","502010208","62"
"0","320100207","3","29","435","1","0.65","0","13"
"0","320100208","1","40","436","1","0.9","0","60"
"0","320100209","1","0","437","1","1","0","10"
"0","320100210","1","-20","438","1","1","0","-35"
"0","320100306","1","-74","439","2","0.7","502010301","40"
"0","320100306","2","13","440","3","1","502010303","67"
"0","320100306","3","43.5","441","1","0.65","0","11"
"0","320100307","1","-68","442","2","0.7","502010306","50"
"0","320100307","2","30","443","3","0.9","502010308","62"
"0","320100307","3","29","444","1","0.65","0","13"
"0","320100308","1","40","445","1","0.9","0","60"
"0","320100309","1","0","446","1","1","0","10"
"0","320100310","1","-20","447","1","1","0","-35"
"0","320100406","1","-74","448","2","0.7","502010401","40"
"0","320100406","2","13","449","3","1","502010403","67"
"0","320100406","3","43.5","450","1","0.65","0","11"
"0","320100407","1","-68","451","2","0.7","502010406","50"
"0","320100407","2","30","452","3","0.9","502010408","62"
"0","320100407","3","29","453","1","0.65","0","13"
"0","320100408","1","40","454","1","0.9","0","60"
"0","320100409","1","0","455","1","1","0","10"
"0","320100410","1","-20","456","1","1","0","-35"
"0","320100506","1","-74","457","2","0.7","502010501","40"
"0","320100506","2","13","458","3","1","502010503","67"
"0","320100506","3","43.5","459","1","0.65","0","11"
"0","320100507","1","-68","460","2","0.7","502010506","50"
"0","320100507","2","30","461","3","0.9","502010508","62"
"0","320100507","3","29","462","1","0.65","0","13"
"0","320100508","1","40","463","1","0.9","0","60"
"0","320100509","1","0","464","1","1","0","10"
"0","320100510","1","-20","465","1","1","0","-35"
"0","320110106","1","-74","466","2","0.7","502011101","40"
"0","320110106","2","13","467","3","1","502011103","67"
"0","320110106","3","43.5","468","1","0.65","0","11"
"0","320110107","1","-98","469","2","0.7","502011106","50"
"0","320110107","2","0","470","3","1.1","502011108","72"
"0","320110107","3","49","471","1","0.65","0","13"
"0","320110108","1","-40","472","1","0.75","0","30"
"0","320110109","1","20","473","1","1.2","0","50"
"0","320110110","1","-20","474","1","1.1","0","-35"
"0","320110206","1","-74","475","2","0.7","502011201","40"
"0","320110206","2","13","476","3","1","502011203","67"
"0","320110206","3","43.5","477","1","0.65","0","11"
"0","320110207","1","-98","478","2","0.7","502011206","50"
"0","320110207","2","0","479","3","1.1","502011208","72"
"0","320110207","3","49","480","1","0.65","0","13"
"0","320110208","1","-40","481","1","0.75","0","30"
"0","320110209","1","20","482","1","1.2","0","50"
"0","320110210","1","-20","483","1","1.1","0","-35"
"0","320110306","1","-74","484","2","0.7","502011301","40"
"0","320110306","2","13","485","3","1","502011303","67"
"0","320110306","3","43.5","486","1","0.65","0","11"
"0","320110307","1","-98","487","2","0.7","502011306","50"
"0","320110307","2","0","488","3","1.1","502011308","72"
"0","320110307","3","49","489","1","0.65","0","13"
"0","320110308","1","-40","490","1","0.75","0","30"
"0","320110309","1","20","491","1","1.2","0","50"
"0","320110310","1","-20","492","1","1.1","0","-35"
"0","320110406","1","-74","493","2","0.7","502011401","40"
"0","320110406","2","13","494","3","1","502011403","67"
"0","320110406","3","43.5","495","1","0.65","0","11"
"0","320110407","1","-98","496","2","0.7","502011406","50"
"0","320110407","2","0","497","3","1.1","502011408","72"
"0","320110407","3","49","498","1","0.65","0","13"
"0","320110408","1","-40","499","1","0.75","0","30"
"0","320110409","1","20","500","1","1.2","0","50"
"0","320110410","1","-20","501","1","1.1","0","-35"
"0","320110506","1","-74","502","2","0.7","502011501","40"
"0","320110506","2","13","503","3","1","502011503","67"
"0","320110506","3","43.5","504","1","0.65","0","11"
"0","320110507","1","-98","505","2","0.7","502011506","50"
"0","320110507","2","0","506","3","1.1","502011508","72"
"0","320110507","3","49","507","1","0.65","0","13"
"0","320110508","1","-40","508","1","0.75","0","30"
"0","320110509","1","20","509","1","1.2","0","50"
"0","320110510","1","-20","510","1","1.1","0","-35"
"0","320120106","1","-74","511","2","0.7","502012101","40"
"0","320120106","2","10","512","3","1","502012103","67"
"0","320120106","3","43.5","513","1","0.65","0","11"
"0","320120107","1","-98","514","2","0.7","502012106","50"
"0","320120107","2","0","515","3","1","502012108","72"
"0","320120107","3","49","516","1","0.65","0","13"
"0","320120108","1","10","517","1","1.2","0","30"
"0","320120109","1","40","518","1","0.9","0","40"
"0","320120110","1","-20","519","1","1.1","0","-35"
"0","320120206","1","-74","520","2","0.7","502012201","40"
