43c89068160e6e462f5dfca7449e258ae7c37d6fe3b70b430807c629c5bd0c71,53b20f71c36e8d6b474002a0f56631d4e16c5034d2eb52b22bfaf7fa141f87bd,e4eb7f20b27b1ec33df6332af6e6bbe7d2ba7523a1801cf480e489f7486222a1,8c01a9b70823dd357ccf233a93b52c9b160e3412c6d56f60d1782ba9cf72f9d3,b7f41351c670c8ff66b6505d78d62de91b48b950386dd2f389f02fe4d2c21c64,11fc6c8683373ea34de667ca6a83caa4ec6e511e1ef3bcfd9dedf72fa56912b8,ae2fbfb8bf7c65e43b50f8e905c7631e9109484ad3fbc657af7ee7cbcc670740,01345644ecc6cf7ba55843e649940cc1f3dd243bc0cf2a7c4dd6a6275d164a69,190b87e437f3cb0aa339f08456d8133927e725a9a15364ea5df1590e650533a5,2bf10be51cdae487b24e20b7463f8ffcb4dc3065d1d29b44a35d46114500d683,4f77066e1f04af54512df1f94c0c3b44a62437234a1d4fb2fd71a400dfc5e17c,01e5bdd7912da2d953e2d4a10d070794bfb38f860e19febfc5fa5930e3a1263f,ed2c66d0e9c0497c99d7fe97811eb760416aa5f75000e40645b945f9e6ab3d88,131ca943e8a0b8bc63a886771846cf0512c0b22cfb6c53db4beac235a02dc7bc,7cfe36187bc2f1eff6de5b3325de0626d974d5f4fcd0fbe33c52da74609a6691,4bfebf474b9a2b6cc7ada4762cc70c2047bc468fc1efb3b309af11b24f0c8e14,87be5c18725fefac8a43a916faf887f119621c849ab2433446dbde15110a2b2e,678a00f871169e9d3f17841a2ef15df83e74abeb1d80899949995b2c02eee92f,5d714daff71d409fec5a63bef9c4309d66250ef42175096182b2f00c8fd04ab3,f9efbb88e4cb89bb85ec0ce8282dd50d38c21658e4da5fbcc8bcb4bbfea9d9ca,5144f012dc420a204fefb3dfe0c8228e3b9c376de9367b59b5955a86fef8564d,8927ac59b8b23e27584f591e5f4788226d9f24700448ab731d201dd6456184b1,d9f745765278456d72da40f07ca6f5a602e24be31bdc12b5eb5b814d1d0eca17,13cbf9f703c500b102063ab8d9b2d49a653fb02e850aed6247bc91ea8bd0076f,95761cdcddfe4add3799e04a3f91bd9b24faafb410d6718ec8c6335955e060ab
"100701","2","0","0","0","0","0","12","0","0","200000","4","0","0","0","0","0","0","0","25001","3","15","0","15","0"
"100701","3","0","0","0","0","0","18","0","0","400000","6","0","0","0","0","0","0","0","25001","3","15","0","20","0"
"100701","4","0","0","0","0","0","24","0","0","500000","8","0","0","0","0","0","0","0","25001","3","15","0","25","0"
"100701","5","0","0","0","1","0","30","0","0","600000","10","0","0","0","0","0","0","0","25001","3","15","0","30","0"
"100801","1","0","0","0","1","0","0","0","0","100000","0","0","0","0","0","240","0","0","32008","1","18","0","50","5"
"100801","1","0","0","0","1","0","0","0","0","100000","0","0","0","0","0","120","0","0","31008","2","11","0","50","3"
"100801","1","0","5","0","0","0","0","0","0","100000","0","0","0","0","0","130","0","0","25001","3","15","0","10","0"
"100801","2","0","10","0","0","0","0","0","0","200000","0","0","0","0","0","260","0","0","25001","3","15","0","15","0"
"100801","3","0","15","0","0","0","0","0","0","400000","0","0","0","0","0","390","0","0","25001","3","15","0","20","0"
"100801","4","0","20","0","0","0","0","0","0","500000","0","0","0","0","0","520","0","0","25001","3","15","0","25","0"
"100801","5","0","25","1","1","0","0","0","0","600000","0","0","0","0","0","650","0","0","25001","3","15","0","30","2"
"100901","1","0","10","0","1","0","0","0","0","100000","0","0","0","0","0","360","0","0","32009","1","18","0","50","5"
"100901","1","0","10","0","1","0","0","0","0","100000","0","0","0","0","0","180","0","0","31009","2","11","0","50","3"
"100901","1","0","10","0","0","0","0","0","0","100000","0","0","0","0","0","180","0","0","25001","3","15","0","10","0"
"100901","2","0","20","0","0","0","0","0","0","200000","0","0","0","0","0","360","0","0","25001","3","15","0","15","0"
"100901","3","0","20","0","0","0","0","0","0","400000","0","0","0","0","0","540","0","0","25001","3","15","0","20","0"
"100901","4","0","30","0","0","0","0","0","0","500000","0","0","0","0","0","720","0","0","25001","3","15","0","25","0"
"100901","5","0","50","0","1","0","0","0","0","600000","0","0","0","0","0","900","0","0","25001","3","15","0","30","2"
"101001","1","0","0","0","1","0","0","10","0","100000","0","0","0","0","0","100","0","0","32010","1","18","0","50","0"
"101001","1","0","0","0","1","0","0","10","0","100000","0","0","0","0","0","60","0","0","31010","2","11","0","50","0"
"101001","1","0","0","0","0","0","2","0","0","100000","0","0","0","0","0","20","0","0","25001","3","15","0","10","0"
"101001","2","0","0","0","0","0","4","0","0","200000","0","0","0","0","0","40","0","0","25001","3","15","0","15","0"
"101001","3","0","0","0","0","0","6","0","0","400000","0","0","0","0","0","60","0","0","25001","3","15","0","20","0"
"101001","4","0","0","0","0","0","8","0","0","500000","0","0","0","0","0","80","0","0","25001","3","15","0","25","0"
"101001","5","0","0","0","1","0","10","10","0","600000","0","0","0","0","0","100","0","0","25001","3","15","0","30","0"
"101101","1","0","0","0","1","0","0","0","0","100000","0","0","160","0","0","0","0","0","32011","1","18","0","50","5"
"101101","1","0","0","0","1","0","0","0","0","100000","0","0","80","0","0","0","0","0","31011","2","11","0","50","3"
"101101","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"101101","2","10","0","0","0","0","0","0","0","200000","0","0","200","0","0","0","0","0","25001","3","15","0","15","0"
"101101","3","20","0","0","0","0","0","0","0","400000","0","0","300","0","0","0","0","0","25001","3","15","0","20","0"
"101101","4","30","0","0","0","0","0","0","0","500000","0","0","400","0","0","0","0","0","25001","3","15","0","25","0"
"101101","5","40","0","0","1","0","0","0","0","600000","0","0","500","0","0","0","0","2","25001","3","15","0","30","2"
"101201","1","0","10","0","1","0","0","0","0","100000","0","0","0","0","0","160","0","0","32012","1","18","0","50","3"
"101201","1","0","5","0","1","0","0","0","0","100000","0","0","0","0","0","80","0","0","31012","2","11","0","50","2"
"101201","1","0","5","0","0","0","0","0","0","100000","0","0","0","0","0","100","0","0","25001","3","15","0","10","0"
"101201","2","0","10","0","0","0","0","0","0","200000","0","0","0","0","0","200","0","0","25001","3","15","0","15","0"
"101201","3","0","15","0","0","0","0","0","0","400000","0","0","0","0","0","300","0","0","25001","3","15","0","20","0"
"101201","4","0","20","0","0","0","0","0","0","500000","0","0","0","0","0","400","0","0","25001","3","15","0","25","0"
"101201","5","0","25","0","1","0","0","0","0","600000","0","0","0","0","0","500","0","2","25001","3","15","0","30","0"
"101301","1","0","10","0","1","0","0","0","0","100000","0","0","0","0","0","160","0","0","32013","1","18","0","50","3"
"101301","1","0","5","0","1","0","0","0","0","100000","0","0","0","0","0","80","0","0","31013","2","11","0","50","2"
"101301","1","0","5","0","0","0","0","0","0","100000","0","0","0","0","0","85","0","0","25001","3","15","0","10","0"
"101301","2","0","10","0","0","0","0","0","0","200000","0","0","0","0","0","170","0","0","25001","3","15","0","15","0"
"101301","3","0","15","0","0","0","0","0","0","400000","0","0","0","0","0","255","0","0","25001","3","15","0","20","0"
"101301","4","0","20","0","0","0","0","0","0","500000","0","0","0","0","0","340","0","0","25001","3","15","0","25","0"
"101301","5","0","25","0","1","0","0","0","0","600000","0","0","0","0","0","425","0","2","25001","3","15","0","30","5"
"101401","1","0","0","0","1","0","25","0","0","100000","0","0","0","0","0","240","0","0","32014","1","18","0","50","0"
"101401","1","0","0","0","1","0","0","0","0","100000","0","0","0","0","0","120","25","0","31014","2","11","0","50","0"
"101401","1","0","0","0","0","0","4","0","0","100000","0","0","0","0","0","130","4","0","25001","3","15","0","10","0"
"101401","2","0","0","0","0","0","8","0","0","200000","0","0","0","0","0","260","8","0","25001","3","15","0","15","0"
"101401","3","0","0","0","0","0","12","0","0","400000","0","0","0","0","0","390","12","0","25001","3","15","0","20","0"
"101401","4","0","0","0","0","0","16","0","0","500000","0","0","0","0","0","520","16","0","25001","3","15","0","25","0"
"101401","5","0","0","0","1","0","18","0","0","600000","0","0","0","0","0","650","18","0","25001","3","15","0","30","0"
"101501","1","0","0","0","1","0","0","0","0","100000","0","0","0","0","0","160","0","0","32015","1","18","0","50","5"
"101501","1","0","0","0","1","0","0","0","0","100000","0","0","0","0","0","80","0","0","31015","2","11","0","50","3"
"101501","1","0","0","0","0","0","0","0","0","100000","0","0","0","0","0","100","0","0","25001","3","15","0","10","0"
"101501","2","0","0","0","0","0","0","0","0","200000","0","0","0","0","0","220","0","0","25001","3","15","0","15","0"
"101501","3","0","0","0","0","0","0","0","0","400000","0","0","0","0","0","330","0","0","25001","3","15","0","20","0"
"101501","4","0","0","0","0","0","0","0","0","500000","0","0","0","0","0","440","0","0","25001","3","15","0","25","0"
"101501","5","0","0","0","1","0","0","0","0","600000","0","0","0","0","0","550","0","0","25001","3","15","0","30","2"
"101601","1","0","0","0","1","0","0","0","0","100000","0","0","160","0","0","0","0","0","32016","1","18","0","50","5"
"101601","1","0","0","0","1","0","0","0","0","100000","0","0","80","0","0","0","0","0","31016","2","11","0","50","3"
"101601","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"101601","2","0","0","0","0","0","0","0","0","200000","0","0","220","0","0","0","0","0","25001","3","15","0","15","0"
"101601","3","0","0","0","0","0","0","0","0","400000","0","0","330","0","0","0","0","0","25001","3","15","0","20","0"
"101601","4","0","0","0","0","0","0","0","0","500000","0","0","440","0","0","0","0","0","25001","3","15","0","25","0"
"101601","5","0","0","0","1","0","0","0","0","600000","0","0","550","0","0","0","0","0","25001","3","15","0","30","2"
"101701","1","0","0","0","1","0","0","0","0","100000","0","0","160","0","0","0","0","0","32017","1","18","0","50","5"
"101701","1","0","0","0","1","0","0","0","0","100000","0","0","80","0","0","0","0","0","31017","2","11","0","50","3"
"101701","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"101701","2","0","0","0","0","0","0","0","0","200000","0","0","220","0","0","0","0","0","25001","3","15","0","15","0"
"101701","3","0","0","0","0","0","0","0","0","400000","0","0","330","0","0","0","0","0","25001","3","15","0","20","0"
"101701","4","0","0","0","0","0","0","0","0","500000","0","0","440","0","0","0","0","0","25001","3","15","0","25","0"
"101701","5","0","0","0","1","0","0","0","0","600000","0","0","500","0","0","0","0","2","25001","3","15","0","30","2"
"101801","1","0","0","0","1","0","5","0","0","100000","0","0","0","0","0","100","5","0","32018","1","18","0","50","0"
"101801","1","0","0","0","1","170","1","0","0","100000","0","0","0","0","0","60","2","0","31018","2","11","0","50","0"
"101801","1","0","0","0","0","0","1","0","0","100000","0","0","0","0","0","20","1","0","25001","3","15","0","10","0"
"101801","2","0","0","0","0","0","2","0","0","200000","0","0","0","0","0","40","2","0","25001","3","15","0","15","0"
"101801","3","0","0","0","0","0","3","0","0","400000","0","0","0","0","0","60","3","0","25001","3","15","0","20","0"
"101801","4","0","0","0","0","0","4","0","0","500000","0","0","0","0","0","80","4","0","25001","3","15","0","25","0"
"101801","5","0","0","0","1","0","6","0","0","600000","0","0","0","0","0","100","7","0","25001","3","15","0","30","2"
"101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"102001","1","30","0","0","1","0","0","0","0","100000","0","0","160","0","0","0","0","0","32020","1","18","0","50","5"
"102001","1","15","0","0","1","0","0","0","0","100000","0","0","120","0","0","0","0","0","31020","2","11","0","50","3"
"102001","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"102001","2","10","0","0","0","0","0","0","0","200000","0","0","200","0","0","0","0","0","25001","3","15","0","15","0"
"102001","3","20","0","0","0","0","0","0","0","400000","0","0","300","0","0","0","0","0","25001","3","15","0","20","0"
"102001","4","30","0","0","0","0","0","0","0","500000","0","0","400","0","0","0","0","0","25001","3","15","0","25","0"
"102001","5","50","0","0","1","0","0","0","0","600000","0","0","450","0","0","0","0","0","25001","3","15","10","30","2"
"102101","1","0","0","0","1","0","0","0","0","100000","0","0","95","0","0","0","0","0","32021","1","18","0","50","5"
"102101","1","0","0","0","1","0","0","0","0","100000","0","0","55","0","0","0","0","0","31021","2","11","0","50","5"
"102101","1","0","0","0","0","0","4","0","0","100000","0","0","0","0","0","0","3","0","25001","3","15","0","10","0"
"102101","2","0","0","0","0","0","8","0","0","200000","0","0","10","0","0","0","6","0","25001","3","15","0","15","0"
"102101","3","0","0","0","0","0","12","0","0","400000","0","0","20","0","0","0","9","0","25001","3","15","0","20","0"
"102101","4","0","0","0","0","0","16","0","0","500000","0","0","30","0","0","0","12","0","25001","3","15","0","25","0"
"102101","5","0","0","0","1","0","20","0","0","600000","0","0","40","0","0","0","15","0","25001","3","15","15","30","0"
"102201","1","0","10","0","1","0","0","0","0","100000","0","0","0","0","0","160","0","0","32022","1","18","0","50","3"
"102201","1","0","5","0","1","0","0","0","0","100000","0","0","0","0","0","80","0","0","31022","2","11","0","50","2"
"102201","1","0","0","0","0","0","0","0","0","100000","0","0","0","0","0","90","0","0","25001","3","15","0","10","0"
"102201","2","0","5","0","0","0","0","0","0","200000","0","0","0","0","0","180","0","0","25001","3","15","0","15","0"
"102201","3","0","10","0","0","0","0","0","0","400000","0","0","0","0","0","270","0","0","25001","3","15","0","20","0"
"102201","4","0","15","0","0","0","0","0","0","500000","0","0","0","0","0","360","0","0","25001","3","15","0","25","0"
"102201","5","0","20","0","1","0","0","0","0","600000","0","0","0","0","0","450","0","0","25001","3","15","0","30","5"
"102301","1","0","0","0","1","0","0","0","0","100000","0","0","100","0","0","0","5","0","32023","1","18","0","50","5"
"102301","1","0","0","0","1","0","5","0","0","100000","0","0","0","0","0","0","0","0","31023","2","11","0","50","5"
"102301","1","0","0","0","0","0","5","0","0","100000","0","0","0","0","0","0","5","0","25001","3","15","0","10","0"
"102301","2","0","0","0","0","0","10","0","0","200000","0","0","0","0","0","0","10","0","25001","3","15","0","15","0"
"102301","3","0","0","0","0","0","15","0","0","400000","0","0","0","0","0","0","15","0","25001","3","15","0","20","0"
"102301","4","0","0","0","0","0","20","0","0","500000","0","0","0","0","0","0","20","0","25001","3","15","0","25","0"
"102301","5","0","0","0","1","0","25","0","0","600000","0","0","0","0","0","0","25","0","25001","3","15","0","30","0"
"102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"102501","1","0","10","0","1","0","0","0","0","100000","0","0","0","0","0","160","0","0","32025","1","18","0","50","3"
"102501","1","0","5","0","1","0","0","0","0","100000","0","0","0","0","0","80","0","0","31025","2","11","0","50","2"
"102501","1","0","5","0","0","0","0","0","0","100000","0","0","0","0","0","100","0","0","25001","3","15","0","10","0"
"102501","2","0","10","0","0","0","0","0","0","200000","0","0","0","0","0","200","0","0","25001","3","15","0","15","0"
"102501","3","0","15","0","0","0","0","0","0","400000","0","0","0","0","0","300","0","0","25001","3","15","0","20","0"
"102501","4","0","20","0","0","0","0","0","0","500000","0","0","0","0","0","400","0","0","25001","3","15","0","25","0"
"102501","5","0","25","0","1","0","0","0","0","600000","0","0","0","0","0","500","0","2","25001","3","15","0","30","0"
"102601","1","0","0","0","1","0","0","10","0","100000","0","0","200","0","0","0","0","0","32026","1","18","0","50","5"
"102601","1","0","0","0","1","0","0","10","0","100000","0","0","100","0","0","0","0","0","31026","2","11","0","50","3"
"102601","1","0","0","0","0","0","0","0","0","100000","0","0","50","0","0","0","2","0","25001","3","15","0","10","0"
"102601","2","0","0","0","0","0","0","0","0","200000","0","0","100","0","0","0","4","0","25001","3","15","0","15","0"
"102601","3","0","0","0","0","0","0","0","0","400000","0","0","150","0","0","0","6","0","25001","3","15","0","20","0"
"102601","4","0","0","0","0","0","0","0","0","500000","0","0","200","0","0","0","8","0","25001","3","15","0","25","0"
"102601","5","0","0","0","1","0","0","10","0","600000","0","0","250","0","0","0","10","0","25001","3","15","0","30","2"
"102701","1","100","0","0","1","0","0","0","0","100000","0","0","200","0","0","0","0","0","32027","1","18","0","50","0"
"102701","1","0","0","0","1","0","0","0","0","100000","0","0","80","0","0","0","0","0","31027","2","11","0","50","3"
"102701","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"102701","2","10","0","0","0","0","0","0","0","200000","0","0","200","0","0","0","0","0","25001","3","15","0","15","0"
"102701","3","20","0","0","0","0","0","0","0","400000","0","0","300","0","0","0","0","0","25001","3","15","0","20","0"
"102701","4","30","0","0","0","0","0","0","0","500000","0","0","400","0","0","0","0","0","25001","3","15","0","25","0"
"102701","5","40","0","0","1","0","0","0","0","600000","0","0","500","0","0","0","0","2","25001","3","15","0","30","2"
"102801","1","0","0","0","1","1500","5","0","0","100000","0","0","0","0","0","0","5","0","32028","1","18","0","50","5"
"102801","1","0","0","0","1","1000","10","0","0","100000","0","0","0","0","0","0","10","0","31028","2","11","0","50","0"
"102801","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"102801","2","0","0","0","0","0","0","0","0","200000","0","0","200","0","0","0","0","0","25001","3","15","0","15","0"
"102801","3","0","0","0","0","0","0","0","0","400000","0","0","300","0","0","0","0","0","25001","3","15","0","20","0"
"102801","4","0","0","0","0","0","0","0","0","500000","0","0","400","0","0","0","0","0","25001","3","15","0","25","0"
"102801","5","0","0","0","1","0","0","0","0","600000","0","0","500","0","0","0","0","2","25001","3","15","0","30","5"
"102901","1","0","0","0","1","1500","7","0","0","100000","0","0","0","0","0","0","7","0","32029","1","18","0","50","0"
"102901","1","0","0","0","1","1000","10","0","0","100000","0","0","0","0","0","0","10","0","31029","2","11","0","50","0"
"102901","1","0","0","0","0","0","4","0","0","100000","0","0","0","0","0","0","4","0","25001","3","15","0","10","0"
"102901","2","0","0","0","0","0","8","0","0","200000","0","0","0","0","0","0","8","0","25001","3","15","0","15","0"
"102901","3","0","0","0","0","0","12","0","0","400000","0","0","0","0","0","0","12","0","25001","3","15","0","20","0"
"102901","4","0","0","0","0","0","16","0","0","500000","0","0","0","0","0","0","16","0","25001","3","15","0","25","0"
"102901","5","0","0","0","1","0","20","0","0","600000","0","0","0","0","0","0","20","0","25001","3","15","20","30","5"
"103001","1","30","0","0","1","0","0","0","0","100000","0","0","160","0","0","0","0","0","32030","1","18","0","50","5"
"103001","1","15","0","0","1","0","0","0","0","100000","0","0","120","0","0","0","0","0","31030","2","11","0","50","3"
"103001","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"103001","2","10","0","0","0","0","0","0","0","200000","0","0","200","0","0","0","0","0","25001","3","15","0","15","0"
"103001","3","20","0","0","0","0","0","0","0","400000","0","0","300","0","0","0","0","0","25001","3","15","0","20","0"
"103001","4","30","0","0","0","0","0","0","0","500000","0","0","400","0","0","0","0","0","25001","3","15","0","25","0"
"103001","5","40","0","0","1","0","0","0","0","600000","0","0","450","0","0","0","0","0","25001","3","15","15","30","2"
"103101","1","0","0","0","1","1500","5","0","0","100000","0","0","0","0","0","0","5","0","32031","1","18","0","50","5"
"103101","1","0","0","0","1","1000","10","0","0","100000","0","0","0","0","0","0","10","0","31031","2","11","0","50","0"
"103101","1","0","0","0","0","0","0","0","0","100000","0","0","100","0","0","0","0","0","25001","3","15","0","10","0"
"103101","2","0","0","0","0","0","0","0","0","200000","0","0","200","0","0","0","0","0","25001","3","15","0","15","0"
"103101","3","0","0","0","0","0","0","0","0","400000","0","0","300","0","0","0","0","0","25001","3","15","0","20","0"
"103101","4","0","0","0","0","0","0","0","0","500000","0","0","400","0","0","0","0","0","25001","3","15","0","25","0"
"103101","5","0","0","0","1","0","0","0","0","600000","0","0","500","0","0","0","0","2","25001","3","15","0","30","5"
"103201","1","0","0","0","1","0","15","0","0","100000","0","0","160","0","0","0","15","0","32032","1","18","0","50","0"
"103201","1","0","0","0","1","0","10","0","0","100000","0","0","80","0","0","0","10","0","31032","2","11","0","50","3"
"103201","1","0","0","0","0","0","0","0","0","100000","0","0","110","0","0","0","0","0","25001","3","15","0","10","0"
"103201","2","0","0","0","0","0","0","0","0","200000","0","0","220","0","0","0","0","0","25001","3","15","0","15","0"
"103201","3","0","0","0","0","0","0","0","0","400000","0","0","330","0","0","0","0","0","25001","3","15","0","20","0"
