823d4397ef302f659eaa614f1167e1a5c2e7153ed575919aae5b2c785f1e4800,b5ffd7873b549a35971cc504d1aafbad4a53c3f9a150cb992cc186396fd9d7d4,78fdc2ffcf71c5201fcdc16c13c6bcd35c4a72ab8b32e4707ac876aac2880f2b,1888fbfbc328859a76f4e895c348fb92109ce9326802ef764b8729d94bf0e84f,1b006d0bbd13a9ebcd2e930501df9f2cb5dbef7aaadb7793cd41dd4f2285b8b3,8db512a1839e3ad181ec6c3c2f5fea58db8b80bb25f6ffde026401d5fb598826,34e428f177c749ca3e0cd171ddd28becfb59a09d355c6b4d28ffee623046584e,d3f327959f5e3f6a36a124da614d3cd95540ba1773a1e05c094ec920f3846335,1ba0a10f873f358a206f2f2bb2b79f5455c12fd7b203a81e1e627d6ac85c72ee,d9b059e337415f821c5f730d0a259f1339c2452ba18b6c62c88158716a3df400,cadf0c8f0fa15b9813a5f90259c831750857d18215520781554ebbbd18c3538d,60cfb95cb9ed581e066390346382d34702519030d7d70ba961e993b32a69a037,75f55bfab49ff92d45ecbe1de1262c97a2fbf6ea27d49d19bab2c573b483df73,5e08fce53d749e27e55b7fbedc430d721db3f764b9687ad5539bd87aa6d24732
"112301","2","0","28005","0","2","100","0","0","0","2030/08/01 14:59:59","2020/09/03 19:00:00","0","31123"
"107101","1","0","28006","0","2","100","0","0","0","2030/08/01 14:59:59","2020/09/03 19:00:00","0","31071"
"111501","2","0","28006","0","2","100","0","0","0","2030/08/01 14:59:59","2020/09/03 19:00:00","0","31115"
"102001","1","0","28007","0","2","100","0","0","0","2030/08/01 14:59:59","2020/10/01 17:00:00","0","31020"
"111301","2","0","28007","0","2","100","0","0","0","2030/08/01 14:59:59","2020/10/01 17:00:00","0","31113"
"100401","1","0","28008","0","2","100","0","0","0","2030/08/01 14:59:59","2020/10/01 17:00:00","0","31004"
"111201","2","0","28008","0","2","100","0","0","0","2030/08/01 14:59:59","2020/10/01 17:00:00","0","31112"
"103601","1","0","28009","0","2","100","0","0","0","2030/08/01 14:59:59","2020/10/01 17:00:00","0","31036"
"111101","2","0","28009","0","2","100","0","0","0","2030/08/01 14:59:59","2020/10/01 17:00:00","0","31111"
"104901","1","0","28010","0","2","100","0","0","0","2030/08/01 14:59:59","2020/11/05 12:00:00","0","31049"
"109101","2","0","28010","0","2","100","0","0","0","2030/08/01 14:59:59","2020/11/05 12:00:00","0","31091"
"101101","1","0","28011","0","2","100","0","0","0","2030/08/01 14:59:59","2020/11/05 12:00:00","0","31011"
"112901","2","0","28011","0","2","100","0","0","0","2030/08/01 14:59:59","2020/11/05 12:00:00","0","31129"
"107001","1","0","28012","0","2","100","0","0","0","2030/08/01 14:59:59","2020/11/05 12:00:00","0","31070"
"111001","1","0","28013","0","2","100","0","0","0","2030/08/01 14:59:59","2022/03/21","0","31110"
"116401","2","0","28013","0","2","100","0","0","0","2030/08/01 14:59:59","2022/03/21","0","31164"
"110901","1","0","28014","0","2","100","0","0","0","2030/08/01 14:59:59","2022/03/21","0","31109"
"116301","2","0","28014","0","2","100","0","0","0","2030/08/01 14:59:59","2022/03/21","0","31163"
"110801","1","0","28015","0","2","100","0","0","0","2030/08/01 14:59:59","2022/03/21","0","31108"
"116201","2","0","28015","0","2","100","0","0","0","2030/08/01 14:59:59","2022/03/21","0","31162"
"104201","1","0","28016","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31042"
"108401","2","0","28016","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31084"
"117301","3","0","28016","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31173"
"101401","1","0","28017","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31014"
"112201","2","0","28017","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31122"
"115701","3","0","28017","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31157"
"105301","1","0","28018","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31053"
"114201","2","0","28018","0","2","100","0","0","0","2030/08/01 14:59:59","2022/04/18","0","31142"
"106801","1","0","28019","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31068"
"121201","2","0","28019","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31212"
"104701","1","0","28020","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31047"
"113601","2","0","28020","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31136"
"102701","1","0","28021","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31027"
"109001","2","0","28021","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31090"
"117001","3","0","28021","0","2","100","0","0","0","2030/08/01 14:59:59","2022/05/16","0","31170"
"107101","1","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31071"
"106101","2","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31061"
"107001","3","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31070"
"180401","4","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31804"
"180501","5","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31805"
"180201","6","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31802"
"106801","7","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31068"
"180101","8","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31801"
"180601","9","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31806"
"180301","10","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31803"
"180701","11","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31807"
"106701","12","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31067"
"180801","13","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31808"
"118101","14","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31181"
"180901","15","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31809"
"123001","16","0","28022","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31230"
"107501","1","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31075"
"107701","2","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31077"
"107801","3","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31078"
"107901","4","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31079"
"108101","5","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31081"
"108301","6","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31083"
"108401","7","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31084"
"108601","8","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31086"
"108701","9","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31087"
"108801","10","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31088"
"109101","11","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31091"
"110001","12","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31100"
"110301","13","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31103"
"110401","14","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31104"
"110601","15","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31106"
"111101","16","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31111"
"111501","17","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31115"
"112001","18","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31120"
"111901","19","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31119"
"113101","20","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31131"
"113401","21","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31134"
"113901","22","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31139"
"114401","23","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31144"
"111801","24","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31118"
"115001","25","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31150"
"115501","26","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31155"
"117001","27","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31170"
"117201","28","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31172"
"118001","29","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31180"
"117701","30","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31177"
"119901","31","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31199"
"120701","32","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31207"
"120901","33","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31209"
"121001","34","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31210"
"121101","35","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31211"
"121501","36","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31215"
"122501","37","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31225"
"122901","38","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31229"
"123301","39","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31233"
"123601","40","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31236"
"123801","41","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31238"
"124001","42","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31240"
"107601","43","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31076"
"108001","44","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31080"
"108201","45","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31082"
"108501","46","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31085"
"108901","47","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31089"
"109001","48","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31090"
"110101","49","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31101"
"110501","50","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31105"
"111201","51","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31112"
"111601","52","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31116"
"112101","53","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31121"
"112301","54","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31123"
"113001","55","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31130"
"113201","56","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31132"
"113501","57","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31135"
"114101","58","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31141"
"114601","59","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31146"
"114701","60","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31147"
"115601","61","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31156"
"115801","62","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31158"
"116801","63","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31168"
"117401","64","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31174"
"117801","65","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31178"
"119201","66","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31192"
"120801","67","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31208"
"121201","68","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31212"
"122101","69","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31221"
"122401","70","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31224"
"122801","71","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31228"
"123501","72","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31235"
"124101","73","0","28023","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31241"
"100901","1","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31009"
"101001","2","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31010"
"101101","3","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31011"
"101201","4","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31012"
"101801","5","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31018"
"102801","6","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31028"
"102901","7","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31029"
"103001","8","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31030"
"103201","9","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31032"
"104301","10","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31043"
"104901","11","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31049"
"105301","12","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31053"
"105701","13","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31057"
"104701","14","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31047"
"106301","15","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31063"
"103601","16","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31036"
"104401","17","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31044"
"103701","18","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31037"
"105601","19","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31056"
"101401","20","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31014"
"109201","21","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31092"
"109401","22","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31094"
"109501","23","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31095"
"109601","24","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31096"
"110701","25","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31107"
"110801","26","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31108"
"111301","27","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31113"
"111401","28","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31114"
"106501","29","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31065"
"111701","30","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31117"
"112201","31","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31122"
"111001","32","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31110"
"110901","33","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31109"
"112701","34","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31127"
"112801","35","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31128"
"112901","36","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31129"
"106601","37","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31066"
"113301","38","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31133"
"113601","39","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31136"
"113701","40","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31137"
"113801","41","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31138"
"114001","42","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31140"
"114201","43","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31142"
"114301","44","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31143"
"114501","45","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31145"
"106401","46","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31064"
"115701","47","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31157"
"115901","48","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31159"
"116001","49","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31160"
"116201","50","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31162"
"116301","51","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31163"
"116501","52","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31165"
"116601","53","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31166"
"116701","54","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31167"
"116901","55","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31169"
"117101","56","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31171"
"117301","57","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31173"
"117501","58","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31175"
"117601","59","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31176"
"117901","60","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31179"
"119001","61","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31190"
"119101","62","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31191"
"119301","63","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31193"
"116401","64","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31164"
"121301","65","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31213"
"121401","66","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31214"
"121601","67","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31216"
"122001","68","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31220"
"121901","69","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31219"
"122201","70","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31222"
"122301","71","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31223"
"122601","72","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31226"
"122701","73","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31227"
"123101","74","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31231"
"123201","75","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31232"
"123701","76","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31237"
"123901","77","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31239"
"124201","78","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31242"
"100501","79","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31005"
"100601","80","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31006"
"100701","81","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31007"
"100801","82","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31008"
"101301","83","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31013"
"101501","84","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31015"
"101601","85","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31016"
"101701","86","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31017"
"102001","87","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31020"
"102301","88","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31023"
"102601","89","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31026"
"102701","90","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31027"
"103101","91","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31031"
"103301","92","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31033"
"103801","93","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31038"
"104201","94","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31042"
"104501","95","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31045"
"104601","96","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31046"
"104801","97","0","28024","0","2","100","0","0","0","2030/08/01 14:59:59","2023/01/15 15:00:00","0","31048"
