094129ffb1ccecf7513d90ffe0c68f407775903544b62224819b0657d41654f5,5ae2f1c14dbf1d9b36eebc7bf03d78c165365dc2656d050dace8219bb3603d86,b065af52f6db3e6952ec06b0952de14ebb3d4d9566ab3360a5b5173a573f2e1a,709c120ef4b150926a861b011bdb48c2b5cbb7fb9279a17905c942ee51b9da16,423cd61b4fb95e9baa7a9d1be51c78995119a81570b2a9e8c8d52f6b91488e66,cde4827c1c3fbc387c33c30806955b955f567cd110d8640ba634aa464a258bfa,7487ffa0f327c4110705decdda050e53cf85f61ffd825831b94654f823047d1c,cc696b4aea59ed8bca8289e3941796b0e21d17658fc976ad8aa9d42449928ca7,6750acc3ae5fb470dc635d1f6162ed73b4a38f3c5fb83de77386cc56d5a5d09f,7c6b18edcfb2f526b9664f0f069813170fdecd5d5859d569070345b75d53ca85,31453d7d97457fe737b1ffe4c7b4dd323670be4231ceeb61daffd1fe64253769,13b703e55aec0ac1c99d1e810b95d4e3923d06e14be3567559c5a5f82b4a62c6,886118258c69cddd5fe8a95122901c01e906d8afd3601d56fe6a7fde4782519f,ec82bad90b1090e6f86be2e6e7d1d2fd5eff4d05d5e63cb1dfe1029b1cbe2627,d4ea7064602df5dc8a5ed9608207d6ada2853a4ca1174c9ac5ce0cdcf996a929,49387fd2aed788971c9949f0aa216f0b2d211bc9472345241e92f0386765a9dc,12df7630c6e0cdc3ead396be477d12b54c6357ebd4ad573f679c19460159a5ef,640036b722122af3e186007fb4c01eea03ced01ccce6e33cd98fc0c095d6e2e5,0d76f04f96aa9d32b23a95f299b8b228af82a45b98576a3f1e36a56b7d6f59a2
"0","0","0","12","0","138","63","100201","56","17","12","171","177","2471","0","0","3430","0","955"
"0","0","0","13","0","140","63","100201","94","20","14","209","199","2705","0","0","3810","0","1175"
"0","0","0","14","0","146","71","100201","133","20","16","251","199","2982","0","0","3990","0","1295"
"0","0","0","15","0","151","81","100201","168","20","18","293","199","3310","0","0","4130","0","1395"
"0","0","0","16","0","157","81","100201","208","20","18","336","199","3658","0","0","4330","0","1495"
"0","0","0","17","0","158","81","100201","250","20","18","384","214","4008","0","3","4510","0","1495"
"0","0","0","18","0","158","81","100201","295","20","18","441","229","4353","0","6","4915","0","1495"
"0","0","0","19","0","158","81","100201","349","20","18","506","229","4719","0","6","5560","0","1590"
"0","0","0","20","0","158","93","100201","406","20","18","568","229","5176","0","6","6145","0","1685"
"0","0","0","21","0","158","93","100201","472","20","18","646","229","5618","0","6","6765","0","1685"
"0","0","0","22","0","158","93","100201","541","20","18","725","229","6142","0","6","8080","0","1685"
"0","0","0","23","0","158","93","100201","619","20","18","810","229","6707","0","6","9855","0","1685"
"0","0","0","24","0","158","93","100201","704","20","18","901","229","7347","0","6","11380","0","1685"
"0","0","0","25","0","158","103","100201","784","20","18","987","229","8212","0","6","12675","0","1685"
"0","0","0","26","0","158","118","100201","853","20","18","1062","229","9328","0","6","13965","0","1685"
"0","0","0","27","0","158","128","100201","920","20","18","1132","229","10563","0","6","15535","0","1685"
"0","0","0","28","0","158","138","100201","990","20","18","1203","229","11885","0","6","17300","0","1685"
"0","0","0","29","0","158","148","100201","1066","20","18","1279","229","13290","0","6","19295","0","1685"
"0","0","0","30","0","158","158","100201","1147","20","18","1360","229","14765","0","6","21525","0","1685"
"0","0","0","31","0","158","168","100201","1230","20","18","1443","229","16312","0","6","23915","0","1685"
"0","0","0","32","0","158","178","100201","1315","20","18","1528","229","17930","0","6","26460","0","1685"
"0","0","0","33","0","158","188","100201","1402","20","18","1615","229","19645","0","6","29250","0","1685"
"0","0","0","34","0","158","198","100201","1491","20","18","1704","229","21457","0","6","32450","0","1685"
"0","0","0","35","0","158","208","100201","1581","20","18","1794","229","23342","0","6","36060","0","1685"
"0","0","22","2","0","0","0","100301","2","0","0","0","0","0","0","0","95","0","75"
"0","0","71","3","0","0","0","100301","6","0","0","2","0","0","0","0","310","0","125"
"0","0","176","4","0","0","0","100301","11","0","0","4","10","0","0","0","685","0","155"
"0","0","289","5","0","5","0","100301","20","0","0","11","20","0","0","0","1435","0","155"
"0","0","499","6","0","5","0","100301","31","0","0","13","35","0","0","0","2300","0","245"
"0","0","746","7","0","5","0","100301","43","0","0","15","35","0","0","0","3270","0","715"
"0","0","1040","8","0","5","0","100301","57","0","0","23","50","0","3","0","4025","0","715"
"0","0","1353","9","0","5","0","100301","71","9","0","31","65","0","7","0","4630","20","1115"
"0","0","1729","10","0","30","0","100301","80","18","0","40","65","0","12","5","4990","50","1115"
"0","13","2147","11","0","40","0","100301","88","18","0","49","65","0","17","7","5410","88","1115"
"0","29","2581","12","0","40","0","100301","98","21","0","56","65","0","17","7","6180","130","1115"
"0","42","3026","13","0","40","0","100301","112","24","0","66","98","0","17","7","6670","163","1115"
"0","42","3571","14","0","40","0","100301","123","24","0","76","131","0","17","7","7050","214","1115"
"0","42","4098","15","0","40","0","100301","142","24","0","91","131","0","17","7","7420","280","1115"
"0","45","4716","16","0","40","0","100301","156","24","0","99","143","0","17","7","7560","370","1115"
"0","48","5390","17","0","40","0","100301","170","24","0","105","143","0","17","7","7750","467","1115"
"0","48","6136","18","0","40","0","100301","179","24","0","114","143","0","17","7","8015","591","1115"
"0","48","6947","19","0","40","0","100301","191","24","0","126","143","0","17","7","8340","730","1115"
"0","48","7816","20","0","40","0","100301","213","24","0","138","143","0","17","7","8665","849","1115"
"0","48","8795","21","0","40","0","100301","233","24","0","149","143","0","17","7","8950","980","1115"
"0","48","9978","22","0","40","0","100301","249","24","0","162","143","0","17","7","9165","1098","1115"
"0","48","11268","23","0","40","0","100301","273","24","0","181","143","0","17","7","9510","1169","1115"
"0","48","12629","24","0","40","0","100301","296","24","0","203","143","0","17","7","10190","1230","1115"
"0","48","14227","25","0","40","0","100301","310","24","0","222","143","0","17","7","10710","1293","1115"
"0","48","16038","26","0","40","0","100301","316","24","0","231","143","0","17","7","11535","1332","1115"
"0","48","17934","27","0","40","0","100301","321","24","0","238","143","0","17","7","12780","1356","1115"
"0","48","19958","28","0","40","0","100301","326","24","0","245","143","0","17","7","14025","1380","1115"
"0","48","22063","29","0","40","0","100301","341","24","0","260","143","0","17","7","15210","1405","1115"
"0","48","24192","30","0","40","0","100301","371","24","0","290","143","0","17","7","16130","1431","1115"
"0","48","26550","31","0","40","0","100301","386","24","0","305","143","0","17","7","17315","1457","1115"
"0","48","29128","32","0","40","0","100301","386","24","0","305","143","0","17","7","18865","1483","1115"
"0","48","31789","33","0","40","0","100301","386","24","0","305","143","0","17","7","20515","1508","1115"
"0","48","34482","34","0","40","0","100301","401","24","0","320","143","0","17","7","22000","1532","1115"
"0","48","37354","35","0","40","0","100301","416","24","0","335","143","0","17","7","23485","1556","1115"
"0","0","10","2","0","0","0","100401","2","0","0","0","10","0","0","1","65","0","100"
"0","0","58","3","0","0","0","100401","5","0","0","0","25","0","0","2","185","0","200"
"0","0","135","4","0","0","0","100401","10","0","0","4","50","0","0","4","475","0","360"
"0","0","243","5","0","0","0","100401","17","0","0","10","80","0","0","7","985","0","520"
"0","0","429","6","0","0","0","100401","25","0","0","14","95","0","3","11","1515","0","820"
"0","0","674","7","0","0","0","100401","34","0","0","20","120","0","6","15","1835","0","1425"
"0","0","912","8","0","0","0","100401","48","9","0","32","145","0","6","15","2735","10","1985"
"0","0","1157","9","0","0","0","100401","67","23","5","48","145","10","6","22","3480","30","1985"
"0","0","1392","10","0","15","0","100401","87","28","10","68","145","20","6","27","4330","60","1985"
"0","3","1695","11","0","35","0","100401","105","28","10","88","145","20","6","32","5030","86","1985"
"0","6","2037","12","0","55","0","100401","126","28","10","106","145","20","6","39","5430","108","2085"
"0","6","2425","13","0","55","0","100401","155","28","10","125","170","20","6","41","5630","151","2285"
"0","6","2845","14","0","57","0","100401","189","28","10","144","170","20","6","41","5830","215","2285"
"0","9","3314","15","0","57","0","100401","212","28","12","167","170","20","6","43","5830","289","2285"
"0","17","3815","16","0","57","0","100401","232","28","12","190","170","20","6","45","5830","378","2385"
"0","22","4337","17","0","57","0","100401","263","28","12","209","170","20","6","45","5930","465","2535"
"0","22","4884","18","0","57","0","100401","291","28","12","237","170","20","6","50","5990","573","2685"
"0","22","5553","19","0","57","0","100401","323","28","12","266","170","20","6","52","6085","655","2685"
"0","22","6292","20","0","57","0","100401","368","28","12","293","170","20","6","52","6185","696","2780"
"0","22","7020","21","0","57","0","100401","419","28","12","333","170","20","6","52","6430","740","2780"
"0","22","7888","22","0","57","0","100401","468","28","12","383","170","20","6","52","6660","788","2780"
"0","22","8928","23","0","57","0","100401","519","28","12","428","170","20","6","52","7065","817","2780"
"0","22","10110","24","0","57","0","100401","566","28","12","474","170","20","6","52","7385","835","2780"
"0","22","11440","25","0","57","0","100401","611","28","12","523","170","20","6","52","7705","867","2780"
"0","22","12898","26","0","57","0","100401","656","28","12","576","170","20","6","52","8000","902","2780"
"0","22","14495","27","0","57","0","100401","697","28","12","624","170","20","6","52","8455","929","2780"
"0","22","16211","28","0","57","0","100401","740","28","12","669","170","20","6","52","9000","963","2780"
"0","22","17592","29","0","57","0","100401","822","28","12","751","170","20","6","52","10655","986","2780"
"0","22","18978","30","0","57","0","100401","913","28","12","842","170","20","6","52","12805","1000","2780"
"0","22","20529","31","0","57","0","100401","996","28","12","925","170","20","6","52","15175","1014","2780"
"0","22","22273","32","0","57","0","100401","1066","28","12","995","170","20","6","52","17965","1027","2780"
"0","22","24101","33","0","57","0","100401","1132","28","12","1061","170","20","6","52","21205","1039","2780"
"0","22","25905","34","0","57","0","100401","1214","28","12","1143","170","20","6","52","24690","1051","2780"
"0","22","27832","35","0","57","0","100401","1297","28","12","1226","170","20","6","52","28585","1063","2780"
"0","0","12","2","0","0","0","100501","4","0","0","0","0","0","0","0","80","0","125"
"0","0","49","3","0","0","0","100501","8","0","0","0","0","0","0","1","350","0","225"
"0","0","110","4","0","0","0","100501","17","0","0","3","15","0","0","1","880","0","275"
"0","0","173","5","0","0","0","100501","28","0","0","11","15","0","0","7","1660","0","275"
"0","0","265","6","0","0","0","100501","48","0","0","19","15","0","3","7","2925","0","275"
"0","0","476","7","0","0","0","100501","66","0","0","29","40","0","6","7","3595","0","275"
"0","0","615","8","0","0","0","100501","87","0","0","49","40","0","10","7","4800","0","575"
"0","0","788","9","0","15","0","100501","104","5","0","72","40","10","14","12","5635","0","1025"
"0","5","1027","10","0","15","0","100501","125","10","0","94","65","20","17","12","6415","0","1325"
"0","10","1305","11","0","25","0","100501","148","10","0","112","65","20","20","12","7295","30","1625"
"0","10","1564","12","0","35","0","100501","178","12","0","136","65","20","20","12","8135","80","1875"
"0","10","1861","13","0","37","0","100501","214","17","0","160","65","20","20","12","8655","126","2095"
"0","10","2191","14","0","39","0","100501","249","17","2","189","71","20","20","12","9045","162","2215"
"0","10","2575","15","0","39","0","100501","280","17","4","219","77","20","20","14","9235","202","2315"
"0","10","2930","16","0","39","0","100501","319","17","4","260","89","20","20","14","9365","236","2415"
"0","14","3244","17","0","39","0","100501","357","17","4","312","89","20","20","17","9655","280","2415"
"0","18","3595","18","0","39","0","100501","394","17","4","371","89","20","20","20","9935","352","2415"
"0","18","4029","19","0","39","0","100501","443","17","4","428","89","20","20","20","10305","409","2510"
"0","18","4501","20","0","39","0","100501","498","17","4","489","89","20","20","25","10590","436","2605"
"0","18","5022","21","0","39","0","100501","554","17","4","559","89","20","20","30","10800","488","2605"
"0","18","5725","22","0","39","0","100501","612","17","4","622","89","20","20","30","11290","587","2605"
"0","18","6562","23","0","39","0","100501","681","17","4","685","89","20","20","30","11605","681","2605"
"0","18","7465","24","0","39","0","100501","754","17","4","756","89","20","20","30","11925","746","2605"
"0","18","8484","25","0","39","0","100501","825","17","4","831","89","20","20","30","12540","813","2605"
"0","18","9621","26","0","39","0","100501","896","17","4","910","89","20","20","30","13290","864","2605"
"0","18","10886","27","0","39","0","100501","964","17","4","985","89","20","20","30","14290","892","2605"
"0","18","11991","28","0","39","0","100501","1041","17","4","1064","89","20","20","30","17330","911","2605"
"0","18","12893","29","0","39","0","100501","1130","17","4","1153","89","20","20","30","22690","921","2605"
"0","18","13832","30","0","39","0","100501","1224","17","4","1247","89","20","20","30","28565","931","2605"
"0","18","14808","31","0","39","0","100501","1322","17","4","1345","89","20","20","30","34730","941","2605"
"0","18","15821","32","0","39","0","100501","1423","17","4","1446","89","20","20","30","41265","951","2605"
"0","18","16891","33","0","39","0","100501","1526","17","4","1549","89","20","20","30","48415","961","2605"
"0","18","18018","34","0","39","0","100501","1631","17","4","1654","89","20","20","30","56345","971","2605"
"0","18","19183","35","0","39","0","100501","1737","17","4","1760","89","20","20","30","64985","981","2605"
"0","0","0","2","0","0","0","100601","1","0","0","2","0","23","0","0","55","0","75"
"0","0","0","3","0","0","0","100601","2","0","0","7","0","78","0","0","150","0","150"
"0","0","0","4","0","10","0","100601","5","0","0","16","5","169","0","0","325","0","200"
"0","0","0","5","0","10","0","100601","7","0","0","32","15","322","0","0","625","0","200"
"0","0","0","6","0","25","0","100601","15","0","0","51","15","495","0","0","1155","0","200"
"0","0","26","7","0","30","0","100601","22","0","0","69","50","724","0","0","1515","0","200"
"0","0","26","8","0","60","0","100601","29","4","0","93","85","960","0","0","2115","0","200"
"0","0","26","9","0","95","0","100601","40","9","5","120","85","1224","0","0","2650","0","200"
"0","0","26","10","0","105","13","100601","50","14","10","143","85","1549","0","0","3240","0","420"
"0","0","26","11","0","119","28","100601","66","14","10","167","101","1880","0","0","3840","0","640"
"0","0","26","12","0","135","43","100601","79","17","17","192","111","2215","0","0","4200","0","760"
"0","0","26","13","0","135","69","100601","102","17","19","217","121","2582","0","0","4640","0","980"
"0","0","26","14","0","137","93","100601","130","17","19","250","133","2954","0","0","4760","0","1220"
"0","0","26","15","0","146","109","100601","157","17","21","282","133","3356","0","0","4990","0","1220"
"0","0","26","16","0","152","129","100601","183","17","21","316","133","3805","0","0","5140","0","1320"
"0","0","26","17","0","153","144","100601","216","17","21","353","158","4258","0","0","5260","0","1320"
"0","0","26","18","0","153","169","100601","248","17","21","397","173","4708","0","3","5665","0","1320"
"0","0","26","19","0","153","193","100601","287","17","21","447","173","5206","0","3","6310","0","1320"
"0","0","26","20","0","153","240","100601","327","17","21","493","173","5797","0","3","6860","0","1415"
"0","0","26","21","0","153","288","100601","370","17","21","543","173","6452","0","3","7370","0","1515"
"0","0","26","22","0","153","318","100601","420","17","21","603","173","7171","0","3","8370","0","1515"
"0","0","26","23","0","153","318","100601","474","17","21","672","173","7937","0","3","10145","0","1515"
"0","0","26","24","0","153","333","100601","533","17","21","738","173","8818","0","3","11670","0","1515"
"0","0","26","25","0","153","355","100601","587","17","21","798","173","9964","0","3","12670","0","1515"
"0","0","26","26","0","153","377","100601","630","17","21","847","173","11385","0","3","13505","0","1515"
"0","0","26","27","0","153","394","100601","670","17","21","890","173","12944","0","3","14530","0","1515"
"0","0","26","28","0","153","411","100601","712","17","21","933","173","14609","0","3","15675","0","1515"
"0","0","26","29","0","153","429","100601","758","17","21","979","173","16394","0","3","16895","0","1515"
"0","0","26","30","0","153","447","100601","808","17","21","1029","173","18267","0","3","18270","0","1515"
"0","0","26","31","0","153","465","100601","859","17","21","1080","173","20231","0","3","19725","0","1515"
"0","0","26","32","0","153","483","100601","911","17","21","1132","173","22285","0","3","21260","0","1515"
"0","0","26","33","0","153","500","100601","965","17","21","1186","173","24455","0","3","22870","0","1515"
"0","0","26","34","0","153","517","100601","1020","17","21","1241","173","26760","0","3","24650","0","1515"
"0","0","26","35","0","153","534","100601","1076","17","21","1297","173","29157","0","3","26670","0","1515"
"0","0","6","2","0","0","0","100701","3","0","0","0","0","0","0","2","80","0","100"
"0","0","46","3","0","0","0","100701","10","0","0","0","0","0","0","3","200","0","200"
"0","0","94","4","0","0","0","100701","20","0","0","5","0","0","0","7","550","0","360"
"0","0","190","5","0","0","0","100701","35","0","0","11","0","0","0","10","1060","0","520"
"0","0","323","6","0","0","0","100701","53","0","0","19","0","0","0","14","1740","0","890"
"0","0","480","7","0","0","0","100701","76","0","0","34","0","0","0","18","2330","0","1260"
"0","0","593","8","0","0","0","100701","97","0","0","50","0","0","0","28","3510","0","1585"
"0","0","790","9","0","0","0","100701","124","5","0","70","0","10","0","35","4255","5","1585"
"0","0","1035","10","0","0","0","100701","152","13","0","90","0","20","0","36","5065","20","1585"
"0","0","1296","11","0","20","0","100701","177","16","0","110","0","20","0","41","5765","40","1585"
"0","10","1558","12","0","40","0","100701","205","16","0","132","0","20","0","48","6265","50","1685"
"0","20","1786","13","0","42","0","100701","245","16","0","165","0","20","0","52","6785","50","1785"
"0","20","2066","14","0","44","0","100701","285","16","2","204","0","20","2","54","7005","60","1785"
"0","20","2455","15","0","44","0","100701","317","16","4","239","0","20","4","56","7005","70","1885"
"0","25","2857","16","0","44","0","100701","357","16","4","269","0","20","4","56","7205","82","1985"
"0","30","3253","17","0","44","0","100701","401","16","4","296","0","20","4","59","7715","82","2135"
"0","30","3721","18","0","44","0","100701","439","16","4","334","0","20","4","64","8025","94","2285"
"0","30","4301","19","0","44","0","100701","484","16","4","375","0","20","4","66","8025","116","2380"
"0","30","4938","20","0","44","0","100701","536","16","4","419","0","20","4","66","8060","136","2475"
"0","30","5511","21","0","44","0","100701","590","16","4","486","0","20","4","71","8205","148","2475"
"0","30","6189","22","0","44","0","100701","656","16","4","552","0","20","4","71","8695","188","2475"
"0","30","6953","23","0","44","0","100701","742","16","4","622","0","20","4","71","9010","188","2475"
"0","30","7793","24","0","44","0","100701","830","16","4","697","0","20","4","71","9330","188","2475"
"0","30","8782","25","0","44","0","100701","912","16","4","772","0","20","4","71","9945","205","2475"
"0","30","9897","26","0","44","0","100701","990","16","4","851","0","20","4","71","10695","231","2475"
"0","30","11147","27","0","44","0","100701","1062","16","4","926","0","20","4","71","11695","249","2475"
"0","30","12226","28","0","44","0","100701","1143","16","4","1007","0","20","4","71","14735","258","2475"
"0","30","13384","29","0","44","0","100701","1230","16","4","1094","0","20","4","71","18005","267","2475"
"0","30","14579","30","0","44","0","100701","1322","16","4","1186","0","20","4","71","21790","276","2475"
"0","30","15520","31","0","44","0","100701","1424","16","4","1288","0","20","4","71","27955","276","2475"
"0","30","16499","32","0","44","0","100701","1529","16","4","1393","0","20","4","71","34490","276","2475"
"0","30","17534","33","0","44","0","100701","1636","16","4","1500","0","20","4","71","41640","276","2475"
"0","30","18625","34","0","44","0","100701","1745","16","4","1609","0","20","4","71","49570","276","2475"
"0","30","19754","35","0","44","0","100701","1855","16","4","1719","0","20","4","71","58210","276","2475"
"0","0","0","2","0","0","0","100801","1","0","0","2","0","23","0","0","55","0","75"
"0","0","0","3","0","0","0","100801","2","0","0","7","0","78","0","0","150","0","150"
"0","0","0","4","0","10","0","100801","5","0","0","16","5","169","0","0","325","0","200"
"0","0","0","5","0","10","0","100801","7","0","0","32","15","322","0","0","625","0","200"
"0","0","0","6","0","25","0","100801","15","0","0","51","15","495","0","0","1155","0","200"
"0","0","26","7","0","30","0","100801","22","0","0","69","50","724","0","0","1515","0","200"
"0","0","52","8","0","75","0","100801","29","4","0","91","50","1003","0","0","1680","0","200"
"0","0","52","9","0","110","0","100801","40","9","5","118","50","1267","0","0","2215","0","200"
"0","0","52","10","0","115","16","100801","52","14","10","140","85","1566","0","0","2755","0","300"
"0","0","52","11","0","129","34","100801","57","14","10","166","101","1937","0","0","3175","0","840"
"0","0","52","12","0","135","59","100801","64","17","17","185","127","2352","0","0","3335","0","960"
"0","0","52","13","0","135","93","100801","77","17","22","204","137","2797","0","0","3575","0","1080"
"0","0","52","14","0","135","127","100801","93","17","22","229","149","3253","0","0","3775","0","1320"
"0","0","52","15","0","144","157","100801","110","17","22","251","149","3747","0","0","4005","0","1440"
"0","0","52","16","0","150","193","100801","126","17","22","273","149","4294","0","0","4185","0","1440"
"0","0","52","17","0","151","228","100801","145","17","22","301","174","4848","0","0","4255","0","1440"
"0","0","52","18","0","151","268","100801","168","17","22","334","199","5401","0","0","4600","0","1440"
"0","0","52","19","0","151","317","100801","194","17","22","371","199","6004","0","0","5245","0","1440"
"0","0","52","20","0","151","388","100801","219","17","22","402","199","6727","0","0","5795","0","1440"
"0","0","52","21","0","151","459","100801","251","17","22","447","199","7443","0","0","6270","0","1540"
"0","0","52","22","0","151","525","100801","284","17","22","490","199","8302","0","0","7160","0","1640"
"0","0","52","23","0","151","555","100801","319","17","22","540","199","9263","0","0","8620","0","1640"
"0","0","52","24","0","151","570","100801","354","17","22","590","199","10345","0","0","10145","0","1640"
"0","0","52","25","0","151","607","100801","382","17","22","625","199","11732","0","0","11145","0","1640"
"0","0","52","26","0","151","641","100801","399","17","22","648","199","13434","0","0","11685","0","1640"
"0","0","52","27","0","151","665","100801","413","17","22","665","199","15298","0","0","12255","0","1640"
"0","0","52","28","0","151","689","100801","428","17","22","681","199","17287","0","0","12855","0","1640"
"0","0","52","29","0","151","714","100801","446","17","22","699","199","19415","0","0","13455","0","1640"
"0","0","52","30","0","151","740","100801","466","17","22","719","199","21668","0","0","14055","0","1640"
"0","0","52","31","0","151","766","100801","486","17","22","739","199","24030","0","0","14655","0","1640"
"0","0","52","32","0","151","792","100801","506","17","22","759","199","26501","0","0","15255","0","1640"
"0","0","52","33","0","151","817","100801","527","17","22","780","199","29107","0","0","15855","0","1640"
"0","0","52","34","0","151","841","100801","549","17","22","802","199","31867","0","0","16455","0","1640"
"0","0","52","35","0","151","865","100801","571","17","22","824","199","34757","0","0","17055","0","1640"
"0","0","0","2","0","0","0","100901","0","0","0","3","0","26","0","0","55","0","50"
"0","0","0","3","0","0","0","100901","0","0","0","7","0","94","0","0","150","0","100"
"0","0","0","4","0","10","0","100901","2","0","0","14","0","214","0","0","270","0","100"
"0","0","0","5","0","10","0","100901","2","0","0","27","25","405","0","0","360","0","100"
"0","0","0","6","0","10","0","100901","4","0","0","40","75","634","0","0","710","0","100"
"0","0","0","7","0","15","0","100901","8","0","0","54","110","894","0","0","1305","0","100"
"0","0","0","8","0","45","0","100901","10","4","0","64","145","1255","1","0","1470","0","100"
"0","0","0","9","0","45","16","100901","15","9","0","73","180","1633","2","0","1880","0","100"
"0","0","0","10","0","45","34","100901","21","14","0","91","180","2032","4","0","2230","0","520"
"0","0","0","11","0","45","71","100901","30","14","5","101","196","2474","5","0","2570","0","620"
