ba9f175ec4d16224fbc3b5fc2cff97fa91247202894cd150e030698c325affaf,7789b2d186f96d287616ef9ee6f73b92c2b5d24e5aeef63d64ad19b4186348e8,7cbcd2fbd4c69bba7903f0d61a9abc4eff3b8579942ba47ef22214f1fa793949,6809a9c588d368add65df6201df78aadd33a1ebc3c4499f289a6eab3589d6fc6,fe2a4ee15ba5ea62c14f590d50d1dd287b9d1838e72398b971d2d58de80975a0,11c9b1479fa7dc164a5ddcab4ea9c3bf131c79ee2fb115378a80cda339688132,778b269b2a7d01c265d9086713513cd9a88a12806b09ddf1350e405a472b19de,a5056bc355a97c83fe76cbbc7b1d55a7f5e693f1e723cdf1450222906b1a0527,3f58d21ce4d52578c0ce17d5b31ec720be0cc2e32b385d67b2cc0f33bf05c86c,1916ecea400298b07dbfe0b277cf59271a0f1b93edc3e1c8d1fb67fa9ab9775a,082eeba26f2dfc9ec185488a24e07cb08426bb980f8b72576e78c31543cca0df,949dbb274b81b213367c768cf91ede71e859abd6bd4ee451d66471dceaea04af,2da24f60b2cea033ee0a3c9bcc07525977497c97a9d0f09f85617879843e99cb,923464b9097842a35e127e4cb8eae463b73cc51c4930ba0cc086b3f6e3b3f781,e62c248349dfc8311adcbdfc8a97f60aac4a04a5343d58a5bb71869cd5fc2f19,a17e5731f2d0b909ae57e639716d2a153ce49c97820d2b6e4aa520209dd7c29d,7e10125c149ef40b570ea8bc366f53b14051f929d8331bb38bde6a36209f7f71,7ec2d1fdfa93b430bf99c73a9dc3a5bb57df1ada0b0220179528336ae6ba82be,7a211fcf3e2e6c05141bdcc502cd9d8a36072d880365911549b1c56c85b7fcd0
"12","0","31077","0","0","2","1","107701","30000000","0","0","1107701","0","94000","40","0","0","0","41077"
"12","0","31078","0","0","2","1","107801","30000000","0","0","1107801","0","94000","40","0","0","0","41078"
"12","0","31079","0","0","2","1","107901","30000000","0","0","1107901","0","94000","40","0","0","0","41079"
"12","0","31080","0","0","2","1","108001","30000000","0","0","1108001","0","94000","40","0","0","0","41080"
"12","0","31081","0","0","2","1","108101","30000000","0","0","1108101","0","94000","40","0","0","0","41081"
"12","0","31082","0","0","2","1","108201","30000000","0","0","1108201","0","94000","40","0","0","0","41082"
"12","0","31083","0","0","2","1","108301","30000000","0","0","1108301","0","94000","40","0","0","0","41083"
"12","0","31084","0","0","2","1","108401","30000000","0","0","1108401","0","94000","40","0","0","0","41084"
"12","0","31085","0","0","2","1","108501","30000000","0","0","1108501","0","94000","40","0","0","0","41085"
"12","0","31086","0","0","2","1","108601","30000000","0","0","1108601","0","94000","40","0","0","0","41086"
"12","0","31087","0","0","2","1","108701","30000000","0","0","1108701","0","94000","40","0","0","0","41087"
"12","0","31088","0","0","2","1","108801","30000000","0","0","1108801","0","94000","40","0","0","0","41088"
"12","0","31089","0","0","2","1","108901","30000000","0","0","1108901","0","94000","40","0","0","0","41089"
"12","0","31090","0","0","2","1","109001","30000000","0","0","1109001","0","94000","40","0","0","0","41090"
"12","0","31091","0","0","2","1","109101","30000000","0","0","1109101","0","94000","40","0","0","0","41091"
"12","0","31092","0","0","2","1","109201","20000000","0","0","1109201","0","94000","120","0","0","0","41092"
"12","0","31093","0","0","2","1","109301","30000000","0","0","1109301","0","94000","40","0","0","0","41093"
"12","0","31094","0","0","2","1","109401","20000000","0","0","1109401","0","94000","120","0","0","0","41094"
"12","0","31095","0","0","2","1","109501","20000000","0","0","1109501","0","94000","120","0","0","0","41095"
"12","0","31096","0","0","2","1","109601","20000000","0","0","1109601","0","94000","120","0","0","0","41096"
"12","0","31097","0","0","2","1","109701","30000000","0","0","1109701","0","94000","40","0","0","0","41097"
"12","0","31098","0","0","2","1","109801","30000000","0","0","1109801","0","94000","40","0","0","0","41098"
"12","0","31099","0","0","2","1","109901","30000000","0","0","1109901","0","94000","40","0","0","0","41099"
"12","0","31100","0","0","2","1","110001","30000000","0","0","1110001","0","94000","40","0","0","0","41100"
"12","0","31101","0","0","2","1","110101","30000000","0","0","1110101","0","94000","40","0","0","0","41101"
"12","0","31103","0","0","2","1","110301","30000000","0","0","1110301","0","94000","40","0","0","0","41103"
"12","0","31104","0","0","2","1","110401","30000000","0","0","1110401","0","94000","40","0","0","0","41104"
"12","0","31105","0","0","2","1","110501","30000000","0","0","1110501","0","94000","40","0","0","0","41105"
"12","0","31106","0","0","2","1","110601","30000000","0","0","1110601","0","94000","40","0","0","0","41106"
"12","0","31107","0","0","2","1","110701","20000000","0","0","1110701","0","94000","120","0","0","0","41107"
"12","0","31108","0","0","2","1","110801","20000000","0","0","1110801","0","94000","120","0","0","0","41108"
"12","0","31109","0","0","2","1","110901","20000000","0","0","1110901","0","94000","120","0","0","0","41109"
"12","0","31110","0","0","2","1","111001","20000000","0","0","1111001","0","94000","120","0","0","0","41110"
"12","0","31111","0","0","2","1","111101","30000000","0","0","1111101","0","94000","40","0","0","0","41111"
"12","0","31112","0","0","2","1","111201","30000000","0","0","1111201","0","94000","40","0","0","0","41112"
"12","0","31113","0","0","2","1","111301","20000000","0","0","1111301","0","94000","120","0","0","0","41113"
"12","0","31114","0","0","2","1","111401","20000000","0","0","1111401","0","94000","120","0","0","0","41114"
"12","0","31115","0","0","2","1","111501","30000000","0","0","1111501","0","94000","40","0","0","0","41115"
"12","0","31116","0","0","2","1","111601","30000000","0","0","1111601","0","94000","40","0","0","0","41116"
"12","0","31117","0","0","2","1","111701","20000000","0","0","1111701","0","94000","120","0","0","0","41117"
"12","0","31118","0","0","2","1","111801","30000000","0","0","1111801","0","94000","40","0","0","0","41118"
"12","0","31119","0","0","2","1","111901","30000000","0","0","1111901","0","94000","40","0","0","0","41119"
"12","0","31120","0","0","2","1","112001","30000000","0","0","1112001","0","94000","40","0","0","0","41120"
"12","0","31121","0","0","2","1","112101","30000000","0","0","1112101","0","94000","40","0","0","0","41121"
"12","0","31122","0","0","2","1","112201","20000000","0","0","1112201","0","94000","120","0","0","0","41122"
"12","0","31123","0","0","2","1","112301","30000000","0","0","1112301","0","94000","40","0","0","0","41123"
"12","0","31124","0","0","2","1","112401","30000000","0","0","1112401","0","94000","40","0","0","0","41124"
"12","0","31125","0","0","2","1","112501","30000000","0","0","1112501","0","94000","40","0","0","0","41125"
"12","0","31126","0","0","2","1","112601","30000000","0","0","1112601","0","94000","40","0","0","0","41126"
"12","0","31127","0","0","2","1","112701","20000000","0","0","1112701","0","94000","120","0","0","0","41127"
"12","0","31128","0","0","2","1","112801","20000000","0","0","1112801","0","94000","120","0","0","0","41128"
"12","0","31129","0","0","2","1","112901","20000000","0","0","1112901","0","94000","120","0","0","0","41129"
"12","0","31130","0","0","2","1","113001","30000000","0","0","1113001","0","94000","40","0","0","0","41130"
"12","0","31131","0","0","2","1","113101","30000000","0","0","1113101","0","94000","40","0","0","0","41131"
"12","0","31132","0","0","2","1","113201","30000000","0","0","1113201","0","94000","40","0","0","0","41132"
"12","0","31133","0","0","2","1","113301","20000000","0","0","1113301","0","94000","120","0","0","0","41133"
"12","0","31134","0","0","2","1","113401","30000000","0","0","1113401","0","94000","40","0","0","0","41134"
"12","0","31135","0","0","2","1","113501","30000000","0","0","1113501","0","94000","40","0","0","0","41135"
"12","0","31136","0","0","2","1","113601","20000000","0","0","1113601","0","94000","120","0","0","0","41136"
"12","0","31137","0","0","2","1","113701","20000000","0","0","1113701","0","94000","120","0","0","0","41137"
"12","0","31138","0","0","2","1","113801","20000000","0","0","1113801","0","94000","120","0","0","0","41138"
"12","0","31139","0","0","2","1","113901","30000000","0","0","1113901","0","94000","40","0","0","0","41139"
"12","0","31140","0","0","2","1","114001","20000000","0","0","1114001","0","94000","120","0","0","0","41140"
"12","0","31141","0","0","2","1","114101","30000000","0","0","1114101","0","94000","40","0","0","0","41141"
"12","0","31142","0","0","2","1","114201","20000000","0","0","1114201","0","94000","120","0","0","0","41142"
"12","0","31143","0","0","2","1","114301","20000000","0","0","1114301","0","94000","120","0","0","0","41143"
"12","0","31144","0","0","2","1","114401","30000000","0","0","1114401","0","94000","40","0","0","0","41144"
"12","0","31145","0","0","2","1","114501","20000000","0","0","1114501","0","94000","120","0","0","0","41145"
"12","0","31146","0","0","2","1","114601","30000000","0","0","1114601","0","94000","40","0","0","0","41146"
"12","0","31147","0","0","2","1","114701","30000000","0","0","1114701","0","94000","40","0","0","0","41147"
"12","0","31150","0","0","2","1","115001","30000000","0","0","1115001","0","94000","40","0","0","0","41150"
"12","0","31155","0","0","2","1","115501","30000000","0","0","1115501","0","94000","40","0","0","0","41155"
"12","0","31156","0","0","2","1","115601","30000000","0","0","1115601","0","94000","40","0","0","0","41156"
"12","0","31157","0","0","2","1","115701","20000000","0","0","1115701","0","94000","120","0","0","0","41157"
"12","0","31158","0","0","2","1","115801","30000000","0","0","1115801","0","94000","40","0","0","0","41158"
"12","0","31159","0","0","2","1","115901","20000000","0","0","1115901","0","94000","120","0","0","0","41159"
"12","0","31160","0","0","2","1","116001","20000000","0","0","1116001","0","94000","120","0","0","0","41160"
"12","0","31162","0","0","2","1","116201","20000000","0","0","1116201","0","94000","120","0","0","0","41162"
"12","0","31163","0","0","2","1","116301","20000000","0","0","1116301","0","94000","120","0","0","0","41163"
"12","0","31164","0","0","2","1","116401","20000000","0","0","1116401","0","94000","120","0","0","0","41164"
"12","0","31165","0","0","2","1","116501","20000000","0","0","1116501","0","94000","120","0","0","0","41165"
"12","0","31166","0","0","2","1","116601","20000000","0","0","1116601","0","94000","120","0","0","0","41166"
"12","0","31167","0","0","2","1","116701","20000000","0","0","1116701","0","94000","120","0","0","0","41167"
"12","0","31168","0","0","2","1","116801","30000000","0","0","1116801","0","94000","40","0","0","0","41168"
"12","0","31169","0","0","2","1","116901","20000000","0","0","1116901","0","94000","120","0","0","0","41169"
"12","0","31170","0","0","2","1","117001","30000000","0","0","1117001","0","94000","40","0","0","0","41170"
"12","0","31171","0","0","2","1","117101","20000000","0","0","1117101","0","94000","120","0","0","0","41171"
"12","0","31172","0","0","2","1","117201","30000000","0","0","1117201","0","94000","40","0","0","0","41172"
"12","0","31173","0","0","2","1","117301","20000000","0","0","1117301","0","94000","120","0","0","0","41173"
"12","0","31174","0","0","2","1","117401","30000000","0","0","1117401","0","94000","40","0","0","0","41174"
"12","0","31175","0","0","2","1","117501","20000000","0","0","1117501","0","94000","120","0","0","0","41175"
"12","0","31176","0","0","2","1","117601","20000000","0","0","1117601","0","94000","120","0","0","0","41176"
"12","0","31177","0","0","2","1","117701","30000000","0","0","1117701","0","94000","40","0","0","0","41177"
"12","0","31178","0","0","2","1","117801","30000000","0","0","1117801","0","94000","40","0","0","0","41178"
"12","0","31179","0","0","2","1","117901","20000000","0","0","1117901","0","94000","120","0","0","0","41179"
"12","0","31180","0","0","2","1","118001","30000000","0","0","1118001","0","94000","40","0","0","0","41180"
"12","0","31181","0","0","2","1","118101","30000000","0","0","1118101","0","94000","40","0","0","0","41181"
"12","0","31182","0","0","2","1","118201","30000000","0","0","1118201","0","94000","40","0","0","0","41182"
"12","0","31185","0","0","2","1","118501","30000000","0","0","1118501","0","94000","40","0","0","0","41185"
"12","0","31186","0","0","2","1","118601","30000000","0","0","1118601","0","94000","40","0","0","0","41186"
"12","0","31190","0","0","2","1","119001","20000000","0","0","1119001","0","94000","120","0","0","0","41190"
"12","0","31191","0","0","2","1","119101","20000000","0","0","1119101","0","94000","120","0","0","0","41191"
"12","0","31192","0","0","2","1","119201","30000000","0","0","1119201","0","94000","40","0","0","0","41192"
"12","0","31193","0","0","2","1","119301","20000000","0","0","1119301","0","94000","120","0","0","0","41193"
"12","0","31199","0","0","2","1","119901","30000000","0","0","1119901","0","94000","40","0","0","0","41199"
"12","0","31200","0","0","2","1","120001","30000000","0","0","1120001","0","94000","40","0","0","0","41200"
"12","0","31207","0","0","2","1","120701","30000000","0","0","1120701","0","94000","40","0","0","0","41207"
"12","0","31208","0","0","2","1","120801","30000000","0","0","1120801","0","94000","40","0","0","0","41208"
"12","0","31209","0","0","2","1","120901","30000000","0","0","1120901","0","94000","40","0","0","0","41209"
"12","0","31210","0","0","2","1","121001","30000000","0","0","1121001","0","94000","40","0","0","0","41210"
"12","0","31211","0","0","2","1","121101","30000000","0","0","1121101","0","94000","40","0","0","0","41211"
"12","0","31212","0","0","2","1","121201","30000000","0","0","1121201","0","94000","40","0","0","0","41212"
"12","0","31213","0","0","2","1","121301","20000000","0","0","1121301","0","94000","120","0","0","0","41213"
"12","0","31214","0","0","2","1","121401","20000000","0","0","1121401","0","94000","120","0","0","0","41214"
"12","0","31215","0","0","2","1","121501","30000000","0","0","1121501","0","94000","40","0","0","0","41215"
"12","0","31216","0","0","2","1","121601","20000000","0","0","1121601","0","94000","120","0","0","0","41216"
"12","0","31219","0","0","2","1","121901","20000000","0","0","1121901","0","94000","120","0","0","0","41219"
"12","0","31220","0","0","2","1","122001","20000000","0","0","1122001","0","94000","120","0","0","0","41220"
"12","0","31221","0","0","2","1","122101","30000000","0","0","1122101","0","94000","40","0","0","0","41221"
"12","0","31222","0","0","2","1","122201","20000000","0","0","1122201","0","94000","120","0","0","0","41222"
"12","0","31223","0","0","2","1","122301","20000000","0","0","1122301","0","94000","120","0","0","0","41223"
"12","0","31224","0","0","2","1","122401","30000000","0","0","1122401","0","94000","40","0","0","0","41224"
"12","0","31225","0","0","2","1","122501","30000000","0","0","1122501","0","94000","40","0","0","0","41225"
"12","0","31226","0","0","2","1","122601","20000000","0","0","1122601","0","94000","120","0","0","0","41226"
"12","0","31227","0","0","2","1","122701","20000000","0","0","1122701","0","94000","120","0","0","0","41227"
"12","0","31228","0","0","2","1","122801","30000000","0","0","1122801","0","94000","40","0","0","0","41228"
"12","0","31229","0","0","2","1","122901","30000000","0","0","1122901","0","94000","40","0","0","0","41229"
"12","0","31230","0","0","2","1","123001","30000000","0","0","1123001","0","94000","40","0","0","0","41230"
"12","0","31231","0","0","2","1","123101","20000000","0","0","1123101","0","94000","120","0","0","0","41231"
"12","0","31232","0","0","2","1","123201","20000000","0","0","1123201","0","94000","120","0","0","0","41232"
"12","0","31233","0","0","2","1","123301","30000000","0","0","1123301","0","94000","40","0","0","0","41233"
"12","0","31235","0","0","2","1","123501","30000000","0","0","1123501","0","94000","40","0","0","0","41235"
"12","0","31236","0","0","2","1","123601","30000000","0","0","1123601","0","94000","40","0","0","0","41236"
"12","0","31237","0","0","2","1","123701","20000000","0","0","1123701","0","94000","120","0","0","0","41237"
"12","0","31238","0","0","2","1","123801","30000000","0","0","1123801","0","94000","40","0","0","0","41238"
"12","0","31239","0","0","2","1","123901","20000000","0","0","1123901","0","94000","120","0","0","0","41239"
"12","0","31240","0","0","2","1","124001","30000000","0","0","1124001","0","94000","40","0","0","0","41240"
"12","0","31241","0","0","2","1","124101","30000000","0","0","1124101","0","94000","40","0","0","0","41241"
"12","0","31242","0","0","2","1","124201","20000000","0","0","1124201","0","94000","120","0","0","0","41242"
"12","0","31246","0","0","2","1","124601","30000000","0","0","1124601","0","94000","40","0","0","0","41246"
"12","0","31247","0","0","2","1","124701","30000000","0","0","1124701","0","94000","40","0","0","0","41247"
"12","0","31245","0","0","2","1","124501","30000000","0","0","1124501","0","94000","40","0","0","0","41245"
"12","0","31248","0","0","2","1","124801","30000000","0","0","1124801","0","94000","40","0","0","0","41248"
"12","0","31249","0","0","2","1","124901","30000000","0","0","1124901","0","94000","40","0","0","0","41249"
"12","0","31250","0","0","2","1","125001","30000000","0","0","1125001","0","94000","40","0","0","0","41250"
"12","0","31251","0","0","2","1","125101","20000000","0","0","1125101","0","94000","120","0","0","0","41251"
"12","0","31252","0","0","2","1","125201","20000000","0","0","1125201","0","94000","120","0","0","0","41252"
"12","0","31253","0","0","2","1","125301","30000000","0","0","1125301","0","94000","40","0","0","0","41253"
"12","0","31254","0","0","2","1","125401","20000000","0","0","1125401","0","94000","120","0","0","0","41254"
"12","0","31255","0","0","2","1","125501","30000000","0","0","1125501","0","94000","40","0","0","0","41255"
"12","0","31256","0","0","2","1","125601","30000000","0","0","1125601","0","94000","40","0","0","0","41256"
"12","0","31257","0","0","2","1","125701","30000000","0","0","1125701","0","94000","40","0","0","0","41257"
"12","0","31258","0","0","2","1","125801","20000000","0","0","1125801","0","94000","120","0","0","0","41258"
"12","0","31260","0","0","2","1","126001","20000000","0","0","1126001","0","94000","120","0","0","0","41260"
"12","0","31261","0","0","2","1","126101","20000000","0","0","1126101","0","94000","120","0","0","0","41261"
"12","0","31262","0","0","2","1","126201","30000000","0","0","1126201","0","94000","40","0","0","0","41262"
"12","0","31263","0","0","2","1","126301","20000000","0","0","1126301","0","94000","120","0","0","0","41263"
"12","0","31264","0","0","2","1","126401","30000000","0","0","1126401","0","94000","40","0","0","0","41264"
"12","0","31267","0","0","2","1","126701","30000000","0","0","1126701","0","94000","40","0","0","0","41267"
"12","0","31265","0","0","2","1","126501","30000000","0","0","1126501","0","94000","40","0","0","0","41265"
"12","0","31266","0","0","2","1","126601","30000000","0","0","1126601","0","94000","40","0","0","0","41266"
"12","0","31268","0","0","2","1","126801","20000000","0","0","1126801","0","94000","120","0","0","0","41268"
"12","0","31269","0","0","2","1","126901","30000000","0","0","1126901","0","94000","40","0","0","0","41269"
"12","0","31270","0","0","2","1","127001","30000000","0","0","1127001","0","94000","40","0","0","0","41270"
"12","0","31271","0","0","2","1","127101","30000000","0","0","1127101","0","94000","40","0","0","0","41271"
"12","0","31272","0","0","2","1","127201","30000000","0","0","1127201","0","94000","40","0","0","0","41272"
"12","0","31273","0","0","2","1","127301","20000000","0","0","1127301","0","94000","120","0","0","0","41273"
"12","0","31275","0","0","2","1","127501","30000000","0","0","1127501","0","94000","40","0","0","0","41275"
"12","0","31276","0","0","2","1","127601","20000000","0","0","1127601","0","94000","120","0","0","0","41276"
"12","0","31277","0","0","2","1","127701","20000000","0","0","1127701","0","94000","120","0","0","0","41277"
"12","0","31278","0","0","2","1","127801","20000000","0","0","1127801","0","94000","120","0","0","0","41278"
"12","0","31279","0","0","2","1","127901","30000000","0","0","1127901","0","94000","40","0","0","0","41279"
"12","0","31280","0","0","2","1","128001","20000000","0","0","1128001","0","94000","120","0","0","0","41280"
"12","0","31283","0","0","2","1","128301","30000000","0","0","1128301","0","94000","40","0","0","0","41283"
"12","0","31284","0","0","2","1","128401","30000000","0","0","1128401","0","94000","40","0","0","0","41284"
"12","0","31285","0","0","2","1","128501","30000000","0","0","1128501","0","94000","40","0","0","0","41285"
"12","0","31287","0","0","2","1","128701","30000000","0","0","1128701","0","94000","40","0","0","0","41287"
"12","0","31288","0","0","2","1","128801","30000000","0","0","1128801","0","94000","40","0","0","0","41288"
"12","0","31289","0","0","2","1","128901","30000000","0","0","1128901","0","94000","40","0","0","0","41289"
"12","0","31290","0","0","2","1","129001","30000000","0","0","1129001","0","94000","40","0","0","0","41290"
"12","0","31293","0","0","2","1","129301","30000000","0","0","1129301","0","94000","40","0","0","0","41293"
"12","0","31294","0","0","2","1","129401","20000000","0","0","1129401","0","94000","120","0","0","0","41294"
"12","0","31295","0","0","2","1","129501","30000000","0","0","1129501","0","94000","40","0","0","0","41295"
"12","0","31296","0","0","2","1","129601","30000000","0","0","1129601","0","94000","40","0","0","0","41296"
"12","0","31297","0","0","2","1","129701","30000000","0","0","1129701","0","94000","40","0","0","0","41297"
"12","0","31298","0","0","2","1","129801","30000000","0","0","1129801","0","94000","40","0","0","0","41298"
"12","0","31299","0","0","2","1","129901","20000000","0","0","1129901","0","94000","120","0","0","0","41299"
"12","0","31300","0","0","2","1","130001","30000000","0","0","1130001","0","94000","40","0","0","0","41300"
"12","0","31301","0","0","2","1","130101","30000000","0","0","1130101","0","94000","40","0","0","0","41301"
"12","0","31302","0","0","2","1","130201","30000000","0","0","1130201","0","94000","40","0","0","0","41302"
