0f354f86e92a51a4bee10bd97510a2c776bcb1d886ed8484c43bc29ece4a06e4,96b601c62ac2337c7ddffc59741bbcb2415650e6bc7e0e14f7af7c08e39d8dd3,7de1331b266534b2f68192e436b3cf9b56b66b15105f3545475abc224a55b039,f7dac57355dadec6972682bba50736da39ac3d873ca30bf50c4541b18dbe8c28,a062ec0037c0e085d1fe52e7fc79591ef1e59dabdb587634e2f31ac39b5dcc43,5d9ac2bc409ade0cd939092ef25432ea3ee7964291241ad6a7328868f1e335c2,5821f61e912f02225bad6029c543ac498f445de220f39880243d8be6e8a8043f,c5da252212c98341e88d5add6a5da5ddd708b9d6e572d22603e4b6924bcb0755,d582b9a91217fca08bd8410d89a501f4b43c4f16c85d21b3abaf22d451ee402a,95eac5106f8b3740f27e71aedd6e6cc7fd7e3c258e12eebff19da17494188d26,02ad66e6a8af708843c54d9821916e753c2324f442220418367cb89143b639f4,b275ca16fd6ac8e2243ae1555c2361e4649f7ada27c168c8dc566a8801f920c0,84b06419641e462f780fa142d32974e120214ce2de334643849e25ad12ae7224,8015d8533563ecaae5a6712a4bc7de842121e3c8e944ec55f03c96786f1bc8d4,ef69733a1d5c032b758bf799c97fe7e4632b036c7b082a8386de1f9e171d1e81,a1d54151b26fcad5cd1222ea25f6a8932dbcd87987a64e6f4059a001924a34ad,9c5209bf9cb7f834d7d012523a1f67de86d98355e8a2b02770c29485ab040531,50ece2ba98e9337c540b5f83bea2b18850f1e92627903513799e7d6546e42480,84cf6f1332054a5fd3d5c28ce9b043fd9e0c79b30f235a9484ec121e2ffc7d57,15919c7416e86ef40449cbe0aea63ef57a1bf97f02ae54497e985098a10e9437,2fc05d05daa212557d2adbc7efdaa5e003d6c4e235fb82ec4637536bb941199c
"8","90006","91002","0","31042","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1003","28"
"8","90006","91002","0","31042","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1003","29"
"8","90006","91002","0","31018","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1004","30"
"8","90006","91002","0","31018","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1004","31"
"8","90006","91002","0","31018","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1004","32"
"8","90006","91002","0","31018","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1004","33"
"8","90006","91002","0","31018","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1004","34"
"8","90006","91002","0","31018","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1004","35"
"8","90006","91002","0","31018","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1004","36"
"8","90006","91002","0","31018","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1004","37"
"8","90006","91002","0","31018","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1004","38"
"8","90006","91002","0","31018","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1004","39"
"8","90006","91002","0","31025","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1005","40"
"8","90006","91002","0","31025","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1005","41"
"8","90006","91002","0","31025","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1005","42"
"8","90006","91002","0","31025","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1005","43"
"8","90006","91002","0","31025","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1005","44"
"8","90006","91002","0","31025","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1005","45"
"8","90006","91002","0","31025","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1005","46"
"8","90006","91002","0","31025","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1005","47"
"8","90006","91002","0","31025","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1005","48"
"8","90006","91002","0","31025","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1005","49"
"8","90006","91002","0","31043","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1006","50"
"8","90006","91002","0","31043","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1006","51"
"8","90006","91002","0","31043","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1006","52"
"8","90006","91002","0","31043","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1006","53"
"8","90006","91002","0","31043","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1006","54"
"8","90006","91002","0","31043","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1006","55"
"8","90006","91002","0","31043","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1006","56"
"8","90006","91002","0","31043","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1006","57"
"8","90006","91002","0","31043","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1006","58"
"8","90006","91002","0","31043","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1006","59"
"8","90006","91002","0","31022","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1007","60"
"8","90006","91002","0","31022","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1007","61"
"8","90006","91002","0","31022","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1007","62"
"8","90006","91002","0","31022","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1007","63"
"8","90006","91002","0","31022","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1007","64"
"8","90006","91002","0","31022","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1007","65"
"8","90006","91002","0","31022","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1007","66"
"8","90006","91002","0","31022","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1007","67"
"8","90006","91002","0","31022","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1007","68"
"8","90006","91002","0","31022","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1007","69"
"8","90006","91002","0","31042","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1008","70"
"8","90006","91002","0","31042","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1008","71"
"8","90006","91002","0","31042","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1008","72"
"8","90006","91002","0","31042","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1008","73"
"8","90006","91002","0","31042","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1008","74"
"8","90006","91002","0","31042","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1008","75"
"8","90006","91002","0","31042","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1008","76"
"8","90006","91002","0","31042","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1008","77"
"8","90006","91002","0","31042","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1008","78"
"8","90006","91002","0","31042","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1008","79"
"8","90006","91002","0","31018","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1009","80"
"8","90006","91002","0","31018","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1009","81"
"8","90006","91002","0","31018","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1009","82"
"8","90006","91002","0","31018","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1009","83"
"8","90006","91002","0","31018","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1009","84"
"8","90006","91002","0","31018","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1009","85"
"8","90006","91002","0","31018","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1009","86"
"8","90006","91002","0","31018","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1009","87"
"8","90006","91002","0","31018","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1009","88"
"8","90006","91002","0","31018","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1009","89"
"8","90006","91002","0","31025","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1010","90"
"8","90006","91002","0","31025","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1010","91"
"8","90006","91002","0","31025","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1010","92"
"8","90006","91002","0","31025","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1010","93"
"8","90006","91002","0","31025","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1010","94"
"8","90006","91002","0","31025","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1010","95"
"8","90006","91002","0","31025","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1010","96"
"8","90006","91002","0","31025","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1010","97"
"8","90006","91002","0","31025","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1010","98"
"8","90006","91002","0","31025","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1010","99"
"8","90006","91002","0","31043","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1011","100"
"8","90006","91002","0","31043","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1011","101"
"8","90006","91002","0","31043","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1011","102"
"8","90006","91002","0","31043","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1011","103"
"8","90006","91002","0","31043","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1011","104"
"8","90006","91002","0","31043","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1011","105"
"8","90006","91002","0","31043","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1011","106"
"8","90006","91002","0","31043","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1011","107"
"8","90006","91002","0","31043","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1011","108"
"8","90006","91002","0","31043","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1011","109"
"8","90006","91002","0","31022","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1012","110"
"8","90006","91002","0","31022","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1012","111"
"8","90006","91002","0","31022","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1012","112"
"8","90006","91002","0","31022","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1012","113"
"8","90006","91002","0","31022","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1012","114"
"8","90006","91002","0","31022","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1012","115"
"8","90006","91002","0","31022","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1012","116"
"8","90006","91002","0","31022","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1012","117"
"8","90006","91002","0","31022","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1012","118"
"8","90006","91002","0","31022","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1012","119"
"8","90006","91002","0","31042","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1013","120"
"8","90006","91002","0","31042","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1013","121"
"8","90006","91002","0","31042","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1013","122"
"8","90006","91002","0","31042","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1013","123"
"8","90006","91002","0","31042","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1013","124"
"8","90006","91002","0","31042","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1013","125"
"8","90006","91002","0","31042","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1013","126"
"8","90006","91002","0","31042","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1013","127"
"8","90006","91002","0","31042","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1013","128"
"8","90006","91002","0","31042","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1013","129"
"8","90006","91002","0","31018","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1014","130"
"8","90006","91002","0","31018","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1014","131"
"8","90006","91002","0","31018","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1014","132"
"8","90006","91002","0","31018","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1014","133"
"8","90006","91002","0","31018","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1014","134"
"8","90006","91002","0","31018","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1014","135"
"8","90006","91002","0","31018","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1014","136"
"8","90006","91002","0","31018","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1014","137"
"8","90006","91002","0","31018","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1014","138"
"8","90006","91002","0","31018","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1014","139"
"8","90006","91002","0","31042","1","30","2","5000","20","0","5000","0","0","0","2","1","0","0","1015","140"
"8","90006","91002","0","31042","1","25","2","4500","100","0","4500","0","0","0","2","21","0","0","1015","141"
"8","90006","91002","0","31042","1","20","2","4000","250","0","4000","0","0","0","2","101","0","0","1015","142"
"8","90006","91002","0","31042","1","18","2","3500","500","0","3500","0","0","0","2","251","0","0","1015","143"
"8","90006","91002","0","31042","1","16","2","3000","1000","0","3000","0","0","0","2","501","0","0","1015","144"
"8","90006","91002","0","31042","1","14","2","2500","2000","0","2500","0","0","0","2","1001","0","0","1015","145"
"8","90006","91002","0","31042","1","12","2","2000","3000","0","2000","0","0","0","2","2001","0","0","1015","146"
"8","90006","91002","0","31042","1","10","2","1500","5000","0","1500","0","0","0","2","3001","0","0","1015","147"
"8","90006","91002","0","31042","1","8","2","1000","10000","0","1000","0","0","0","2","5001","0","0","1015","148"
"8","90006","91002","0","31042","1","5","2","500","-1","0","500","0","0","0","2","10001","0","0","1015","149"
"8","90006","91002","0","31025","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1016","150"
"8","90006","91002","0","31025","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1016","151"
"8","90006","91002","0","31025","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1016","152"
"8","90006","91002","0","31025","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1016","153"
"8","90006","91002","0","31025","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1016","154"
"8","90006","91002","0","31025","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1016","155"
"8","90006","91002","0","31025","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1016","156"
"8","90006","91002","0","31025","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1016","157"
"8","90006","91002","0","31025","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1016","158"
"8","90006","91002","0","31025","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1016","159"
"8","90006","91002","0","31025","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1016","160"
"8","90006","91002","0","31043","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1017","165"
"8","90006","91002","0","31043","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1017","166"
"8","90006","91002","0","31043","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1017","167"
"8","90006","91002","0","31043","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1017","168"
"8","90006","91002","0","31043","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1017","169"
"8","90006","91002","0","31043","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1017","170"
"8","90006","91002","0","31043","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1017","171"
"8","90006","91002","0","31043","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1017","172"
"8","90006","91002","0","31043","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1017","173"
"8","90006","91002","0","31043","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1017","174"
"8","90006","91002","0","31043","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1017","175"
"8","90006","91002","0","31022","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1018","176"
"8","90006","91002","0","31022","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1018","177"
"8","90006","91002","0","31022","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1018","178"
"8","90006","91002","0","31022","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1018","179"
"8","90006","91002","0","31022","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1018","180"
"8","90006","91002","0","31022","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1018","181"
"8","90006","91002","0","31022","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1018","182"
"8","90006","91002","0","31022","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1018","183"
"8","90006","91002","0","31022","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1018","184"
"8","90006","91002","0","31022","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1018","185"
"8","90006","91002","0","31022","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1018","186"
"8","90006","91002","0","31018","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1019","187"
"8","90006","91002","0","31018","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1019","188"
"8","90006","91002","0","31018","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1019","189"
"8","90006","91002","0","31018","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1019","190"
"8","90006","91002","0","31018","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1019","191"
"8","90006","91002","0","31018","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1019","192"
"8","90006","91002","0","31018","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1019","193"
"8","90006","91002","0","31018","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1019","194"
"8","90006","91002","0","31018","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1019","195"
"8","90006","91002","0","31018","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1019","196"
"8","90006","91002","0","31018","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1019","197"
"8","90006","91002","0","31042","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1020","198"
"8","90006","91002","0","31042","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1020","199"
"8","90006","91002","0","31042","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1020","200"
"8","90006","91002","0","31042","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1020","201"
"8","90006","91002","0","31042","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1020","202"
"8","90006","91002","0","31042","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1020","203"
"8","90006","91002","0","31042","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1020","204"
"8","90006","91002","0","31042","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1020","205"
"8","90006","91002","0","31042","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1020","206"
"8","90006","91002","0","31042","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1020","207"
"8","90006","91002","0","31042","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1020","208"
"8","90006","91002","0","31025","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1021","209"
"8","90006","91002","0","31025","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1021","210"
"8","90006","91002","0","31025","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1021","211"
"8","90006","91002","0","31025","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1021","212"
"8","90006","91002","0","31025","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1021","213"
"8","90006","91002","0","31025","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1021","214"
"8","90006","91002","0","31025","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1021","215"
"8","90006","91002","0","31025","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1021","216"
"8","90006","91002","0","31025","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1021","217"
"8","90006","91002","0","31025","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1021","218"
"8","90006","91002","0","31025","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1021","219"
"8","90006","91002","0","31018","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1022","220"
"8","90006","91002","0","31018","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1022","221"
"8","90006","91002","0","31018","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1022","222"
"8","90006","91002","0","31018","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1022","223"
"8","90006","91002","0","31018","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1022","224"
"8","90006","91002","0","31018","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1022","225"
"8","90006","91002","0","31018","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1022","226"
"8","90006","91002","0","31018","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1022","227"
"8","90006","91002","0","31018","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1022","228"
"8","90006","91002","0","31018","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1022","229"
"8","90006","91002","0","31018","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1022","230"
"8","90006","91002","0","31042","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1023","231"
"8","90006","91002","0","31042","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1023","232"
"8","90006","91002","0","31042","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1023","233"
"8","90006","91002","0","31042","1","18","2","3500","700","0","3500","0","0","0","2","301","0","0","1023","234"
"8","90006","91002","0","31042","1","16","2","3000","1300","0","3000","0","0","0","2","701","0","0","1023","235"
"8","90006","91002","0","31042","1","14","2","2500","2500","0","2500","0","0","0","2","1301","0","0","1023","236"
"8","90006","91002","0","31042","1","12","2","2000","4000","0","2000","0","0","0","2","2501","0","0","1023","237"
"8","90006","91002","0","31042","1","10","2","1500","6000","0","1500","0","0","0","2","4001","0","0","1023","238"
"8","90006","91002","0","31042","1","8","2","1000","10000","0","1000","0","0","0","2","6001","0","0","1023","239"
"8","90006","91002","0","31042","1","7","2","750","15000","0","750","0","0","0","2","10001","0","0","1023","240"
"8","90006","91002","0","31042","1","5","2","500","-1","0","500","0","0","0","2","15001","0","0","1023","241"
"8","90006","91002","0","31043","1","30","2","5000","50","0","5000","0","0","0","2","1","0","0","1024","242"
"8","90006","91002","0","31043","1","25","2","4500","150","0","4500","0","0","0","2","51","0","0","1024","243"
"8","90006","91002","0","31043","1","20","2","4000","300","0","4000","0","0","0","2","151","0","0","1024","244"
