45deae2e3ce37f082ce23f00791f6adc2ffab35aa6894a52ad2e2ed13ba8c60f,90819062e81262a69eec35e868f668ac667f3548ec099b5f7d7caf5693204648,3f57824400e0d49c412868e907564a9ae5ce39f5ea52dc74221a4b3f2284be1b,995b465df587e3a51ac30857f688910e16aed5f631e1b59630e49ee5d66c442b,b7ffc6251785695945292fa7dd0060600b2bb2bf75c0e7b901c22107165ddea0,9370fbe64f492c9f9d5639c3bab6ca261cd58c01a7abafbc2445bfd5ecd4c546,ecfa9705719261b5bca96f07a79b712abe7ad064c5584d7c8b06b7cc257d60cd,088f65b4bb810be6def628f331c9e2861fa0a8f0c2b800180488bc1386db40fc,f4ec8fa6e6ad8b6b65270c3fa30ba74efa3bb15d03f48ed37e864a810de6298b,0e602178ec8e1d391a2268c272ad10cf1feace33a4f837855fedfd63b14876fa,53b01016464076c22878a338fb10c3820d2f7254ab8024df1146940494ff4d85,2a38a72ecd4f0126bdb1abd1664993870fb23243d15caa307e7f02fd4ef113b1,b69b87931cfaf5271195be8f7d171e1d7854a05f927319dcaf10a626fd72a815,702777ed47c0aaf9a405c357b38815567e58cdaf7a368263794d2cb8b83b5c39,71185e5292f4907fbddc9c02f4c14da124e904df570ef4bd3c11e785c78c7e0f,3cc62c7d0ec416fc067e5cd2b2e68c667bc2229ad65a6f3a62a53d27a4b9a585,5fd7c8c792244cfca28ddf6dc3a4ffc25b52e982ae4e7e8f6ee99eeec5bca534,224e4bc68c4b1193ab81e857f71ba3a60b6d514f08afd98d0ce153573a565122,c86b896d14f5ae7bcb83c143fd845c811cab828956e9025574ea265d2534dfe4,1dbb16e17330c4c4cdcfec33b7517250390a2f9721cbc5fae52d76ad80999b8e,5cc36ff4406841580fd4c8652471609190b51f85bbbc76295df6c3d117d86faf,6f478bfb589cad114f50d0db1757a4405d9b210eaf260e349ea5d8ddf2534e50,1b0a8beb7d6624da5e514c26b27ee2839a809683b81fc827b23b2edeba29aeeb,e1e6d88d16c7ac4743540a8067e797bbeb8b27f9f9dfb99b577af8d569c7cc6a,5eb46bd5983b9addc28c9c44ec0b0f84c1d6751d903cd278f60b0d8ad803b9c0,d29e9a06e5dcf81a0124eab037d7724b4875930ea11b402da8538c11412e0e81,875856e87d60a986cb6cffe2e14bfb52dd96912cbdddf00fcbf287fa6546b448,9581596e89112a6101d2cb75a379cbbfb4f3468f7ede6bf16dacbdde66d4937b,14cde5de12bd666085a8e197a2c24e43a01dccf230837e704151b146030d1e3a,7f4ac54a6b8a23b64ebb85c17f46bef399f55dec1565fc94de9fb3a42d3d9d33,c0baea945567dbb90b1be75c7ffa60857c918e41ea20ffa841af86d64443512d,08a9152639f6835e8c8b522a359b99d080be17e62fe87b29ed7c60cf37f07ff3,87635b45d52d8bf170e9668f52322030a8305661c335844e927f471ee4412ee3,fa3dc77d1b5efe80412c671c182c874b6e63dd89575d0e3aaacb5d8d455f0dd6,6f862b21823d0ea084505cd2a2cc5944262ed64c76afc319bfec7960607be6e3,5ff6c878f03681feebe381eb644e5d3805fb067e80ca0e0d6ce6d510be37c024,53244548b77d8c3d08c96491afd63e8d44bfafd8017e160bfe3080774b95c039,4d6d802a6e1f42872df9f44be5a1bbf42c9de36132da0ff8af374934ffd78192,7fe6d6fc154c296a74428d6a853da17aa0383ff3efdf4ea03ceb5e14e59a3f77,23c2ffc3dbb7c559be73287574fc36b63f5e3fbd19cb8ad637f6004d244c0a3f,9c151cbe5fc188c985f3469d44c8a6e606cb2cd36f8e74c94b0bb910432e3eed,dd7aff0107e25e90e0aef3f7e67e4856d7eead4b43dc4860a9bb168062814566,d05866ad9738ebd16537b4e57550244ebb3ff44f17b55eaa386ebdfdfebf1e5a
"0","0","0","bgm_M41","2018/04/24 14:59:59","10","100061","bgm_M41","90","150","0","100063","0","610001112","100010","10001101","10","380","0","bgm_M41","0","タルグム地方 1-12","12","0","bgm_M41","10001","0","100061","610001121","0","bgm_M41","100062","0","2018/03/31 15:00:00","bgm_M41","0","1","0","0","-130","10","1","10001112"
"0","0","0","bgm_M41","2018/04/24 14:59:59","10","100041","bgm_M41","90","150","0","100043","0","610001113","100040","10001101","10","470","0","bgm_M41","0","タルグム地方 1-13","13","0","bgm_M41","10001","0","100041","610001121","0","bgm_M41","100042","0","2018/03/31 15:00:00","bgm_M41","0","1","0","0","20","10","1","10001113"
"0","0","0","bgm_M41","2018/04/24 14:59:59","10","100091","bgm_M41","90","150","0","100093","0","610001114","100030","10001101","10","570","0","bgm_M41","0","タルグム地方 1-14","14","0","bgm_M41","10001","0","100091","610001121","0","bgm_M41","100092","0","2018/03/31 15:00:00","bgm_M41","0","1","0","0","-120","10","1","10001114"
"0","0","0","bgm_M41","2018/04/24 14:59:59","10","100091","bgm_M41","90","150","0","100093","0","610001115","100030","10001101","10","680","0","bgm_M41","0","タルグム地方 1-15","15","0","bgm_M41","10001","0","100091","610001123","0","bgm_M41","100092","0","2018/03/31 15:00:00","bgm_M41","0","1","0","0","-10","10","1","10001115"
"0","2","0","bgm_M41","2018/04/24 14:59:59","16","100367","bgm_M41","90","240","3","100369","31012","610001116","100020","10001201","16","-450","0","bgm_M41","0","タルグム地方 1-1","16","1","bgm_M41","10001","0","100367","610001121","0","bgm_M41","100368","0","2018/03/31 15:00:00","bgm_M41","0","2","28","0","-40","16","1","10001201"
"0","2","0","bgm_M41","2018/04/24 14:59:59","16","100771","bgm_M41","90","240","3","100773","31038","610001117","100060","10001201","16","-250","0","bgm_M41","0","タルグム地方 1-2","17","1","bgm_M41","10001","0","100771","610001121","0","bgm_M41","100772","0","2018/03/31 15:00:00","bgm_M41","0","2","28","0","-120","16","1","10001202"
"0","2","0","bgm_M41","2018/04/24 14:59:59","18","100451","bgm_M41","90","270","3","100453","31012","610001118","100090","10001201","18","-50","0","bgm_M41","0","タルグム地方 1-3","18","1","bgm_M41","10001","0","100451","610001121","0","bgm_M41","100452","0","2018/03/31 15:00:00","bgm_M41","0","2","29","0","-20","18","1","10001203"
"0","2","0","bgm_M41","2018/04/24 14:59:59","18","100731","bgm_M41","90","270","3","100733","31038","610001119","100070","10001201","18","170","0","bgm_M41","0","タルグム地方 1-4","19","1","bgm_M41","10001","0","100731","610001121","0","bgm_M41","100732","0","2018/03/31 15:00:00","bgm_M41","0","2","29","0","70","18","1","10001204"
"0","2","0","bgm_M41","2018/04/24 14:59:59","20","100381","bgm_M41","90","300","3","100383","31012","610001120","100030","10001201","20","330","0","bgm_M41","0","タルグム地方 1-5","20","1","bgm_M41","10001","0","100381","610001121","0","bgm_M41","100382","0","2018/03/31 15:00:00","bgm_M41","0","2","30","0","-120","20","1","10001205"
"0","0","0","bgm_M41","2018/05/25 14:59:59","8","100061","bgm_M41","90","120","0","100063","0","610002101","100010","10002101","8","-820","0","bgm_M41","0","マシーナ地方 1-1","1","0","bgm_M41","10002","0","100061","610002121","0","bgm_M41","100062","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-120","8","1","10002101"
"0","0","0","bgm_M41","2018/05/25 14:59:59","8","100014","bgm_M41","90","120","0","100016","0","610002102","100020","10002101","8","-710","0","bgm_M41","0","マシーナ地方 1-2","2","0","bgm_M41","10002","0","100014","610002121","0","bgm_M41","100015","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","20","8","1","10002102"
"0","0","0","bgm_M41","2018/05/25 14:59:59","8","100061","bgm_M41","90","120","0","100063","0","610002103","100010","10002101","8","-580","0","bgm_M41","0","マシーナ地方 1-3","3","0","bgm_M41","10002","0","100061","610002121","0","bgm_M41","100062","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-120","8","1","10002103"
"0","0","0","bgm_M41","2018/05/25 14:59:59","8","100014","bgm_M41","90","120","0","100016","0","610002104","100020","10002101","8","-510","0","bgm_M41","0","マシーナ地方 1-4","4","0","bgm_M41","10002","0","100014","610002121","0","bgm_M41","100015","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","50","8","1","10002104"
"0","0","0","bgm_M41","2018/05/25 14:59:59","8","100041","bgm_M41","90","120","0","100043","0","610002105","100040","10002101","8","-430","0","bgm_M41","0","マシーナ地方 1-5","5","0","bgm_M41","10002","0","100041","610002121","0","bgm_M41","100042","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-60","8","1","10002105"
"0","0","0","bgm_M41","2018/05/25 14:59:59","9","100021","bgm_M41","90","135","0","100023","0","610002106","100050","10002101","9","-340","0","bgm_M41","0","マシーナ地方 1-6","6","0","bgm_M41","10002","0","100021","610002121","0","bgm_M41","100022","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-150","9","1","10002106"
"0","0","0","bgm_M41","2018/05/25 14:59:59","9","100201","bgm_M41","90","135","0","100203","0","610002107","100110","10002101","9","-215","0","bgm_M41","0","マシーナ地方 1-7","7","0","bgm_M41","10002","0","100201","610002122","0","bgm_M41","100202","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-80","9","1","10002107"
"0","0","0","bgm_M41","2018/05/25 14:59:59","9","100201","bgm_M41","90","135","0","100203","0","610002108","100110","10002101","9","-75","0","bgm_M41","0","マシーナ地方 1-8","8","0","bgm_M41","10002","0","100201","610002121","0","bgm_M41","100202","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-110","9","1","10002108"
"0","0","0","bgm_M41","2018/05/25 14:59:59","9","100201","bgm_M41","90","135","0","100203","0","610002109","100110","10002101","9","45","0","bgm_M41","0","マシーナ地方 1-9","9","0","bgm_M41","10002","0","100201","610002121","0","bgm_M41","100202","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-50","9","1","10002109"
"0","0","0","bgm_M41","2018/05/25 14:59:59","9","100061","bgm_M41","90","135","0","100063","0","610002110","100010","10002101","9","150","0","bgm_M41","0","マシーナ地方 1-10","10","0","bgm_M41","10002","0","100061","610002121","0","bgm_M41","100062","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","40","9","1","10002110"
"0","0","0","bgm_M41","2018/05/25 14:59:59","10","100171","bgm_M41","90","150","0","100173","0","610002111","100070","10002101","10","260","0","bgm_M41","0","マシーナ地方 1-11","11","0","bgm_M41","10002","0","100171","610002121","0","bgm_M41","100172","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-70","10","1","10002111"
"0","0","0","bgm_M41","2018/05/25 14:59:59","10","100151","bgm_M41","90","150","0","100153","0","610002112","100120","10002101","10","380","0","bgm_M41","0","マシーナ地方 1-12","12","0","bgm_M41","10002","0","100151","610002121","0","bgm_M41","100152","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","30","10","1","10002112"
"0","0","0","bgm_M41","2018/05/25 14:59:59","10","101141","bgm_M41","90","150","0","101143","0","610002113","100080","10002101","10","470","0","bgm_M41","0","マシーナ地方 1-13","13","0","bgm_M41","10002","0","101141","610002121","0","bgm_M41","101142","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-100","10","1","10002113"
"0","0","0","bgm_M41","2018/05/25 14:59:59","10","101141","bgm_M41","90","150","0","101143","0","610002114","100080","10002101","10","570","0","bgm_M41","0","マシーナ地方 1-14","14","0","bgm_M41","10002","0","101141","610002121","0","bgm_M41","101142","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","40","10","1","10002114"
"0","0","0","bgm_M41","2018/05/25 14:59:59","10","101141","bgm_M41","90","150","0","101143","0","610002115","100080","10002101","10","680","0","bgm_M41","0","マシーナ地方 1-15","15","0","bgm_M41","10002","0","101141","610002123","0","bgm_M41","101142","0","2018/04/30 12:00:00","bgm_M41","0","1","0","0","-70","10","1","10002115"
"0","2","0","bgm_M41","2018/05/25 14:59:59","16","100471","bgm_M41","90","240","3","100473","31020","610002116","100110","10002201","16","-450","0","bgm_M41","0","マシーナ地方 1-1","16","1","bgm_M41","10002","0","100471","610002121","0","bgm_M41","100472","0","2018/04/30 12:00:00","bgm_M41","0","2","28","0","-10","16","1","10002201"
"0","2","0","bgm_M41","2018/05/25 14:59:59","16","100811","bgm_M41","90","240","3","100813","31004","610002117","100070","10002201","16","-250","0","bgm_M41","0","マシーナ地方 1-2","17","1","bgm_M41","10002","0","100811","610002121","0","bgm_M41","100812","0","2018/04/30 12:00:00","bgm_M41","0","2","28","0","-100","16","1","10002202"
"0","2","0","bgm_M41","2018/05/25 14:59:59","18","100791","bgm_M41","90","270","3","100793","31020","610002118","100120","10002201","18","-50","0","bgm_M41","0","マシーナ地方 1-3","18","1","bgm_M41","10002","0","100791","610002121","0","bgm_M41","100792","0","2018/04/30 12:00:00","bgm_M41","0","2","29","0","20","18","1","10002203"
"0","2","0","bgm_M41","2018/05/25 14:59:59","18","101151","bgm_M41","90","270","3","101153","31004","610002119","100080","10002201","18","120","0","bgm_M41","0","マシーナ地方 1-4","19","1","bgm_M41","10002","0","101151","610002121","0","bgm_M41","101152","0","2018/04/30 12:00:00","bgm_M41","0","2","29","0","-110","18","1","10002204"
"0","2","0","bgm_M41","2018/05/25 14:59:59","20","101151","bgm_M41","90","300","3","101153","31020","610002120","100080","10002201","20","290","0","bgm_M41","0","マシーナ地方 1-5","20","1","bgm_M41","10002","0","101151","610002121","0","bgm_M41","101152","0","2018/04/30 12:00:00","bgm_M41","0","2","30","0","-10","20","1","10002205"
"0","0","0","bgm_M41","2018/06/25 14:59:59","8","100064","bgm_M41","90","120","0","100066","0","610003101","100010","10003101","8","-820","0","bgm_M41","0","ランドソル郊外 1-1","1","0","bgm_M41","10003","0","100064","610003121","0","bgm_M41","100065","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-90","8","1","10003101"
"0","0","0","bgm_M41","2018/06/25 14:59:59","8","100021","bgm_M41","90","120","0","100023","0","610003102","100020","10003101","8","-700","0","bgm_M41","0","ランドソル郊外 1-2","2","0","bgm_M41","10003","0","100021","610003121","0","bgm_M41","100022","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","20","8","1","10003102"
"0","0","0","bgm_M41","2018/06/25 14:59:59","8","100067","bgm_M41","90","120","0","100069","0","610003103","100010","10003101","8","-600","0","bgm_M41","0","ランドソル郊外 1-3","3","0","bgm_M41","10003","0","100067","610003121","0","bgm_M41","100068","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-120","8","1","10003103"
"0","0","0","bgm_M41","2018/06/25 14:59:59","8","100125","bgm_M41","90","120","0","100127","0","610003104","100040","10003101","8","-500","0","bgm_M41","0","ランドソル郊外 1-4","4","0","bgm_M41","10003","0","100125","610003121","0","bgm_M41","100126","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","40","8","1","10003104"
"0","0","0","bgm_M41","2018/06/25 14:59:59","8","100081","bgm_M41","90","120","0","100083","0","610003105","100050","10003101","8","-400","0","bgm_M41","0","ランドソル郊外 1-5","5","0","bgm_M41","10003","0","100081","610003121","0","bgm_M41","100082","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-70","8","1","10003105"
"0","0","0","bgm_M41","2018/06/25 14:59:59","9","100074","bgm_M41","90","135","0","100076","0","610003106","100010","10003101","9","-260","0","bgm_M41","0","ランドソル郊外 1-6","6","0","bgm_M41","10003","0","100074","610003121","0","bgm_M41","100075","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-110","9","1","10003106"
"0","0","0","bgm_M41","2018/06/25 14:59:59","9","100111","bgm_M41","90","135","0","100113","0","610003107","100040","10003101","9","-180","0","bgm_M41","0","ランドソル郊外 1-7","7","0","bgm_M41","10003","0","100111","610003122","0","bgm_M41","100112","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","25","9","1","10003107"
"0","0","0","bgm_M41","2018/06/25 14:59:59","9","100077","bgm_M41","90","135","0","100079","0","610003108","100010","10003101","9","-75","0","bgm_M41","0","ランドソル郊外 1-8","8","0","bgm_M41","10003","0","100077","610003121","0","bgm_M41","100078","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-110","9","1","10003108"
"0","0","0","bgm_M41","2018/06/25 14:59:59","9","100051","bgm_M41","90","135","0","100053","0","610003109","100080","10003101","9","50","0","bgm_M41","0","ランドソル郊外 1-9","9","0","bgm_M41","10003","0","100051","610003121","0","bgm_M41","100052","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-50","9","1","10003109"
"0","0","0","bgm_M41","2018/06/25 14:59:59","9","100051","bgm_M41","90","135","0","100053","0","610003110","100080","10003101","9","180","0","bgm_M41","0","ランドソル郊外 1-10","10","0","bgm_M41","10003","0","100051","610003121","0","bgm_M41","100052","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","20","9","1","10003110"
"0","0","0","bgm_M41","2018/06/25 14:59:59","10","100031","bgm_M41","90","150","0","100033","0","610003111","100050","10003101","10","270","0","bgm_M41","0","ランドソル郊外 1-11","11","0","bgm_M41","10003","0","100031","610003121","0","bgm_M41","100032","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-100","10","1","10003111"
"0","0","0","bgm_M41","2018/06/25 14:59:59","10","100151","bgm_M41","90","150","0","100153","0","610003112","100120","10003101","10","390","0","bgm_M41","0","ランドソル郊外 1-12","12","0","bgm_M41","10003","0","100151","610003121","0","bgm_M41","100152","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","40","10","1","10003112"
"0","0","0","bgm_M41","2018/06/25 14:59:59","10","100011","bgm_M41","90","150","0","100013","0","610003113","100020","10003101","10","490","0","bgm_M41","0","ランドソル郊外 1-13","13","0","bgm_M41","10003","0","100011","610003121","0","bgm_M41","100012","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-110","10","1","10003113"
"0","0","0","bgm_M41","2018/06/25 14:59:59","10","100014","bgm_M41","90","150","0","100016","0","610003114","100020","10003101","10","570","0","bgm_M41","0","ランドソル郊外 1-14","14","0","bgm_M41","10003","0","100014","610003121","0","bgm_M41","100015","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","40","10","1","10003114"
"0","0","0","bgm_M41","2018/06/25 14:59:59","10","100017","bgm_M41","90","150","0","100019","0","610003115","100020","10003101","10","670","0","bgm_M41","0","ランドソル郊外 1-15","15","0","bgm_M41","10003","0","100017","610003123","0","bgm_M41","100018","0","2018/05/31 12:00:00","bgm_M41","0","1","0","0","-80","10","1","10003115"
"0","2","0","bgm_M41","2018/06/25 14:59:59","16","100791","bgm_M41","90","240","3","100793","31010","610003116","100120","10003201","16","-450","0","bgm_M41","0","ランドソル郊外 1-1","16","1","bgm_M41","10003","0","100791","610003121","0","bgm_M41","100792","0","2018/05/31 12:00:00","bgm_M41","0","2","28","0","-10","16","1","10003201"
"0","2","0","bgm_M41","2018/06/25 14:59:59","16","100771","bgm_M41","90","240","3","100773","31017","610003117","100040","10003201","16","-250","0","bgm_M41","0","ランドソル郊外 1-2","17","1","bgm_M41","10003","0","100771","610003121","0","bgm_M41","100772","0","2018/05/31 12:00:00","bgm_M41","0","2","28","0","-100","16","1","10003202"
"0","2","0","bgm_M41","2018/06/25 14:59:59","18","100757","bgm_M41","90","270","3","100759","31010","610003118","100050","10003201","18","-50","0","bgm_M41","0","ランドソル郊外 1-3","18","1","bgm_M41","10003","0","100757","610003121","0","bgm_M41","100758","0","2018/05/31 12:00:00","bgm_M41","0","2","29","0","20","18","1","10003203"
"0","2","0","bgm_M41","2018/06/25 14:59:59","18","100361","bgm_M41","90","270","3","100363","31017","610003119","100020","10003201","18","120","0","bgm_M41","0","ランドソル郊外 1-4","19","1","bgm_M41","10003","0","100361","610003121","0","bgm_M41","100362","0","2018/05/31 12:00:00","bgm_M41","0","2","29","0","-110","18","1","10003204"
"0","2","0","bgm_M41","2018/06/25 14:59:59","20","100364","bgm_M41","90","300","3","100366","31010","610003120","100020","10003201","20","290","0","bgm_M41","0","ランドソル郊外 1-5","20","1","bgm_M41","10003","0","100364","610003121","0","bgm_M41","100365","0","2018/05/31 12:00:00","bgm_M41","0","2","30","0","-10","20","1","10003205"
"0","0","0","bgm_M41","2018/07/25 14:59:59","8","100201","bgm_M41","90","120","0","100203","0","610004101","100110","10004101","8","-820","0","bgm_M41","0","タパスビーチ周辺 1-1","1","0","bgm_M41","10004","0","100201","610004121","0","bgm_M41","100202","0","2018/06/30 12:00:00","bgm_M41","0","1","0","0","-70","8","1","10004101"
"0","0","0","bgm_M41","2018/07/25 14:59:59","8","100201","bgm_M41","90","120","0","100203","0","610004102","100110","10004101","8","-700","0","bgm_M41","0","タパスビーチ周辺 1-2","2","0","bgm_M41","10004","0","100201","610004121","0","bgm_M41","100202","0","2018/06/30 12:00:00","bgm_M41","0","1","0","0","50","8","1","10004102"
