01831f2e1553406d5760b7a19e829148ea861cfff2516d4e75c0a88ed22fce87,3914ffd41758b94da85affa8c39fb322be7687996b85c867a2cde63d7e259535,1b07ea1c7d53119ebcda11d3c7830239988c418a84d724192af425eafcfb6ad3,231dbb084b112e2d2a75773b894a3c7d535b93e712986903e1965bea8febe89a,610691bfc1093403c3ff9c8b4d67fe2955b6be21eb198cf97d6689204e0a4ffd,66c70c0c8b9c90aaa0c70e0c964b70c715a8867677390c43e3d09107d03a4f75,57f7f9319d56fe612b9ee340011b65481e64d60c4de8fcd2d1b4da8c7434a339,6571cb71f8c2a3607d70adf7880a18d27cf0ecfb8850a9a79819d83f5e8b8a77,bb1d2db2c905a6bf241b548d82d82a57c792a4cc33e62791d9eb25431395d8ca,33e5773e9201e413a478c227b3543f67b52d2f1dcc5d6bd8323ded11b83a9956,171a1deb1e0c322805a6ce6f045c3a62c57b575c0c2a1a89b8a5ce626ddeef01,95c5bcac57145034c050f3a19d14a9ab36cac63d9f20df520810be00bf4681aa,f75c79868c9cd3c1f81854486a55d4b358740e7997a8dda1208cc2278ca282ba,d83205170c4e9ad42a44a1c07104bb30bc27d4cbb97dac77344a77c9866d8e67,b668d2b7b7438c33b1e360e6eff9facc49d1c89e0afc5f8e6b35af23fd608765
"0","-30","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","0","1.3","103013","92410140"
"0","20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","0","1.45","103013","92410210"
"0","20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","0","1.45","103013","92410220"
"0","20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","0","1.45","103013","92410230"
"0","20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","0","1.45","103013","92410240"
"0","-30","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","0","1.4","103013","92410310"
"0","-30","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","0","1.4","103013","92410320"
"0","-30","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","0","1.4","103013","92410330"
"0","-30","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","0","1.4","103013","92410340"
"0","-30","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","40","1","100198","92411110"
"0","-30","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","40","1","100198","92411120"
"0","-30","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","40","1","100198","92411130"
"0","-30","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","40","1","100198","92411140"
"0","-90","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.45","100198","92411210"
"0","-90","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.45","100198","92411220"
"0","-90","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.45","100198","92411230"
"0","-90","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.45","100198","92411240"
"0","-30","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","40","1.1","100198","92411310"
"0","-30","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","40","1.1","100198","92411320"
"0","-30","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","40","1.1","100198","92411330"
"0","-30","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","40","1.1","100198","92411340"
"0","-210","0","-30","bgm_MC170","101621","1","bgm_MC170","0","94002","0","210","1","101621","92412110"
"0","-210","0","-30","bgm_MC170","101621","1","bgm_MC170","0","94002","0","210","1","101621","92412120"
"0","-210","0","-30","bgm_MC170","101621","1","bgm_MC170","0","94002","0","210","1","101621","92412130"
"0","-210","0","-30","bgm_MC170","101621","1","bgm_MC170","0","94002","0","210","1","101621","92412140"
"0","-90","0","-30","bgm_MC170","101621","2","bgm_MC170","0","94002","0","140","1.45","101621","92412210"
"0","-90","0","-30","bgm_MC170","101621","2","bgm_MC170","0","94002","0","140","1.45","101621","92412220"
"0","-90","0","-30","bgm_MC170","101621","2","bgm_MC170","0","94002","0","140","1.45","101621","92412230"
"0","-90","0","-30","bgm_MC170","101621","2","bgm_MC170","0","94002","0","140","1.45","101621","92412240"
"0","-30","0","-30","bgm_MC170","101621","3","bgm_MC170","0","94002","0","180","1.1","101621","92412310"
"0","-30","0","-30","bgm_MC170","101621","3","bgm_MC170","0","94002","0","180","1.1","101621","92412320"
"0","-30","0","-30","bgm_MC170","101621","3","bgm_MC170","0","94002","0","180","1.1","101621","92412330"
"0","-30","0","-30","bgm_MC170","101621","3","bgm_MC170","0","94002","0","180","1.1","101621","92412340"
"0","-60","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","60","1.4","101822","92414110"
"0","-60","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","60","1.4","101822","92414120"
"0","-60","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","60","1.4","101822","92414130"
"0","-60","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","60","1.4","101822","92414140"
"0","-330","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","150","1","101822","92414210"
"0","-330","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","150","1","101822","92414220"
"0","-330","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","150","1","101822","92414230"
"0","-330","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","150","1","101822","92414240"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","100","1.2","101822","92414310"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","100","1.2","101822","92414320"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","100","1.2","101822","92414330"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","100","1.2","101822","92414340"
"0","0","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","30","2.4","101623","92415110"
"0","0","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","30","2.4","101623","92415120"
"0","0","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","30","2.4","101623","92415130"
"0","0","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","30","2.4","101623","92415140"
"0","-270","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","150","1.1","101623","92415210"
"0","-270","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","150","1.1","101623","92415220"
"0","-270","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","150","1.1","101623","92415230"
"0","-270","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","150","1.1","101623","92415240"
"0","-400","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","250","1.2","101623","92415310"
"0","-400","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","250","1.2","101623","92415320"
"0","-400","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","250","1.2","101623","92415330"
"0","-400","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","250","1.2","101623","92415340"
"0","-120","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","150","1.3","103013","92416110"
"0","-120","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","150","1.3","103013","92416120"
"0","-120","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","150","1.3","103013","92416130"
"0","-120","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","150","1.3","103013","92416140"
"0","-90","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","140","1.5","103013","92416210"
"0","-90","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","140","1.5","103013","92416220"
"0","-90","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","140","1.5","103013","92416230"
"0","-90","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","140","1.5","103013","92416240"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","140","1.25","103013","92416310"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","140","1.25","103013","92416320"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","140","1.25","103013","92416330"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","140","1.25","103013","92416340"
"0","-30","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","0","0.95","101191","92417110"
"0","-30","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","0","0.95","101191","92417120"
"0","-30","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","0","0.95","101191","92417130"
"0","-30","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","0","0.95","101191","92417140"
"0","-60","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.6","101191","92417210"
"0","-60","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.6","101191","92417220"
"0","-60","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.6","101191","92417230"
"0","-60","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.6","101191","92417240"
"0","-60","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","80","1.35","101191","92417310"
"0","-60","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","80","1.35","101191","92417320"
"0","-60","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","80","1.35","101191","92417330"
"0","-60","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","80","1.35","101191","92417340"
"0","0","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","140","1.15","100198","92418110"
"0","0","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","140","1.15","100198","92418120"
"0","0","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","140","1.15","100198","92418130"
"0","0","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","140","1.15","100198","92418140"
"0","-60","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.6","100198","92418210"
"0","-60","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.6","100198","92418220"
"0","-60","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.6","100198","92418230"
"0","-60","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","140","1.6","100198","92418240"
"0","-60","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.2","100198","92418310"
"0","-60","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.2","100198","92418320"
"0","-60","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.2","100198","92418330"
"0","-60","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.2","100198","92418340"
"0","20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.4","101623","92419110"
"0","20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.4","101623","92419120"
"0","20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.4","101623","92419130"
"0","20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.4","101623","92419140"
"0","-100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","180","1.35","101623","92419210"
"0","-100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","180","1.35","101623","92419220"
"0","-100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","180","1.35","101623","92419230"
"0","-100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","180","1.35","101623","92419240"
"0","-20","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","50","1.3","101623","92419310"
"0","-20","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","50","1.3","101623","92419320"
"0","-20","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","50","1.3","101623","92419330"
"0","-20","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","50","1.3","101623","92419340"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","0","1.3","103013","92420110"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","0","1.3","103013","92420120"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","0","1.3","103013","92420130"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","0","1.3","103013","92420140"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","30","1.2","103013","92420210"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","30","1.2","103013","92420220"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","30","1.2","103013","92420230"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","30","1.2","103013","92420240"
"0","-20","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","50","1.2","103013","92420310"
"0","-20","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","50","1.2","103013","92420320"
"0","-20","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","50","1.2","103013","92420330"
"0","-20","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","50","1.2","103013","92420340"
"0","40","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","0","1.2","100198","92421110"
"0","40","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","0","1.2","100198","92421120"
"0","40","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","0","1.2","100198","92421130"
"0","40","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","0","1.2","100198","92421140"
"0","-20","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","70","1","100198","92421210"
"0","-20","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","70","1","100198","92421220"
"0","-20","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","70","1","100198","92421230"
"0","-20","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","70","1","100198","92421240"
"0","-40","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.1","100198","92421310"
"0","-40","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.1","100198","92421320"
"0","-40","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.1","100198","92421330"
"0","-40","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","50","1.1","100198","92421340"
"0","40","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","0","1.2","101822","92422110"
"0","40","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","0","1.2","101822","92422120"
"0","40","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","0","1.2","101822","92422130"
"0","40","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","0","1.2","101822","92422140"
"0","-20","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","70","1","101822","92422210"
"0","-20","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","70","1","101822","92422220"
"0","-20","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","70","1","101822","92422230"
"0","-20","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","70","1","101822","92422240"
"0","-40","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","50","1.1","101822","92422310"
"0","-40","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","50","1.1","101822","92422320"
"0","-40","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","50","1.1","101822","92422330"
"0","-40","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","50","1.1","101822","92422340"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","30","1.25","103013","92423110"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","30","1.25","103013","92423120"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","30","1.25","103013","92423130"
"0","40","0","-30","bgm_MC170","103013","1","bgm_MC170","0","94002","0","30","1.25","103013","92423140"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","70","1.1","103013","92423210"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","70","1.1","103013","92423220"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","70","1.1","103013","92423230"
"0","-20","0","-30","bgm_MC170","103013","2","bgm_MC170","0","94002","0","70","1.1","103013","92423240"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","200","0.7","103013","92423310"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","200","0.7","103013","92423320"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","200","0.7","103013","92423330"
"0","-450","0","-30","bgm_MC170","103013","3","bgm_MC170","0","94002","0","200","0.7","103013","92423340"
"0","-20","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","90","1.1","100198","92424110"
"0","-20","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","90","1.1","100198","92424120"
"0","-20","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","90","1.1","100198","92424130"
"0","-20","0","-30","bgm_MC170","100198","1","bgm_MC170","0","94002","0","90","1.1","100198","92424140"
"0","100","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","0","1.5","100198","92424210"
"0","100","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","0","1.5","100198","92424220"
"0","100","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","0","1.5","100198","92424230"
"0","100","0","-30","bgm_MC170","100198","2","bgm_MC170","0","94002","0","0","1.5","100198","92424240"
"0","-50","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","20","1.3","100198","92424310"
"0","-50","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","20","1.3","100198","92424320"
"0","-50","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","20","1.3","100198","92424330"
"0","-50","0","-30","bgm_MC170","100198","3","bgm_MC170","0","94002","0","20","1.3","100198","92424340"
"0","-20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.1","101623","92425110"
"0","-20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.1","101623","92425120"
"0","-20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.1","101623","92425130"
"0","-20","0","-30","bgm_MC170","101623","1","bgm_MC170","0","94002","0","90","1.1","101623","92425140"
"0","100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","0","1.5","101623","92425210"
"0","100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","0","1.5","101623","92425220"
"0","100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","0","1.5","101623","92425230"
"0","100","0","-30","bgm_MC170","101623","2","bgm_MC170","0","94002","0","0","1.5","101623","92425240"
"0","-50","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","20","1.3","101623","92425310"
"0","-50","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","20","1.3","101623","92425320"
"0","-50","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","20","1.3","101623","92425330"
"0","-50","0","-30","bgm_MC170","101623","3","bgm_MC170","0","94002","0","20","1.3","101623","92425340"
"0","0","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","90","1.6","101822","92426110"
"0","0","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","90","1.6","101822","92426120"
"0","0","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","90","1.6","101822","92426130"
"0","0","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","90","1.6","101822","92426140"
"0","0","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","140","1.6","101822","92426210"
"0","0","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","140","1.6","101822","92426220"
"0","0","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","140","1.6","101822","92426230"
"0","0","0","-30","bgm_MC170","101822","2","bgm_MC170","0","94002","0","140","1.6","101822","92426240"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","140","0.9","101822","92426310"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","140","0.9","101822","92426320"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","140","0.9","101822","92426330"
"0","0","0","-30","bgm_MC170","101822","3","bgm_MC170","0","94002","0","140","0.9","101822","92426340"
"0","0","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","30","1.1","101191","92427110"
"0","0","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","30","1.1","101191","92427120"
"0","0","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","30","1.1","101191","92427130"
"0","0","0","-30","bgm_MC170","101191","1","bgm_MC170","0","94002","0","30","1.1","101191","92427140"
"0","0","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.1","101191","92427210"
"0","0","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.1","101191","92427220"
"0","0","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.1","101191","92427230"
"0","0","0","-30","bgm_MC170","101191","2","bgm_MC170","0","94002","0","140","1.1","101191","92427240"
"0","0","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","90","1.2","101191","92427310"
"0","0","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","90","1.2","101191","92427320"
"0","0","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","90","1.2","101191","92427330"
"0","0","0","-30","bgm_MC170","101191","3","bgm_MC170","0","94002","0","90","1.2","101191","92427340"
"0","0","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","250","1.1","101822","92428110"
"0","0","0","-30","bgm_MC170","101822","1","bgm_MC170","0","94002","0","250","1.1","101822","92428120"
