bbab7e395ac795810c4ceee635fb8612628bcfd7c4791cdf531d27e08752a074,a3e4340e2d12f813e6ecedc699c4d04a2c22726c2ecdda72ddf36f996f1d5324,152e74f43b5b68a5c326e09ca40c1bc66277e643cdbcd00e7ef10c3a41f04528,9754004eb3017f0f7dbb62462f2a76541c0d896e270665a1ecc14fbf8cdd0a3b,8d1680eeda70982d1d8abfe68f510b8b75a7cf96785373c1f0bd82853f910272,b010dd352e42b0346aa168905935242746a8156ed9bbb4c8f95ae7a3d435667a,4e61b672d45c34656e47bc242d0430121f4c3816509d737beadca871e5b5eab9,6a22313d53ef0b8900379912a886f32c92a37fac0e1bb303ba5993b9d05164a0,30a154dd423785cc1a12d5301bb602e5c2c1ebd997602285911b3590fd7b6d1b,b44c5163a82186628927f990a935a66b24d0837ed0c638e1bfd58d568d4dcb82,2a51becee3a9cad1bd2eb7c01a2ba9b0353aa26836efa8dbba21035f3107e591,9639e3bf5399327197636ecf746bfa890d80bd31d05d8466fbec97456da42291,92d9ad34ae53577a0fdf8a59250d8926e3fc1d1fa08688a539a2b6bac9ea47b4,b26e812da88e8424b8b39428ab763ca929f0ac9807b5bd430f9660aff411bd98
"31086","28023","0","0","2023/01/15 15:00:00","8","0","108601","0","0","0","2","2030/08/01 14:59:59","100"
"31087","28023","0","0","2023/01/15 15:00:00","9","0","108701","0","0","0","2","2030/08/01 14:59:59","100"
"31088","28023","0","0","2023/01/15 15:00:00","10","0","108801","0","0","0","2","2030/08/01 14:59:59","100"
"31091","28023","0","0","2023/01/15 15:00:00","11","0","109101","0","0","0","2","2030/08/01 14:59:59","100"
"31100","28023","0","0","2023/01/15 15:00:00","12","0","110001","0","0","0","2","2030/08/01 14:59:59","100"
"31103","28023","0","0","2023/01/15 15:00:00","13","0","110301","0","0","0","2","2030/08/01 14:59:59","100"
"31104","28023","0","0","2023/01/15 15:00:00","14","0","110401","0","0","0","2","2030/08/01 14:59:59","100"
"31106","28023","0","0","2023/01/15 15:00:00","15","0","110601","0","0","0","2","2030/08/01 14:59:59","100"
"31111","28023","0","0","2023/01/15 15:00:00","16","0","111101","0","0","0","2","2030/08/01 14:59:59","100"
"31115","28023","0","0","2023/01/15 15:00:00","17","0","111501","0","0","0","2","2030/08/01 14:59:59","100"
"31120","28023","0","0","2023/01/15 15:00:00","18","0","112001","0","0","0","2","2030/08/01 14:59:59","100"
"31119","28023","0","0","2023/01/15 15:00:00","19","0","111901","0","0","0","2","2030/08/01 14:59:59","100"
"31131","28023","0","0","2023/01/15 15:00:00","20","0","113101","0","0","0","2","2030/08/01 14:59:59","100"
"31134","28023","0","0","2023/01/15 15:00:00","21","0","113401","0","0","0","2","2030/08/01 14:59:59","100"
"31139","28023","0","0","2023/01/15 15:00:00","22","0","113901","0","0","0","2","2030/08/01 14:59:59","100"
"31144","28023","0","0","2023/01/15 15:00:00","23","0","114401","0","0","0","2","2030/08/01 14:59:59","100"
"31118","28023","0","0","2023/01/15 15:00:00","24","0","111801","0","0","0","2","2030/08/01 14:59:59","100"
"31150","28023","0","0","2023/01/15 15:00:00","25","0","115001","0","0","0","2","2030/08/01 14:59:59","100"
"31155","28023","0","0","2023/01/15 15:00:00","26","0","115501","0","0","0","2","2030/08/01 14:59:59","100"
"31170","28023","0","0","2023/01/15 15:00:00","27","0","117001","0","0","0","2","2030/08/01 14:59:59","100"
"31172","28023","0","0","2023/01/15 15:00:00","28","0","117201","0","0","0","2","2030/08/01 14:59:59","100"
"31180","28023","0","0","2023/01/15 15:00:00","29","0","118001","0","0","0","2","2030/08/01 14:59:59","100"
"31177","28023","0","0","2023/01/15 15:00:00","30","0","117701","0","0","0","2","2030/08/01 14:59:59","100"
"31199","28023","0","0","2023/01/15 15:00:00","31","0","119901","0","0","0","2","2030/08/01 14:59:59","100"
"31207","28023","0","0","2023/01/15 15:00:00","32","0","120701","0","0","0","2","2030/08/01 14:59:59","100"
"31209","28023","0","0","2023/01/15 15:00:00","33","0","120901","0","0","0","2","2030/08/01 14:59:59","100"
"31210","28023","0","0","2023/01/15 15:00:00","34","0","121001","0","0","0","2","2030/08/01 14:59:59","100"
"31211","28023","0","0","2023/01/15 15:00:00","35","0","121101","0","0","0","2","2030/08/01 14:59:59","100"
"31215","28023","0","0","2023/01/15 15:00:00","36","0","121501","0","0","0","2","2030/08/01 14:59:59","100"
"31225","28023","0","0","2023/01/15 15:00:00","37","0","122501","0","0","0","2","2030/08/01 14:59:59","100"
"31229","28023","0","0","2023/01/15 15:00:00","38","0","122901","0","0","0","2","2030/08/01 14:59:59","100"
"31233","28023","0","0","2023/01/15 15:00:00","39","0","123301","0","0","0","2","2030/08/01 14:59:59","100"
"31236","28023","0","0","2023/01/15 15:00:00","40","0","123601","0","0","0","2","2030/08/01 14:59:59","100"
"31238","28023","0","0","2023/01/15 15:00:00","41","0","123801","0","0","0","2","2030/08/01 14:59:59","100"
"31240","28023","0","0","2023/01/15 15:00:00","42","0","124001","0","0","0","2","2030/08/01 14:59:59","100"
"31076","28023","0","0","2023/01/15 15:00:00","43","0","107601","0","0","0","2","2030/08/01 14:59:59","100"
"31080","28023","0","0","2023/01/15 15:00:00","44","0","108001","0","0","0","2","2030/08/01 14:59:59","100"
"31082","28023","0","0","2023/01/15 15:00:00","45","0","108201","0","0","0","2","2030/08/01 14:59:59","100"
"31085","28023","0","0","2023/01/15 15:00:00","46","0","108501","0","0","0","2","2030/08/01 14:59:59","100"
"31089","28023","0","0","2023/01/15 15:00:00","47","0","108901","0","0","0","2","2030/08/01 14:59:59","100"
"31090","28023","0","0","2023/01/15 15:00:00","48","0","109001","0","0","0","2","2030/08/01 14:59:59","100"
"31101","28023","0","0","2023/01/15 15:00:00","49","0","110101","0","0","0","2","2030/08/01 14:59:59","100"
"31105","28023","0","0","2023/01/15 15:00:00","50","0","110501","0","0","0","2","2030/08/01 14:59:59","100"
"31112","28023","0","0","2023/01/15 15:00:00","51","0","111201","0","0","0","2","2030/08/01 14:59:59","100"
"31116","28023","0","0","2023/01/15 15:00:00","52","0","111601","0","0","0","2","2030/08/01 14:59:59","100"
"31121","28023","0","0","2023/01/15 15:00:00","53","0","112101","0","0","0","2","2030/08/01 14:59:59","100"
"31123","28023","0","0","2023/01/15 15:00:00","54","0","112301","0","0","0","2","2030/08/01 14:59:59","100"
"31130","28023","0","0","2023/01/15 15:00:00","55","0","113001","0","0","0","2","2030/08/01 14:59:59","100"
"31132","28023","0","0","2023/01/15 15:00:00","56","0","113201","0","0","0","2","2030/08/01 14:59:59","100"
"31135","28023","0","0","2023/01/15 15:00:00","57","0","113501","0","0","0","2","2030/08/01 14:59:59","100"
"31141","28023","0","0","2023/01/15 15:00:00","58","0","114101","0","0","0","2","2030/08/01 14:59:59","100"
"31146","28023","0","0","2023/01/15 15:00:00","59","0","114601","0","0","0","2","2030/08/01 14:59:59","100"
"31147","28023","0","0","2023/01/15 15:00:00","60","0","114701","0","0","0","2","2030/08/01 14:59:59","100"
"31156","28023","0","0","2023/01/15 15:00:00","61","0","115601","0","0","0","2","2030/08/01 14:59:59","100"
"31158","28023","0","0","2023/01/15 15:00:00","62","0","115801","0","0","0","2","2030/08/01 14:59:59","100"
"31168","28023","0","0","2023/01/15 15:00:00","63","0","116801","0","0","0","2","2030/08/01 14:59:59","100"
"31174","28023","0","0","2023/01/15 15:00:00","64","0","117401","0","0","0","2","2030/08/01 14:59:59","100"
"31178","28023","0","0","2023/01/15 15:00:00","65","0","117801","0","0","0","2","2030/08/01 14:59:59","100"
"31192","28023","0","0","2023/01/15 15:00:00","66","0","119201","0","0","0","2","2030/08/01 14:59:59","100"
"31208","28023","0","0","2023/01/15 15:00:00","67","0","120801","0","0","0","2","2030/08/01 14:59:59","100"
"31212","28023","0","0","2023/01/15 15:00:00","68","0","121201","0","0","0","2","2030/08/01 14:59:59","100"
"31221","28023","0","0","2023/01/15 15:00:00","69","0","122101","0","0","0","2","2030/08/01 14:59:59","100"
"31224","28023","0","0","2023/01/15 15:00:00","70","0","122401","0","0","0","2","2030/08/01 14:59:59","100"
"31228","28023","0","0","2023/01/15 15:00:00","71","0","122801","0","0","0","2","2030/08/01 14:59:59","100"
"31235","28023","0","0","2023/01/15 15:00:00","72","0","123501","0","0","0","2","2030/08/01 14:59:59","100"
"31241","28023","0","0","2023/01/15 15:00:00","73","0","124101","0","0","0","2","2030/08/01 14:59:59","100"
"31009","28024","0","0","2023/01/15 15:00:00","1","0","100901","0","0","0","2","2030/08/01 14:59:59","100"
"31010","28024","0","0","2023/01/15 15:00:00","2","0","101001","0","0","0","2","2030/08/01 14:59:59","100"
"31011","28024","0","0","2023/01/15 15:00:00","3","0","101101","0","0","0","2","2030/08/01 14:59:59","100"
"31012","28024","0","0","2023/01/15 15:00:00","4","0","101201","0","0","0","2","2030/08/01 14:59:59","100"
"31018","28024","0","0","2023/01/15 15:00:00","5","0","101801","0","0","0","2","2030/08/01 14:59:59","100"
"31028","28024","0","0","2023/01/15 15:00:00","6","0","102801","0","0","0","2","2030/08/01 14:59:59","100"
"31029","28024","0","0","2023/01/15 15:00:00","7","0","102901","0","0","0","2","2030/08/01 14:59:59","100"
"31030","28024","0","0","2023/01/15 15:00:00","8","0","103001","0","0","0","2","2030/08/01 14:59:59","100"
"31032","28024","0","0","2023/01/15 15:00:00","9","0","103201","0","0","0","2","2030/08/01 14:59:59","100"
"31043","28024","0","0","2023/01/15 15:00:00","10","0","104301","0","0","0","2","2030/08/01 14:59:59","100"
"31049","28024","0","0","2023/01/15 15:00:00","11","0","104901","0","0","0","2","2030/08/01 14:59:59","100"
"31053","28024","0","0","2023/01/15 15:00:00","12","0","105301","0","0","0","2","2030/08/01 14:59:59","100"
"31057","28024","0","0","2023/01/15 15:00:00","13","0","105701","0","0","0","2","2030/08/01 14:59:59","100"
"31047","28024","0","0","2023/01/15 15:00:00","14","0","104701","0","0","0","2","2030/08/01 14:59:59","100"
"31063","28024","0","0","2023/01/15 15:00:00","15","0","106301","0","0","0","2","2030/08/01 14:59:59","100"
"31036","28024","0","0","2023/01/15 15:00:00","16","0","103601","0","0","0","2","2030/08/01 14:59:59","100"
"31044","28024","0","0","2023/01/15 15:00:00","17","0","104401","0","0","0","2","2030/08/01 14:59:59","100"
"31037","28024","0","0","2023/01/15 15:00:00","18","0","103701","0","0","0","2","2030/08/01 14:59:59","100"
"31056","28024","0","0","2023/01/15 15:00:00","19","0","105601","0","0","0","2","2030/08/01 14:59:59","100"
"31014","28024","0","0","2023/01/15 15:00:00","20","0","101401","0","0","0","2","2030/08/01 14:59:59","100"
"31092","28024","0","0","2023/01/15 15:00:00","21","0","109201","0","0","0","2","2030/08/01 14:59:59","100"
"31094","28024","0","0","2023/01/15 15:00:00","22","0","109401","0","0","0","2","2030/08/01 14:59:59","100"
"31095","28024","0","0","2023/01/15 15:00:00","23","0","109501","0","0","0","2","2030/08/01 14:59:59","100"
"31096","28024","0","0","2023/01/15 15:00:00","24","0","109601","0","0","0","2","2030/08/01 14:59:59","100"
"31107","28024","0","0","2023/01/15 15:00:00","25","0","110701","0","0","0","2","2030/08/01 14:59:59","100"
"31108","28024","0","0","2023/01/15 15:00:00","26","0","110801","0","0","0","2","2030/08/01 14:59:59","100"
"31113","28024","0","0","2023/01/15 15:00:00","27","0","111301","0","0","0","2","2030/08/01 14:59:59","100"
"31114","28024","0","0","2023/01/15 15:00:00","28","0","111401","0","0","0","2","2030/08/01 14:59:59","100"
"31065","28024","0","0","2023/01/15 15:00:00","29","0","106501","0","0","0","2","2030/08/01 14:59:59","100"
"31117","28024","0","0","2023/01/15 15:00:00","30","0","111701","0","0","0","2","2030/08/01 14:59:59","100"
"31122","28024","0","0","2023/01/15 15:00:00","31","0","112201","0","0","0","2","2030/08/01 14:59:59","100"
"31110","28024","0","0","2023/01/15 15:00:00","32","0","111001","0","0","0","2","2030/08/01 14:59:59","100"
"31109","28024","0","0","2023/01/15 15:00:00","33","0","110901","0","0","0","2","2030/08/01 14:59:59","100"
"31127","28024","0","0","2023/01/15 15:00:00","34","0","112701","0","0","0","2","2030/08/01 14:59:59","100"
"31128","28024","0","0","2023/01/15 15:00:00","35","0","112801","0","0","0","2","2030/08/01 14:59:59","100"
"31129","28024","0","0","2023/01/15 15:00:00","36","0","112901","0","0","0","2","2030/08/01 14:59:59","100"
"31066","28024","0","0","2023/01/15 15:00:00","37","0","106601","0","0","0","2","2030/08/01 14:59:59","100"
"31133","28024","0","0","2023/01/15 15:00:00","38","0","113301","0","0","0","2","2030/08/01 14:59:59","100"
"31136","28024","0","0","2023/01/15 15:00:00","39","0","113601","0","0","0","2","2030/08/01 14:59:59","100"
"31137","28024","0","0","2023/01/15 15:00:00","40","0","113701","0","0","0","2","2030/08/01 14:59:59","100"
"31138","28024","0","0","2023/01/15 15:00:00","41","0","113801","0","0","0","2","2030/08/01 14:59:59","100"
"31140","28024","0","0","2023/01/15 15:00:00","42","0","114001","0","0","0","2","2030/08/01 14:59:59","100"
"31142","28024","0","0","2023/01/15 15:00:00","43","0","114201","0","0","0","2","2030/08/01 14:59:59","100"
"31143","28024","0","0","2023/01/15 15:00:00","44","0","114301","0","0","0","2","2030/08/01 14:59:59","100"
"31145","28024","0","0","2023/01/15 15:00:00","45","0","114501","0","0","0","2","2030/08/01 14:59:59","100"
"31064","28024","0","0","2023/01/15 15:00:00","46","0","106401","0","0","0","2","2030/08/01 14:59:59","100"
"31157","28024","0","0","2023/01/15 15:00:00","47","0","115701","0","0","0","2","2030/08/01 14:59:59","100"
"31159","28024","0","0","2023/01/15 15:00:00","48","0","115901","0","0","0","2","2030/08/01 14:59:59","100"
"31160","28024","0","0","2023/01/15 15:00:00","49","0","116001","0","0","0","2","2030/08/01 14:59:59","100"
"31162","28024","0","0","2023/01/15 15:00:00","50","0","116201","0","0","0","2","2030/08/01 14:59:59","100"
"31163","28024","0","0","2023/01/15 15:00:00","51","0","116301","0","0","0","2","2030/08/01 14:59:59","100"
"31165","28024","0","0","2023/01/15 15:00:00","52","0","116501","0","0","0","2","2030/08/01 14:59:59","100"
"31166","28024","0","0","2023/01/15 15:00:00","53","0","116601","0","0","0","2","2030/08/01 14:59:59","100"
"31167","28024","0","0","2023/01/15 15:00:00","54","0","116701","0","0","0","2","2030/08/01 14:59:59","100"
"31169","28024","0","0","2023/01/15 15:00:00","55","0","116901","0","0","0","2","2030/08/01 14:59:59","100"
"31171","28024","0","0","2023/01/15 15:00:00","56","0","117101","0","0","0","2","2030/08/01 14:59:59","100"
"31173","28024","0","0","2023/01/15 15:00:00","57","0","117301","0","0","0","2","2030/08/01 14:59:59","100"
"31175","28024","0","0","2023/01/15 15:00:00","58","0","117501","0","0","0","2","2030/08/01 14:59:59","100"
"31176","28024","0","0","2023/01/15 15:00:00","59","0","117601","0","0","0","2","2030/08/01 14:59:59","100"
"31179","28024","0","0","2023/01/15 15:00:00","60","0","117901","0","0","0","2","2030/08/01 14:59:59","100"
"31190","28024","0","0","2023/01/15 15:00:00","61","0","119001","0","0","0","2","2030/08/01 14:59:59","100"
"31191","28024","0","0","2023/01/15 15:00:00","62","0","119101","0","0","0","2","2030/08/01 14:59:59","100"
"31193","28024","0","0","2023/01/15 15:00:00","63","0","119301","0","0","0","2","2030/08/01 14:59:59","100"
"31164","28024","0","0","2023/01/15 15:00:00","64","0","116401","0","0","0","2","2030/08/01 14:59:59","100"
"31213","28024","0","0","2023/01/15 15:00:00","65","0","121301","0","0","0","2","2030/08/01 14:59:59","100"
"31214","28024","0","0","2023/01/15 15:00:00","66","0","121401","0","0","0","2","2030/08/01 14:59:59","100"
"31216","28024","0","0","2023/01/15 15:00:00","67","0","121601","0","0","0","2","2030/08/01 14:59:59","100"
"31220","28024","0","0","2023/01/15 15:00:00","68","0","122001","0","0","0","2","2030/08/01 14:59:59","100"
"31219","28024","0","0","2023/01/15 15:00:00","69","0","121901","0","0","0","2","2030/08/01 14:59:59","100"
"31222","28024","0","0","2023/01/15 15:00:00","70","0","122201","0","0","0","2","2030/08/01 14:59:59","100"
"31223","28024","0","0","2023/01/15 15:00:00","71","0","122301","0","0","0","2","2030/08/01 14:59:59","100"
"31226","28024","0","0","2023/01/15 15:00:00","72","0","122601","0","0","0","2","2030/08/01 14:59:59","100"
"31227","28024","0","0","2023/01/15 15:00:00","73","0","122701","0","0","0","2","2030/08/01 14:59:59","100"
"31231","28024","0","0","2023/01/15 15:00:00","74","0","123101","0","0","0","2","2030/08/01 14:59:59","100"
"31232","28024","0","0","2023/01/15 15:00:00","75","0","123201","0","0","0","2","2030/08/01 14:59:59","100"
"31237","28024","0","0","2023/01/15 15:00:00","76","0","123701","0","0","0","2","2030/08/01 14:59:59","100"
"31239","28024","0","0","2023/01/15 15:00:00","77","0","123901","0","0","0","2","2030/08/01 14:59:59","100"
"31242","28024","0","0","2023/01/15 15:00:00","78","0","124201","0","0","0","2","2030/08/01 14:59:59","100"
"31005","28024","0","0","2023/01/15 15:00:00","79","0","100501","0","0","0","2","2030/08/01 14:59:59","100"
"31006","28024","0","0","2023/01/15 15:00:00","80","0","100601","0","0","0","2","2030/08/01 14:59:59","100"
"31007","28024","0","0","2023/01/15 15:00:00","81","0","100701","0","0","0","2","2030/08/01 14:59:59","100"
"31008","28024","0","0","2023/01/15 15:00:00","82","0","100801","0","0","0","2","2030/08/01 14:59:59","100"
"31013","28024","0","0","2023/01/15 15:00:00","83","0","101301","0","0","0","2","2030/08/01 14:59:59","100"
"31015","28024","0","0","2023/01/15 15:00:00","84","0","101501","0","0","0","2","2030/08/01 14:59:59","100"
"31016","28024","0","0","2023/01/15 15:00:00","85","0","101601","0","0","0","2","2030/08/01 14:59:59","100"
"31017","28024","0","0","2023/01/15 15:00:00","86","0","101701","0","0","0","2","2030/08/01 14:59:59","100"
"31020","28024","0","0","2023/01/15 15:00:00","87","0","102001","0","0","0","2","2030/08/01 14:59:59","100"
"31023","28024","0","0","2023/01/15 15:00:00","88","0","102301","0","0","0","2","2030/08/01 14:59:59","100"
"31026","28024","0","0","2023/01/15 15:00:00","89","0","102601","0","0","0","2","2030/08/01 14:59:59","100"
"31027","28024","0","0","2023/01/15 15:00:00","90","0","102701","0","0","0","2","2030/08/01 14:59:59","100"
"31031","28024","0","0","2023/01/15 15:00:00","91","0","103101","0","0","0","2","2030/08/01 14:59:59","100"
"31033","28024","0","0","2023/01/15 15:00:00","92","0","103301","0","0","0","2","2030/08/01 14:59:59","100"
"31038","28024","0","0","2023/01/15 15:00:00","93","0","103801","0","0","0","2","2030/08/01 14:59:59","100"
"31042","28024","0","0","2023/01/15 15:00:00","94","0","104201","0","0","0","2","2030/08/01 14:59:59","100"
"31045","28024","0","0","2023/01/15 15:00:00","95","0","104501","0","0","0","2","2030/08/01 14:59:59","100"
"31046","28024","0","0","2023/01/15 15:00:00","96","0","104601","0","0","0","2","2030/08/01 14:59:59","100"
"31048","28024","0","0","2023/01/15 15:00:00","97","0","104801","0","0","0","2","2030/08/01 14:59:59","100"
"31051","28024","0","0","2023/01/15 15:00:00","98","0","105101","0","0","0","2","2030/08/01 14:59:59","100"
