33ec7f2e38a8cd4aca4331fca9eeceb8ceb75d0ab98398bf4f564a1177920d6d,43fd64d1d5bc1afb7e696fa46a37bfdb958d71fa60c425f6e99c504ff86f2bb9,b357b19ab240e618fb22b2f0ccef59e4f30ad0835ea28e25c7da671edc827cc3,e2b341d34116c0c5674de051b4a5f36fff6835a0a75c22fe223bfe6452488252,96c27e9143f7d8a0e4879856f8160dc4cc31687307e0521572a55a05caf9ce82,9f79da28fdfe8cfe4506dd97dab8465a664ddc272fea6059e89f11c18eb20a64,79bba15e122fd446a419f8353e28f69273f4fc2e3a1d2667bd7430d6f57b16b5,2ceac31c93bb51e6738b29efc6603acbf202db1f318f636d0a4c6198eea1df6d,9fcd85578f8fec9ba7cf3fd748077496ed379fd6e5985d963e2c80cd33bbb4e6,a9e7fa71ca1e80e4d134855095a3c6ec4862504e1d0f7d7ecd20a213e6d03205,ac8451cb1f14fd564d964e47ca7b6e48257644f36bb512f90f28c81439e67fb0
"107701","スズメ","45","40001","8","9","0","150","91002","2","あなたと過ごすはじめての夏…\nいまからドキドキが止まりません\n楽しくて素敵な思い出が、\nまた一つ増えるんですね♪"
"107901","タマキ","46","40001","8","10","0","150","91002","2","夏は一番の稼ぎ時にゃのに、\n今年はキミと過ごしたいって\n思ってるにゃ楽しい思い出\n増やしてくれるかにゃ？"
"0","","57","40003","8","1","0","150","91002","0",""
"0","","58","40003","8","2","0","150","91002","0",""
"0","","59","40003","8","3","0","150","91002","0",""
"0","","60","40003","8","4","0","150","91002","0",""
"0","","61","40003","8","5","0","150","91002","0",""
"0","","62","40003","8","6","0","150","91002","0",""
"0","","63","40003","8","7","0","150","91002","0",""
"0","","64","40003","8","8","0","150","91002","0",""
"0","","65","40003","8","9","0","150","91002","0",""
"0","","66","40003","8","10","0","150","91002","0",""
"0","","67","40004","8","1","0","150","91002","0",""
"0","","68","40004","8","2","0","150","91002","0",""
"0","","69","40004","8","3","0","150","91002","0",""
"0","","70","40004","8","4","0","150","91002","0",""
"0","","71","40004","8","5","0","150","91002","0",""
"0","","72","40004","8","6","0","150","91002","0",""
"0","","73","40004","8","7","0","150","91002","0",""
"0","","74","40004","8","8","0","150","91002","0",""
"0","","75","40004","8","9","0","150","91002","0",""
"0","","76","40004","8","10","0","150","91002","0",""
"0","","77","40005","8","1","0","150","91002","0",""
"0","","78","40005","8","2","0","150","91002","0",""
"0","","79","40005","8","3","0","150","91002","0",""
"0","","80","40005","8","4","0","150","91002","0",""
"0","","81","40005","8","5","0","150","91002","0",""
"0","","82","40005","8","6","0","150","91002","0",""
"0","","83","40005","8","7","0","150","91002","0",""
"0","","84","40005","8","8","0","150","91002","0",""
"0","","85","40005","8","9","0","150","91002","0",""
"0","","86","40005","8","10","0","150","91002","0",""
"0","","87","70000","8","1","0","500","91002","0",""
"0","","88","70000","8","2","0","500","91002","0",""
"0","","89","70001","8","1","0","300","91002","0",""
"0","","90","70001","8","2","0","300","91002","0",""
"0","","91","70001","8","3","0","300","91002","0",""
"101201","ハツネ","92","80001","8","1","500213","100","91002","1",""
"103601","キョウカ","93","80001","8","2","500193","100","91002","1",""
"101001","マホ","94","80001","8","3","500263","100","91002","1",""
"102501","スズメ","95","80001","8","4","500164","100","91002","1",""
"104601","タマキ","96","80001","8","5","500284","100","91002","1",""
"103201","アキノ","97","80001","8","6","500070","100","91002","1",""
"107101","クリスティーナ","98","80001","8","7","500096","100","91002","1",""
"103701","トモ","99","80001","8","8","500096","100","91002","1",""
"100701","ミヤコ","100","80001","8","9","500264","100","91002","1",""
"100901","アンナ","101","80001","8","10","500143","100","91002","1",""
"105601","ルカ","102","80001","8","11","500143","100","91002","1",""
"102101","クルミ","103","80001","8","12","500114","100","91002","1",""
"101101","リノ","104","80001","8","13","500600","100","91002","1",""
"100201","ユイ","105","80001","8","14","500040","100","91002","1",""
"105801","ペコリーヌ","106","80001","8","15","500033","100","91002","1",""
"0","","107","70002","8","1","0","500","91002","0",""
"0","","108","70002","8","2","0","500","91002","0",""
"0","","109","70003","8","1","0","300","91002","0",""
"0","","110","70003","8","2","0","300","91002","0",""
"0","","111","70003","8","3","0","300","91002","0",""
"0","","112","80002","8","1","0","100","91002","0",""
"0","","113","80002","8","2","0","100","91002","0",""
"0","","114","80002","8","3","0","100","91002","0",""
"0","","115","80002","8","4","0","100","91002","0",""
"0","","116","80002","8","5","0","100","91002","0",""
"0","","117","80002","8","6","0","100","91002","0",""
"0","","118","80002","8","7","0","100","91002","0",""
"0","","119","80002","8","8","0","100","91002","0",""
"0","","120","80002","8","9","0","100","91002","0",""
"0","","121","80002","8","10","0","100","91002","0",""
"0","","122","80002","8","11","0","100","91002","0",""
"0","","123","80002","8","12","0","100","91002","0",""
"0","","124","80002","8","13","0","100","91002","0",""
"0","","125","80002","8","14","0","100","91002","0",""
"0","","126","80002","8","15","0","100","91002","0",""
"0","","127","40006","8","1","0","150","91002","0",""
"0","","128","40006","8","2","0","150","91002","0",""
"0","","129","40006","8","3","0","150","91002","0",""
"0","","130","40006","8","4","0","150","91002","0",""
"0","","131","40006","8","5","0","150","91002","0",""
"0","","132","40006","8","6","0","150","91002","0",""
"0","","133","40006","8","7","0","150","91002","0",""
"0","","134","40006","8","8","0","150","91002","0",""
"0","","135","40006","8","9","0","150","91002","0",""
"0","","136","40006","8","10","0","150","91002","0",""
"0","","137","40007","8","1","0","150","91002","0",""
"0","","138","40007","8","2","0","150","91002","0",""
"0","","139","40007","8","3","0","150","91002","0",""
"0","","140","40007","8","4","0","150","91002","0",""
"0","","141","40007","8","5","0","150","91002","0",""
"0","","142","40007","8","6","0","150","91002","0",""
"0","","143","40007","8","7","0","150","91002","0",""
"0","","144","40007","8","8","0","150","91002","0",""
"0","","145","40007","8","9","0","150","91002","0",""
"0","","146","40007","8","10","0","150","91002","0",""
"0","","147","40008","8","1","0","150","91002","0",""
"0","","148","40008","8","2","0","150","91002","0",""
"0","","149","40008","8","3","0","150","91002","0",""
"0","","150","40008","8","4","0","150","91002","0",""
"0","","151","40008","8","5","0","150","91002","0",""
"0","","152","40008","8","6","0","150","91002","0",""
"0","","153","40008","8","7","0","150","91002","0",""
"0","","154","40008","8","8","0","150","91002","0",""
"0","","155","40008","8","9","0","150","91002","0",""
"0","","156","40008","8","10","0","150","91002","0",""
"0","","157","80003","8","1","500371","100","91002","1",""
"0","","158","80003","8","2","500371","100","91002","1",""
"0","","159","80003","8","3","500033","100","91002","1",""
"0","","160","80003","8","4","500371","100","91002","1",""
"0","","161","80003","8","5","500033","100","91002","1",""
"0","","162","80003","8","6","500371","100","91002","1",""
"0","","163","80003","8","7","500367","100","91002","1",""
"0","","164","80003","8","8","500367","100","91002","1",""
"0","","165","80003","8","9","500367","100","91002","1",""
"0","","166","80003","8","10","500033","100","91002","1",""
"0","","167","80003","8","11","500033","100","91002","1",""
"0","","168","80003","8","12","500033","100","91002","1",""
"0","","169","80003","8","13","509020","100","91002","1",""
"0","","170","80003","8","14","500371","100","91002","1",""
"0","","171","80003","8","15","500033","100","91002","1",""
"0","","183","70004","8","1","0","500","91002","0",""
"0","","184","70004","8","2","0","500","91002","0",""
"0","","185","70005","8","1","0","300","91002","0",""
"0","","186","70005","8","2","0","300","91002","0",""
"0","","187","70005","8","3","0","300","91002","0",""
"0","","188","80004","8","1","530101","100","91002","0",""
"0","","189","80004","8","2","530102","100","91002","0",""
"0","","190","80004","8","3","530103","100","91002","0",""
"0","","191","80004","8","4","530104","100","91002","0",""
"0","","192","80004","8","5","530105","100","91002","0",""
"0","","193","80004","8","6","530106","100","91002","0",""
"0","","194","80004","8","7","530107","100","91002","0",""
"0","","195","80004","8","8","530108","100","91002","0",""
"0","","196","80004","8","9","530109","100","91002","0",""
"0","","197","80004","8","10","530110","100","91002","0",""
"0","","198","80004","8","11","530111","100","91002","0",""
"0","","199","80004","8","12","530112","100","91002","0",""
"0","","200","80004","8","13","530113","100","91002","0",""
"0","","201","80004","8","14","530114","100","91002","0",""
"0","","202","80004","8","15","530115","100","91002","0",""
"0","","203","80004","8","16","530116","100","91002","0",""
"0","","204","80004","8","17","530117","100","91002","0",""
"0","","205","80004","7","17","530117","1","2805","0",""
"0","","206","40009","8","1","0","150","91002","0",""
"0","","207","40009","8","2","0","150","91002","0",""
"0","","208","40009","8","3","0","150","91002","0",""
"0","","209","40009","8","4","0","150","91002","0",""
"0","","210","40009","8","5","0","150","91002","0",""
"0","","211","40009","8","6","0","150","91002","0",""
"0","","212","40009","8","7","0","150","91002","0",""
"0","","213","40009","8","8","0","150","91002","0",""
"0","","214","40009","8","9","0","150","91002","0",""
"0","","215","40009","8","10","0","150","91002","0",""
"0","","216","80005","8","1","500367","100","91002","0",""
"0","","217","80005","8","2","500367","100","91002","0",""
"0","","218","80005","8","3","500367","100","91002","0",""
"0","","219","80005","8","4","500367","100","91002","0",""
"0","","220","80005","8","5","500367","100","91002","0",""
"0","","221","80005","8","6","500367","100","91002","0",""
"0","","222","80005","8","7","500367","100","91002","0",""
"0","","223","80005","8","8","500367","100","91002","0",""
"0","","224","80005","8","9","500367","100","91002","0",""
"0","","225","80005","8","10","500367","100","91002","0",""
"0","","226","80005","8","11","500367","100","91002","0",""
"0","","227","80005","8","12","500367","100","91002","0",""
"0","","228","80005","8","13","500367","100","91002","0",""
"0","","229","80005","8","14","500367","100","91002","0",""
"0","","230","80005","8","15","500367","100","91002","0",""
"0","","231","70006","8","1","0","500","91002","0",""
"0","","232","70006","8","2","0","500","91002","0",""
"0","","233","70007","8","1","0","300","91002","0",""
"0","","234","70007","8","2","0","300","91002","0",""
"0","","235","70007","8","3","0","300","91002","0",""
"0","","236","40010","8","1","0","150","91002","0",""
"0","","237","40010","8","2","0","150","91002","0",""
"0","","238","40010","8","3","0","150","91002","0",""
"0","","239","40010","8","4","0","150","91002","0",""
"0","","240","40010","8","5","0","150","91002","0",""
"0","","241","40010","8","6","0","150","91002","0",""
"0","","242","40010","8","7","0","150","91002","0",""
"0","","243","40010","8","8","0","150","91002","0",""
"0","","244","40010","8","9","0","150","91002","0",""
"0","","245","40010","8","10","0","150","91002","0",""
"0","","246","80006","8","1","530121","100","91002","0",""
"0","","247","80006","8","2","530122","100","91002","0",""
"0","","248","80006","8","3","530123","100","91002","0",""
"0","","249","80006","8","4","530124","100","91002","0",""
"0","","250","80006","8","5","530125","100","91002","0",""
"0","","251","80006","8","6","530126","100","91002","0",""
"0","","252","80006","8","7","530127","100","91002","0",""
"0","","253","80006","8","8","530128","100","91002","0",""
"0","","254","80006","8","9","530129","100","91002","0",""
"0","","255","80006","8","10","530130","100","91002","0",""
"0","","256","80006","8","11","530131","100","91002","0",""
"0","","257","80006","8","12","530132","100","91002","0",""
"0","","258","80006","8","13","530133","100","91002","0",""
"0","","259","80006","8","14","530134","100","91002","0",""
"0","","260","80006","8","15","530135","100","91002","0",""
"0","","261","80006","8","16","530136","100","91002","0",""
"0","","262","80006","8","17","530137","100","91002","0",""
"0","","263","80006","7","17","530137","1","2816","0",""
"0","","264","80007","8","1","530123","100","91002","0",""
"0","","265","80007","8","2","530124","100","91002","0",""
"0","","266","80007","8","3","530125","100","91002","0",""
"0","","267","80007","8","4","530126","100","91002","0",""
"0","","268","80007","8","5","530127","100","91002","0",""
"0","","269","80007","8","6","530128","100","91002","0",""
"0","","270","80007","8","7","530129","100","91002","0",""
"0","","271","80007","8","8","530130","100","91002","0",""
"0","","272","80007","8","9","530131","100","91002","0",""
"0","","273","80007","8","10","530132","100","91002","0",""
"0","","274","80007","8","11","530133","100","91002","0",""
"0","","275","80007","8","12","530134","100","91002","0",""
"0","","276","80007","8","13","530135","100","91002","0",""
"0","","277","80007","8","14","530136","100","91002","0",""
"0","","278","80007","8","15","530137","100","91002","0",""
"0","","279","80007","16","15","530137","1","9000215","0",""
"0","","280","80007","16","15","530137","1","9000216","0",""
"0","","281","70008","8","1","0","500","91002","0",""
"0","","282","70008","8","2","0","500","91002","0",""
"0","","283","70009","8","1","0","1000","91002","0",""
"0","","284","80008","8","1","530141","100","91002","0",""
"0","","285","80008","8","2","530142","100","91002","0",""
"0","","286","80008","8","3","530143","100","91002","0",""
"0","","287","80008","8","4","530144","100","91002","0",""
"0","","288","80008","8","5","530145","100","91002","0",""
"0","","289","80008","8","6","530146","100","91002","0",""
"0","","290","80008","8","7","530147","100","91002","0",""
"0","","291","80008","8","8","530148","100","91002","0",""
"0","","292","80008","8","9","530149","100","91002","0",""
"0","","293","80008","8","10","530150","100","91002","0",""
"0","","294","80008","8","11","530151","100","91002","0",""
"0","","295","80008","8","12","530152","100","91002","0",""
"0","","296","80008","8","13","530153","100","91002","0",""
"0","","297","80008","8","14","530154","100","91002","0",""
"0","","298","80008","8","15","530155","100","91002","0",""
"0","","299","80008","8","16","530156","100","91002","0",""
"0","","300","80008","7","16","530156","1","2830","0",""
"0","","301","20001","8","1","0","100","91002","0",""
"0","","302","20001","2","1","0","20","23001","0",""
"0","","303","20001","8","2","0","100","91002","0",""
"0","","304","20001","2","2","0","20","23001","0",""
"0","","305","20001","2","3","0","1","24016","0",""
"0","","306","20001","2","3","0","20","23001","0",""
"0","","307","20001","8","4","0","100","91002","0",""
"0","","308","20001","2","4","0","20","23001","0",""
"0","","309","20001","8","5","0","300","91002","0",""
"0","","310","20001","2","5","0","20","23001","0",""
"0","","311","20001","8","6","0","100","91002","0",""
"0","","312","20001","2","6","0","20","23001","0",""
"0","","313","20001","8","7","0","100","91002","0",""
"0","","314","20001","2","7","0","20","23001","0",""
"0","","315","20001","8","8","0","200","91002","0",""
"0","","316","20001","2","8","0","20","23001","0",""
"0","","317","20001","8","9","0","300","91002","0",""
"0","","318","20001","2","9","0","20","23001","0",""
"0","","319","20001","2","10","0","1","24016","0",""
"0","","320","20001","2","10","0","20","23001","0",""
"125801","リリ","321","40011","2","1","0","1","24001","1","もうすぐ、みなさまに\nお会いできるのですね。\n胸が高鳴ってしまいます……\n"
"126001","クリア","322","40011","2","2","0","1","24001","1","初めまして、クリアです♪\nみなさんと一緒に冒険するの\nとっても楽しみにしてます"
"126101","プレシア","323","40011","2","3","0","1","24001","1","んーと。\nこれ、あげる。\nはい"
"125801","リリ","324","40011","2","4","0","1","24001","2","あらためまして……\n【アルターメイデン】の\nギルドマスター、リリと申します"
"126001","クリア","325","40011","2","5","0","1","24001","2","こんにちは、お兄さん♪\n【アルターメイデン】の\nクリアです"
"126101","プレシア","326","40011","2","6","0","1","24001","2","お兄。\nきてくれて、うれしい"
"0","","327","80009","8","1","532001","100","91002","0",""
"0","","328","80009","8","2","532002","100","91002","0",""
"0","","329","80009","8","3","532003","100","91002","0",""
"0","","330","80009","8","4","532004","100","91002","0",""
"0","","331","80009","8","5","532005","100","91002","0",""
"0","","332","80009","8","6","532006","100","91002","0",""
"0","","333","80009","8","7","532007","100","91002","0",""
"0","","334","80009","8","8","532008","100","91002","0",""
"0","","335","80009","8","9","532009","100","91002","0",""
"0","","336","80009","8","10","532010","100","91002","0",""
"0","","337","80009","8","11","532011","100","91002","0",""
"0","","338","80009","8","12","532012","100","91002","0",""
"0","","339","80009","8","13","532013","100","91002","0",""
"0","","340","80009","8","14","532014","100","91002","0",""
"0","","341","80009","8","15","532015","100","91002","0",""
"0","","342","40012","2","1","0","1","24001","0",""
"0","","343","40012","2","2","0","1","24001","0",""
"0","","344","40012","18","3","0","1","4201402","0",""
"0","","345","40012","2","4","0","1","24001","0",""
"0","","346","40012","2","5","0","1","24001","0",""
"0","","347","40012","18","6","0","1","4203402","0",""
"0","","348","40012","2","7","0","1","24001","0",""
"0","","349","40012","16","8","0","1","9000229","0",""
"0","","350","70010","8","1","0","500","91002","0",""
"0","","351","70012","2","1","0","1","41000","0",""
"0","","352","70011","8","1","0","1000","91002","0",""
"0","","353","80010","8","1","530157","100","91002","0",""
"0","","354","80010","8","2","530158","100","91002","0",""
"0","","355","80010","8","3","530159","100","91002","0",""
"0","","356","80010","8","4","530160","100","91002","0",""
"0","","357","80010","8","5","530161","100","91002","0",""
"0","","358","80010","8","6","530162","100","91002","0",""
"0","","359","80010","8","7","530163","100","91002","0",""
"0","","360","80010","8","8","530164","100","91002","0",""
"0","","361","80010","8","9","530165","100","91002","0",""
"0","","362","80010","8","10","530166","100","91002","0",""
"0","","363","80010","8","11","530167","100","91002","0",""
"0","","364","80010","8","12","530168","100","91002","0",""
"0","","365","80010","7","12","530173","1","2844","0",""
"0","","366","80010","8","13","530169","100","91002","0",""
"0","","367","80010","7","13","530173","1","2846","0",""
"0","","368","80010","8","14","530170","100","91002","0",""
"0","","369","80010","7","14","530173","1","2845","0",""
"0","","370","80010","8","15","530171","100","91002","0",""
"0","","371","80010","7","15","530173","5","2843","0",""
"0","","372","80010","8","16","530172","100","91002","0",""
"0","","373","80010","7","16","530173","1","2842","0",""
"0","","374","40013","16","1","0","1","9000236","0",""
"0","","375","40013","16","1","0","1","9000237","0",""
"0","","376","40013","16","1","0","1","9000238","0",""
"0","","377","40013","16","1","0","1","9000239","0",""
"0","","378","80011","8","1","532001","100","91002","0",""
"0","","379","80011","8","2","532002","100","91002","0",""
"0","","380","80011","8","3","532003","100","91002","0",""
"0","","381","80011","8","4","532004","100","91002","0",""
"0","","382","80011","8","5","532005","100","91002","0",""
"0","","383","80011","8","6","532006","100","91002","0",""
"0","","384","80011","8","7","532007","100","91002","0",""
"0","","385","80011","8","8","532008","100","91002","0",""
"0","","386","80011","8","9","532009","100","91002","0",""
"0","","387","80011","8","10","532010","100","91002","0",""
"0","","388","80011","8","11","532011","100","91002","0",""
"0","","389","80011","8","12","532012","100","91002","0",""
"0","","390","80011","8","13","532013","100","91002","0",""
"0","","391","80011","8","14","532014","100","91002","0",""
"0","","392","80011","8","15","532015","100","91002","0",""
"0","","393","40014","18","1","0","1","4305403","0",""
"0","","394","40014","16","2","0","1","9000242","0",""
"0","","395","40015","8","1","0","500","91002","0",""
"0","","396","40015","2","2","0","3000","90008","0",""
"0","","397","40015","8","3","0","500","91002","0",""
"0","","398","40015","2","4","0","3000","90008","0",""
"0","","399","40015","8","5","0","1000","91002","0",""
