93f0870783ed5ebf4d7910756ca6464e53a8fb5458b0a48eef939e8ee71e0332,a31b8bdc84c5b012077fbfa8d2a828592a5730ec3555af8795a85a91ee4ad009,e0fca1fe8aec3e3fedd3295f7c0d17838c5c97bd78f194dc5420b4e154a2ee5e,fb6cb2f146b5fae8313b25e8de020da4e48eca4c67d61b00214eda33cf031685,a00ffe296e46d6bd716773462232dc9462f722a02866b8631f6103800f9b5192,e016f306b9a5248694cb203dbca8d10c3672d88820d54bb5e982cca954f3d1a3,b176707973a15806487d18818718606d2050fb9304234ec60fcda982e5edac45,e9e01aa883790c223fae8d53d04b496772a8a918955b614a0d21fc75b7882e6e
"36000","バトル開始から90秒間、敵の物理防御力がダウン","19600000000000","1007","物理防御ダウン90秒","1","100709","100709"
"36000","バトル開始から90秒間、味方の物理攻撃力がアップ","18760000000000","1007","物理攻撃アップ90秒","1","100710","100710"
"36000","バトル開始から90秒間、味方のＴＰが毎秒アップ","17920000000000","1007","毎秒ＴＰアップ90秒","1","100711","100711"
"36000","バトル開始から10秒間、敵が火傷状態になる","16800000000000","1007","火傷ダメージ10秒","1","100712","100712"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","15960000000000","1007","物理防御ダウン90秒","1","100713","100713"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","15120000000000","1007","魔法防御ダウン90秒","1","100714","100714"
"36000","バトル開始から90秒間、味方の魔法攻撃力がアップ","14280000000000","1007","魔法攻撃アップ90秒","1","100715","100715"
"36000","バトル開始から90秒間、味方の物理攻撃力がアップ","13160000000000","1007","物理攻撃アップ90秒","1","100716","100716"
"36000","バトル開始時、味方のＴＰが100アップ","12320000000000","1007","ＴＰ100アップ","1","100717","100717"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","11480000000000","1007","物理防御ダウン90秒","1","100718","100718"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","10360000000000","1007","魔法防御ダウン90秒","1","100719","100719"
"36000","バトル開始から90秒間、味方の物理攻撃力がアップ","9520000000000","1007","物理攻撃アップ90秒","1","100720","100720"
"36000","バトル開始から90秒間、味方のＴＰが毎秒アップ","8680000000000","1007","毎秒ＴＰアップ90秒","1","100721","100721"
"36000","バトル開始時、味方のＴＰが150アップ","7560000000000","1007","ＴＰ150アップ","1","100722","100722"
"36000","バトル開始から10秒間、敵が火傷状態になる","6720000000000","1007","火傷ダメージ10秒","1","100723","100723"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","5880000000000","1007","物理防御ダウン90秒","1","100724","100724"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","5040000000000","1007","魔法防御ダウン90秒","1","100725","100725"
"36000","バトル開始時、味方のＴＰが150アップ","3920000000000","1007","ＴＰ150アップ","1","100726","100726"
"36000","バトル開始から10秒間、味方が無敵状態になる","3080000000000","1007","無敵10秒","1","100727","100727"
"36000","バトル開始から10秒間、敵が火傷状態になる","2240000000000","1007","火傷ダメージ10秒","1","100728","100728"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","1120000000000","1007","物理防御ダウン90秒","1","100729","100729"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","280000000000","1007","魔法防御ダウン90秒","1","100730","100730"
"36000","バトル開始から10秒間、敵が毒状態になる","43650000000000","1008","毒ダメージ10秒","1","100801","100801"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","41850000000000","1008","物理攻撃ダウン90秒","1","100802","100802"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","40500000000000","1008","物理攻撃ダウン90秒","1","100803","100803"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","39150000000000","1008","物理防御ダウン90秒","1","100804","100804"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","37800000000000","1008","物理防御ダウン90秒","1","100805","100805"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","36000000000000","1008","物理攻撃ダウン90秒","1","100806","100806"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","34650000000000","1008","物理攻撃ダウン90秒","1","100807","100807"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","33300000000000","1008","物理防御ダウン90秒","1","100808","100808"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","31500000000000","1008","物理防御ダウン90秒","1","100809","100809"
"36000","バトル開始から90秒間、敵の魔法攻撃力がダウン","30150000000000","1008","魔法攻撃ダウン90秒","1","100810","100810"
"36000","バトル開始から10秒間、敵が毒状態になる","28800000000000","1008","毒ダメージ10秒","1","100811","100811"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","27000000000000","1008","物理攻撃ダウン90秒","1","100812","100812"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","25650000000000","1008","物理攻撃ダウン90秒","1","100813","100813"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","24300000000000","1008","物理防御ダウン90秒","1","100814","100814"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","22950000000000","1008","魔法防御ダウン90秒","1","100815","100815"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","21150000000000","1008","物理攻撃ダウン90秒","1","100816","100816"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","19800000000000","1008","物理攻撃ダウン90秒","1","100817","100817"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","18450000000000","1008","物理防御ダウン90秒","1","100818","100818"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","16650000000000","1008","魔法防御ダウン90秒","1","100819","100819"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","15300000000000","1008","物理攻撃ダウン90秒","1","100820","100820"
"36000","バトル開始から10秒間、敵が毒状態になる","13950000000000","1008","毒ダメージ10秒","1","100821","100821"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","12150000000000","1008","物理攻撃ダウン90秒","1","100822","100822"
"36000","バトル開始から90秒間、敵の物理攻撃力がダウン","10800000000000","1008","物理攻撃ダウン90秒","1","100823","100823"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","9450000000000","1008","物理防御ダウン90秒","1","100824","100824"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","8100000000000","1008","物理防御ダウン90秒","1","100825","100825"
"36000","バトル開始時、味方のＴＰが150アップ","6300000000000","1008","ＴＰ150アップ","1","100826","100826"
"36000","バトル開始から10秒間、味方が無敵状態になる","4950000000000","1008","無敵10秒","1","100827","100827"
"36000","バトル開始から90秒間、敵の物理防御力がダウン","3600000000000","1008","物理防御ダウン90秒","1","100828","100828"
"36000","バトル開始から90秒間、敵の魔法防御力がダウン","1800000000000","1008","魔法防御ダウン90秒","1","100829","100829"
"36000","バトル開始から10秒間、敵が毒状態になる","450000000000","1008","毒ダメージ10秒","1","100830","100830"
