1f7f97b7d0b9e2e681fdd067ce8c54bcce6e6c3f4f4b8360296a1cfc4a8bf6c0,376334629018a924b624bbd09fb3a362c5722297118c78ecf3e5d6a9d0c11eb8,5699495a829e2afdb5d4bf65d5c9a6aeab7a8d1f3c6ec81c40b58a9d56a59cfa,c7a5de4a3f1c920fd8397967971e92ae42bc320a5dd60d58db41e921f88c7ba5,8538bf715382a79a6aec74bd4ff878ae86b98caad8c3de4bb1024f8a5a6b9dca,bbe6764f86242f54f149d7c4834c3629015079ab3b7a540b8da09a63108476f5,71a45c8416e13f69b6aa4b8c60bba01bff521f9af4119ce19d821db36631b069
"2023/08/12 5:00:00","2023/08/13 4:59:59","0","80009","3","9007012","110"
"2023/08/13 5:00:00","2023/08/14 4:59:59","0","80009","3","9007013","111"
"2023/08/14 5:00:00","2023/08/15 4:59:59","0","80009","3","9007014","112"
"2023/08/15 5:00:00","2023/08/16 4:59:59","1","80009","3","9007015","113"
"2023/12/24 5:00:00","2023/12/25 4:59:59","0","70010","0","400","114"
"2023/12/25 5:00:00","2023/12/26 4:59:59","0","70012","0","401","115"
"0","0","0","70011","1","440","116"
"2024/01/31 5:00:00","2024/02/01 4:59:59","0","80010","3","9008001","117"
"2024/02/01 5:00:00","2024/02/02 4:59:59","0","80010","3","9008002","118"
"2024/02/02 5:00:00","2024/02/03 4:59:59","0","80010","3","9008003","119"
"2024/02/03 5:00:00","2024/02/04 4:59:59","0","80010","3","9008004","120"
"2024/02/04 5:00:00","2024/02/05 4:59:59","0","80010","3","9008005","121"
"2024/02/05 5:00:00","2024/02/06 4:59:59","0","80010","3","9008006","122"
"2024/02/06 5:00:00","2024/02/07 4:59:59","0","80010","3","9008007","123"
"2024/02/07 5:00:00","2024/02/08 4:59:59","0","80010","3","9008008","124"
"2024/02/08 5:00:00","2024/02/09 4:59:59","0","80010","3","9008009","125"
"2024/02/09 5:00:00","2024/02/10 4:59:59","0","80010","3","9008010","126"
"2024/02/10 5:00:00","2024/02/11 4:59:59","0","80010","3","9008011","127"
"2024/02/11 5:00:00","2024/02/12 4:59:59","1","80010","3","9008012","128"
"2024/02/12 5:00:00","2024/02/13 4:59:59","1","80010","3","9008013","129"
"2024/02/13 5:00:00","2024/02/14 4:59:59","1","80010","3","9008014","130"
"2024/02/14 5:00:00","2024/02/15 4:59:59","1","80010","3","9008015","131"
"2024/02/15 5:00:00","2024/02/16 4:59:59","1","80010","3","9008016","132"
"2024/08/01 5:00:00","2024/08/02 4:59:59","0","80011","3","9009001","133"
"2024/08/02 5:00:00","2024/08/03 4:59:59","0","80011","3","9009002","134"
"2024/08/03 5:00:00","2024/08/04 4:59:59","0","80011","3","9009003","135"
"2024/08/04 5:00:00","2024/08/05 4:59:59","0","80011","3","9009004","136"
"2024/08/05 5:00:00","2024/08/06 4:59:59","0","80011","3","9009005","137"
"2024/08/06 5:00:00","2024/08/07 4:59:59","0","80011","3","9009006","138"
"2024/08/07 5:00:00","2024/08/08 4:59:59","0","80011","3","9009007","139"
"2024/08/08 5:00:00","2024/08/09 4:59:59","0","80011","3","9009008","140"
"2024/08/09 5:00:00","2024/08/10 4:59:59","0","80011","3","9009009","141"
"2024/08/10 5:00:00","2024/08/11 4:59:59","0","80011","3","9009010","142"
"2024/08/11 5:00:00","2024/08/12 4:59:59","0","80011","3","9009011","143"
"2024/08/12 5:00:00","2024/08/13 4:59:59","0","80011","3","9009012","144"
"2024/08/13 5:00:00","2024/08/14 4:59:59","0","80011","3","9009013","145"
"2024/08/14 5:00:00","2024/08/15 4:59:59","0","80011","3","9009014","146"
"2024/08/15 5:00:00","2024/08/16 4:59:59","1","80011","3","9009015","147"
