6c3697393454493413f793e018bad7bd895629ef3fd9f5b3682215c5681427f9,fa32788985b1db559209ef7b00d5df7474393aecb89f641dbd0026110e12446e,2a34c2552ed495c837fd0a113f1fa1669b297417f277a47b9f7dd7f588a1d6e7,36327b2542ff9336ca868cca58e299aa0cd508eb2968b1bdd286a743e0f6b091,68ea7327e5efc1367b90421be09b8c08c674186980a47fc87caed7174db58244,45adbb8325b3f6b304cbac040710a8ee944df24645b7c1f65e0cee66bbeab4de,1f47f68089fa0a843c8d69fa399460fec6f524584c67cd411ae2cea43ab71ce7,64b312267c3014a1d951a2dd8c9c0a486a0323ae33099011f1ff59ed9a4d448c,8a460678a7e5446677d27eb8140c5db5b06aa46a769181f500f8ff561ec4378e,e213dcffa019072db3970c663b3b1daccd4af53e413edfa518f9ef59fea623c3,491ca986b04192a11103ae327aa0e646f0158c5a655ae6bfb975fb02292c5f7c,e36b06b941fc4ced0c6990c2dbf5de330a762fd195a55ab435b27aad7c7f94be,5364b656360fc034b04fb4b3867b8751940e824ce4a782e7067ff94b1b0d6a49,32e679f2a7ad20ae35c8b909ecb23849bf3566720bdf95370743174be14e6498
"1","103","0","2018/06/10 04:59:59","-1","2000","22","1","0","0","0","2018/05/31 05:00:00","34","30"
"1","103","0","2018/06/10 04:59:59","-1","2000","23","1","0","0","0","2018/05/31 05:00:00","44","40"
"1","104","0","2018/06/20 04:59:59","-1","2000","24","1","0","0","0","2018/06/10 05:00:00","45","40"
"1","101","0","2018/06/25 04:59:59","-1","2000","25","1","0","0","0","2018/06/20 05:00:00","31","30"
"1","101","0","2018/06/25 04:59:59","-1","2000","26","1","0","0","0","2018/06/20 05:00:00","41","40"
"1","102","0","2018/06/30 04:59:59","-1","2000","27","1","0","0","0","2018/06/25 05:00:00","32","30"
"1","102","0","2018/06/30 04:59:59","-1","2000","28","1","0","0","0","2018/06/25 05:00:00","42","40"
"1","103","0","2018/07/10 04:59:59","-1","2000","29","1","0","0","0","2018/06/30 05:00:00","34","30"
"1","103","0","2018/07/10 04:59:59","-1","2000","30","1","0","0","0","2018/06/30 05:00:00","44","40"
"1","104","0","2018/07/20 04:59:59","-1","2000","31","1","0","0","0","2018/07/10 05:00:00","45","40"
"1","101","0","2018/07/25 04:59:59","-1","2000","32","1","0","0","0","2018/07/20 05:00:00","31","30"
"1","101","0","2018/07/25 04:59:59","-1","2000","33","1","0","0","0","2018/07/20 05:00:00","41","40"
"1","102","0","2018/07/31 04:59:59","-1","2000","34","1","0","0","0","2018/07/25 05:00:00","32","30"
"1","102","0","2018/07/31 04:59:59","-1","2000","35","1","0","0","0","2018/07/25 05:00:00","42","40"
"1","103","0","2018/08/10 04:59:59","-1","2000","36","1","0","0","0","2018/07/31 05:00:00","34","30"
"1","103","0","2018/08/10 04:59:59","-1","2000","37","1","0","0","0","2018/07/31 05:00:00","44","40"
"1","104","0","2018/08/21 04:59:59","-1","2000","38","1","0","0","0","2018/08/10 05:00:00","45","40"
"1","103","0","2018/08/21 04:59:59","-1","3000","39","1","0","0","0","2018/08/15 05:00:00","34","30"
"1","103","0","2018/08/21 04:59:59","-1","3000","40","1","0","0","0","2018/08/15 05:00:00","44","40"
"1","101","0","2018/08/25 04:59:59","-1","3000","41","1","0","0","0","2018/08/21 05:00:00","31","30"
"1","101","0","2018/08/25 04:59:59","-1","3000","42","1","0","0","0","2018/08/21 05:00:00","41","40"
"1","102","0","2018/08/31 04:59:59","-1","3000","43","1","0","0","0","2018/08/25 05:00:00","32","30"
"1","102","0","2018/08/31 04:59:59","-1","3000","44","1","0","0","0","2018/08/25 05:00:00","42","40"
"1","103","0","2018/09/10 04:59:59","-1","2000","45","1","0","0","0","2018/08/31 05:00:00","34","30"
"1","103","0","2018/09/10 04:59:59","-1","2000","46","1","0","0","0","2018/08/31 05:00:00","44","40"
"1","104","0","2018/09/20 04:59:59","-1","2000","47","1","0","0","0","2018/09/10 05:00:00","45","40"
"1","101","0","2018/09/25 04:59:59","-1","2000","48","1","0","0","0","2018/09/20 05:00:00","31","30"
"1","101","0","2018/09/25 04:59:59","-1","2000","49","1","0","0","0","2018/09/20 05:00:00","41","40"
"1","102","0","2018/09/30 04:59:59","-1","2000","50","1","0","0","0","2018/09/25 05:00:00","32","30"
"1","102","0","2018/09/30 04:59:59","-1","2000","51","1","0","0","0","2018/09/25 05:00:00","42","40"
"1","103","0","2018/10/10 04:59:59","-1","2000","52","1","0","0","0","2018/09/30 05:00:00","34","30"
"1","103","0","2018/10/10 04:59:59","-1","2000","53","1","0","0","0","2018/09/30 05:00:00","44","40"
"1","104","0","2018/10/21 04:59:59","-1","2000","54","1","0","0","0","2018/10/10 05:00:00","45","40"
"1","101","0","2018/10/26 04:59:59","-1","2000","57","1","0","0","0","2018/10/21 05:00:00","31","30"
"1","101","0","2018/10/26 04:59:59","-1","2000","58","1","0","0","0","2018/10/21 05:00:00","41","40"
"1","102","0","2018/10/31 04:59:59","-1","2000","59","1","0","0","0","2018/10/26 05:00:00","32","30"
"1","102","0","2018/10/31 04:59:59","-1","2000","60","1","0","0","0","2018/10/26 05:00:00","42","40"
"1","103","0","2018/11/10 04:59:59","-1","2000","61","1","0","0","0","2018/10/31 05:00:00","34","30"
"1","103","0","2018/11/10 04:59:59","-1","2000","62","1","0","0","0","2018/10/31 05:00:00","44","40"
"1","6004","0","2018/11/14 14:59:59","-1","1500","63","1","0","0","0","2018/10/31 12:00:00","151","80"
"1","6005","0","2018/11/14 14:59:59","-1","1500","64","1","0","0","0","2018/10/31 12:00:00","152","80"
"1","104","0","2018/11/19 04:59:59","-1","2000","65","1","0","0","0","2018/11/10 05:00:00","45","40"
"1","101","0","2018/11/24 04:59:59","-1","2000","66","1","0","0","0","2018/11/19 05:00:00","31","30"
"1","101","0","2018/11/24 04:59:59","-1","2000","67","1","0","0","0","2018/11/19 05:00:00","41","40"
"1","102","0","2018/11/29 04:59:59","-1","2000","68","1","0","0","0","2018/11/24 05:00:00","32","30"
"1","102","0","2018/11/29 04:59:59","-1","2000","69","1","0","0","0","2018/11/24 05:00:00","42","40"
"1","103","0","2018/12/10 04:59:59","-1","2000","70","1","0","0","0","2018/11/29 05:00:00","34","30"
"1","103","0","2018/12/10 04:59:59","-1","2000","71","1","0","0","0","2018/11/29 05:00:00","44","40"
"1","6004","0","2018/12/14 14:59:59","-1","1500","72","1","0","0","0","2018/11/30 12:00:00","151","80"
"1","6005","0","2018/12/14 14:59:59","-1","1500","73","1","0","0","0","2018/11/30 12:00:00","152","80"
"1","104","0","2018/12/19 04:59:59","-1","2000","74","1","0","0","0","2018/12/10 05:00:00","45","40"
"1","101","0","2018/12/24 04:59:59","-1","2000","75","1","0","0","0","2018/12/19 05:00:00","31","30"
"1","101","0","2018/12/24 04:59:59","-1","2000","76","1","0","0","0","2018/12/19 05:00:00","41","40"
"1","102","0","2018/12/30 04:59:59","-1","2000","77","1","0","0","0","2018/12/24 05:00:00","32","30"
"1","102","0","2018/12/30 04:59:59","-1","2000","78","1","0","0","0","2018/12/24 05:00:00","42","40"
"1","103","0","2019/1/11 04:59:59","-1","2000","79","1","0","0","0","2018/12/30 05:00:00","34","30"
"1","103","0","2019/1/11 04:59:59","-1","2000","80","1","0","0","0","2018/12/30 05:00:00","44","40"
"1","6004","0","2019/1/14 14:59:59","-1","1500","81","1","0","0","0","2018/12/31 12:00:00","151","80"
"1","6005","0","2019/1/14 14:59:59","-1","1500","82","1","0","0","0","2018/12/31 12:00:00","152","80"
"1","104","0","2019/1/21 04:59:59","-1","2000","83","1","0","0","0","2019/1/11 05:00:00","45","40"
"1","101","0","2019/1/22 04:59:59","-1","2000","84","1","0","0","0","2019/1/15 05:00:00","31","30"
"1","101","0","2019/1/22 04:59:59","-1","2000","85","1","0","0","0","2019/1/15 05:00:00","41","40"
"1","102","0","2019/1/27 04:59:59","-1","2000","86","1","0","0","0","2019/1/22 05:00:00","32","30"
"1","102","0","2019/1/27 04:59:59","-1","2000","87","1","0","0","0","2019/1/22 05:00:00","42","40"
"1","101","0","2019/1/31 04:59:59","-1","2000","88","1","0","0","0","2019/1/27 05:00:00","31","30"
"1","101","0","2019/1/31 04:59:59","-1","2000","89","1","0","0","0","2019/1/27 05:00:00","41","40"
"1","103","0","2019/2/11 04:59:59","-1","2000","90","1","0","0","0","2019/1/31 05:00:00","34","30"
"1","103","0","2019/2/11 04:59:59","-1","2000","91","1","0","0","0","2019/1/31 05:00:00","44","40"
"1","6004","0","2019/2/14 14:59:59","-1","1500","92","1","0","0","0","2019/1/31 12:00:00","151","80"
"1","6005","0","2019/2/14 14:59:59","-1","1500","93","1","0","0","0","2019/1/31 12:00:00","152","80"
"1","104","0","2019/2/18 04:59:59","-1","2000","94","1","0","0","0","2019/2/11 05:00:00","45","40"
"1","101","0","2019/02/22 04:59:59","-1","3000","95","1","0","0","0","2019/02/11 05:00:00","31","30"
"1","101","0","2019/02/22 04:59:59","-1","3000","96","1","0","0","0","2019/02/11 05:00:00","41","40"
"1","102","0","2019/02/28 04:59:59","-1","3000","97","1","0","0","0","2019/02/22 05:00:00","32","30"
"1","102","0","2019/02/28 04:59:59","-1","3000","98","1","0","0","0","2019/02/22 05:00:00","42","40"
"1","103","0","2019/3/11 04:59:59","-1","2000","99","1","0","0","0","2019/2/28 05:00:00","34","30"
"1","103","0","2019/3/11 04:59:59","-1","2000","100","1","0","0","0","2019/2/28 05:00:00","44","40"
"1","6004","0","2019/3/14 14:59:59","-1","1500","101","1","0","0","0","2019/2/28 12:00:00","151","80"
"1","6005","0","2019/3/14 14:59:59","-1","1500","102","1","0","0","0","2019/2/28 12:00:00","152","80"
"1","104","0","2019/3/21 04:59:59","-1","2000","103","1","0","0","0","2019/3/11 05:00:00","45","40"
"1","101","0","2019/3/22 04:59:59","-1","2000","104","1","0","0","0","2019/3/15 05:00:00","31","30"
"1","101","0","2019/3/22 04:59:59","-1","2000","105","1","0","0","0","2019/3/15 05:00:00","41","40"
"1","103","0","2019/3/23 04:59:59","-1","2000","106","1","0","0","0","2019/3/19 05:00:00","34","30"
"1","103","0","2019/3/23 04:59:59","-1","2000","107","1","0","0","0","2019/3/19 05:00:00","44","40"
"1","102","0","2019/3/27 04:59:59","-1","2000","108","1","0","0","0","2019/3/22 05:00:00","32","30"
"1","102","0","2019/3/27 04:59:59","-1","2000","109","1","0","0","0","2019/3/22 05:00:00","42","40"
"1","109","0","2019/3/27 04:59:59","-1","2000","110","1","0","0","0","2019/3/22 05:00:00","37","30"
"1","101","0","2019/3/31 04:59:59","-1","2000","111","1","0","0","0","2019/3/27 05:00:00","31","30"
"1","101","0","2019/3/31 04:59:59","-1","2000","112","1","0","0","0","2019/3/27 05:00:00","41","40"
"1","103","0","2019/4/10 04:59:59","-1","2000","113","1","0","0","0","2019/3/31 05:00:00","34","30"
"1","103","0","2019/4/10 04:59:59","-1","2000","114","1","0","0","0","2019/3/31 05:00:00","44","40"
"1","6004","0","2019/4/12 20:59:59","-1","1500","115","1","0","0","0","2019/3/31 12:00:00","151","80"
"1","6005","0","2019/4/12 20:59:59","-1","1500","116","1","0","0","0","2019/3/31 12:00:00","152","80"
"1","101","0","2019/4/13 04:59:59","-1","2000","117","1","0","0","0","2019/4/10 05:00:00","31","30"
"1","101","0","2019/4/13 04:59:59","-1","2000","118","1","0","0","0","2019/4/10 05:00:00","41","40"
"1","104","0","2019/4/20 04:59:59","-1","2000","119","1","0","0","0","2019/4/10 05:00:00","45","40"
"1","109","0","2019/4/17 04:59:59","-1","2000","120","1","0","0","0","2019/4/13 05:00:00","37","30"
"1","7004","0","2019/4/22 20:59:59","-1","1500","121","1","0","0","0","2019/4/15 12:00:00","251","80"
"1","7005","0","2019/4/22 20:59:59","-1","1500","122","1","0","0","0","2019/4/15 12:00:00","252","80"
"1","101","0","2019/4/20 04:59:59","-1","2000","123","1","0","0","0","2019/4/17 05:00:00","31","30"
"1","101","0","2019/4/20 04:59:59","-1","2000","124","1","0","0","0","2019/4/17 05:00:00","41","40"
"1","103","0","2019/4/23 04:59:59","-1","2000","125","1","0","0","0","2019/4/19 05:00:00","34","30"
"1","103","0","2019/4/23 04:59:59","-1","2000","126","1","0","0","0","2019/4/19 05:00:00","44","40"
"1","102","0","2019/4/27 04:59:59","-1","2000","127","1","0","0","0","2019/4/20 05:00:00","32","30"
"1","102","0","2019/4/27 04:59:59","-1","2000","128","1","0","0","0","2019/4/20 05:00:00","42","40"
"1","101","0","2019/05/02 04:59:59","-1","3000","129","1","0","0","0","2019/04/27 05:00:00","31","30"
"1","101","0","2019/05/02 04:59:59","-1","3000","130","1","0","0","0","2019/04/27 05:00:00","41","40"
"1","103","0","2019/05/02 04:59:59","-1","2000","131","1","0","0","0","2019/04/27 05:00:00","34","30"
"1","103","0","2019/05/02 04:59:59","-1","2000","132","1","0","0","0","2019/04/27 05:00:00","44","40"
"1","102","0","2019/05/07 04:59:59","-1","3000","133","1","0","0","0","2019/05/02 05:00:00","32","30"
"1","102","0","2019/05/07 04:59:59","-1","3000","134","1","0","0","0","2019/05/02 05:00:00","42","40"
"1","104","0","2019/05/07 04:59:59","-1","2000","135","1","0","0","0","2019/05/02 05:00:00","45","40"
"1","103","0","2019/05/11 04:59:59","-1","2000","136","1","0","0","0","2019/05/07 05:00:00","34","30"
"1","103","0","2019/05/11 04:59:59","-1","2000","137","1","0","0","0","2019/05/07 05:00:00","44","40"
"1","6004","0","2019/05/12 20:59:59","-1","1500","138","1","0","0","0","2019/04/30 12:00:00","151","80"
"1","6005","0","2019/05/12 20:59:59","-1","1500","139","1","0","0","0","2019/04/30 12:00:00","152","80"
"1","104","0","2019/05/21 04:59:59","-1","2000","140","1","0","0","0","2019/05/11 05:00:00","45","40"
"1","101","0","2019/05/14 04:59:59","-1","2000","141","1","0","0","0","2019/05/11 05:00:00","31","30"
"1","101","0","2019/05/14 04:59:59","-1","2000","142","1","0","0","0","2019/05/11 05:00:00","41","40"
"1","109","0","2019/05/18 04:59:59","-1","2000","143","1","0","0","0","2019/05/14 05:00:00","37","30"
"1","7004","0","2019/05/22 20:59:59","-1","1500","144","1","0","0","0","2019/05/15 12:00:00","251","80"
"1","7005","0","2019/05/22 20:59:59","-1","1500","145","1","0","0","0","2019/05/15 12:00:00","252","80"
"1","103","0","2019/05/22 04:59:59","-1","2000","146","1","0","0","0","2019/05/17 05:00:00","34","30"
"1","103","0","2019/05/22 04:59:59","-1","2000","147","1","0","0","0","2019/05/17 05:00:00","44","40"
"1","101","0","2019/05/25 04:59:59","-1","2000","148","1","0","0","0","2019/05/18 05:00:00","31","30"
"1","101","0","2019/05/25 04:59:59","-1","2000","149","1","0","0","0","2019/05/18 05:00:00","41","40"
"1","102","0","2019/05/31 04:59:59","-1","2000","150","1","0","0","0","2019/05/25 05:00:00","32","30"
"1","102","0","2019/05/31 04:59:59","-1","2000","151","1","0","0","0","2019/05/25 05:00:00","42","40"
"1","103","0","2019/06/11 04:59:59","-1","2000","152","1","0","0","0","2019/05/31 05:00:00","34","30"
"1","103","0","2019/06/11 04:59:59","-1","2000","153","1","0","0","0","2019/05/31 05:00:00","44","40"
"1","6004","0","2019/06/14 20:59:59","-1","1500","154","1","0","0","0","2019/05/31 12:00:00","151","80"
"1","6005","0","2019/06/14 20:59:59","-1","1500","155","1","0","0","0","2019/05/31 12:00:00","152","80"
"1","101","0","2019/06/11 04:59:59","-1","2000","156","1","0","0","0","2019/06/07 05:00:00","31","30"
"1","101","0","2019/06/11 04:59:59","-1","2000","157","1","0","0","0","2019/06/07 05:00:00","41","40"
"1","104","0","2019/06/20 04:59:59","-1","2000","158","1","0","0","0","2019/06/11 05:00:00","45","40"
"1","101","0","2019/06/22 04:59:59","-1","2000","159","1","0","0","0","2019/06/14 05:00:00","31","30"
"1","101","0","2019/06/22 04:59:59","-1","2000","160","1","0","0","0","2019/06/14 05:00:00","41","40"
"1","7004","0","2019/06/22 20:59:59","-1","1500","161","1","0","0","0","2019/06/15 12:00:00","251","80"
"1","7005","0","2019/06/22 20:59:59","-1","1500","162","1","0","0","0","2019/06/15 12:00:00","252","80"
"1","103","0","2019/06/18 04:59:59","-1","2000","163","1","0","0","0","2019/06/14 05:00:00","34","30"
"1","103","0","2019/06/18 04:59:59","-1","2000","164","1","0","0","0","2019/06/14 05:00:00","44","40"
"1","102","0","2019/06/27 04:59:59","-1","2000","165","1","0","0","0","2019/06/21 05:00:00","32","30"
"1","102","0","2019/06/27 04:59:59","-1","2000","166","1","0","0","0","2019/06/21 05:00:00","42","40"
"1","109","0","2019/06/27 04:59:59","-1","2000","167","1","0","0","0","2019/06/21 05:00:00","37","30"
"1","101","0","2019/06/30 04:59:59","-1","2000","168","1","0","0","0","2019/06/27 05:00:00","31","30"
"1","101","0","2019/06/30 04:59:59","-1","2000","169","1","0","0","0","2019/06/27 05:00:00","41","40"
"1","103","0","2019/07/06 04:59:59","-1","2000","170","1","0","0","0","2019/06/30 05:00:00","34","30"
"1","103","0","2019/07/06 04:59:59","-1","2000","171","1","0","0","0","2019/06/30 05:00:00","44","40"
"1","6004","0","2019/07/14 20:59:59","-1","1500","172","1","0","0","0","2019/06/30 12:00:00","151","80"
"1","6005","0","2019/07/14 20:59:59","-1","1500","173","1","0","0","0","2019/06/30 12:00:00","152","80"
"1","101","0","2019/07/11 04:59:59","-1","2000","174","1","0","0","0","2019/07/6 05:00:00","31","30"
"1","101","0","2019/07/11 04:59:59","-1","2000","175","1","0","0","0","2019/07/6 05:00:00","41","40"
"1","109","0","2019/07/15 04:59:59","-1","2000","176","1","0","0","0","2019/07/11 05:00:00","37","30"
"1","104","0","2019/07/21 04:59:59","-1","2000","177","1","0","0","0","2019/07/11 05:00:00","45","40"
"1","103","0","2019/07/23 04:59:59","-1","2000","178","1","0","0","0","2019/07/14 05:00:00","34","30"
"1","103","0","2019/07/23 04:59:59","-1","2000","179","1","0","0","0","2019/07/14 05:00:00","44","40"
"1","101","0","2019/07/22 04:59:59","-1","2000","180","1","0","0","0","2019/07/15 05:00:00","31","30"
"1","101","0","2019/07/22 04:59:59","-1","2000","181","1","0","0","0","2019/07/15 05:00:00","41","40"
"1","102","0","2019/07/28 04:59:59","-1","2000","182","1","0","0","0","2019/07/22 05:00:00","32","30"
"1","102","0","2019/07/28 04:59:59","-1","2000","183","1","0","0","0","2019/07/22 05:00:00","42","40"
"1","109","0","2019/07/28 04:59:59","-1","2000","184","1","0","0","0","2019/07/25 05:00:00","37","30"
"1","101","0","2019/07/31 04:59:59","-1","2000","185","1","0","0","0","2019/07/28 05:00:00","31","30"
"1","101","0","2019/07/31 04:59:59","-1","2000","186","1","0","0","0","2019/07/28 05:00:00","41","40"
"1","103","0","2019/08/6 04:59:59","-1","2000","187","1","0","0","0","2019/07/31 05:00:00","34","30"
"1","103","0","2019/08/6 04:59:59","-1","2000","188","1","0","0","0","2019/07/31 05:00:00","44","40"
"1","7004","0","2019/07/22 20:59:59","-1","1500","189","1","0","0","0","2019/07/15 12:00:00","251","80"
"1","7005","0","2019/07/22 20:59:59","-1","1500","190","1","0","0","0","2019/07/15 12:00:00","252","80"
"1","6004","0","2019/08/13 20:59:59","-1","1500","191","1","0","0","0","2019/07/31 12:00:00","151","80"
"1","6005","0","2019/08/13 20:59:59","-1","1500","192","1","0","0","0","2019/07/31 12:00:00","152","80"
"1","101","0","2019/08/11 04:59:59","-1","2000","193","1","0","0","0","2019/08/06 05:00:00","31","30"
"1","101","0","2019/08/11 04:59:59","-1","2000","194","1","0","0","0","2019/08/06 05:00:00","41","40"
"1","104","0","2019/08/21 04:59:59","-1","2000","195","1","0","0","0","2019/08/11 05:00:00","45","40"
"1","109","0","2019/08/28 04:59:59","-1","2000","196","1","0","0","0","2019/08/22 05:00:00","37","30"
"1","101","0","2019/08/31 04:59:59","-1","2000","197","1","0","0","0","2019/08/28 05:00:00","31","30"
"1","101","0","2019/08/31 04:59:59","-1","2000","198","1","0","0","0","2019/08/28 05:00:00","41","40"
"1","103","0","2019/09/06 04:59:59","-1","2000","199","1","0","0","0","2019/08/31 05:00:00","34","30"
"1","103","0","2019/09/06 04:59:59","-1","2000","200","1","0","0","0","2019/08/31 05:00:00","44","40"
"1","101","0","2019/08/22 04:59:59","-1","3000","201","1","0","0","0","2019/08/15 05:00:00","31","30"
"1","101","0","2019/08/22 04:59:59","-1","3000","202","1","0","0","0","2019/08/15 05:00:00","41","40"
"1","103","0","2019/08/19 04:59:59","-1","2000","203","1","0","0","0","2019/08/15 05:00:00","34","30"
"1","103","0","2019/08/19 04:59:59","-1","2000","204","1","0","0","0","2019/08/15 05:00:00","44","40"
"1","102","0","2019/08/28 04:59:59","-1","3000","205","1","0","0","0","2019/08/22 05:00:00","32","30"
"1","102","0","2019/08/28 04:59:59","-1","3000","206","1","0","0","0","2019/08/22 05:00:00","42","40"
"1","6004","0","2019/09/14 20:59:59","-1","1500","207","1","0","0","0","2019/08/31 12:00:00","151","80"
"1","6005","0","2019/09/14 20:59:59","-1","1500","208","1","0","0","0","2019/08/31 12:00:00","152","80"
"1","7004","0","2019/08/22 20:59:59","-1","1500","209","1","0","0","0","2019/08/15 12:00:00","251","80"
"1","7005","0","2019/08/22 20:59:59","-1","1500","210","1","0","0","0","2019/08/15 12:00:00","252","80"
"1","101","0","2019/09/04 04:59:59","-1","1500","211","1","0","0","0","2019/08/31 05:00:00","91","100"
"1","102","0","2019/09/04 04:59:59","-1","1500","212","1","0","0","0","2019/08/31 05:00:00","92","100"
"1","111","0","2019/09/04 04:59:59","-1","1500","213","1","0","0","0","2019/08/31 12:00:00","93","100"
"1","109","0","2019/09/04 04:59:59","-1","1500","214","1","0","0","0","2019/08/31 05:00:00","94","100"
"1","112","0","2019/09/04 04:59:59","-1","1500","215","1","0","0","0","2019/08/31 12:00:00","95","100"
"1","6004","0","2019/09/04 04:59:59","-1","1500","216","1","0","0","0","2019/08/31 12:00:00","96","100"
"1","6005","0","2019/09/04 04:59:59","-1","1500","217","1","0","0","0","2019/08/31 12:00:00","97","100"
"1","101","0","2019/09/09 04:59:59","-1","2000","220","1","0","0","0","2019/09/04 05:00:00","31","30"
"1","101","0","2019/09/09 04:59:59","-1","2000","221","1","0","0","0","2019/09/04 05:00:00","41","40"
"1","109","0","2019/09/14 04:59:59","-1","2000","222","1","0","0","0","2019/09/09 05:00:00","37","30"
"1","104","0","2019/09/20 04:59:59","-1","2000","223","1","0","0","0","2019/09/11 05:00:00","45","40"
"1","101","0","2019/09/20 04:59:59","-1","2000","224","1","0","0","0","2019/09/14 05:00:00","31","30"
"1","101","0","2019/09/20 04:59:59","-1","2000","225","1","0","0","0","2019/09/14 05:00:00","41","40"
"1","103","0","2019/09/21 04:59:59","-1","2000","226","1","0","0","0","2019/09/14 05:00:00","34","30"
"1","103","0","2019/09/21 04:59:59","-1","2000","227","1","0","0","0","2019/09/14 05:00:00","44","40"
"1","102","0","2019/09/26 04:59:59","-1","2000","228","1","0","0","0","2019/09/20 05:00:00","32","30"
"1","102","0","2019/09/26 04:59:59","-1","2000","229","1","0","0","0","2019/09/20 05:00:00","42","40"
"1","109","0","2019/09/29 04:59:59","-1","2000","230","1","0","0","0","2019/09/26 05:00:00","37","30"
"1","101","0","2019/09/30 04:59:59","-1","2000","231","1","0","0","0","2019/09/27 05:00:00","31","30"
"1","101","0","2019/09/30 04:59:59","-1","2000","232","1","0","0","0","2019/09/27 05:00:00","41","40"
"1","103","0","2019/10/06 04:59:59","-1","2000","233","1","0","0","0","2019/09/30 05:00:00","34","30"
"1","103","0","2019/10/06 04:59:59","-1","2000","234","1","0","0","0","2019/09/30 05:00:00","44","40"
"1","7004","0","2019/09/23 20:59:59","-1","1500","235","1","0","0","0","2019/09/16 12:00:00","251","80"
"1","7005","0","2019/09/23 20:59:59","-1","1500","236","1","0","0","0","2019/09/16 12:00:00","252","80"
"1","112","0","2019/09/14 04:59:59","-1","2000","237","1","0","0","0","2019/09/09 05:00:00","38","30"
"1","6004","0","2019/10/14 20:59:59","-1","1500","238","1","0","0","0","2019/09/30 12:00:00","151","80"
"1","6005","0","2019/10/14 20:59:59","-1","1500","239","1","0","0","0","2019/09/30 12:00:00","152","80"
"1","112","0","2019/09/29 04:59:59","-1","2000","240","1","0","0","0","2019/09/26 05:00:00","38","30"
"1","101","0","2019/10/09 04:59:59","-1","2000","241","1","0","0","0","2019/10/04 05:00:00","31","30"
