50b84534523f4f5bb4738694c3431c7e66bae721c35814878107b778cc187c2d,97b1a9c0fb4456b612abe45e98fa8a848060b3ff022928dfa8b543b798c1817a,8f4aea1c954ac85be2edd4a630b0a0ad5255ef963621cff47dcdbd9bdc9567a1,39eca9deb1bef0e88f5506cdf96e0a1864a95d625e47240d313f0b3b353238ed,9876fea7d7422f5d2bcfd033ad5a199859837b4330ff52507953bc0d602be923,5a5862e39f833544576a76c12fe5045957bb24ad6edd490a8d39be40db309c13,158337dca2dc06ce19e29c5d5489c9477a1e41761e466dd25d863fb9a8a7cc2a,91e7e69430112f3dc8ae083880b8c9492693864e46423a923d9f8b2e0ae7757e,2bf581046ec0f14653a70a27e947082b1e67837976da8ece5cf533b9f6e9fcf4,8bd96750ec9ec1e32fb4159a1cf82dc01969cdce39aadbfed53d86f55d6ed562,ec9d06b226dbbd759ec9759c5f410b9676845935c4da53c9ebc76b8cc4f09e8a,fd9e5aa091c725240a9d51c17422e0a51a309556a676ed6f675694a473af5637,0f54a0578cfa093d28d9e37c5409f201b29b2102f431a07ef1b509b3668df32b,cb7c73b55732d6b7a62006a0dd21eac8802f1fca38ef1a58d853b391c8e328c1,07a6a71af6d4c4a02d189fc086c20086b78fc6750b76363e68b357e404a4b374,9e04d0f02fe5d73433fb6e05d4779bc9293f83bd7c08aa980ce1a365e8f99e61,9e394f2060ee8f33932f30118539f920df93c70e89511733579fd1b1e179c0ac,1c10e247020b8af3a477dfdc7298d29f176b0ca8ea291c0548893219dfc39835,ccc9e00914d85eb8ff9d929d59b347b57252e4aaf14cf5b08fa5ba3a7a6d4488
"101001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101201","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101201","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101301","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101301","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101501","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101501","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101801","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101801","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102201","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102201","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102501","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102501","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"102901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103201","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103201","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103401","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103401","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103601","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103601","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"103801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104201","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104201","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"104901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105201","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105201","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105401","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105401","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"105901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106401","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106401","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106701","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106701","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"106901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107701","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107701","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107801","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107801","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"107901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108201","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108201","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108301","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108301","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108801","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108801","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"108901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109201","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109201","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109301","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109301","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109501","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109501","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109801","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109801","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109901","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"109901","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110101","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110101","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110401","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110401","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110601","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110601","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"110901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111101","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111101","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111201","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111201","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111701","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111701","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"111901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112101","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112101","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112201","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112201","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112401","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112401","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112601","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112601","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"112901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113201","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113201","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113301","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113301","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113501","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113501","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113701","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113701","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113801","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113801","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"113901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114001","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114001","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114101","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114101","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114201","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114201","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114401","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114401","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114601","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114601","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114701","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"114701","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115501","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115501","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115601","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115601","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115701","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115701","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115801","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115801","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115901","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"115901","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116001","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116001","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116201","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116201","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116301","31","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116301","32","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116401","31","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"116401","32","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
