3016e0fcf2c12b3ebe5a9663b8365c354c8cb532c3fff6a02124ddaf15403c84,75e4edeb767a1d23f6d897171cd805b727e700e5d84e087add591e83f4a3a0e3,3a28da69607913ba6ae2a174c0a17c22fdc6fb93652ba6edebf0fb8db6bd3142,5d0f0332a7a33866eec91b50c8111f9e33b37cf91d64b81cb44e7a36b8f121ee,bb384caa04c92c02390de79619839720da4670c62cffdb23a043b11e87a3f1d1,51b804e2537fe18c76113ee2e78678f4d282bdb12e1cbb09ab7465791ee1051d,7c583528e986aeb92e01b2e3ab047fccd411821efc9f39cc8d1a3bbe7a5d835c,850625cafa42c4ce50b56bd1f6f1969ae04cbe6ef268bb7cf412a46e142179a7,f43660d5f7dcc99afe809cf90556696b9f711d6b18bc7eca3574b73252b20160,c9eb447f66c303fdb2a5c63067147c803a15ed50e893af31dda87b77cad04ca0,ad8a50363a707728361c248a600b8f321a7ebba7150b4b0efc58e415b6c0547c,b7827b612b4c3c6da811aeddc28f8fdabd1b71e84a5d99d127798001d54d0553,9609e5820406d99fd0ee3d9513c37e90cf50f313d45b446ab6e370d83e8105b8,0bc0543c4cfb49ae4b5304ce13b75eb1e1adb1db8bdc9a3238639dd1fe6ba959
"108801","0","100","10","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31088","0"
"109101","0","100","11","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31091","0"
"110001","0","100","12","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31100","0"
"110301","0","100","13","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31103","0"
"110401","0","100","14","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31104","0"
"110601","0","100","15","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31106","0"
"111101","0","100","16","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31111","0"
"111501","0","100","17","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31115","0"
"112001","0","100","18","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31120","0"
"111901","0","100","19","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31119","0"
"113101","0","100","20","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31131","0"
"113401","0","100","21","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31134","0"
"113901","0","100","22","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31139","0"
"114401","0","100","23","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31144","0"
"111801","0","100","24","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31118","0"
"115001","0","100","25","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31150","0"
"115501","0","100","26","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31155","0"
"117001","0","100","27","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31170","0"
"117201","0","100","28","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31172","0"
"118001","0","100","29","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31180","0"
"117701","0","100","30","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31177","0"
"119901","0","100","31","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31199","0"
"120701","0","100","32","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31207","0"
"120901","0","100","33","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31209","0"
"121001","0","100","34","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31210","0"
"121101","0","100","35","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31211","0"
"121501","0","100","36","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31215","0"
"122501","0","100","37","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31225","0"
"122901","0","100","38","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31229","0"
"123301","0","100","39","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31233","0"
"123601","0","100","40","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31236","0"
"123801","0","100","41","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31238","0"
"124001","0","100","42","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31240","0"
"107601","0","100","43","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31076","0"
"108001","0","100","44","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31080","0"
"108201","0","100","45","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31082","0"
"108501","0","100","46","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31085","0"
"108901","0","100","47","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31089","0"
"109001","0","100","48","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31090","0"
"110101","0","100","49","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31101","0"
"110501","0","100","50","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31105","0"
"111201","0","100","51","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31112","0"
"111601","0","100","52","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31116","0"
"112101","0","100","53","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31121","0"
"112301","0","100","54","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31123","0"
"113001","0","100","55","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31130","0"
"113201","0","100","56","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31132","0"
"113501","0","100","57","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31135","0"
"114101","0","100","58","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31141","0"
"114601","0","100","59","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31146","0"
"114701","0","100","60","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31147","0"
"115601","0","100","61","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31156","0"
"115801","0","100","62","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31158","0"
"116801","0","100","63","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31168","0"
"117401","0","100","64","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31174","0"
"117801","0","100","65","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31178","0"
"119201","0","100","66","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31192","0"
"120801","0","100","67","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31208","0"
"121201","0","100","68","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31212","0"
"122101","0","100","69","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31221","0"
"122401","0","100","70","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31224","0"
"122801","0","100","71","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31228","0"
"123501","0","100","72","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31235","0"
"124101","0","100","73","2023/01/15 15:00:00","0","28023","2","0","2030/08/01 14:59:59","0","0","31241","0"
"100901","0","100","1","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31009","0"
"101001","0","100","2","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31010","0"
"101101","0","100","3","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31011","0"
"101201","0","100","4","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31012","0"
"101801","0","100","5","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31018","0"
"102801","0","100","6","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31028","0"
"102901","0","100","7","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31029","0"
"103001","0","100","8","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31030","0"
"103201","0","100","9","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31032","0"
"104301","0","100","10","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31043","0"
"104901","0","100","11","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31049","0"
"105301","0","100","12","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31053","0"
"105701","0","100","13","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31057","0"
"104701","0","100","14","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31047","0"
"106301","0","100","15","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31063","0"
"103601","0","100","16","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31036","0"
"104401","0","100","17","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31044","0"
"103701","0","100","18","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31037","0"
"105601","0","100","19","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31056","0"
"101401","0","100","20","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31014","0"
"109201","0","100","21","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31092","0"
"109401","0","100","22","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31094","0"
"109501","0","100","23","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31095","0"
"109601","0","100","24","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31096","0"
"110701","0","100","25","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31107","0"
"110801","0","100","26","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31108","0"
"111301","0","100","27","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31113","0"
"111401","0","100","28","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31114","0"
"106501","0","100","29","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31065","0"
"111701","0","100","30","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31117","0"
"112201","0","100","31","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31122","0"
"111001","0","100","32","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31110","0"
"110901","0","100","33","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31109","0"
"112701","0","100","34","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31127","0"
"112801","0","100","35","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31128","0"
"112901","0","100","36","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31129","0"
"106601","0","100","37","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31066","0"
"113301","0","100","38","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31133","0"
"113601","0","100","39","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31136","0"
"113701","0","100","40","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31137","0"
"113801","0","100","41","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31138","0"
"114001","0","100","42","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31140","0"
"114201","0","100","43","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31142","0"
"114301","0","100","44","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31143","0"
"114501","0","100","45","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31145","0"
"106401","0","100","46","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31064","0"
"115701","0","100","47","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31157","0"
"115901","0","100","48","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31159","0"
"116001","0","100","49","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31160","0"
"116201","0","100","50","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31162","0"
"116301","0","100","51","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31163","0"
"116501","0","100","52","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31165","0"
"116601","0","100","53","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31166","0"
"116701","0","100","54","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31167","0"
"116901","0","100","55","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31169","0"
"117101","0","100","56","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31171","0"
"117301","0","100","57","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31173","0"
"117501","0","100","58","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31175","0"
"117601","0","100","59","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31176","0"
"117901","0","100","60","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31179","0"
"119001","0","100","61","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31190","0"
"119101","0","100","62","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31191","0"
"119301","0","100","63","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31193","0"
"116401","0","100","64","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31164","0"
"121301","0","100","65","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31213","0"
"121401","0","100","66","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31214","0"
"121601","0","100","67","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31216","0"
"122001","0","100","68","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31220","0"
"121901","0","100","69","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31219","0"
"122201","0","100","70","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31222","0"
"122301","0","100","71","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31223","0"
"122601","0","100","72","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31226","0"
"122701","0","100","73","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31227","0"
"123101","0","100","74","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31231","0"
"123201","0","100","75","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31232","0"
"123701","0","100","76","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31237","0"
"123901","0","100","77","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31239","0"
"124201","0","100","78","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31242","0"
"100501","0","100","79","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31005","0"
"100601","0","100","80","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31006","0"
"100701","0","100","81","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31007","0"
"100801","0","100","82","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31008","0"
"101301","0","100","83","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31013","0"
"101501","0","100","84","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31015","0"
"101601","0","100","85","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31016","0"
"101701","0","100","86","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31017","0"
"102001","0","100","87","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31020","0"
"102301","0","100","88","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31023","0"
"102601","0","100","89","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31026","0"
"102701","0","100","90","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31027","0"
"103101","0","100","91","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31031","0"
"103301","0","100","92","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31033","0"
"103801","0","100","93","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31038","0"
"104201","0","100","94","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31042","0"
"104501","0","100","95","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31045","0"
"104601","0","100","96","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31046","0"
"104801","0","100","97","2023/01/15 15:00:00","0","28024","2","0","2030/08/01 14:59:59","0","0","31048","0"
