387cc8ea86d379d356e72efc092e9d3f5630ec6eb5600353378764c27bb5a72d,43c5fc5f2db8f33bb2337377993b14d066dcbe387b7922f7b0aa3a0d8904b3ae,c105432c1e135e75f97dcaa8351d18ab94188eeb5bfa9c3744ccfc8259d5752f,85f3b61a385a9b40ca509bab641a81031338c142e9de1b38e9ec9c0d62f3a1f6,a0e8925bfaabb978f0bb3c1528d8e4d4f1d9514d0c7c9bc25a4b0abc0c76d7b2,2517ba5a3363379df2e91f7285085f8d6f7dca73b6971a1e94f1e1c5ee70bab2,e975642a5f01635ce21433afc462fcb01aa190ee77020a4bbf9e487fe2238773,59b87cb40cceafea0b1b5fcb9d345de57c9d5f1dbb0696c092821bb300560821,0077d78a63830ea46c86cec4e8bb6919bb9fb44d288185f80c90547ff33dc50d,9d664576d89b9b565a6b51f5f6b7c7c934a2ed2045d6b3330a6fa87849785e4d,3ddb756de18fc82103c922ea58529bfe2634a518a4dc47eea14b84c17741672b,b11095f67350c7ed50657e6163707e9d37c5ed4ed35b2f4752dc49c01f71c998,fbc2a93f9f560b2353f19edd5f5321f37e6c7cba6ff0816aac0ae6c83db918ed,ca16516161794df0f864d6fba96d43a9f625908ccbbd000145d79d34021da8e6,9a7fb435aaff1dbe9ec5245bd95d2f4f123a2e2d7e86c4a7088772c896c52fc9,56c2e2897476fb601c6ed60fc881577723a16b1b47ebc927e5e9bf00f227a159,b46f39730d3783a6a7e640fd236e00150b033b2a1c65ce8ebc3903baf79278bf,9d6966cf1b5aa4419aeecaa236b95d072f103a51c8e9dd30ab628d4d36d22019,f1176ccda2f114a0adb1c8e6628133b29436f0bebe040dafb7504ac3981ef2ad,f02ad3d633cb53ade0a70e456e6698897bf0ea38c2e5999ac588d0636561fd7a,c8be96072d7832e6ce67a6dccfc357ef5b1349230a32ee0036232d90c0e2b146
"0","0","0","0","0","0","2","120","0","2","102582","0","0","0","0","0","0","勝利のミサンガ","0","2","防御アクセサリ"
"0","0","0","11","0","0","0","0","0","1","102611","0","0","0","0","0","0","マジックグラス","0","2","魔法アクセサリ"
"0","0","0","10","0","0","0","0","0","0","102612","25","0","0","5","0","0","智慧の宝珠","0","2","魔法アクセサリ"
"0","0","0","24","0","0","0","0","0","2","102613","0","0","0","0","0","0","マジックモノクル","0","2","魔法アクセサリ"
"0","0","0","20","0","0","0","0","0","1","102614","0","0","0","10","0","0","文様の腕輪","0","2","魔法アクセサリ"
"13.4","0","0","0","0","0","0","30","0","0","103011","0","0","0","0","0","0","煌めきの剣","0","3","剣"
"17.7","0","0","0","0","0","0","38.4","0","0","103012","0","0","0","0","0","0","竜紋剣","0","3","剣"
"20.4","0","0","0","0","0","0","45","0","0","103013","0","0","0","0","0","0","フェザーブレード","0","3","剣"
"19.4","0","0","0","0","0","0","21.7","0","0","103041","0","0","0","0","0","0","月光刀","0","3","刀"
"22.7","0","0","0","0","0","0","25","0","0","103042","0","0","0","0","0","0","雷神刀","0","3","刀"
"13.4","0","0","0","0","0","0","0","0","0","103071","0","0","0","5","0","0","プラチナナイフ","0","3","短剣"
"20.4","1","0","0","0","0","0","0","0","0","103072","0","0","0","0","0","0","ヴァンパイアダガー","0","3","短剣"
"17.7","0","0","0","0","0","0","0","0","0","103101","0","0","0","5","0","0","ドラゴンズクロー","0","3","ナックル"
"17.7","0","0","0","0","0","0","0","0","1","103131","0","0","0","0","0","0","キューピッドの弓","0","3","弓"
"20.4","0","0","0","0","0","0","0","0","1","103132","0","0","0","0","0","0","デビルズボウ","0","3","弓"
"11.7","0","0","0","0","0","1","0","0","0","103161","0","0","0","0","0","0","騎士の誇り","0","3","槍"
"15.4","0","0","0","0","0","1.7","0","0","0","103162","0","0","0","0","0","0","アブソリュートスピア","0","3","槍"
"16.7","0","0","0","0","0","0","0","0","0","103191","0","0","0","0","0","0","ブルースフィアアックス","0","3","斧"
"22","0","0","0","0","0","0","0","0","0","103192","0","0","0","0","0","0","麗花の戦斧","0","3","斧"
"25.7","0","0","0","0","0","0","0","0","0","103193","0","0","0","0","0","0","稲妻の斧","0","3","斧"
"0","0","0","16.7","0","0","0","0","0","0","103221","0","0","0","0","0","0","ソーンブラッドロッド","0","3","攻撃杖"
"0","0","0","25.7","0","0","0","0","0","0","103222","0","0","0","0","0","0","デビルズホーン","0","3","攻撃杖"
"0","0","0","13.4","0","0","0","0","0","0.7","103251","0","0","0","0","0","0","天球の見守り","0","3","回復杖"
"0","0","0","17.7","0","0","0","0","0","1","103252","0","0","0","0","0","0","花蕾の杖","0","3","回復杖"
"3.7","0","0","0","0","0","0.4","81.7","0","0.4","103281","0","0","0","0","0","0","ファッションアーマー","0","3","軽装鎧"
"5","0","0","0","0","0","0.7","108.4","0","0.7","103282","0","0","0","0","0","0","バトリングドレス","0","3","軽装鎧"
"5.7","0","0","0","0","0","0.7","126.7","0","0.7","103283","0","0","0","0","0","0","ヘビーメタルアーマー","0","3","軽装鎧"
"0","0","0","0","0","0","1","81.7","0","0.7","103311","0","0","0","0","0","0","ゴージャスアーマー","0","3","重装鎧"
"3.4","0","0","0","0","0","0.4","60","0","0.4","103341","53.4","0","0","0","0","0","ミルフィーユクロース","0","3","服"
"4.4","0","0","0","0","0","0.7","78.4","0","0.4","103342","70","0","0","0","0","0","パレスクロース","0","3","服"
"5","0","0","0","0","0","0.7","68.4","0","0.7","103343","123.4","0","0","0","0","0","コスモスクロース","0","3","服"
"0","0","0","4.4","0","0","0.7","78.4","0","1.4","103371","0","0","0","0","0","0","キューピッドのローブ","0","3","魔法服"
"0","0","0","4.7","1.7","0","0.7","81.7","0","1.4","103372","0","0","0","0","0","0","哲学者のローブ","0","3","魔法服"
"2.7","0","0","0","0","0","2","96.7","0","0","103401","0","0","0","0","0","0","ガーネットシールド","0","3","盾"
"1.7","0","0","0","0","1","0.7","30","0","0.4","103431","0","0","0","0","0","0","忍び足","0","3","靴"
"8.7","0","0","0","0","1.4","0","38.4","0","0","103432","0","0","0","0","0","0","フェンサーブーツ","0","3","靴"
"0","0","0","6.7","0","0","1","38.4","0","1.4","103461","0","0","0","0","0","0","ウィッチパレスブーツ","0","3","魔法靴"
"0","0","0","0","0","0","1.7","78.4","0","1.4","103491","0","0","0","0","0","0","ドラゴンヘッド","0","3","兜"
"0","0","0","6.7","0","0","0","30","0","1.4","103521","0","0","0","0","0","0","ウィッチカチューシャ","0","3","魔法帽子"
"0","0","0","8.7","0","0","0","38.4","0","2","103522","0","0","0","0","0","0","ウィッチハット","0","3","魔法帽子"
"11","0","0","0","0","0","1","0","0","0","103551","30","0","0","0","0","0","オパールイヤリング","0","3","攻撃アクセサリ"
"14.7","0","0","0","0","0","0.7","0","0","0","103552","78.4","0","0","0","0","0","鷲獅子の羽飾り","0","3","攻撃アクセサリ"
"18","0","0","0","0","0","1.4","23.4","0","0","103553","0","0","0","0","0","0","スカーレットダイヤ","0","3","攻撃アクセサリ"
"0","0","0","0","0","0","1","60","0","1","103581","0","0","0","0","0","0","エメラルドイヤリング","0","3","防御アクセサリ"
"8.7","0","0","0","0","0","1.7","0","0","1.4","103582","0","0","0","0","0","0","オクタグラムペンダント","0","3","防御アクセサリ"
"0","0","0","0","0","0","1.7","90","0","1.7","103583","0","0","0","0","0","0","獅子王の守護","0","3","防御アクセサリ"
"0","0","0","10","0","0","0","0","0","0","103611","0","0","0","8.4","0","0","ターコイズイヤリング","0","3","魔法アクセサリ"
"0","0","0","3.4","5","0","0","0","0","1.7","103612","0","0","0","0","0","0","パールイヤリング","0","3","魔法アクセサリ"
"0","0","0","13","0","0","0","0","0","0","103613","0","0","0","11.7","0","0","ソーサラーグラス","0","3","魔法アクセサリ"
"0","0","0","15.4","5","0","0","0","0","1","103614","0","0","0","0","0","0","月桂樹の哀しみ","0","3","魔法アクセサリ"
"14.6","0","0","0","0","0","0","33","0","0","104011","0","0","0","0","0","0","エンジェルブレード","0","4","剣"
"16","0","0","0","0","0","0","14","0","0","104012","0","0","0","3","0","0","太陽剣","0","4","剣"
"19","0","0.8","0","0","0","0","0","0","0","104013","0","2","0","0","0","0","アイスクレイモア","0","4","剣"
"19","0.4","0","0","0","0","0","28","0","0","104014","0","0","0","0","0","0","カオスブレード","0","4","剣"
"14.6","0.4","0","0","0","0","0","16","0","0","104041","0","0","0","0","0","0","妖蝶の刀","0","4","刀"
"20.8","0","1.6","0","0","0","0","0","0","0","104042","0","0","0","0","0","0","光輝の剣","0","4","刀"
"21","0","0","0","0","0","0","0","0","0","104043","0","3","0","0","0","0","鷹神の煌剣","0","4","刀"
"22","0","0","0","0","0","0","0","0","0","104044","20","2","0","0","0","0","鳳凰刀","0","4","刀"
"14.6","0","0","0","0","0","0","0","0","0","104071","0","0","0","5","0","0","プレシャスナイフ","0","4","短剣"
"15","0","0","0","0","0","0","10","0","0","104072","60","0","0","0","0","0","プリンセスの懐剣","0","4","短剣"
"16","0","0","0","0","0","0","0","0","1","104073","30","0","0","0","0","0","ダークマターエッジ","0","4","短剣"
"16.8","0","0","0","0","0","0","20","0","0","104074","30","0","0","0","0","0","ユニコーンナイフ","1","4","短剣"
"14.6","0","0","0","0","0","0","0","0","0","104101","0","0","0","5","0","0","火焔のガントレット","0","4","ナックル"
"22.2","0","1.8","0","0","0","0","0","0","0","104102","0","2","0","0","0","0","獅子王のガントレット","0","4","ナックル"
"18","0","0","0","0","0","0","0","1","0","104103","0","2","0","0","0","0","ブリザードクロー","0","4","ナックル"
"20","0","0","0","0","0","0","0","0","0.8","104104","0","2","0","0","0","0","蒼雷拳","0","4","ナックル"
"14.6","0","0","0","0","0","0","0","0","0.8","104131","0","0","0","0","0","0","雷光弓","0","4","弓"
"15","0","0.8","0","0","0","0","0","0","0.8","104132","24","0","0","0","0","0","エンジェルボウ","0","4","弓"
"15","0","0","0","0","0","0","0","0","1.2","104133","0","3","0","0","0","0","アルテミスボウ","0","4","弓"
"16","0","0","0","0","0","0","0","0","0.8","104134","12","0","0","0","0","0","精霊樹の弓","1","4","弓"
"12.8","0","0","0","0","0","1.2","0","0","0","104161","0","0","0","0","0","0","緋竜槍","0","4","槍"
"13.6","0","0","0","0","0","1","0","0","0.4","104162","0","0","0","0","0","0","クイーンビースピア","0","4","槍"
"17","0","0","0","0","0","0.6","0","0","0.4","104163","0","1","0","0","0","0","ストームブリンガー","0","4","槍"
"16","0","0.6","0","0","0","0.6","0","0","0.4","104164","0","0","0","0","0","0","ガイアバルディッシュ","0","4","槍"
"18.2","0","0","0","0","0","0","0","0","0","104191","0","0","0","0","0","0","紫龍斧","0","4","斧"
"19.4","0","0","0","0","0","0","0","0","0","104192","0","0","0","0","0","0","ヘルファイアアックス","0","4","斧"
"22.8","0","0","0","0","0","0","0","0","0","104193","0","0","0","0","0","0","戦女王の烈斧","0","4","斧"
"24","0","0","0","0","0","0","0","0","0","104194","0","2","0","0","0","0","アクアスラッシャー","0","4","斧"
"0","0","0","18.2","0","0","0","0","0","0","104221","0","0","0","0","0","0","フューリーロッド","0","4","攻撃杖"
"0","0.2","0","18.4","0","0","0","0","0","0","104222","0","0","0","0","0","0","太陽のロッド","0","4","攻撃杖"
"0","0","0","20.8","0","0","0","0","0","0","104223","0","0","0","0","1","0","司法神の錫杖","0","4","攻撃杖"
"0","0.2","0","21.6","0","0","0","0","0","0","104224","20","0","0","0","1","0","ハイデビルズワンド","0","4","攻撃杖"
"0","0","0","14.6","0","0","0","0","0","0.8","104251","0","0","0","0","0","0","月華杖","0","4","回復杖"
"0","0","0","13.4","3","0","0","0","0","0.8","104252","0","0","0","0","0","0","生命のロッド","0","4","回復杖"
"0","0","0","15.4","0","0","0","0","1","0.8","104253","0","0","0","0","0","0","フェニックスロッド","0","4","回復杖"
"0","0","0","17.2","1","0","0","0","0","0.8","104254","20","0","0","0","0","0","ハイエンジェルロッド","0","4","回復杖"
"4","0","0","0","0","0","0.4","90","0","0.4","104281","0","0","0","0","0","0","インビジブルドレス","0","4","軽装鎧"
"5","0","0","0","0","0","0.6","50","0","0.4","104282","0","0","0","5","0","0","ミスリルプレート","0","4","軽装鎧"
"7","0","0","0","0","0","1","30","0","0.8","104283","0","2","0","0","0","0","クルセイダープレート","0","4","軽装鎧"
"8.8","0","0","0","0","0","0.8","32","0","0.6","104284","0","2","0","0","0","0","スカーレットメイル","0","4","軽装鎧"
"0","0","0","0","0","0","1","90","0","0.8","104311","0","0","0","0","0","0","エンジェルアーマー","0","4","重装鎧"
"0","0","0","0","0","0","0.8","60","0","0.8","104312","80","0","0","0","0","0","バーミリオンメイル","0","4","重装鎧"
"0","0","0","0","0","0","0.8","60","0","2","104313","0","0","0","0","0","0","バイオレットアーマー","0","4","重装鎧"
"0","0.2","0","0","0","0","1.4","20","0","2","104314","0","0","0","0","0","0","ドラゴニックアーマー","0","4","重装鎧"
"2","0","0","0","0","0","0.4","72","0","0.4","104341","65","0","0","0","0","0","月下の法衣","0","4","服"
"7","0","0","0","0","0.2","1","36","0","0.6","104342","0","0","0","0","0","0","ハーミットクロース","0","4","服"
"9","0","0","0","0","0","0.6","40","0","0.4","104343","0","2","0","0","0","0","蒼天のローブ","0","4","服"
"6","0","0","0","0","0","1.4","40","0","0","104344","50","0","0","0","0","0","ダークテラードレス","0","4","服"
"0","0","0.8","9.4","0","0","0.4","33","0","0.8","104371","0","0","0","0","0","0","大魔導師のローブ","0","4","魔法服"
"0","0","0","7.4","1","0","0.4","48","0","0.8","104372","0","0","0","0","0","0","聖者のローブ","0","4","魔法服"
"0","0","0","5","0.6","0","0.8","40","0","1.2","104373","0","0","0","0","0","0","翠緑の霊衣","0","4","魔法服"
"3.6","0.8","0","0","0","0","0.8","33","0","0.8","104401","0","0","0","0","0","0","エンプレスシールド","0","4","盾"
"10","0.6","0","0","0","0","0.8","0","0","0.8","104402","0","0","0","0","0","0","ガーディアンシールド","0","4","盾"
"1.8","0","0","0","0","1.2","0.8","33","0","0.4","104431","0","0","0","0","0","0","パラディングリーブ","0","4","靴"
"0","0","0","0","3","1","0.6","44","0","0.6","104432","0","0","0","0","0","0","エンジェルブーツ","0","4","靴"
"7.6","0","0","0","2","1","0","0","0","0.6","104433","0","0","0","0","0","0","フェアリアルブーツ","0","4","靴"
"0","0","0","5.4","0","0","0.8","33","0","1.2","104461","0","0","0","0","0","0","ウィザードブーツ","0","4","魔法靴"
"0","0","0","3","0","0","0.2","20","0","2.4","104462","40","0","0","0","0","0","ネクロマンサーブーツ","0","4","魔法靴"
"0","0","0","10","0","0","0","8","0.4","1","104463","0","0","0","0","1.4","0","アクエリアスブーツ","0","4","魔法靴"
"3.6","0","0","0","0","0","0.8","98","0","0","104491","0","0","0","0","0","0","フェザーワルツ","0","4","兜"
"0","0","0","7.4","0","0","0","33","0","1.6","104521","0","0","0","0","0","0","ウィザードフード","0","4","魔法帽子"
"0","0","0","9","0","0","0","18","0","0.8","104522","0","0","0","4","1","0","法王のフード","0","4","魔法帽子"
"0","0","0","9","0","0","0.6","20","0","1","104523","0","0","0","0","1","0","福音のティアラ","0","4","魔法帽子"
"13.2","0","1","0","0","0","0.4","0","0","0","104551","0","2","0","0","0","0","エレメンタルハート","0","4","攻撃アクセサリ"
"14","0","0","0","2","0","0","0","0","0.4","104552","0","2","0","0","0","0","太陽のアミュレット","0","4","攻撃アクセサリ"
"14.8","0","0","0","0","0","0","40","0","0","104553","0","2.4","0","0","0","0","焔帝の指輪","0","4","攻撃アクセサリ"
"10.8","0","0","0","0","0.4","0","0","0","0","104554","0","1.6","0","0","0","0","猫神のペンダント","2","4","命中アクセサリ"
"0","0","1","2","0","0","1","26","0","1.2","104581","0","0","0","0","0","0","身代わりのバングル","0","4","防御アクセサリ"
"0","0","0","0","0","0","1.8","60","0","1","104582","0","0","0","0","0","0","月のブレスレット","0","4","防御アクセサリ"
"0","0","0","0","2","0","1.2","40","0","1.2","104583","0","0","0","0","0","0","聖信徒のペンダント","0","4","防御アクセサリ"
"0","0","1","9.2","0","0","0","10","0","0","104611","0","0","0","3","1.2","0","三日月の嘆き","0","4","魔法アクセサリ"
"0","0","0","14","0","0","0","24","0","0","104612","24","0","0","0","1.6","0","竜の涙","0","4","魔法アクセサリ"
"0","0","0","16","0","0","0","0","0","0","104613","0","0","0","3.2","2","0","大賢者の宝珠","0","4","魔法アクセサリ"
"21","0","0","0","0","0","0","24","0","0","105011","0","2","0","0","0","0","ライトニングブレード","0.6","5","剣"
"23","0","0","0","0","0","0","24","0","0","105012","0","0","0","0","0","0","天開の聖剣","0.6","5","剣"
"24","0","0","0","0","0","0","28","0","0","105013","0","0","0","1.6","0","0","罪過の大剣","0","5","剣"
"26.4","0","0","0","0","0","0","32","0","0","105014","0","0.8","0","0","0","0","神湊剣アクアルーラー","0","5","剣"
"29","0","0","0","0","0","0","12","0","0","105015","0","2","0","0","0","0","覇王光龍剣","0","5","剣"
"30.6","0","0","0","0","0","0","16","0","0","105016","0","2.8","0","0","0","0","星核剣エルツシュナイド","0","5","剣"
"33.4","0","0","0","0","0","0","12","0","0","105017","0","3.2","0","0","0","0","神兎乃大剣","0","5","剣"
"23.6","0","0","0","0","0","0","0","0","0","105041","0","2.4","0","0","0","0","百華白桜刀","0.6","5","刀"
"24","0","0","0","1.2","0","0","0","0","0","105042","0","2.4","0","0","0","0","流禍の蒼刃","0","5","刀"
"25","0.4","0","0","0","0","0","0","0","0","105043","0","2.8","0","0","0","0","妖刀血鴉","0","5","刀"
"26.8","0","0","0","0","0","0","16","0","0","105044","0","3.2","0","0","0","0","焔神刀イグニース","0","5","刀"
"24","0","0","0","0","0","0.8","20","0","0","105045","0","2","0","0","0","0","翠風神ノ太刀","0","5","刀"
"30","0","0","0","0","0","0","0","0","0","105046","0","5","0","0","0","0","神降りの枝刃刀","0.4","5","刀"
"34.4","0","0","0","0","0","0","0","0","0","105047","0","4","0","0","0","0","旺鯉乃神刀","0","5","刀"
"20","0","0","0","0","0","0","24","0","0","105071","30","4","0","0","0","0","エメラルドダガー","0","5","短剣"
"23","0","0.4","0","0","0","0","8","0","0","105072","0","4","0","0","0","0","ラヴァエッジ","0","5","短剣"
"24","0","0","0","0","0","0","12","0","0","105073","24","3.2","0","0","0","0","ティルナノーグダガー","0","5","短剣"
"24.8","0","0","0","0","0","0","22","0","0","105074","0","4","0","1.2","0","0","天雷の双神剣","0","5","短剣"
"29.2","0","0","0","0","0","0","0","0","0","105075","0","4","0","0","0","0","天黒剣オブシウス","0","5","短剣"
"32.2","0","0","0","0","0","0","0","0","0","105076","0","2.8","0","0","0","0","ゲヘナドラグーン","0","5","短剣"
"30.6","0","0","0","0","0","0","0","0","0","105077","0","6","0","0","0","0","冥刃・鴉天狗","0.8","5","短剣"
"24","0","0","0","0","0","0","0","0","0","105101","0","1.2","0","0","0","0","ムーンセスタス","0.6","5","拳"
"26","0","0","0","0","0","0","0","0","0","105102","0","3.2","0","0","0","0","クリムゾンクロー","0","5","拳"
"24","0","0","0","0","0","0.6","0","0","0","105103","0","2.8","0","0","0","0","コキュートスネイル","0","5","拳"
"24.8","0","0","0","0","0","0.8","0","0","0","105104","0","3.2","0","0","0","0","嵐神テンペストギア","0","5","拳"
"22.2","0","0","0","0","0","0","0","0","1.2","105105","0","6","0","0","0","0","極闇爪ブラッディハウル","0","5","拳"
"30.8","0","0","0","0","0","0","0","0","0","105106","0","6","0","0","0","0","星核拳エルツロア","0","5","拳"
"26.6","0","0","0","0","0","0.8","0","0","0.6","105107","0","5.6","0","0","0","0","通天手甲・犀打ち","0","5","拳"
"20","0","0.4","0","0","0","0","0","0","0.8","105131","0","0.8","0","0","0","0","白銀の大翼弓","0","5","弓"
"22","0.4","0","0","0","0","0","0","0","0.6","105132","0","1.4","0","0","0","0","アビスボウ","0","5","弓"
"25.2","0","0","0","0","0","0","0","0","0","105133","0","3","0","0","0","0","紅天弓","0.6","5","弓"
"26.4","0","0","0","0","0","0.4","0","0","0.4","105134","0","0","0","0","0","0","装號弓デウスフォール","0","5","弓"
"27.4","0","0","0","0","0","0.6","0","0","0.2","105135","0","0","0","0","0","0","氷涙弓フリージングティア","0","5","弓"
"27.8","0","0","0","0","0","0.8","0","0","0.4","105136","0","0","0","0","0","0","星核弓エルツボーゲン","0","5","弓"
"32","0","0","0","0","0","0","0","0","0.4","105137","0","4.4","0","0","0","0","天穿乃隼弓","0","5","弓"
"19.6","0","0","0","0","0","0.8","0","0","0.4","105161","0","2","0","0","0","0","ゼロフロストランス","0","5","槍"
"18.4","0","0","0","0","0.4","0.8","0","0","0.6","105162","0","0","0","0","0","0","ゲイルスティンガー","0","5","槍"
"20.4","0","0","0","0","0","0.8","0","0","0.8","105163","0","0","0","0","0","0","護天の聖槍","0","5","槍"
