f76b706117a253bc41c22017b637e49f8659ed4386e20f516b88bc5170eae37e,b0d7e120fa041602d7135985f5a7e143c8045c67d36dc72e5cb38be29512b2fa,2700e8a5d9b1c8fa4f7614784f04df86dda510da40d97484ec14251b4d4308e0,8292db861c588237caa82f6c455ca1cf39d92982c46a9969bd935e680f78f3b4,181e0e805a21ac13443d6190d1a845ab2f3430d245ae13999948d1871df68ece,b7883b4788d6ff052398e610c21fd9456e6a503a5be1796864462f5d427f6615,c989225c1b5de3292fd07ae48348c3d262b7202894f2e09bf8522ae0eb1f393e,9dcf379c6f387c6abace8b973ee287f865ab8060b5f273e63c2fc46584acfd63,5a7942e8202b6d6c655b8ab8c716c42de2e83ee3c02a8483c91e4b9f2a4a4a7e,30bf7d4e359e339ca2a180e4646e9a56e107f242bdf38d702265ab63519505eb,96cd2ad31fe8cc947f2aa9fe355da4282619b3a6e698ee72dea0e4746f2dbba1,0b364a0719a7cd0124dba48504a85ee85b69ceb57824f1150672e922d8214c97,fefe0cd0860bd2712c11cd0becc45c10b7bf10e1f44d3a38a8a7f68d4184fd4d
"-1","1","vo_minigame_1012_incorrect_116","0","4","4","11130201","20000","1","0","0","1302","タイムアップよ！"
"-1","1","vo_minigame_1012_incorrect_117","0","5","5","11130202","20000","1","0","0","1302","いや答えなさいよ！"
"0","1","vo_minigame_1012_incorrect_118","6","3","3","11130301","0","1","0.01","0","1303","難しいわね…"
"0","1","vo_minigame_1012_incorrect_119","0","4","4","11130302","0","1","0","0","1303","難易度高すぎね…"
"0","1","vo_minigame_1012_incorrect_123","0","2","2","11130401","0","1","0","0","1304","忘れちゃダメよ？"
"0","1","vo_minigame_1012_incorrect_126","0","1","1","11130501","0","1","0","0","1305","全部が間違いじゃないわ！"
"10","1","vo_minigame_1012_result_1000","4","8","7","11300101","10","1","3.18","1","3001","フフ、全問正解よ！\nちゃんと勉強してるみたいで\n感心だわ♪"
"10","1","vo_minigame_1012_result_1001","10","7","8","11300102","10","1","3.33","1","3001","すごいじゃない…全問正解よ！\nま、当然といや当然よね～\nだってあたしが\n教えてやってんだから♪"
"10","1","vo_minigame_1012_result_1002","10","1","8","11300103","10","1","5.41","1","3001","全問正解！　パチパチパチ～♪\nこの難易度はもう完璧じゃない？\n次はもっと難しい問題に挑戦よ！\nあんたならできるって！"
"10","1","vo_minigame_1012_result_1003","10","8","5","11300104","10","1","8.11","2","3001","へえ…難しい問題を選んだのに\n全問正解できてるじゃない！！\nちょっとあんたすごすぎだわ…！\nパーフェクトよパーフェクト！"
"10","1","vo_minigame_1012_result_1004","0","5","10","11300105","10","1","1.31","2","3001","まる…まる…全部まる！\n難しい問題なのに全問正解よ…！\n驚いた…あんたいつの間に、\nこんなに勉強してたのよ！"
"10","1","vo_minigame_1012_result_1005","0","8","9","11300106","10","1","4.93","2","3001","ここまで完璧に正解されちゃうと\nちょっと悔しいわね…！\nけど素直に褒めてやるわ！\nえらい、えらい、えら～い！"
"10","1","vo_minigame_1012_result_1006","4","8","5","11300107","10","1","2.99","3","3001","すごい…あんたパーフェクトよ！\nこのままいけば次の試験、\n学年一位も夢じゃないかもね！\n楽しみだわ～♪"
"10","1","vo_minigame_1012_result_1007","4","7","8","11300108","10","1","8.37","3","3001","満点よ！　フフ、もうあんたに\n教えることはなにもないわ…！\n逆にあたしがあんたに教わりたい\nくらいよ！　…ね、先生♪"
"10","1","vo_minigame_1012_result_1008","8","5","7","11300109","10","1","5.32","3","3001","全・問・正・解！\n超難問揃いなのにすごいわね…！\nもしかしてだけど、\nあんたって天才！？"
"9","1","vo_minigame_1012_result_1009","4","1","7","11300110","7","1","4.77","1","3001","お、かなりいい点数ね～！\nあたしも教えがいがあるわ♪\nさ、まだまだ勉強するわよ！"
"9","1","vo_minigame_1012_result_1010","4","7","8","11300111","7","1","2.97","1","3001","うん、いい感じで点取れてるわ！\nこの調子で次は、\n満点を見せてほしいわね！"
"9","1","vo_minigame_1012_result_1011","0","1","5","11300112","7","1","3.47","1","3001","あ～惜しい！\nもうちょっとで満点じゃない！\n次はパーフェクトいけるわ！\n頑張りましょ！"
"9","1","vo_minigame_1012_result_1012","4","7","8","11300113","7","1","5.32","2","3001","すごい、かなりできてるわよ！\n難しい問題なのにやるじゃない！\nあとは目指せ、満点ね！"
"9","1","vo_minigame_1012_result_1013","10","7","8","11300114","7","1","6.49","2","3001","うん、かなりいい感じよ！\nあんたには赤点の心配なんて\nまーったくなさそうね♪\nでも勉強はやめさせないけど！"
"9","1","vo_minigame_1012_result_1014","0","1","5","11300115","7","1","3.56","2","3001","あーあとちょっとで\n全問正解だったのに！\n難しい問題だけどあんたなら\n次は満点狙えるわ！"
"9","1","vo_minigame_1012_result_1015","10","1","8","11300116","7","1","5.67","3","3001","うん、ほとんど正解よ！\nこんな難しい問題なのに、\nすごいじゃない！\nやっぱりあんた只者じゃないわ！"
"9","1","vo_minigame_1012_result_1016","10","1","7","11300117","7","1","2.85","3","3001","着実に成長してるって感じね？\nあんたならこの難問でも、\nいつか満点取れちゃうかも…！"
"9","1","vo_minigame_1012_result_1017","0","1","5","11300118","7","1","3.88","3","3001","うわー惜しいわね！\nもうちょっとで満点よ？\nま、あたしでも悩む難問だから、\nこの点数は胸を張っていいわ！"
"6","1","vo_minigame_1012_result_1018","0","1","3","11300119","4","1","4.12","1","3001","正解率は半分くらいか～\n悪くはないんだけど、あんたなら\nこんなもんじゃないでしょ？"
"6","1","vo_minigame_1012_result_1019","0","1","9","11300120","4","1","4.34","1","3001","んーはっきり言っちゃうと\n中途半端な点数ね…\nまあいいわ！こっからガンガン\n点数上げていくわよ！"
"6","1","vo_minigame_1012_result_1020","0","1","3","11300121","4","1","3.15","1","3001","う～ん、正直物足りない点数ね！\nあんたには期待してんだから、\nもっと頑張んなさい！"
"6","1","vo_minigame_1012_result_1021","0","1","9","11300122","4","1","5.3","2","3001","半分くらいの正解率か\n難しい問題だから仕方ないわね…\nでもあんたはもっとできる！\nだってあたしがついてんのよ！"
"6","1","vo_minigame_1012_result_1022","0","1","8","11300123","4","1","2.55","2","3001","うん、そこそこできんじゃない！\n頑張って勉強して\nさらに上を目指しましょ！"
"6","1","vo_minigame_1012_result_1023","0","7","1","11300124","4","1","4.19","2","3001","難問なのにこの正解率は\nよくやってる方よね！\nでもこんなところで\n満足してんじゃないわよ！？"
"6","1","vo_minigame_1012_result_1024","0","1","7","11300125","4","1","3.43","3","3001","難問なのに半分くらい正解\nできてんじゃない♪\nこの調子でもっと学力\n上げていきましょ！"
"6","1","vo_minigame_1012_result_1025","0","1","1","11300126","4","1","0","3","3001","よし、平均点ってとこね！\nちゃんと勉強してるみたいで\n安心したわ～♪"
"6","1","vo_minigame_1012_result_1026","0","7","8","11300127","4","1","3.72","3","3001","難問揃いでこの正解率は\n大したもんよ！\nま、もっといい点取りたいんなら\n勉強、付き合ったげるわ！"
"3","1","vo_minigame_1012_result_1027","1","2","3","11300128","1","1","3.5","1","3001","なるほど…\nこれは教えがいがあるわね\nビシバシ鍛えてやるから\n覚悟しなさい！"
"3","1","vo_minigame_1012_result_1028","1","2","4","11300129","1","1","3.25","1","3001","ちょっとあんた、\n全然できてないじゃない！\n…まさかこれが本気だなんて\n言わないわよね～？"
"3","1","vo_minigame_1012_result_1029","0","2","3","11300130","1","1","4.62","1","3001","うーん……適当に答えても\nこれくらい正解できるわよ？\nちょっと本腰入れて\n教えないとね……！"
"3","1","vo_minigame_1012_result_1030","0","1","9","11300131","1","1","4.5","2","3001","…ま、まあこの問題は\nあんたには難しすぎたのかもね\nちょっとずつでいいから、\nレベルアップしていきましょ！"
"3","1","vo_minigame_1012_result_1031","9","3","3","11300132","1","1","0.01","2","3001","んー結構ミスっちゃってるわね…\nこのまま続けるのもいいけど、\n簡単な問題からやり直すのも\nありかもよ～？"
"3","1","vo_minigame_1012_result_1032","9","9","9","11300133","1","1","0.01","2","3001","あらら、あんたにはちょっと\n難しすぎたかしら…？\nもう一回やり直しましょうか！"
"3","1","vo_minigame_1012_result_1033","6","3","3","11300134","1","1","0.01","3","3001","うーん、残念な結果ね…\n超難問だから仕方ないけど\n無理せず簡単な問題から挑戦\nしてもいいかもよ？"
"3","1","vo_minigame_1012_result_1034","0","9","3","11300135","1","1","2.97","3","3001","正解率はかなり悪いわね…\nまあ難しい問題だもんね…！\nそのチャレンジ精神は買うわ！"
"3","1","vo_minigame_1012_result_1035","0","1","3","11300136","1","1","3.1","3","3001","なんとか０点は免れたわね…\n難問揃いだけど、\nもっと頑張っていきましょ！"
"0","1","vo_minigame_1012_result_1036","1","2","6","11300137","0","1","4.31","1","3001","…あんたさ、０点なんて\n逆に取るの難しいわよ！？\nまさか狙ったわけじゃ\nないでしょーね～！？"
"0","1","vo_minigame_1012_result_1037","1","2","2","11300138","0","1","0.1","1","3001","０点って…\nあんたふざけてんの！？\nちゃんとやらないなら\n電撃魔法くらわせるわよ！？"
"0","1","vo_minigame_1012_result_1038","9","3","9","11300139","0","1","4.23","1","3001","もしかしたらあんたは\n勉強向いてないのかもね…\n…勉強だけがすべてじゃないわ\n違うとこで頑張りましょ！"
"0","1","vo_minigame_1012_result_1039","0","2","3","11300140","0","1","4.38","2","3001","怒んないから正直に言って？\n…ふざけて答えたでしょ？\nほら、正直に\n言・い・な・さ・い？"
"0","1","vo_minigame_1012_result_1040","0","2","8","11300141","0","1","3.58","2","3001","あんたの点数は～～…\n…はい！　０てーん！！\n…って、ふざけんなーー！！！"
"0","1","vo_minigame_1012_result_1041","1","2","4","11300142","0","1","2.02","2","3001","０点ってどういうこと！？\nいやあんた、逆にすごいわよ！？\n目つぶってやったとしても\n１点は取れるから！"
"0","1","vo_minigame_1012_result_1042","9","1","9","11300143","0","1","5.53","3","3001","あちゃー……残念だけど０点よ\nちょっと難しすぎたかもねー…\n…ま、こんなこともあるわ！\n気を落とさなくていいわよ！"
"0","1","vo_minigame_1012_result_1043","9","1","3","11300144","0","1","4.4","3","3001","かなりの難問とはいえ、\n０点はちょっと寂しいわね…\nでもま、逆に考えるのよ！\nあんたには伸びしろしかないわ！"
"0","1","vo_minigame_1012_result_1044","0","1","3","11300145","0","1","5.35","3","3001","０点かー…うん、ごめん…\n慰めの言葉が浮かばないわ！\n……ま、次があるから\n切り替えてくのよ！"
"0","2","vo_minigame_1012_correct_132","0","8","8","12120101","0","1","0","0","1201","OK！"
"0","2","vo_minigame_1012_correct_133","0","7","7","12120102","0","1","0","0","1201","合ってる！"
"0","2","vo_minigame_1012_correct_134","0","7","7","12120103","0","1","0","0","1201","グッド！"
"3000","2","vo_minigame_1012_correct_135","0","5","5","12120201","0","1","0","0","1202","まじっ！？"
"3000","2","vo_minigame_1012_correct_136","0","10","10","12120202","0","1","0","0","1202","へえ～！"
"6000","2","vo_minigame_1012_correct_137","0","7","7","12120203","3001","1","0","0","1202","その調子！"
"-1","2","vo_minigame_1012_correct_138","0","1","1","12120204","13333","1","0","0","1202","ちょっと急ぐわよ！"
"0","2","vo_minigame_1012_correct_139","0","5","5","12120301","0","1","0","0","1203","すごすぎ！"
"0","2","vo_minigame_1012_correct_141","0","7","7","12120401","0","1","0","0","1204","楽勝！"
"0","2","vo_minigame_1012_correct_140","0","7","7","12120501","0","1","0","0","1205","リベンジね！"
"-1","2","vo_minigame_1012_correct_142","0","1","1","12120601","3","1","0","0","1206","いいわよ！"
"-1","2","vo_minigame_1012_correct_143","0","2","2","12120701","3","1","0","0","1207","まだまだ！"
"0","2","vo_minigame_1012_incorrect_127","0","2","2","12130101","0","1","0","0","1301","ブー！"
"0","2","vo_minigame_1012_incorrect_128","0","2","2","12130102","0","1","0","0","1301","ダメー！"
"0","2","vo_minigame_1012_incorrect_129","0","9","9","12130103","0","1","0","0","1301","あらら…！"
"3000","2","vo_minigame_1012_incorrect_130","0","3","3","12130201","0","1","0","0","1302","焦らない！"
"3000","2","vo_minigame_1012_incorrect_131","0","5","5","12130202","0","1","0","0","1302","ゆっくり！"
"6000","2","vo_minigame_1012_incorrect_132","0","2","2","12130203","3001","1","0","0","1302","深呼吸！"
"-1","2","vo_minigame_1012_incorrect_133","0","3","3","12130204","20000","1","0","0","1302","遅いわね…！"
"0","2","vo_minigame_1012_incorrect_134","0","5","5","12130301","0","1","0","0","1303","ムズッ！"
"0","2","vo_minigame_1012_incorrect_135","0","6","6","12130401","0","1","0","0","1304","忘れたの？"
"0","2","vo_minigame_1012_incorrect_136","0","2","2","12130501","0","1","0","0","1305","次はいける！"
"30000","2","vo_minigame_1012_time_100","3","2","2","12170101","20000","1","0.01","0","1701","ラストスパート！"
"30000","2","vo_minigame_1012_time_101","3","1","1","12170102","20000","1","0.01","0","1701","もうすぐ終わりよ！"
"-1","2","vo_minigame_1012_result_1045","10","1","7","12300101","20","1","3.74","1","3001","はい、よくできました！\n基礎はもう完璧ね！\n次はもっと難しい問題にも\nチャレンジしちゃいなさいよ！"
"-1","2","vo_minigame_1012_result_1046","0","9","1","12300102","20","1","3.85","1","3001","なによあんた、走り出したペンが\n止まらないって感じ？\nったくシンプルにすごいじゃない\n花丸あげるわ！"
"-1","2","vo_minigame_1012_result_1047","8","5","5","12300103","20","1","0.01","1","3001","すごい点数ね…！\nあんた勉強してないとか言って\nホントはめちゃくちゃやってる\nパターンのやつね！？"
"-1","2","vo_minigame_1012_result_1048","4","7","8","12300104","20","1","2.86","2","3001","勉強の成果、\nちゃんとでてんじゃない！\nあたしもあんたの先生として、\n鼻が高いわ～♪"
"-1","2","vo_minigame_1012_result_1049","9","3","5","12300105","20","1","2.02","2","3001","オッケー！　もう十分よ！\nこれ以上でき過ぎちゃったら、\nあたしが教える必要なくなるわ！"
"-1","2","vo_minigame_1012_result_1050","0","1","5","12300106","20","1","4.46","2","3001","難しい問題を選んだつもりなのに\nすごい正解数ね…！\nでもまだ上がある…\n次は最難関に挑戦よ！"
"-1","2","vo_minigame_1012_result_1051","7","4","5","12300107","20","1","6.85","3","3001","すごいすごいとは思ってたけど、\nあんた勉強も完璧なの…？\nそりゃみんなあんたに惚れ…\nや、な、なんでもない！！"
"-1","2","vo_minigame_1012_result_1052","0","9","5","12300108","20","1","3.79","3","3001","この問題、あたしでも悩む\n超難問なのに…\nふふっ、もう褒めるしかないわ！\n大変よくできました！"
"-1","2","vo_minigame_1012_result_1053","7","4","4","12300109","20","1","0.01","3","3001","別に顔赤くなんてなってない！\n頭がいい人が好きとか…\nかっこいいとか…\n…思ってないからね！"
"-1","2","vo_minigame_1012_result_1054","0","5","5","12300110","20","1","0","1","3001","スピードも正確さも完璧…\n文句なしの満点だわ！\nあんた将来、とんでもない人に\nなっちゃうんじゃない！？"
"-1","2","vo_minigame_1012_result_1054","0","5","5","12300112","20","1","0","2","3001","スピードも正確さも完璧…\n文句なしの満点だわ！\nあんた将来、とんでもない人に\nなっちゃうんじゃない！？"
"-1","2","vo_minigame_1012_result_1054","0","5","5","12300114","20","1","0","3","3001","スピードも正確さも完璧…\n文句なしの満点だわ！\nあんた将来、とんでもない人に\nなっちゃうんじゃない！？"
"19","2","vo_minigame_1012_result_1056","10","7","5","12300116","15","1","3","1","3001","おお～かなり正解できてるわね！\nこの調子でもっとすごい点\n目指しちゃうわよ！"
"19","2","vo_minigame_1012_result_1057","10","8","8","12300117","15","1","0.01","1","3001","うん、バッチリいい感じよ！\nちゃんと勉強してるみたいで\n関心関心♪"
"19","2","vo_minigame_1012_result_1058","0","8","5","12300118","15","1","4.01","1","3001","え、こんなにいい点取れたのに\nまだ満足してないの？\nなによその向上心…\nいいじゃない！"
"19","2","vo_minigame_1012_result_1059","10","7","8","12300119","15","1","2.83","2","3001","スピードも正解数もいい感じよ！\nねえねえ、この調子で\nてっぺん目指しちゃう？"
"19","2","vo_minigame_1012_result_1060","0","10","10","12300120","15","1","0","2","3001","この難易度でも\nスラスラ答えちゃうなんて…\nあんたって\nほんとすごいやつよね…！"
"19","2","vo_minigame_1012_result_1061","4","7","8","12300121","15","1","3.66","2","3001","これだけ正解できたら\n勉強も楽しいわよね♪\nさ、まだまだ続けるわよ～！"
"19","2","vo_minigame_1012_result_1062","0","8","5","12300122","15","1","3.28","3","3001","あんた、この成績\nまぐれじゃないわよね…！\nこれだけできたら\n大したもんだわ！"
"19","2","vo_minigame_1012_result_1063","0","1","8","12300123","15","1","2.7","3","3001","すごい！　とってもいい成績よ！\nこの難問も、あんたにかかりゃ\nイチコロってやつ？"
"19","2","vo_minigame_1012_result_1064","9","9","5","12300124","15","1","3.98","3","3001","あんた…もしかして\nあたしより点数いいかも？\nあ、あたしもあんたを見習って\n勉強しないとね…！"
"14","2","vo_minigame_1012_result_1067","0","1","7","12300131","10","1","2.51","1","3001","うん、なかなかいい点数よ！\nでもまだまだ頑張れるわよね？\nはい、次いきましょ！"
"14","2","vo_minigame_1012_result_1068","0","7","1","12300132","10","1","4.16","1","3001","十分優秀な成績だけど\nあんたならもっとできる！\nさ、頑張って勉強するわよ！"
"14","2","vo_minigame_1012_result_1069","0","7","8","12300133","10","1","2.07","1","3001","うん、いい感じね！\nこの調子で少しずつ、\n正解数を増やしてくわよ！"
"14","2","vo_minigame_1012_result_1070","0","1","8","12300134","10","1","3.51","2","3001","難問揃いなのに、\nけっこーいい感じじゃない！\nちゃんとできてるから\n自信もっていいわよ！"
"14","2","vo_minigame_1012_result_1071","0","1","1","12300135","10","1","0","2","3001","難しい問題でも基礎は大事よ！\nこの調子でどんどん\n点数上げていきましょう！"
"14","2","vo_minigame_1012_result_1072","0","7","1","12300136","10","1","4.3","2","3001","10問以上取れてるわね！\nえ、まだ物足りない？\nフフ、じゃあもっと上\n目指しちゃう？"
"14","2","vo_minigame_1012_result_1073","0","7","8","12300137","10","1","4.47","3","3001","うん、この難問でこの点数は\n十分すぎる出来よね！\nま、あんたならもっといい点\n目指しちゃうんだろうけど♪"
"14","2","vo_minigame_1012_result_1074","0","9","8","12300138","10","1","3.68","3","3001","はいお疲れ～\nなかなか良い点数じゃない\n…あたしも勉強しないとね！"
"14","2","vo_minigame_1012_result_1075","0","1","5","12300139","10","1","3.34","3","3001","おお～10問以上\n正解してんじゃない！\nあんたやっぱり\nただ者じゃないわね～"
"14","2","vo_minigame_1012_result_1077","0","8","1","12300141","10","1","6.58","1","3001","うん正解率は申し分なしね！\nあとはもっと早く解ければ\nもっと点数は伸びてくわよ！\nこの調子で頑張っていきましょ！"
"14","2","vo_minigame_1012_result_1077","0","8","1","12300143","10","1","6.58","2","3001","うん正解率は申し分なしね！\nあとはもっと早く解ければ\nもっと点数は伸びてくわよ！\nこの調子で頑張っていきましょ！"
"14","2","vo_minigame_1012_result_1077","0","8","1","12300145","10","1","6.58","3","3001","うん正解率は申し分なしね！\nあとはもっと早く解ければ\nもっと点数は伸びてくわよ！\nこの調子で頑張っていきましょ！"
"9","2","vo_minigame_1012_result_1078","0","7","1","12300146","5","1","4.24","1","3001","ふ～ん、まあまあの出来だわ\n悪くはないんだけど…あんたには\nもっともっと期待してるわ～"
"9","2","vo_minigame_1012_result_1079","0","1","7","12300147","5","1","4.74","1","3001","うん、頑張ったけど…\n正直もっと正解できるかもね～？\nこんなのあんたには通過点！\nさらに良い点目指してみない？"
"9","2","vo_minigame_1012_result_1080","0","1","1","12300148","5","1","0","1","3001","まあまあな点数だけど、\n自分的に手ごたえはどう？\nダメだって思ってんなら、\nまだまだ伸びる余地ありね！"
"9","2","vo_minigame_1012_result_1081","0","1","8","12300149","5","1","2.21","2","3001","うん、中々の出来ね！\nでもあんたはもっといい点\n取れるはずよ！\nもっと頑張りましょうか！"
"9","2","vo_minigame_1012_result_1082","0","1","3","12300150","5","1","2.46","2","3001","ん～はっきり言って微妙ね！\nま、難しい問題だし、\n勉強すれば\n点数は上がっていくと思うわ！"
"9","2","vo_minigame_1012_result_1083","0","1","3","12300151","5","1","2.94","2","3001","ん～…\n10点には届かなかったか～\n次は10点越え目指して\n頑張ってみない？"
"9","2","vo_minigame_1012_result_1084","0","1","7","12300152","5","1","4.19","3","3001","はいお疲れ～\n点数的にはまあまあってとこね！\nま、超難問だし頑張ったわよ"
"9","2","vo_minigame_1012_result_1085","0","1","1","12300153","5","1","0","3","3001","うん、かなり難しい問題なのに\n最後までやり遂げたわね\n次はもっといい点目指してみる？"
"9","2","vo_minigame_1012_result_1086","0","1","3","12300154","5","1","2.63","3","3001","ちょっとミスが多かったかもね～\nでも間違えた所は復習して\n次は正解するわよー！"
"4","2","vo_minigame_1012_result_1087","0","1","3","12300155","1","1","5.53","1","3001","あら…あんまり良くない点数ね～\nどうしたの、調子でも悪かった？\n次はもっと頑張りましょうか"
"4","2","vo_minigame_1012_result_1088","9","3","3","12300156","1","1","0.01","1","3001","ん～…正解数は\n物足りないわね～\nもうちょっと勉強の時間\n増やしちゃおっか？"
"4","2","vo_minigame_1012_result_1089","3","1","3","12300157","1","1","4.15","1","3001","ん～…あんたならもうちょと\nいい点取れんでしょ～？\nもっと頑張んなさいよ\n期待してやってんだからさ！"
"4","2","vo_minigame_1012_result_1090","9","9","9","12300158","1","1","0.01","2","3001","ん～今のあんたには、\nこの問題は難しかったかしら…\n難易度下げてチャレンジするのも\nありかもね～？"
"4","2","vo_minigame_1012_result_1091","0","1","3","12300159","1","1","5.37","2","3001","あんまり出来は良くないわね～\n難しい問題だししょうがないけど\n次はもっと頑張ってほしいわ！"
"4","2","vo_minigame_1012_result_1092","0","1","3","12300160","1","1","1.44","2","3001","なるほど…\nちょっと苦手な問題が多かった？\nもう一度チャレンジ\nしてみましょうか～"
"4","2","vo_minigame_1012_result_1093","0","3","3","12300161","1","1","0","3","3001","んん～…問題が難しすぎた？\n無理に難しい問題続けるより、\n難易度下げた方が\n勉強の効率良いかもよ～？"
"4","2","vo_minigame_1012_result_1094","3","9","3","12300162","1","1","2.91","3","3001","…あんまり点数取れなかったわね\nこれはあたしにも難しい問題だし\nそう落ち込まなくても大丈夫！\n次頑張りましょ！"
"4","2","vo_minigame_1012_result_1095","0","1","5","12300163","1","1","2.61","3","3001","ごめん、ちょっと難しすぎた？\nもう一度チャレンジするも良し、\n難易度を下げるも良し、\nあんたがやる気なら付き合うわ！"
"0","2","vo_minigame_1012_result_1096","1","2","4","12300164","0","1","3.63","1","3001","ちょっとあんた…\nやる気ないわよね～！？\n次こんな点数取ったら\n怒るわよ！"
"0","2","vo_minigame_1012_result_1097","1","2","6","12300165","0","1","4.16","1","3001","はあ…自分で何点取ったか\n分かってるわよね～…？\n０点よ０点！　舐めてんの！？"
"0","2","vo_minigame_1012_result_1098","6","3","3","12300166","0","1","0.01","1","3001","うう～頭痛い…\nあんたのせいよ！\nなに０点って！\nはあ、このままじゃ赤点よ～…"
"0","2","vo_minigame_1012_result_1099","0","2","6","12300167","0","1","5.75","2","3001","ねえ、あんた本気でやったの？\nまさか適当にやるわけないわよね\n…分かった、\nもう一回チャレンジするのよ！"
"0","2","vo_minigame_1012_result_1100","1","2","4","12300168","0","1","5.64","2","3001","あ…あんた、０点よ０点…！\nあたしの教え方が悪かった…？\n…燃えてきたわ！\n絶対あんたの学力上げてやる！"
"0","2","vo_minigame_1012_result_1101","8","4","8","12300169","0","1","5.73","2","3001","ちょっと待って採点ミスかも…\n…いや合ってるわね。はい０点\n…って０点！？\nふざけんなーー！"
"0","2","vo_minigame_1012_result_1102","1","3","5","12300170","0","1","5.32","3","3001","あらら…０点よ\nま、難しい問題だしね…\n…つっても０点は無いわ！\n一問くらい正解しなさいよ！"
"0","2","vo_minigame_1012_result_1103","9","9","3","12300171","0","1","2.37","3","3001","残念だけど０点よ\nま、まあ前向きにとらえるなら、\n今が底よ！　どん底！\nあとは上がってくだけね！"
"0","2","vo_minigame_1012_result_1104","3","1","9","12300172","0","1","4.25","3","3001","…かなり出来が悪いわね\n一旦休憩しましょうか？\nリフレッシュして頭切り替えて\nもう一度頑張りましょう！"
"0","3","vo_minigame_1012_gamestart_100","0","7","7","13100101","0","1","0","0","1001","さ、勉強を始めるわよ"
"0","3","vo_minigame_1012_gamestart_101","0","1","1","13100102","0","1","0","0","1001","よし、勉強の成果を見てやるわ！"
"0","3","vo_minigame_1012_gamestart_102","0","7","1","13100103","0","1","1.82","0","1001","じゃあ試験するわよ。はい教科書閉じて！"
"-1","3","vo_minigame_1012_gamestart_103","4","8","8","13100201","3","1","0.01","0","1002","やる気マンマンじゃない！"
"-1","3","vo_minigame_1012_gamestart_104","0","1","1","13100202","3","1","0","0","1002","よし、じゃあもう一回やるわよ！"
"1","3","vo_minigame_1012_gamestart_105","0","0","0","13100301","1","1","0","0","1003","普通の難易度よ！"
"1","3","vo_minigame_1012_gamestart_106","0","7","7","13100302","1","1","0","0","1003","まずは基本からね！"
"2","3","vo_minigame_1012_gamestart_107","0","10","10","13100303","2","1","0","0","1003","難しい問題に挑戦するのね！"
"2","3","vo_minigame_1012_gamestart_108","0","8","1","13100304","2","1","0.67","0","1003","よし、あんたならできるわ！"
"3","3","vo_minigame_1012_gamestart_109","0","5","5","13100305","3","1","0","0","1003","あたしでも手こずる難問揃いよ…！"
"3","3","vo_minigame_1012_gamestart_110","0","2","2","13100306","3","1","0","0","1003","激ムズだけど頑張んなさい！"
