e98103cbd03010396023747d09f354c30746963e90adc987da4cfc2ca16d8e0a,1acc843a70b8014fe0fb9743359fc11a1accfbe0276880a7ba65de08bb349c25,38c3c00f47ac8ded9b347f20a83ffd29394d150c08f2be2eee57ad6dd95096ea,76e8c86343139b5fdc764fe6d4ac9ef2eaea1b2ac1091a240a87ad73cfb9292e,066dd6655c4a405c3af9d77044076d158270b0516b201ed3f60cfca41db52052,aac07effcab43c94e8ab8ac7a135350f741f2ad75642ed1bb0b2ff3fda573746,c2f78ee1368450fa2c6a6c5735d8591127576ac928504eb805c5b7e511856e7f,bf38bcb1621a865deca9fd79bf38da20813e02b151706b5d56a4fb7e3a46c0bc,ea1c28daaa4bbdb1e5fe217beda880e67275d897958fee371f7247b35711e59c,cea8d38d3ce38abdcacf83238cbcd0ea91e67bef35fd3183f512982605fd9a18,4bad9623cdb912e7ef3872fb647a278e81b16749bed3a645403445356bc23d46,b114645169ebf6a837454385bc1c6bdbc61dfc8ab33f2c705ce3d1ba6979afda,d8b0bb7fc55f87934fb8ba1cac03228bec5414dfb3a37514f230d89b93709bd3,34c01d41c159aa3f76748d91931328b7771e20b85323031b3a6311a49a97c581,91b37538c309f201fc888beccbc94d380dcb2bd82ba0c86b41a42953e82c823f,d9830c92d3a011c0de457ea2fb940067e1ba33dce987547b00742ff0b2a7a6fe
"124253","0","1","4","0","0","0","1","0","4","0","124163","0","0","0","110110051"
"114193","0","1","4","0","0","0","1","0","4","0","114013","0","0","0","110110061"
"124103","0","1","4","0","0","0","1","0","4","0","114223","0","0","0","110110071"
"114043","0","1","4","0","0","0","1","0","4","0","114133","0","0","0","110110081"
"124282","0","1","4","0","0","0","1","0","4","0","114073","0","0","0","110110091"
"124522","0","1","4","0","0","0","1","0","4","0","124163","0","0","0","110110101"
"124372","0","1","4","0","0","0","1","0","4","0","124253","0","0","0","110110111"
"114551","0","1","4","0","0","0","1","0","4","0","114013","0","0","0","110110121"
"124432","0","1","4","0","0","0","1","0","4","0","114193","0","0","0","110110131"
"114611","0","1","4","0","0","0","1","0","4","0","114223","0","0","0","110110141"
"124342","0","1","4","0","0","0","1","0","4","0","124103","0","0","0","110110151"
"114581","0","1","4","0","0","0","1","0","4","0","114133","0","0","0","110110161"
"114611","0","1","4","0","0","0","1","0","4","0","114043","0","0","0","110110171"
"114013","0","1","4","0","0","0","1","0","4","0","114193","0","0","0","110120011"
"124163","0","1","4","0","0","0","1","0","4","0","114223","0","0","0","110120021"
"114133","0","1","4","0","0","0","1","0","4","0","124253","0","0","0","110120031"
"114073","0","1","4","0","0","0","1","0","4","0","124313","0","0","0","110120041"
"124343","0","1","4","0","0","0","1","0","4","0","124462","0","0","0","110120051"
"124402","0","1","4","0","0","0","1","0","4","0","124283","0","0","0","110120061"
"124313","0","1","4","0","0","0","1","0","4","0","124523","0","0","0","110120071"
"124462","0","1","4","0","0","0","1","0","4","0","124402","0","0","0","110120081"
"124523","0","1","4","0","0","0","1","0","4","0","124343","0","0","0","110120091"
"114612","0","1","4","0","0","0","1","0","4","0","124462","0","0","0","110120101"
"114552","0","1","4","0","0","0","1","0","4","0","124283","0","0","0","110120111"
"114582","0","1","4","0","0","0","1","0","4","0","124343","0","0","0","110120121"
"114552","0","1","4","0","0","0","1","0","4","0","124523","0","0","0","110120131"
"114612","0","1","4","0","0","0","1","0","4","0","124402","0","0","0","110120141"
"114552","0","1","4","0","0","0","1","0","4","0","124313","0","0","0","110120151"
"114582","0","1","4","0","0","0","1","0","4","0","124343","0","0","0","110120161"
"114612","0","1","4","0","0","0","1","0","4","0","124283","0","0","0","110120171"
"124462","0","1","4","0","0","0","1","0","4","0","124283","0","0","0","110130011"
"124343","0","1","4","0","0","0","1","0","4","0","124523","0","0","0","110130021"
"124313","0","1","4","0","0","0","1","0","4","0","124402","0","0","0","110130031"
"124462","0","1","4","0","0","0","1","0","4","0","124074","0","0","0","110130041"
"114254","0","1","4","0","0","0","1","0","4","0","114164","0","0","0","110130051"
"114194","0","1","4","0","0","0","1","0","4","0","114014","0","0","0","110130061"
"114104","0","1","4","0","0","0","1","0","4","0","124224","0","0","0","110130071"
"124044","0","1","4","0","0","0","1","0","4","0","114134","0","0","0","110130081"
"124283","0","1","4","0","0","0","1","0","4","0","124074","0","0","0","110130091"
"124343","0","1","4","0","0","0","1","0","4","0","114164","0","0","0","110130101"
"124523","0","1","4","0","0","0","1","0","4","0","114254","0","0","0","110130111"
"114552","0","1","4","0","0","0","1","0","4","0","114014","0","0","0","110130121"
"124313","0","1","4","0","0","0","1","0","4","0","114194","0","0","0","110130131"
"114612","0","1","4","0","0","0","1","0","4","0","124224","0","0","0","110130141"
"124402","0","1","4","0","0","0","1","0","4","0","114104","0","0","0","110130151"
"114582","0","1","4","0","0","0","1","0","4","0","114134","0","0","0","110130161"
"114612","0","1","4","0","0","0","1","0","4","0","124044","0","0","0","110130171"
"114254","0","1","4","0","0","0","1","0","4","0","114014","0","0","0","110140011"
"114104","0","1","4","0","0","0","1","0","4","0","114134","0","0","0","110140021"
"124074","0","1","4","0","0","0","1","0","4","0","124224","0","0","0","110140031"
"124044","0","1","4","0","0","0","1","0","4","0","114553","0","0","0","110140041"
"124224","0","1","4","0","0","0","1","0","4","0","114613","0","0","0","110140051"
"114164","0","1","4","0","0","0","1","0","4","0","114583","0","0","0","110140061"
"114134","0","1","4","0","0","0","1","0","4","0","114554","0","0","0","110140071"
"114104","0","1","4","0","0","0","1","0","4","0","114553","0","0","0","110140081"
"114254","0","1","4","0","0","0","1","0","4","0","114613","0","0","0","110140091"
"114194","0","1","4","0","0","0","1","0","4","0","114583","0","0","0","110140101"
"124074","0","1","4","0","0","0","1","0","4","0","114554","0","0","0","110140111"
"114613","0","1","4","0","0","0","1","0","4","0","114583","0","0","0","110140121"
"114583","0","1","4","0","0","0","1","0","4","0","114554","0","0","0","110140131"
"114554","0","1","4","0","0","0","1","0","4","0","114553","0","0","0","110140141"
"124044","0","1","4","0","0","0","1","0","4","0","114583","0","0","0","110150011"
"114104","0","1","4","0","0","0","1","0","4","0","114613","0","0","0","110150021"
"114194","0","1","4","0","0","0","1","0","4","0","114553","0","0","0","110150031"
"114554","0","1","4","0","0","0","1","0","4","0","124284","0","0","0","110150041"
"114583","0","1","4","0","0","0","1","0","4","0","124433","0","0","0","110150051"
"114613","0","1","4","0","0","0","1","0","4","0","124373","0","0","0","110150061"
"114553","0","1","4","0","0","0","1","0","4","0","124314","0","0","0","110150071"
"114554","0","1","4","0","0","0","1","0","4","0","124344","0","0","0","110150081"
"114613","0","1","4","0","0","0","1","0","4","0","124463","0","0","0","110150091"
"124373","0","1","4","0","0","0","1","0","4","0","124344","0","0","0","110150101"
"124433","0","1","4","0","0","0","1","0","4","0","124284","0","0","0","110150111"
"124463","0","1","4","0","0","0","1","0","4","0","124373","0","0","0","110150121"
"124284","0","1","4","0","0","0","1","0","4","0","124314","0","0","0","110150131"
"124344","0","1","4","0","0","0","1","0","4","0","124433","0","0","0","110150141"
"124463","0","1","4","0","0","0","1","0","4","0","124314","0","0","0","110160011"
"124344","0","1","4","0","0","0","1","0","4","0","124373","0","0","0","110160021"
"124314","0","1","4","0","0","0","1","0","4","0","124433","0","0","0","110160031"
"124463","0","1","4","0","0","0","1","0","4","0","115071","0","0","0","110160041"
"115251","0","1","4","0","0","0","1","0","4","0","115161","0","0","0","110160051"
"125191","0","1","4","0","0","0","1","0","4","0","115011","0","0","0","110160061"
"125101","0","1","4","0","0","0","1","0","4","0","115221","0","0","0","110160071"
"125131","0","1","4","0","0","0","1","0","4","0","115041","0","0","0","110160081"
"124284","0","1","4","0","0","0","1","0","4","0","115071","0","0","0","110160091"
"124344","0","1","4","0","0","0","1","0","4","0","125101","0","0","0","110160101"
"124373","0","1","4","0","0","0","1","0","4","0","115251","0","0","0","110160111"
"114553","0","1","4","0","0","0","1","0","4","0","115011","0","0","0","110160121"
"124314","0","1","4","0","0","0","1","0","4","0","125131","0","0","0","110160131"
"114613","0","1","4","0","0","0","1","0","4","0","115221","0","0","0","110160141"
"115071","0","1","4","0","0","0","1","0","4","0","115161","0","0","0","110170011"
"115251","0","1","4","0","0","0","1","0","4","0","125191","0","0","0","110170021"
"115221","0","1","4","0","0","0","1","0","4","0","115041","0","0","0","110170031"
"115011","0","1","4","0","0","0","1","0","4","0","115581","0","0","0","110170041"
"125101","0","1","4","0","0","0","1","0","4","0","115611","0","0","0","110170051"
"125131","0","1","4","0","0","0","1","0","4","0","115551","0","0","0","110170061"
"115161","0","1","4","0","0","0","1","0","4","0","115581","0","0","0","110170071"
"115041","0","1","4","0","0","0","1","0","4","0","115611","0","0","0","110170081"
"125191","0","1","4","0","0","0","1","0","4","0","115551","0","0","0","110170091"
"125101","0","1","4","0","0","0","1","0","4","0","115581","0","0","0","110170101"
"115071","0","1","4","0","0","0","1","0","4","0","115611","0","0","0","110170111"
"115581","0","1","4","0","0","0","1","0","4","0","115551","0","0","0","110170121"
"115611","0","1","4","0","0","0","1","0","4","0","115581","0","0","0","110170131"
"115551","0","1","4","0","0","0","1","0","4","0","115611","0","0","0","110170141"
"115581","0","1","4","0","0","0","1","0","4","0","115551","0","0","0","110180011"
"115611","0","1","4","0","0","0","1","0","4","0","115581","0","0","0","110180021"
"115551","0","1","4","0","0","0","1","0","4","0","115611","0","0","0","110180031"
"115551","0","1","4","0","0","0","1","0","4","0","125401","0","0","0","110180041"
"115581","0","1","4","0","0","0","1","0","4","0","125341","0","0","0","110180051"
"115611","0","1","4","0","0","0","1","0","4","0","125521","0","0","0","110180061"
"115551","0","1","4","0","0","0","1","0","4","0","125281","0","0","0","110180071"
"115581","0","1","4","0","0","0","1","0","4","0","125311","0","0","0","110180081"
"115611","0","1","4","0","0","0","1","0","4","0","125371","0","0","0","110180091"
"115551","0","1","4","0","0","0","1","0","4","0","125341","0","0","0","110180101"
"115581","0","1","4","0","0","0","1","0","4","0","125521","0","0","0","110180111"
"125401","0","1","4","0","0","0","1","0","4","0","125311","0","0","0","110180121"
"125521","0","1","4","0","0","0","1","0","4","0","125371","0","0","0","110180131"
"125341","0","1","4","0","0","0","1","0","4","0","125281","0","0","0","110180141"
"125401","0","1","4","0","0","0","1","0","4","0","125371","0","0","0","110190011"
"125281","0","1","4","0","0","0","1","0","4","0","125311","0","0","0","110190021"
"125341","0","1","4","0","0","0","1","0","4","0","125521","0","0","0","110190031"
"125371","0","1","4","0","0","0","1","0","4","0","125072","0","0","0","110190041"
"115192","0","1","4","0","0","0","1","0","4","0","125012","0","0","0","110190051"
"115102","0","1","4","0","0","0","1","0","4","0","115222","0","0","0","110190061"
"115132","0","1","4","0","0","0","1","0","4","0","115042","0","0","0","110190071"
"125162","0","1","4","0","0","0","1","0","4","0","125252","0","0","0","110190081"
"125281","0","1","4","0","0","0","1","0","4","0","125072","0","0","0","110190091"
"125401","0","1","4","0","0","0","1","0","4","0","115042","0","0","0","110190101"
"125371","0","1","4","0","0","0","1","0","4","0","125252","0","0","0","110190111"
"125311","0","1","4","0","0","0","1","0","4","0","125012","0","0","0","110190121"
"125341","0","1","4","0","0","0","1","0","4","0","115132","0","0","0","110190131"
"125521","0","1","4","0","0","0","1","0","4","0","115222","0","0","0","110190141"
"125162","0","1","4","0","0","0","1","0","4","0","115102","0","0","0","110200011"
"125252","0","1","4","0","0","0","1","0","4","0","115192","0","0","0","110200021"
"115222","0","1","4","0","0","0","1","0","4","0","115042","0","0","0","110200031"
"115132","0","1","4","0","0","0","1","0","4","0","115582","0","0","0","110200041"
"125012","0","1","4","0","0","0","1","0","4","0","115612","0","0","0","110200051"
"115102","0","1","4","0","0","0","1","0","4","0","115552","0","0","0","110200061"
"125072","0","1","4","0","0","0","1","0","4","0","115582","0","0","0","110200071"
"115042","0","1","4","0","0","0","1","0","4","0","115612","0","0","0","110200081"
"115192","0","1","4","0","0","0","1","0","4","0","115552","0","0","0","110200091"
"125012","0","1","4","0","0","0","1","0","4","0","115582","0","0","0","110200101"
"115222","0","1","4","0","0","0","1","0","4","0","115612","0","0","0","110200111"
"115582","0","1","4","0","0","0","1","0","4","0","115552","0","0","0","110200121"
"115612","0","1","4","0","0","0","1","0","4","0","115582","0","0","0","110200131"
"115552","0","1","4","0","0","0","1","0","4","0","115612","0","0","0","110200141"
"115582","0","1","4","0","0","0","1","0","4","0","115552","0","0","0","110210011"
"115612","0","1","4","0","0","0","1","0","4","0","115582","0","0","0","110210021"
"115552","0","1","4","0","0","0","1","0","4","0","115612","0","0","0","110210031"
"115552","0","1","4","0","0","0","1","0","4","0","125431","0","0","0","110210041"
"115582","0","1","4","0","0","0","1","0","4","0","125342","0","0","0","110210051"
"115612","0","1","4","0","0","0","1","0","4","0","125522","0","0","0","110210061"
"115552","0","1","4","0","0","0","1","0","4","0","125282","0","0","0","110210071"
"115582","0","1","4","0","0","0","1","0","4","0","125312","0","0","0","110210081"
"115612","0","1","4","0","0","0","1","0","4","0","125372","0","0","0","110210091"
"115552","0","1","4","0","0","0","1","0","4","0","125342","0","0","0","110210101"
"115582","0","1","4","0","0","0","1","0","4","0","125522","0","0","0","110210111"
"125431","0","1","4","0","0","0","1","0","4","0","125312","0","0","0","110210121"
"125522","0","1","4","0","0","0","1","0","4","0","125372","0","0","0","110210131"
"125342","0","1","4","0","0","0","1","0","4","0","125282","0","0","0","110210141"
"125282","0","1","4","0","0","0","1","0","4","0","125431","0","0","0","110220011"
"125312","0","1","4","0","0","0","1","0","4","0","125342","0","0","0","110220021"
"125431","0","1","4","0","0","0","1","0","4","0","125522","0","0","0","110220031"
"125372","0","1","4","0","0","0","1","0","4","0","115073","0","0","0","110220041"
"125193","0","1","4","0","0","0","1","0","4","0","125013","0","0","0","110220051"
"125103","0","1","4","0","0","0","1","0","4","0","125223","0","0","0","110220061"
"115133","0","1","4","0","0","0","1","0","4","0","125043","0","0","0","110220071"
"115163","0","1","4","0","0","0","1","0","4","0","125253","0","0","0","110220081"
"125312","0","1","4","0","0","0","1","0","4","0","115073","0","0","0","110220091"
"125282","0","1","4","0","0","0","1","0","4","0","125043","0","0","0","110220101"
"125522","0","1","4","0","0","0","1","0","4","0","125253","0","0","0","110220111"
"125342","0","1","4","0","0","0","1","0","4","0","125013","0","0","0","110220121"
"125431","0","1","4","0","0","0","1","0","4","0","115133","0","0","0","110220131"
"125372","0","1","4","0","0","0","1","0","4","0","125223","0","0","0","110220141"
"125043","0","1","4","0","0","0","1","0","4","0","125103","0","0","0","110230011"
"115073","0","1","4","0","0","0","1","0","4","0","125223","0","0","0","110230021"
"125013","0","1","4","0","0","0","1","0","4","0","125253","0","0","0","110230031"
"115133","0","1","4","0","0","0","1","0","4","0","115583","0","0","0","110230041"
"115163","0","1","4","0","0","0","1","0","4","0","115613","0","0","0","110230051"
"125193","0","1","4","0","0","0","1","0","4","0","115553","0","0","0","110230061"
"125103","0","1","4","0","0","0","1","0","4","0","115583","0","0","0","110230071"
"115073","0","1","4","0","0","0","1","0","4","0","115613","0","0","0","110230081"
"125223","0","1","4","0","0","0","1","0","4","0","115553","0","0","0","110230091"
"125043","0","1","4","0","0","0","1","0","4","0","115583","0","0","0","110230101"
"125013","0","1","4","0","0","0","1","0","4","0","115613","0","0","0","110230111"
"115553","0","1","4","0","0","0","1","0","4","0","115583","0","0","0","110230121"
"115583","0","1","4","0","0","0","1","0","4","0","115613","0","0","0","110230131"
"115613","0","1","4","0","0","0","1","0","4","0","115553","0","0","0","110230141"
"125223","0","1","4","0","0","0","1","0","4","0","115553","0","0","0","110240011"
"115163","0","1","4","0","0","0","1","0","4","0","115613","0","0","0","110240021"
"125253","0","1","4","0","0","0","1","0","4","0","115583","0","0","0","110240031"
"115553","0","1","4","0","0","0","1","0","4","0","125491","0","0","0","110240041"
"115613","0","1","4","0","0","0","1","0","4","0","125343","0","0","0","110240051"
"115583","0","1","4","0","0","0","1","0","4","0","125373","0","0","0","110240061"
