26865786659979c6dd3735df9905929acf458a2df9f64be6ef86f13fe36d86be,2a1bcdfb7ce62f7c2fa597d637f36aca586b9dc5c2713cb8174aeec4ec7cad60,0c9e359a481f32df3563a55f38ad0efd231baa93650bcdbd56c308b8c31841c0,85abaf669c2549b26ed3e60947e6361742ae45c1df7c1b6865107326f5fcd73b,66fd63f7d99109a8e5e826074c368e6e4eb3749b674dd3ca038415d43150b618,1d6d4103010ef809702b080a3c03293ed1763ec0717ae0428da40c7eb3bfaa0d,d5ca7cf884e853a6160ca7e6f43e2e7756500c23244e8101a137be4337c768b8,52eafc497341075aac40bdc7aeb73a89da54c42792eda7d4313fb0d2ff3af8e2,52dae1c6085e206e0cc8d8e798cbbeba1edf12c2397681595c8ae879b5cb01da,8dc361a0db12f23b105faee6a10d7bbbffdad17b44ab35760d6b6455d7aa6836,1c1d5cd79a8ebccf114c296991490fbd580822e9c7c29a3bbd9bf26887dbe862,2ea3c29e5c38d08a470eddd085b42f108f687a0c3dee1332aa10e51c26cb0159,d07955b82f7b71ae91f2b89caefeb3c730631c4b44ea7beaec798812a4b46548,241dadb8be0265914af6f83544fe01c381f75ee8256d443d08ea73e5e37a3651,bf1be4420efd9dfa9095211beb3a6acedb8b1d2b361d948d2cc73f44dd7baf69,12931df27ab84768a6ade55ec5644f72c1c2ffc7b0ae2206f663452b48eef2bf,7180aac5d215617624714980b07459bf2b111927a835b84da5efa550cdf1f624,272a022c8d52cc8b7a4adf6a3ca6bede2f0f883296dd0af1759252ed8d2edda9,637626115516b4ce7ce335dc64c5e5a77a33e84b89359174e80b68c2373f42d8,da22805a23fb98ba45b76b8ee6e9f2a88e1685f8fd2cdb1e08800abaa2f660f1,5d9592cffcc16ccfaea19a7278dce33f648d0cdf15ddbc656af930e5c71fc1b7
"NONE","0","AccelBoardA","AccelBoardA","0","1025","NONE","0","0","900","1300","2000","NONE","0","2700","NONE","3400","AccelBoardA","AccelBoardA","NONE","EnemyB"
"NONE","0","BeachJumpBoard","AccelBoardA","0","1026","NONE","0","0","400","800","1500","NONE","0","2500","NONE","0","NONE","WaterMelon","NONE","EnemyB"
"NONE","0","EnemyB_NoColl","BeachTrap","0","1027","NONE","3100","0","400","630","700","NONE","0","1700","NONE","2600","SummerEnemyA_NoColl","Balloon","BeachJumpBoard","SpeedTerritoryA"
"NONE","0","BeachTrap","AccelBoardA","0","1028","NONE","0","0","600","1400","2300","NONE","0","2700","NONE","3200","AccelBoardA","SummerEnemyD","NONE","SpeedTerritoryA"
"NONE","0","WarpGateA","BeachTrap","0","1029","NONE","0","0","500","1000","1700","NONE","0","2500","NONE","0","NONE","SpeedTerritoryA","NONE","SummerEnemyC"
"NONE","0","BeachTrap","AccelBoardA","0","1030","NONE","3500","0","500","1500","2000","NONE","0","2500","NONE","2800","BeachTrap","AccelBoardA","SpeedTerritoryA","WaterMelon"
"NONE","0","BeachTrap","SpeedTerritoryA_NoColl","0","1031","NONE","3500","0","350","1200","2200","NONE","0","2900","NONE","3200","SummerEnemyD","SpeedTerritoryA_NoColl","AccelBoardA","Balloon"
"NONE","0","NONE","SummerEnemyA","0","1032","NONE","0","0","700","1500","3000","NONE","0","0","NONE","0","NONE","SummerEnemyA","NONE","AccelBoardA"
"NONE","0","SpeedTerritoryA","AccelBoardA","0","1033","NONE","0","0","700","1400","2200","NONE","0","3100","NONE","0","NONE","SummerEnemyA","NONE","BeachTrap"
"NONE","0","SummerJumpOverEnemyD","BeachJumpOverTrap","0","1034","NONE","3500","0","500","1000","2000","NONE","0","2500","NONE","3000","SummerJumpOverEnemyA","SummerJumpOverEnemyC","SpeedTerritoryB","BeachTrap"
"EnemyB_NoColl","0","Balloon","SummerEnemyC","0","1035","NONE","2700","3100","400","800","1200","NONE","0","1500","NONE","2300","EnemyB_NoColl","BeachTrap","BeachTrap_NoCall","BeachJumpOverTrap"
"NONE","0","NONE","SpeedTerritoryA","0","1036","NONE","0","0","500","1200","2700","NONE","0","0","NONE","0","NONE","BeachTrap","NONE","AccelBoardA"
"NONE","0","AccelBoardA","AccelBoardA","0","1037","NONE","0","0","500","1000","2000","NONE","0","3000","NONE","0","NONE","BeachTrap","NONE","SummerEnemyD"
"NONE","0","EnemyB","WaterMelon","0","1038","NONE","3500","0","500","1000","2200","NONE","0","2700","NONE","3000","AccelBoardA","AccelBoardA","AccelBoardA","SpeedTerritoryB"
"NONE","0","NONE","BeachTrap","0","1039","NONE","0","0","800","1700","2500","NONE","0","2400","NONE","3100","NONE","WarpGateA","NONE","SpeedTerritoryA"
"NONE","0","SummerJumpOverEnemyA","SummerEnemyC","0","1040","NONE","0","0","500","1000","1400","NONE","0","1800","NONE","2500","WarpGateA","SummerJumpOverEnemyA","NONE","EnemyB"
"NONE","0","SummerEnemyC","BeachTrap","0","1041","NONE","0","0","1000","1500","2000","NONE","0","2800","NONE","3300","AccelBoardA","AccelBoardA","NONE","BeachTrap"
"NONE","0","WaterMelon","BeachTrap","0","1042","NONE","3300","0","500","900","1300","NONE","0","1800","NONE","2700","SummerJumpOverEnemyA","AccelBoardA","AccelBoardA","BeachTrap"
"NONE","0","SummerEnemyC","SummerEnemyB","0","1043","NONE","0","0","500","1100","1500","NONE","0","2200","NONE","2700","BeachTrap","AccelBoardA","NONE","AccelBoardA"
"NONE","0","SpeedTerritoryB","SummerEnemyB","0","1044","NONE","0","0","500","1400","2300","NONE","0","3300","NONE","0","NONE","BeachJumpBoard","NONE","AccelBoardA"
"NONE","0","AccelBoardA","AccelBoardA","0","1045","NONE","0","0","1280","1900","2300","NONE","0","2700","NONE","0","NONE","AccelBoardA","NONE","EnemyB"
"NONE","0","EnemyB","AccelBoardA","0","1046","NONE","0","0","400","900","1300","NONE","0","2000","NONE","2500","BeachJumpBoard","AccelBoardA","NONE","AccelBoardA"
"NONE","0","NONE","AccelBoardA","0","1047","NONE","0","0","700","1500","2400","NONE","0","0","NONE","0","NONE","WarpGateA","NONE","SpeedTerritoryB"
"NONE","0","BeachTrap","AccelBoardA","0","1048","NONE","0","0","550","1600","2500","NONE","0","3100","NONE","0","NONE","BeachTrap","NONE","SummerEnemyD"
"NONE","0","BeachJumpOverTrap","WaterMelon","0","1049","NONE","3500","0","500","1000","2000","NONE","0","2500","NONE","3000","BeachTrap","AccelBoardA","BeachTrap","SpeedTerritoryB"
"NONE","0","BeachJumpOverTrap","BeachJumpOverTrap","0","1050","NONE","3600","0","600","1200","1800","NONE","0","2400","NONE","3000","BeachJumpOverTrap","BeachJumpOverTrap","BeachJumpOverTrap","BeachJumpOverTrap"
"NONE","0","BeachJumpBoard","BeachJumpBoard","0","1051","NONE","0","0","500","1300","2200","NONE","0","3000","NONE","0","NONE","BeachJumpBoard","NONE","BeachJumpBoard"
"NONE","0","SpeedTerritoryA","BeachJumpBoard","0","1052","NONE","0","0","300","1200","2100","NONE","0","3500","NONE","0","NONE","BeachJumpBoard","NONE","BeachJumpBoard"
"NONE","0","BeachTrap","BeachJumpOverTrap","0","1053","NONE","3600","0","600","1200","1800","NONE","0","2400","NONE","3000","BeachTrap","BeachJumpOverTrap","BeachTrap","BeachJumpOverTrap"
"NONE","0","NONE","NONE","0","1054","NONE","0","0","500","0","0","NONE","0","0","NONE","0","NONE","NONE","NONE","BeachJumpBoard"
"NONE","0","EnemyB","BeachJumpBoard","0","1055","NONE","0","0","300","1200","2100","NONE","0","3500","NONE","0","NONE","BeachJumpBoard","NONE","BeachJumpBoard"
"NONE","0","BeachJumpOverTrap","BeachJumpOverTrap","0","1056","NONE","3600","0","600","1200","1800","NONE","0","2400","NONE","3000","BeachJumpOverTrap","BeachJumpOverTrap","BeachTrap","BeachJumpOverTrap"
"NONE","0","NONE","BeachJumpBoard","0","1057","NONE","0","0","500","1500","2500","NONE","0","0","NONE","0","NONE","BeachJumpBoard","NONE","BeachJumpBoard"
"NONE","0","SummerEnemyC","BeachJumpBoard","0","1058","NONE","0","0","300","1200","2100","NONE","0","3500","NONE","0","NONE","BeachJumpBoard","NONE","BeachJumpBoard"
"NONE","0","BeachJumpOverTrap","BeachJumpOverTrap","0","1059","NONE","3600","0","600","1200","1800","NONE","0","2400","NONE","3000","BeachTrap","BeachJumpOverTrap","BeachTrap","BeachJumpOverTrap"
"NONE","0","NONE","BeachJumpBoard","0","1060","NONE","0","0","1300","2500","0","NONE","0","0","NONE","0","NONE","NONE","NONE","BeachJumpBoard"
"NONE","0","SummerJumpOverEnemyB","BeachJumpBoard","0","1061","NONE","0","0","300","1200","2100","NONE","0","3500","NONE","0","NONE","BeachJumpBoard","NONE","BeachJumpBoard"
"NONE","0","BeachJumpOverTrap","BeachTrap","0","1062","NONE","0","0","500","1200","1800","NONE","0","2600","NONE","3300","BeachJumpOverTrap","AccelBoardA","NONE","SummerEnemyD"
"NONE","0","NONE","SpeedTerritoryB","0","1063","NONE","0","0","700","2300","3300","NONE","0","0","NONE","0","NONE","AccelBoardA","NONE","BeachJumpBoard"
"ShellFlyingItem","0","EnemyB","ShaveIce","0","1064","NONE","2800","3200","600","1200","1600","NONE","0","2000","NONE","2400","ShellFlyingItem","ShellFlyingItem","SummerEnemyG","SpeedTerritoryB"
"ShellFlyingItem","3200","EnemyB","BeachTrap","3600","1065","NONE","2400","2800","400","800","1200","SummerEnemyG","0","1600","SummerEnemyG","2000","ShellFlyingItem","ShaveIce","SummerEnemyA","SummerEnemyD"
"SummerEnemyG","3600","ShaveIce","SummerEnemyA_NoColl","0","1066","NONE","2800","3200","400","800","1600","NONE","0","2000","SummerEnemyG","2400","EnemyB","SummerEnemyG","SummerEnemyC","BeachJumpBoard"
"SummerEnemyA","0","SpeedTerritoryA","AccelBoardA","0","1067","NONE","3200","3600","400","1100","1800","NONE","0","2400","NONE","2800","ShaveIce","AccelBoardA","EnemyB","AccelBoardA"
"NONE","0","ShaveIce","WaterMelon","0","1068","NONE","0","0","300","1300","2000","NONE","0","2700","NONE","0","NONE","WaterMelon","NONE","WaterMelon"
"NONE","0","WaterMelon","WaterMelon","0","1069","NONE","0","0","300","1200","2200","NONE","0","3200","NONE","0","NONE","WaterMelon","NONE","WaterMelon"
"NONE","0","ShaveIce","WaterMelon","0","1070","NONE","0","0","300","1150","1850","NONE","0","2550","NONE","0","NONE","WaterMelon","NONE","WaterMelon"
"NONE","0","ShaveIce","WaterMelon","0","1071","NONE","0","0","300","1000","1700","NONE","0","2400","NONE","0","NONE","WaterMelon","NONE","WaterMelon"
"NONE","0","WaterMelon","SpeedTerritoryB","0","1072","NONE","0","0","400","800","1200","NONE","0","1600","NONE","0","NONE","SummerEnemyA","NONE","BeachTrap"
"NONE","0","Balloon","SpeedTerritoryB","0","1073","NONE","0","0","400","800","1200","NONE","0","1600","NONE","0","NONE","SummerEnemyB","NONE","BeachTrap"
"NONE","0","BeachJumpBoard","SpeedTerritoryB","0","1074","NONE","0","0","400","800","1200","NONE","0","1600","NONE","0","NONE","SummerEnemyC","NONE","BeachTrap"
"NONE","0","ShaveIce","SpeedTerritoryB","0","1075","NONE","0","0","400","800","1200","NONE","0","1600","NONE","0","NONE","SummerEnemyD","NONE","BeachTrap"
"SummerEnemyG","0","ShaveIce","SummerJumpOverEnemyC","0","1076","NONE","3000","3600","400","800","1200","NONE","0","1800","NONE","2400","EnemyB","EnemyB","ShellFlyingItem","SummerEnemyD"
"SummerEnemyG","0","ShaveIce","WaterMelon","0","1077","NONE","3200","3600","400","800","1600","NONE","0","2000","NONE","2600","SummerEnemyC","SpeedTerritoryA","EnemyB","SpeedTerritoryA"
"NONE","0","SummerEnemyG","ShellFlyingItem","0","1078","NONE","3600","3600","400","800","1600","NONE","0","2000","NONE","2800","BeachJumpOverTrap","SummerEnemyB","SummerEnemyG","Surf"
"SummerEnemyB","0","Surf","BeachJumpOverTrap","0","1079","NONE","2400","2800","400","800","1200","NONE","0","1600","NONE","2000","ShellFlyingItem","BeachTrap","ShellFlyingItem","BeachTrap"
"SummerEnemyB","2800","SummerEnemyB","SummerEnemyA_NoColl","3200","1080","NONE","2000","2400","400","700","1000","SummerEnemyB","0","1300","ShellFlyingItem","1600","SummerEnemyC","BeachTrap_NoCall","Surf","BeachJumpBoard"
"BeachJumpOverTrap","0","SummerEnemyB","Surf","0","1081","NONE","2800","3600","400","800","1200","NONE","0","1600","NONE","2000","SummerEnemyB","ShellFlyingItem","BeachTrap","SummerEnemyA"
"BeachJumpOverTrap","0","SurfB","ShellFlyingItem","0","1082","NONE","3200","3600","400","800","1600","NONE","0","2000","NONE","2400","SummerEnemyB","BeachTrap","SummerEnemyB","SurfB"
"ShellFlyingItem","3400","SummerEnemyB","SurfB","0","1083","NONE","2600","3000","400","800","1100","NONE","0","1800","SummerEnemyG","2000","Surf","ShellFlyingItem","SummerEnemyC","SpeedTerritoryA"
"SummerEnemyC","0","SummerEnemyC","EnemyB","0","1084","NONE","2800","3600","300","800","1500","NONE","0","1800","NONE","2500","SurfB","ShellFlyingItem","SummerEnemyG","Surf"
"SummerEnemyC","0","SummerEnemyC","EnemyB","0","1085","NONE","2800","3600","300","800","1500","NONE","0","1800","NONE","2500","SurfB","BeachJumpOverTrap","SummerEnemyG","SurfB"
"BeachJumpOverTrap","0","SummerEnemyC","EnemyB","0","1086","NONE","2800","3600","300","800","1500","NONE","0","1800","NONE","2500","SurfB","ShellFlyingItem","SummerEnemyG","Surf"
"BeachTrap","0","SummerEnemyC","EnemyB","0","1087","NONE","2800","3600","300","800","1500","NONE","0","1800","NONE","2500","SurfB","ShellFlyingItem","SummerEnemyG","Surf"
"NONE","0","NONE","NONE","0","1088","NONE","0","0","400","0","0","NONE","0","0","NONE","0","NONE","NONE","NONE","Carpet500"
"SummerJumpOverEnemyA","0","BeachJumpOverTrap","SummerEnemyB","0","1089","NONE","3000","3500","500","1000","1500","NONE","0","2100","NONE","2600","AccelBoardA","BeachTrap","BeachJumpOverTrap","SummerEnemyA"
"BeachTrap","0","AccelBoardA","SpeedTerritoryA","0","1090","NONE","2800","3300","400","900","1500","NONE","0","1900","NONE","2300","SummerEnemyB","SummerJumpOverEnemyA","SummerEnemyC","BeachTrap"
"NONE","0","SummerEnemyB","BeachTrap","0","1091","NONE","0","0","500","1500","2200","NONE","0","2700","NONE","3200","SummerEnemyA","SummerEnemyA","NONE","WaterMelon"
"NONE","0","SummerJumpOverEnemyA","SummerEnemyA","0","1092","NONE","3300","0","600","1100","1700","NONE","0","2200","NONE","2600","SpeedTerritoryA","BeachTrap","BeachTrap","BeachJumpOverTrap"
"NONE","0","ShaveIce","EnemyB","0","1093","NONE","3400","0","500","900","1500","NONE","0","2600","NONE","3000","SummerEnemyG","ShellFlyingItem","SummerEnemyC","Surf"
"NONE","0","EnemyB","BeachJumpOverTrap","0","1094","NONE","3400","0","400","800","1300","NONE","0","2000","NONE","2700","SummerEnemyG","ShaveIce","SummerEnemyC","SummerEnemyC"
"NONE","0","ShaveIce","WaterMelon","0","1095","NONE","3300","0","500","1000","1900","NONE","0","2300","NONE","2800","SummerEnemyC","SpeedTerritoryA","ShellFlyingItem","BeachTrap"
"NONE","0","ShaveIce","BeachJumpBoard","0","1096","NONE","3500","0","400","900","1800","NONE","0","2500","NONE","3000","ShellFlyingItem","SummerEnemyB","SummerEnemyC","SummerJumpOverEnemyA"
"SummerEnemyA","0","SummerEnemyC","SpeedTerritoryA","0","1097","NONE","3000","3400","400","800","1400","NONE","0","1900","NONE","2200","AccelBoardA","AccelBoardA","SummerEnemyB","SummerEnemyA"
"BeachTrap","0","BeachTrap","AccelBoardA","0","1098","NONE","3000","3300","500","900","1500","NONE","0","1900","NONE","2400","SummerEnemyC","SummerEnemyB","SummerEnemyB","BeachTrap"
"NONE","0","AccelBoardA","BeachTrap","0","1099","NONE","3000","0","400","800","1400","NONE","0","1900","NONE","2500","SummerEnemyA","SummerEnemyC","SummerEnemyB","SummerEnemyB"
"SummerEnemyB","0","SpeedTerritoryA","BeachTrap","0","1100","NONE","3000","3400","500","900","1300","NONE","0","1900","NONE","2300","SummerEnemyD","AccelBoardA","BeachTrap","SummerEnemyA"
"NONE","0","SummerEnemyB","BeachTrap","0","1101","NONE","3300","0","600","1000","1600","NONE","0","2100","NONE","2700","SummerEnemyB","SpeedTerritoryA","BeachTrap","SummerEnemyA"
"SummerEnemyA","3400","SummerEnemyB","SummerEnemyA","0","1102","NONE","2700","3000","500","900","1500","NONE","0","1900","SummerEnemyB","2300","SummerEnemyC","AccelBoardA","BeachTrap","BeachTrap"
"SummerEnemyC","0","SpeedTerritoryA","SummerEnemyC","0","1103","NONE","3300","3600","600","1100","1500","NONE","0","1900","NONE","2800","SummerEnemyB","BeachTrap","SpeedTerritoryA","SummerEnemyB"
"SpeedTerritoryA","3300","SummerEnemyA","SummerEnemyD","0","1104","NONE","2600","2900","600","1000","1400","NONE","0","1800","SummerEnemyC","2200","AccelBoardA","BeachTrap","SummerEnemyA","BeachTrap"
"SummerEnemyD","3500","SummerEnemyA","SummerJumpOverEnemyD","0","1105","NONE","2800","3100","500","1000","1500","NONE","0","1900","SummerEnemyA","2400","SummerEnemyD","SummerEnemyC","SummerJumpOverEnemyC","SummerJumpOverEnemyA"
"SummerEnemyC","0","SummerEnemyD","SummerEnemyA","0","1106","NONE","3100","3500","500","900","1500","NONE","0","2000","NONE","2500","SummerJumpOverEnemyB","SummerJumpOverEnemyB","SummerEnemyD","SummerJumpOverEnemyC"
"NONE","0","SummerJumpOverEnemyA","SummerJumpOverEnemyC","0","1107","NONE","3400","0","600","1200","1800","NONE","0","2300","NONE","2800","SummerEnemyA","SummerJumpOverEnemyC","SummerJumpOverEnemyB","SummerEnemyA"
"NONE","0","SummerJumpOverEnemyC","SummerEnemyD","0","1108","NONE","3500","0","500","1000","1700","NONE","0","2400","NONE","2900","SummerEnemyA","SummerJumpOverEnemyA","SummerEnemyB","SummerJumpOverEnemyB"
"NONE","0","SummerEnemyG","ShellFlyingItem","0","8001","NONE","0","0","700","1000","1300","NONE","0","2000","NONE","3000","SummerEnemyG","SummerEnemyB","NONE","SurfC"
"NONE","0","SummerEnemyA","SummerEnemyA","0","8002","NONE","0","0","700","1000","1300","NONE","0","2000","NONE","3000","SummerEnemyG","EnemyB","NONE","SurfC"
"SpeedTerritoryB","3100","BeachTrap","SummerEnemyA","0","8003","NONE","2500","2800","300","1300","1600","NONE","0","1900","AccelBoardA","2200","BeachJumpOverTrap","SummerJumpOverEnemyA","SpeedTerritoryA","SurfB"
"NONE","0","SpeedTerritoryA_NoColl","BeachJumpBoard","0","8004","NONE","3200","0","300","1300","1600","NONE","0","1800","NONE","2200","WarpGateA","SummerEnemyA_NoColl","WaterMelon","SurfB"
"NONE","0","SpeedTerritoryA_NoColl","Balloon","0","8005","NONE","0","0","300","1300","2000","NONE","0","2400","NONE","0","NONE","SummerEnemyA_NoColl","NONE","SurfB"
"SpeedTerritoryB","2100","BeachTrap","SummerEnemyA","3000","8006","NONE","1500","1800","0","300","600","SurfB","0","900","AccelBoardA","1200","BeachJumpOverTrap","SummerJumpOverEnemyA","SpeedTerritoryA","NONE"
"SurfB","0","SpeedTerritoryA_NoColl","BeachJumpBoard","0","8007","NONE","2200","3000","0","300","600","NONE","0","800","NONE","1200","WarpGateA","SummerEnemyA_NoColl","WaterMelon","NONE"
"NONE","0","SpeedTerritoryA_NoColl","Balloon","0","8008","NONE","0","0","0","300","1000","NONE","0","1300","NONE","3000","SurfB","SummerEnemyA_NoColl","NONE","NONE"
"NONE","0","NONE","NONE","0","8009","NONE","0","0","0","300","1000","NONE","0","1300","NONE","3000","NONE","NONE","NONE","NONE"
"NONE","0","BeachJumpBoard","AccelBoardA","0","9990","NONE","0","0","500","1000","2000","NONE","0","3100","NONE","0","NONE","WarpGateA","NONE","AccelBoardA"
"NONE","0","SummerJumpOverEnemyB","BeachTrap","0","9991","NONE","3000","0","500","800","1300","NONE","0","2000","NONE","2500","EnemyB","BeachTrap","NONE","AccelBoardA"
"NONE","0","EnemyB","SummerEnemyC","0","9992","NONE","3300","0","500","1100","1400","NONE","0","2100","NONE","2800","AccelBoardA","SummerJumpOverEnemyB","BeachTrap","AccelBoardA"
"SummerEnemyA","0","AccelBoardA","SummerJumpOverEnemyA","0","9993","NONE","3300","3600","500","1200","2000","NONE","0","2500","NONE","3000","SummerEnemyB","SummerEnemyA","SummerEnemyA","AccelBoardA"
"NONE","0","AccelBoardA","AccelBoardA","0","9994","NONE","3000","0","300","1000","1500","NONE","0","2000","NONE","2500","AccelBoardA","AccelBoardA","AccelBoardA","WaterMelon"
"NONE","0","SpeedTerritoryA","EnemyB","0","9995","NONE","3000","0","500","900","1400","NONE","0","1700","NONE","2600","BeachJumpOverTrap","BeachJumpOverTrap","SummerJumpOverEnemyA","SummerJumpOverEnemyA"
"NONE","0","AccelBoardA","WarpGateA","0","9996","NONE","0","0","400","700","1900","NONE","0","2700","NONE","0","NONE","AccelBoardA","NONE","SummerJumpOverEnemyB"
