59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd
"3","6","0","0","3","2160","99","2","4","0","味方全体のＨＰを{0}回復","0.45","100200101","2","6","0","0","1","1","0","ＨＰ回復量+{0}"
"3","15","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100200201","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"3","0.23","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","12","100200301","2","0.23","0","0","1","1","1","物理防御力アップ+{0}"
"3","8","0","0","3","2160","99","2","4","0","味方全体のＨＰを{0}回復","0.6","100201101","2","8","0","0","1","1","0","ＨＰ回復量+{0}"
"3","1.2","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","18","100201102","2","1.2","0","0","1","1","1","物理防御力アップ+{0}"
"3","45","0","0","3","2160","99","1","6","0","{0}ダメージ分の物理無効バリアを展開する","0","100201103","2","18","0","0","1","45","0","無効ダメージ量+{0}"
"3","0","0","0","3","2160","99","2","8","0","味方全体の行動速度100％アップ","0","100201104","2","18","0","0","1","2","1",""
"3","20","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100201201","1","1.6","0","0","1","20","0","魔法ダメージ+{0}"
"3","7.5","0","1","1","-1","1","11","10","0","敵単体の物理攻撃力を{0}ダウン","12","100201202","1","7.5","0","0","1","1","1","物理攻撃力ダウン+{0}"
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100250101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100251101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","30","0","0","0","0","0","5","90","0","自分の魔法防御力を{0}アップ","1","100251102","0","0","0","0","1","1","0",""
"3","60","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100300101","1","4.8","0","0","1","60","0","物理ダメージ+{0}"
"3","20","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100300201","1","1.6","0","0","1","20","0","物理ダメージ+{0}"
"7","0","0","100300303","1","0","1","677","28","0","","0","100300301","2","0","0","100300302","1","0","0",""
"3","0","0","100300305","1","4320","1","1","18","0","","0","100300302","1","1.8","0","0","1","0.5","0",""
"3","0","0","100300306","1","4320","1","1","18","0","","0","100300303","1","1.8","0","0","1","1","0",""
"7","0","0","100300306","1","0","1","677","28","0","","0","100300304","2","0","0","100300305","1","0","0",""
"3","20","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100300305","1","1.6","0","0","1","20","0","物理ダメージ+{0}"
"3","40","0","0","1","-1","1","1","1","0","","0","100300306","1","3.2","0","0","1","40","0",""
"3","120","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100301101","1","9.6","0","0","1","120","0","物理ダメージ+{0}"
"7","77","0","0","1","0","1","0","35","0","一定時間風の刃を纏う","1","100301102","2","18","0","0","1","1","0",""
"7","2","0","100301203","1","0","1","677","28","0","","0","100301201","2","1","0","100301202","1","1","0",""
"3","20","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100301202","1","1.6","0","0","1","20","0","物理ダメージ+{0}"
"3","40","0","0","1","-1","1","1","1","0","","0","100301203","1","3.2","0","0","1","40","0",""
"3","0.6","0","1","1","-1","1","21","10","0","敵単体の物理防御力を{0}ダウン","12","100301204","1","0.6","0","0","1","1","1","物理防御力ダウン+{0}"
"3","1.2","0","1","1","-1","1","21","10","0","","24","100301205","1","1.2","0","0","1","1","1",""
"7","0","0","100301303","1","0","1","677","28","0","","0","100301301","2","0","0","100301302","1","0","0",""
"3","40","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100301302","1","3.2","0","0","1","40","0","物理ダメージ+{0}"
"3","80","0","0","1","-1","1","1","1","0","","0","100301303","1","6.4","0","0","1","80","0",""
"7","0","0","100301306","1","0","1","677","28","0","","0","100301304","2","0","0","100301305","1","0","0",""
"3","40","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100301305","1","3.2","0","0","1","40","0","物理ダメージ+{0}"
"3","80","0","0","1","-1","1","1","1","0","","0","100301306","1","6.4","0","0","1","80","0",""
"7","0","0","100301309","1","0","1","677","28","0","","0","100301307","2","0","0","100301308","1","0","0",""
"7","0","0","0","1","-1","1","1","100","0","自分の受ける行動不能を１回まで無効化する","0","100301308","2","12","0","0","1","1","0",""
"7","0","0","0","1","-1","1","1","100","0","","0","100301309","2","24","0","0","1","2","0",""
"7","0","0","10030102","1","-1","1","1","22","0","","0","100301310","2","0","0","0","1","-1","0",""
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","100350101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","100351101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","1125","0","0","0","0","0","1","90","0","自分の最大ＨＰを{0}アップさせる","1","100351102","0","0","0","0","1","1","0",""
"3","0","0","0","2","2160","1","1","7","1","","0","100400101","1","0","0","0","1","0","0",""
"1","20.4","0","0","2","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","100400102","1","1.62","0","0","1","20.4","0","物理ダメージ+{0}"
"3","8","0","0","3","2160","1","1","1","1","敵単体に{0}の物理ダメージ","0","100400201","1","0.6","0","0","1","8","0","物理ダメージ+{0}"
"3","0","0","0","3","2160","1","70","12","1","敵単体を暗闇状態にする","0","100400202","1","100","0","0","1","8","0","暗闇の確定成功Ｌｖ+1"
"14","10","0","0","2","2160","1","1","1","0","敵単体に{0}の物理ダメージ","0","100400301","1","0.8","0","0","1","10","0","物理ダメージ+{0}"
"1","3.75","0","1","2","2160","1","11","10","0","敵単体の物理攻撃力を{0}ダウン","99","100400302","1","3.75","0","0","1","1","1","物理攻撃力ダウン+{0}"
"7","5.5","0","1","1","0","1","10","10","0","自分の物理攻撃力を{0}アップ","99","100400303","2","5.5","0","0","1","1","1","物理攻撃力アップ+{0}"
"3","27","0","0","3","2160","99","1","1","0","敵全体に{0}の物理ダメージ","0","100401101","1","2.16","0","0","1","27","0","物理ダメージ+{0}"
"3","30","0","1","3","2160","99","11","10","0","敵全体の物理攻撃力を{0}ダウン","18","100401102","1","30","0","0","1","1","0","物理攻撃力ダウン+{0}"
"3","100","0","0","3","2160","99","61","10","0","敵全体の物理クリティカルを{0}ダウン","18","100401103","1","1.25","0","0","1","1","0","物理クリティカルダウン+{0}"
"3","25","0","0","3","2160","99","111","10","0","敵全体の物理攻撃クリティカル時のダメージを{0}％ダウン","18","100401104","1","0","0","0","1","2","0",""
"3","20","0","0","3","2160","1","1","1","1","敵単体に{0}の物理ダメージ","0","100401201","1","1.6","0","0","1","20","0","物理ダメージ+{0}"
"3","0","0","0","3","2160","1","80","12","1","敵単体を暗闇状態にする","0","100401202","1","100","0","0","1","10","0","暗闇の確定成功Ｌｖ+1"
"3","0","0","0","3","2160","1","1","7","1","","0","100401203","1","0","0","0","1","0","0",""
"1","5","0","1","2","200","99","11","10","0","範囲内の敵の物理攻撃力を{0}ダウン","180","100401204","1","5","0","0","1","1","0","物理攻撃力ダウン+{0}"
"0","2","0","0","0","0","0","3","90","0","自分の物理防御力を{0}アップ","1","100450101","0","2","0","0","1","1","0","物理防御力アップ+{0}"
"0","2","0","0","0","0","0","3","90","0","自分の物理防御力を{0}アップ","1","100451101","0","2","0","0","1","1","0","物理防御力アップ+{0}"
"0","225","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","100451102","0","0","0","0","1","1","0",""
"3","0","0","0","1","2160","1","3","2","2","","0","100500101","1","0","0","0","1","100","0",""
"3","0","0","0","1","2160","1","1","7","2","","0","100500102","1","0","0","0","1","100","0",""
"3","30","0","0","2","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","100500103","1","2.4","0","0","1","30","0","物理ダメージ+{0}"
"3","3.4","0","0","2","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","100500201","1","0.27","0","0","1","3.4","0","物理ダメージ+{0}"
"3","0","0","0","2","300","99","7","8","0","範囲内の敵を一定時間行動不能にする","0","100500202","1","2","0","0","1","0","0","スタンの確定成功Ｌｖ+1"
"3","10","0","0","2","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","100500301","1","0.8","0","0","1","10","0","物理ダメージ+{0}"
"3","0","0","0","1","2160","1","3","2","2","","0","100501101","1","0","0","0","1","100","0",""
"3","0","0","0","1","2160","1","1","7","2","","0","100501102","1","0","0","0","1","100","0",""
"3","30","0","0","2","450","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","100501103","1","2.4","0","0","1","30","0","物理ダメージ+{0}"
"7","0.00005","0","3","1","0","1","100501103","26","0","","0","100501104","2","0","0","0","1","1","0",""
"7","1","0","1","1","0","1","100501106","26","0","","0","100501105","2","0","0","0","1","1","0",""
"7","45","0","0","1","0","1","5","6","0","{0}ダメージ分の物理魔法無効バリアを展開する","0","100501106","2","18","0","0","1","45","0","無効ダメージ量+{0}"
"3","3.4","0","0","2","300","99","1","1","0","範囲内の敵に{0}の物理ダメージ","0","100501201","1","0.54","0","0","1","3.4","0","物理ダメージ+{0}"
"3","0","0","0","2","300","99","7","8","0","範囲内の敵を一定時間行動不能にする","0","100501202","1","2","0","0","1","0","0","スタンの確定成功Ｌｖ+1"
"7","2.24","0","1","1","0","1","20","10","0","自分の物理防御力を{0}アップ","12","100501203","2","2.24","0","0","1","1","0","物理防御力アップ+{0}"
"7","2.24","0","1","1","0","1","40","10","0","自分の魔法防御力を{0}アップ","12","100501204","2","2.24","0","0","1","1","0","魔法防御力アップ+{0}"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","100550101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","15","0","0","0","0","0","2","90","0","自分の物理攻撃力を{0}アップ","1","100551101","0","15","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","30","0","0","0","0","0","3","90","0","自分の物理防御力を{0}アップ","1","100551102","0","0","0","0","1","1","0",""
"3","4","0","0","3","2160","99","0","32","0","","0","100600101","2","1","0","0","1","4","0",""
"3","4.5","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","100600102","2","4.5","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","20","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100600201","1","1.6","0","0","1","20","0","魔法ダメージ+{0}"
"3","1","0","1","1","-1","1","41","10","0","敵単体の魔法防御力を{0}ダウン","12","100600301","1","1","0","0","1","1","1","魔法防御力ダウン+{0}"
"3","4","0","0","3","2160","99","0","32","0","","0","100601101","2","1","0","0","1","4","0",""
"3","24","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","100601102","2","24","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","100","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","18","100601103","2","0","0","0","1","1","0",""
"3","0.66","0","1","3","2160","99","41","10","0","敵全体の魔法防御力を{0}ダウン","18","100601104","1","0.66","0","0","1","1","0","魔法防御力ダウン+{0}"
"3","25","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100601201","1","2","0","0","1","25","0","魔法ダメージ+{0}"
"3","0.2","0","1","1","-1","1","41","10","0","敵単体の魔法防御力を{0}ダウン","12","100601202","1","0.2","0","0","1","1","1","魔法防御力ダウン+{0}"
"3","25","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100610101","1","2","0","0","1","25","0","魔法ダメージ+{0}"
"3","15","0","0","1","550","99","2","1","0","敵単体に{0}の魔法ダメージ","0","100610201","1","1.25","0","0","1","15","0","魔法ダメージ+{0}"
"3","0","0","0","3","2160","99","0","32","0","","0","100620101","2","1","0","0","1","1204","0",""
"3","-1195.5","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","100620102","2","8.5","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","0","0","0","3","2160","99","0","32","0","","0","100621101","2","1","0","0","1","1204","0",""
"3","-1172","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","100621102","2","28","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","100","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","18","100621103","2","0","0","0","1","1","0",""
"3","0.66","0","1","3","2160","99","41","10","0","敵全体の魔法防御力を{0}ダウン","18","100621104","1","0.66","0","0","1","1","0","魔法防御力ダウン+{0}"
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100650101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100651101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","45","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100700101","1","3.6","0","0","1","45","0","物理ダメージ+{0}"
"7","12","0","0","3","0","1","1","4","0","自分のＨＰを{0}回復","1","100700102","2","12","0","0","1","1","0","ＨＰ回復量+{0}"
"7","0.01","0","0","1","0","1","1","21","0","一定時間無敵状態になる","0","100700201","2","0","0","0","1","3","0","無敵時間+0.01秒"
"7","0","0","100700203","0","0","1","1","18","0","","0","100700202","0","2.4","0","0","1","0","0",""
"7","0","0","0","1","0","1","1","21","0","","0","100700203","2","0","0","0","1","0","0",""
"7","7.5","0","0","1","0","1","1","4","0","自分のＨＰを{0}回復","1","100700301","2","7.5","0","0","1","1","0","ＨＰ回復量+{0}"
"3","60","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100701101","1","4.8","0","0","1","60","0","物理ダメージ+{0}"
"7","12","0","0","3","0","1","1","4","0","自分のＨＰを{0}回復","1","100701102","2","12","0","0","1","1","0","ＨＰ回復量+{0}"
"7","0.1","0","1","2","0","1","50","10","0","自分の回避を{0}アップ","180","100701103","2","0.1","0","0","1","1","1","回避アップ+{0}"
"7","0.01","0","0","1","0","1","1","21","0","一定時間無敵状態になる","0","100701201","2","0","0","0","1","3","0","無敵時間+0.01秒"
"7","0","0","100701203","0","0","1","1","18","0","","0","100701202","0","2.4","0","0","1","0","0",""
"7","0","0","0","1","0","1","1","21","0","","0","100701203","2","0","0","0","1","0","0",""
"7","0.1","0","1","2","0","1","50","10","0","自分の回避を{0}アップ","12","100701204","2","0.1","0","0","1","1","1","回避アップ+{0}"
"7","1.2","0","1","2","0","1","20","10","0","自分の物理防御力を{0}アップ","12","100701205","2","1.2","0","0","1","1","1","物理防御力アップ+{0}"
"7","0","0","0","1","0","1","1","21","0","一定時間無敵状態になる","0","100720201","2","0","0","0","1","6","0",""
"7","0","0","100720203","0","0","1","1","18","0","","0","100720202","0","2.4","0","0","1","0","0",""
"7","0","0","0","1","0","1","1","21","0","","0","100720203","2","0","0","0","1","0","0",""
"7","-60","0","1","2","0","1","20","10","0","自分の物理防御力を{0}アップ","12","100720204","2","0.2","0","0","1","1","1","物理防御力アップ+{0}"
"3","60","0","0","1","-1","1","1","1","0","敵単体に{0}の物理ダメージ","0","100721101","1","5.2","0","0","1","60","0","物理ダメージ+{0}"
"7","12","0","0","3","0","1","1","4","0","自分のＨＰを{0}回復","1","100721102","2","12","0","0","1","1","0","ＨＰ回復量+{0}"
"7","30.1","0","1","2","0","1","50","10","0","自分の回避を{0}アップ","180","100721103","2","0","0","0","1","1","1",""
"7","0","0","0","1","0","1","1","21","0","一定時間無敵状態になる","0","100721201","2","0","0","0","1","6","0",""
"7","0","0","100721203","0","0","1","1","18","0","","0","100721202","0","2.4","0","0","1","0","0",""
"7","0","0","0","1","0","1","1","21","0","","0","100721203","2","0","0","0","1","0","0",""
"7","30.1","0","1","2","0","1","50","10","0","自分の回避を{0}アップ","12","100721204","2","0","0","0","1","1","1",""
"7","-58.8","0","1","2","0","1","20","10","0","自分の物理防御力を{0}アップ","12","100721205","2","1.4","0","0","1","1","1","物理防御力アップ+{0}"
"0","2","0","0","0","0","0","3","90","0","自分の物理防御力を{0}アップ","1","100750101","0","2","0","0","1","1","0","物理防御力アップ+{0}"
"0","32","0","0","0","0","0","3","90","0","自分の物理防御力を{0}アップ","1","100751101","0","2","0","0","1","1","0","物理防御力アップ+{0}"
"3","4.5","0","0","3","2160","99","2","1","0","敵全体に{0}の魔法ダメージ","0","100800101","1","0.405","0","0","1","4.5","0","魔法ダメージ+{0}"
"3","0.345","0","1","3","2160","99","21","10","0","敵全体の物理防御力を{0}ダウン","18","100800102","1","0.345","0","0","1","1","1","物理防御力ダウン+{0}"
"3","15","0","0","3","2160","1","2","1","1","敵単体に{0}の魔法ダメージ","0","100800201","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"1","0","0","0","3","2160","1","40","12","0","敵単体を暗闇状態にする","0","100800202","1","100","0","0","1","8","0","暗闇の確定成功Ｌｖ+1"
"12","2.5","0","0","3","2160","1","1","16","0","味方単体のＴＰを{0}回復","0","100800301","2","0","0","0","1","75","0","ＴＰ回復量+{0}"
"3","20.25","0","1","3","2160","99","2","1","0","敵全体に{0}の低い側の防御力で防御する魔法ダメージ","0","100801101","1","1.62","0","0","1","20.25","0","魔法ダメージ+{0}"
"3","0.7","0","1","3","2160","99","21","10","0","敵全体の物理防御力を{0}ダウン","18","100801102","1","0.7","0","0","1","1","1","物理防御力ダウン+{0}"
"3","0","0","0","3","2160","99","0","11","0","敵全体を誘惑する","0","100801103","1","100","0","0","1","4","0","誘惑の確定成功Ｌｖ+1"
"3","15","0","0","3","2160","1","2","1","1","敵単体に{0}の魔法ダメージ","0","100801201","1","1.2","0","0","1","15","0","魔法ダメージ+{0}"
"3","0","0","0","3","2160","1","40","12","1","敵単体を暗闇状態にする","0","100801202","1","100","0","0","1","8","0","暗闇の確定成功Ｌｖ+1"
"3","0","0","0","3","2160","1","0","11","1","敵単体を誘惑する","0","100801203","1","100","0","0","1","8","0","誘惑の確定成功Ｌｖ+1"
"12","0","0","0","3","2160","1","1","16","0","味方単体のＴＰを{0}回復","0","100820301","2","0","0","0","1","725","0",""
"1","-2080","0","1","3","2160","0","10","10","0","味方単体の物理攻撃力を{0}アップ","12","100820302","2","8","0","0","1","1","0","物理攻撃力アップ+{0}"
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100850101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","15","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100851101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","30","0","0","0","0","0","3","90","0","自分の物理防御力を{0}アップ","1","100851102","0","0","0","0","1","1","0",""
"3","18","0","0","3","2160","99","2","1","0","敵全体に{0}の魔法ダメージ","0","100900101","1","1.44","0","0","1","18","0","魔法ダメージ+{0}"
"7","100","0","1","1","0","1","21","10","0","自分の物理防御力を0にする","99","100900102","2","0","0","0","1","2","2",""
"7","100","0","1","1","0","1","41","10","0","自分の魔法防御力を0にする","99","100900103","2","0","0","0","1","2","2",""
"3","20","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100900201","1","1.2","0","0","1","20","0","魔法ダメージ+{0}"
"7","0","1","0","3","0","1","3","17","0","","0","100900301","2","10","0","0","1","100","0",""
"3","25","0","0","2","600","99","2","1","0","範囲内の敵に{0}の魔法ダメージ","0","100900302","1","2","0","0","1","25","0","魔法ダメージ+{0}"
"7","0","0","0","3","0","1","0","30","0","","0","100900303","2","0","0","0","1","0","0",""
"7","0","0","0","3","0","1","1","21","0","","0","100900304","2","0","0","0","1","1.9","0",""
"7","50","0","1","1","0","1","30","10","0","自分の魔法攻撃力を{0}アップ","8","100901101","2","50","0","0","1","1","1","魔法攻撃力アップ+{0}"
"3","81.25","0","0","3","2160","99","2","1","0","敵全体に{0}の魔法ダメージ","0","100901102","1","6.5","0","0","1","81.25","0","魔法ダメージ+{0}"
"7","100","0","1","1","0","1","21","10","0","自分の物理防御力を初期値の100%ダウン","99","100901103","2","0","0","0","1","2","2",""
"7","100","0","1","1","0","1","41","10","0","自分の魔法防御力を初期値の100%ダウン","99","100901104","2","0","0","0","1","2","2",""
"3","20","0","0","1","-1","1","2","1","0","敵単体に{0}の魔法ダメージ","0","100901201","1","1.6","0","0","1","20","0","魔法ダメージ+{0}"
"3","0.6","0","1","3","2160","99","41","10","0","敵単体の魔法防御力を{0}ダウン","12","100901202","2","0.6","0","0","1","1","1","魔法防御力ダウン+{0}"
"0","15","0","0","0","0","1","4","90","0","自分の魔法攻撃力を{0}アップ","1","100950101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"0","240","0","0","0","0","0","4","90","0","自分の魔法攻撃力を{0}アップ","1","100951101","0","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","15","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","101000101","2","15","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","0.6","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","18","101000102","2","0.6","0","0","1","1","0","物理防御力アップ+{0}"
"3","0","0","1","3","2160","99","4","16","0","味方全体のＴＰを固定量で{0}回復","18","101000103","2","0","0","0","1","50","0",""
"5","7.5","0","0","2","2160","1","2","4","0","味方単体のＨＰを{0}回復","1","101000201","2","7.5","0","0","1","1","0","ＨＰ回復量+{0}"
"3","0","0","0","1","2160","1","40","12","1","敵単体を暗闇状態にする","0","101000301","1","100","0","0","1","8","0","暗闇の確定成功Ｌｖ+1"
"3","30","0","1","3","2160","99","30","10","0","味方全体の魔法攻撃力を{0}アップ","18","101001101","2","30","0","0","1","1","0","魔法攻撃力アップ+{0}"
"3","100","0","1","3","2160","99","70","10","0","味方全体の魔法クリティカルを{0}アップ","18","101001102","2","0","0","0","1","1","0",""
"3","5","0","1","3","2160","99","120","10","0","味方全体の魔法攻撃クリティカル時のダメージを5％アップ","18","101001103","2","0","0","0","1","1","0",""
"3","1.1","0","1","3","2160","99","20","10","0","味方全体の物理防御力を{0}アップ","18","101001104","2","1.1","0","0","1","1","0","物理防御力アップ+{0}"
"3","0","0","1","3","2160","99","4","16","0","味方全体のＴＰを固定量で{0}回復","0","101001105","2","0","0","0","1","120","0",""
