11add6a30b6221a6e92b1ed521c36a1c4d1d33789b0297037dc0af55938fcc1b,910784e692338c0e185426ace9778cade230f3b88743330cf3d14e80a2ad43b6,15b558d5b836371a012aa3c09679ff303a1cca505d5e7c22306057c327fb10f7,8b5181101fbcd0266bc7c8fdc30a863de24ed46e2ad89724e30a249ba6f7f965,09d843adacea75135fc2a58cdacf8677c7d0ca8b0a342edb71559e60f2adca4f,15fad440690557fba4aa28b7cb257de9cdc6735bc1d0b58639b3d2ba03b64cb5,d6d63189189f8e49e4f40f1e7b0c21979f417358b12ec9bb78523f2d004d02f2,61ea4d24c1e4f0ce6a925e1e68dfaa3a4095358bc6ae2c9f1f45a8ba9d316b54,76b44d8946aeed461f1c00bd3a677be6e3435134ab174e6b8e4eaf267dc00aeb,ebc3736f13ccffc0e03ae4d5bfa9efed09b4e95542cadb8c0f964f9d0463e8c3,06e0dd15e4d229f30975cfaffe8d039d3be39f351a713c95c0413682d119d817,5c581bf5d37e2a77a49f59beadfd94474c43f97589f41d1b8916a6c1a92ca204,2c9dfcd4da02dfc208400074e67c681b11818eda082b1d80073fcca4eee4f895,90337afcb1edb009d9ae57f6c6a27f0a1a9cf008491970b495eed9487cfe4297,3d1b259d2392ad27a1f4d3c983255964e172260cf4c805d4f3552080df230784,b0149599530286f61eb483c05e730de5c1b3c208c8c814f7176d273b28e10328,ed08da05c8d9120bf9a41e191f060e0886f5d7f420b36a8cbcaa8f882ecfdc3f,8a2a7cb5dc887f5cccce44c2bd5a7de47e5c0563b0c63de9365b2ba9f5313dcf,f71e6505d9a406e2b0f4c2b0c12bdce0e75e29a87eae43496db96260fc0ea8a5,c09bd2acc22bc0c90cc7a74d3c1ded55fc189300737e51d259192a5539e505c2,b632ad264191fae5953d9052d4e91452af06d1de35ef99f5ec6f280edc454ff0,43e75064e77d4766aa9296283bb1d5a5409a6985e65f419a67696ad957f1210d,6a12943eccdc95126a92a66f838fd538d72840d1db1d4a5e0403fe308e402a4d,a94f5a5eea545f38754240d0f97459752ef661abf57d277118066cdf9ca683d2,dd2d9034f524a0877c35451adada0cea572fd276d6de0c0247243c4b4d0ec672,2a3912e140ddc4335caa570345cd56b550c45968fb25bc6fcbee02c8f5a38285,1269cac5fb8bf50d3610a338ddc153fc6dbb0149129cc9155d66f9b3c0a41934,6967a286d2e17c5f047ebb5cf00d102aed0400a60ddb80ec5c3ff1b417ae2516,c605c131fd135890b68a36b8e6258e97383183c31804604602e3f613b5698b9a,0000a4dcc1f447656926708c5f69de96cd667b2e910f1a0194e5107998726f50,76d6b161cdd2afaa05ed5a6dcff64c4ded855eebdcfa82fee78701f5971c8518,57f5009037bbcf65b3b04aa07aa164ff9a1e29e15894c83811b92c5c59b0f35e,fd2ca6e953a60f64350f31531bdbaa669471dddf0d0446a066f22ff5279070bc,d1982bcde1cc8a77046ae90042721b46b6347bbb701c6d206e61a8f35f7497f7,f83f1bccd18b757aa1eb6e540b6ea317086dcf49c6e5b489d8fc7232925e1523,8421bebdb216598950c8ec750fdf0a94654c9c987c3127f3d07e62bee9e0ea7c,0222aec19f22c108b091079bd3ef2dd4a16f696ae68684e641f0adeaa7592284,de97ae768e6190924ccddfae5854c9770804d6744cb225d7f39f834040f96027,2a0f9878349fb50e69a731e31fa4b5cbfda1b3e2236eca393d19287eb81e1857,39aea643a88fd126f45dc547d83118fa018725cae830c999cb7cc7aa86ad95c8,14bd9db440aa311d974f6862aaf7f1df061978c80e5462c2c697dcd8ab882dbc,58e9764658cd0117bbf039c4f684e66fac0fbeff94363a3297faa990d5c2b278,514a1e9b78815c550dbe2482b220a5a46aaeb36593720c2edfd33d41ae90a3db,92dec8b753726fafdd9f99fb55232a109237d3fb3b984ac47ba6c151ec7c0de6
"0","0","0","1","3","0","200100","200000006","0","347","1","30","0","0","0","0","0","3","10","0","101010601","0","5","4","1","5","5","0","0","5","0","0","5","0","ウキキー","10","0","32","0","0","0","0","0","0"
"0","0","0","1","3","0","200700","200000006","0","371","1","30","0","0","0","0","0","3","10","0","101010602","0","5","4","1","5","5","0","0","5","0","0","4","0","ウッドソウル","10","26","0","0","0","0","0","0","0"
"0","0","0","1","3","0","201200","200000003","0","413","1","30","0","0","0","0","0","3","10","0","101010603","0","5","6","1","5","5","0","0","5","0","0","98","0","ゴーレム","10","0","63","0","0","0","0","0","0"
"0","0","0","1","3","0","203000","200000001","0","392","1","30","0","0","0","0","0","3","10","0","101010604","0","5","4","1","5","5","0","0","5","0","0","6","0","ゼラチナ","10","45","0","0","0","0","0","0","0"
"0","0","0","1","3","0","203100","200000006","0","428","1","30","0","0","0","0","0","3","10","0","101010605","0","5","4","1","5","5","0","0","5","0","0","7","0","コドモオオトカゲ","10","24","0","0","0","0","0","0","0"
"0","0","0","1","3","0","204000","200000001","0","566","1","30","0","0","0","0","0","3","10","0","101010606","0","5","4","1","5","5","0","0","5","0","0","6","0","プチグリフォン","10","0","79","0","0","0","0","0","0"
"0","0","0","1","4","0","200100","200000006","0","347","1","30","0","0","0","0","0","4","10","0","101010701","0","5","4","1","5","5","0","0","5","0","0","5","0","ウキキー","10","0","32","0","0","0","0","0","0"
"0","0","0","1","4","0","200600","200000001","0","288","1","30","0","0","0","0","0","4","10","0","101010702","0","5","4","1","5","5","0","0","5","0","0","5","0","ラットン","10","0","43","0","0","0","0","0","0"
"0","0","0","1","4","0","200700","200000006","0","371","1","30","0","0","0","0","0","4","10","0","101010703","0","5","4","1","5","5","0","0","5","0","0","4","0","ウッドソウル","10","26","0","0","0","0","0","0","0"
"0","0","0","1","4","0","201100","200000001","0","402","1","30","0","0","0","0","0","4","10","0","101010704","0","5","4","1","5","5","0","0","5","0","0","5","0","コボルト","10","0","29","0","0","0","0","0","0"
"0","0","0","1","4","0","203000","200000001","0","372","1","30","0","0","0","0","0","4","10","0","101010705","0","5","4","1","5","5","0","0","5","0","0","6","0","ゼラチナ","10","45","0","0","0","0","0","0","0"
"0","0","0","1","4","0","203100","200000006","0","476","1","30","0","0","0","0","0","4","10","0","101010706","0","5","5","1","5","5","0","0","5","0","0","4","0","コドモオオトカゲ","10","52","0","0","0","0","0","0","0"
"0","0","0","1","4","0","200900","200000001","0","527","1","30","0","0","0","0","0","4","10","0","101010801","0","5","5","1","5","5","0","0","5","0","0","6","0","スタンプ","10","0","59","0","0","0","0","0","0"
"0","0","0","1","4","0","200600","200000001","0","297","1","30","0","0","0","0","0","4","10","0","101010802","0","5","4","1","5","5","0","0","5","0","0","5","0","ラットン","10","0","49","0","0","0","0","0","0"
"0","0","0","1","4","0","200700","200000006","0","407","1","30","0","0","0","0","0","4","10","0","101010803","0","5","5","1","5","5","0","0","5","0","0","5","0","ウッドソウル","10","29","0","0","0","0","0","0","0"
"0","0","0","1","4","0","201100","200000001","0","409","1","30","0","0","0","0","0","4","10","0","101010804","0","5","4","1","5","5","0","0","5","0","0","5","0","コボルト","10","0","33","0","0","0","0","0","0"
"0","0","0","1","4","0","203100","200000006","0","477","1","30","0","0","0","0","0","4","10","0","101010805","0","5","5","1","5","5","0","0","5","0","0","5","0","コドモオオトカゲ","10","66","0","0","0","0","0","0","0"
"0","0","0","1","5","0","200100","200000006","0","349","1","30","0","0","0","0","0","5","10","0","101010901","0","6","4","1","6","6","0","0","6","0","0","5","0","ウキキー","10","0","35","0","0","0","0","0","0"
"0","0","0","1","5","0","200700","200000006","0","407","1","30","0","0","0","0","0","5","10","0","101010902","0","6","5","1","6","6","0","0","6","0","0","5","0","ウッドソウル","10","34","0","0","0","0","0","0","0"
"0","0","0","1","5","0","200900","200000001","0","527","1","30","0","0","0","0","0","5","10","0","101010903","0","6","5","1","6","6","0","0","6","0","0","6","0","スタンプ","10","0","54","0","0","0","0","0","0"
"0","0","0","1","5","0","203000","200000001","0","394","1","30","0","0","0","0","0","5","10","0","101010904","0","6","4","1","6","6","0","0","6","0","0","7","0","ゼラチナ","10","56","0","0","0","0","0","0","0"
"0","0","0","1","5","0","203100","200000006","0","477","1","30","0","0","0","0","0","5","10","0","101010905","0","6","5","1","6","6","0","0","6","0","0","5","0","コドモオオトカゲ","10","71","0","0","0","0","0","0","0"
"0","0","0","1","5","0","204000","200000001","0","574","1","30","0","0","0","0","0","5","10","0","101010906","0","6","4","1","6","6","0","0","6","0","0","6","0","プチグリフォン","10","0","76","0","0","0","0","0","0"
"0","0","0","1","5","0","300500","300000003","0","4582","1","50","0","0","0","0","0","5","10","0","101011001","0","7","2","1","7","7","0","0","7","0","0","10","0","リザードマン","10","87","92","0","0","0","0","0","0"
"0","0","0","1","5","0","200100","200000006","0","505","1","30","0","0","0","0","0","5","10","0","101011002","0","7","6","1","7","7","0","0","7","0","0","7","0","ウキキー","10","0","53","0","0","0","0","0","0"
"0","0","0","1","5","0","200700","200000006","0","517","1","30","0","0","0","0","0","5","10","0","101011003","0","7","7","1","7","7","0","0","7","0","0","7","0","ウッドソウル","10","36","0","0","0","0","0","0","0"
"0","0","0","1","5","0","201100","200000001","0","519","1","30","0","0","0","0","0","5","10","0","101011004","0","7","6","1","7","7","0","0","7","0","0","7","0","コボルト","10","0","67","0","0","0","0","0","0"
"0","0","0","1","5","0","201200","200000003","0","623","1","30","0","0","0","0","0","5","10","0","101011005","0","7","9","1","7","7","0","0","7","0","0","105","0","ゴーレム","10","0","126","0","0","0","0","0","0"
"0","0","0","1","5","0","203000","200000001","0","410","1","30","0","0","0","0","0","5","10","0","101011006","0","7","6","1","7","7","0","0","7","0","0","10","0","ゼラチナ","10","106","0","0","0","0","0","0","0"
"0","0","0","1","5","0","203100","200000006","0","597","1","30","0","0","0","0","0","5","10","0","101011007","0","7","8","1","7","7","0","0","7","0","0","7","0","コドモオオトカゲ","10","99","0","0","0","0","0","0","0"
"0","0","0","1","5","0","204000","200000001","0","627","1","30","0","0","0","0","0","5","10","0","101011008","0","7","6","1","7","7","0","0","7","0","0","9","0","プチグリフォン","10","0","114","0","0","0","0","0","0"
"0","0","0","1","6","0","203000","200000001","0","405","1","30","0","0","0","0","0","6","10","0","101020101","0","8","7","1","8","8","0","0","8","0","0","10","0","ゼラチナ","10","110","0","0","0","0","0","0","0"
"0","0","0","1","6","0","200700","200000006","0","623","1","30","0","0","0","0","0","6","10","0","101020102","0","9","8","1","9","9","0","0","9","0","0","7","0","ウッドソウル","10","80","0","0","0","0","0","0","0"
"0","0","0","1","6","0","203200","200000001","0","573","1","30","0","0","0","0","0","6","10","0","101020103","0","9","8","1","9","9","0","0","9","0","0","7","0","インプ","10","117","0","0","0","0","0","0","0"
"0","0","0","1","6","0","201300","200000003","0","534","1","30","0","0","0","0","0","6","10","0","101020104","0","9","7","1","9","9","0","0","9","0","0","9","0","ロックフラワー","10","0","62","0","0","0","0","0","0"
"0","0","0","1","6","0","203300","200000001","0","583","1","30","0","0","0","0","0","6","10","0","101020105","0","9","7","1","9","9","0","0","9","0","0","194","0","ゴブリンガード","10","0","96","0","0","0","0","0","0"
"0","0","0","1","6","0","204000","200000001","0","651","1","30","0","0","0","0","0","6","10","0","101020106","0","9","6","1","9","9","0","0","9","0","0","9","0","プチグリフォン","10","0","136","0","0","0","0","0","0"
"0","0","0","1","6","0","200900","200000001","0","617","1","30","0","0","0","0","0","6","10","0","101020201","0","8","7","1","8","8","0","0","8","0","0","8","0","スタンプ","10","0","96","0","0","0","0","0","0"
"0","0","0","1","6","0","203200","200000001","0","573","1","30","0","0","0","0","0","6","10","0","101020202","0","8","8","1","8","8","0","0","8","0","0","7","0","インプ","10","117","0","0","0","0","0","0","0"
"0","0","0","1","6","0","200600","200000001","0","362","1","30","0","0","0","0","0","6","10","0","101020203","0","8","6","1","8","8","0","0","8","0","0","7","0","ラットン","10","0","96","0","0","0","0","0","0"
"0","0","0","1","6","0","203100","200000006","0","520","1","30","0","0","0","0","0","6","10","0","101020204","0","8","8","1","8","8","0","0","8","0","0","7","0","コドモオオトカゲ","10","94","0","0","0","0","0","0","0"
"0","0","0","1","6","0","201600","200000001","0","632","1","30","0","0","0","0","0","6","10","0","101020205","0","8","6","1","8","8","0","0","8","0","0","6","0","ドリアード","10","65","0","0","0","0","0","0","0"
"0","0","0","1","6","0","200100","200000006","0","367","1","30","0","0","0","0","0","6","10","0","101020206","0","8","6","1","8","8","0","0","8","0","0","7","0","ウキキー","10","0","48","0","0","0","0","0","0"
"0","0","0","1","7","0","201200","200000003","0","626","1","30","0","0","0","0","0","7","10","0","101020301","0","10","10","1","10","10","0","0","10","0","0","159","0","ゴーレム","10","0","122","0","0","0","0","0","0"
"0","0","0","1","7","0","203200","200000001","0","587","1","30","0","0","0","0","0","7","10","0","101020302","0","10","9","1","10","10","0","0","10","0","0","7","0","インプ","10","117","0","0","0","0","0","0","0"
"0","0","0","1","7","0","200900","200000001","0","578","1","30","0","0","0","0","0","7","10","0","101020303","0","10","8","1","10","10","0","0","10","0","0","8","0","スタンプ","10","0","122","0","0","0","0","0","0"
"0","0","0","1","7","0","201100","200000001","0","487","1","30","0","0","0","0","0","7","10","0","101020304","0","10","6","1","10","10","0","0","10","0","0","8","0","コボルト","10","0","75","0","0","0","0","0","0"
"0","0","0","1","7","0","200500","200000001","0","926","1","30","0","0","0","0","0","7","10","0","101020305","0","10","6","1","10","10","0","0","10","0","0","8","0","ワイルドホーン","10","0","169","0","0","0","0","0","0"
"0","0","0","1","7","0","201200","200000003","0","903","1","30","0","0","0","0","0","7","10","0","101020401","0","10","10","1","10","10","0","0","10","0","0","170","0","ゴーレム","10","0","137","0","0","0","0","0","0"
"0","0","0","1","7","0","200900","200000001","0","861","1","30","0","0","0","0","0","7","10","0","101020402","0","10","8","1","10","10","0","0","10","0","0","9","0","スタンプ","10","0","137","0","0","0","0","0","0"
"0","0","0","1","7","0","202101","200000001","0","711","1","30","0","0","0","0","0","7","10","0","101020403","0","10","6","1","10","10","0","0","10","0","0","8","0","ベニタケ","10","0","121","0","0","0","0","0","0"
"0","0","0","1","7","0","203200","200000001","0","875","1","30","0","0","0","0","0","7","10","0","101020404","0","10","9","1","10","10","0","0","10","0","0","7","0","インプ","10","122","0","0","0","0","0","0","0"
"0","0","0","1","7","0","201300","200000003","0","728","1","30","0","0","0","0","0","7","10","0","101020405","0","10","7","1","10","10","0","0","10","0","0","10","0","ロックフラワー","10","0","88","0","0","0","0","0","0"
"0","0","0","1","8","0","203200","200000001","0","1057","1","30","0","0","0","0","0","8","10","0","101020501","0","10","10","1","10","10","0","0","10","0","0","8","0","インプ","10","127","0","0","0","0","0","0","0"
"0","0","0","1","8","0","201300","200000003","0","904","1","30","0","0","0","0","0","8","10","0","101020502","0","10","8","1","10","10","0","0","10","0","0","10","0","ロックフラワー","10","0","102","0","0","0","0","0","0"
"0","0","0","1","8","0","204000","200000001","0","1059","1","30","0","0","0","0","0","8","10","0","101020503","0","10","7","1","10","10","0","0","10","0","0","10","0","プチグリフォン","10","0","186","0","0","0","0","0","0"
"0","0","0","1","8","0","203300","200000001","0","934","1","30","0","0","0","0","0","8","10","0","101020504","0","10","8","1","10","10","0","0","10","0","0","221","0","ゴブリンガード","10","0","136","0","0","0","0","0","0"
"0","0","0","1","8","0","202101","200000001","0","885","1","30","0","0","0","0","0","8","10","0","101020505","0","10","7","1","10","10","0","0","10","0","0","8","0","ベニタケ","10","0","136","0","0","0","0","0","0"
"0","0","0","1","8","0","200400","200000001","0","1597","1","30","0","0","0","0","0","8","10","0","101020506","0","10","6","1","10","10","0","0","10","0","0","8","0","ウェアウルフ","10","0","220","0","0","0","0","0","0"
"0","0","0","1","8","0","200900","200000001","0","1048","1","30","0","0","0","0","0","8","10","0","101020507","0","10","9","1","10","10","0","0","10","0","0","9","0","スタンプ","10","0","152","0","0","0","0","0","0"
"0","0","0","1","8","0","200900","200000001","0","1054","1","30","0","0","0","0","0","8","10","0","101020601","0","11","9","1","11","11","0","0","11","0","0","9","0","スタンプ","10","0","157","0","0","0","0","0","0"
"0","0","0","1","8","0","203500","200000006","0","1063","1","30","0","0","0","0","0","8","10","0","101020602","0","11","7","1","11","11","0","0","11","0","0","10","0","ドリルモール","10","0","80","0","0","0","0","0","0"
"0","0","0","1","8","0","200500","200000001","0","1591","1","30","0","0","0","0","0","8","10","0","101020603","0","11","7","1","11","11","0","0","11","0","0","9","0","ワイルドホーン","10","0","186","0","0","0","0","0","0"
"0","0","0","1","8","0","200600","200000001","0","529","1","30","0","0","0","0","0","8","10","0","101020604","0","11","8","1","11","11","0","0","11","0","0","9","0","ラットン","10","0","142","0","0","0","0","0","0"
"0","0","0","1","8","0","200400","200000001","0","1608","1","30","0","0","0","0","0","8","10","0","101020605","0","11","6","1","11","11","0","0","11","0","0","8","0","ウェアウルフ","10","0","234","0","0","0","0","0","0"
"0","0","0","1","8","0","203200","200000001","0","1064","1","30","0","0","0","0","0","8","10","0","101020606","0","11","10","1","11","11","0","0","11","0","0","8","0","インプ","10","128","0","0","0","0","0","0","0"
"0","0","0","1","9","0","203300","200000001","0","948","1","30","0","0","0","0","0","9","10","0","101020701","0","12","8","1","12","12","0","0","12","0","0","239","0","ゴブリンガード","10","0","149","0","0","0","0","0","0"
"0","0","0","1","9","0","203500","200000006","0","1091","1","30","0","0","0","0","0","9","10","0","101020702","0","12","7","1","12","12","0","0","12","0","0","11","0","ドリルモール","10","0","93","0","0","0","0","0","0"
"0","0","0","1","9","0","200900","200000001","0","1080","1","30","0","0","0","0","0","9","10","0","101020703","0","12","9","1","12","12","0","0","12","0","0","10","0","スタンプ","10","0","168","0","0","0","0","0","0"
"0","0","0","1","9","0","204000","200000001","0","1091","1","30","0","0","0","0","0","9","10","0","101020704","0","12","7","1","12","12","0","0","12","0","0","11","0","プチグリフォン","10","0","205","0","0","0","0","0","0"
"0","0","0","1","9","0","200400","200000001","0","1657","1","30","0","0","0","0","0","9","10","0","101020705","0","12","6","1","12","12","0","0","12","0","0","8","0","ウェアウルフ","10","0","242","0","0","0","0","0","0"
"0","0","0","1","9","0","201300","200000003","0","932","1","30","0","0","0","0","0","9","10","0","101020706","0","12","8","1","12","12","0","0","12","0","0","11","0","ロックフラワー","10","0","112","0","0","0","0","0","0"
"0","0","0","1","10","0","202101","200000001","0","937","1","30","0","0","0","0","0","10","10","0","101020801","0","12","8","1","12","12","0","0","12","0","0","9","0","ベニタケ","10","0","154","0","0","0","0","0","0"
"0","0","0","1","10","0","203500","200000006","0","1121","1","30","0","0","0","0","0","10","10","0","101020802","0","12","8","1","12","12","0","0","12","0","0","11","0","ドリルモール","10","0","97","0","0","0","0","0","0"
"0","0","0","1","10","0","200500","200000001","0","1677","1","30","0","0","0","0","0","10","10","0","101020803","0","12","8","1","12","12","0","0","12","0","0","10","0","ワイルドホーン","10","0","201","0","0","0","0","0","0"
"0","0","0","1","10","0","200700","200000006","0","810","1","30","0","0","0","0","0","10","10","0","101020804","0","12","9","1","12","12","0","0","12","0","0","8","0","ウッドソウル","10","165","0","0","0","0","0","0","0"
"0","0","0","1","10","0","203200","200000001","0","1128","1","30","0","0","0","0","0","10","10","0","101020805","0","12","11","1","12","12","0","0","12","0","0","8","0","インプ","10","148","0","0","0","0","0","0","0"
"0","0","0","1","10","0","204000","200000001","0","1121","1","30","0","0","0","0","0","10","10","0","101020806","0","12","8","1","12","12","0","0","12","0","0","11","0","プチグリフォン","10","0","212","0","0","0","0","0","0"
