ce10d10b803014910d34c5be842c345cd3c9b0b4a9e5e2de4b020ec996a67486,95e519807a5ecdd387ce3002ff61db4f21925aabcab05ed94db7856b41daba2e,84f0446325042ea6be5ec41497f521dd383ed0e93e5f782bc2e4449b0a3856fa,9e63217845f0d95a62133ef841632c18b17927bf7f48a6432e76b0860db54a83,36f5d727b0fa38717180f2eaf5b9ee0df46584af7fbcfc42d28ea15b7cc068e4,294fd991d9169e888116094f6d326ca6e93899cce20c9a9092353b6fb4647dba,1f380923cffc1b051fc5e166a96a074e1fb75ad217955da32bdbf451724d77d1,7b60e70e41f0505d2082593b86375ca34cf2020274b6d1de9b9d7d4015f6c998,b687fa1b5498c6563604554846827d4690a63f9c1ed3ff216e56a95a16ff1770,8e00e392d62d127cacaf6f4b386fbf84318f28f533282b73dcef465e4df39173,81de74ed1001c995e99754c84b25781ff3ececd4b4851540a71d470881d6e9bf,2885e86f3b29450cce040460cfca968a07e32db8087d27e2b7e7457243894ea4
"100901","1001","2018/10/31 12:00:00","2018/11/14 14:59:59","0","20","0","0","5008404","10008","0","46"
"105601","1001","2018/10/31 12:00:00","2018/11/14 14:59:59","0","30","0","0","5008405","10008","0","47"
"105601","1003","2018/10/31 12:00:00","2018/11/14 14:59:59","0","2","0","0","5008406","10008","0","48"
"100901","1003","2018/10/31 12:00:00","2018/11/14 14:59:59","0","4","0","0","5008407","10008","0","49"
"101301","1003","2018/10/31 12:00:00","2018/11/14 14:59:59","0","7","0","0","5008408","10008","0","50"
"105101","1003","2018/10/31 12:00:00","2018/11/14 14:59:59","0","10","0","0","5008409","10008","0","51"
"102701","1003","2018/10/31 12:00:00","2018/11/14 14:59:59","0","13","0","0","5008410","10008","0","52"
"105601","1003","2018/10/31 12:00:00","2018/11/14 14:59:59","0","15","0","0","5008411","10008","0","53"
"108501","1004","2018/11/30 12:00:00","2018/12/14 14:59:59","0","108501","0","0","5009401","10009","0","54"
"108401","1002","2018/11/30 12:00:00","2018/12/14 14:59:59","1","1000903","0","0","5009402","10009","0","55"
"108601","1001","2018/11/30 12:00:00","2018/12/14 14:59:59","0","10","0","0","5009403","10009","0","56"
"108501","1001","2018/11/30 12:00:00","2018/12/14 14:59:59","0","20","0","0","5009404","10009","0","57"
"108401","1001","2018/11/30 12:00:00","2018/12/14 14:59:59","0","30","0","0","5009405","10009","0","58"
"108601","1003","2018/11/30 12:00:00","2018/12/14 14:59:59","0","2","0","0","5009406","10009","0","59"
"108601","1003","2018/11/30 12:00:00","2018/12/14 14:59:59","0","4","0","0","5009407","10009","0","60"
"108501","1003","2018/11/30 12:00:00","2018/12/14 14:59:59","0","7","0","0","5009408","10009","0","61"
"108501","1003","2018/11/30 12:00:00","2018/12/14 14:59:59","0","10","0","0","5009409","10009","0","62"
"108401","1003","2018/11/30 12:00:00","2018/12/14 14:59:59","0","13","0","0","5009410","10009","0","63"
"108401","1003","2018/11/30 12:00:00","2018/12/14 14:59:59","0","15","0","0","5009411","10009","0","64"
"108901","1004","2018/12/31 12:00:00","2019/01/14 14:59:59","0","108901","0","0","5010401","10010","0","65"
"108801","1002","2018/12/31 12:00:00","2019/01/14 14:59:59","1","1001003","0","0","5010402","10010","0","66"
"108901","1001","2018/12/31 12:00:00","2019/01/14 14:59:59","0","10","0","0","5010403","10010","0","67"
"108701","1001","2018/12/31 12:00:00","2019/01/14 14:59:59","0","20","0","0","5010404","10010","0","68"
"108801","1001","2018/12/31 12:00:00","2019/01/14 14:59:59","0","30","0","0","5010405","10010","0","69"
"108801","1003","2018/12/31 12:00:00","2019/01/14 14:59:59","0","2","0","0","5010406","10010","0","70"
"108901","1003","2018/12/31 12:00:00","2019/01/14 14:59:59","0","4","0","0","5010407","10010","0","71"
"108701","1003","2018/12/31 12:00:00","2019/01/14 14:59:59","0","7","0","0","5010408","10010","0","72"
"108901","1003","2018/12/31 12:00:00","2019/01/14 14:59:59","0","10","0","0","5010409","10010","0","73"
"108801","1003","2018/12/31 12:00:00","2019/01/14 14:59:59","0","13","0","0","5010410","10010","0","74"
"108701","1003","2018/12/31 12:00:00","2019/01/14 14:59:59","0","15","0","0","5010411","10010","0","75"
"109001","1004","2019/01/31 12:00:00","2019/02/14 14:59:59","0","109001","0","0","5011401","10011","0","76"
"101101","1002","2019/01/31 12:00:00","2019/02/14 14:59:59","1","1001103","0","0","5011402","10011","0","77"
"101101","1001","2019/01/31 12:00:00","2019/02/14 14:59:59","0","10","0","0","5011403","10011","0","78"
"109101","1001","2019/01/31 12:00:00","2019/02/14 14:59:59","0","20","0","0","5011404","10011","0","79"
"109001","1001","2019/01/31 12:00:00","2019/02/14 14:59:59","0","30","0","0","5011405","10011","0","80"
"109101","1003","2019/01/31 12:00:00","2019/02/14 14:59:59","0","2","0","0","5011406","10011","0","81"
"109001","1003","2019/01/31 12:00:00","2019/02/14 14:59:59","0","4","0","0","5011407","10011","0","82"
"109101","1003","2019/01/31 12:00:00","2019/02/14 14:59:59","0","7","0","0","5011408","10011","0","83"
"109001","1003","2019/01/31 12:00:00","2019/02/14 14:59:59","0","10","0","0","5011409","10011","0","84"
"101101","1003","2019/01/31 12:00:00","2019/02/14 14:59:59","0","13","0","0","5011410","10011","0","85"
"109101","1003","2019/01/31 12:00:00","2019/02/14 14:59:59","0","15","0","0","5011411","10011","0","86"
"101401","1002","2019/02/28 12:00:00","2019/03/14 14:59:59","1","1001203","0","0","5012402","10012","0","87"
"105501","1001","2019/02/28 12:00:00","2019/03/14 14:59:59","0","10","0","0","5012403","10012","0","88"
"101401","1001","2019/02/28 12:00:00","2019/03/14 14:59:59","0","20","0","0","5012404","10012","0","89"
"101401","1001","2019/02/28 12:00:00","2019/03/14 14:59:59","0","30","0","0","5012405","10012","0","90"
"101401","1003","2019/02/28 12:00:00","2019/03/14 14:59:59","0","2","0","0","5012406","10012","0","91"
"101401","1003","2019/02/28 12:00:00","2019/03/14 14:59:59","0","4","0","0","5012407","10012","0","92"
"101401","1003","2019/02/28 12:00:00","2019/03/14 14:59:59","0","7","0","0","5012408","10012","0","93"
"105501","1003","2019/02/28 12:00:00","2019/03/14 14:59:59","0","10","0","0","5012409","10012","0","94"
"105501","1003","2019/02/28 12:00:00","2019/03/14 14:59:59","0","13","0","0","5012410","10012","0","95"
"101401","1003","2019/02/28 12:00:00","2019/03/14 14:59:59","0","15","0","0","5012411","10012","0","96"
"109301","1004","2019/03/31 12:00:00","2019/04/12 20:59:59","0","109301","0","0","5013401","10013","0","97"
"109201","1002","2019/03/31 12:00:00","2019/04/12 20:59:59","1","1001303","0","0","5013402","10013","0","98"
"109301","1001","2019/03/31 12:00:00","2019/04/12 20:59:59","0","10","0","0","5013403","10013","0","99"
"109401","1001","2019/03/31 12:00:00","2019/04/12 20:59:59","0","20","0","0","5013404","10013","0","100"
"109201","1001","2019/03/31 12:00:00","2019/04/12 20:59:59","0","30","0","0","5013405","10013","0","101"
"109201","1003","2019/03/31 12:00:00","2019/04/12 20:59:59","0","2","0","0","5013406","10013","0","102"
"109401","1003","2019/03/31 12:00:00","2019/04/12 20:59:59","0","4","0","0","5013407","10013","0","103"
"109301","1003","2019/03/31 12:00:00","2019/04/12 20:59:59","0","6","0","0","5013408","10013","0","104"
"109201","1003","2019/03/31 12:00:00","2019/04/12 20:59:59","0","8","0","0","5013409","10013","0","105"
"109401","1003","2019/03/31 12:00:00","2019/04/12 20:59:59","0","10","0","0","5013410","10013","0","106"
"109201","1003","2019/03/31 12:00:00","2019/04/12 20:59:59","0","13","0","0","5013411","10013","0","107"
"105301","1002","2019/04/30 12:00:00","2019/05/12 20:59:59","1","1001503","0","0","5015402","10015","0","108"
"105301","1001","2019/04/30 12:00:00","2019/05/12 20:59:59","0","10","0","0","5015403","10015","0","109"
"109501","1001","2019/04/30 12:00:00","2019/05/12 20:59:59","0","20","0","0","5015404","10015","0","110"
"109601","1001","2019/04/30 12:00:00","2019/05/12 20:59:59","0","30","0","0","5015405","10015","0","111"
"109501","1003","2019/04/30 12:00:00","2019/05/12 20:59:59","0","2","0","0","5015406","10015","0","112"
"109501","1003","2019/04/30 12:00:00","2019/05/12 20:59:59","0","4","0","0","5015407","10015","0","113"
"105301","1003","2019/04/30 12:00:00","2019/05/12 20:59:59","0","6","0","0","5015408","10015","0","114"
"109601","1003","2019/04/30 12:00:00","2019/05/12 20:59:59","0","8","0","0","5015409","10015","0","115"
"109601","1003","2019/04/30 12:00:00","2019/05/12 20:59:59","0","10","0","0","5015410","10015","0","116"
"105301","1003","2019/04/30 12:00:00","2019/05/12 20:59:59","0","13","0","0","5015411","10015","0","117"
"109801","1004","2019/05/31 12:00:00","2019/06/14 20:59:59","0","109801","0","0","5017401","10017","0","118"
"109901","1002","2019/05/31 12:00:00","2019/06/14 20:59:59","1","1001703","0","0","5017402","10017","0","119"
"109801","1001","2019/05/31 12:00:00","2019/06/14 20:59:59","0","10","0","0","5017403","10017","0","120"
"109701","1001","2019/05/31 12:00:00","2019/06/14 20:59:59","0","20","0","0","5017404","10017","0","121"
"109901","1001","2019/05/31 12:00:00","2019/06/14 20:59:59","0","30","0","0","5017405","10017","0","122"
"109701","1003","2019/05/31 12:00:00","2019/06/14 20:59:59","0","2","0","0","5017406","10017","0","123"
"109701","1003","2019/05/31 12:00:00","2019/06/14 20:59:59","0","4","0","0","5017407","10017","0","124"
"109801","1003","2019/05/31 12:00:00","2019/06/14 20:59:59","0","7","0","0","5017408","10017","0","125"
"109901","1003","2019/05/31 12:00:00","2019/06/14 20:59:59","0","10","0","0","5017409","10017","0","126"
"109901","1003","2019/05/31 12:00:00","2019/06/14 20:59:59","0","13","0","0","5017410","10017","0","127"
"109901","1003","2019/05/31 12:00:00","2019/06/14 20:59:59","0","15","0","0","5017411","10017","0","128"
"110101","1004","2019/06/30 12:00:00","2019/07/14 20:59:59","0","110101","0","0","5019401","10019","0","129"
"110201","1002","2019/06/30 12:00:00","2019/07/14 20:59:59","1","1001903","0","0","5019402","10019","0","130"
"110001","1001","2019/06/30 12:00:00","2019/07/14 20:59:59","0","10","0","0","5019403","10019","0","131"
"110201","1001","2019/06/30 12:00:00","2019/07/14 20:59:59","0","20","0","0","5019404","10019","0","132"
"110101","1001","2019/06/30 12:00:00","2019/07/14 20:59:59","0","30","0","0","5019405","10019","0","133"
"110001","1003","2019/06/30 12:00:00","2019/07/14 20:59:59","0","2","0","0","5019406","10019","0","134"
"110001","1003","2019/06/30 12:00:00","2019/07/14 20:59:59","0","4","0","0","5019407","10019","0","135"
"110201","1003","2019/06/30 12:00:00","2019/07/14 20:59:59","0","7","0","0","5019408","10019","0","136"
"110101","1003","2019/06/30 12:00:00","2019/07/14 20:59:59","0","10","0","0","5019409","10019","0","137"
"110101","1003","2019/06/30 12:00:00","2019/07/14 20:59:59","0","13","0","0","5019410","10019","0","138"
"110201","1003","2019/06/30 12:00:00","2019/07/14 20:59:59","0","15","0","0","5019411","10019","0","139"
"107601","1004","2019/07/15 12:00:00","2019/07/22 20:59:59","0","107601","0","0","5004401","10020","0","140"
"107601","1002","2019/07/15 12:00:00","2019/07/22 20:59:59","1","1002003","0","0","5004402","10020","0","141"
"107701","1001","2019/07/15 12:00:00","2019/07/22 20:59:59","0","10","0","0","5004403","10020","0","142"
"107501","1001","2019/07/15 12:00:00","2019/07/22 20:59:59","0","20","0","0","5004404","10020","0","143"
"107601","1001","2019/07/15 12:00:00","2019/07/22 20:59:59","0","30","0","0","5004405","10020","0","144"
"107501","1003","2019/07/15 12:00:00","2019/07/22 20:59:59","0","2","0","0","5004406","10020","0","145"
"107601","1003","2019/07/15 12:00:00","2019/07/22 20:59:59","0","3","0","0","5004407","10020","0","146"
"107801","1003","2019/07/15 12:00:00","2019/07/22 20:59:59","0","4","0","0","5004408","10020","0","147"
"107701","1003","2019/07/15 12:00:00","2019/07/22 20:59:59","0","5","0","0","5004409","10020","0","148"
"107501","1003","2019/07/15 12:00:00","2019/07/22 20:59:59","0","6","0","0","5004410","10020","0","149"
"107601","1003","2019/07/15 12:00:00","2019/07/22 20:59:59","0","8","0","0","5004411","10020","0","150"
"110501","1004","2019/07/31 12:00:00","2019/08/14 20:59:59","0","110501","0","0","5021401","10021","0","151"
"110401","1002","2019/07/31 12:00:00","2019/08/14 20:59:59","1","1002103","0","0","5021402","10021","0","152"
"110501","1001","2019/07/31 12:00:00","2019/08/14 20:59:59","0","10","0","0","5021403","10021","0","153"
"110401","1001","2019/07/31 12:00:00","2019/08/14 20:59:59","0","20","0","0","5021404","10021","0","154"
"110601","1001","2019/07/31 12:00:00","2019/08/14 20:59:59","0","30","0","0","5021405","10021","0","155"
"110601","1003","2019/07/31 12:00:00","2019/08/13 20:59:59","0","2","0","0","5021406","10021","0","156"
"110401","1003","2019/07/31 12:00:00","2019/08/13 20:59:59","0","4","0","0","5021407","10021","0","157"
"110501","1003","2019/07/31 12:00:00","2019/08/13 20:59:59","0","6","0","0","5021408","10021","0","158"
"110401","1003","2019/07/31 12:00:00","2019/08/13 20:59:59","0","8","0","0","5021409","10021","0","159"
"110601","1003","2019/07/31 12:00:00","2019/08/13 20:59:59","0","11","0","0","5021410","10021","0","160"
"110501","1003","2019/07/31 12:00:00","2019/08/13 20:59:59","0","14","0","0","5021411","10021","0","161"
"108001","1004","2019/08/15 12:00:00","2019/08/22 20:59:59","0","108001","0","0","5005401","10022","0","162"
"107901","1002","2019/08/15 12:00:00","2019/08/22 20:59:59","1","1002203","0","0","5005402","10022","0","163"
"108001","1001","2019/08/15 12:00:00","2019/08/22 20:59:59","0","10","0","0","5005403","10022","0","164"
"107901","1001","2019/08/15 12:00:00","2019/08/22 20:59:59","0","20","0","0","5005404","10022","0","165"
"108001","1001","2019/08/15 12:00:00","2019/08/22 20:59:59","0","30","0","0","5005405","10022","0","166"
"107901","1003","2019/08/15 12:00:00","2019/08/22 20:59:59","0","2","0","0","5005406","10022","0","167"
"108001","1003","2019/08/15 12:00:00","2019/08/22 20:59:59","0","3","0","0","5005407","10022","0","168"
"107901","1003","2019/08/15 12:00:00","2019/08/22 20:59:59","0","4","0","0","5005408","10022","0","169"
"108001","1003","2019/08/15 12:00:00","2019/08/22 20:59:59","0","5","0","0","5005409","10022","0","170"
"107901","1003","2019/08/15 12:00:00","2019/08/22 20:59:59","0","6","0","0","5005410","10022","0","171"
"108001","1003","2019/08/15 12:00:00","2019/08/22 20:59:59","0","8","0","0","5005411","10022","0","172"
"110701","1002","2019/08/31 12:00:00","2019/09/14 20:59:59","1","1002303","0","0","5023402","10023","0","173"
"110801","1001","2019/08/31 12:00:00","2019/09/14 20:59:59","0","10","0","0","5023403","10023","0","174"
"110901","1001","2019/08/31 12:00:00","2019/09/14 20:59:59","0","20","0","0","5023404","10023","0","175"
"111001","1001","2019/08/31 12:00:00","2019/09/14 20:59:59","0","30","0","0","5023405","10023","0","176"
"110701","1003","2019/08/31 12:00:00","2019/09/14 20:59:59","0","2","0","0","5023406","10023","0","177"
"110701","1003","2019/08/31 12:00:00","2019/09/14 20:59:59","0","4","0","0","5023407","10023","0","178"
"111001","1003","2019/08/31 12:00:00","2019/09/14 20:59:59","0","7","0","0","5023408","10023","0","179"
"110801","1003","2019/08/31 12:00:00","2019/09/14 20:59:59","0","10","0","0","5023409","10023","0","180"
"110901","1003","2019/08/31 12:00:00","2019/09/14 20:59:59","0","13","0","0","5023410","10023","0","181"
"110701","1003","2019/08/31 12:00:00","2019/09/14 20:59:59","0","15","0","0","5023411","10023","0","182"
"111201","1004","2019/09/30 12:00:00","2019/10/18 14:59:59","0","111201","0","0","5025401","10025","0","183"
"111301","1002","2019/09/30 12:00:00","2019/10/18 14:59:59","1","1002503","0","0","5025402","10025","0","184"
"111201","1001","2019/09/30 12:00:00","2019/10/18 14:59:59","0","10","0","0","5025403","10025","0","185"
"111101","1001","2019/09/30 12:00:00","2019/10/18 14:59:59","0","20","0","0","5025404","10025","0","186"
"111301","1001","2019/09/30 12:00:00","2019/10/18 14:59:59","0","30","0","0","5025405","10025","0","187"
"111101","1003","2019/09/30 12:00:00","2019/10/18 14:59:59","0","2","0","0","5025406","10025","0","188"
"111101","1003","2019/09/30 12:00:00","2019/10/18 14:59:59","0","4","0","0","5025407","10025","0","189"
"111201","1003","2019/09/30 12:00:00","2019/10/18 14:59:59","0","7","0","0","5025408","10025","0","190"
"111301","1003","2019/09/30 12:00:00","2019/10/18 14:59:59","0","10","0","0","5025409","10025","0","191"
"111301","1003","2019/09/30 12:00:00","2019/10/18 14:59:59","0","13","0","0","5025410","10025","0","192"
"111301","1003","2019/09/30 12:00:00","2019/10/18 14:59:59","0","15","0","0","5025411","10025","0","193"
"103701","1002","2019/09/16 12:00:00","2019/09/23 20:59:59","1","1002403","0","0","5006402","10024","0","194"
"100501","1001","2019/09/16 12:00:00","2019/09/23 20:59:59","0","10","0","0","5006403","10024","0","195"
"103701","1001","2019/09/16 12:00:00","2019/09/23 20:59:59","0","20","0","0","5006404","10024","0","196"
"104701","1001","2019/09/16 12:00:00","2019/09/23 20:59:59","0","30","0","0","5006405","10024","0","197"
"100501","1003","2019/09/16 12:00:00","2019/09/23 20:59:59","0","2","0","0","5006406","10024","0","198"
"103701","1003","2019/09/16 12:00:00","2019/09/23 20:59:59","0","3","0","0","5006407","10024","0","199"
"104701","1003","2019/09/16 12:00:00","2019/09/23 20:59:59","0","4","0","0","5006408","10024","0","200"
"107101","1003","2019/09/16 12:00:00","2019/09/23 20:59:59","0","5","0","0","5006409","10024","0","201"
"100501","1003","2019/09/16 12:00:00","2019/09/23 20:59:59","0","6","0","0","5006410","10024","0","202"
"104701","1003","2019/09/16 12:00:00","2019/09/23 20:59:59","0","8","0","0","5006411","10024","0","203"
"108201","1004","2019/10/16 12:00:00","2019/10/23 20:59:59","0","108201","0","0","5007401","10026","0","214"
"108101","1002","2019/10/16 12:00:00","2019/10/23 20:59:59","1","1002603","0","0","5007402","10026","0","215"
"108101","1001","2019/10/16 12:00:00","2019/10/23 20:59:59","0","10","0","0","5007403","10026","0","216"
"108201","1001","2019/10/16 12:00:00","2019/10/23 20:59:59","0","20","0","0","5007404","10026","0","217"
"108101","1001","2019/10/16 12:00:00","2019/10/23 20:59:59","0","30","0","0","5007405","10026","0","218"
"108201","1003","2019/10/16 12:00:00","2019/10/23 20:59:59","0","2","0","0","5007406","10026","0","219"
"108101","1003","2019/10/16 12:00:00","2019/10/23 20:59:59","0","3","0","0","5007407","10026","0","220"
"108201","1003","2019/10/16 12:00:00","2019/10/23 20:59:59","0","4","0","0","5007408","10026","0","221"
"108101","1003","2019/10/16 12:00:00","2019/10/23 20:59:59","0","5","0","0","5007409","10026","0","222"
"108201","1003","2019/10/16 12:00:00","2019/10/23 20:59:59","0","6","0","0","5007410","10026","0","223"
"108101","1003","2019/10/16 12:00:00","2019/10/23 20:59:59","0","8","0","0","5007411","10026","0","224"
"106601","1002","2019/10/31 12:00:00","2019/11/14 20:59:59","1","1002703","0","0","5027402","10027","0","225"
"100501","1001","2019/10/31 12:00:00","2019/11/14 20:59:59","0","10","0","0","5027403","10027","0","226"
"103701","1001","2019/10/31 12:00:00","2019/11/14 20:59:59","0","20","0","0","5027404","10027","0","227"
"106501","1001","2019/10/31 12:00:00","2019/11/14 20:59:59","0","30","0","0","5027405","10027","0","228"
"100501","1003","2019/10/31 12:00:00","2019/11/14 20:59:59","0","2","0","0","5027406","10027","0","229"
"103701","1003","2019/10/31 12:00:00","2019/11/14 20:59:59","0","4","0","0","5027407","10027","0","230"
"106501","1003","2019/10/31 12:00:00","2019/11/14 20:59:59","0","7","0","0","5027408","10027","0","231"
"100501","1003","2019/10/31 12:00:00","2019/11/14 20:59:59","0","10","0","0","5027409","10027","0","232"
"103701","1003","2019/10/31 12:00:00","2019/11/14 20:59:59","0","13","0","0","5027410","10027","0","233"
"100501","1003","2019/10/31 12:00:00","2019/11/14 20:59:59","0","15","0","0","5027411","10027","0","234"
"105601","1002","2019/11/15 12:00:00","2019/11/22 20:59:59","1","1002803","0","0","5008402","10028","0","235"
"101301","1001","2019/11/15 12:00:00","2019/11/22 20:59:59","0","10","0","0","5008403","10028","0","236"
"100901","1001","2019/11/15 12:00:00","2019/11/22 20:59:59","0","20","0","0","5008404","10028","0","237"
"105601","1001","2019/11/15 12:00:00","2019/11/22 20:59:59","0","30","0","0","5008405","10028","0","238"
"105601","1003","2019/11/15 12:00:00","2019/11/22 20:59:59","0","2","0","0","5008406","10028","0","239"
"100901","1003","2019/11/15 12:00:00","2019/11/22 20:59:59","0","3","0","0","5008407","10028","0","240"
"101301","1003","2019/11/15 12:00:00","2019/11/22 20:59:59","0","4","0","0","5008408","10028","0","241"
"105101","1003","2019/11/15 12:00:00","2019/11/22 20:59:59","0","5","0","0","5008409","10028","0","242"
"102701","1003","2019/11/15 12:00:00","2019/11/22 20:59:59","0","6","0","0","5008410","10028","0","243"
"105601","1003","2019/11/15 12:00:00","2019/11/22 20:59:59","0","8","0","0","5008411","10028","0","244"
"111601","1004","2019/11/30 12:00:00","2019/12/14 20:59:59","0","111601","0","0","5029401","10029","0","245"
"111501","1002","2019/11/30 12:00:00","2019/12/14 20:59:59","1","1002903","0","0","5029402","10029","0","246"
"111601","1001","2019/11/30 12:00:00","2019/12/14 20:59:59","0","10","0","0","5029403","10029","0","247"
"111701","1001","2019/11/30 12:00:00","2019/12/14 20:59:59","0","20","0","0","5029404","10029","0","248"
"111501","1001","2019/11/30 12:00:00","2019/12/14 20:59:59","0","30","0","0","5029405","10029","0","249"
"111501","1003","2019/11/30 12:00:00","2019/12/14 20:59:59","0","2","0","0","5029406","10029","0","250"
"111701","1003","2019/11/30 12:00:00","2019/12/14 20:59:59","0","4","0","0","5029407","10029","0","251"
"111601","1003","2019/11/30 12:00:00","2019/12/14 20:59:59","0","7","0","0","5029408","10029","0","252"
"111701","1003","2019/11/30 12:00:00","2019/12/14 20:59:59","0","10","0","0","5029409","10029","0","253"
"111501","1003","2019/11/30 12:00:00","2019/12/14 20:59:59","0","13","0","0","5029410","10029","0","254"
