d224becaca0381c0c71994676917a36fb4454ae3e1f9a7dc887cbdf718358ab2,c70b2e33d29883b7e5c2acdef70118208ca2f0b6e772cd9d3ea4906ee817cc78,1dfc4b85e67358c6eb263d93061c3fdee299be6239491db9d1e1bf78d4939ccb,eb1f17172f19d5af1f6e9bdd393e30bb9a1a971ae1299639450d6f110f7f2830,9d31b84371ab6f55ae9f5ddba9a379f4248e776793e16a649e7473001970ccdf,06754c6b343a061f95322254e0cdbe778a50af1df78eaf7f26cfb111533f70ea,83f1df50e6451c18ec125248bc8ee9f66cb89f33d900b75bef4777580ec7e9ee,6cd8ad3460e5780f5b2029ade5c9a807b30665f052152187130beaae45db788d,d8e22641ee1ba8b149978bc4e7cdd04e8d9b64d6a9401fcb5fdd45eae4840a95,443749817ef708f9a3602c7f68e1f9de832a3d9bc36b8957af871e7c20428aa4,adee4efc12c512f548cdbe1cb05dc2dac28eb03352abc586969d0fdc0c9c062e,86e52713733b7782baf0c5ae4127fc6703f7008c17710b40ca0dedc48080b9a0,5495559720b57304a4ad73a6b9da13c7e2ecd1a87abd90f2ab4de7658852c44a,9a34ddec3ff6915fd19d4abbf24c55bcc82dd4fc481849f88477740cdd830c6c,ca3907f93693c089264ab0ae132951f6c0a33460f8e8b48285c49d3cf54b00bf,6d69a7826db091ad0e47753a167e08492c805210ededf78f7151923deef769d1,137398ceac31e289c865ac5c24459f51f410d2184b1a85fa2595e811dcf00cd3,b7ea85e8ab5510c867f7ae1bbd1b7af0a9c1bd8eda28a98432fba28c5bdd1343
"0","5600","24","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","5600"
"0","5700","25","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","5700"
"0","5800","26","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","5800"
"0","5900","27","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","5900"
"0","6000","28","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6000"
"0","6100","29","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6100"
"0","6200","30","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6200"
"0","6300","31","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6300"
"0","6400","32","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6400"
"0","6500","33","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6500"
"0","6600","34","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6600"
"0","6700","35","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6700"
"0","6800","36","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6800"
"0","6900","37","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","6900"
"0","7000","38","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7000"
"0","7100","39","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7100"
"0","7200","40","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7200"
"0","7300","41","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7300"
"0","7400","42","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7400"
"0","7500","43","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7500"
"0","7600","44","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7600"
"0","7700","45","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7700"
"0","7800","46","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7800"
"0","7900","47","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","7900"
"0","8000","48","0","0","8","0","0","0","0","0","0","0","91002","0","50","0","8000"
"0","8100","49","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8100"
"0","8200","50","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8200"
"0","8300","51","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8300"
"0","8400","52","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8400"
"0","8500","53","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8500"
"0","8600","54","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8600"
"0","8700","55","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8700"
"0","8800","56","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8800"
"0","8900","57","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","8900"
"0","9000","58","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9000"
"0","9100","59","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9100"
"0","9200","60","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9200"
"0","9300","61","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9300"
"0","9400","62","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9400"
"0","9500","63","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9500"
"0","9600","64","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9600"
"0","9700","65","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9700"
"0","9800","66","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9800"
"0","9900","67","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","9900"
"0","10000","68","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10000"
"0","10100","69","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10100"
"0","10200","70","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10200"
"0","10300","71","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10300"
"0","10400","72","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10400"
"0","10500","73","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10500"
"0","10600","74","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10600"
"0","10700","75","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10700"
"0","10800","76","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10800"
"0","10900","77","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","10900"
"0","11000","78","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11000"
"0","11100","79","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11100"
"0","11200","80","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11200"
"0","11300","81","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11300"
"0","11400","82","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11400"
"0","11500","83","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11500"
"0","11600","84","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11600"
"0","11700","85","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11700"
"0","11800","86","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11800"
"0","11900","87","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","11900"
"0","12000","88","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12000"
"0","12100","89","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12100"
"0","12200","90","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12200"
"0","12300","91","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12300"
"0","12400","92","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12400"
"0","12500","93","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12500"
"0","12600","94","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12600"
"0","12700","95","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12700"
"0","12800","96","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12800"
"0","12900","97","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","12900"
"0","13000","98","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13000"
"0","13100","99","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13100"
"0","13200","100","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13200"
"0","13300","101","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13300"
"0","13400","102","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13400"
"0","13500","103","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13500"
"0","13600","104","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13600"
"0","13700","105","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13700"
"0","13800","106","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13800"
"0","13900","107","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","13900"
"0","14000","108","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14000"
"0","14100","109","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14100"
"0","14200","110","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14200"
"0","14300","111","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14300"
"0","14400","112","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14400"
"0","14500","113","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14500"
"0","14600","114","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14600"
"0","14700","115","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14700"
"0","14800","116","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14800"
"0","14900","117","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","14900"
"0","15000","118","0","0","8","0","0","0","0","0","0","0","91002","0","15","0","15000"
