84b6a8f7ecf003976dcac1dde6683d948b631d6ca37e3b5cccda1e29c5abfb79,8eed6299e5e34203f9763338d277567d9dfc46bb1e6626b2e010bfbefec95388,340e1f8883e9f8d2e5abba97d8ab61eae3ed5f122cf8cf980cb1f429b44d15dc,39493245b0ee1f45010a9fe9eb54c8e2eaab4a52cc68f91baf565d24a5a7e5cc,6f7be219d80c309d47a2b74e391593b9262c5a3c87d7cdacffce47287b160d48,81a97097e422e0494acf3133f7b9db8c1623b24e22788743ef5d6bc699466258,73e84e7f9f2f48222616c0d443c9b95396bd9ab0cd2068be9a62ab0ec333672e,91b3e9e69079c37be4f920b645b8d6b8cdb12317811a8448c668a183c4a278b0,9cbdb049639d47411060ed237cfc37ed96e12c57b0dfce9435df3e80cb0cb6c6,a0bc75f6a495e045ff020edfa5ba85e72b0f6f58988c828399a8797f436e5384,b420e18dd8f6c22499c3f6a8ecc3de9bf25e0fbc9108154fbda4cf159518f638,d68b12ac1aacd0418da66c1df6f2f7266ff129df1fd6684ca7ec8455c3012ad2,95e82877f710bf12190517dff7ec9f87957536ed49981c2431b57f8e294352a0,e20418b7ba2a919b8bc0d31804b0c42165bee69d44439dc7637cc90c89c1dc3c,e5c794dc431e6cc63a3e9f358c51e7173654ab127a35fdbaeeb6c892461465db,7a855b65e3fff9468e049577da7745f60546b6ced2b61ee05727c41c35ba747b,6fe671cf6de9bcad2427d046f6c39866bff374764bb1a278c3d33b04f648563c,28843ca7b1e72b9d897dd3b71e148105e4da70d9b964b402ebf4465fb6e6cf8d,3afbe2aaa03ef2367ae6fa95dd0d43ba05aa8fbd5d70e5b3d97e84e10d29e74e,1c1f100da238baa6b1af281a19d5c370596e0f1aed3463978a880e86932e7abd,91c4bb1416e2bc1faa278d0491fea2a25f6b252cc2526dc547355aaca8d4e969,7f0839d1a5d3b659f20dbb740418e5819618d2312e1b60e237375a2d80de6faa,f04b8eeec9ba03a695e22feaedd73dda29efb67def2cad8c97ef15b96530895b,b364da4925edb9968b580d7d137e3165761115a24af204240c14df971b11be97,7b8b2bf95b894fed8e0776dba66924d8d7a1b491c6ad064986abdd1cfed04645,d2ec6f34c8f906e705f2d651c2faf1600450be47d490ef926af155e8852d665b,131d4cc86009e606e4622350f5eeaf9d72de1d8a855f565129a7679989de9c63,42dd062c0953f60849c90fee9519380b9ba0a91871d702c75320519f3a47ecc7,fb756e79deaf89fecbdfd51cfc7b51d8e856e2b6679a719c2cff884da7a4c196,4bc416a6d3e919d257210e630aeb5d9208af19207d553d4d68e24437136464f4,d8d9b6da73ac1d31e01af22ff756e77a6143c8f56df1dc7c7ed90f2217cb5521,11dc2da882f4a59a5bf6af93fedf07af30342f4c338589f5c977dbfea8f07478,747eb7867c58be5c90dc4e284ed760a9bbc65d91e52b60c103055f578a0cd394,35eb8c60624c4a2069cc748ad6e41b63d87b11abc7b037b968c08ec28001f3cd,dcc6f78314465a2faefc986ecc21e3d395c9fd6396e6303131a233950f579a3c,d7f8e0723efb157c5e96ee60563cc6ff2ac5f2797a04c000859c4d4cb20c742b,50fe0e0a40775799d8e5c4bcf21818c62eaa4c95bd2ebae072b48188b1da62a2,ce3957588316073f109d916aac0faabcfaa36097f85d0ee1e84b5eafb5c1c32b,0e3459a30439a6ec137a6dff20977217d9e6de10a07cb40e9d28bbd67ce6d0b5,1f228f45c8d902a9aa100003f51fe98882fc38a8c718a6a994f220d99c000801,188e3b119a77feea7f20201b3c5c8278605585fe2fd0121725e336a660331669,45f80a0fd09d3e9f4363eca6782dec4d81b0518fee0cb727f1feb29b134efdd4,279d3637d718a4793bd55992f559d111a46ff505bb3cbd377780766e3dec3853,cae3affd45693d9f924ed901494e780e109bff0dc186489b1cf5718293ea8883
"710081","0.03","401040441","1","1004101","0","1","401040421","1.5","0","1004103","1","15","0","0","0","1","0","1004104","1.3","10080103","10080104","401040411","0","0","1","100000","401040431","1","1","10080105","0","0","0","1.3","10080101","0","1004105","1004102","401040451","10080102","1008","0","1"
"710081","0.06","401040491","-1","1004106","0","1","401040471","2","0","1004108","1","16","0","0","0","2","0","1004109","1.8","10080103","10080104","401040461","0","0","2","100000","401040481","1.3","1.3","10080105","0","0","0","1.8","10080101","0","1004110","1004107","401040501","10080102","1008","0","1"
"710091","0.03","401040541","1","1004101","0","1","401040521","1.5","0","1004103","1","17","0","0","0","1","0","1004104","1.3","10090103","10090104","401040511","0","0","1","100000","401040531","1","1","10090105","0","0","0","1.3","10090101","0","1004105","1004102","401040551","10090102","1009","0","1"
"710091","0.06","401040591","5","1004106","0","1","401040571","2","0","1004108","1","18","0","0","0","2","0","1004109","1.8","10090103","10090104","401040561","0","0","2","100000","401040581","1.4","1.4","10090105","0","0","0","1.8","10090101","0","1004110","1004107","401040601","10090102","1009","0","1"
"710091","0.06","401040641","-1","1004101","0","1","401040621","3","0","1004103","1","19","0","0","0","6","0","1004104","2.5","10090103","10090104","401040611","0","0","2","100000","401040631","2","2","10090105","0","0","0","2.5","10090101","0","1004105","1004102","401040651","10090102","1009","0","1"
"710101","0.03","401011004","3","1004106","0","1","401011002","1.5","0","1004108","1","20","0","0","0","1","0","1004109","1.3","10100103","10100104","401011001","0","0","1","100000","401011003","1","1","10100105","0","0","0","1.3","10100101","0","1004110","1004107","401011005","10100102","1010","0","1"
"710101","0.06","401021004","10","1004101","0","1","401021002","2","0","1004103","1","21","0","0","0","4","0","1004104","1.8","10100103","10100104","401021001","0","0","2","100000","401021003","1.4","1.4","10100105","0","0","0","1.8","10100101","0","1004105","1004102","401021005","10100102","1010","0","1"
"710101","0.06","401031004","-1","1004106","0","1","401031002","3","0","1004108","1","22","0","0","0","11","0","1004109","2.5","10100103","10100104","401031001","0","0","2","100000","401031003","2","2","10100105","0","0","0","2.5","10100101","0","1004110","1004107","401031005","10100102","1010","0","1"
"710111","0.03","401040691","1","1004101","0","1","401040671","1.5","0","1004103","2","23","0","0","0","1","0","1004104","1.3","10110103","10110104","401040661","0","0","1","100000","401040681","1","1","10110105","0","0","0","1.3","10110101","0","1004105","1004102","401040701","10110102","1011","0","1"
"710111","0.03","401040691","3","1004106","0","1","401040671","1.5","0","1004108","2","24","0","0","0","2","0","1004109","1.3","10110103","10110104","401040661","0","0","1","100000","401040681","1","1","10110105","0","0","0","1.3","10110101","0","1004110","1004107","401040701","10110102","1011","0","1"
"710111","0.06","401040741","10","1004101","0","2","401040721","2","0","1004103","5","25","0","0","0","4","0","1004104","1.8","10110103","10110104","401040711","0","0","2","100000","401040731","1.4","1.4","10110105","0","0","0","1.8","10110101","0","1004105","1004102","401040751","10110102","1011","0","1"
"710111","0.06","401040791","-1","1004106","0","3","401040771","3","0","1004108","12","26","0","0","0","11","0","1004109","2.5","10110103","10110104","401040761","0","0","2","100000","401040781","2","2","10110105","0","0","0","2.5","10110101","0","1004110","1004107","401040801","10110102","1011","0","1"
"710121","0.03","401040841","1","1004101","0","1","401040821","1.5","0","1004103","2","27","0","0","0","1","0","1004104","1.3","10120103","10120104","401040811","0","0","1","100000","401040831","1","1","10120105","0","0","0","1.3","10120101","0","1004105","1004102","401040851","10120102","1012","0","1"
"710121","0.03","401040841","3","1004106","0","1","401040821","1.5","0","1004108","2","28","0","0","0","2","0","1004109","1.3","10120103","10120104","401040811","0","0","1","100000","401040831","1","1","10120105","0","0","0","1.3","10120101","0","1004110","1004107","401040851","10120102","1012","0","1"
"710121","0.06","401040891","10","1004101","0","2","401040871","2","0","1004103","5","29","0","0","0","4","0","1004104","1.8","10120103","10120104","401040861","0","0","2","100000","401040881","1.4","1.4","10120105","0","0","0","1.8","10120101","0","1004105","1004102","401040901","10120102","1012","0","1"
"710121","0.06","401040941","-1","1004106","0","3","401040921","3","0","1004108","12","30","0","0","0","11","0","1004109","2.5","10120103","10120104","401040911","0","0","2","100000","401040931","2","2","10120105","0","0","0","2.5","10120101","0","1004110","1004107","401040951","10120102","1012","0","1"
"710011","0.03","401040991","1","1004101","0","1","401040971","1.5","0","1004103","2","31","0","0","0","1","0","1004104","1.3","10130103","10130104","401040961","0","0","1","100000","401040981","1","1","10130105","0","0","0","1.3","10130101","0","1004105","1004102","401041001","10130102","1013","0","1"
"710011","0.03","401040991","3","1004106","0","1","401040971","1.5","0","1004108","2","32","0","0","0","2","0","1004109","1.3","10130103","10130104","401040961","0","0","1","100000","401040981","1","1","10130105","0","0","0","1.3","10130101","0","1004110","1004107","401041001","10130102","1013","0","1"
"710011","0.06","401041041","10","1004101","0","2","401041021","2","0","1004103","5","33","0","0","0","4","0","1004104","1.8","10130103","10130104","401041011","0","0","2","100000","401041031","1.4","1.4","10130105","0","0","0","1.8","10130101","0","1004105","1004102","401041051","10130102","1013","0","1"
"710011","0.06","401041091","-1","1004106","0","3","401041071","3","0","1004108","12","34","0","0","0","11","0","1004109","2.5","10130103","10130104","401041061","0","0","2","100000","401041081","2","2","10130105","0","0","0","2.5","10130101","0","1004110","1004107","401041101","10130102","1013","0","1"
"710021","0.03","401041091","1","1004101","0","1","401041071","1.5","0","1004103","2","35","0","0","0","1","0","1004104","1.3","10140103","10140104","401041061","0","0","1","100000","401041081","1","1","10140105","0","0","0","1.3","10140101","0","1004105","1004102","401041101","10140102","1014","0","1"
"710021","0.03","401041141","3","1004106","0","1","401041121","1.5","0","1004108","2","36","0","0","0","2","0","1004109","1.3","10140103","10140104","401041111","0","0","1","100000","401041131","1","1","10140105","0","0","0","1.3","10140101","0","1004110","1004107","401041151","10140102","1014","0","1"
"710021","0.06","401041191","10","1004101","0","2","401041171","2","0","1004103","5","37","0","0","0","4","0","1004104","1.8","10140103","10140104","401041161","0","0","2","100000","401041181","1.4","1.4","10140105","0","0","0","1.8","10140101","0","1004105","1004102","401041201","10140102","1014","0","1"
"710021","0.06","401041241","-1","1004106","0","3","401041221","3","0","1004108","12","38","0","0","0","11","0","1004109","2.5","10140103","10140104","401041211","0","0","2","100000","401041231","2","2","10140105","0","0","0","2.5","10140101","0","1004110","1004107","401041251","10140102","1014","0","1"
"710031","0.03","401041291","1","1004101","0","1","401041271","1.5","0","1004103","2","39","0","0","0","1","0","1004104","1.3","10150103","10150104","401041261","0","0","1","100000","401041281","1","1","10150105","0","0","0","1.3","10150101","0","1004105","1004102","401041301","10150102","1015","0","1"
"710031","0.03","401041291","3","1004106","0","1","401041271","1.5","0","1004108","2","40","0","0","0","2","0","1004109","1.3","10150103","10150104","401041261","0","0","1","100000","401041281","1","1","10150105","0","0","0","1.3","10150101","0","1004110","1004107","401041301","10150102","1015","0","1"
"710031","0.06","401041341","10","1004101","0","2","401041321","2","0","1004103","5","41","0","0","0","4","0","1004104","1.8","10150103","10150104","401041311","0","0","2","100000","401041331","1.4","1.4","10150105","0","0","0","1.8","10150101","0","1004105","1004102","401041351","10150102","1015","0","1"
"710031","0.06","401041391","-1","1004106","0","3","401041371","3","0","1004108","12","42","0","0","0","11","0","1004109","2.5","10150103","10150104","401041361","0","0","2","100000","401041381","2","2","10150105","0","0","0","2.5","10150101","0","1004110","1004107","401041401","10150102","1015","0","1"
"710041","0.03","401041591","1","1004101","0","1","401041571","1.5","0","1004103","2","43","0","0","0","1","0","1004104","1.3","10160103","10160104","401041561","0","0","1","100000","401041581","1","1","10160105","0","0","0","1.3","10160101","0","1004105","1004102","401041601","10160102","1016","0","1"
"710041","0.03","401041641","3","1004106","0","2","401041621","1.5","0","1004108","3","44","0","0","0","2","0","1004109","1.3","10160103","10160104","401041611","0","0","1","100000","401041631","1","1","10160105","0","0","0","1.3","10160101","0","1004110","1004107","401041651","10160102","1016","0","1"
"710041","0.06","401041691","10","1004106","0","3","401041671","2","0","1004108","6","45","0","0","0","4","0","1004109","1.8","10160103","10160104","401041661","0","0","2","100000","401041681","1.4","1.4","10160105","0","0","0","1.8","10160101","0","1004110","1004107","401041701","10160102","1016","0","1"
"710041","0.06","401041691","-1","1004106","0","4","401041671","3","0","1004108","9","46","0","0","0","11","0","1004109","2.5","10160103","10160104","401041661","0","0","2","100000","401041681","2","2","10160105","0","0","0","2.5","10160101","0","1004110","1004107","401041701","10160102","1016","0","1"
"710051","0.03","401041741","1","1004101","0","1","401041721","1.5","0","1004103","2","47","0","0","0","1","0","1004104","1.3","10170103","10170104","401041711","0","0","1","100000","401041731","1","1","10170105","0","0","0","1.3","10170101","0","1004105","1004102","401041751","10170102","1017","0","1"
"710051","0.03","401041741","3","1004106","0","2","401041721","1.5","0","1004108","3","48","0","0","0","2","0","1004109","1.3","10170103","10170104","401041711","0","0","1","100000","401041731","1","1","10170105","0","0","0","1.3","10170101","0","1004110","1004107","401041751","10170102","1017","0","1"
"710051","0.06","401041791","10","1004106","0","3","401041771","2","0","1004108","6","49","0","0","0","4","0","1004109","1.8","10170103","10170104","401041761","0","0","2","100000","401041781","1.4","1.4","10170105","0","0","0","1.8","10170101","0","1004110","1004107","401041801","10170102","1017","0","1"
"710051","0.06","401041841","-1","1004106","0","4","401041821","3","0","1004108","9","50","0","0","0","11","0","1004109","2.5","10170103","10170104","401041811","0","0","2","100000","401041831","2","2","10170105","0","0","0","2.5","10170101","0","1004110","1004107","401041851","10170102","1017","0","1"
"710061","0.03","401041891","1","1004101","0","1","401041871","1.5","0","1004103","2","51","0","0","0","1","0","1004104","1.3","10180103","10180104","401041861","0","0","1","100000","401041881","1","1","10180105","0","0","0","1.3","10180101","0","1004105","1004102","401041901","10180102","1018","0","1"
"710061","0.03","401041891","3","1004106","0","2","401041871","1.5","0","1004108","3","52","0","0","0","2","0","1004109","1.3","10180103","10180104","401041861","0","0","1","100000","401041881","1","1","10180105","0","0","0","1.3","10180101","0","1004110","1004107","401041901","10180102","1018","0","1"
"710061","0.06","401041941","10","1004106","0","3","401041921","2","0","1004108","6","53","0","0","0","4","0","1004109","1.8","10180103","10180104","401041911","0","0","2","100000","401041931","1.4","1.4","10180105","0","0","0","1.8","10180101","0","1004110","1004107","401041951","10180102","1018","0","1"
"710061","0.06","401041991","-1","1004106","0","4","401041971","3","0","1004108","9","54","0","0","0","11","0","1004109","2.5","10180103","10180104","401041961","0","0","2","100000","401041981","2","2","10180105","0","0","0","2.5","10180101","0","1004110","1004107","401042001","10180102","1018","0","1"
"710071","0.03","401042341","1","1004101","0","1","401042321","1.5","0","1004103","2","55","0","0","0","1","0","1004104","1.3","10190103","10190104","401042311","0","0","1","1000000","401042331","1","1","10190105","0","0","0","1.3","10190101","0","1004105","1004102","401042351","10190102","1019","0","1"
"710071","0.06","401042391","3","1004106","0","2","401042371","2","0","1004108","3","57","0","0","0","2","0","1004109","1.8","10190103","10190104","401042361","0","0","2","1000000","401042381","1.4","1.4","10190105","0","0","0","1.8","10190101","0","1004110","1004107","401042401","10190102","1019","0","1"
"710071","0.06","401042441","4","1004111","0","3","401042421","2","0","1004113","5","58","0","0","0","4","0","1004114","1.8","10190103","10190104","401042411","0","0","2","1000000","401042431","1.4","1.4","10190105","0","0","0","1.8","10190101","0","1004115","1004112","401042451","10190102","1019","0","1"
"710071","0.06","401042441","-1","1004116","0","3","401042421","3","0","1004116","5","59","0","0","0","5","0","1004116","2.5","10190103","10190104","401042411","0","0","2","1000000","401042431","2","2","10190105","0","0","0","2.5","10190101","0","1004116","1004116","401042451","10190102","1019","0","1"
"710081","0.03","401042641","1","1005101","0","1","401042621","1.5","0","1005103","2","60","0","0","0","1","0","1005104","1.3","10200103","10200104","401042611","0","0","1","1000000","401042631","1","1","10200105","0","0","0","1.3","10200101","0","1005105","1005102","401042651","10200102","1020","0","1"
"710081","0.06","401042691","3","1005106","0","2","401042671","2","0","1005108","3","61","0","0","0","2","0","1005109","1.8","10200103","10200104","401042661","0","0","2","1000000","401042681","1.4","1.4","10200105","0","0","0","1.8","10200101","0","1005110","1005107","401042701","10200102","1020","0","1"
"710081","0.06","401042741","4","1005111","0","3","401042721","2","0","1005113","5","62","0","0","0","4","0","1005114","1.8","10200103","10200104","401042711","0","0","2","1000000","401042731","1.4","1.4","10200105","0","0","0","1.8","10200101","0","1005115","1005112","401042751","10200102","1020","0","1"
"710081","0.06","401042741","-1","1005116","0","3","401042721","3","0","1005116","5","63","0","0","0","5","0","1005116","2.5","10200103","10200104","401042711","0","0","2","1000000","401042731","2","2","10200105","0","0","0","2.5","10200101","0","1005116","1005116","401042751","10200102","1020","0","1"
"710091","0.03","401042941","1","1006101","0","1","401042921","1.5","0","1006103","2","64","0","0","0","1","0","1006104","1.3","10210103","10210104","401042911","0","0","1","1000000","401042931","1","1","10210105","0","0","0","1.3","10210101","0","1006105","1006102","401042951","10210102","1021","0","1"
"710091","0.06","401042991","3","1006106","0","2","401042971","2","0","1006108","3","65","0","0","0","2","0","1006109","1.8","10210103","10210104","401042961","0","0","2","1000000","401042981","1.4","1.4","10210105","0","0","0","1.8","10210101","0","1006110","1006107","401043001","10210102","1021","0","1"
"710091","0.06","401043041","4","1006111","0","3","401043021","2","0","1006113","5","66","0","0","0","4","0","1006114","1.8","10210103","10210104","401043011","0","0","2","1000000","401043031","1.4","1.4","10210105","0","0","0","1.8","10210101","0","1006115","1006112","401043051","10210102","1021","0","1"
"710091","0.06","401043041","-1","1006111","0","3","401043021","3","0","1006113","5","67","0","0","0","5","0","1006114","2.5","10210103","10210104","401043011","0","0","2","1000000","401043031","2","2","10210105","0","0","0","2.5","10210101","0","1006115","1006112","401043051","10210102","1021","0","1"
"710101","0.03","401043291","1","1007101","0","1","401043271","1.5","0","1007103","2","68","0","0","0","1","0","1007104","1.4","10220103","10220104","401043261","0","0","1","1000000","401043281","1.2","1.2","10220105","0","0","0","1.3","10220101","0","1007105","1007102","401043301","10220102","1022","0","1"
"710101","0.06","401043341","3","1007106","0","2","401043321","2","0","1007108","3","69","0","0","0","2","0","1007109","1.9","10220103","10220104","401043311","0","0","2","1000000","401043331","1.6","1.6","10220105","0","0","0","1.8","10220101","0","1007110","1007107","401043351","10220102","1022","0","1"
"710101","0.06","401043391","4","1007111","0","3","401043371","2.6","0","1007113","5","70","0","0","0","4","0","1007114","2.4","10220103","10220104","401043361","0","0","2","1000000","401043381","2","2","10220105","0","0","0","2.4","10220101","0","1007115","1007112","401043401","10220102","1022","0","1"
"710101","0.06","401043391","-1","1007116","0","3","401043371","2.6","0","1007116","5","71","0","0","0","5","0","1007116","2.4","10220103","10220104","401043361","0","0","2","1000000","401043381","2","2","10220105","0","0","0","2.4","10220101","0","1007116","1007116","401043401","10220102","1022","0","1"
"710111","0.03","401043641","1","1008101","0","1","401043621","1.5","0","1008103","2","72","0","0","0","1","0","1008104","1.4","10230103","10230104","401043611","0","0","1","1000000","401043631","1.2","1.2","10230105","0","0","0","1.3","10230101","0","1008105","1008102","401043651","10230102","1023","0","1"
"710111","0.06","401043691","3","1008106","0","2","401043671","2","0","1008108","3","73","0","0","0","2","0","1008109","1.9","10230103","10230104","401043661","0","0","2","1000000","401043681","1.6","1.6","10230105","0","0","0","1.8","10230101","0","1008110","1008107","401043701","10230102","1023","0","1"
"710111","0.06","401043741","4","1008111","0","3","401043721","2.6","0","1008113","5","74","0","0","0","4","0","1008114","2.4","10230103","10230104","401043711","0","0","2","1000000","401043731","2","2","10230105","0","0","0","2.4","10230101","0","1008115","1008112","401043751","10230102","1023","0","1"
"710111","0.06","401043741","-1","1008116","0","3","401043721","2.6","0","1008116","5","75","0","0","0","5","0","1008116","2.4","10230103","10230104","401043711","0","0","2","1000000","401043731","2","2","10230105","0","0","0","2.4","10230101","0","1008116","1008116","401043751","10230102","1023","0","1"
"710121","0.03","401043991","1","1009101","0","1","401043971","1.5","0","1009103","1","76","0","0","0","1","0","1009104","1.4","10240103","10240104","401043961","0","0","1","1000000","401043981","1.2","1.2","10240105","0","0","0","1.3","10240101","0","1009105","1009102","401044001","10240102","1024","0","1"
"710121","0.06","401044041","3","1009106","0","2","401044021","1.5","0","1009108","2","77","0","0","0","2","0","1009109","1.4","10240103","10240104","401044011","0","0","2","1000000","401044031","1.2","1.2","10240105","0","0","0","1.3","10240101","0","1009110","1009107","401044051","10240102","1024","0","1"
"710121","0.06","401044091","4","1009111","0","3","401044071","2","0","1009113","4","78","0","0","0","4","0","1009114","1.9","10240103","10240104","401044061","0","0","2","1000000","401044081","1.6","1.6","10240105","0","0","0","1.8","10240101","0","1009115","1009112","401044101","10240102","1024","0","1"
