3ea82eb2ccc443312279454ac32261a9e9625e22e149afe0e0c94e4dfc7ab884,3b065df399ea93f1e501071c64addcf8badaea601604516b172c0b13fd36b379,5278325fc1a90db4bd4f8e402b6359397e4f6c64699becc103d503dc6952041a,28da66132e34024e475708bc43735ed62fdcc18b2ddf21095151ea4171b97e2c,6506cef72b039aefb71ebb9be202334017fb534da73730bad9b721e165d1f0dd,ac4e7a0560666c9469dec82f613d261998c64203ae576fb9122721c3da9a5f7b,ab36797e9379ed5369bbbd9944ff0ab4bc2a8944ec54c6041095aee4ecba2764,8020f3d09a3d9c131392159cfd9cead80e95bfd87a2a080c48d4f031293e991f,3dd6a45e726d7fd258e495f52706570908250b5eed63ece4dfa44767667955c5
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002007","100","70"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002007","1500","71"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002008","100","72"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002008","1500","73"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002009","100","74"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002009","1500","75"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002010","100","76"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002010","1500","77"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002011","100","78"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002011","1500","79"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002012","100","80"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002012","1500","81"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002013","100","82"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002013","1500","83"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002014","100","84"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002014","1500","85"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26001001","30","86"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003001","50","87"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26008001","50","88"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","24002001","50","89"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","24004001","50","90"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005001","100","91"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005002","100","92"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005003","100","93"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005004","100","94"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005005","100","95"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005006","100","96"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005007","100","97"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005018","30","98"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005028","30","99"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005038","40","100"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002001","50","101"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002002","50","102"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002003","50","103"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002004","50","104"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002005","50","105"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002006","50","106"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002007","50","107"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002008","50","108"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002009","50","109"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002010","50","110"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26005001","100","111"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26005002","100","112"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21007001","50","113"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28006001","1000","115"
"2030/12/31 23:59:59","1","0","2018/01/01 5:00:00","5","-1","28005001","20","116"
"2030/12/31 23:59:59","1","20001","2018/01/01 5:00:00","2","-1","28005001","10","117"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","15005001","1500","118"
"2030/12/31 23:59:59","1","93001","2018/01/01 5:00:00","6","-1","18001003","200","119"
"2030/12/31 23:59:59","1","93001","2018/01/01 5:00:00","6","-1","18001004","200","120"
"2020/11/16 4:59:59","1","0","2018/01/01 5:00:00","5","-1","11101001","20","121"
"2020/11/16 4:59:59","1","20003","2018/01/01 5:00:00","2","-1","11101001","2","122"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21102001","50","123"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21103001","100","124"
"2020/11/16 4:59:59","1","0","2018/01/01 5:00:00","5","-1","11001002","30","128"
"2020/11/16 4:59:59","1","94002","2018/01/01 5:00:00","12","-1","11001002","30000","129"
"2020/11/16 4:59:59","1","23001","2018/01/01 5:00:00","2","-1","11001002","6","130"
"2030/12/31 23:59:59","1","93001","2018/01/01 5:00:00","6","-1","28007001","100","131"
"2030/12/31 23:59:59","1","93001","2018/01/01 5:00:00","6","-1","28007002","100","132"
"2030/12/31 23:59:59","1","93001","2018/01/01 5:00:00","6","-1","28007003","100","133"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26013001","30","134"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26014001","50","135"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21011001","80","136"
"2030/12/31 23:59:59","1","22003","2018/01/01 5:00:00","2","-1","21011001","2","137"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26015001","50","138"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26015002","10","139"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21102002","100","140"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002015","400","141"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002015","500000","142"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002015","1500","143"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002016","400","144"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002016","500000","145"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002016","1500","146"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002017","400","147"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002017","3000000","148"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002017","1500","149"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002018","600","150"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002018","3000000","151"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002018","1500","152"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002019","600","153"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002019","3000000","154"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002019","1500","155"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002020","600","156"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002020","5000000","157"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002020","1500","158"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002021","600","159"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002021","5000000","160"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002021","1500","161"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002022","600","162"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002022","5000000","163"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002022","1500","164"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002023","600","165"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002023","5000000","166"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002023","1500","167"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002024","600","168"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002024","5000000","169"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002024","1500","170"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002025","1100","171"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002025","7500000","172"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002025","1500","173"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002026","1100","174"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002026","7500000","175"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002026","1500","176"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002027","1100","177"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002027","7500000","178"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002027","1500","179"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002028","1100","180"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002028","10000000","181"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002028","1500","182"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002029","1100","183"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002029","10000000","184"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002029","1500","185"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002030","1100","186"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002030","10000000","187"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002030","1500","188"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002031","1100","189"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002031","10000000","190"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002031","1500","191"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002032","1100","192"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002032","10000000","193"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002032","1500","194"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002033","1100","195"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002033","15000000","196"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002033","1500","197"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002034","1100","198"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002034","15000000","199"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002034","1500","200"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002035","1100","201"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002035","15000000","202"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002035","1500","203"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002036","1100","204"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002036","15000000","205"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002036","1500","206"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002037","1100","207"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002037","15000000","208"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002037","1500","209"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002038","1100","210"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28002038","15000000","211"
"2030/12/31 23:59:59","1","90007","2018/01/01 5:00:00","2","-1","28002038","1500","212"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003002","50","213"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003002","10000","214"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003003","50","215"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003003","10000","216"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003004","50","217"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003004","10000","218"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003005","50","219"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003005","50000","220"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003006","50","221"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003006","50000","222"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003007","50","223"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003007","100000","224"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003008","50","225"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003008","100000","226"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003009","50","227"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003009","100000","228"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003010","50","229"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003010","100000","230"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003011","50","231"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003011","200000","232"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003012","50","233"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003012","200000","234"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003013","50","235"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003013","200000","236"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003014","50","237"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003014","500000","238"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003015","50","239"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003015","500000","240"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003016","50","241"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003016","500000","242"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003017","50","243"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003017","500000","244"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003018","50","245"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003018","500000","246"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003019","50","247"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003019","500000","248"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003020","50","249"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003020","500000","250"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003021","50","251"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003021","750000","252"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003022","50","253"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003022","750000","254"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003023","50","255"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003023","750000","256"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003024","50","257"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003024","750000","258"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003025","50","259"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003025","750000","260"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003026","50","261"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003026","750000","262"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26003027","50","263"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","26003027","750000","264"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002011","350","265"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002012","350","266"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002013","350","267"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002014","350","268"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002015","550","269"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002016","550","270"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002017","550","271"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002018","550","272"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002019","550","273"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002020","800","274"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002021","800","275"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002022","800","276"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002023","800","277"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002024","800","278"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002025","800","279"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002026","800","280"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002027","800","281"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002028","800","282"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002029","800","283"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002030","1000","284"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","26002031","1000","285"
"2030/12/31 23:59:59","1","0","2018/01/01 5:00:00","5","-1","28012001","100","286"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","28012001","100000","287"
"2030/12/31 23:59:59","1","0","2018/01/01 5:00:00","5","-1","27004001","100","288"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","27004001","100000","289"
"2030/12/31 23:59:59","1","0","2018/01/01 5:00:00","5","-1","27004002","100","290"
"2030/12/31 23:59:59","1","94002","2018/01/01 5:00:00","12","-1","27004002","100000","291"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","11402001","10","292"
"2030/12/31 23:59:59","1","0","2022/12/16 5:00:00","5","199","15004001","60","293"
"2030/12/31 23:59:59","1","90007","2022/12/16 5:00:00","2","199","15004001","100","294"
"2030/12/31 23:59:59","200","0","2022/12/16 5:00:00","5","-1","15004001","30","295"
"2030/12/31 23:59:59","200","90007","2022/12/16 5:00:00","2","-1","15004001","100","296"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","21005039","100","297"
"2030/12/31 23:59:59","1","91002","2018/01/01 5:00:00","8","-1","28002039","1100","298"
