9f41bac9d7496d671ca519ef24ae625f3b9dde5bba08997682d78448f9d3c345,335e9be8c0ac6cbc5269b9d9f910ca02125c31c02df39cee935309335be0c944,2f8bdfb4bacc7df64095c9b1a0dc5d998e25afe16109279a322d7a432de6425b,68f0708654ac83e7f3d4aff90cbd8a73766c0fbbaef57859f44ff42eb7c864fc,e9453a3b8bd6228980857f356cae2f3c92cb10c1f6245d4fe7ec5248aa16fd0b,bbc0d6e86d666afd185e574896ef3aee14a1f5bade1a8bbe07ed5862fa0c6916,ffd018667f691f2c7ca0b32f2d8602bf143735126f393e776e56df582428a430,edfcba53d87076040ebf543502d5e6df016adb4cd69385bc7856b6e22f133e62,a08d073f4ce56452abb34dcfeabdc9f393150ca7d60dba9f6e9c583a08e5d3c0,f99f2cda56e915917ae0b9c553032559339470efb046761d56c3d970d395e307,c16d1d5ad0c780448180eee4abc23820d421bce0b020e6456e28460592109127,5a18606d0921e6ba974adc5726467ecddaa508c78b7fb4d49b3e1f8a0aad5eb1,65ff1f6b70f9e6f86dd5554c5de223cc420e91fe418a8c1b25426a79c7669305,1364c67d0a0219367139fad1505f76ff53c52ff750a90098e3ec174f80949136,9120f111ba38c6e3c62a2c13b4babe9117acb94c7452e723af11d9b6f0f519d5
"-363","1","2104010","2015/12/17 15:00:00","13003","1","0","2","0","106401","シェフィ","13","2030/12/17 14:59:59","0","みんなとの大切な思い出が\nたくさん詰まってるのね\n一緒に振り返って、\n心に刻みたいわ"
"-363","1","0","2015/12/17 15:00:00","13004","1","0","1","0","105801","ペコリーヌ","13","2030/12/17 14:59:59","0","女の子との思い出が\nたくさん見られますよ！\nヒューヒュー♪\nモテモテですねー☆"
"-363","1","0","2015/12/17 15:00:00","14001","1","0","1","0","105901","コッコロ","14","2030/12/17 14:59:59","0","育成に必要なアイテムが\n獲得できるクエストです\nわたくし、主さまのために、\n強くなりますよ"
"-363","1","2104010","2015/12/17 15:00:00","14002","1","0","2","0","106401","シェフィ","14","2030/12/17 14:59:59","0","このクエストを攻略すると、\nアイテムが手に入るらしいわ。\nもっと強くなるために、\n一生懸命がんばるわね！"
"-363","1","0","2015/12/17 15:00:00","14003","1","0","1","0","105801","ペコリーヌ","14","2030/12/17 14:59:59","0","このクエストを攻略すれば、\nアイテムがもらえますよ\nたくさん集めて、どんどん\n強くなっちゃいましょう！"
"-363","1","0","2015/12/17 15:00:00","14004","1","0","1","0","106001","キャル","14","2030/12/17 14:59:59","0","クエストを攻略すると、\nアイテムが手に入るんだって\nもらえるものは、\nもらっておきましょ！"
"-470","1","0","2015/12/17 15:00:00","15001","1","0","1","0","105901","コッコロ","15","2030/12/17 14:59:59","0","主さま、旅の準備を整えて\nより充実した冒険をいたし\nましょう"
"-363","1","2104010","2015/12/17 15:00:00","16001","1","0","2","0","106401","シェフィ","16","2030/12/17 14:59:59","0","ねぇ…クランに加入してみない？\n一人も楽しいけど、みんなと\n一緒も賑やかでいいと思うの"
"-363","1","0","2015/12/17 15:00:00","16002","1","0","1","0","105801","ペコリーヌ","16","2030/12/17 14:59:59","0","クランに加入してみませんか？\nみんなといっしょに冒険した方が、\n楽しいですよ！"
"-363","1","0","2015/12/17 15:00:00","16003","1","0","1","0","106001","キャル","16","2030/12/17 14:59:59","0","クランに入れるらしいわよ\nせっかくだから入ってみたら？\nけっこう楽しいみたいよ♪"
"-363","1","0","2015/12/17 15:00:00","16004","1","0","1","0","105901","コッコロ","16","2030/12/17 14:59:59","0","こちらでクランに加入できます\n素敵なクランがたくさんあって、\n目移りしてしまいますね"
"-363","1","0","2015/12/17 15:00:00","17002","1","0","1","0","105901","コッコロ","17","2030/12/17 14:59:59","0"," こちらではクランバトルに\n 参加された仲間のみなさんの\n 活躍を振り返ることができます"
"-363","1","0","2015/12/17 15:00:00","17004","1","0","1","0","106001","キャル","25","2030/12/17 14:59:59","0","模擬戦の戦績もアンタが\n気に入ったものがあれば\n記録しておけるのね"
"-363","1","0","2015/12/17 15:00:00","17005","1","0","1","0","105901","コッコロ","25","2030/12/17 14:59:59","0","主さま、今回のクランバトルでの\nご活躍が記録されています\nバトルの参考にいたしましょう"
"-363","1","2104010","2015/12/17 15:00:00","17006","1","0","2","0","106401","シェフィ","25","2030/12/17 14:59:59","0","今回のクランバトルの調子は\nどうかしら？\n戦績を見れば、次のバトルに\n活かせるかもしれないわ"
"-363","1","0","2015/12/17 15:00:00","17007","1","0","1","0","105801","ペコリーヌ","25","2030/12/17 14:59:59","0","今回のクランバトルでの戦績を\nおさらいできますよ！\n私にも見せてください☆"
"-363","1","0","2015/12/17 15:00:00","18001","1","0","1","0","190801","カリン","18","2030/12/17 14:59:59","0","ようこそ！\nこちらでは、\nギルドハウスで流れる音楽の\n変更や購入が出来ますよ"
"-363","2","0","2015/12/17 15:00:00","18002","1","0","1","0","190801","カリン","18","2030/12/17 14:59:59","0","ＢＧＭの変更や購入は、こちらから\nできますよ\n素敵な音楽を、たくさんご用意\nいたしました！"
"-470","3","0","2015/12/17 15:00:00","19001","1","0","1","0","190801","カリン","19","2030/12/17 14:59:59","0","ギルドハウスの\nＢＧＭを変更できますよ\nあなたの好きな曲、\n私にも聴かせてくださいね"
"-470","4","0","2015/12/17 15:00:00","19002","1","0","1","0","190801","カリン","19","2030/12/17 14:59:59","0","こちらでは、ＢＧＭの変更が\nできますよ\nどんな曲に変更しますか？\nふふふ、私も楽しみです♪"
"-470","5","0","2015/12/17 15:00:00","20001","1","0","1","0","190801","カリン","20","2030/12/17 14:59:59","0","こちらでは、ＢＧＭを購入\nすることができますよ\n試聴することもできるので、\nじっくり選んでくださいね"
"-470","6","0","2015/12/17 15:00:00","20002","1","0","1","0","190801","カリン","20","2030/12/17 14:59:59","0","いらっしゃいませ！\nＢＧＭの購入はこちらです\n素敵な曲がたくさんあって、\n目移りしちゃいますね"
"-363","1","0","2015/12/17 15:00:00","21001","1","0","1","0","106001","キャル","21","2030/12/17 14:59:59","0","ここで手に入れたアイテムで\n専用装備を作成できるみたいね\nアイテムが集まったら\nさっそく作ってみましょ！"
"-363","1","0","2015/12/17 15:00:00","21002","1","0","1","0","105901","コッコロ","21","2030/12/17 14:59:59","0","攻略すると珍しいアイテムが\n手に入りますよ\nこのアイテムで専用装備を\n作成できるようです"
"-363","1","2104010","2015/12/17 15:00:00","21003","1","0","2","0","106401","シェフィ","21","2030/12/17 14:59:59","0","専用装備が欲しいなら\nこのクエストに挑戦するといいわ\n集めた素材でもっともっと\n強くなりましょう"
"-363","1","0","2015/12/17 15:00:00","21004","1","0","1","0","105801","ペコリーヌ","21","2030/12/17 14:59:59","0","専用装備の作成に必要な\nアイテムを獲得できますよ\nたくさん集めてどんどん\n強くなりましょう！"
"-430","1","0","2015/12/17 15:00:00","22001","1","0","1","0","190801","カリン","22","2030/12/17 14:59:59","0","投票はこちらです\nあなたが応援したい女の子に\n思いを込めた一票を\nお願いします！"
"-430","2","0","2015/12/17 15:00:00","22002","1","0","1","0","190801","カリン","22","2030/12/17 14:59:59","0","ようこそ！\nあなたが思いを寄せるのは\nどの女の子ですか？\n応援してあげてくださいね！"
"-430","3","0","2015/12/17 15:00:00","23001","1","0","1","0","190801","カリン","23","2030/12/17 14:59:59","0","たくさんの投票、\nありがとうございました\n結果発表を楽しみに\n待っていてくださいね！"
"-430","4","0","2015/12/17 15:00:00","23002","1","0","1","0","190801","カリン","23","2030/12/17 14:59:59","0","ただ今、人気投票の\n集計中です\n結果が出るまでもう少しだけ\nお待ちくださいね"
"-385","1","0","2019/01/31 12:00:00","24001","2","10011","1","8","109001","エリコ（バレンタイン）","24","2030/12/17 14:59:59","4.08","あなた様が手伝ってくださった\nチョコレートケーキ\n美味しくないはずがありませんわ"
"-385","2","0","2019/01/31 12:00:00","24002","2","10011","1","8","109001","エリコ（バレンタイン）","24","2030/12/17 14:59:59","5","このような失敗、あなた様が\nするはずありません\nもう一度挑戦してみましょう"
"-385","3","0","2019/01/31 12:00:00","24003","2","10011","1","8","109001","エリコ（バレンタイン）","24","2030/12/17 14:59:59","10.11","あなた様のために\n作っているケーキを\nあなた様に手伝っていただく……\nことになるなんて……クスクス"
"-385","4","0","2019/01/31 12:00:00","24004","2","10011","1","8","109001","エリコ（バレンタイン）","24","2030/12/17 14:59:59","4","あまり気に病む必要はありませんわ\nこれからは私がたっぷりと\n時間をかけて教えて差し上げますから"
"-385","5","0","2019/01/31 12:00:00","24005","2","10011","1","8","109001","エリコ（バレンタイン）","24","2030/12/17 14:59:59","6","今回は調子が悪かった……のですか？\nあなた様が手伝ってくれたものなら\nわたしはどんなものでも……クスクス"
"0","6","0","2019/01/31 12:00:00","24006","1","10011","1","0","109002","エリコ（バレンタイン）","24","2030/12/17 14:59:59","0","あなた様が手がけた\nチョコレートケーキは\n私にとっての宝物……\n侮辱する者は生かしておきませんわ"
"0","7","0","2019/01/31 12:00:00","24007","1","10011","1","0","109002","エリコ（バレンタイン）","24","2030/12/17 14:59:59","0","とても素晴らしい出来栄えですわ！\nあなた様にふさわしい\nチョコレートケーキができました"
"0","8","0","2019/01/31 12:00:00","24008","1","10011","1","0","109002","エリコ（バレンタイン）","24","2030/12/17 14:59:59","0","私を手伝ってくれたあなた様は\nすでに私の虜……\n甘い世界に誘って差し上げますわ"
"0","9","0","2019/01/31 12:00:00","24009","1","10011","1","0","109002","エリコ（バレンタイン）","24","2030/12/17 14:59:59","0","あなた様の愛情\nしかと受け止めました\nこれが……私たちの初めての\n共同作業ですわね……クスクス"
"0","10","0","2019/01/31 12:00:00","24010","1","10011","1","0","109002","エリコ（バレンタイン）","24","2030/12/17 14:59:59","0","これは世界一の\nチョコレートケーキですわ\nだって、あなた様が腕によりをかけて\n作ってくださったんですもの"
"-385","1","0","2019/01/31 12:00:00","24011","2","10011","1","8","109101","シズル（バレンタイン）","24","2030/12/17 14:59:59","2.12","上手にできなくて残念だった？\nでも、弟くんの気持ちが嬉しいな\nいつだってお姉ちゃんは\nそばにいるからね♪"
"-385","2","0","2019/01/31 12:00:00","24012","2","10011","5","8","109101","シズル（バレンタイン）","24","2030/12/17 14:59:59","4.19","うーん、弟くんには珍しく\n緊張しちゃったのかな？\nもう一度チャレンジしてみる？"
"-385","3","0","2019/01/31 12:00:00","24013","4","10011","2","8","109101","シズル（バレンタイン）","24","2030/12/17 14:59:59","2.3","お姉ちゃんのお手伝い、\nよくできました！\nあー、\nまだつまみ食いしちゃダメだぞ！"
"0","4","0","2019/01/31 12:00:00","24014","1","10011","1","0","109102","シズル（バレンタイン）","24","2030/12/17 14:59:59","0","見てみて！\nスポンジに綺麗な焼き目がついてるよ\nさっすが弟くんだね！"
"-385","5","0","2019/01/31 12:00:00","24015","2","10011","5","8","109101","シズル（バレンタイン）","24","2030/12/17 14:59:59","5.23","まぁまぁ、落ち込まないで\n見た目は……個性的だけど、\n味は絶対美味しいはずだから！"
"0","6","0","2019/01/31 12:00:00","24016","1","10011","1","0","109102","シズル（バレンタイン）","24","2030/12/17 14:59:59","0","弟くんみたいな\n可愛いケーキができたよ！\n早く食べてみたいでしょ♪"
"-385","7","0","2019/01/31 12:00:00","24017","2","10011","1","8","109101","シズル（バレンタイン）","24","2030/12/17 14:59:59","5.01","あれれ？　弟くん、指に\nチョコレートがくっついてるよ？\nお姉ちゃんが舐めてあげるね、\nはぁむ！"
"0","8","0","2019/01/31 12:00:00","24018","1","10011","1","0","109102","シズル（バレンタイン）","24","2030/12/17 14:59:59","0","なかなか上手にできたんじゃない？\nでも弟くんはまだまだできる子！\nお姉ちゃん、信じてるからね"
"0","9","0","2019/01/31 12:00:00","24019","1","10011","1","0","109102","シズル（バレンタイン）","24","2030/12/17 14:59:59","0","わぁ～、\nとっても美味しそうにできたね！\n弟くん手慣れてたから\nお姉ちゃん安心して任せられちゃった！"
"0","10","0","2019/01/31 12:00:00","24020","1","10011","1","0","109102","シズル（バレンタイン）","24","2030/12/17 14:59:59","0","や～ん、弟くんが手伝ってくれた\nチョコレートケーキ！\nすっごく美味しそうにできたね♪"
"-363","1","2104010","2015/12/17 15:00:00","26001","1","0","2","0","106401","シェフィ","26","2030/12/17 14:59:59","0","ここから先は神聖な場所みたい\nどんなお宝が眠っているのか、\n今から探索するのが楽しみね♪"
"-363","1","0","2015/12/17 15:00:00","26002","1","0","1","0","105801","ペコリーヌ","26","2030/12/17 14:59:59","0","ここから先は神聖な場所\nみたいです！\nどんなお宝が手に入るか\n楽しみですね！"
"-363","1","0","2015/12/17 15:00:00","26003","1","0","1","0","106001","キャル","26","2030/12/17 14:59:59","0","この先は神聖な場所みたい。\n手に入るお宝も並じゃないけど\n気を付けていかないと\n痛い目にあうわよ"
"-363","1","0","2015/12/17 15:00:00","26004","1","0","1","0","105901","コッコロ","26","2030/12/17 14:59:59","0","ここから先は神聖な場所\nでございます。\n気を引き締めてお宝の\n調査探索に参りましょう"
"-363","1","2104010","2015/12/17 15:00:00","27001","1","0","2","0","106401","シェフィ","27","2030/12/17 14:59:59","0","ここにさらなる力を得るための\nアイテムが眠っている…って\nみんな言ってるわ。ふふっ、\nそれじゃあ挑戦してみましょうか"
"-363","1","0","2015/12/17 15:00:00","27002","1","0","1","0","105801","ペコリーヌ","27","2030/12/17 14:59:59","0","ここにさらなる力を得るための\nアイテムが眠っているみたい\nです！　どこから挑戦するか\n迷っちゃいますね！"
"-363","1","0","2015/12/17 15:00:00","27003","1","0","1","0","106001","キャル","27","2030/12/17 14:59:59","0","ここにさらなる力を得るための\nアイテムが眠っているみたい！\nどんどん挑戦して\n強くなっちゃいましょ！"
"-363","1","0","2015/12/17 15:00:00","27004","1","0","1","0","105901","コッコロ","27","2030/12/17 14:59:59","0","こちらにさらなる力を得る\nためのアイテムが眠っている\nようです。主さま、どこから\n挑戦いたしましょう。"
"-363","1","0","2019/09/24 15:00:00","28001","1","0","1","0","190801","カリン","28","2030/12/17 14:59:59","0","ようこそ！\n皆さんの素敵な出会いを\nギルド管理協会が\nお手伝いします！"
"-363","2","0","2019/09/24 15:00:00","28002","1","0","1","0","190801","カリン","28","2030/12/17 14:59:59","0","ギルド管理協会です\nフレンドに関しては\nこちらでご確認ください"
"-409","3","0","2019/09/24 15:00:00","29001","1","0","1","0","190801","カリン","29","2030/12/17 14:59:59","0","こちらがフレンドの\n皆さんです\n素敵な関係を\n築いてくださいね！"
"-409","4","0","2019/09/24 15:00:00","29002","1","0","1","0","190801","カリン","29","2030/12/17 14:59:59","0","こちらの一覧で\nフレンドのプロフィールを\n確認できますよ"
"-409","5","0","2019/09/24 15:00:00","30001","1","0","1","0","190801","カリン","30","2030/12/17 14:59:59","0","フレンド管理は\nこちらになります\n新しいフレンドとの出会いを\n楽しんでくださいね！"
"-409","6","0","2019/09/24 15:00:00","30002","1","0","1","0","190801","カリン","30","2030/12/17 14:59:59","0","フレンドの申請や\n承認ができますよ\nどうぞ、良き交流を！"
"-409","7","0","2019/10/31 12:00:00","31001","1","0","1","0","190801","カリン","31","2030/12/17 14:59:59","0","バトルをして力比べを\nしてみましょう！\n実力が試されますね、\n頑張ってください！"
"-409","8","0","2019/10/31 12:00:00","31002","1","0","1","0","190801","カリン","31","2030/12/17 14:59:59","0","気になるパーティと\nバトルをしてみましょう！\nどちらが勝利するのか、\n私も楽しみにしていますね"
"-409","1","0","2019/12/20 5:00:00","32001","1","0","1","0","190801","カリン","32","2020/01/04 4:59:59","0","ルーキーの皆さんのために\n特別なミッションを\nご用意いたしました！\nぜひ、挑戦してください！"
"-409","2","0","2019/12/20 5:00:00","32002","1","0","1","0","190801","カリン","32","2020/01/04 4:59:59","0","期間限定のキャンペーンを\n開催中です！\nミッションにチャレンジ\nしましょう！"
"-409","3","0","2019/12/20 5:00:00","33001","1","0","1","0","190801","カリン","33","2020/01/04 4:59:59","0","フレンドになって\n初心者の方を応援しましょう！\n素敵な報酬が待っていますよ！"
"-409","4","0","2019/12/20 5:00:00","33002","1","0","1","0","190801","カリン","33","2020/01/04 4:59:59","0","期間限定のキャンペーンを\n開催中です！\nミッションにチャレンジ\nしましょう！"
"-409","5","0","2020/01/04 5:00:00","34001","1","0","1","0","190801","カリン","34","2020/01/10 11:59:59","0","お疲れ様でした！\nミッションの報酬の受け取りは\nこちらからできますよ！"
"-409","6","0","2020/01/04 5:00:00","34002","1","0","1","0","190801","カリン","34","2020/01/10 11:59:59","0","ミッション報酬の受け取りは\nこちら！\n受け取り漏れの無いように\n気を付けてくださいね！"
"-458","1","0","2015/12/17 15:00:00","38001","2","0","1","0","105801","ペコリーヌ","38","2030/12/17 14:59:59","5.3","過去のストーリーイベントを\n楽しめちゃいますよ！\n遊んだことのないものがあれば\n一緒にやってみましょう♪"
"-458","2","0","2015/12/17 15:00:00","38002","2","0","1","0","105801","ペコリーヌ","38","2030/12/17 14:59:59","6.5","これまでのイベントで登場した\n限定キャラを仲間にできたり\nメモリーピースが手に入る\nみたいですよ。やばいですね☆"
"9999","0","0","2020/04/01","39005","3","0","3","9999","105801","ペコリーヌ","39","2020/04/08 23:59:59","0",""
"-430","2","0","2015/12/17 15:00:00","40001","1","0","1","0","190801","カリン","40","2030/12/17 14:59:59","0","これまでに出題された\n問題を振り返ることが\nできますよ\n復習は大切です♪"
"-363","1","2104010","2015/12/17 15:00:00","41001","1","0","1","0","106401","シェフィ","41","2030/12/17 14:59:59","0","ここでは腕試しが\nできるんですって。\n自分の実力を測るのに、\nちょうどよさそうね。"
"-363","1","0","2015/12/17 15:00:00","41002","1","0","1","0","105801","ペコリーヌ","41","2030/12/17 14:59:59","0","ここで腕試しを\nしていきましょう！\n全力全開、\nがんばっちゃいますよ～！"
"-363","1","0","2015/12/17 15:00:00","41003","1","0","1","0","106001","キャル","41","2030/12/17 14:59:59","0","ここで腕試しが\nできるみたいね。\n試してみるのも\nいいんじゃない？"
"-363","1","0","2015/12/17 15:00:00","41004","1","0","1","0","105901","コッコロ","41","2030/12/17 14:59:59","0","腕試しができるようです。\nここで練習を重ね、実戦に\n活かしてまいりましょう。"
"-416.5","1","0","2015/12/17 15:00:00","42001","1","0","1","0","105901","コッコロ","42","2030/12/17 14:59:59","0","訓練の成果に応じて、\n報酬がもらえるそうです。\n共に励んでいきましょう。"
"-416.5","1","2104010","2015/12/17 15:00:00","42002","1","0","1","0","106401","シェフィ","42","2030/12/17 14:59:59","0","目標を達成すれば、\n報酬がもらえるみたい。\n頑張り甲斐があるわね。"
"-416.5","1","0","2015/12/17 15:00:00","42003","1","0","1","0","105801","ペコリーヌ","42","2030/12/17 14:59:59","0","腕試しをがんばれば、\n報酬がもらえますよ。\n挑戦していきましょう☆"
"-416.5","1","0","2015/12/17 15:00:00","42004","1","0","1","0","106001","キャル","42","2030/12/17 14:59:59","0","ミッションを達成すると、\n報酬が出るんですって。\n一緒にやってみましょ！"
"-363","1","0","2015/12/17 15:00:00","43001","1","0","1","0","105801","ペコリーヌ","43","2030/12/17 14:59:59","0","ここからアリーナに\n挑戦できますよ！\n編成を工夫してライバルに\n挑んじゃいましょう！"
"-363","1","0","2015/12/17 15:00:00","43002","1","0","1","0","105901","コッコロ","43","2030/12/17 14:59:59","0","こちらからアリーナに\n挑戦することができます。\n主さまらしい編成で\nライバルに挑みましょう。"
"-363","1","0","2015/12/17 15:00:00","43003","1","0","1","0","106001","キャル","43","2030/12/17 14:59:59","0","ここからアリーナに\n挑戦できるわよ！\nしっかり編成を考えて\nライバルに挑みなさい！"
"-416.5","1","0","2015/12/17 15:00:00","43004","1","0","1","0","123001","アメス","44","2030/12/17 14:59:59","0","ミッションをクリアすると報酬が\n受け取れるわ。ジャンジャン\nクリアしてバリバリ強化して\nあげなさい♪"
"-416.5","2","0","2015/12/17 15:00:00","43005","1","0","1","0","123001","アメス","44","2030/12/17 14:59:59","0","ぼんやりしてる場合じゃないわ。\n早くミッションをクリアして\n報酬を受け取ってきなさい！"
"-416.5","3","0","2015/12/17 15:00:00","43006","2","0","1","0","123001","アメス","45","2030/12/17 14:59:59","5.79","ちょっとあんた、報酬が\n受け取れるじゃない！\n忘れずにチェックなさい。\nアメス様との約束よ？"
"-371.5","1","0","2015/12/17 15:00:00","46001","1","0","1","0","123001","アメス","46","2030/12/17 14:59:59","0","はい、お疲れさま。\nここではマスタリーチケットを\n使って、マスタリー強化素材を\n手に入れることができるわよ。"
"-416.5","1","0","2015/12/17 15:00:00","47001","2","0","2","0","104901","シズル","47","2030/12/17 14:59:59","0","呼ばれて飛び出てお姉ちゃんだよ♪\nたとえ火の中、水の中、迷宮の中っ\nこのダンジョンを踏破できるよう\n弟くんを応援してあげるからねっ♪"
"-416.5","1","0","2015/12/17 15:00:00","47002","2","0","1","0","101101","リノ","47","2030/12/17 14:59:59","9.32","ほんとーに不思議な場所ですね～\nお兄ちゃんが冒険を頑張れるよう\nおまじないをかけてあげますねっ\nフレーフレー、お・兄・ちゃんっ♪"
"-470","0","0","2015/12/17 15:00:00","48001","2","0","2","0","104901","シズル","48","2030/12/17 14:59:59","0",""
"-470","0","0","2015/12/17 15:00:00","48002","2","0","2","0","101101","リノ","48","2030/12/17 14:59:59","0",""
"-290","0","0","2015/12/17 15:00:00","49001","2","0","1","-15","134901","カノン","49","2030/12/17 14:59:59","0",""
"-450","0","0","2015/12/17 15:00:00","50001","2","0","1","-15","190801","カリン","50","2030/12/17 14:59:59","0",""
