6c6f05390a93727b3e1518c7c938d83f365ac3580defb8908e1003c2314ba42d,f47b27903621bd865ff3b2bce588d129f1821d2cd25563f6021471c33c9080c6,d4a76ecee40115fe750dbbc977174c3a95788012c39406888f2b09e5260cf2ca,34f9066f2e00717fdb6d33fa87b796830152b98dba0a7f788cb75327a535b23f,912f3c6ebe349eb9bc07c486486cb79481f98d9bb6f866197a33e592eb31cbdb,ded2abb959bc6c20b1905ab82871574a08ad99693b64243e2bd279fd9e4d290e,90811b8c894ce39876bc4f3c509eb0ceca6c0716841bb1b605c4f872dc75a8ea,4580bd0bc17f5f7f4967fc4d235082e87aa973b442c7601b903103fd76ff6bfd,7fcd0a65cd16a6c90fd03e5d1f394ae28efb56de0dbea43c2b8e2188649fe080,57d3c43597b6dac003e1a2c08c1ec1c8703f4ca362df1d019a108309cb387493,6cd7ee4e4423f25520b8a1585fe91a1749c2d25a29d34e5a78587e525f75fd1f,4937acb0ef61b38d6fcf85f71ab595b7f3f9a506d1c6896170834f0b4ef4ce98,0f37d09610ea0ca4ed138556ec5efaab5c914485959f8f9448abd60b5656a3dd
"2030/04/19 15:00:00","0","1,8","10011","0","0","2019/01/31 12:00:00","0","0","0","20011","2021/01/25 15:00:00","5034"
"2030/04/19 15:00:00","0","1","10012","0","0","2019/02/22 15:00:00","-5","0","0","20012","2021/02/18 15:00:00","402"
"2030/04/19 15:00:00","0","1,9","10013","0","0","2019/03/31 15:00:00","-5","0","0","20013","2021/03/23 15:00:00","22"
"2030/04/19 15:00:00","0","1","10015","0","0","2019/04/30 12:00:00","-8","0","0","20014","2021/04/16 15:00:00","2174"
"2030/04/19 15:00:00","0","1,10","10019","0","0","2019/06/30 15:00:00","3","0","0","20015","2021/05/18 15:00:00","2222"
"2030/04/19 15:00:00","0","1,11","10021","0","0","2019/07/31 12:00:00","0","0","0","20016","2021/06/18 15:00:00","6040"
"2030/04/19 15:00:00","0","1","10023","0","0","2019/08/31 12:00:00","-4","0","0","20017","2021/07/16 15:00:00","6481"
"2030/04/19 15:00:00","0","1,12","10025","0","0","2019/09/30 12:00:00","0","0","0","20018","2021/08/16 15:00:00","8134"
"2030/04/19 15:00:00","0","1","10027","0","0","2019/10/31 12:00:00","-2","0","0","20019","2021/09/16 15:00:00","3480"
"2030/04/19 15:00:00","0","1,13","10029","0","0","2019/11/30 12:00:00","-5","0","0","20020","2021/10/19 15:00:00","5283"
"2030/04/19 15:00:00","0","1,14","10031","0","0","2019/12/31 12:00:00","-4","0","0","20021","2021/11/16 15:00:00","1311"
"2030/04/19 15:00:00","0","1,15","10033","0","0","2020/01/31 12:00:00","-7","0","0","20022","2021/12/16 15:00:00","6055"
"2030/04/19 15:00:00","0","1","10038","0","0","2020/03/31 12:00:00","-5","0","0","20023","2022/01/17 15:00:00","2022"
"2030/04/19 15:00:00","0","1","10040","0","0","2020/04/24 15:00:00","-10","0","0","20024","2022/02/18 15:00:00","6011"
"2030/04/19 15:00:00","0","1,16","10042","0","0","2020/05/25 15:00:00","-5","0","0","20025","2022/03/17 15:00:00","5221"
"2030/04/19 15:00:00","0","1,17","10044","0","0","2020/06/30 12:00:00","10","0","0","20026","2022/04/18 15:00:00","3040"
"2030/04/19 15:00:00","0","1,18","10046","0","0","2020/07/31 12:00:00","10","0","0","20027","2022/05/18 15:00:00","6120"
"2030/04/19 15:00:00","0","1","10048","0","0","2020/08/31 12:00:00","-5","0","0","20028","2022/06/16 15:00:00","5032"
"2030/04/19 15:00:00","0","1,19","10050","0","0","2020/09/30 12:00:00","0","0","0","20029","2022/07/19 8:00:00","5151"
"2030/04/19 15:00:00","0","1","10052","0","0","2020/10/31 12:00:00","-8","0","0","20030","2022/08/16 15:00:00","6056"
"2030/04/19 15:00:00","0","1,20","10054","0","0","2020/11/30 12:00:00","0","0","0","20031","2022/09/17 15:00:00","3351"
"2030/04/19 15:00:00","0","1,21","10056","0","0","2020/12/31 12:00:00","0","0","0","20032","2022/10/16 15:00:00","2191"
"2030/04/19 15:00:00","0","1,22","10058","0","0","2021/01/31 12:00:00","0","0","0","20033","2022/11/17 15:00:00","1122"
"2030/04/19 15:00:00","0","1,22","10059","0","0","2021/02/10 12:00:00","0","20033","0","20034","2022/11/17 15:00:00","1123"
"2030/04/19 15:00:00","0","1,23","10061","0","0","2021/02/28 12:00:00","12","0","0","20035","2022/12/19 15:00:00","2194"
"2030/04/19 15:00:00","0","1","10064","0","0","2021/02/28 12:00:00","0","0","0","20036","2023/01/16 15:00:00","5010"
"2030/04/19 15:00:00","0","1","10066","0","0","2021/04/30 12:00:00","0","0","0","20037","2023/02/16 15:00:00","144"
"2030/04/19 15:00:00","0","1,24","10068","0","0","2021/05/31 12:00:00","0","0","0","20038","2023/03/16 15:00:00","121"
"2030/04/19 15:00:00","0","1","10070","0","0","2021/06/30 12:00:00","0","0","0","20039","2023/04/17 15:00:00","394"
"2030/04/19 15:00:00","0","1,25","10072","0","0","2021/07/31 12:00:00","0","0","0","20040","2023/05/16 15:00:00","1082"
"2030/04/19 15:00:00","0","1","10074","0","0","2021/08/31 12:00:00","0","0","0","20041","2023/06/16 15:00:00","181"
"2030/04/19 15:00:00","0","1,26","10076","0","0","2021/09/30 12:00:00","0","0","0","20042","2023/07/18 15:00:00","5084"
"2030/04/19 15:00:00","0","1","10078","0","0","2021/10/31 12:00:00","0","0","0","20043","2023/08/18 15:00:00","6054"
"2030/04/19 15:00:00","0","1,27","10080","0","0","2021/11/30 12:00:00","0","0","0","20044","2023/09/19 15:00:00","6381"
"2030/04/19 15:00:00","0","1,28","10082","0","0","2021/12/31 12:00:00","0","0","0","20045","2023/10/16 15:00:00","2193"
"2030/04/19 15:00:00","0","1","10084","0","0","2022/01/31 12:00:00","0","0","0","20046","2023/11/16 15:00:00","8163"
"2030/04/19 15:00:00","0","1,29","10085","0","0","2022/02/07 12:00:00","0","20046","0","20047","2023/11/16 15:00:00","8164"
"2030/04/19 15:00:00","0","1","10088","0","0","2022/02/28 12:00:00","0","0","0","20048","2023/12/18 15:00:00","2201"
"2030/04/19 15:00:00","0","1","10090","0","0","2022/03/31 12:00:00","0","0","0","20049","2024/01/17 15:00:00","430"
"2030/04/19 15:00:00","0","1","10092","0","0","2022/04/30 12:00:00","0","0","0","20050","2024/03/18 15:00:00","351"
"2030/04/19 15:00:00","0","1,30","10094","0","0","2022/05/25 15:00:00","0","0","0","20051","2024/04/18 15:00:00","392"
"2030/04/19 15:00:00","0","1,31","10096","0","0","2022/06/30 12:00:00","0","0","0","20052","2024/06/17 15:00:00","3402"
"2030/04/19 15:00:00","0","1,32","10098","0","0","2022/07/31 12:00:00","0","0","0","20053","2024/07/16 15:00:00","8132"
"2030/04/19 15:00:00","0","1","10100","0","0","2022/08/31 12:00:00","0","0","0","20054","2024/08/16 15:00:00","6057"
"2030/04/19 15:00:00","0","1,33","10102","0","0","2022/09/30 12:00:00","0","0","0","20055","2024/09/17 15:00:00","5200"
"2030/04/19 15:00:00","0","1","10104","0","0","2022/10/31 12:00:00","0","0","0","20056","2024/10/16 15:00:00","3479"
"2030/04/19 15:00:00","0","1,34","10106","0","0","2022/11/30 12:00:00","0","0","0","20057","2024/11/16 15:00:00","5033"
"2030/04/19 15:00:00","0","1,35","10108","0","0","2022/12/31 12:00:00","-10","0","0","20058","2024/12/16 15:00:00","7213"
"2030/04/19 15:00:00","0","1,36","10110","0","0","2023/01/31 12:00:00","-10","0","0","20059","2025/01/16 15:00:00","8153"
"2030/04/19 15:00:00","0","1,36","10111","0","0","2023/02/07 12:00:00","-10","20059","0","20060","2025/01/16 15:00:00","8154"
"2030/04/19 15:00:00","0","1","10114","0","0","2023/02/28 12:00:00","-10","0","0","20061","2025/02/16 15:00:00","4314"
"2030/04/19 15:00:00","0","1","10116","0","0","2023/03/31 12:00:00","-10","0","0","20062","2025/03/17 15:00:00","3301"
"2030/04/19 15:00:00","0","1,37","10118","0","0","2023/04/30 12:00:00","10","0","0","20063","2025/04/16 15:00:00","1443"
"2030/04/19 15:00:00","0","1","10120","0","0","2023/05/31 12:00:00","0","0","0","20064","2025/05/16 15:00:00","202"
"2030/04/19 15:00:00","0","1,38","10122","0","0","2023/06/30 12:00:00","0","0","0","20065","2025/06/17 15:00:00","460"
"2030/04/19 15:00:00","0","1,39","10124","0","0","2023/07/31 12:00:00","0","0","0","20066","2025/07/16 15:00:00","2394"
"2030/04/19 15:00:00","0","1,40","10136","0","0","2023/08/15 12:00:00","0","0","0","20067","2025/08/16 15:00:00","1"
"2030/04/19 15:00:00","0","1,40","10137","0","0","2023/08/15 12:00:00","0","20067","0","20068","2025/08/16 15:00:00","2"
"2030/04/19 15:00:00","0","1","10126","0","0","2023/08/31 12:00:00","0","0","0","20069","2025/09/17 15:00:00","203"
"2030/04/19 15:00:00","0","1","10128","0","0","2023/09/30 12:00:00","0","0","0","20070","2025/10/16 15:00:00","8460"
