90f54bcc16b91cecc1ea2e59034742d01646f574e27b435aa11276f1400d3a87,dded93ae6dbd4599682ba97e93ad9281716291b2a291ba2de1f27a3dc998ada7,97fe0c6243db234042bc0f47c9699deff8c130ac02e48bd98b9c7f4ce72ddc29,34a2ca02372ccb868a1d56d51f7e6317540f8fd61a511160f9ec16ef65542056,fa8283ca82e6708a3ab5a85b052ead54c9f0c3f5475c98c05d0477e48078c2be,3f4b8375258cad13b154154914e5a51a29e9e7cf996a477b363f423a7fd8c60c,6232d89162a6911c9fd953f33b93f040ec1b5659c76c3dcd2e579dc6b043c0c0,6abcce766dec2cb47c8b5a242e83b84f372f5de6ed7c06446b44f1ad20454877,fb5c45c82f33f05d3b17e310b944509365f3688bf33d30d3ed163ba4bf122c8a,be34ed89c0d6ebe5088ee563f21e44a6ea6c1658006bbacfb80e6e1bf57e8658,40b926ca68198f75d5ff06576b5e657d223646a57a1f74add32462050f7c1f29,90e5ccd9837ee43359699d9e71763fc339c4cbcc8ec7406d24fd772ec5121140,b747bf801d3ef07f877979524acb53269a9fbc81ce57cdb245dfe83cc93c5abd,ba23089e8794aeffdd7f4cce3a720bd486749db51caa5f1af2b7b4370acfe20d,9409e163a2f7507e76d6d6cbc91715ee6531d517a4c22b73de7a167f08768fee,db657d1802e0c494689345be5bb8afc145c471dc9221da45500b0f331f07d1c2,d0491c1aba5f18ee6b1cc9433272bfde790b4578ba5f86b27a5b80e6a210bf9a,88d8ab624dee93ccb4d09b26ea4df6c562d0a25361e664c244a86b9c85cba280,4feb50c29535f0709167b09f53ce13bb74c97ef2714b8d2e2c79df5428e5a0f8
"0","0","0","0","94000","0","1115901","0","2","120","0","1","20000000","31159","12","0","115901","0","41159"
"0","0","0","0","94000","0","1116001","0","2","120","0","1","20000000","31160","12","0","116001","0","41160"
"0","0","0","0","94000","0","1116201","0","2","120","0","1","20000000","31162","12","0","116201","0","41162"
"0","0","0","0","94000","0","1116301","0","2","120","0","1","20000000","31163","12","0","116301","0","41163"
"0","0","0","0","94000","0","1116401","0","2","120","0","1","20000000","31164","12","0","116401","0","41164"
"0","0","0","0","94000","0","1116501","0","2","120","0","1","20000000","31165","12","0","116501","0","41165"
"0","0","0","0","94000","0","1116601","0","2","120","0","1","20000000","31166","12","0","116601","0","41166"
"0","0","0","0","94000","0","1116701","0","2","120","0","1","20000000","31167","12","0","116701","0","41167"
"0","0","0","0","94000","0","1116801","0","2","40","0","1","30000000","31168","12","0","116801","0","41168"
"0","0","0","0","94000","0","1116901","0","2","120","0","1","20000000","31169","12","0","116901","0","41169"
"0","0","0","0","94000","0","1117001","0","2","40","0","1","30000000","31170","12","0","117001","0","41170"
"0","0","0","0","94000","0","1117101","0","2","120","0","1","20000000","31171","12","0","117101","0","41171"
"0","0","0","0","94000","0","1117201","0","2","40","0","1","30000000","31172","12","0","117201","0","41172"
"0","0","0","0","94000","0","1117301","0","2","120","0","1","20000000","31173","12","0","117301","0","41173"
"0","0","0","0","94000","0","1117401","0","2","40","0","1","30000000","31174","12","0","117401","0","41174"
"0","0","0","0","94000","0","1117501","0","2","120","0","1","20000000","31175","12","0","117501","0","41175"
"0","0","0","0","94000","0","1117601","0","2","120","0","1","20000000","31176","12","0","117601","0","41176"
"0","0","0","0","94000","0","1117701","0","2","40","0","1","30000000","31177","12","0","117701","0","41177"
"0","0","0","0","94000","0","1117801","0","2","40","0","1","30000000","31178","12","0","117801","0","41178"
"0","0","0","0","94000","0","1117901","0","2","120","0","1","20000000","31179","12","0","117901","0","41179"
"0","0","0","0","94000","0","1118001","0","2","40","0","1","30000000","31180","12","0","118001","0","41180"
"0","0","0","0","94000","0","1118101","0","2","40","0","1","30000000","31181","12","0","118101","0","41181"
"0","0","0","0","94000","0","1118201","0","2","40","0","1","30000000","31182","12","0","118201","0","41182"
"0","0","0","0","94000","0","1118501","0","2","40","0","1","30000000","31185","12","0","118501","0","41185"
"0","0","0","0","94000","0","1118601","0","2","40","0","1","30000000","31186","12","0","118601","0","41186"
"0","0","0","0","94000","0","1119001","0","2","120","0","1","20000000","31190","12","0","119001","0","41190"
"0","0","0","0","94000","0","1119101","0","2","120","0","1","20000000","31191","12","0","119101","0","41191"
"0","0","0","0","94000","0","1119201","0","2","40","0","1","30000000","31192","12","0","119201","0","41192"
"0","0","0","0","94000","0","1119301","0","2","120","0","1","20000000","31193","12","0","119301","0","41193"
"0","0","0","0","94000","0","1119901","0","2","40","0","1","30000000","31199","12","0","119901","0","41199"
"0","0","0","0","94000","0","1120001","0","2","40","0","1","30000000","31200","12","0","120001","0","41200"
"0","0","0","0","94000","0","1120701","0","2","40","0","1","30000000","31207","12","0","120701","0","41207"
"0","0","0","0","94000","0","1120801","0","2","40","0","1","30000000","31208","12","0","120801","0","41208"
"0","0","0","0","94000","0","1120901","0","2","40","0","1","30000000","31209","12","0","120901","0","41209"
"0","0","0","0","94000","0","1121001","0","2","40","0","1","30000000","31210","12","0","121001","0","41210"
"0","0","0","0","94000","0","1121101","0","2","40","0","1","30000000","31211","12","0","121101","0","41211"
"0","0","0","0","94000","0","1121201","0","2","40","0","1","30000000","31212","12","0","121201","0","41212"
"0","0","0","0","94000","0","1121301","0","2","120","0","1","20000000","31213","12","0","121301","0","41213"
"0","0","0","0","94000","0","1121401","0","2","120","0","1","20000000","31214","12","0","121401","0","41214"
"0","0","0","0","94000","0","1121501","0","2","40","0","1","30000000","31215","12","0","121501","0","41215"
"0","0","0","0","94000","0","1121601","0","2","120","0","1","20000000","31216","12","0","121601","0","41216"
"0","0","0","0","94000","0","1121901","0","2","120","0","1","20000000","31219","12","0","121901","0","41219"
"0","0","0","0","94000","0","1122001","0","2","120","0","1","20000000","31220","12","0","122001","0","41220"
"0","0","0","0","94000","0","1122101","0","2","40","0","1","30000000","31221","12","0","122101","0","41221"
"0","0","0","0","94000","0","1122201","0","2","120","0","1","20000000","31222","12","0","122201","0","41222"
"0","0","0","0","94000","0","1122301","0","2","120","0","1","20000000","31223","12","0","122301","0","41223"
"0","0","0","0","94000","0","1122401","0","2","40","0","1","30000000","31224","12","0","122401","0","41224"
"0","0","0","0","94000","0","1122501","0","2","40","0","1","30000000","31225","12","0","122501","0","41225"
"0","0","0","0","94000","0","1122601","0","2","120","0","1","20000000","31226","12","0","122601","0","41226"
"0","0","0","0","94000","0","1122701","0","2","120","0","1","20000000","31227","12","0","122701","0","41227"
"0","0","0","0","94000","0","1122801","0","2","40","0","1","30000000","31228","12","0","122801","0","41228"
"0","0","0","0","94000","0","1122901","0","2","40","0","1","30000000","31229","12","0","122901","0","41229"
"0","0","0","0","94000","0","1123001","0","2","40","0","1","30000000","31230","12","0","123001","0","41230"
"0","0","0","0","94000","0","1123101","0","2","120","0","1","20000000","31231","12","0","123101","0","41231"
"0","0","0","0","94000","0","1123201","0","2","120","0","1","20000000","31232","12","0","123201","0","41232"
"0","0","0","0","94000","0","1123301","0","2","40","0","1","30000000","31233","12","0","123301","0","41233"
"0","0","0","0","94000","0","1123501","0","2","40","0","1","30000000","31235","12","0","123501","0","41235"
"0","0","0","0","94000","0","1123601","0","2","40","0","1","30000000","31236","12","0","123601","0","41236"
"0","0","0","0","94000","0","1123701","0","2","120","0","1","20000000","31237","12","0","123701","0","41237"
"0","0","0","0","94000","0","1123801","0","2","40","0","1","30000000","31238","12","0","123801","0","41238"
"0","0","0","0","94000","0","1123901","0","2","120","0","1","20000000","31239","12","0","123901","0","41239"
"0","0","0","0","94000","0","1124001","0","2","40","0","1","30000000","31240","12","0","124001","0","41240"
"0","0","0","0","94000","0","1124101","0","2","40","0","1","30000000","31241","12","0","124101","0","41241"
"0","0","0","0","94000","0","1124201","0","2","120","0","1","20000000","31242","12","0","124201","0","41242"
"0","0","0","0","94000","0","1124601","0","2","40","0","1","30000000","31246","12","0","124601","0","41246"
"0","0","0","0","94000","0","1124701","0","2","40","0","1","30000000","31247","12","0","124701","0","41247"
"0","0","0","0","94000","0","1124501","0","2","40","0","1","30000000","31245","12","0","124501","0","41245"
"0","0","0","0","94000","0","1124801","0","2","40","0","1","30000000","31248","12","0","124801","0","41248"
"0","0","0","0","94000","0","1124901","0","2","40","0","1","30000000","31249","12","0","124901","0","41249"
"0","0","0","0","94000","0","1125001","0","2","40","0","1","30000000","31250","12","0","125001","0","41250"
"0","0","0","0","94000","0","1125101","0","2","120","0","1","20000000","31251","12","0","125101","0","41251"
"0","0","0","0","94000","0","1125201","0","2","120","0","1","20000000","31252","12","0","125201","0","41252"
"0","0","0","0","94000","0","1125301","0","2","40","0","1","30000000","31253","12","0","125301","0","41253"
"0","0","0","0","94000","0","1125401","0","2","120","0","1","20000000","31254","12","0","125401","0","41254"
"0","0","0","0","94000","0","1125501","0","2","40","0","1","30000000","31255","12","0","125501","0","41255"
"0","0","0","0","94000","0","1125601","0","2","40","0","1","30000000","31256","12","0","125601","0","41256"
"0","0","0","0","94000","0","1125701","0","2","40","0","1","30000000","31257","12","0","125701","0","41257"
"0","0","0","0","94000","0","1125801","0","2","120","0","1","20000000","31258","12","0","125801","0","41258"
"0","0","0","0","94000","0","1126001","0","2","120","0","1","20000000","31260","12","0","126001","0","41260"
"0","0","0","0","94000","0","1126101","0","2","120","0","1","20000000","31261","12","0","126101","0","41261"
"0","0","0","0","94000","0","1126201","0","2","40","0","1","30000000","31262","12","0","126201","0","41262"
"0","0","0","0","94000","0","1126301","0","2","120","0","1","20000000","31263","12","0","126301","0","41263"
"0","0","0","0","94000","0","1126401","0","2","40","0","1","30000000","31264","12","0","126401","0","41264"
"0","0","0","0","94000","0","1126701","0","2","40","0","1","30000000","31267","12","0","126701","0","41267"
"0","0","0","0","94000","0","1126501","0","2","40","0","1","30000000","31265","12","0","126501","0","41265"
"0","0","0","0","94000","0","1126601","0","2","40","0","1","30000000","31266","12","0","126601","0","41266"
"0","0","0","0","94000","0","1126801","0","2","120","0","1","20000000","31268","12","0","126801","0","41268"
"0","0","0","0","94000","0","1126901","0","2","40","0","1","30000000","31269","12","0","126901","0","41269"
"0","0","0","0","94000","0","1127001","0","2","40","0","1","30000000","31270","12","0","127001","0","41270"
"0","0","0","0","94000","0","1127101","0","2","40","0","1","30000000","31271","12","0","127101","0","41271"
"0","0","0","0","94000","0","1127201","0","2","40","0","1","30000000","31272","12","0","127201","0","41272"
"0","0","0","0","94000","0","1127301","0","2","120","0","1","20000000","31273","12","0","127301","0","41273"
"0","0","0","0","94000","0","1127501","0","2","40","0","1","30000000","31275","12","0","127501","0","41275"
"0","0","0","0","94000","0","1127601","0","2","120","0","1","20000000","31276","12","0","127601","0","41276"
"0","0","0","0","94000","0","1127701","0","2","120","0","1","20000000","31277","12","0","127701","0","41277"
"0","0","0","0","94000","0","1127801","0","2","120","0","1","20000000","31278","12","0","127801","0","41278"
"0","0","0","0","94000","0","1127901","0","2","40","0","1","30000000","31279","12","0","127901","0","41279"
"0","0","0","0","94000","0","1128001","0","2","120","0","1","20000000","31280","12","0","128001","0","41280"
"0","0","0","0","94000","0","1128301","0","2","40","0","1","30000000","31283","12","0","128301","0","41283"
"0","0","0","0","94000","0","1128401","0","2","40","0","1","30000000","31284","12","0","128401","0","41284"
"0","0","0","0","94000","0","1128501","0","2","40","0","1","30000000","31285","12","0","128501","0","41285"
"0","0","0","0","94000","0","1128701","0","2","40","0","1","30000000","31287","12","0","128701","0","41287"
"0","0","0","0","94000","0","1128801","0","2","40","0","1","30000000","31288","12","0","128801","0","41288"
"0","0","0","0","94000","0","1128901","0","2","40","0","1","30000000","31289","12","0","128901","0","41289"
"0","0","0","0","94000","0","1129001","0","2","40","0","1","30000000","31290","12","0","129001","0","41290"
"0","0","0","0","94000","0","1129301","0","2","40","0","1","30000000","31293","12","0","129301","0","41293"
"0","0","0","0","94000","0","1129401","0","2","120","0","1","20000000","31294","12","0","129401","0","41294"
"0","0","0","0","94000","0","1129501","0","2","40","0","1","30000000","31295","12","0","129501","0","41295"
"0","0","0","0","94000","0","1129601","0","2","40","0","1","30000000","31296","12","0","129601","0","41296"
"0","0","0","0","94000","0","1129701","0","2","40","0","1","30000000","31297","12","0","129701","0","41297"
"0","0","0","0","94000","0","1129801","0","2","40","0","1","30000000","31298","12","0","129801","0","41298"
"0","0","0","0","94000","0","1129901","0","2","120","0","1","20000000","31299","12","0","129901","0","41299"
"0","0","0","0","94000","0","1130001","0","2","40","0","1","30000000","31300","12","0","130001","0","41300"
"0","0","0","0","94000","0","1130101","0","2","40","0","1","30000000","31301","12","0","130101","0","41301"
"0","0","0","0","94000","0","1130201","0","2","40","0","1","30000000","31302","12","0","130201","0","41302"
