55497ce3c25c3fb7343e6214732f27c1665018edc1371c67e94ae215c4dc3472,ad0a4e59ddce1d8dbfcbc70583ef779faf42bd93abb5f3a403d02cbe654be795,8a919000b953926a8e1c926a16b8020289aad0b7888c40895cf6d638a7f7f9bf,c9b2ae9a78e2a2ec35eacceb0a35ddad8fd7cb095999b17efd70b52e8d390f3a,b8ccafca9e904ccea0a026a823d210ebc08730f7dee3badb72beeba2c9dbc601,6836f6f4fe4b3783b00b5fca082e9f64ff41140d2b1a2f2b8b2f68fd4f808bd3,aa1627714a583bdaa6bc524220d26ce5f3d98def5b7c32c0aa6bc3b46fadf38d,299f8af98ad8c1ad94246a5f23d46f2138176948b00f22d81157a061b3eb15ca,ec358c6bba2cc07c12cd79f7f7805b1962ba43375b38b2b609ea91bcb2e970f9,181532d76d66455e7d543cc82afdbb1ad349ce9114cb910d74da8a78a454496b,8bdaae91c31f091088fb1e49054cc1d5b197e5cb7c567f91b10ce40ec449de56,1e9ce1087e3eb0b8a409cac0055186112ff20146b33c242036a5535e69d02bf6,2a037131ba6ddad1154c2773315690f71d6e0713183a5d338640251c1c5987e8,1f794dcc2c4bc8e83eea81766bdbb6b5b16c8093d8771cb5c2f134a50c680e0c,802def4c7292fdb47b249d05ddd1dca855309712890a7dfba0af9f488fd78dde,7520bf9e3646ea8f6eba6d4fd702c922d574341ad843a959ad7714849ea0324c,53032cef2af43a2fb0c893d62a78324fa8bbb392ee939381f0e486df75891d8a,4bce50b1d00bd7ab0ef84e606db6b8fdd6f6195c9c059082e42946adb1335323,52bf47807c568b3c8d4c5abced95c9c965f421d20024ba62b50bd8ee221aea1d,e1811f24f3e99e5590d48d8e97735536755a60557bdfe972b2a641d68a4b454c,70044415175b1ae5f1f18e35b7e23791eae559390cb8067cd3afeeda954e2ebd
"91002","5000","31022","5000","10","8","0","1002","0","0","0","2","0","30","0","90006","0","1","-1","2","19"
"91002","500","31042","500","1","8","0","1003","0","0","0","2","0","5","0","90006","0","1","1","2","20"
"91002","1000","31042","1000","2","8","0","1003","0","0","0","2","0","8","0","90006","0","1","2","2","21"
"91002","1500","31042","1500","3","8","0","1003","0","0","0","2","0","10","0","90006","0","1","3","2","22"
"91002","2000","31042","2000","4","8","0","1003","0","0","0","2","0","12","0","90006","0","1","4","2","23"
"91002","2500","31042","2500","5","8","0","1003","0","0","0","2","0","14","0","90006","0","1","5","2","24"
"91002","3000","31042","3000","6","8","0","1003","0","0","0","2","0","16","0","90006","0","1","6","2","25"
"91002","3500","31042","3500","7","8","0","1003","0","0","0","2","0","18","0","90006","0","1","7","2","26"
"91002","4000","31042","4000","8","8","0","1003","0","0","0","2","0","20","0","90006","0","1","8","2","27"
"91002","4500","31042","4500","9","8","0","1003","0","0","0","2","0","25","0","90006","0","1","9","2","28"
"91002","5000","31042","5000","10","8","0","1003","0","0","0","2","0","30","0","90006","0","1","-1","2","29"
"91002","500","31018","500","1","8","0","1004","0","0","0","2","0","5","0","90006","0","1","1","2","30"
"91002","1000","31018","1000","2","8","0","1004","0","0","0","2","0","8","0","90006","0","1","2","2","31"
"91002","1500","31018","1500","3","8","0","1004","0","0","0","2","0","10","0","90006","0","1","3","2","32"
"91002","2000","31018","2000","4","8","0","1004","0","0","0","2","0","12","0","90006","0","1","4","2","33"
"91002","2500","31018","2500","5","8","0","1004","0","0","0","2","0","14","0","90006","0","1","5","2","34"
"91002","3000","31018","3000","6","8","0","1004","0","0","0","2","0","16","0","90006","0","1","6","2","35"
"91002","3500","31018","3500","7","8","0","1004","0","0","0","2","0","18","0","90006","0","1","7","2","36"
"91002","4000","31018","4000","8","8","0","1004","0","0","0","2","0","20","0","90006","0","1","8","2","37"
"91002","4500","31018","4500","9","8","0","1004","0","0","0","2","0","25","0","90006","0","1","9","2","38"
"91002","5000","31018","5000","10","8","0","1004","0","0","0","2","0","30","0","90006","0","1","-1","2","39"
"91002","500","31025","500","1","8","0","1005","0","0","0","2","0","5","0","90006","0","1","1","2","40"
"91002","1000","31025","1000","2","8","0","1005","0","0","0","2","0","8","0","90006","0","1","2","2","41"
"91002","1500","31025","1500","3","8","0","1005","0","0","0","2","0","10","0","90006","0","1","3","2","42"
"91002","2000","31025","2000","4","8","0","1005","0","0","0","2","0","12","0","90006","0","1","4","2","43"
"91002","2500","31025","2500","5","8","0","1005","0","0","0","2","0","14","0","90006","0","1","5","2","44"
"91002","3000","31025","3000","6","8","0","1005","0","0","0","2","0","16","0","90006","0","1","6","2","45"
"91002","3500","31025","3500","7","8","0","1005","0","0","0","2","0","18","0","90006","0","1","7","2","46"
"91002","4000","31025","4000","8","8","0","1005","0","0","0","2","0","20","0","90006","0","1","8","2","47"
"91002","4500","31025","4500","9","8","0","1005","0","0","0","2","0","25","0","90006","0","1","9","2","48"
"91002","5000","31025","5000","10","8","0","1005","0","0","0","2","0","30","0","90006","0","1","-1","2","49"
"91002","500","31043","500","1","8","0","1006","0","0","0","2","0","5","0","90006","0","1","1","2","50"
"91002","1000","31043","1000","2","8","0","1006","0","0","0","2","0","8","0","90006","0","1","2","2","51"
"91002","1500","31043","1500","3","8","0","1006","0","0","0","2","0","10","0","90006","0","1","3","2","52"
"91002","2000","31043","2000","4","8","0","1006","0","0","0","2","0","12","0","90006","0","1","4","2","53"
"91002","2500","31043","2500","5","8","0","1006","0","0","0","2","0","14","0","90006","0","1","5","2","54"
"91002","3000","31043","3000","6","8","0","1006","0","0","0","2","0","16","0","90006","0","1","6","2","55"
"91002","3500","31043","3500","7","8","0","1006","0","0","0","2","0","18","0","90006","0","1","7","2","56"
"91002","4000","31043","4000","8","8","0","1006","0","0","0","2","0","20","0","90006","0","1","8","2","57"
"91002","4500","31043","4500","9","8","0","1006","0","0","0","2","0","25","0","90006","0","1","9","2","58"
"91002","5000","31043","5000","10","8","0","1006","0","0","0","2","0","30","0","90006","0","1","-1","2","59"
"91002","500","31022","500","1","8","0","1007","0","0","0","2","0","5","0","90006","0","1","1","2","60"
"91002","1000","31022","1000","2","8","0","1007","0","0","0","2","0","8","0","90006","0","1","2","2","61"
"91002","1500","31022","1500","3","8","0","1007","0","0","0","2","0","10","0","90006","0","1","3","2","62"
"91002","2000","31022","2000","4","8","0","1007","0","0","0","2","0","12","0","90006","0","1","4","2","63"
"91002","2500","31022","2500","5","8","0","1007","0","0","0","2","0","14","0","90006","0","1","5","2","64"
"91002","3000","31022","3000","6","8","0","1007","0","0","0","2","0","16","0","90006","0","1","6","2","65"
"91002","3500","31022","3500","7","8","0","1007","0","0","0","2","0","18","0","90006","0","1","7","2","66"
"91002","4000","31022","4000","8","8","0","1007","0","0","0","2","0","20","0","90006","0","1","8","2","67"
"91002","4500","31022","4500","9","8","0","1007","0","0","0","2","0","25","0","90006","0","1","9","2","68"
"91002","5000","31022","5000","10","8","0","1007","0","0","0","2","0","30","0","90006","0","1","-1","2","69"
"91002","500","31042","500","1","8","0","1008","0","0","0","2","0","5","0","90006","0","1","1","2","70"
"91002","1000","31042","1000","2","8","0","1008","0","0","0","2","0","8","0","90006","0","1","2","2","71"
"91002","1500","31042","1500","3","8","0","1008","0","0","0","2","0","10","0","90006","0","1","3","2","72"
"91002","2000","31042","2000","4","8","0","1008","0","0","0","2","0","12","0","90006","0","1","4","2","73"
"91002","2500","31042","2500","5","8","0","1008","0","0","0","2","0","14","0","90006","0","1","5","2","74"
"91002","3000","31042","3000","6","8","0","1008","0","0","0","2","0","16","0","90006","0","1","6","2","75"
"91002","3500","31042","3500","7","8","0","1008","0","0","0","2","0","18","0","90006","0","1","7","2","76"
"91002","4000","31042","4000","8","8","0","1008","0","0","0","2","0","20","0","90006","0","1","8","2","77"
"91002","4500","31042","4500","9","8","0","1008","0","0","0","2","0","25","0","90006","0","1","9","2","78"
"91002","5000","31042","5000","10","8","0","1008","0","0","0","2","0","30","0","90006","0","1","-1","2","79"
"91002","500","31018","500","1","8","0","1009","0","0","0","2","0","5","0","90006","0","1","1","2","80"
"91002","1000","31018","1000","2","8","0","1009","0","0","0","2","0","8","0","90006","0","1","2","2","81"
"91002","1500","31018","1500","3","8","0","1009","0","0","0","2","0","10","0","90006","0","1","3","2","82"
"91002","2000","31018","2000","4","8","0","1009","0","0","0","2","0","12","0","90006","0","1","4","2","83"
"91002","2500","31018","2500","5","8","0","1009","0","0","0","2","0","14","0","90006","0","1","5","2","84"
"91002","3000","31018","3000","6","8","0","1009","0","0","0","2","0","16","0","90006","0","1","6","2","85"
"91002","3500","31018","3500","7","8","0","1009","0","0","0","2","0","18","0","90006","0","1","7","2","86"
"91002","4000","31018","4000","8","8","0","1009","0","0","0","2","0","20","0","90006","0","1","8","2","87"
"91002","4500","31018","4500","9","8","0","1009","0","0","0","2","0","25","0","90006","0","1","9","2","88"
"91002","5000","31018","5000","10","8","0","1009","0","0","0","2","0","30","0","90006","0","1","-1","2","89"
"91002","500","31025","500","1","8","0","1010","0","0","0","2","0","5","0","90006","0","1","1","2","90"
"91002","1000","31025","1000","2","8","0","1010","0","0","0","2","0","8","0","90006","0","1","2","2","91"
"91002","1500","31025","1500","3","8","0","1010","0","0","0","2","0","10","0","90006","0","1","3","2","92"
"91002","2000","31025","2000","4","8","0","1010","0","0","0","2","0","12","0","90006","0","1","4","2","93"
"91002","2500","31025","2500","5","8","0","1010","0","0","0","2","0","14","0","90006","0","1","5","2","94"
"91002","3000","31025","3000","6","8","0","1010","0","0","0","2","0","16","0","90006","0","1","6","2","95"
"91002","3500","31025","3500","7","8","0","1010","0","0","0","2","0","18","0","90006","0","1","7","2","96"
"91002","4000","31025","4000","8","8","0","1010","0","0","0","2","0","20","0","90006","0","1","8","2","97"
"91002","4500","31025","4500","9","8","0","1010","0","0","0","2","0","25","0","90006","0","1","9","2","98"
"91002","5000","31025","5000","10","8","0","1010","0","0","0","2","0","30","0","90006","0","1","-1","2","99"
"91002","500","31043","500","1","8","0","1011","0","0","0","2","0","5","0","90006","0","1","1","2","100"
"91002","1000","31043","1000","2","8","0","1011","0","0","0","2","0","8","0","90006","0","1","2","2","101"
"91002","1500","31043","1500","3","8","0","1011","0","0","0","2","0","10","0","90006","0","1","3","2","102"
"91002","2000","31043","2000","4","8","0","1011","0","0","0","2","0","12","0","90006","0","1","4","2","103"
"91002","2500","31043","2500","5","8","0","1011","0","0","0","2","0","14","0","90006","0","1","5","2","104"
"91002","3000","31043","3000","6","8","0","1011","0","0","0","2","0","16","0","90006","0","1","6","2","105"
"91002","3500","31043","3500","7","8","0","1011","0","0","0","2","0","18","0","90006","0","1","7","2","106"
"91002","4000","31043","4000","8","8","0","1011","0","0","0","2","0","20","0","90006","0","1","8","2","107"
"91002","4500","31043","4500","9","8","0","1011","0","0","0","2","0","25","0","90006","0","1","9","2","108"
"91002","5000","31043","5000","10","8","0","1011","0","0","0","2","0","30","0","90006","0","1","-1","2","109"
"91002","500","31022","500","1","8","0","1012","0","0","0","2","0","5","0","90006","0","1","1","2","110"
"91002","1000","31022","1000","2","8","0","1012","0","0","0","2","0","8","0","90006","0","1","2","2","111"
"91002","1500","31022","1500","3","8","0","1012","0","0","0","2","0","10","0","90006","0","1","3","2","112"
"91002","2000","31022","2000","4","8","0","1012","0","0","0","2","0","12","0","90006","0","1","4","2","113"
"91002","2500","31022","2500","5","8","0","1012","0","0","0","2","0","14","0","90006","0","1","5","2","114"
"91002","3000","31022","3000","6","8","0","1012","0","0","0","2","0","16","0","90006","0","1","6","2","115"
"91002","3500","31022","3500","7","8","0","1012","0","0","0","2","0","18","0","90006","0","1","7","2","116"
"91002","4000","31022","4000","8","8","0","1012","0","0","0","2","0","20","0","90006","0","1","8","2","117"
"91002","4500","31022","4500","9","8","0","1012","0","0","0","2","0","25","0","90006","0","1","9","2","118"
"91002","5000","31022","5000","10","8","0","1012","0","0","0","2","0","30","0","90006","0","1","-1","2","119"
"91002","500","31042","500","1","8","0","1013","0","0","0","2","0","5","0","90006","0","1","1","2","120"
"91002","1000","31042","1000","2","8","0","1013","0","0","0","2","0","8","0","90006","0","1","2","2","121"
"91002","1500","31042","1500","3","8","0","1013","0","0","0","2","0","10","0","90006","0","1","3","2","122"
"91002","2000","31042","2000","4","8","0","1013","0","0","0","2","0","12","0","90006","0","1","4","2","123"
"91002","2500","31042","2500","5","8","0","1013","0","0","0","2","0","14","0","90006","0","1","5","2","124"
"91002","3000","31042","3000","6","8","0","1013","0","0","0","2","0","16","0","90006","0","1","6","2","125"
"91002","3500","31042","3500","7","8","0","1013","0","0","0","2","0","18","0","90006","0","1","7","2","126"
"91002","4000","31042","4000","8","8","0","1013","0","0","0","2","0","20","0","90006","0","1","8","2","127"
"91002","4500","31042","4500","9","8","0","1013","0","0","0","2","0","25","0","90006","0","1","9","2","128"
"91002","5000","31042","5000","10","8","0","1013","0","0","0","2","0","30","0","90006","0","1","-1","2","129"
"91002","500","31018","500","1","8","0","1014","0","0","0","2","0","5","0","90006","0","1","1","2","130"
"91002","1000","31018","1000","2","8","0","1014","0","0","0","2","0","8","0","90006","0","1","2","2","131"
"91002","1500","31018","1500","3","8","0","1014","0","0","0","2","0","10","0","90006","0","1","3","2","132"
"91002","2000","31018","2000","4","8","0","1014","0","0","0","2","0","12","0","90006","0","1","4","2","133"
"91002","2500","31018","2500","5","8","0","1014","0","0","0","2","0","14","0","90006","0","1","5","2","134"
"91002","3000","31018","3000","6","8","0","1014","0","0","0","2","0","16","0","90006","0","1","6","2","135"
"91002","3500","31018","3500","7","8","0","1014","0","0","0","2","0","18","0","90006","0","1","7","2","136"
"91002","4000","31018","4000","8","8","0","1014","0","0","0","2","0","20","0","90006","0","1","8","2","137"
"91002","4500","31018","4500","9","8","0","1014","0","0","0","2","0","25","0","90006","0","1","9","2","138"
"91002","5000","31018","5000","10","8","0","1014","0","0","0","2","0","30","0","90006","0","1","-1","2","139"
"91002","500","31042","500","1","8","0","1015","0","0","0","2","0","5","0","90006","0","1","1","2","140"
"91002","1000","31042","1000","2","8","0","1015","0","0","0","2","0","8","0","90006","0","1","2","2","141"
"91002","1500","31042","1500","3","8","0","1015","0","0","0","2","0","10","0","90006","0","1","3","2","142"
"91002","2000","31042","2000","4","8","0","1015","0","0","0","2","0","12","0","90006","0","1","4","2","143"
"91002","2500","31042","2500","5","8","0","1015","0","0","0","2","0","14","0","90006","0","1","5","2","144"
"91002","3000","31042","3000","6","8","0","1015","0","0","0","2","0","16","0","90006","0","1","6","2","145"
"91002","3500","31042","3500","7","8","0","1015","0","0","0","2","0","18","0","90006","0","1","7","2","146"
"91002","4000","31042","4000","8","8","0","1015","0","0","0","2","0","20","0","90006","0","1","8","2","147"
"91002","4500","31042","4500","9","8","0","1015","0","0","0","2","0","25","0","90006","0","1","9","2","148"
"91002","5000","31042","5000","10","8","0","1015","0","0","0","2","0","30","0","90006","0","1","-1","2","149"
"91002","300","31043","300","1","8","0","1016","0","0","0","2","0","3","0","90006","0","1","1","2","150"
"91002","400","31043","400","2","8","0","1016","0","0","0","2","0","4","0","90006","0","1","2","2","151"
"91002","500","31043","500","3","8","0","1016","0","0","0","2","0","5","0","90006","0","1","3","2","152"
"91002","750","31043","750","4","8","0","1016","0","0","0","2","0","7","0","90006","0","1","4","2","153"
"91002","1000","31043","1000","5","8","0","1016","0","0","0","2","0","8","0","90006","0","1","5","2","154"
"91002","1500","31043","1500","6","8","0","1016","0","0","0","2","0","10","0","90006","0","1","6","2","155"
"91002","2000","31043","2000","7","8","0","1016","0","0","0","2","0","12","0","90006","0","1","-1","2","156"
"94002","0","0","10000","1","12","0","1019","0","0","0","0","0","0","0","0","0","1","1","0","157"
"94002","20","22003","250000","2","12","0","1019","0","0","0","2","0","4","0","22002","0","1","2","2","158"
"94002","40","22003","500000","3","12","0","1019","0","0","0","2","0","8","0","22002","0","1","3","2","159"
"94002","60","22003","750000","4","12","0","1019","0","0","0","2","0","12","0","22002","0","1","4","2","160"
"94002","80","22003","1000000","5","12","0","1019","0","0","0","2","0","16","0","22002","0","1","-1","2","161"
"94002","0","0","10000","1","12","0","1020","0","0","0","0","0","0","0","0","0","1","1","0","162"
"94002","20","22003","250000","2","12","0","1020","0","0","0","2","0","4","0","22002","0","1","2","2","163"
"94002","40","22003","500000","3","12","0","1020","0","0","0","2","0","8","0","22002","0","1","3","2","164"
"94002","60","22003","750000","4","12","0","1020","0","0","0","2","0","12","0","22002","0","1","4","2","165"
"94002","80","22003","1000000","5","12","0","1020","0","0","0","2","0","16","0","22002","0","1","-1","2","166"
"94002","0","0","10000","1","12","0","1021","0","0","0","0","0","0","0","0","0","1","1","0","167"
"94002","20","22003","250000","2","12","0","1021","0","0","0","2","0","4","0","22002","0","1","2","2","168"
"94002","40","22003","500000","3","12","0","1021","0","0","0","2","0","8","0","22002","0","1","3","2","169"
"94002","60","22003","750000","4","12","0","1021","0","0","0","2","0","12","0","22002","0","1","4","2","170"
"94002","80","22003","1000000","5","12","0","1021","0","0","0","2","0","16","0","22002","0","1","-1","2","171"
"94002","0","0","10000","1","12","0","1022","0","0","0","0","0","0","0","0","0","1","1","0","172"
"94002","20","22003","250000","2","12","0","1022","0","0","0","2","0","4","0","22002","0","1","2","2","173"
"94002","40","22003","500000","3","12","0","1022","0","0","0","2","0","8","0","22002","0","1","3","2","174"
"94002","60","22003","750000","4","12","0","1022","0","0","0","2","0","12","0","22002","0","1","4","2","175"
"94002","80","22003","1000000","5","12","0","1022","0","0","0","2","0","16","0","22002","0","1","-1","2","176"
"94002","0","0","10000","1","12","0","1023","0","0","0","0","0","0","0","0","0","1","1","0","177"
"94002","20","22003","250000","2","12","0","1023","0","0","0","2","0","4","0","22002","0","1","2","2","178"
"94002","40","22003","500000","3","12","0","1023","0","0","0","2","0","8","0","22002","0","1","3","2","179"
"94002","60","22003","750000","4","12","0","1023","0","0","0","2","0","12","0","22002","0","1","4","2","180"
"94002","80","22003","1000000","5","12","0","1023","0","0","0","2","0","16","0","22002","0","1","-1","2","181"
"94002","0","0","10000","1","12","0","1024","0","0","0","0","0","0","0","0","0","1","1","0","182"
"94002","20","22003","250000","2","12","0","1024","0","0","0","2","0","4","0","22002","0","1","2","2","183"
"94002","40","22003","500000","3","12","0","1024","0","0","0","2","0","8","0","22002","0","1","3","2","184"
"94002","60","22003","750000","4","12","0","1024","0","0","0","2","0","12","0","22002","0","1","4","2","185"
"94002","80","22003","1000000","5","12","0","1024","0","0","0","2","0","16","0","22002","0","1","-1","2","186"
"94002","0","0","10000","1","12","0","1025","0","0","0","0","0","0","0","0","0","1","1","0","187"
"94002","20","22003","250000","2","12","0","1025","0","0","0","2","0","4","0","22002","0","1","2","2","188"
"94002","40","22003","500000","3","12","0","1025","0","0","0","2","0","8","0","22002","0","1","3","2","189"
"94002","60","22003","750000","4","12","0","1025","0","0","0","2","0","12","0","22002","0","1","4","2","190"
"94002","80","22003","1000000","5","12","0","1025","0","0","0","2","0","16","0","22002","0","1","-1","2","191"
"94002","0","0","10000","1","12","0","1026","0","0","0","0","0","0","0","0","0","1","1","0","192"
"94002","20","22003","250000","2","12","0","1026","0","0","0","2","0","4","0","22002","0","1","2","2","193"
"94002","40","22003","500000","3","12","0","1026","0","0","0","2","0","8","0","22002","0","1","3","2","194"
"94002","60","22003","750000","4","12","0","1026","0","0","0","2","0","12","0","22002","0","1","4","2","195"
"94002","80","22003","1000000","5","12","0","1026","0","0","0","2","0","16","0","22002","0","1","-1","2","196"
"94002","0","0","10000","1","12","0","1027","0","0","0","0","0","0","0","0","0","1","1","0","197"
"94002","20","22003","250000","2","12","0","1027","0","0","0","2","0","4","0","22002","0","1","2","2","198"
"94002","40","22003","500000","3","12","0","1027","0","0","0","2","0","8","0","22002","0","1","3","2","199"
"94002","60","22003","750000","4","12","0","1027","0","0","0","2","0","12","0","22002","0","1","4","2","200"
"94002","80","22003","1000000","5","12","0","1027","0","0","0","2","0","16","0","22002","0","1","-1","2","201"
"94002","0","0","10000","1","12","0","1028","0","0","0","0","0","0","0","0","0","1","1","0","202"
"94002","20","22003","250000","2","12","0","1028","0","0","0","2","0","4","0","22002","0","1","2","2","203"
"94002","40","22003","500000","3","12","0","1028","0","0","0","2","0","8","0","22002","0","1","3","2","204"
"94002","60","22003","750000","4","12","0","1028","0","0","0","2","0","12","0","22002","0","1","4","2","205"
"94002","80","22003","1000000","5","12","0","1028","0","0","0","2","0","16","0","22002","0","1","-1","2","206"
"94002","0","0","10000","1","12","0","1029","0","0","0","0","0","0","0","0","0","1","1","0","207"
"94002","20","22003","250000","2","12","0","1029","0","0","0","2","0","4","0","22002","0","1","2","2","208"
"94002","40","22003","500000","3","12","0","1029","0","0","0","2","0","8","0","22002","0","1","3","2","209"
"94002","60","22003","750000","4","12","0","1029","0","0","0","2","0","12","0","22002","0","1","4","2","210"
"94002","80","22003","1000000","5","12","0","1029","0","0","0","2","0","16","0","22002","0","1","-1","2","211"
"94002","0","0","10000","1","12","0","1030","0","0","0","0","0","0","0","0","0","1","1","0","212"
"94002","20","22003","250000","2","12","0","1030","0","0","0","2","0","4","0","22002","0","1","2","2","213"
"94002","40","22003","500000","3","12","0","1030","0","0","0","2","0","8","0","22002","0","1","3","2","214"
"94002","60","22003","750000","4","12","0","1030","0","0","0","2","0","12","0","22002","0","1","4","2","215"
"94002","80","22003","1000000","5","12","0","1030","0","0","0","2","0","16","0","22002","0","1","-1","2","216"
"94002","0","0","10000","1","12","0","1031","0","0","0","0","0","0","0","0","0","1","1","0","217"
"94002","20","22003","250000","2","12","0","1031","0","0","0","2","0","4","0","22002","0","1","2","2","218"
"94002","40","22003","500000","3","12","0","1031","0","0","0","2","0","8","0","22002","0","1","3","2","219"
"94002","60","22003","750000","4","12","0","1031","0","0","0","2","0","12","0","22002","0","1","4","2","220"
"94002","80","22003","1000000","5","12","0","1031","0","0","0","2","0","16","0","22002","0","1","-1","2","221"
"94002","0","0","10000","1","12","0","1032","0","0","0","0","0","0","0","0","0","1","1","0","222"
"94002","20","22003","250000","2","12","0","1032","0","0","0","2","0","4","0","22002","0","1","2","2","223"
"94002","40","22003","500000","3","12","0","1032","0","0","0","2","0","8","0","22002","0","1","3","2","224"
"94002","60","22003","750000","4","12","0","1032","0","0","0","2","0","12","0","22002","0","1","4","2","225"
"94002","80","22003","1000000","5","12","0","1032","0","0","0","2","0","16","0","22002","0","1","-1","2","226"
"94002","0","0","10000","1","12","0","1033","0","0","0","0","0","0","0","0","0","1","1","0","227"
"94002","20","22003","250000","2","12","0","1033","0","0","0","2","0","4","0","22002","0","1","2","2","228"
"94002","40","22003","500000","3","12","0","1033","0","0","0","2","0","8","0","22002","0","1","3","2","229"
"94002","60","22003","750000","4","12","0","1033","0","0","0","2","0","12","0","22002","0","1","4","2","230"
"94002","80","22003","1000000","5","12","0","1033","0","0","0","2","0","16","0","22002","0","1","-1","2","231"
"94002","0","0","10000","1","12","0","1034","0","0","0","0","0","0","0","0","0","1","1","0","232"
"94002","20","22003","250000","2","12","0","1034","0","0","0","2","0","4","0","22002","0","1","2","2","233"
"94002","40","22003","500000","3","12","0","1034","0","0","0","2","0","8","0","22002","0","1","3","2","234"
"94002","60","22003","750000","4","12","0","1034","0","0","0","2","0","12","0","22002","0","1","4","2","235"
"94002","80","22003","1000000","5","12","0","1034","0","0","0","2","0","16","0","22002","0","1","-1","2","236"
"94002","0","0","10000","1","12","0","1035","0","0","0","0","0","0","0","0","0","1","1","0","237"
"94002","20","22003","250000","2","12","0","1035","0","0","0","2","0","4","0","22002","0","1","2","2","238"
"94002","40","22003","500000","3","12","0","1035","0","0","0","2","0","8","0","22002","0","1","3","2","239"
"94002","60","22003","750000","4","12","0","1035","0","0","0","2","0","12","0","22002","0","1","4","2","240"
"94002","80","22003","1000000","5","12","0","1035","0","0","0","2","0","16","0","22002","0","1","-1","2","241"
"94002","0","0","10000","1","12","0","1036","0","0","0","0","0","0","0","0","0","1","1","0","242"
"94002","20","22003","250000","2","12","0","1036","0","0","0","2","0","4","0","22002","0","1","2","2","243"
"94002","40","22003","500000","3","12","0","1036","0","0","0","2","0","8","0","22002","0","1","3","2","244"
"94002","60","22003","750000","4","12","0","1036","0","0","0","2","0","12","0","22002","0","1","4","2","245"
