cb677d0132a904bb06275007ada2268c04674ce57babe66559dbcb9a84c4b079,8d0f3d717c2a262cc85c9e12113f1c2975427d24af0e75a6254edc1fcb5eefca,97f8b8ac3d116233f0a3e11bf629faea3b043819a190d2099ec49e0a4e9eb0aa,2b4f7e8378d9015361270ee336b753b0565c1ee1ca58e44967085a9233d2a6f4,cbeb03c8c7c8f266eed4be67577552ddac7d1929b844dad5b79cec4df5d6f181,98c637765899c6eab3b2a6b786e7161db3ba38f9c47e3977bc3f3f1a4545ffb1,898344a42b895d2ec579aeecb534580bc3621821fa5ef3c4614704acab923103,d81df949a3d6123f23911205ab6325317cecd5acd6b205cbb3b96b78b9e7a6d6,a62c310e07e46670eac128beb403c2a57c7dd1c383c3a1a34047dc6cf1c88b11,d6024366a0f58d9068effe8331107df236255d3ac330502d3cd108b8e26863b2,90f9dfc9d340624331fe720b2256b7a88aba21b84f1369fd41c28257f6336767
"1","nop_10_yukari_02","-5","1","130","103","1","1.2","103411","210","210002"
"1","nop_10_yukari_02","-5","1","130","104","5","1.2","11","210","210003"
"1","nop_idle_doya","0","1","60","101","1","1.2","104811","210","210004"
"1","nop_idle_joy_normal","-5","0","-130","102","1","1.2","104611","210","210005"
"1","nop_11_anna_idle_arm_crossed","0","0","-60","100","1","1.2","100911","211","211001"
"1","nop_idle_joy_normal","0","1","60","101","1","1.2","101311","211","211002"
"1","nop_11_eriko_idle_wish","-5","0","-130","102","1","1.2","102711","211","211003"
"1","nop_idle_normal","-5","1","130","103","1","1.2","105111","211","211004"
"1","nop_idle_joy1","0","1","60","100","1","1.2","101831","212","212001"
"1","nop_idle_joy_normal","0","0","-60","101","1","1.2","101611","212","212002"
"1","nop_idle_joy_normal","-5","0","-130","102","1","1.2","105011","212","212003"
"1","nop_idle_normal_joy","0","1","60","100","1","1.2","105331","213","213001"
"1","nop_13_kuka_idle_memory2","0","0","-60","101","1","1.2","104511","213","213002"
"1","nop_idle_joy1","-5","0","-130","102","1","1.2","103031","213","213003"
"1","nop_idle_thinking","-20","0","-200","103","1","1.2","100811","213","213004"
"1","nop_idle_sad","-20","1","130","104","1","1.2","105511","213","213005"
"1","nop_idle_normal","0","1","60","100","1","1.2","106831","214","214001"
"1","nop_idle_normal","0","0","-60","101","1","1.2","101131","214","214002"
"1","nop_idle_normal","-5","0","-130","103","1","1.2","104931","214","214003"
"1","nop_idle_joy1","0","1","60","100","1","1.2","102931","215","215001"
"1","nop_idle_wish","0","0","-60","101","1","1.2","104211","215","215002"
"1","nop_idle_normal","-5","0","-130","102","1","1.2","105411","215","215003"
"1","nop_idle_normal","0","1","60","100","1","1.2","106731","216","216001"
"1","nop_idle_joy1","0","0","-60","101","1","1.2","106631","216","216002"
"1","nop_16_kaya_idle_normal2","-5","0","-130","103","1","1.2","106531","216","216003"
"1","nop_rago_idle","0","1","140","101","5","1.2","2","216","216004"
"1","nop_idle_normal","0","1","60","100","1","1.2","111031","217","217001"
"1","nop_idle_joy2","0","0","-60","101","1","1.2","110931","217","217002"
"1","nop_17_chloe_idle_normal2","-5","0","-130","103","1","1.2","110831","217","217003"
"1","NoItem_idle","0","0","-60","102","5","1.2","1","217","217004"
"1","nop_18_muimi_idle_joy_normal","0","1","-40","100","1","1.2","114711","218","218001"
"1","nop_18_karin_idle_normal","0","0","40","101","1","1.2","118511","218","218002"
"1","nop_idle_normal","-5","0","-130","102","1","1.2","115031","218","218003"
"1","nop_idle_joy1","-5","1","130","103","1","1.2","118031","218","218004"
"111831","","","","","1","3","0.2","nop_talk_joy1","301","301001"
"111831","0.5","0","0","0","8","11","0","次は何を食べましょうか。\nキャルちゃんは何がいいです？","301","301002"
"301002","","","","","","91","","","301","301003"
"111831","","","","","1","3","0.2","nop_idle_joy_normal","301","301004"
"112031","","1","0.3","nop_idle_doya","0","3","0.2","nop_18_neneka_humu","301","301005"
"112031","0.5","0","0","0","8","11","0","そうねー\n普段は食べられない珍しい物とかどう？","301","301006"
"301006","","","","","","91","","","301","301007"
"120831","","1","0","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","301","301008"
"120831","0.5","0","0","0","8","11","0","ならこいつはどうだい？\nトーゴクでも\n滅多にお目にかかれない逸品だよ。","301","301009"
"301009","","","","","","91","","","301","301010"
"120831","","","","","1","3","0.2","nop_idle_arm_crossed","301","301011"
"120931","","1","0","nop_11_anna_huhuStand_loop","0","3","0.2","nop_11_anna_huhuStand_in","301","301012"
"120931","0.5","0","0","0","8","11","0","ふふふ、力が満ち溢れるぞ。\nこれがおせち料理の力か！","301","301013"
"1","","","","","","93","","0","301","301014"
"120931","","1","0","nop_11_anna_ahahaStand_loop","0","3","0.2","nop_11_anna_ahahaStand_in","301","301015"
"301013","","","","","","91","","","301","301016"
"120931","","1","","","1","3","0.2","nop_11_anna_ahahaStand_loop","301","301017"
"111931","","1","0","nop_01_coccoro_an_loop","0","3","0.2","nop_01_coccoro_an_in","301","301018"
"111931","0.5","0","0","0","8","11","0","シェフィさま。こちらをどうぞ。\nはい、あーん。","301","301019"
"0.2","","","","","","93","","0","301","301020"
"120731","","","","","","4","","0","301","301021"
"0.8","","","","","","93","","0","301","301022"
"120731","","1","0.2","nop_idle_shy","0","3","0.2","nop_surprise","301","301023"
"301019","","","","","","91","","","301","301024"
"120731","","","","","1","3","0.2","nop_talk_shy","301","301025"
"120731","0.5","0","0","0","8","11","0","コ、コッコロさん……\n恥ずかしいわ……","301","301026"
"301026","","","","","","91","","","301","301027"
"120731","","","","","1","3","0.2","nop_idle_shy","301","301028"
"0.5","","","","","","93","","0","301","301029"
"111931","","1","0","nop_idle_normal","0","3","0.2","nop_01_coccoro_an_out","301","301030"
"1","","","","","","93","","0","301","301031"
"120731","","","","","","4","","1","301","301032"
"120731","","","","","1","3","0.2","nop_idle_joy1","301","301033"
"108831","0.5","0","0","0","8","11","0","せっかく騎士クンが\n呼んでくれたんだもの。\n楽しまなくっちゃ！","302","302001"
"108831","","","","","1","3","0.2","nop_talk_joy3_blink","302","302002"
"2.75","","","","","","93","","1","302","302003"
"108831","","","","","1","3","0.2","nop_talk_joy1_normal","302","302004"
"302001","","","","","","91","","","302","302005"
"108831","","1","","","1","3","0.2","nop_idle_joy_normal","302","302006"
"108931","0.5","0","0","0","8","11","0","今年もいい年にしないとね。","302","302007"
"108931","","","","","1","3","0.2","nop_talk_joy1_normal","302","302008"
"302007","","","","","","91","","","302","302009"
"108931","","","","","1","3","0.2","nop_idle_normal","302","302010"
"108731","0.5","0","0","0","8","11","0","みんながいればきっと大丈夫だよ！","302","302011"
"108731","","","","","1","3","0.2","nop_talk_joy2","302","302012"
"302011","","","","","","91","","","302","302013"
"108731","","1","","","1","3","0.2","nop_idle_joy1","302","302014"
"0","","","","","","91","","","302","302015"
"102011","0.5","0","0","0","8","11","0","わあ！　おっきい会場だね！\nお料理もたくさん！","303","303001"
"102011","","","","","1","3","0.2","nop_talk_joy2","303","303002"
"303001","","","","","","91","","","303","303003"
"102011","","1","","","1","3","0.2","nop_idle_joy1","303","303004"
"100411","0.5","0","0","0","8","11","0","えっへっへ、これは\nイタズラしがいがあるねー","303","303005"
"100411","","","","","1","3","0.2","nop_talk_joy2","303","303006"
"303005","","","","","","91","","","303","303007"
"100411","","1","","","1","3","0.2","nop_idle_normal","303","303008"
"103631","0.5","0","0","0","8","11","0","へんたいふしんしゃさん……\nじゃなくて、あの人はどこかな？","303","303009"
"103631","","","","","1","3","0.2","nop_talk_wish","303","303010"
"303009","","","","","","91","","","303","303011"
"103631","","","","","1","3","0.2","nop_idle_wish","303","303012"
"101511","0.5","0","0","0","8","11","0","立派な新年会ね。\nみんな笑顔で素敵だわ。","304","304001"
"101511","","","","","1","3","0.2","nop_talk_normal","304","304002"
"1.5","","","","","","93","","0","304","304003"
"101511","","","","","1","3","0.2","nop_talk_joy3","304","304004"
"304001","","","","","","91","","","304","304005"
"101511","","","","","1","3","0.2","nop_idle_joy1","304","304006"
"101231","0.5","0","0","0","8","11","0","あのお料理美味しそう！\nシオリンにも教えてあげよっと。","304","304007"
"101231","","","","","1","3","0.2","nop_idle_surprise_kira","304","304008"
"1.5","","","","","","93","","0","304","304009"
"101231","","","","","1","3","0.2","nop_talk_joy2","304","304010"
"304007","","","","","","91","","","304","304011"
"101231","","","","","1","3","0.2","nop_idle_joy_normal","304","304012"
"104011","0.5","0","0","0","8","11","0","はわわ……キラキラした人が\nいっぱいいます～！","304","304013"
"104011","","","","","1","3","0.2","nop_idle_surprise2","304","304014"
"304013","","","","","","91","","","304","304015"
"104011","","1","","","1","3","0.2","nop_idle_normal","304","304016"
"101511","","","","","1","3","0.2","nop_idle_normal","304","304017"
"101231","","","","","1","3","0.2","nop_idle_normal","304","304018"
"100711","0.5","0","0","0","8","11","0","プリンプリン……プリンはどこなの？\nプリンをよこすのー！","305","305001"
"100711","","","","","1","3","0.2","nop_05_miyako_talk_anger","305","305002"
"305001","","","","","","91","","","305","305003"
"100711","","1","","","1","3","0.2","nop_05_miyako_idle_anger","305","305004"
"103111","0.5","0","0","0","8","11","0","お父さん。きれいな女性が多いからって\n他の人に迷惑かけないでね。","305","305005"
"103111","","","","","1","3","0.2","nop_talk_worry","305","305006"
"305005","","","","","","91","","","305","305007"
"103111","","1","","","1","3","0.2","nop_idle_worry","305","305008"
"100611","0.5","0","0","0","8","11","0","わあ、すごい量のおせち料理♪\nアカリ、お腹いっぱいになっちゃう～","305","305009"
"100611","","","","","1","3","0.2","nop_talk_surprise_kira","305","305010"
"2","","","","","","93","","0","305","305011"
"100611","","","","","1","3","0.2","nop_talk_memory","305","305012"
"305009","","","","","","91","","","305","305013"
"100611","","","","","1","3","0.2","nop_idle_memory2","305","305014"
"102211","0.5","0","0","0","8","11","0","アイツの作った料理って、どれだろ……\nべ、別に食べたいから探してるって\nわけじゃないからね？","305","305015"
"102211","","","","","1","3","0.2","nop_talk_sad","305","305016"
"2.8","","","","","","93","","0","305","305017"
"102211","","","","","1","3","0.2","nop_talk_anger2","305","305018"
"305015","","","","","","91","","","305","305019"
"102211","","1","","","1","3","0.2","nop_idle_anger2","305","305020"
"107131","0.5","0","0","0","8","11","0","はーっはっはっは！\nこういう華やかな場所こそ\nクリスティーナさんに相応しいな。","306","306001"
"107131","","1","0","nop_06_cris_ahaha_loop","0","3","0.2","nop_06_cris_ahaha_in","306","306002"
"1.5","","","","","","93","","0","306","306003"
"107131","","1","0.2","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","306","306004"
"306001","","","","","","91","","","306","306005"
"107131","","1","","","1","3","0.2","nop_idle_arm_crossed","306","306006"
"100511","0.5","0","0","0","8","11","0","美味しそうな料理がいっぱいッス！\nトモねーちゃん、\n次はあれを食べるッスよ！","306","306007"
"100511","","","","","1","3","0.2","nop_talk_surprise_kira","306","306008"
"4.5","","","","","","93","","0","306","306009"
"100511","","","","","1","3","0.2","nop_talk_joy2","306","306010"
"306007","","","","","","91","","","306","306011"
"100511","","","","","1","3","0.2","nop_idle_normal","306","306012"
"103731","0.5","0","0","0","8","11","0","マツリちゃん、少し落ち着こう？\n料理は逃げないからね。","306","306013"
"103731","","","","","1","3","0.2","nop_talk_worry","306","306014"
"306013","","","","","","91","","","306","306015"
"103731","","1","","","1","3","0.2","nop_idle_worry","306","306016"
"104731","0.5","0","0","0","8","11","0","みんな楽しんでいるようだね。\nやっぱり平和が何よりだよ。","306","306017"
"104731","","","","","1","3","0.2","nop_talk_arm_crossed_loop","306","306018"
"306017","","","","","","91","","","306","306019"
"104731","","1","","","1","3","0.2","nop_idle_arm_crossed","306","306020"
"102831","0.5","0","0","0","8","11","0","すごい人数ね。\n会場は広いから、みんな\n迷子にならないようにね？","307","307001"
"102831","","","","","1","3","0.2","nop_talk_surprise1","307","307002"
"1.2","","","","","","93","","0","307","307003"
"102831","","","","","1","3","0.2","nop_talk_joy1_normal","307","307004"
"307001","","","","","","91","","","307","307005"
"102831","","1","","","1","3","0.2","nop_idle_normal","307","307006"
"102111","0.5","0","0","0","8","11","0","はーい、ママ・サレン！\nみんないい子にしてるよ。","307","307007"
"102111","","","","","1","3","0.2","nop_talk_joy3_dere","307","307008"
"1.7","","","","","","93","","0","307","307009"
"102111","","","","","1","3","0.2","nop_talk_wish","307","307010"
"307007","","","","","","91","","","307","307011"
"102511","0.5","0","0","0","8","11","0","お嬢様！\nわ、私も一緒ですから\n大丈夫です！","307","307012"
"102511","","1","0","nop_talk_guts3_loop","0","3","0.2","nop_talk_guts3_NoBlink","307","307013"
"307012","","","","","","91","","","307","307014"
"102311","0.5","0","0","0","8","11","0","そう言いながら、\nスズメが一番迷子に\nなりそうなんだけど……","307","307015"
"102311","","","","","1","3","0.2","nop_talk_worry","307","307016"
"307015","","","","","","91","","","307","307017"
"102311","","","","","1","3","0.2","nop_idle_normal","307","307018"
"102111","","1","","","1","3","0.2","nop_idle_normal","307","307019"
"102511","","1","","","1","3","0.2","nop_idle_normal","307","307020"
"101011","0.5","0","0","0","8","11","0","立派な新年会ですなあ。\n美味しそうなお料理ばかりで\n目移りしそうやわ～","308","308001"
"101011","","","","","1","3","0.2","nop_talk_joy3_blink2","308","308002"
"1.5","","","","","1","93","","1","308","308003"
"101011","","","","","1","3","0.2","nop_talk_joy1","308","308004"
"308001","","","","","","91","","","308","308005"
"101011","","1","","","1","3","0.2","nop_idle_joy_normal","308","308006"
"104331","0.5","0","0","0","8","11","0","お、あの料理、\nうちの店でも出せないかな？\nもうちょっと食べてみるか……","308","308007"
"104331","","1","0.2","nop_talk_arm_crossed_loop2","0","3","0.2","nop_talk_arm_crossed2","308","308008"
"3","","","","","1","93","","1","308","308009"
"104331","","","","","1","3","0.2","nop_talk_thinking","308","308010"
"308007","","","","","","91","","","308","308011"
"104331","","1","","","1","3","0.2","nop_idle_thinking","308","308012"
"101711","0.5","0","0","0","8","11","0","賑やかで楽しい雰囲気の新年会だね～\nなんだか踊りたくなってきたさ～","308","308013"
"101711","","","","","1","3","0.2","nop_talk_joy1_wink","308","308014"
"2.5","","","","","1","93","","1","308","308015"
"101711","","","","","1","3","0.2","nop_talk_joy2","308","308016"
"308013","","","","","","91","","","308","308017"
"101711","","1","","","1","3","0.2","nop_idle_joy1","308","308018"
"101431","0.5","0","0","0","8","11","0","事件の匂い……はしないようだね。\nふうむ、少しだけ残念だよ。","308","308019"
"101431","","","","","1","3","0.2","nop_talk_joy3_blink2","308","308020"
"3","","","","","1","93","","1","308","308021"
"101431","","1","0.2","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","308","308022"
"308019","","","","","","91","","","308","308023"
"101431","","","","","1","3","0.2","nop_idle_arm_crossed","308","308024"
"0","","","","","1","91","","","308","308025"
"103311","0.5","0","0","0","8","11","0","新春初笑いのネタをつくってきたべ！\n誰か聞いていかねえか？","309","309001"
"103311","","1","0.2","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","309","309002"
"2.5","","","","","","93","","1","309","309003"
"103311","","","","","1","3","0.2","nop_talk_joy2","309","309004"
"309001","","","","","","91","","","309","309005"
"103311","","1","","","1","3","0.2","nop_idle_joy1","309","309006"
"105211","0.5","0","0","0","8","11","0","舞踏会が開けそうな会場ね。\n素敵だわ。","309","309007"
"105211","","","","","1","3","0.2","nop_talk_joy1_normal","309","309008"
"2","","","","","","93","","1","309","309009"
"105211","","","","","1","3","0.2","nop_talk_memory","309","309010"
"309007","","","","","","91","","","309","309011"
"105211","","1","","","1","3","0.2","nop_idle_memory","309","309012"
"102611","0.5","0","0","0","8","11","0","人が多くて疲れたよ～\nリマ～、おんぶしてよ～","309","309013"
"102611","","","","","1","3","0.2","nop_talk_sad2","309","309014"
"1.5","","","","","","93","","1","309","309015"
"102611","","","","","1","3","0.2","nop_talk_worry","309","309016"
"309013","","","","","","91","","","309","309017"
"102611","","1","","","1","3","0.2","nop_idle_worry","309","309018"
"103811","0.5","0","0","0","8","11","0","あのお料理美味しそう……\nお姉ちゃんにも教えてあげなくちゃ。","309","309019"
"103811","","","","","1","3","0.2","nop_talk_joy3_blink","309","309020"
"309019","","","","","","91","","","309","309021"
"103811","","","","","1","3","0.2","nop_idle_normal_joy","309","309022"
"0","","","","","","91","","","309","309023"
"103231","0.5","0","0","0","8","11","0","こうして大勢のみなさまと過ごすお正月\n賑やかで最高ですわね！","310","310001"
"103231","","","","","1","3","0.2","nop_talk_joy1","310","310002"
"310001","","","","","","91","","","310","310003"
"103231","","1","","","1","3","0.2","nop_idle_joy1","310","310004"
"104611","0.5","0","0","0","8","11","0","珍しいおせち料理がいっぱいにゃ。\nたいやきの新メニューのヒントに\nなるかにゃ？","310","310005"
"104611","","","","","1","3","0.2","nop_talk_joy2","310","310006"
"2.5","","","","","","93","","1","310","310007"
"104611","","","","","1","3","0.2","nop_talk_thinking","310","310008"
"310005","","","","","","91","","","310","310009"
"104611","","","","","1","3","0.2","nop_idle_thinking","310","310010"
"103411","0.5","0","0","0","8","11","0","みんな～、あけおめ～！\nなんちゃって。ヒック。","310","310011"
"103411","","","","","1","3","0.2","nop_10_yukari_04","310","310012"
"11","","","","","1","3","0.2","nop_10_yukari_04","310","310013"
"2.5","","","","","","93","","1","310","310014"
"103411","","1","0.5","nop_10_yukari_02","0","3","0.2","nop_10_yukari_06","310","310015"
"11","","1","0.5","nop_10_yukari_02","0","3","0.2","nop_10_yukari_06","310","310016"
"310011","","","","","","91","","","310","310017"
"104811","0.5","0","0","0","8","11","0","え？　ユカリさん？\nもう酔っぱらっちゃってる……","310","310018"
"104811","","","","","1","3","0.2","nop_talk_surprise1","310","310019"
"104811","","","","","","4","","0","310","310020"
"1","","","","","","93","","1","310","310021"
"104811","","","","","1","3","0.2","nop_talk_worry","310","310022"
"310018","","","","","","91","","","310","310023"
"104811","","1","","","1","3","0.2","nop_idle_worry","310","310024"
"0","","","","","","91","","","310","310025"
"102711","","","","","1","3","0.2","nop_talk_wish","311","311001"
"102711","0.5","0","0","0","8","11","0","この広い会場のどこかに\nあのおかたの存在を感じますわ……","311","311002"
"311002","","","","","","91","","","311","311003"
"102711","","","","","1","3","0.2","nop_idle_wish","311","311004"
"100911","","1","0","nop_11_anna_huhuStand_loop","0","3","0.2","nop_11_anna_huhuStand_in","311","311005"
"100911","0.5","0","0","0","8","11","0","疼く……疼くぞ！\n我が魔眼が新たなる年を祝えと……！","311","311006"
"311006","","","","","","91","","","311","311007"
"100911","","","","","1","3","0.2","nop_11_anna_huhuStand_loop","311","311008"
"101311","","","","","1","3","0.2","nop_talk_joy2","311","311009"
"101311","0.5","0","0","0","8","11","0","アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！","311","311010"
"311010","","","","","","91","","","311","311011"
