7a1d515146ab837cf5977522ebeab5a12847f4f5517f2ed60b0a8140407ee4ae,0b65ab841053606dc53b43329994df9663c376d09ca44b4d68b84e5d2eb903e3,00e7bbfed34e6631aaba31e82001b57b77cdc54babf8db4f6b2a08bb66e15fce,7ed2ab15e3537ddc66fc1574be6ef1ce413dd6ede7228a2307cda33832093f45,980b6e33ead34e2e4d7194a7de90a997ae1f5c4a4ba1ed664ac3b8472185468f,a67d9398f479579da496bd144b1edbf95fe6b9c49f30fc021c785d616c30c2bd,4394142ad8ce103c6a7a05431b486dc439bc7917ec304617c05c3124f0a6563c,95742b7d9d5f1be1920a2999ca0dfa40bf3cac24d6f379a433ee889d55d63ee0,69205caa7fec6abbb1dd73d0d75d756967f3691251dbac068cf8b68280f5b35d,481fff8ca2dac0b19a8dd8bd39ec0d37b1173b5217f6b7a129de8cebf6c62642,f4650fd0199efabc9a42a6b4eed12e5b8b681fee907bf9660caf51e484ebc500,903b8dd5ee24672f2aea399dbeb9d847b0c9f6ab77669567d0ec86153c1421eb,b85c67b188b8d36928765c4d118933db1ee869885c4304f837ed8a2bb35a0975,74f9cf0ade9d185a912c237a54631e5126bc8109f9791717cd77a6617cc09e86,535ddfaa15c720baf9f138ab7c903fe98cb2acc0f07b0ede1c960ada657d59a3,1b9560c3fe39c9a844305c570b6b0447afbc5c59856550e8164ae4e975fb1c32,6dc5e3c4b9b778e16b48dfbc128d46ebbf263e6dc998ff08090dcd61271ab242,fa4aac5875d4180319856cf6e6721b0dcbd9849b7ede9383d68431353ce3390e,0d8de2a3b376663b2f916b37bc2bf25c80ee09b2e57c7e6ce0ed52b653a8be3c,2b489384e1f82c0c94f651a6fb7c9ffae8073a0a01dd8453f8e62532267df17c,5dce1a724801b4d7e945c3690c3de1a7d034ff5cc8b81e46711eb2435f2a5bfc,0ffc130d2a3c2e36855b522c0a1f4d1f63aebd33b1fe98cf91f45778b7bdafc5,7ac0272aabc00bc2db982c9836a8e9777ad299e651b72f4ffd95d09db6d0608e,d0e9c99caa068dbb5ebe475901fe5a688ac89270d564e939753d34e5adb47137,cec94e5131d3bf2ec2aff3e8a769468b36dd448c8b7947b785da192c36fd11ec,db7804f3a3b1e35bf2b5dce27905033ef8846a97023f2685d0fdc1f1aa373dd2,2859606931916b196400b430bb2ac8f45910f541a342142204c594270bf2f06f,a6f8336a862e71baaa2b93a2916b4628a7374445e491061b98b58bb60d3d925e,8fc8ded900b9b6a55d58c0a2856f87739b089449aaea9027d41c98e976a422ed,e6b1a1edfa1aac22fa05eafff9c07a4226fa1b97d624b4f3f0ca7e4f6d6245d1,75c1e2d26e94717eeb5aa456be70220c01eda63dd741002303a7878a7684a317,99aec603083a05932f6e9545063456f6480b8fcb2e35afc267801e9088a6038a,17378c15e389b6b0bf3d782eb17dee68d9a4f4ca6850ed23bf52aee68c6b3342,b129995a7a31cf27ddf190b2952bd04e6fe5c02ed51c8f0906bdfad6f235a927,2855e7fb4704fa05717379bfa550d34c3c23381be7b533c7bf819a5b155223f8,b159b743419254efe6719e663fa1865542b5d6b643713717d013064284d4b9c8,ad828baf498b1f1dd7cda4d0f539034c8673a172625b7f5c5e3f6cff9385a3cf,e4ef446d86d87dc66bc7fccb9203fe220c343db9c4dcdcc94c9fbece1a80d3a2,4b1e41dfaf3fcf1ee367a4a73b03e7e75ac981f09b27aae86de4463e8a44fb55,a997714867bee38de6d316927cdca0bafd48cc35306f3ff0cc8a2cda8269e3e1,c10a8efc091056f6fb3d66f824e56a89490235041a6ccf6b250b5bac42c0e54c
"0","0","0","0","61001005","0","0","0","0","600110321","620130029","0","0","0","620090029","0","1","1","0","600000032","32001","0","1","1","0","620060029","1","61001004","0","0","30","0","36","32001","442","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110331","620130030","0","0","0","620090030","0","1","1","0","600000033","33001","0","1","1","0","620060030","1","61001004","0","0","30","0","36","33001","455","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110341","620130031","0","0","0","620090031","0","1","1","0","600000034","34001","0","1","1","0","620060031","1","61001004","0","0","30","0","36","34001","460","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110351","620130032","0","0","0","620090032","0","1","1","0","600000035","35001","0","1","1","0","620060032","1","61001004","0","0","30","0","36","35001","464","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110361","620130033","0","0","0","620090033","0","1","1","0","600000036","36001","0","1","1","0","620060033","1","61001004","0","0","30","0","36","36001","476","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110371","620130034","0","0","0","620090034","0","1","1","0","600000037","37001","0","1","1","0","620060034","1","61001004","0","0","30","0","36","37001","482","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110381","620130035","0","0","0","620090035","0","1","1","0","600000038","38001","0","1","1","0","620060035","1","61001004","0","0","30","0","36","38001","492","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110391","620130036","0","0","0","620090036","0","1","1","0","600000039","39001","0","1","1","0","620060036","1","61001004","0","0","30","0","36","39001","500","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110401","620130037","0","0","0","620090037","0","1","1","0","600000040","40001","0","1","1","0","620060037","1","61001004","0","0","30","0","36","40001","514","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110411","620130038","0","0","0","620090038","0","1","1","0","600000041","41001","0","1","1","0","620060038","1","61001004","0","0","30","0","36","41001","518","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110421","620130039","0","0","0","620090039","0","1","1","0","600000042","42001","0","1","1","0","620060039","1","61001004","0","0","30","0","36","42001","523","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110431","620130040","0","0","0","620090040","0","1","1","0","600000043","43001","0","1","1","0","620060040","1","61001004","0","0","30","0","36","43001","538","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110441","620130041","0","0","0","620090041","0","1","1","0","600000044","44001","0","1","1","0","620060041","1","61001004","0","0","30","0","36","44001","551","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110451","620130042","0","0","0","620090042","0","1","1","0","600000045","45001","0","1","1","0","620060042","1","61001004","0","0","30","0","36","45001","565","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110461","620130043","0","0","0","620090043","0","1","1","0","600000046","46001","0","1","1","0","620060043","1","61001004","0","0","30","0","36","46001","574","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110471","620130044","0","0","0","620090044","0","1","1","0","600000047","47001","0","1","1","0","620060044","1","61001004","0","0","30","0","36","47001","577","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110481","620130045","0","0","0","620090045","0","1","1","0","600000048","48001","0","1","1","0","620060045","1","61001004","0","0","30","0","36","48001","587","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110491","620130046","0","0","0","620090046","0","1","1","0","600000049","49001","0","1","1","0","620060046","1","61001004","0","0","30","0","36","49001","598","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110501","620130047","0","0","0","620090047","0","1","1","0","600000050","50001","0","1","1","0","620060047","1","61001004","0","0","30","0","36","50001","614","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110511","620130048","0","0","0","620090048","0","1","1","0","600000051","51001","0","1","1","0","620060048","1","61001004","0","0","30","0","36","51001","621","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110521","620130049","0","0","0","620090049","0","1","1","0","600000052","52001","0","1","1","0","620060049","1","61001004","0","0","30","0","36","52001","629","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110531","620130050","0","0","0","620090050","0","1","1","0","600000053","53001","0","1","1","0","620060050","1","61001004","0","0","30","0","36","53001","640","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110541","620130051","0","0","0","620090051","0","1","1","0","600000054","54001","0","1","1","0","620060051","1","61001004","0","0","30","0","36","54001","647","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110551","620130052","0","0","0","620090052","0","1","1","0","600000055","55001","0","1","1","0","620060052","1","61001004","0","0","30","0","36","55001","652","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110561","620130053","0","0","0","620090053","0","1","1","0","600000056","56001","0","1","1","0","620060053","1","61001004","0","0","30","0","36","56001","659","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110571","620130054","0","0","0","620090054","0","1","1","0","600000057","57001","0","1","1","0","620060054","1","61001004","0","0","30","0","36","57001","662","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110581","620130055","0","0","0","620090055","0","1","1","0","600000058","58001","0","1","1","0","620060055","1","61001004","0","0","30","0","36","58001","667","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110591","620130056","0","0","0","620090056","0","1","1","0","600000059","59001","0","1","1","0","620060056","1","61001004","0","0","30","0","36","59001","679","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110601","620130057","0","0","0","620090057","0","1","1","0","600000060","60001","0","1","1","0","620060057","1","61001004","0","0","30","0","36","60001","683","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110611","620130058","0","0","0","620090058","0","1","1","0","600000061","61001","0","1","1","0","620060058","1","61001004","0","0","30","0","36","61001","692","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110621","620130059","0","0","0","620090059","0","1","1","0","600000062","62001","0","1","1","0","620060059","1","61001004","0","0","30","0","36","62001","698","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110631","620130060","0","0","0","620090060","0","1","1","0","600000063","63001","0","1","1","0","620060060","1","61001004","0","0","30","0","36","63001","703","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110641","620130061","0","0","0","620090061","0","1","1","0","600000064","64001","0","1","1","0","620060061","1","61001004","0","0","30","0","36","64001","713","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110651","620130062","0","0","0","620090062","0","1","1","0","600000065","65001","0","1","1","0","620060062","1","61001004","0","0","30","0","36","65001","722","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110661","620130063","0","0","0","620090063","0","1","1","0","600000066","66001","0","1","1","0","620060063","1","61001004","0","0","30","0","36","66001","733","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110671","620130064","0","0","0","620090064","0","1","1","0","600000067","67001","0","1","1","0","620060064","1","61001004","0","0","30","0","36","67001","741","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110681","620130065","0","0","0","620090065","0","1","1","0","600000068","68001","0","1","1","0","620060065","1","61001004","0","0","30","0","36","68001","750","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110691","620130066","0","0","0","620090066","0","1","1","0","600000069","69001","0","1","1","0","620060066","1","61001004","0","0","30","0","36","69001","762","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110031","620110001","0","0","0","620300001","0","1","1","0","600000074","3001","0","1","1","0","620090101","1","61001004","0","0","30","0","36","3001","258","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110041","620110001","0","0","0","620300001","0","1","1","0","600000075","4001","0","1","1","0","620090101","1","61001004","0","0","30","0","36","4001","258","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110051","620110002","0","0","0","620300002","0","1","1","0","600000076","5001","0","1","1","0","620090102","1","61001004","0","0","30","0","36","5001","268","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110061","620110003","0","0","0","620300003","0","1","1","0","600000077","6001","0","1","1","0","620090103","1","61001004","0","0","30","0","36","6001","273","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110071","620110004","0","0","0","620300004","0","1","1","0","600000078","7001","0","1","1","0","620090104","1","61001004","0","0","30","0","36","7001","281","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110081","620110005","0","0","0","620300005","0","1","1","0","600000079","8001","0","1","1","0","620090105","1","61001004","0","0","30","0","36","8001","288","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110091","620110006","0","0","0","620300006","0","1","1","0","600000080","9001","0","1","1","0","620090106","1","61001004","0","0","30","0","36","9001","298","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110101","620110007","0","0","0","620300007","0","1","1","0","600000081","10001","0","1","1","0","620090107","1","61001004","0","0","30","0","36","10001","309","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110111","620110008","0","0","0","620300008","0","1","1","0","600000082","11001","0","1","1","0","620090108","1","61001004","0","0","30","0","36","11001","313","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110121","620110009","0","0","0","620300009","0","1","1","0","600000083","12001","0","1","1","0","620090109","1","61001004","0","0","30","0","36","12001","321","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110131","620110010","0","0","0","620300010","0","1","1","0","600000084","13001","0","1","1","0","620090110","1","61001004","0","0","30","0","36","13001","326","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110141","620110011","0","0","0","620300011","0","1","1","0","600000085","14001","0","1","1","0","620090111","1","61001004","0","0","30","0","36","14001","336","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110151","620110012","0","0","0","620300012","0","1","1","0","600000086","15001","0","1","1","0","620090112","1","61001004","0","0","30","0","36","15001","341","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110161","620110013","0","0","0","620300013","0","1","1","0","600000087","16001","0","1","1","0","620090113","1","61001004","0","0","30","0","36","16001","351","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110171","620110014","0","0","0","620300014","0","1","1","0","600000088","17001","0","1","1","0","620090114","1","61001004","0","0","30","0","36","17001","356","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110181","620110015","0","0","0","620300015","0","1","1","0","600000089","18001","0","1","1","0","620090115","1","61001004","0","0","30","0","36","18001","366","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110191","620110016","0","0","0","620300016","0","1","1","0","600000090","19001","0","1","1","0","620090116","1","61001004","0","0","30","0","36","19001","371","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110201","620110017","0","0","0","620300017","0","1","1","0","600000091","20001","0","1","1","0","620090117","1","61001004","0","0","30","0","36","20001","375","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110211","620110018","0","0","0","620300018","0","1","1","0","600000092","21001","0","1","1","0","620090118","1","61001004","0","0","30","0","36","21001","381","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110221","620110019","0","0","0","620300019","0","1","1","0","600000093","22001","0","1","1","0","620090119","1","61001004","0","0","30","0","36","22001","386","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110231","620110020","0","0","0","620300020","0","1","1","0","600000094","23001","0","1","1","0","620090120","1","61001004","0","0","30","0","36","23001","390","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110241","620110021","0","0","0","620300021","0","1","1","0","600000095","24001","0","1","1","0","620090121","1","61001004","0","0","30","0","36","24001","396","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110251","620110022","0","0","0","620300022","0","1","1","0","600000096","25001","0","1","1","0","620090122","1","61001004","0","0","30","0","36","25001","401","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110261","620110023","0","0","0","620300023","0","1","1","0","600000097","26001","0","1","1","0","620090123","1","61001004","0","0","30","0","36","26001","405","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110271","620110024","0","0","0","620300024","0","1","1","0","600000098","27001","0","1","1","0","620090124","1","61001004","0","0","30","0","36","27001","411","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110281","620110025","0","0","0","620300025","0","1","1","0","600000099","28001","0","1","1","0","620090125","1","61001004","0","0","30","0","36","28001","417","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110291","620110026","0","0","0","620300026","0","1","1","0","600000100","29001","0","1","1","0","620090126","1","61001004","0","0","30","0","36","29001","422","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110301","620110027","0","0","0","620300027","0","1","1","0","600000101","30001","0","1","1","0","620090127","1","61001004","0","0","30","0","36","30001","427","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110311","620110028","0","0","0","620300028","0","1","1","0","600000102","31001","0","1","1","0","620090128","1","61001004","0","0","30","0","36","31001","433","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110321","620110029","0","0","0","620300029","0","1","1","0","600000103","32001","0","1","1","0","620090129","1","61001004","0","0","30","0","36","32001","442","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110331","620110030","0","0","0","620300030","0","1","1","0","600000104","33001","0","1","1","0","620090130","1","61001004","0","0","30","0","36","33001","455","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110341","620110031","0","0","0","620300031","0","1","1","0","600000105","34001","0","1","1","0","620090131","1","61001004","0","0","30","0","36","34001","460","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110351","620110032","0","0","0","620300032","0","1","1","0","600000106","35001","0","1","1","0","620090132","1","61001004","0","0","30","0","36","35001","464","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110361","620110033","0","0","0","620300033","0","1","1","0","600000107","36001","0","1","1","0","620090133","1","61001004","0","0","30","0","36","36001","476","0","0","61001007","0","18","0"
"0","0","0","0","61001005","0","0","0","0","600110371","620110034","0","0","0","620300034","0","1","1","0","600000108","37001","0","1","1","0","620090134","1","61001004","0","0","30","0","36","37001","482","0","0","61001007","0","18","0"
