2481dfd1ab142fd66523338fbe301e5fc54cdb54180d3ae7541e143575f343e1,a17eec0299caadad2656fea469dd0c22ee9295b547589cb3ae16de610958cf83,0397593e82dc60c615950676fd9a37aa4b73d1253da9a66eb501a6e24eeb72ef,35def27bd00b6ff1c83f208f14d771a33177390142f345fa32774a3f2adf846e,bab78165c6de50c758acac1fc9631a47a61e3feb82169f26afe13cf519470174,2a3d9324cdbc93d866091df57750e2e2df940aa928d71a9a1bf1a3995f86d082,00df58ae0b4bfe5d1509e2bb4b6303e5c59db7b0f21fc1f5569368f1c8cbb09b,3196fcef8e57c7e39111d7e7ad854728e0a51bcda6db3c55523bce3256361f6e,58a0bc831064e189f320ccb53a2cf747ee0d774b9b106e6328cc58f04ff4632c,4e54d8f677e7e4e21ad0609ab9481d0ae664349641d3245a08b617fae6a1fb63,87841878f1a44e1f030db83097a2c5a71301685b413c78587405314162f00b19
"今日は記念日、お祝いですね！\n焼肉、お寿司、ピザ、ケーキ～☆\nあなたとパーティできるなんて、\n幸せです～♪","40001","1","91002","150","ぺコリーヌ","0","8","1","107501","37"
"この記念日を迎えられたのは、\n主さまの器量の賜物\nさすがは主さまでございます\nえらい、えらい♪","40001","2","91002","150","コッコロ","0","8","1","107601","38"
"あんたもけっこうやるじゃない！\nちょっとは…割と…け、けっこう\n見直しちゃったわ\n褒めてあげる♪","40001","3","91002","150","キャル","0","8","1","107801","39"
"あなたと私にとって、\n今日は特別な日\nあなたの支えがあるから、\n私は頑張れるんです！","40001","4","91002","150","スズメ","0","8","1","107701","40"
"今日はキミにとっての\n特別な記念日だにゃ\nキミの活躍にはいつも\n猫ながら感謝してるにゃ～♪","40001","5","91002","150","タマキ","0","8","1","107901","41"
"う～かき氷食べ過ぎて、\n身体が冷えちゃいました…\nあなたの体温で温めてください！\nギューーッ♪","40001","6","91002","150","ぺコリーヌ","0","8","2","107501","42"
"夏は危険がいっぱいと申します…\nですが、わたくしが主さまを\nしっかりとお守りいたしますよ","40001","7","91002","150","コッコロ","0","8","2","107601","43"
"ん～なんであんたと、ひと夏を\n過ごすことになったのかな…\n結構楽しいからいいけど！\nさ、まだまだ遊ぶわよ！","40001","8","91002","150","キャル","0","8","2","107801","44"
"あなたと過ごすはじめての夏…\nいまからドキドキが止まりません\n楽しくて素敵な思い出が、\nまた一つ増えるんですね♪","40001","9","91002","150","スズメ","0","8","2","107701","45"
"夏は一番の稼ぎ時にゃのに、\n今年はキミと過ごしたいって\n思ってるにゃ楽しい思い出\n増やしてくれるかにゃ？","40001","10","91002","150","タマキ","0","8","2","107901","46"
"","40003","1","91002","150","","0","8","0","0","57"
"","40003","2","91002","150","","0","8","0","0","58"
"","40003","3","91002","150","","0","8","0","0","59"
"","40003","4","91002","150","","0","8","0","0","60"
"","40003","5","91002","150","","0","8","0","0","61"
"","40003","6","91002","150","","0","8","0","0","62"
"","40003","7","91002","150","","0","8","0","0","63"
"","40003","8","91002","150","","0","8","0","0","64"
"","40003","9","91002","150","","0","8","0","0","65"
"","40003","10","91002","150","","0","8","0","0","66"
"","40004","1","91002","150","","0","8","0","0","67"
"","40004","2","91002","150","","0","8","0","0","68"
"","40004","3","91002","150","","0","8","0","0","69"
"","40004","4","91002","150","","0","8","0","0","70"
"","40004","5","91002","150","","0","8","0","0","71"
"","40004","6","91002","150","","0","8","0","0","72"
"","40004","7","91002","150","","0","8","0","0","73"
"","40004","8","91002","150","","0","8","0","0","74"
"","40004","9","91002","150","","0","8","0","0","75"
"","40004","10","91002","150","","0","8","0","0","76"
"","40005","1","91002","150","","0","8","0","0","77"
"","40005","2","91002","150","","0","8","0","0","78"
"","40005","3","91002","150","","0","8","0","0","79"
"","40005","4","91002","150","","0","8","0","0","80"
"","40005","5","91002","150","","0","8","0","0","81"
"","40005","6","91002","150","","0","8","0","0","82"
"","40005","7","91002","150","","0","8","0","0","83"
"","40005","8","91002","150","","0","8","0","0","84"
"","40005","9","91002","150","","0","8","0","0","85"
"","40005","10","91002","150","","0","8","0","0","86"
"","70000","1","91002","500","","0","8","0","0","87"
"","70000","2","91002","500","","0","8","0","0","88"
"","70001","1","91002","300","","0","8","0","0","89"
"","70001","2","91002","300","","0","8","0","0","90"
"","70001","3","91002","300","","0","8","0","0","91"
"","80001","1","91002","100","ハツネ","500213","8","1","101201","92"
"","80001","2","91002","100","キョウカ","500193","8","1","103601","93"
"","80001","3","91002","100","マホ","500263","8","1","101001","94"
"","80001","4","91002","100","スズメ","500164","8","1","102501","95"
"","80001","5","91002","100","タマキ","500284","8","1","104601","96"
"","80001","6","91002","100","アキノ","500070","8","1","103201","97"
"","80001","7","91002","100","クリスティーナ","500096","8","1","107101","98"
"","80001","8","91002","100","トモ","500096","8","1","103701","99"
"","80001","9","91002","100","ミヤコ","500264","8","1","100701","100"
"","80001","10","91002","100","アンナ","500143","8","1","100901","101"
"","80001","11","91002","100","ルカ","500143","8","1","105601","102"
"","80001","12","91002","100","クルミ","500114","8","1","102101","103"
"","80001","13","91002","100","リノ","500600","8","1","101101","104"
"","80001","14","91002","100","ユイ","500040","8","1","100201","105"
"","80001","15","91002","100","ペコリーヌ","500033","8","1","105801","106"
"","70002","1","91002","500","","0","8","0","0","107"
"","70002","2","91002","500","","0","8","0","0","108"
"","70003","1","91002","300","","0","8","0","0","109"
"","70003","2","91002","300","","0","8","0","0","110"
"","70003","3","91002","300","","0","8","0","0","111"
"","80002","1","91002","100","","0","8","0","0","112"
"","80002","2","91002","100","","0","8","0","0","113"
"","80002","3","91002","100","","0","8","0","0","114"
"","80002","4","91002","100","","0","8","0","0","115"
"","80002","5","91002","100","","0","8","0","0","116"
"","80002","6","91002","100","","0","8","0","0","117"
"","80002","7","91002","100","","0","8","0","0","118"
"","80002","8","91002","100","","0","8","0","0","119"
"","80002","9","91002","100","","0","8","0","0","120"
"","80002","10","91002","100","","0","8","0","0","121"
"","80002","11","91002","100","","0","8","0","0","122"
"","80002","12","91002","100","","0","8","0","0","123"
"","80002","13","91002","100","","0","8","0","0","124"
"","80002","14","91002","100","","0","8","0","0","125"
"","80002","15","91002","100","","0","8","0","0","126"
"","40006","1","91002","150","","0","8","0","0","127"
"","40006","2","91002","150","","0","8","0","0","128"
"","40006","3","91002","150","","0","8","0","0","129"
"","40006","4","91002","150","","0","8","0","0","130"
"","40006","5","91002","150","","0","8","0","0","131"
"","40006","6","91002","150","","0","8","0","0","132"
"","40006","7","91002","150","","0","8","0","0","133"
"","40006","8","91002","150","","0","8","0","0","134"
"","40006","9","91002","150","","0","8","0","0","135"
"","40006","10","91002","150","","0","8","0","0","136"
"","40007","1","91002","150","","0","8","0","0","137"
"","40007","2","91002","150","","0","8","0","0","138"
"","40007","3","91002","150","","0","8","0","0","139"
"","40007","4","91002","150","","0","8","0","0","140"
"","40007","5","91002","150","","0","8","0","0","141"
"","40007","6","91002","150","","0","8","0","0","142"
"","40007","7","91002","150","","0","8","0","0","143"
"","40007","8","91002","150","","0","8","0","0","144"
"","40007","9","91002","150","","0","8","0","0","145"
"","40007","10","91002","150","","0","8","0","0","146"
"","40008","1","91002","150","","0","8","0","0","147"
"","40008","2","91002","150","","0","8","0","0","148"
"","40008","3","91002","150","","0","8","0","0","149"
"","40008","4","91002","150","","0","8","0","0","150"
"","40008","5","91002","150","","0","8","0","0","151"
"","40008","6","91002","150","","0","8","0","0","152"
"","40008","7","91002","150","","0","8","0","0","153"
"","40008","8","91002","150","","0","8","0","0","154"
"","40008","9","91002","150","","0","8","0","0","155"
"","40008","10","91002","150","","0","8","0","0","156"
"","80003","1","91002","100","","500371","8","1","0","157"
"","80003","2","91002","100","","500371","8","1","0","158"
"","80003","3","91002","100","","500033","8","1","0","159"
"","80003","4","91002","100","","500371","8","1","0","160"
"","80003","5","91002","100","","500033","8","1","0","161"
"","80003","6","91002","100","","500371","8","1","0","162"
"","80003","7","91002","100","","500367","8","1","0","163"
"","80003","8","91002","100","","500367","8","1","0","164"
"","80003","9","91002","100","","500367","8","1","0","165"
"","80003","10","91002","100","","500033","8","1","0","166"
"","80003","11","91002","100","","500033","8","1","0","167"
"","80003","12","91002","100","","500033","8","1","0","168"
"","80003","13","91002","100","","509020","8","1","0","169"
"","80003","14","91002","100","","500371","8","1","0","170"
"","80003","15","91002","100","","500033","8","1","0","171"
"","70004","1","91002","500","","0","8","0","0","183"
"","70004","2","91002","500","","0","8","0","0","184"
"","70005","1","91002","300","","0","8","0","0","185"
"","70005","2","91002","300","","0","8","0","0","186"
"","70005","3","91002","300","","0","8","0","0","187"
"","80004","1","91002","100","","530101","8","0","0","188"
"","80004","2","91002","100","","530102","8","0","0","189"
"","80004","3","91002","100","","530103","8","0","0","190"
"","80004","4","91002","100","","530104","8","0","0","191"
"","80004","5","91002","100","","530105","8","0","0","192"
"","80004","6","91002","100","","530106","8","0","0","193"
"","80004","7","91002","100","","530107","8","0","0","194"
"","80004","8","91002","100","","530108","8","0","0","195"
"","80004","9","91002","100","","530109","8","0","0","196"
"","80004","10","91002","100","","530110","8","0","0","197"
"","80004","11","91002","100","","530111","8","0","0","198"
"","80004","12","91002","100","","530112","8","0","0","199"
"","80004","13","91002","100","","530113","8","0","0","200"
"","80004","14","91002","100","","530114","8","0","0","201"
"","80004","15","91002","100","","530115","8","0","0","202"
"","80004","16","91002","100","","530116","8","0","0","203"
"","80004","17","91002","100","","530117","8","0","0","204"
"","80004","17","2805","1","","530117","7","0","0","205"
"","40009","1","91002","150","","0","8","0","0","206"
"","40009","2","91002","150","","0","8","0","0","207"
"","40009","3","91002","150","","0","8","0","0","208"
"","40009","4","91002","150","","0","8","0","0","209"
"","40009","5","91002","150","","0","8","0","0","210"
"","40009","6","91002","150","","0","8","0","0","211"
"","40009","7","91002","150","","0","8","0","0","212"
"","40009","8","91002","150","","0","8","0","0","213"
"","40009","9","91002","150","","0","8","0","0","214"
"","40009","10","91002","150","","0","8","0","0","215"
"","80005","1","91002","100","","500367","8","0","0","216"
"","80005","2","91002","100","","500367","8","0","0","217"
"","80005","3","91002","100","","500367","8","0","0","218"
"","80005","4","91002","100","","500367","8","0","0","219"
"","80005","5","91002","100","","500367","8","0","0","220"
"","80005","6","91002","100","","500367","8","0","0","221"
"","80005","7","91002","100","","500367","8","0","0","222"
"","80005","8","91002","100","","500367","8","0","0","223"
"","80005","9","91002","100","","500367","8","0","0","224"
"","80005","10","91002","100","","500367","8","0","0","225"
"","80005","11","91002","100","","500367","8","0","0","226"
"","80005","12","91002","100","","500367","8","0","0","227"
"","80005","13","91002","100","","500367","8","0","0","228"
"","80005","14","91002","100","","500367","8","0","0","229"
"","80005","15","91002","100","","500367","8","0","0","230"
"","70006","1","91002","500","","0","8","0","0","231"
"","70006","2","91002","500","","0","8","0","0","232"
"","70007","1","91002","300","","0","8","0","0","233"
"","70007","2","91002","300","","0","8","0","0","234"
"","70007","3","91002","300","","0","8","0","0","235"
"","40010","1","91002","150","","0","8","0","0","236"
"","40010","2","91002","150","","0","8","0","0","237"
"","40010","3","91002","150","","0","8","0","0","238"
"","40010","4","91002","150","","0","8","0","0","239"
"","40010","5","91002","150","","0","8","0","0","240"
"","40010","6","91002","150","","0","8","0","0","241"
"","40010","7","91002","150","","0","8","0","0","242"
"","40010","8","91002","150","","0","8","0","0","243"
"","40010","9","91002","150","","0","8","0","0","244"
"","40010","10","91002","150","","0","8","0","0","245"
"","80006","1","91002","100","","530121","8","0","0","246"
"","80006","2","91002","100","","530122","8","0","0","247"
"","80006","3","91002","100","","530123","8","0","0","248"
"","80006","4","91002","100","","530124","8","0","0","249"
"","80006","5","91002","100","","530125","8","0","0","250"
"","80006","6","91002","100","","530126","8","0","0","251"
"","80006","7","91002","100","","530127","8","0","0","252"
"","80006","8","91002","100","","530128","8","0","0","253"
"","80006","9","91002","100","","530129","8","0","0","254"
"","80006","10","91002","100","","530130","8","0","0","255"
"","80006","11","91002","100","","530131","8","0","0","256"
"","80006","12","91002","100","","530132","8","0","0","257"
"","80006","13","91002","100","","530133","8","0","0","258"
"","80006","14","91002","100","","530134","8","0","0","259"
"","80006","15","91002","100","","530135","8","0","0","260"
"","80006","16","91002","100","","530136","8","0","0","261"
"","80006","17","91002","100","","530137","8","0","0","262"
"","80006","17","2816","1","","530137","7","0","0","263"
"","80007","1","91002","100","","530123","8","0","0","264"
"","80007","2","91002","100","","530124","8","0","0","265"
"","80007","3","91002","100","","530125","8","0","0","266"
"","80007","4","91002","100","","530126","8","0","0","267"
"","80007","5","91002","100","","530127","8","0","0","268"
"","80007","6","91002","100","","530128","8","0","0","269"
"","80007","7","91002","100","","530129","8","0","0","270"
"","80007","8","91002","100","","530130","8","0","0","271"
"","80007","9","91002","100","","530131","8","0","0","272"
"","80007","10","91002","100","","530132","8","0","0","273"
"","80007","11","91002","100","","530133","8","0","0","274"
"","80007","12","91002","100","","530134","8","0","0","275"
"","80007","13","91002","100","","530135","8","0","0","276"
"","80007","14","91002","100","","530136","8","0","0","277"
"","80007","15","91002","100","","530137","8","0","0","278"
"","80007","15","9000215","1","","530137","16","0","0","279"
"","80007","15","9000216","1","","530137","16","0","0","280"
"","70008","1","91002","500","","0","8","0","0","281"
"","70008","2","91002","500","","0","8","0","0","282"
"","70009","1","91002","1000","","0","8","0","0","283"
"","80008","1","91002","100","","530141","8","0","0","284"
"","80008","2","91002","100","","530142","8","0","0","285"
"","80008","3","91002","100","","530143","8","0","0","286"
"","80008","4","91002","100","","530144","8","0","0","287"
"","80008","5","91002","100","","530145","8","0","0","288"
"","80008","6","91002","100","","530146","8","0","0","289"
"","80008","7","91002","100","","530147","8","0","0","290"
"","80008","8","91002","100","","530148","8","0","0","291"
"","80008","9","91002","100","","530149","8","0","0","292"
"","80008","10","91002","100","","530150","8","0","0","293"
"","80008","11","91002","100","","530151","8","0","0","294"
"","80008","12","91002","100","","530152","8","0","0","295"
"","80008","13","91002","100","","530153","8","0","0","296"
"","80008","14","91002","100","","530154","8","0","0","297"
"","80008","15","91002","100","","530155","8","0","0","298"
"","80008","16","91002","100","","530156","8","0","0","299"
"","80008","16","2830","1","","530156","7","0","0","300"
"","20001","1","91002","100","","0","8","0","0","301"
"","20001","1","23001","20","","0","2","0","0","302"
"","20001","2","91002","100","","0","8","0","0","303"
"","20001","2","23001","20","","0","2","0","0","304"
"","20001","3","24016","1","","0","2","0","0","305"
"","20001","3","23001","20","","0","2","0","0","306"
"","20001","4","91002","100","","0","8","0","0","307"
"","20001","4","23001","20","","0","2","0","0","308"
"","20001","5","91002","300","","0","8","0","0","309"
"","20001","5","23001","20","","0","2","0","0","310"
"","20001","6","91002","100","","0","8","0","0","311"
"","20001","6","23001","20","","0","2","0","0","312"
"","20001","7","91002","100","","0","8","0","0","313"
"","20001","7","23001","20","","0","2","0","0","314"
"","20001","8","91002","200","","0","8","0","0","315"
"","20001","8","23001","20","","0","2","0","0","316"
"","20001","9","91002","300","","0","8","0","0","317"
"","20001","9","23001","20","","0","2","0","0","318"
"","20001","10","24016","1","","0","2","0","0","319"
"","20001","10","23001","20","","0","2","0","0","320"
"もうすぐ、みなさまに\nお会いできるのですね。\n胸が高鳴ってしまいます……\n","40011","1","24001","1","リリ","0","2","1","125801","321"
"初めまして、クリアです♪\nみなさんと一緒に冒険するの\nとっても楽しみにしてます","40011","2","24001","1","クリア","0","2","1","126001","322"
"んーと。\nこれ、あげる。\nはい","40011","3","24001","1","プレシア","0","2","1","126101","323"
"あらためまして……\n【アルターメイデン】の\nギルドマスター、リリと申します","40011","4","24001","1","リリ","0","2","2","125801","324"
"こんにちは、お兄さん♪\n【アルターメイデン】の\nクリアです","40011","5","24001","1","クリア","0","2","2","126001","325"
"お兄。\nきてくれて、うれしい","40011","6","24001","1","プレシア","0","2","2","126101","326"
"","80009","1","91002","100","","532001","8","0","0","327"
"","80009","2","91002","100","","532002","8","0","0","328"
"","80009","3","91002","100","","532003","8","0","0","329"
"","80009","4","91002","100","","532004","8","0","0","330"
"","80009","5","91002","100","","532005","8","0","0","331"
"","80009","6","91002","100","","532006","8","0","0","332"
"","80009","7","91002","100","","532007","8","0","0","333"
"","80009","8","91002","100","","532008","8","0","0","334"
"","80009","9","91002","100","","532009","8","0","0","335"
"","80009","10","91002","100","","532010","8","0","0","336"
"","80009","11","91002","100","","532011","8","0","0","337"
"","80009","12","91002","100","","532012","8","0","0","338"
"","80009","13","91002","100","","532013","8","0","0","339"
"","80009","14","91002","100","","532014","8","0","0","340"
"","80009","15","91002","100","","532015","8","0","0","341"
"","40012","1","24001","1","","0","2","0","0","342"
"","40012","2","24001","1","","0","2","0","0","343"
"","40012","3","4201402","1","","0","18","0","0","344"
"","40012","4","24001","1","","0","2","0","0","345"
"","40012","5","24001","1","","0","2","0","0","346"
"","40012","6","4203402","1","","0","18","0","0","347"
"","40012","7","24001","1","","0","2","0","0","348"
"","40012","8","9000229","1","","0","16","0","0","349"
"","70010","1","91002","500","","0","8","0","0","350"
"","70012","1","41000","1","","0","2","0","0","351"
"","70011","1","91002","1000","","0","8","0","0","352"
"","80010","1","91002","100","","530157","8","0","0","353"
"","80010","2","91002","100","","530158","8","0","0","354"
"","80010","3","91002","100","","530159","8","0","0","355"
"","80010","4","91002","100","","530160","8","0","0","356"
"","80010","5","91002","100","","530161","8","0","0","357"
"","80010","6","91002","100","","530162","8","0","0","358"
"","80010","7","91002","100","","530163","8","0","0","359"
"","80010","8","91002","100","","530164","8","0","0","360"
"","80010","9","91002","100","","530165","8","0","0","361"
"","80010","10","91002","100","","530166","8","0","0","362"
"","80010","11","91002","100","","530167","8","0","0","363"
"","80010","12","91002","100","","530168","8","0","0","364"
"","80010","12","2844","1","","530173","7","0","0","365"
"","80010","13","91002","100","","530169","8","0","0","366"
"","80010","13","2846","1","","530173","7","0","0","367"
"","80010","14","91002","100","","530170","8","0","0","368"
"","80010","14","2845","1","","530173","7","0","0","369"
"","80010","15","91002","100","","530171","8","0","0","370"
"","80010","15","2843","5","","530173","7","0","0","371"
"","80010","16","91002","100","","530172","8","0","0","372"
"","80010","16","2842","1","","530173","7","0","0","373"
"","40013","1","9000236","1","","0","16","0","0","374"
"","40013","1","9000237","1","","0","16","0","0","375"
"","40013","1","9000238","1","","0","16","0","0","376"
"","40013","1","9000239","1","","0","16","0","0","377"
"","80011","1","91002","100","","532001","8","0","0","378"
"","80011","2","91002","100","","532002","8","0","0","379"
"","80011","3","91002","100","","532003","8","0","0","380"
"","80011","4","91002","100","","532004","8","0","0","381"
"","80011","5","91002","100","","532005","8","0","0","382"
"","80011","6","91002","100","","532006","8","0","0","383"
"","80011","7","91002","100","","532007","8","0","0","384"
"","80011","8","91002","100","","532008","8","0","0","385"
"","80011","9","91002","100","","532009","8","0","0","386"
"","80011","10","91002","100","","532010","8","0","0","387"
"","80011","11","91002","100","","532011","8","0","0","388"
"","80011","12","91002","100","","532012","8","0","0","389"
"","80011","13","91002","100","","532013","8","0","0","390"
"","80011","14","91002","100","","532014","8","0","0","391"
"","80011","15","91002","100","","532015","8","0","0","392"
"","40014","1","4305403","1","","0","18","0","0","393"
"","40014","2","9000242","1","","0","16","0","0","394"
"","40015","1","91002","500","","0","8","0","0","395"
"","40015","2","90008","3000","","0","2","0","0","396"
"","40015","3","91002","500","","0","8","0","0","397"
"","40015","4","90008","3000","","0","2","0","0","398"
"","40015","5","91002","1000","","0","8","0","0","399"
"","70013","1","91002","1000","","0","8","0","0","400"
"","70014","1","91002","500","","0","8","0","0","401"
"","70015","1","41000","1","","0","2","0","0","402"
"","80012","1","91002","100","","530208","8","0","0","403"
"","80012","2","91002","100","","530209","8","0","0","404"
"","80012","3","91002","100","","530210","8","0","0","405"
"","80012","4","91002","100","","530211","8","0","0","406"
"","80012","5","91002","100","","530212","8","0","0","407"
"","80012","6","91002","100","","530213","8","0","0","408"
"","80012","7","91002","100","","530214","8","0","0","409"
"","80012","8","91002","100","","530215","8","0","0","410"
"","40015","1","25011","10000","","0","2","0","0","411"
"","40015","1","25021","3000","","0","2","0","0","412"
"","40015","2","25012","10000","","0","2","0","0","413"
"","40015","2","25021","3000","","0","2","0","0","414"
"","40015","3","25013","10000","","0","2","0","0","415"
"","40015","3","25021","3000","","0","2","0","0","416"
"","40015","4","25014","10000","","0","2","0","0","417"
"","40015","4","25021","3000","","0","2","0","0","418"
"","40015","5","25015","10000","","0","2","0","0","419"
"","40015","5","25021","3000","","0","2","0","0","420"
"","70016","1","91002","50","","0","8","0","0","421"
