406e92ad27a4864a71d07614e38bce1604f6c608db3b49880a118637b068d2a9,1704841a217ba35fad8d69cf8cfc4be33cffd0e032d945af9b07c1eba7d8d055,0a4c29a42795bff8c7ba568dc723332cf31b8adfe87f6a297b30fe26d6c483f6,214742dfe5770581aeb57f78ba5294b6fb5e5111ae2e6bcc80f9b3488b983b7d,e1f8d7e3fade0e77c9d5ac630c623bc0cfa2112fc96e13f309af93268cd16387,9d85f20a55d8f1f86ed4015a1b3456efcbe0423047375ec2b5414b1e4014cf43,01d3375bfb06adfd208ad25121c2e33673b0045e4ea81fb0035b48764b1d9365,fdc9ca99ed4ed8cff38a1dee3bb224400c8b16df59cacdd92e72262c2e029c2a,8853725c3e5d2d2e4f99542658533cdcd01ebf21af8e3a0ae93456971989d63b,573fe6b5ace2af420a28b780e4d405e0c68ca7a7c33739cdf80597efd2376ffc
"302","0","0","0","2018/12/19 15:00:00","1","2018/12/31 11:59:59","1","0","10020"
"302","0","0","0","2019/01/03 19:00:00","1","2019/01/18 14:59:59","1","0","10021"
"302","0","0","0","2019/01/18 15:00:00","1","2019/01/31 11:59:59","1","0","10022"
"302","0","0","0","2019/01/31 12:00:00","1","2019/02/15 22:59:59","1","0","10023"
"302","0","0","0","2019/02/28 12:00:00","1","2019/03/19 14:59:59","1","0","10024"
"302","0","0","0","2019/03/19 15:00:00","1","2019/03/26 14:59:59","1","0","10025"
"302","0","0","0","2019/03/26 15:00:00","1","2019/03/31 11:59:59","1","0","10026"
"302","0","0","0","2019/03/31 12:00:00","1","2019/04/19 14:59:59","1","0","10027"
"302","0","0","0","2019/04/19 15:00:00","1","2019/04/30 11:59:59","1","0","10028"
"302","0","0","0","2019/05/07 15:00:00","1","2019/05/14 14:59:59","1","0","10029"
"302","0","0","0","2019/05/14 15:00:00","1","2019/05/17 14:59:59","1","0","10030"
"302","0","0","0","2019/05/17 15:00:00","1","2019/05/31 11:59:59","1","0","10031"
"302","0","0","0","2019/05/31 12:00:00","1","2019/06/15 11:59:59","1","0","10032"
"302","0","0","0","2019/06/15 12:00:00","1","2019/06/18 14:59:59","1","0","10033"
"302","0","0","0","2019/06/18 15:00:00","1","2019/06/30 11:59:59","1","0","10034"
"302","0","0","0","2019/06/30 12:00:00","1","2019/07/13 11:59:59","1","0","10035"
"302","90001","0","0","2020/07/27 12:00:00","1","2020/07/31 11:59:59","1","0","10036"
"302","0","0","0","2019/07/18 15:00:00","1","2019/07/31 11:59:59","1","0","10037"
"302","0","0","0","2019/07/31 12:00:00","1","2019/08/10 11:59:59","1","0","10038"
"302","90002","0","0","2020/08/26 12:00:00","1","2020/08/31 11:59:59","1","0","10039"
"302","0","0","0","2019/08/15 15:00:00","1","2019/08/26 11:59:59","1","0","10040"
"302","0","0","0","2019/08/26 12:00:00","1","2019/08/31 11:59:59","1","0","10041"
"302","0","0","0","2019/09/03 21:00:00","1","2019/09/12 11:59:59","1","0","10042"
"302","90003","0","0","2019/09/12 12:00:00","1","2019/09/16 14:59:59","1","0","10043"
"302","0","0","0","2019/09/16 15:00:00","1","2019/09/29 11:59:59","1","0","10044"
"302","0","0","0","2019/09/30 12:00:00","1","2019/10/11 11:59:59","1","0","10045"
"302","90004","0","0","2019/10/11 12:00:00","1","2019/10/16 14:59:59","1","0","10046"
"302","0","0","0","2019/10/16 15:00:00","1","2019/10/31 11:59:59","1","0","10047"
"302","0","0","0","2019/10/31 12:00:00","1","2019/11/11 11:59:59","1","0","10048"
"302","0","0","0","2019/11/11 12:00:00","1","2019/11/15 14:59:59","1","0","10049"
"302","0","0","0","2019/11/15 15:00:00","1","2019/11/30 11:59:59","1","0","10050"
"302","0","0","0","2019/11/30 12:00:00","1","2019/12/11 11:59:59","1","0","10051"
"302","90005","0","0","2019/12/11 12:00:00","1","2019/12/20 14:59:59","1","0","10052"
"302","0","0","0","2019/12/20 15:00:00","1","2019/12/31 11:59:59","1","0","10053"
"302","0","0","0","2020/01/03 19:00:00","1","2020/01/10 11:59:59","1","0","10054"
"302","90006","0","0","2020/01/10 12:00:00","1","2020/01/16 14:59:59","1","0","10055"
"302","0","0","0","2020/01/16 15:00:00","1","2020/01/31 11:59:59","1","0","10056"
"302","0","0","0","2020/01/31 12:00:00","1","2020/02/10 11:59:59","1","0","10057"
"302","0","0","0","2020/02/10 12:00:00","1","2020/02/15 14:59:59","1","0","10058"
"302","90007","0","0","2020/02/25 12:00:00","1","2020/02/29 11:59:59","1","0","10059"
"302","0","0","0","2020/02/29 12:00:00","1","2020/03/13 14:59:59","1","0","10060"
"302","0","0","0","2020/03/13 15:00:00","1","2020/03/26 11:59:59","1","0","10061"
"302","90008","0","0","2020/07/10 12:00:00","1","2020/07/15 14:59:59","1","0","10062"
"302","0","0","0","2020/03/31 12:00:00","1","2020/04/10 11:59:59","1","0","10063"
"302","90009","0","0","2020/04/10 12:00:00","1","2020/04/15 14:59:59","1","0","10064"
"302","0","0","0","2020/04/15 15:00:00","1","2020/04/24 11:59:59","1","0","10065"
"302","0","0","0","2020/04/24 12:00:00","1","2020/04/30 11:59:59","1","0","10066"
"302","0","0","0","2020/04/30 12:00:00","1","2020/05/10 11:59:59","1","0","10067"
"302","90010","0","0","2020/05/10 12:00:00","1","2020/05/15 14:59:59","1","0","10068"
"302","0","0","0","2020/05/15 15:00:00","1","2020/05/31 11:59:59","1","0","10069"
"302","0","0","0","2020/06/03 19:00:00","1","2020/06/10 11:59:59","1","0","10070"
"302","90011","0","0","2020/06/10 12:00:00","1","2020/06/17 14:59:59","1","0","10071"
"302","0","0","0","2020/06/17 15:00:00","1","2020/06/24 11:59:59","1","0","10072"
"302","0","0","0","2020/06/24 12:00:00","1","2020/06/30 11:59:59","1","0","10073"
"302","0","0","0","2020/07/03 19:00:00","1","2020/07/10 11:59:59","1","0","10074"
"302","0","0","0","2020/07/15 15:00:00","1","2020/07/22 11:59:59","1","0","10075"
"302","90012","0","0","2020/07/22 12:00:00","1","2020/07/27 11:59:59","1","0","10076"
"302","0","0","0","2020/07/31 12:00:00","1","2020/08/10 11:59:59","1","0","10077"
"302","90013","0","0","2020/08/10 12:00:00","1","2020/08/15 14:59:59","1","0","10078"
"302","0","0","0","2020/08/15 15:00:00","1","2020/08/26 11:59:59","1","0","10079"
"302","0","0","0","2020/09/03 19:00:00","1","2020/09/14 11:59:59","1","0","10080"
"302","90014","0","0","2020/09/14 12:00:00","1","2020/09/19 14:59:59","1","0","10081"
"302","0","0","0","2020/09/19 15:00:00","1","2020/09/30 11:59:59","1","0","10082"
"302","0","0","0","2020/09/30 12:00:00","1","2020/10/10 11:59:59","1","0","10083"
"302","90015","0","0","2020/10/10 12:00:00","1","2020/10/15 14:59:59","1","0","10084"
"302","0","0","0","2020/10/15 15:00:00","1","2020/10/26 14:59:59","1","0","10085"
"302","90016","0","0","2020/10/26 15:00:00","1","2020/10/31 11:59:59","1","0","10086"
"302","0","0","0","2020/10/31 12:00:00","1","2020/11/10 11:59:59","1","0","10087"
"302","90017","0","0","2020/11/10 12:00:00","1","2020/11/21 14:59:59","1","0","10088"
"302","0","0","0","2020/11/21 15:00:00","1","2020/11/30 11:59:59","1","0","10089"
"302","0","0","0","2020/11/30 12:00:00","1","2020/12/10 11:59:59","1","0","10090"
"302","90018","0","0","2020/12/10 12:00:00","1","2020/12/21 14:59:59","1","0","10091"
"302","0","0","0","2020/12/21 15:00:00","1","2020/12/31 11:59:59","1","0","10092"
"302","0","0","0","2021/01/03 19:00:00","1","2021/01/12 11:59:59","1","0","10093"
"302","90019","0","0","2021/01/12 12:00:00","1","2021/01/17 11:59:59","1","0","10094"
"302","90020","0","0","2021/01/17 12:00:00","1","2021/01/22 14:59:59","1","0","10095"
"302","0","0","0","2021/01/22 15:00:00","1","2021/01/31 11:59:59","1","0","10096"
"302","0","0","0","2021/01/31 12:00:00","1","2021/02/10 11:59:59","1","0","10097"
"302","90021","0","0","2021/02/10 12:00:00","1","2021/02/15 22:59:59","1","0","10098"
"302","0","0","0","2021/02/15 23:00:00","1","2021/02/23 14:59:59","1","0","10099"
"302","0","0","0","2021/02/23 15:00:00","1","2021/02/28 11:59:59","1","30118","10100"
"302","0","0","0","2021/02/23 15:00:00","1","2021/02/28 11:59:59","1","30117","10101"
"302","0","0","0","2021/03/03 19:00:00","1","2021/03/12 11:59:59","1","30120","10102"
"302","90022","0","0","2021/03/08 12:00:00","1","2021/03/24 11:59:59","1","30121","10103"
"302","0","0","0","2021/03/12 12:00:00","1","2021/03/22 14:59:59","1","30122","10104"
"302","0","0","0","2021/03/22 15:00:00","1","2021/03/31 11:59:59","1","30123","10105"
"302","0","0","0","2021/03/31 14:00:00","1","2021/04/08 11:59:59","1","30125","10106"
"302","90023","0","0","2021/04/08 12:00:00","1","2021/04/15 14:59:59","1","0","10107"
"302","0","0","0","2021/04/15 15:00:00","1","2021/04/22 11:59:59","1","0","10108"
"302","0","0","0","2021/04/22 12:00:00","1","2021/04/28 11:59:59","1","0","10109"
"302","0","0","0","2021/04/30 12:00:00","1","2021/05/11 11:59:59","1","0","10110"
"302","90024","0","0","2021/05/11 12:00:00","1","2021/05/21 14:59:59","1","0","10111"
"302","0","0","0","2021/05/21 15:00:00","1","2021/05/31 11:59:59","1","0","10112"
"302","0","0","0","2021/05/31 12:00:00","1","2021/06/09 11:59:59","1","0","10113"
"302","90025","0","0","2021/06/09 12:00:00","1","2021/06/16 14:59:59","1","0","10114"
"302","0","0","0","2021/06/16 15:00:00","1","2021/06/24 14:59:59","1","30137","10115"
"302","90026","0","0","2021/06/16 15:00:00","1","2021/06/20 14:59:59","1","30136","10116"
"302","90027","0","0","2021/06/20 15:00:00","1","2021/06/24 14:59:59","1","30138","10117"
"302","0","0","0","2021/06/24 15:00:00","1","2021/06/30 11:59:59","1","0","10118"
"302","0","0","0","2021/07/03 19:00:00","1","2021/07/12 11:59:59","1","0","10119"
"302","0","0","0","2021/07/08 12:00:00","1","2021/07/15 14:59:59","1","0","10120"
"302","0","0","0","2021/07/15 15:00:00","1","2021/07/24 14:59:59","1","30144","10121"
"302","90028","0","0","2021/07/15 15:00:00","1","2021/07/19 14:59:59","1","30143","10122"
"302","0","0","0","2021/07/19 15:00:00","1","2021/07/24 14:59:59","1","30145","10123"
"302","90029","0","0","2021/07/24 15:00:00","1","2021/07/31 11:59:59","1","30146","10124"
"302","0","0","0","2021/07/31 12:00:00","1","2021/08/09 11:59:59","1","0","10125"
"302","0","0","0","2021/08/09 12:00:00","1","2021/08/15 14:59:59","1","0","10126"
"302","0","0","0","2021/08/15 15:00:00","1","2021/08/23 11:59:59","1","40005","10127"
"302","0","0","0","2021/08/23 12:00:00","1","2021/08/31 11:59:59","1","0","10128"
"302","0","0","0","2021/09/03 19:00:00","1","2021/09/08 11:59:59","1","0","10129"
"302","90030","0","0","2021/09/08 12:00:00","1","2021/09/13 11:59:59","1","0","10130"
"302","0","0","0","2021/09/13 12:00:00","1","2021/09/18 11:59:59","1","0","10131"
"302","0","0","0","2021/09/18 12:00:00","1","2021/09/24 11:59:59","1","0","10132"
"302","0","0","0","2021/09/24 12:00:00","1","2021/09/30 11:59:59","1","30157","10133"
"302","90031","0","0","2021/09/24 12:00:00","1","2021/09/30 11:59:59","1","30156","10134"
"302","0","0","0","2021/09/30 12:00:00","1","2021/10/08 11:59:59","1","0","10135"
"302","0","0","0","2021/10/08 12:00:00","1","2021/10/15 14:59:59","1","0","10136"
"302","0","0","0","2021/10/15 15:00:00","1","2021/10/22 11:59:59","1","0","10137"
"302","0","0","0","2021/10/22 12:00:00","1","2021/10/31 11:59:59","1","0","10138"
"302","0","0","0","2021/11/03 19:00:00","1","2021/11/11 11:59:59","1","0","10139"
"302","90032","0","0","2021/11/11 12:00:00","1","2021/11/16 11:59:59","1","0","10140"
"302","0","0","0","2021/11/16 12:00:00","1","2021/11/24 11:59:59","1","0","10141"
"302","90033","0","0","2021/11/24 12:00:00","1","2021/11/30 11:59:59","1","0","10142"
"302","0","0","0","2021/11/30 12:00:00","1","2021/12/08 11:59:59","1","0","10143"
"302","0","0","0","2021/12/08 12:00:00","1","2021/12/15 14:59:59","1","0","10144"
"302","0","0","0","2021/12/15 15:00:00","1","2021/12/22 11:59:59","1","0","10145"
"302","0","0","0","2021/12/22 12:00:00","1","2021/12/31 11:59:59","1","0","10146"
"302","0","0","0","2022/01/03 19:00:00","1","2022/01/11 11:59:59","1","0","10147"
"302","90034","0","0","2022/01/11 12:00:00","1","2022/01/15 14:59:59","1","0","10148"
"302","0","0","0","2022/01/15 15:00:00","1","2022/01/24 11:59:59","1","0","10149"
"302","90035","0","0","2022/01/24 12:00:00","1","2022/01/27 11:59:59","1","0","10150"
"302","90036","0","0","2022/01/27 12:00:00","1","2022/01/31 11:59:59","1","0","10151"
"302","0","0","0","2022/01/31 12:00:00","1","2022/02/08 11:59:59","1","0","10152"
"302","0","0","0","2022/02/08 12:00:00","1","2022/02/15 14:59:59","1","0","10153"
"302","0","0","0","2022/02/15 15:00:00","1","2022/02/24 11:59:59","1","40007","10154"
"302","0","0","0","2022/02/15 15:00:00","1","2022/02/24 11:59:59","1","30180","10155"
"302","0","0","0","2022/02/24 12:00:00","1","2022/02/28 11:59:59","1","0","10156"
"302","0","0","0","2022/03/03 19:00:00","1","2022/03/11 11:59:59","1","30184","10157"
"302","90037","0","0","2022/03/08 12:00:00","1","2022/03/11 11:59:59","1","30185","10158"
"302","90038","0","0","2022/03/11 12:00:00","1","2022/03/15 14:59:59","1","0","10159"
"302","0","0","0","2022/03/15 15:00:00","1","2022/03/24 11:59:59","1","0","10160"
"302","0","0","0","2022/03/24 12:00:00","1","2022/03/28 11:59:59","1","0","10161"
"302","0","0","0","2022/03/28 12:00:00","1","2022/03/31 11:59:59","1","0","10162"
"302","0","0","0","2022/04/03 19:00:00","1","2022/04/11 11:59:59","1","0","10163"
"302","90040","0","0","2022/04/11 12:00:00","1","2022/04/15 14:59:59","1","0","10164"
"302","0","0","0","2022/04/15 15:00:00","1","2022/04/22 11:59:59","1","0","10165"
"302","0","0","0","2022/04/22 12:00:00","1","2022/04/30 11:59:59","1","0","10166"
"302","0","0","0","2022/05/03 19:00:00","1","2022/05/11 11:59:59","1","0","10167"
"302","90041","0","0","2022/05/11 12:00:00","1","2022/05/15 14:59:59","1","0","10168"
"302","0","0","0","2022/05/15 15:00:00","1","2022/05/24 11:59:59","1","0","10169"
"302","0","0","0","2022/05/24 12:00:00","1","2022/05/28 11:59:59","1","0","10170"
"302","0","0","0","2022/05/31 12:00:00","1","2022/06/09 11:59:59","1","0","10171"
"302","90043","0","0","2022/06/09 12:00:00","1","2022/06/15 14:59:59","1","0","10172"
"302","0","0","0","2022/06/15 15:00:00","1","2022/06/24 11:59:59","1","0","10173"
"302","0","0","0","2022/06/24 12:00:00","1","2022/06/30 11:59:59","1","0","10174"
"302","0","0","0","2022/06/30 12:00:00","1","2022/07/08 11:59:59","1","0","10175"
"302","0","0","0","2022/07/08 12:00:00","1","2022/07/11 11:59:59","1","0","10176"
"302","90044","0","0","2022/07/11 12:00:00","1","2022/07/15 14:59:59","1","0","10177"
"302","0","0","0","2022/07/15 15:00:00","1","2022/07/25 11:59:59","1","0","10178"
"302","90045","0","0","2022/07/25 12:00:00","1","2022/07/28 11:59:59","1","0","10179"
"302","90046","0","0","2022/07/28 12:00:00","1","2022/07/31 11:59:59","1","0","10180"
"302","0","0","0","2022/07/31 12:00:00","1","2022/08/09 11:59:59","1","0","10181"
"302","0","0","0","2022/08/09 12:00:00","1","2022/08/12 11:59:59","1","0","10182"
"302","90047","0","0","2022/08/12 12:00:00","1","2022/08/15 14:59:59","1","0","10183"
"302","0","0","0","2022/08/15 15:00:00","1","2022/08/23 11:59:59","1","40008","10184"
"302","90048","0","0","2022/08/23 12:00:00","1","2022/08/26 11:59:59","1","0","10185"
"302","90049","0","0","2022/08/26 12:00:00","1","2022/08/31 11:59:59","1","0","10186"
"302","0","0","0","2022/09/03 19:00:00","1","2022/09/12 11:59:59","1","0","10187"
"302","0","0","0","2022/09/12 12:00:00","1","2022/09/15 14:59:59","1","0","10188"
"302","0","0","0","2022/09/15 15:00:00","1","2022/09/22 11:59:59","1","0","10189"
"302","0","0","0","2022/09/22 12:00:00","1","2022/09/30 11:59:59","1","0","10190"
"302","0","0","0","2022/09/30 12:00:00","1","2022/10/11 11:59:59","1","0","10191"
"302","0","0","0","2022/10/11 12:00:00","1","2022/10/15 14:59:59","1","0","10192"
"302","0","0","0","2022/10/15 15:00:00","1","2022/10/25 11:59:59","1","0","10193"
"302","90050","0","0","2022/10/25 12:00:00","1","2022/10/28 11:59:59","1","0","10194"
"302","90051","0","0","2022/10/28 12:00:00","1","2022/10/31 11:59:59","1","0","10195"
"302","0","0","0","2022/10/31 12:00:00","1","2022/11/08 11:59:59","1","0","10196"
"302","0","0","0","2022/11/08 12:00:00","1","2022/11/11 11:59:59","1","0","10197"
"302","90052","0","0","2022/11/11 12:00:00","1","2022/11/15 14:59:59","1","0","10198"
"302","0","0","0","2022/11/15 15:00:00","1","2022/11/24 11:59:59","1","0","10199"
"302","90054","0","0","2022/11/27 12:00:00","1","2022/11/30 11:59:59","1","0","10200"
"302","0","0","0","2022/11/30 12:00:00","1","2022/12/09 11:59:59","1","0","10201"
"302","0","0","0","2022/12/09 12:00:00","1","2022/12/16 11:59:59","1","0","10202"
"302","90055","0","0","2022/12/16 12:00:00","1","2022/12/23 11:59:59","1","0","10203"
"302","0","0","0","2022/12/23 12:00:00","1","2022/12/31 11:59:59","1","0","10204"
"302","0","0","0","2023/01/03 19:00:00","1","2023/01/10 11:59:59","1","0","10205"
"302","90056","0","0","2023/01/10 12:00:00","1","2023/01/15 14:59:59","1","0","10206"
"302","0","0","0","2023/01/15 15:00:00","1","2023/01/24 11:59:59","1","0","10207"
"302","0","0","0","2023/01/24 12:00:00","1","2023/01/31 11:59:59","1","0","10208"
"302","0","0","0","2023/01/31 12:00:00","1","2023/02/09 11:59:59","1","0","10209"
"302","0","0","0","2023/02/09 12:00:00","1","2023/02/12 11:59:59","1","0","10210"
"302","0","0","0","2023/02/12 12:00:00","1","2023/02/15 14:59:59","1","0","10211"
"302","0","0","0","2023/02/15 15:00:00","1","2023/02/24 11:59:59","1","40009","10212"
"302","0","0","0","2023/02/15 15:00:00","1","2023/02/22 14:59:59","1","30245","10213"
"302","0","0","0","2023/02/24 12:00:00","1","2023/02/28 11:59:59","1","0","10214"
"302","0","0","0","2023/03/03 19:00:00","1","2023/03/10 11:59:59","1","0","10215"
"302","0","0","0","2023/03/10 12:00:00","1","2023/03/17 11:59:59","1","0","10216"
"302","0","0","0","2023/03/17 12:00:00","1","2023/03/27 11:59:59","1","0","10217"
"302","0","0","0","2023/03/27 12:00:00","1","2023/03/31 11:59:59","1","0","10218"
"302","0","0","0","2023/03/31 12:00:00","1","2023/04/07 11:59:59","1","0","10219"
"302","0","0","0","2023/04/07 12:00:00","1","2023/04/10 11:59:59","1","0","10220"
"302","0","0","0","2023/04/10 12:00:00","1","2023/04/17 11:59:59","1","0","10221"
"302","0","0","0","2023/04/17 12:00:00","1","2023/04/25 11:59:59","1","0","10222"
"302","0","0","0","2023/04/25 12:00:00","1","2023/04/30 11:59:59","1","0","10223"
"302","0","0","0","2023/04/30 12:00:00","1","2023/05/10 11:59:59","1","0","10224"
"302","0","0","0","2023/05/10 12:00:00","1","2023/05/15 14:59:59","1","0","10225"
"302","0","0","0","2023/05/15 15:00:00","1","2023/05/24 11:59:59","1","0","10226"
"302","0","0","0","2023/05/27 12:00:00","1","2023/05/31 11:59:59","1","0","10227"
"302","0","0","0","2023/05/31 12:00:00","1","2023/06/09 11:59:59","1","0","10228"
"302","0","0","0","2023/06/09 12:00:00","1","2023/06/15 14:59:59","1","0","10229"
"302","0","0","0","2023/06/15 15:00:00","1","2023/06/23 11:59:59","1","0","10230"
"302","90057","0","0","2023/06/23 12:00:00","1","2023/06/30 11:59:59","1","0","10231"
"302","0","0","0","2023/07/03 19:00:00","1","2023/07/12 11:59:59","1","0","10232"
"302","0","0","0","2023/07/12 12:00:00","1","2023/07/15 14:59:59","1","0","10233"
"302","0","0","0","2023/07/15 15:00:00","1","2023/07/25 11:59:59","1","0","10234"
"302","0","0","0","2023/07/25 12:00:00","1","2023/07/31 11:59:59","1","0","10235"
"302","0","0","0","2023/07/31 12:00:00","1","2023/08/09 11:59:59","1","0","10236"
"302","0","0","0","2023/08/09 12:00:00","1","2023/08/12 11:59:59","1","0","10237"
"302","90058","0","0","2023/08/12 12:00:00","1","2023/08/15 14:59:59","1","0","10238"
"302","0","0","0","2023/08/15 15:00:00","1","2023/08/22 11:59:59","1","40010","10239"
"302","0","0","0","2023/08/22 12:00:00","1","2023/08/26 11:59:59","1","0","10240"
"302","0","0","0","2023/08/26 12:00:00","1","2023/08/31 11:59:59","1","0","10241"
"302","0","0","0","2023/09/03 19:00:00","1","2023/09/12 11:59:59","1","0","10242"
"302","90059","0","0","2023/09/12 12:00:00","1","2023/09/15 14:59:59","1","0","10243"
"302","0","0","0","2023/09/15 15:00:00","1","2023/09/25 11:59:59","1","0","10244"
"302","0","0","0","2023/09/25 12:00:00","1","2023/09/30 11:59:59","1","0","10245"
"302","0","0","0","2023/09/30 12:00:00","1","2023/10/10 11:59:59","1","0","10246"
"302","0","0","0","2023/10/10 12:00:00","1","2023/10/15 14:59:59","1","0","10247"
"302","0","0","0","2023/10/15 15:00:00","1","2023/10/23 11:59:59","1","0","10248"
"302","0","0","0","2023/10/23 12:00:00","1","2023/10/26 11:59:59","1","0","10249"
"302","0","0","0","2023/10/26 12:00:00","1","2023/10/31 11:59:59","1","0","10250"
"302","0","0","0","2023/10/31 12:00:00","1","2023/11/10 11:59:59","1","0","10251"
"302","0","0","0","2023/11/10 12:00:00","1","2023/11/15 14:59:59","1","0","10252"
"302","0","0","0","2023/11/15 15:00:00","1","2023/11/24 11:59:59","1","0","10253"
"302","90060","0","0","2023/11/27 12:00:00","1","2023/11/30 11:59:59","1","0","10254"
"302","0","0","0","2023/11/30 12:00:00","1","2023/12/11 11:59:59","1","0","10255"
"302","0","0","0","2023/12/11 12:00:00","1","2023/12/15 14:59:59","1","0","10256"
"302","0","0","0","2023/12/15 15:00:00","1","2023/12/22 11:59:59","1","0","10257"
"302","0","0","0","2023/12/22 12:00:00","1","2023/12/27 11:59:59","1","0","10258"
"302","0","0","0","2023/12/27 12:00:00","1","2023/12/31 11:59:59","1","0","10259"
"302","0","0","0","2024/01/03 19:00:00","1","2024/01/12 11:59:59","1","0","10260"
"302","90061","0","0","2024/01/12 12:00:00","1","2024/01/15 14:59:59","1","0","10261"
"302","0","0","0","2024/01/15 15:00:00","1","2024/01/22 11:59:59","1","0","10262"
"302","90062","0","0","2024/01/22 12:00:00","1","2024/01/26 11:59:59","1","0","10263"
"302","0","0","0","2024/01/26 12:00:00","1","2024/01/31 11:59:59","1","0","10264"
"302","0","0","0","2024/01/31 12:00:00","1","2024/02/12 11:59:59","1","0","10265"
"302","0","0","0","2024/02/12 12:00:00","1","2024/02/14 23:59:59","1","30306","10266"
"302","90063","0","0","2024/02/12 12:00:00","1","2024/02/14 23:59:59","1","30305","10267"
"302","0","0","0","2024/02/15 0:00:00","1","2024/02/22 11:59:59","1","0","10268"
"302","90064","0","0","2024/02/22 12:00:00","1","2024/02/29 11:59:59","1","0","10269"
"302","0","0","0","2024/03/03 19:00:00","1","2024/03/11 11:59:59","1","0","10270"
"302","0","0","0","2024/03/11 12:00:00","1","2024/03/18 11:59:59","1","0","10271"
"302","0","0","0","2024/03/18 12:00:00","1","2024/03/28 11:59:59","1","30313","10272"
"302","90065","0","0","2024/03/18 12:00:00","1","2024/03/22 11:59:59","1","30312","10273"
"302","0","0","0","2024/03/22 12:00:00","1","2024/03/28 11:59:59","1","30314","10274"
"302","0","0","0","2024/03/28 12:00:00","1","2024/03/31 11:59:59","1","0","10275"
"302","0","0","0","2024/03/31 12:00:00","1","2024/04/12 11:59:59","1","0","10276"
"302","0","0","0","2024/04/12 12:00:00","1","2024/04/15 14:59:59","1","30318","10277"
"302","0","0","0","2024/04/12 12:00:00","1","2024/04/15 14:59:59","1","30317","10278"
"302","0","0","0","2024/04/15 15:00:00","1","2024/04/26 11:59:59","1","0","10279"
"302","0","0","0","2024/04/26 12:00:00","1","2024/04/30 11:59:59","1","0","10280"
"302","0","0","0","2024/05/03 19:00:00","1","2024/05/15 14:59:59","1","30322","10281"
"302","90066","0","0","2024/05/10 12:00:00","1","2024/05/15 14:59:59","1","30323","10282"
"302","0","0","0","2024/05/15 15:00:00","1","2024/05/27 11:59:59","1","0","10283"
"302","0","0","0","2024/05/27 12:00:00","1","2024/05/31 11:59:59","1","0","10284"
"302","0","0","0","2024/05/31 12:00:00","1","2024/06/10 11:59:59","1","0","10285"
"302","0","0","0","2024/06/10 12:00:00","1","2024/06/15 14:59:59","1","0","10286"
"302","0","0","0","2024/06/15 15:00:00","1","2024/06/26 11:59:59","1","0","10287"
"302","0","0","0","2024/06/21 12:00:00","1","2024/06/26 11:59:59","1","0","10288"
