94821703cb8c07660e8e54c13890c69165ee7589761510a6ec05c37bd9008fd6,49cc9c0a71a69894b3a50cd43c64c5da95c6b7ae58a2e502ebcf7e4200a90942,c08b341a8747e2f89940fd453797d936f01f2e468bcccc20e6c4e40013ad9480,7ad634d9879d92e0f3d92b60e69497fc7f8a2b4b90d6364a54dda0b65a173c14,026f5274cdb5af2235dc37df419258e1eaccf078f237001795ef35d48eb054f1,768be8549376af17d14e2af938b597d82a620a662603937356ef34665d2de675,c1fd90ef90a7a2ab0b0d5a08b561a1afde05d8db4ed24bbb9f1561c66a074f76,b555601ff7d17a99b6949827475004615ee4b7013121476a0fdd4d4d0d9a3b61,bbb3cee83fbaf30abe946eb3f6fa4c0587616768678666c947e98acdd96a85eb,4a5bc3b8696c5ba9f7e869df2dcbcf7cdd5e9661cc66c1ef55e417e91f994105,17a7e7977ffe7aea3eacf25047a51e4cef958c89b5b5a38478edef681a00b9ad,78d245109ffa10a90754f03ca5d1757e3ece25e0566abf09f7be8181d2d98eeb,8e59abbe79503411fca777fdb3aa9990ff09b0f8715f55da1dace8b60aeb88fb,250a2dff42c2638cb0ef7b1bd080317b43fd542e6f784720f35bdf7467849d0c,0d62c5306ca0ddab36fa0dbd73416940294abe80ad4097b9b5ed05c643838441,17e7ec061d37e39adb5f995796ec16d5e06e013b5835736713f7166fdf0a5cac,bb31c002a486ede2d2ec0420bca98f06e29bdf5c5c03213351fcc5ff1b9df97f,41e13406b56c0d511bce5c9c6c84945ec4b64deb859f3afbe7aaaf80b5cacd1b,220824807610cda668b51f3707a2c704f63b78821ce322d1b7c19003370f99b7,e9c2882d51011a216547347e336b3d1c421f06734c7931cc1a89a43dfde3bfde,0893c3c67d6e2841bd676934873fbe26453420cb99dea34d99b3d440bcc09d70,f3924ec564edc783f58d56edeecc5c0d6f1e00054b5a08ae24bc46784803ccf0,7abe055c22b40e8a2c88f873bce7074507e3d388483ed5bd6918bcb513d61ac2,64812af6a9bc511ecd927d2aad7408580f63c232a5a71bc433d3573d4930995c
"31055","2","0","31096","0","300010","91002","15069004","2","2015/12/17 15:00:00","411","-9","8","5","51024","ジオ・ゲヘナに舞う忍び達","1","11069","1","2","0","30","バトルに勝利する。","5"
"31063","2","0","31223","0","300010","91002","15069005","0","2015/12/17 15:00:00","522","-167","8","5","0","けんぞくにしてあげる！","0","11069","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15069006","0","2015/12/17 15:00:00","859","-39","8","0","0","《EX》危険な影の群れ","0","11069","2","0","0","150","バトルに勝利する。","0"
"51025","2","0","31040","0","300010","91002","15070001","0","2015/12/17 15:00:00","-291","128","8","5","0","ジオ・ゲヘナの植物採取","0","11070","1","2","0","30","バトルに勝利する。","1"
"31065","2","0","31066","0","300010","91002","15070002","0","2015/12/17 15:00:00","-143","38","8","5","0","灼熱のケンカタイム","0","11070","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15070003","0","2015/12/17 15:00:00","0","-14","8","0","0","《EX》危険な影の群れ・偶像","0","11070","2","0","0","150","バトルに勝利する。","0"
"51026","2","0","31009","0","300010","91002","15070004","0","2015/12/17 15:00:00","434","38","8","5","0","深淵なる煉獄での邂逅","0","11070","1","2","0","30","バトルに勝利する。","1"
"31261","2","0","31004","0","300010","91002","15070005","2","2015/12/17 15:00:00","575","22","8","5","31050","大人の余裕を見せつけろ","5","11070","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15070006","0","2015/12/17 15:00:00","546","-180","8","0","0","《EX》危険な影の群れ・財団","0","11070","2","0","0","150","バトルに勝利する。","0"
"31180","2","2","31028","51027","300010","91002","15071001","2","2015/12/17 15:00:00","15","90","8","5","31002","軽やかなる乙女たち","5","11071","1","2","1","30","バトルに勝利する。","5"
"0","0","0","31018","0","300010","91002","15071002","0","2015/12/17 15:00:00","-89","-81","8","5","0","イオ先生の裏世界教室","0","11071","1","2","0","30","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15071003","0","2015/12/17 15:00:00","-408","-135","8","0","0","《EX》危険な影の群れ・遊戯","0","11071","2","0","0","150","バトルに勝利する。","0"
"31006","2","2","31026","51028","300010","91002","15071004","2","2015/12/17 15:00:00","253","-73","8","5","31093","傀儡の糸を払いのけろ","5","11071","1","2","1","30","バトルに勝利する。","5"
"31296","2","0","31056","0","300010","91002","15071005","0","2015/12/17 15:00:00","383","-173","8","5","0","花と刃が舞い踊る","0","11071","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15071006","0","2015/12/17 15:00:00","622","-173","8","0","0","《EX》危険な影の群れ・獣苑","0","11071","2","0","0","150","バトルに勝利する。","0"
"51029","2","0","31064","0","300010","91002","15072001","0","2015/12/17 15:00:00","-252","94","8","5","0","煉獄に降り立つ氷竜","0","11072","1","2","0","30","バトルに勝利する。","1"
"31008","2","0","31258","0","300010","91002","15072002","0","2015/12/17 15:00:00","-193","-111","8","5","0","ウツクシキ黒天使たち","0","11072","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15072003","0","2015/12/17 15:00:00","84","94","8","0","0","《EX》危険な影の群れ・美食","0","11072","2","0","0","150","バトルに勝利する。","0"
"51030","2","0","31022","0","300010","91002","15072004","0","2015/12/17 15:00:00","277","-120","8","5","0","魅せろ、灼熱のプレイスタイル","0","11072","1","2","0","30","バトルに勝利する。","1"
"0","0","0","31064","0","300010","91002","15072005","0","2015/12/17 15:00:00","510","-106","8","5","0","おさんぽはアツアツヒヤヒヤ","0","11072","1","2","0","30","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15072006","0","2015/12/17 15:00:00","703","-100","8","0","0","《EX》危険な影の群れ・救護","0","11072","2","0","0","150","バトルに勝利する。","0"
"51031","2","0","31309","0","300010","91002","15073001","0","2015/12/17 15:00:00","-487","-188","8","5","0","裏世界ヒーローショー","0","11073","1","2","0","30","バトルに勝利する。","1"
"31185","2","0","31045","0","300010","91002","15073002","0","2015/12/17 15:00:00","-208","-190","8","5","0","冥府のドM","0","11073","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15073003","0","2015/12/17 15:00:00","-133","33","8","0","0","《EX》危険な影の群れ・森精","0","11073","2","0","0","150","バトルに勝利する。","0"
"0","0","0","51032","0","300010","91002","15073004","0","2015/12/17 15:00:00","508","37","8","1","0","冥界の魔物調査","0","11073","1","2","0","30","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15073005","0","2015/12/17 15:00:00","670","-117","8","0","0","《EX》危険な影の群れ・黄昏","0","11073","2","0","0","150","バトルに勝利する。","0"
"31056","2","0","31034","0","300010","91002","15074001","2","2015/12/17 15:00:00","-182","-46","8","5","51033","大人女子会へようこそ","1","11074","1","2","0","30","バトルに勝利する。","5"
"31033","2","0","31052","0","300010","91002","15074002","0","2015/12/17 15:00:00","-76","-179","8","5","0","冥界を笑わせに来ました！　","0","11074","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15074003","0","2015/12/17 15:00:00","102","87","8","0","0","《EX》危険な影の群れ・学院","0","11074","2","0","0","150","バトルに勝利する。","0"
"31260","2","0","31057","0","300010","91002","15074004","2","2015/12/17 15:00:00","391","-148","8","5","51034","白き剣と黒き盾","1","11074","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15074005","0","2015/12/17 15:00:00","694","12","8","0","0","《EX》危険な影の群れ・白翼","0","11074","2","0","0","150","バトルに勝利する。","0"
"31006","2","0","31258","0","300010","91002","15075001","2","2015/12/17 15:00:00","-237","92","8","5","51035","小悪魔妹と堕天使妹","1","11075","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15075002","0","2015/12/17 15:00:00","96","93","8","0","0","《EX》危険な影の群れ・仲良","0","11075","2","0","0","150","バトルに勝利する。","0"
"51036","2","0","31001","0","300010","91002","15075003","0","2015/12/17 15:00:00","591","-58","8","5","0","迷子の鳥を導け！","0","11075","1","2","0","30","バトルに勝利する。","1"
"0","0","0","0","0","300020","91002","15075004","0","2015/12/17 15:00:00","808","76","8","0","0","《EX》危険な影の群れ・竜巣","0","11075","2","0","0","150","バトルに勝利する。","0"
"31020","2","0","31023","0","300010","91002","15076001","2","2015/12/17 15:00:00","-380","39","8","5","31016","冥界ファッションショー☆","5","11076","1","2","0","30","バトルに勝利する。","5"
"31013","2","0","31030","0","300010","91002","15076002","2","2015/12/17 15:00:00","-486","-196","8","5","51037","忍者冥剣伝","1","11076","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15076003","0","2015/12/17 15:00:00","69","-31","8","0","0","《EX》危険な影の群れ・光願","0","11076","2","0","0","150","バトルに勝利する。","0"
"51043","2","0","31003","0","300010","91002","15076004","0","2015/12/17 15:00:00","521","-186","8","5","0","魔と闇の令嬢","0","11076","1","2","0","30","バトルに勝利する。","1"
"0","0","0","0","0","300020","91002","15076005","0","2015/12/17 15:00:00","718","-69","8","0","0","《EX》危険な影の群れ・魔軍","0","11076","2","0","0","150","バトルに勝利する。","0"
"51038","2","0","31063","0","300010","91002","15077001","0","2015/12/17 15:00:00","-420","-185","8","5","0","裏世界を彷徨う謎の巨女","0","11077","1","2","0","30","バトルに勝利する。","1"
"0","0","0","0","0","300020","91002","15077002","0","2015/12/17 15:00:00","74","-191","8","0","0","《EX》危険な影の群れ・魔学","0","11077","2","0","0","150","バトルに勝利する。","0"
"31301","2","2","31021","51039","300010","91002","15077003","2","2015/12/17 15:00:00","561","62","8","5","31044","冥界に漂う魔性の香り","5","11077","1","2","1","30","バトルに勝利する。","5"
"31015","2","0","31180","0","300010","91002","15077004","0","2015/12/17 15:00:00","741","33","8","5","0","衝突、母性vs商魂！？","0","11077","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15077005","0","2015/12/17 15:00:00","517","-125","8","0","0","《EX》危険な影の群れ・堕天","0","11077","2","0","0","150","バトルに勝利する。","0"
"31066","2","0","31005","0","300010","91002","15078001","2","2015/12/17 15:00:00","-440","118","8","5","51040","ギャングとヒーロー","1","11078","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15078002","0","2015/12/17 15:00:00","-124","-78","8","0","0","《EX》危険な魔物・大鬼ふたたび","0","11078","2","0","0","400","バトルに勝利する。","0"
"31092","2","2","31094","51041","300010","91002","15078003","2","2015/12/17 15:00:00","86","-184","8","5","31093","ミスト・イン・リビングデッド","5","11078","1","2","1","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15078004","0","2015/12/17 15:00:00","477","-187","8","0","0","《EX》危険な魔物・懶獣","0","11078","2","0","0","400","バトルに勝利する。","0"
"31355","2","2","31300","51042","300010","91002","15078005","2","2015/12/17 15:00:00","687","-146","8","5","31302","襲来！赤髪盗賊三姉妹！？","5","11078","1","2","1","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15078006","0","2015/12/17 15:00:00","760","30","8","0","0","《EX》危険な魔物・鷲獅子","0","11078","2","0","0","400","バトルに勝利する。","0"
"31050","2","2","31358","51044","300010","91002","15079001","2","2015/12/17 15:00:00","-414","100","8","5","31181","凸凹楽団三重奏","5","11079","1","2","1","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15079002","0","2015/12/17 15:00:00","-861","-163","8","0","0","《EX》危険な魔物・雷鳥ふたたび","0","11079","2","0","0","400","バトルに勝利する。","0"
"31028","2","2","31046","51045","300010","91002","15079003","2","2015/12/17 15:00:00","-160","-6","8","5","31032","焼きそばパン、いただきにゃ！","5","11079","1","2","1","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15079004","0","2015/12/17 15:00:00","17","-65","8","0","0","《EX》危険な魔物・眼蔓ふたたび","0","11079","2","0","0","400","バトルに勝利する。","0"
"31055","2","0","31360","0","300010","91002","15079005","2","2015/12/17 15:00:00","311","-26","8","5","51046","目立つ女と目立たない少女","1","11079","1","2","0","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15079006","0","2015/12/17 15:00:00","682","-94","8","0","0","《EX》危険な魔物・翼竜ふたたび","0","11079","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15080001","0","2015/12/17 15:00:00","-450","-165","8","0","0","《EX》危険な魔物・深海竜","0","11080","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15080002","0","2015/12/17 15:00:00","-135","81","8","0","0","《EX》危険な魔物・鬼騎兵","0","11080","2","0","0","400","バトルに勝利する。","0"
"31071","2","2","31356","51047","300010","91002","15080003","2","2015/12/17 15:00:00","166","-169","8","5","31324","剣士たちの大乱舞","5","11080","1","2","1","30","バトルに勝利する。","5"
"0","0","0","0","0","300020","91002","15080004","0","2015/12/17 15:00:00","661","-106","8","0","0","《EX》危険な魔物・魔狼","0","11080","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15081001","0","2015/12/17 15:00:00","-576","71","8","0","0","《EX》危険な魔物・霊王","0","11081","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15081002","0","2015/12/17 15:00:00","-141","-178","8","0","0","《EX》危険な魔物・仙猿","0","11081","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15081003","0","2015/12/17 15:00:00","542","-59","8","0","0","《EX》危険な魔物・老大亀","0","11081","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","91002","15082001","0","2015/12/17 15:00:00","-511","-131","8","0","0","《EX》危険な魔物・妖蛇","0","11082","2","0","0","400","バトルに勝利する。","0"
"0","0","0","0","0","300020","0","15082002","0","2015/12/17 15:00:00","-102","145","0","0","0","《EX》ＥＸクエスト２","0","11082","2","0","0","0","バトルに勝利する。","0"
"0","0","0","0","0","300020","0","15082003","0","2015/12/17 15:00:00","336","-52","0","0","0","《EX》ＥＸクエスト３","0","11082","2","0","0","0","バトルに勝利する。","0"
