3fe3e5eb5ed929324c9fe001c781628ef5ce36efcd10186a3202ce2e2294d23c,2525b381898a1f28ac0a0d6ee4385db154af6dfdde4fb473c2513bc9794f30c2,cf42a63e17efe21c856b7d5e9b623cb0906305d111632f04b7b3c4cf518e7bdd,02cccca2480be347e7a98e4188501609aca30d7e3765246dae2f5c98c92c2c25,e5fd1e021389643ea92ee7a18231cc5b490cc85558fddfbf46de6b2613b672c2,085efdb6295d1d4e07fc1524b72e4783a80611f6a5e1e213f0193f894085dda9,7e65224fe831826c663417033880f5c644f4dfc4c6e8f208240fd3160ad375e2,178f45d6d485c6fafe62825a8dd4e81cdaadb0ccb5c08ed4bb07c8b4ff31cc7d,44beafc47d22099c56528ba4dd397f446df310abec0ca6060ab0e57c41a9b52b,c9ba201ca7eaee69aa82356cc41354b3e476fe2a0443aa64be67709a0478961c,a334ce445b98391af5816a1fa3a9dfa846cea30a316af6532b3785b1969cdc06,760092f9a33eb89af3dafe5766423fd3da8101f67da4821d05f38b874fdd239f,2d908609a9d24464d14c95a0d02f0180a393621377a864cc589b9b568ee17559
"0","2019/10/10 15:00:00","0","bgm_M135","2030/03/26 14:59:00","0","1","10026","0","bgm_M135","380000","380000","26"
"0","2019/10/25 15:00:00","0","bgm_M273","2030/03/26 14:59:00","0","1","10027","0","bgm_M273","380000","380000","27"
"0","2019/11/08 15:00:00","0","bgm_M162","2030/03/26 14:59:00","0","1","10028","0","bgm_M162","380000","380000","28"
"0","2019/11/25 15:00:00","0","bgm_M281","2030/03/26 14:59:00","0","1","10029","0","bgm_M281","380000","380000","29"
"0","2019/12/09 15:00:00","0","bgm_M171","2030/03/26 14:59:00","0","1","10030","0","bgm_M171","380000","380000","30"
"0","2019/12/25 15:00:00","0","bgm_M294","2030/03/26 14:59:00","0","1","10031","0","bgm_M294","380000","380000","31"
"0","2020/01/14 12:00:00","0","bgm_M182","2030/03/26 14:59:00","0","1","10032","0","bgm_M182","380000","380000","32"
"0","2020/01/24 15:00:00","0","bgm_M316","2030/03/26 14:59:00","0","1","10033","0","bgm_M316","380000","380000","33"
"0","2020/02/10 15:00:00","0","bgm_M189","2030/03/26 14:59:00","0","1","10034","0","bgm_M189","380000","380000","34"
"0","2020/02/25 15:00:00","0","bgm_M330","2030/03/26 14:59:00","0","1","10035","0","bgm_M330","380000","380000","35"
"0","2020/02/25 15:00:00","0","bgm_M330","2030/03/26 14:59:00","0","1","10036","0","bgm_M330","380000","380000","36"
"0","2020/03/12 15:00:00","0","bgm_M206","2030/03/26 14:59:00","0","1","10037","0","bgm_M206","380000","380000","37"
"0","2020/03/24 15:00:00","0","bgm_M343","2030/03/26 14:59:00","0","1","10038","0","bgm_M343","380000","380000","38"
"0","2020/04/10 12:00:00","0","bgm_M215","2030/03/26 14:59:00","0","1","10039","0","bgm_M215","380000","380000","39"
"0","2020/04/24 15:00:00","0","bgm_M351","2030/03/26 14:59:00","0","1","10040","0","bgm_M351","380000","380000","40"
"0","2020/05/10 12:00:00","0","bgm_M223","2030/03/26 14:59:00","0","1","10041","0","bgm_M223","380000","380000","41"
"0","2020/05/25 15:00:00","0","bgm_M375","2030/03/26 14:59:00","0","1","10042","0","bgm_M375","380000","380000","42"
"0","2020/06/08 18:00:00","0","bgm_M237","2030/03/26 14:59:00","0","1","10043","0","bgm_M237","380000","380000","43"
"0","2020/06/24 15:00:00","0","bgm_M380A","2030/03/26 14:59:00","0","1","10044","0","bgm_M380A","380000","380000","44"
"0","2020/07/25 12:00:00","0","bgm_M393","2030/03/26 14:59:00","0","1","10046","0","bgm_M393","380000","380000","45"
"0","2020/07/09 15:00:00","0","bgm_M245","2030/03/26 14:59:00","0","1","10045","0","bgm_M245","380000","380000","46"
"0","2020/08/09 15:00:00","0","bgm_M254","2030/03/26 14:59:00","0","1","10047","0","bgm_M254","380000","380000","47"
"0","2020/08/24 12:00:00","0","bgm_M403","2030/03/26 14:59:00","0","1","10048","0","bgm_M403","380000","380000","48"
"0","2020/09/14 15:00:00","0","bgm_M265_Top","2030/03/26 14:59:00","0","1","10049","0","bgm_M265","380000","380000","49"
"0","2020/09/25 15:00:00","0","bgm_M413","2030/03/26 14:59:00","0","1","10050","0","bgm_M413","380000","380000","50"
"0","2020/10/26 12:00:00","0","bgm_M421","2030/03/26 14:59:00","0","1","10052","0","bgm_M421","380000","380000","52"
"0","2020/11/06","0","0","2030/03/26 14:59:00","0","1","10053","0","0","380000","380000","53"
"0","2020/11/25 15:00:00","0","bgm_M426","2030/03/26 14:59:00","0","1","10054","0","bgm_M426","380000","380000","54"
"0","2020/12/25 15:00:00","0","bgm_M435","2030/03/26 14:59:00","0","1","10056","0","bgm_M435","380000","380000","56"
"0","2021/01/25 15:00:00","0","bgm_M442A","2030/03/26 14:59:00","0","1","10058","0","bgm_M442A","380000","380000","58"
"0","2021/01/25 15:00:00","0","bgm_M442B","2030/03/26 14:59:00","0","1","10059","0","bgm_M442B","380000","380000","59"
"0","2021/02/25 15:00:00","0","bgm_M451","2030/03/26 14:59:00","0","1","10061","0","bgm_M451","380000","380000","61"
"0","2021/03/25 15:00:00","0","bgm_M457","2030/03/26 14:59:00","0","1","10064","0","bgm_M457","380000","380000","64"
"0","2021/04/26 15:00:00","0","bgm_M467","2030/03/26 14:59:00","0","1","10066","0","bgm_M467","380000","380000","66"
"0","2021/05/25 15:00:00","0","bgm_M478_Lofi","2030/03/26 14:59:00","0","1","10068","0","bgm_M478","380000","380000","68"
"0","2021/06/24 15:00:00","0","bgm_M486","2030/03/26 14:59:00","0","1","10070","0","bgm_M486","380000","380000","70"
"0","2021/07/26 15:00:00","0","bgm_M496","2030/03/26 14:59:00","0","1","10072","0","bgm_M496","380000","380000","72"
"0","2021/08/26 15:00:00","0","bgm_M508","2030/03/26 14:59:00","0","1","10074","0","bgm_M508","380000","380000","74"
"0","2021/09/24 15:00:00","0","bgm_M520","2030/03/26 14:59:00","0","1","10076","0","bgm_M520","380000","380000","76"
"0","2021/10/25 18:30:00","0","bgm_M527","2030/03/26 14:59:00","0","1","10078","0","bgm_M527","380000","380000","78"
"0","2021/11/24 15:00:00","0","bgm_M536","2030/03/26 14:59:00","0","1","10080","0","bgm_M536","380000","380000","80"
"0","2021/12/27 18:30:00","0","bgm_M543","2030/03/26 14:59:00","0","1","10082","0","bgm_M543","380000","380000","82"
"0","2022/01/25 15:00:00","0","bgm_M552","2030/03/26 14:59:00","0","1","10084","0","bgm_M552","380000","380000","84"
"0","2022/01/25 15:00:00","0","bgm_M553","2030/03/26 14:59:00","0","1","10085","0","bgm_M553","380000","380000","85"
"0","2022/02/24 15:00:00","0","bgm_M565","2030/03/26 14:59:00","0","1","10088","0","bgm_M565","380000","380000","88"
"0","2022/03/24 15:00:00","0","bgm_M574","2030/03/26 14:59:00","0","1","10090","0","bgm_M574","380000","380000","90"
"0","2022/04/25 15:00:00","0","bgm_M582","2030/03/26 14:59:00","0","1","10092","0","bgm_M582","380000","380000","92"
"0","2022/05/25 15:00:00","0","bgm_M595","2030/03/26 14:59:00","0","1","10094","0","bgm_M595","380000","380000","94"
"0","2022/06/24 15:00:00","0","bgm_M601","2030/03/26 14:59:00","0","1","10096","0","bgm_M601","380000","380000","96"
"0","2022/07/25 15:00:00","0","bgm_M608","2030/03/26 14:59:00","0","1","10098","0","bgm_M608","380000","380000","98"
"0","2022/08/26 15:00:00","0","bgm_M618","2030/03/26 14:59:00","0","1","10100","0","bgm_M618","380000","380000","100"
"0","2022/09/22 15:00:00","0","bgm_M623","2030/03/26 14:59:00","0","1","10102","0","bgm_M623","380000","380000","102"
"0","2022/10/25 15:00:00","0","bgm_M630","2030/03/26 14:59:00","0","1","10104","0","bgm_M630","380000","380000","104"
"0","2022/11/24 15:00:00","0","bgm_M638","2030/03/26 14:59:00","0","1","10106","0","bgm_M638","380000","380000","106"
"0","2022/12/27 15:00:00","0","bgm_M647","2030/03/26 14:59:00","0","1","10108","0","bgm_M647","380000","380000","108"
"0","2023/01/24 15:00:00","0","bgm_M659","2030/03/26 14:59:00","0","1","10110","0","bgm_M659","380000","380000","110"
"0","2023/01/24 15:00:00","0","bgm_M660","2030/03/26 14:59:00","0","1","10111","0","bgm_M660","380000","380000","111"
"0","2023/02/24 15:00:00","0","bgm_M668","2030/03/26 14:59:00","0","1","10114","0","bgm_M668","380000","380000","114"
"0","2023/03/23 15:00:00","0","bgm_MC017","2030/03/26 14:59:00","0","1","10116","0","bgm_MC017","380000","380000","116"
"0","2023/04/24 19:00:00","0","bgm_MC026","2030/03/26 14:59:00","0","1","10118","0","bgm_MC026","380000","380000","118"
"0","2023/05/26 15:00:00","0","bgm_MC036","2030/03/26 14:59:00","0","1","10120","0","bgm_MC036","380000","380000","120"
"0","2023/06/23 15:00:00","0","bgm_MC046","2030/03/26 14:59:00","0","1","10122","0","bgm_MC046","380000","380000","122"
"0","2023/07/25 15:00:00","0","bgm_MC056","2030/03/26 14:59:00","0","1","10124","0","bgm_MC056","380000","380000","124"
"0","2023/08/25 15:00:00","0","bgm_MC063","2030/03/26 14:59:00","0","1","10126","0","bgm_MC063","380000","380000","126"
"0","2023/09/26 15:00:00","0","bgm_MC075","2030/03/26 14:59:00","0","1","10128","0","bgm_MC075","380000","380000","128"
"0","2023/10/23 15:00:00","0","bgm_MC082","2030/03/26 14:59:00","0","1","10130","0","bgm_MC082","380000","380000","130"
"0","2023/11/24 15:00:00","0","bgm_MC091","2030/03/26 14:59:00","0","1","10132","0","bgm_MC091","380000","380000","132"
"0","2023/12/27 15:00:00","0","bgm_MC099","2030/03/26 14:59:00","0","1","10134","0","bgm_MC099","380000","380000","134"
"0","2024/01/26 15:00:00","0","bgm_MC110","2030/03/26 14:59:00","0","1","10136","0","bgm_MC110","380000","380000","136"
"0","2024/01/26 15:00:00","0","bgm_MC111","2030/03/26 14:59:00","0","1","10137","0","bgm_MC111","380000","380000","137"
"0","2024/02/24 15:00:00","0","bgm_MC124","2030/03/26 14:59:00","0","1","10140","0","bgm_MC124","380000","380000","140"
"0","2024/03/26 15:00:00","0","bgm_MC136","2030/03/26 14:59:00","0","1","10142","0","bgm_MC136","380000","380000","142"
"0","2024/04/27 21:00:00","0","bgm_MC143","2030/03/26 14:59:00","0","1","10144","0","bgm_MC143","380000","380000","144"
"0","2024/05/23 15:00:00","0","bgm_MC147","2030/03/26 14:59:00","0","1","10146","0","bgm_MC147","380000","380000","146"
"0","2024/06/30 12:00:00","0","bgm_MC156","2030/03/26 14:59:00","0","1","10148","0","bgm_MC156","380000","380000","148"
"0","2024/07/26 15:00:00","0","bgm_MC162","2030/03/26 14:59:00","0","1","10150","0","bgm_MC162","380000","380000","150"
"0","2024/08/26 18:00:00","0","bgm_MC172_TitleCall","2030/03/26 14:59:00","0","1","10152","0","bgm_MC172","380000","380000","152"
