49eaff8f35023c53d91b8241d1e15614667445b894470f2c61f3e9bb3a1b2a32,9fadef4cf37b1b66025a8d95fce965a0bce2c3e472a0bb4f4a98493c6c437f4c,271e4291f1766bf95ad2e04a02c76fea4d58690cb282d70bf587f07dc8a5c52f,c840e5751c05cae596c9fb27c7b2659d3ac5c1410d72f2ba20e1dc618529df3e,5ad4c21e690823096fba6b72a12be9dbffb45408a3609f2554efab0b08291fad,567bd2c033365150882ee726b3a5ded39d907f64eed5a4d495900481083b369b,24bab04d80770322649e286ee582b2dfb8dc6926017e25e85da57ba178174f06,7608491c7cda75c0c73db22a2f130617af34f6fa1e3951e6f68f965b0ad55850,cc0a74c3b51ec8e52aafc15947962c38c58d57742391f76eda78bbc406f26f92,f88d96b0670b45ced2b2e2bc261d47671885c96bc4cbe28d0c25994248cdf71d,ca490bd3fe8c64a0239afa8fdbb303b66638ce015474f7452b57706a08064ebc,a8fb1ea5f61d92f55947669222e77ee9a7fa0016a7f128b72ee9af1130657e64,686214bf07f24feb7899a8c96e7886533aa47d3da599bdce6f3d80394da65eb1,59bd402405a84ff675d29ae72999dd4a39d8fa34704ce63dedd32fa54b6f0086,f7f9f5fe83c3ce914e9d113e5d54d75e6fbb8bad5e5939bb517b5927c1f08e3d,685538e127b2d916270c629c2a62725e309f65510fb4fdee8fe696b1fddd979b,5dd93fe4cbdebe70dc826a3a091a62556cd6de28336bd9d6c78734f6274b1667,ebbd57b914ac57ec20e082f81c1501560ad38560cbf051860a95519481990840,1c1d272ee2044691cadc408d12fa97ab6fef95534998f357bc6885ccc661a4e8,1e8fdeadb65019a278d4c8b2d5a98c039696eb87aefd5a5070f9a4c7fc7e5434,20a995f8548e0ad99d05802c67d8a5053343ff3f0e25331cf7a25e449bcf233a
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31042","1003","91002","0","0","1","2","20"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31042","1003","91002","0","0","2","2","21"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31042","1003","91002","0","0","3","2","22"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31042","1003","91002","0","0","4","2","23"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31042","1003","91002","0","0","5","2","24"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31042","1003","91002","0","0","6","2","25"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31042","1003","91002","0","0","7","2","26"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31042","1003","91002","0","0","8","2","27"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31042","1003","91002","0","0","9","2","28"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31042","1003","91002","0","0","10","2","29"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31018","1004","91002","0","0","1","2","30"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31018","1004","91002","0","0","2","2","31"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31018","1004","91002","0","0","3","2","32"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31018","1004","91002","0","0","4","2","33"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31018","1004","91002","0","0","5","2","34"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31018","1004","91002","0","0","6","2","35"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31018","1004","91002","0","0","7","2","36"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31018","1004","91002","0","0","8","2","37"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31018","1004","91002","0","0","9","2","38"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31018","1004","91002","0","0","10","2","39"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31025","1005","91002","0","0","1","2","40"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31025","1005","91002","0","0","2","2","41"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31025","1005","91002","0","0","3","2","42"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31025","1005","91002","0","0","4","2","43"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31025","1005","91002","0","0","5","2","44"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31025","1005","91002","0","0","6","2","45"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31025","1005","91002","0","0","7","2","46"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31025","1005","91002","0","0","8","2","47"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31025","1005","91002","0","0","9","2","48"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31025","1005","91002","0","0","10","2","49"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31043","1006","91002","0","0","1","2","50"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31043","1006","91002","0","0","2","2","51"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31043","1006","91002","0","0","3","2","52"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31043","1006","91002","0","0","4","2","53"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31043","1006","91002","0","0","5","2","54"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31043","1006","91002","0","0","6","2","55"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31043","1006","91002","0","0","7","2","56"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31043","1006","91002","0","0","8","2","57"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31043","1006","91002","0","0","9","2","58"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31043","1006","91002","0","0","10","2","59"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31022","1007","91002","0","0","1","2","60"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31022","1007","91002","0","0","2","2","61"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31022","1007","91002","0","0","3","2","62"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31022","1007","91002","0","0","4","2","63"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31022","1007","91002","0","0","5","2","64"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31022","1007","91002","0","0","6","2","65"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31022","1007","91002","0","0","7","2","66"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31022","1007","91002","0","0","8","2","67"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31022","1007","91002","0","0","9","2","68"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31022","1007","91002","0","0","10","2","69"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31042","1008","91002","0","0","1","2","70"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31042","1008","91002","0","0","2","2","71"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31042","1008","91002","0","0","3","2","72"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31042","1008","91002","0","0","4","2","73"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31042","1008","91002","0","0","5","2","74"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31042","1008","91002","0","0","6","2","75"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31042","1008","91002","0","0","7","2","76"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31042","1008","91002","0","0","8","2","77"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31042","1008","91002","0","0","9","2","78"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31042","1008","91002","0","0","10","2","79"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31018","1009","91002","0","0","1","2","80"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31018","1009","91002","0","0","2","2","81"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31018","1009","91002","0","0","3","2","82"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31018","1009","91002","0","0","4","2","83"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31018","1009","91002","0","0","5","2","84"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31018","1009","91002","0","0","6","2","85"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31018","1009","91002","0","0","7","2","86"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31018","1009","91002","0","0","8","2","87"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31018","1009","91002","0","0","9","2","88"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31018","1009","91002","0","0","10","2","89"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31025","1010","91002","0","0","1","2","90"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31025","1010","91002","0","0","2","2","91"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31025","1010","91002","0","0","3","2","92"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31025","1010","91002","0","0","4","2","93"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31025","1010","91002","0","0","5","2","94"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31025","1010","91002","0","0","6","2","95"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31025","1010","91002","0","0","7","2","96"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31025","1010","91002","0","0","8","2","97"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31025","1010","91002","0","0","9","2","98"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31025","1010","91002","0","0","10","2","99"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31043","1011","91002","0","0","1","2","100"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31043","1011","91002","0","0","2","2","101"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31043","1011","91002","0","0","3","2","102"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31043","1011","91002","0","0","4","2","103"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31043","1011","91002","0","0","5","2","104"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31043","1011","91002","0","0","6","2","105"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31043","1011","91002","0","0","7","2","106"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31043","1011","91002","0","0","8","2","107"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31043","1011","91002","0","0","9","2","108"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31043","1011","91002","0","0","10","2","109"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31022","1012","91002","0","0","1","2","110"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31022","1012","91002","0","0","2","2","111"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31022","1012","91002","0","0","3","2","112"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31022","1012","91002","0","0","4","2","113"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31022","1012","91002","0","0","5","2","114"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31022","1012","91002","0","0","6","2","115"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31022","1012","91002","0","0","7","2","116"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31022","1012","91002","0","0","8","2","117"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31022","1012","91002","0","0","9","2","118"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31022","1012","91002","0","0","10","2","119"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31042","1013","91002","0","0","1","2","120"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31042","1013","91002","0","0","2","2","121"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31042","1013","91002","0","0","3","2","122"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31042","1013","91002","0","0","4","2","123"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31042","1013","91002","0","0","5","2","124"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31042","1013","91002","0","0","6","2","125"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31042","1013","91002","0","0","7","2","126"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31042","1013","91002","0","0","8","2","127"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31042","1013","91002","0","0","9","2","128"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31042","1013","91002","0","0","10","2","129"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31018","1014","91002","0","0","1","2","130"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31018","1014","91002","0","0","2","2","131"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31018","1014","91002","0","0","3","2","132"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31018","1014","91002","0","0","4","2","133"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31018","1014","91002","0","0","5","2","134"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31018","1014","91002","0","0","6","2","135"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31018","1014","91002","0","0","7","2","136"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31018","1014","91002","0","0","8","2","137"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31018","1014","91002","0","0","9","2","138"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31018","1014","91002","0","0","10","2","139"
"2","5","0","1","500","500","0","0","0","0","1","8","90006","31042","1015","91002","0","0","1","2","140"
"2","8","0","2","1000","1000","0","0","0","0","1","8","90006","31042","1015","91002","0","0","2","2","141"
"2","10","0","3","1500","1500","0","0","0","0","1","8","90006","31042","1015","91002","0","0","3","2","142"
"2","12","0","4","2000","2000","0","0","0","0","1","8","90006","31042","1015","91002","0","0","4","2","143"
"2","14","0","5","2500","2500","0","0","0","0","1","8","90006","31042","1015","91002","0","0","5","2","144"
"2","16","0","6","3000","3000","0","0","0","0","1","8","90006","31042","1015","91002","0","0","6","2","145"
"2","18","0","7","3500","3500","0","0","0","0","1","8","90006","31042","1015","91002","0","0","7","2","146"
"2","20","0","8","4000","4000","0","0","0","0","1","8","90006","31042","1015","91002","0","0","8","2","147"
"2","25","0","9","4500","4500","0","0","0","0","1","8","90006","31042","1015","91002","0","0","9","2","148"
"2","30","0","-1","5000","5000","0","0","0","0","1","8","90006","31042","1015","91002","0","0","10","2","149"
"2","3","0","1","300","300","0","0","0","0","1","8","90006","31043","1016","91002","0","0","1","2","150"
"2","4","0","2","400","400","0","0","0","0","1","8","90006","31043","1016","91002","0","0","2","2","151"
"2","5","0","3","500","500","0","0","0","0","1","8","90006","31043","1016","91002","0","0","3","2","152"
"2","7","0","4","750","750","0","0","0","0","1","8","90006","31043","1016","91002","0","0","4","2","153"
"2","8","0","5","1000","1000","0","0","0","0","1","8","90006","31043","1016","91002","0","0","5","2","154"
"2","10","0","6","1500","1500","0","0","0","0","1","8","90006","31043","1016","91002","0","0","6","2","155"
"2","12","0","-1","2000","2000","0","0","0","0","1","8","90006","31043","1016","91002","0","0","7","2","156"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1019","94002","0","0","1","0","157"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1019","94002","0","0","2","2","158"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1019","94002","0","0","3","2","159"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1019","94002","0","0","4","2","160"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1019","94002","0","0","5","2","161"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1020","94002","0","0","1","0","162"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1020","94002","0","0","2","2","163"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1020","94002","0","0","3","2","164"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1020","94002","0","0","4","2","165"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1020","94002","0","0","5","2","166"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1021","94002","0","0","1","0","167"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1021","94002","0","0","2","2","168"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1021","94002","0","0","3","2","169"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1021","94002","0","0","4","2","170"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1021","94002","0","0","5","2","171"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1022","94002","0","0","1","0","172"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1022","94002","0","0","2","2","173"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1022","94002","0","0","3","2","174"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1022","94002","0","0","4","2","175"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1022","94002","0","0","5","2","176"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1023","94002","0","0","1","0","177"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1023","94002","0","0","2","2","178"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1023","94002","0","0","3","2","179"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1023","94002","0","0","4","2","180"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1023","94002","0","0","5","2","181"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1024","94002","0","0","1","0","182"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1024","94002","0","0","2","2","183"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1024","94002","0","0","3","2","184"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1024","94002","0","0","4","2","185"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1024","94002","0","0","5","2","186"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1025","94002","0","0","1","0","187"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1025","94002","0","0","2","2","188"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1025","94002","0","0","3","2","189"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1025","94002","0","0","4","2","190"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1025","94002","0","0","5","2","191"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1026","94002","0","0","1","0","192"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1026","94002","0","0","2","2","193"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1026","94002","0","0","3","2","194"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1026","94002","0","0","4","2","195"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1026","94002","0","0","5","2","196"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1027","94002","0","0","1","0","197"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1027","94002","0","0","2","2","198"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1027","94002","0","0","3","2","199"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1027","94002","0","0","4","2","200"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1027","94002","0","0","5","2","201"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1028","94002","0","0","1","0","202"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1028","94002","0","0","2","2","203"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1028","94002","0","0","3","2","204"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1028","94002","0","0","4","2","205"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1028","94002","0","0","5","2","206"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1029","94002","0","0","1","0","207"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1029","94002","0","0","2","2","208"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1029","94002","0","0","3","2","209"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1029","94002","0","0","4","2","210"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1029","94002","0","0","5","2","211"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1030","94002","0","0","1","0","212"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1030","94002","0","0","2","2","213"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1030","94002","0","0","3","2","214"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1030","94002","0","0","4","2","215"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1030","94002","0","0","5","2","216"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1031","94002","0","0","1","0","217"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1031","94002","0","0","2","2","218"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1031","94002","0","0","3","2","219"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1031","94002","0","0","4","2","220"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1031","94002","0","0","5","2","221"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1032","94002","0","0","1","0","222"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1032","94002","0","0","2","2","223"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1032","94002","0","0","3","2","224"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1032","94002","0","0","4","2","225"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1032","94002","0","0","5","2","226"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1033","94002","0","0","1","0","227"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1033","94002","0","0","2","2","228"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1033","94002","0","0","3","2","229"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1033","94002","0","0","4","2","230"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1033","94002","0","0","5","2","231"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1034","94002","0","0","1","0","232"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1034","94002","0","0","2","2","233"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1034","94002","0","0","3","2","234"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1034","94002","0","0","4","2","235"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1034","94002","0","0","5","2","236"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1035","94002","0","0","1","0","237"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1035","94002","0","0","2","2","238"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1035","94002","0","0","3","2","239"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1035","94002","0","0","4","2","240"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1035","94002","0","0","5","2","241"
"0","0","0","1","0","10000","0","0","0","0","1","12","0","0","1036","94002","0","0","1","0","242"
"2","4","0","2","20","250000","0","0","0","0","1","12","22002","22003","1036","94002","0","0","2","2","243"
"2","8","0","3","40","500000","0","0","0","0","1","12","22002","22003","1036","94002","0","0","3","2","244"
"2","12","0","4","60","750000","0","0","0","0","1","12","22002","22003","1036","94002","0","0","4","2","245"
"2","16","0","-1","80","1000000","0","0","0","0","1","12","22002","22003","1036","94002","0","0","5","2","246"
