7b05351b78ae7095fcbadcd480afb3288fa498fed5d865861adb30bf5cf9849b,b5b253fc4837c4c415680300c39630da13a4ed8c07b5d977574b9febf88801b3,1962cc417d415f874c32351ebb9441821cac22c4918026720319921d53fb9af0,b26245b3d4c198219578aa0461afb9413382611e10f1fc296ae92744850f07cb,1d6a05a8d10f970bd4392c17dded3ac4f33e5f6e9763bb58c63a4d2ab0d62501,5768931472b98196ea9656600d06b82d98b467d19bb29ea5be5fb0d57f065ab0,c24b7ea90019d92e1088b13be0c8419548ad7cf398b4ab5611aebbbf6e4f5e43,3296a59d05b31ad8792efd92d5d254a602b8735cc196934e76804081918071d7,4c8568e796e1a7a4b92b84928ceb5978cc5d46bdd4fe5ce5e333e6952c43bc73,f232c0e7cf3fd4950168976465edbe8bc2aee8354747371b109a390f08cc4406,21a1a823682ac29ce6c55b22bd62515b343c11f02a50f7c6cc78f182ffe620ae,43eea25b4e761bfb5f610a5c3bcd1441326845e1dc8fe7fff82444f5ca500f90
"0","5","1","0","0","10140","127011","101","1","0","10140135","浮き輪泳ぎ（ピンク）"
"0","10","1","0","0","10140","127111","102","2","0","10140136","浮き輪泳ぎ（青）"
"0","10","1","0","0","10140","129411","103","2","0","10140138","浮き輪泳ぎ（黄）"
"0","10","1","0","0","10140","129511","101","2","0","10140139","浮き輪泳ぎ（ピンク）"
"0","10","1","0","0","10140","107511","151","2","0","10140151","バタ足"
"0","10","1","0","0","10140","107611","151","2","0","10140152","バタ足"
"0","10","1","0","0","10140","107711","151","1","0","10140153","バタ足"
"0","10","1","0","0","10140","108011","151","2","0","10140156","バタ足"
"0","10","1","0","0","10140","110011","151","2","0","10140157","バタ足"
"0","3","1","0","0","10140","110311","151","1","0","10140159","バタ足"
"0","10","1","0","0","10140","110411","151","2","0","10140160","バタ足"
"0","10","1","0","0","10140","110511","151","2","0","10140161","バタ足"
"0","5","1","0","0","10140","113111","151","1","0","10140163","バタ足"
"0","5","1","0","0","10140","113211","151","1","0","10140164","バタ足"
"0","5","1","0","0","10140","113311","151","1","0","10140165","バタ足"
"0","10","1","0","0","10140","113411","151","2","0","10140166","バタ足"
"0","10","1","0","0","10140","113511","151","2","0","10140167","バタ足"
"0","10","1","0","0","10140","113611","151","2","0","10140168","バタ足"
"0","5","1","0","0","10140","115711","151","1","0","10140169","バタ足"
"0","10","1","0","0","10140","117011","151","2","0","10140170","バタ足"
"0","10","1","0","0","10140","117111","151","2","0","10140171","バタ足"
"0","10","1","0","0","10140","117211","151","2","0","10140172","バタ足"
"0","10","1","0","0","10140","117311","151","2","0","10140173","バタ足"
"0","10","1","0","0","10140","117411","151","2","0","10140174","バタ足"
"0","10","1","0","0","10140","122411","151","2","0","10140175","バタ足"
"0","5","1","0","0","10140","122511","151","1","0","10140176","バタ足"
"0","10","1","0","0","10140","122611","151","2","0","10140177","バタ足"
"0","10","1","0","0","10140","122811","151","1","0","10140179","バタ足"
"0","10","1","0","0","10140","122911","151","1","0","10140180","バタ足"
"0","5","1","0","0","10140","126711","151","1","0","10140182","バタ足"
"0","10","1","0","0","10140","126811","151","2","0","10140183","バタ足"
"0","5","1","0","0","10140","127011","151","1","0","10140185","バタ足"
"0","10","1","0","0","10140","129411","151","2","0","10140188","バタ足"
"0","10","1","0","0","10140","129511","151","2","0","10140189","バタ足"
"0","10","1","0","0","10140","107511","201","2","0","10140201","平泳ぎ"
"0","10","1","0","0","10140","107611","201","2","0","10140202","平泳ぎ"
"0","10","1","0","0","10140","107711","201","1","0","10140203","平泳ぎ"
"0","20","1","0","0","10140","108011","201","2","0","10140206","平泳ぎ"
"0","10","1","0","0","10140","110011","201","2","0","10140207","平泳ぎ"
"0","3","1","0","0","10140","110311","201","1","0","10140209","平泳ぎ"
"0","10","1","0","0","10140","110411","201","2","0","10140210","平泳ぎ"
"0","10","1","0","0","10140","110511","201","2","0","10140211","平泳ぎ"
"0","5","1","0","0","10140","113111","201","1","0","10140213","平泳ぎ"
"0","5","1","0","0","10140","113211","201","1","0","10140214","平泳ぎ"
"0","10","1","0","0","10140","113411","201","2","0","10140216","平泳ぎ"
"0","10","1","0","0","10140","113511","201","2","0","10140217","平泳ぎ"
"0","10","1","0","0","10140","113611","201","2","0","10140218","平泳ぎ"
"0","5","1","0","0","10140","115711","201","1","0","10140219","平泳ぎ"
"0","10","1","0","0","10140","117011","201","2","0","10140220","平泳ぎ"
"0","10","1","0","0","10140","117111","201","2","0","10140221","平泳ぎ"
"0","10","1","0","0","10140","117211","201","2","0","10140222","平泳ぎ"
"0","10","1","0","0","10140","117311","201","2","0","10140223","平泳ぎ"
"0","10","1","0","0","10140","117411","201","2","0","10140224","平泳ぎ"
"0","10","1","0","0","10140","122411","201","2","0","10140225","平泳ぎ"
"0","5","1","0","0","10140","122511","201","1","0","10140226","平泳ぎ"
"0","10","1","0","0","10140","122611","201","2","0","10140227","平泳ぎ"
"0","5","1","0","0","10140","126711","201","1","0","10140232","平泳ぎ"
"0","10","1","0","0","10140","126811","201","2","0","10140233","平泳ぎ"
"0","5","1","0","0","10140","127011","201","1","0","10140235","平泳ぎ"
"0","10","1","0","0","10140","129411","201","2","0","10140238","平泳ぎ"
"0","10","1","0","0","10140","129511","201","2","0","10140239","平泳ぎ"
"0","10","1","0","0","10140","107511","251","2","0","10140251","潜水"
"0","10","1","0","0","10140","107611","251","2","0","10140252","潜水"
"0","20","1","0","0","10140","108011","251","2","0","10140256","潜水"
"0","10","1","0","0","10140","110011","251","2","0","10140257","潜水"
"0","3","1","0","0","10140","110311","251","1","0","10140259","潜水"
"0","10","1","0","0","10140","110411","251","2","0","10140260","潜水"
"0","10","1","0","0","10140","110511","251","2","0","10140261","潜水"
"0","5","1","0","0","10140","113111","251","1","0","10140263","潜水"
"0","5","1","0","0","10140","113211","251","1","0","10140264","潜水"
"0","10","1","0","0","10140","113411","251","2","0","10140266","潜水"
"0","10","1","0","0","10140","113611","251","2","0","10140268","潜水"
"0","5","1","0","0","10140","115711","251","1","0","10140269","潜水"
"0","10","1","0","0","10140","117011","251","2","0","10140270","潜水"
"0","10","1","0","0","10140","117211","251","2","0","10140272","潜水"
"0","10","1","0","0","10140","117311","251","2","0","10140273","潜水"
"0","10","1","0","0","10140","117411","251","2","0","10140274","潜水"
"0","10","1","0","0","10140","122411","251","2","0","10140275","潜水"
"0","5","1","0","0","10140","122511","251","1","0","10140276","潜水"
"0","10","1","0","0","10140","122611","251","2","0","10140277","潜水"
"0","5","1","0","0","10140","126711","251","1","0","10140282","潜水"
"0","5","1","0","0","10140","127011","251","1","0","10140285","潜水"
"0","10","1","0","0","10140","107511","303","2","0","10140301","浮き輪+バタ足（黄）"
"0","15","1","0","0","10140","107611","302","2","0","10140302","浮き輪+バタ足（青）"
"0","20","1","0","0","10140","108011","302","2","0","10140306","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","110011","301","2","0","10140307","浮き輪+バタ足（ピンク）"
"0","3","1","0","0","10140","110311","303","1","0","10140309","浮き輪+バタ足（黄）"
"0","10","1","0","0","10140","110411","302","2","0","10140310","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","110511","302","2","0","10140311","浮き輪+バタ足（青）"
"0","5","1","0","0","10140","113111","302","1","0","10140313","浮き輪+バタ足（青）"
"0","5","1","0","0","10140","113211","302","1","0","10140314","浮き輪+バタ足（青）"
"0","5","1","0","0","10140","113311","302","1","0","10140315","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","113411","302","2","0","10140316","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","113511","302","2","0","10140317","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","113611","302","2","0","10140318","浮き輪+バタ足（青）"
"0","5","1","0","0","10140","115711","302","1","0","10140319","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","117011","301","2","0","10140320","浮き輪+バタ足（ピンク）"
"0","10","1","0","0","10140","117111","302","2","0","10140321","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","117211","303","2","0","10140322","浮き輪+バタ足（黄）"
"0","10","1","0","0","10140","117311","302","2","0","10140323","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","117411","301","2","0","10140324","浮き輪+バタ足（ピンク）"
"0","10","1","0","0","10140","122411","303","2","0","10140325","浮き輪+バタ足（黄）"
"0","5","1","0","0","10140","122511","302","1","0","10140326","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","122611","301","2","0","10140327","浮き輪+バタ足（ピンク）"
"0","10","1","0","0","10140","122711","302","1","0","10140328","浮き輪+バタ足（青）"
"0","10","1","0","0","10140","122811","303","1","0","10140329","浮き輪+バタ足（黄）"
"0","10","1","0","0","10140","122911","301","1","0","10140330","浮き輪+バタ足（ピンク）"
"0","5","1","0","0","10140","126711","301","1","0","10140332","浮き輪+バタ足（ピンク）"
"0","10","1","0","0","10140","126811","303","2","0","10140333","浮き輪+バタ足（黄）"
"0","5","1","0","0","10140","127011","301","1","0","10140335","浮き輪+バタ足（ピンク）"
"0","10","1","0","0","10140","129411","303","2","0","10140338","浮き輪+バタ足（黄）"
"0","10","1","0","0","10140","129511","301","2","0","10140339","浮き輪+バタ足（ピンク）"
"0","10","1","0","0","10140","107511","351","2","0","10140351","ビート板+バタ足（ピンク）"
"0","15","1","0","0","10140","107611","352","2","0","10140352","ビート板+バタ足（青）"
"0","20","1","0","0","10140","108011","352","2","0","10140356","ビート板+バタ足（青）"
"0","10","1","0","0","10140","110011","351","2","0","10140357","ビート板+バタ足（ピンク）"
"0","3","1","0","0","10140","110311","352","1","0","10140359","ビート板+バタ足（青）"
"0","10","1","0","0","10140","110411","352","2","0","10140360","ビート板+バタ足（青）"
"0","10","1","0","0","10140","110511","352","2","0","10140361","ビート板+バタ足（青）"
"0","5","1","0","0","10140","113111","352","1","0","10140363","ビート板+バタ足（青）"
"0","5","1","0","0","10140","113211","352","1","0","10140364","ビート板+バタ足（青）"
"0","5","1","0","0","10140","113311","352","1","0","10140365","ビート板+バタ足（青）"
"0","10","1","0","0","10140","113411","352","2","0","10140366","ビート板+バタ足（青）"
"0","10","1","0","0","10140","113511","352","2","0","10140367","ビート板+バタ足（青）"
"0","10","1","0","0","10140","113611","352","2","0","10140368","ビート板+バタ足（青）"
"0","5","1","0","0","10140","115711","352","1","0","10140369","ビート板+バタ足（青）"
"0","10","1","0","0","10140","117011","351","2","0","10140370","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","117111","352","2","0","10140371","ビート板+バタ足（青）"
"0","10","1","0","0","10140","117211","352","2","0","10140372","ビート板+バタ足（青）"
"0","10","1","0","0","10140","117311","352","2","0","10140373","ビート板+バタ足（青）"
"0","10","1","0","0","10140","117411","351","2","0","10140374","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","122411","351","2","0","10140375","ビート板+バタ足（ピンク）"
"0","5","1","0","0","10140","122511","352","1","0","10140376","ビート板+バタ足（青）"
"0","10","1","0","0","10140","122611","351","2","0","10140377","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","122711","352","1","0","10140378","ビート板+バタ足（青）"
"0","10","1","0","0","10140","122811","351","1","0","10140379","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","122911","351","1","0","10140380","ビート板+バタ足（ピンク）"
"0","5","1","0","0","10140","126711","351","1","0","10140382","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","126811","352","2","0","10140383","ビート板+バタ足（青）"
"0","5","1","0","0","10140","127011","351","1","0","10140385","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","129411","352","2","0","10140388","ビート板+バタ足（青）"
"0","10","1","0","0","10140","129511","351","2","0","10140389","ビート板+バタ足（ピンク）"
"0","10","1","0","0","10140","107511","401","2","0","10140401","漂う（ノーマル）"
"0","15","1","0","0","10140","107611","402","2","0","10140402","漂う（子供）"
"0","10","1","0","0","10140","107711","401","1","0","10140403","漂う（ノーマル）"
"0","20","1","0","0","10140","108011","401","2","0","10140406","漂う（ノーマル）"
"0","10","1","0","0","10140","110011","401","2","0","10140407","漂う（ノーマル）"
"0","10","1","0","0","10140","110111","401","1","0","10140408","漂う（ノーマル）"
"0","3","1","0","0","10140","110311","401","1","0","10140409","漂う（ノーマル）"
"0","10","1","0","0","10140","110411","401","2","0","10140410","漂う（ノーマル）"
"0","10","1","0","0","10140","110511","401","2","0","10140411","漂う（ノーマル）"
"0","50","1","0","0","10140","110611","401","2","0","10140412","漂う（ノーマル）"
"0","5","1","0","0","10140","113111","401","1","0","10140413","漂う（ノーマル）"
"0","5","1","0","0","10140","113211","401","1","0","10140414","漂う（ノーマル）"
"0","5","1","0","0","10140","113311","401","1","0","10140415","漂う（ノーマル）"
"0","10","1","0","0","10140","113411","401","2","0","10140416","漂う（ノーマル）"
"0","10","1","0","0","10140","113511","401","2","0","10140417","漂う（ノーマル）"
"0","10","1","0","0","10140","113611","401","2","0","10140418","漂う（ノーマル）"
"0","5","1","0","0","10140","115711","401","1","0","10140419","漂う（ノーマル）"
"0","10","1","0","0","10140","117011","401","2","0","10140420","漂う（ノーマル）"
"0","10","1","0","0","10140","117111","401","2","0","10140421","漂う（ノーマル）"
"0","10","1","0","0","10140","117211","401","2","0","10140422","漂う（ノーマル）"
"0","10","1","0","0","10140","117311","401","2","0","10140423","漂う（ノーマル）"
"0","10","1","0","0","10140","117411","401","2","0","10140424","漂う（ノーマル）"
"0","10","1","0","0","10140","122411","401","2","0","10140425","漂う（ノーマル）"
"0","5","1","0","0","10140","122511","401","1","0","10140426","漂う（ノーマル）"
"0","10","1","0","0","10140","122611","401","2","0","10140427","漂う（ノーマル）"
"0","10","1","0","0","10140","122711","402","1","0","10140428","漂う（子供）"
"0","10","1","0","0","10140","122811","402","1","0","10140429","漂う（子供）"
"0","10","1","0","0","10140","122911","402","1","0","10140430","漂う（子供）"
"0","10","1","0","0","10140","126611","401","2","0","10140431","漂う（ノーマル）"
"0","5","1","0","0","10140","126711","401","1","0","10140432","漂う（ノーマル）"
"0","10","1","0","0","10140","126811","401","2","0","10140433","漂う（ノーマル）"
"0","30","1","0","0","10140","126911","401","2","0","10140434","漂う（ノーマル）"
"0","5","1","0","0","10140","127011","401","1","0","10140435","漂う（ノーマル）"
"0","10","1","0","0","10140","127111","401","2","0","10140436","漂う（ノーマル）"
"0","30","1","0","0","10140","129311","402","2","0","10140437","漂う（子供）"
"0","10","1","0","0","10140","129411","401","2","0","10140438","漂う（ノーマル）"
"0","10","1","0","0","10140","129511","401","2","0","10140439","漂う（ノーマル）"
"0","10","1","0","0","10140","107511","451","2","0","10140451","クロール"
"0","20","1","0","0","10140","108011","451","2","0","10140456","クロール"
"0","10","1","0","0","10140","110011","451","2","0","10140457","クロール"
"0","3","1","0","0","10140","110311","451","1","0","10140459","クロール"
"0","10","1","0","0","10140","110411","451","2","0","10140460","クロール"
"0","10","1","0","0","10140","110511","451","2","0","10140461","クロール"
"0","5","1","0","0","10140","113111","451","1","0","10140463","クロール"
"0","5","1","0","0","10140","113211","451","1","0","10140464","クロール"
"0","10","1","0","0","10140","113411","451","2","0","10140466","クロール"
"0","10","1","0","0","10140","113511","451","2","0","10140467","クロール"
"0","5","1","0","0","10140","115711","451","1","0","10140469","クロール"
"0","10","1","0","0","10140","117011","451","2","0","10140470","クロール"
"0","10","1","0","0","10140","117111","451","2","0","10140471","クロール"
"0","10","1","0","0","10140","117211","451","2","0","10140472","クロール"
"0","10","1","0","0","10140","117311","451","2","0","10140473","クロール"
"0","10","1","0","0","10140","117411","451","2","0","10140474","クロール"
"0","10","1","0","0","10140","122411","451","2","0","10140475","クロール"
"0","5","1","0","0","10140","122511","451","1","0","10140476","クロール"
"0","10","1","0","0","10140","122611","451","2","0","10140477","クロール"
"0","5","1","0","0","10140","126711","451","1","0","10140482","クロール"
"0","10","1","0","0","10140","126811","451","2","0","10140483","クロール"
"0","5","1","0","0","10140","127011","451","1","0","10140485","クロール"
"0","10","1","0","0","10140","129411","451","2","0","10140488","クロール"
"0","10","1","0","0","10140","107511","501","2","0","10140501","サーフィン"
"0","20","1","0","0","10140","107911","501","2","0","10140505","サーフィン"
"0","20","1","0","0","10140","108011","501","2","0","10140506","サーフィン"
"0","10","1","0","0","10140","110011","501","2","0","10140507","サーフィン"
"0","3","1","0","0","10140","110311","501","1","0","10140509","サーフィン"
"0","10","1","0","0","10140","110411","501","2","0","10140510","サーフィン"
"0","10","1","0","0","10140","110511","501","2","0","10140511","サーフィン"
"0","5","1","0","0","10140","113111","501","1","0","10140513","サーフィン"
"0","5","1","0","0","10140","113211","501","1","0","10140514","サーフィン"
"0","5","1","0","0","10140","113311","501","1","0","10140515","サーフィン"
"0","10","1","0","0","10140","113411","501","2","0","10140516","サーフィン"
"0","5","1","0","0","10140","115711","501","1","0","10140519","サーフィン"
"0","10","1","0","0","10140","117111","501","2","0","10140521","サーフィン"
"0","10","1","0","0","10140","117211","501","2","0","10140522","サーフィン"
"0","10","1","0","0","10140","117411","501","2","0","10140524","サーフィン"
"0","10","1","0","0","10140","122411","501","2","0","10140525","サーフィン"
"0","5","1","0","0","10140","122511","501","1","0","10140526","サーフィン"
"0","10","1","0","0","10140","122811","501","1","0","10140529","サーフィン"
"0","5","1","0","0","10140","126711","501","1","0","10140532","サーフィン"
"0","10","1","0","0","10140","126811","501","2","0","10140533","サーフィン"
"0","5","1","0","0","10140","127011","501","1","0","10140535","サーフィン"
"0","10","1","0","0","10140","129411","501","2","0","10140538","サーフィン"
"0","10","1","0","0","10140","129511","501","2","0","10140539","サーフィン"
"0","10","1","107611","0","10140","107511","851","2","107811","10140851","ぺコリーヌ / コッコロ / キャル"
"0","10","1","122611","0","10140","122411","852","2","122511","10140852","ヒヨリ / ユイ / レイ"
"0","10","1","117411","0","10140","117211","853","2","117311","10140853","チカ / ノゾミ / ツムギ"
"0","10","1","122711","0","10140","122911","854","1","122811","10140854","ミソギ / ミミ / キョウカ"
"0","20","1","0","0","10140","113411","855","1","113511","10140855","ハツネ / ミサト"
"0","20","1","0","0","10140","110311","856","1","107711","10140856","サレン / スズメ"
"110511","10","1","110611","0","10140","110411","857","2","115711","10140857","マコト / カスミ / マホ / カオリ"
"108011","10","1","126711","0","10140","126811","858","2","107911","10140858","ミフユ / アキノ / タマキ / ユカリ"
"113111","10","1","113311","0","10140","117011","859","1","113211","10140859","エリコ / アンナ / ナナカ / ルカ"
"0","20","1","0","0","10140","110111","860","1","110011","10140860","イオ / スズナ"
"0","10","1","129511","0","10140","129311","861","2","129411","10140861","チエル / ユニ / クロエ"
"0","20","1","126811","0","10140","126611","862","1","126711","10140862","ネネカ / アキノ / ユカリ"
"0","20","1","126911","0","10140","127111","863","2","127011","10140863","シノブ / クウカ / ランファ"
"0","20","1","0","0","10140","107811","864","2","110011","10140864","キャル / スズナ"
"0","20","1","0","0","10140","110311","865","1","113111","10140865","サレン / ルカ"
"0","20","1","0","0","10140","113411","866","1","115711","10140866","ハツネ / カスミ"
"0","20","1","0","0","10140","113211","867","2","127111","10140867","アンナ / シノブ"
"0","20","1","0","0","10140","117011","868","2","117111","10140868","エリコ / シズル"
"0","20","1","0","0","10140","110011","869","2","110511","10140869","スズナ / カオリ"
"0","20","1","117111","0","10140","110111","870","2","127011","10140870","イオ / クウカ / シズル"
"0","20","1","0","0","10140","122511","871","2","117411","10140871","レイ / ツムギ"
"0","20","1","0","0","10140","110311","872","1","126711","10140872","サレン / アキノ"
"0","20","1","0","0","10140","110411","873","2","115711","10140873","マコト / カスミ"
"0","20","1","0","0","10140","122611","874","2","110411","10140874","ユイ / マコト"
"0","20","1","0","0","10140","129411","875","2","108011","10140875","クロエ / ミフユ"
"0","20","1","0","0","10140","129311","876","2","117111","10140876","ユニ / シズル"
"117311","20","1","117411","0","10140","129511","877","2","117211","10140877","チエル / ノゾミ / ツムギ / チカ"
"0","20","1","0","0","10140","129511","878","2","110611","10140878","チエル / マホ"
"0","20","1","0","0","10140","107611","879","2","122611","10140879","コッコロ / ユイ"
"0","20","1","0","0","10140","129311","880","2","110311","10140880","ユニ / サレン"
"0","20","1","0","0","10140","129311","881","2","113511","10140881","ユニ / ミサト"
"0","20","1","0","0","10140","107911","882","2","108011","10140882","タマキ / ミフユ"
"122411","20","1","115711","0","10140","110411","883","2","110511","10140883","マコト / カオリ / カスミ / ヒヨリ"
"0","20","1","0","0","10140","126611","884","2","107511","10140884","ネネカ / ペコリーヌ"
"0","20","1","0","0","10140","107711","885","2","107611","10140885","スズメ / コッコロ"
"0","20","1","0","0","10140","113111","886","1","122511","10140886","ルカ / レイ"
"0","20","1","0","0","10140","107711","887","1","122711","10140887","スズメ / キョウカ"
"0","10","1","0","0","10140","122811","889","1","0","10140889","プールサイドを走るミソギ"
"0","10","1","0","0","10140","107911","890","2","0","10140890","プールサイドを走るタマキ"
"0","10","1","0","0","10140","122411","891","2","0","10140891","バタ足で逆走するヒヨリ"
"0","10","1","0","0","10140","107911","892","2","0","10140892","ボートの上で怖がるタマキ"
"0","10","1","0","0","10140","107811","893","2","0","10140893","ボートの上で怖がるキャル"
"0","5","1","0","0","10140","127011","894","1","0","10140894","クラゲと一緒に流れるクウカ"
"0","10","1","0","0","10140","107811","895","2","0","10140895","浮き輪で流れるキャル"
"0","10","1","0","0","10140","126611","896","2","0","10140896","浮き輪で流れるネネカ"
"0","10","2","0","1","10140","126811","901","1","0","10140901","麦しゅわ飲んでも飲まれるな"
"0","10","2","0","1","10140","126611","902","2","0","10140902","流れる大妃"
"0","10","2","0","1","10140","113211","903","2","113311","10140903","彼女が伝説に着替えたら"
"129311","10","2","122711","1","10140","122911","904","1","122811","10140904","同年代だ、いいね？"
"0","30","2","107611","1","10140","117111","905","1","117011","10140905","流れるオーラ"
"0","30","2","0","1","10140","126911","906","1","117311","10140906","セッション・イン・ザ・プール"
"0","10","2","113111","1","10140","127111","907","2","427111","10140907","水も滴る下心"
"0","10","2","0","1","10140","126911","908","1","107811","10140908","うかぶぺんぽこりん"
"0","30","2","113411","1","10140","113611","909","1","113511","10140909","彼女のドレスコード"
"0","10","2","110411","1","10140","107911","910","1","110511","10140910","商魂、水泡に帰す"
"129311","10","2","122711","1","10140","122911","911","1","122811","10140911","楽しいリトルリリカル一家"
"0","10","2","122711","1","10140","127111","912","1","126911","10140912","おわかりいただけただろうか"
"0","5","2","0","1","10140","127011","913","2","0","10140913","水切りドM"
"0","20","2","110411","1","10140","110611","914","1","110511","10140914","出発！　リゾートクルーズ"
"0","10","2","0","1","10140","107711","915","2","110311","10140915","プールサイド・メイド"
"117011","5","2","117411","1","10140","113111","916","2","113311","10140916","釣り好きのサガ"
"0","5","2","0","1","10140","126711","917","2","110311","10140917","アキノ・ザ・ループ"
"0","20","2","0","1","10140","110111","918","2","113511","10140918","先生だって頑張る子！"
"0","30","2","117411","1","10140","117211","919","1","110011","10140919","キラキラ☆インフルエンサー"
"0","2","2","0","1","10140","115711","920","2","0","10140920","名探偵カスミのメルクリゾート事件簿①"
"0","2","2","0","1","10140","115711","921","2","0","10140921","名探偵カスミのメルクリゾート事件簿②"
"0","2","2","0","1","10140","115711","922","2","0","10140922","名探偵カスミのメルクリゾート事件簿③"
"0","2","2","0","1","10140","115711","923","2","0","10140923","名探偵カスミのメルクリゾート事件簿④"
"0","30","2","107611","2","10140","107511","941","1","107811","10140941","エンジョイリゾート！　美食殿♪"
"0","10","2","0","2","10140","113211","942","2","127111","10140942","あれからの冒険譚"
"0","10","2","0","2","10140","117411","943","2","122511","10140943","魚心わかれば釣心？"
"0","10","2","108011","2","10140","107911","944","1","126811","10140944","STOP！　無許可営業"
"0","30","2","117011","2","10140","122611","945","1","110411","10140945","恋愛トークはご用心？"
"0","30","2","107911","2","10140","122411","946","1","107811","10140946","十猫十色"
"0","30","2","129311","2","10140","129511","947","1","129411","10140947","ほの明るい水の底から"
"0","5","1","0","0","10140","0","951","2","0","10140951","ウキキーのおもちゃ"
"0","5","1","0","0","10140","0","952","1","0","10140952","エルダークラウドのおもちゃ"
"0","5","1","0","0","10140","0","953","2","0","10140953","カカオーラのおもちゃ"
