1564901f1231010a1f3fffe9de628f3de288fb7d09f38af72588a71c1202de6c,8175a943be803aeb402835766eb8dcd50ed2554926f635e265257310e0f6fcff,d9462912683f4341e084f24365ceb796c344c47c1f3f7fb34d69dd89a7fb9f9d,fef0b7098a8b873063d2d3aedacdab596f449ab0fd982be6842a00de209625c6,c749fa05eb4753f7d26d53fe14a2286c49c8bf43a08148b9526d357f7e438987,33b390852298c77f63d15a297820f0ec002cf2e0488fc266945f2dfa902deca3,15f72f0e694561a72d40c4395512f62d05a70e2266d05ae487ee123278360e6a,37b442eb9c9604e1d3362a152999422bc9ab8d37ae06804687150bc8de067ed5,dc1926e65d11b65e53673440f140dba06470bfb0672c1342f2b5c25d6046ff4d,b1b70b78fe231d3c1f9627a082ac5a7c58e5a4e4b3ccbf520e6a6526a2e2ef43
"0","2019/04/30 11:59:59","0","302","1","2019/04/19 15:00:00","0","1","0","10028"
"0","2019/05/14 14:59:59","0","302","1","2019/05/07 15:00:00","0","1","0","10029"
"0","2019/05/17 14:59:59","0","302","1","2019/05/14 15:00:00","0","1","0","10030"
"0","2019/05/31 11:59:59","0","302","1","2019/05/17 15:00:00","0","1","0","10031"
"0","2019/06/15 11:59:59","0","302","1","2019/05/31 12:00:00","0","1","0","10032"
"0","2019/06/18 14:59:59","0","302","1","2019/06/15 12:00:00","0","1","0","10033"
"0","2019/06/30 11:59:59","0","302","1","2019/06/18 15:00:00","0","1","0","10034"
"0","2019/07/13 11:59:59","0","302","1","2019/06/30 12:00:00","0","1","0","10035"
"90001","2020/07/31 11:59:59","0","302","1","2020/07/27 12:00:00","0","1","0","10036"
"0","2019/07/31 11:59:59","0","302","1","2019/07/18 15:00:00","0","1","0","10037"
"0","2019/08/10 11:59:59","0","302","1","2019/07/31 12:00:00","0","1","0","10038"
"90002","2020/08/31 11:59:59","0","302","1","2020/08/26 12:00:00","0","1","0","10039"
"0","2019/08/26 11:59:59","0","302","1","2019/08/15 15:00:00","0","1","0","10040"
"0","2019/08/31 11:59:59","0","302","1","2019/08/26 12:00:00","0","1","0","10041"
"0","2019/09/12 11:59:59","0","302","1","2019/09/03 21:00:00","0","4","0","10042"
"90003","2019/09/16 14:59:59","0","302","1","2019/09/12 12:00:00","0","4","0","10043"
"0","2019/09/29 11:59:59","0","302","1","2019/09/16 15:00:00","0","4","0","10044"
"0","2019/10/11 11:59:59","0","302","1","2019/09/30 12:00:00","0","4","0","10045"
"90004","2019/10/16 14:59:59","0","302","1","2019/10/11 12:00:00","0","4","0","10046"
"0","2019/10/31 11:59:59","0","302","1","2019/10/16 15:00:00","0","4","0","10047"
"0","2019/11/11 11:59:59","0","302","1","2019/10/31 12:00:00","0","4","0","10048"
"0","2019/11/15 14:59:59","0","302","1","2019/11/11 12:00:00","0","4","0","10049"
"0","2019/11/30 11:59:59","0","302","1","2019/11/15 15:00:00","0","4","0","10050"
"0","2019/12/11 11:59:59","0","302","1","2019/11/30 12:00:00","0","4","0","10051"
"90005","2019/12/20 14:59:59","0","302","1","2019/12/11 12:00:00","0","4","0","10052"
"0","2019/12/31 11:59:59","0","302","1","2019/12/20 15:00:00","0","4","0","10053"
"0","2020/01/10 11:59:59","0","302","1","2020/01/03 19:00:00","0","4","0","10054"
"90006","2020/01/16 14:59:59","0","302","1","2020/01/10 12:00:00","0","4","0","10055"
"0","2020/01/31 11:59:59","0","302","1","2020/01/16 15:00:00","0","4","0","10056"
"0","2020/02/10 11:59:59","0","302","1","2020/01/31 12:00:00","0","4","0","10057"
"0","2020/02/15 14:59:59","0","302","1","2020/02/10 12:00:00","0","4","0","10058"
"90007","2020/02/29 11:59:59","0","302","1","2020/02/25 12:00:00","0","4","0","10059"
"0","2020/03/13 14:59:59","0","302","1","2020/02/29 12:00:00","0","4","0","10060"
"0","2020/03/26 11:59:59","0","302","1","2020/03/13 15:00:00","0","4","0","10061"
"90008","2020/07/15 14:59:59","0","302","1","2020/07/10 12:00:00","0","4","0","10062"
"0","2020/04/10 11:59:59","0","302","1","2020/03/31 12:00:00","0","4","0","10063"
"90009","2020/04/15 14:59:59","0","302","1","2020/04/10 12:00:00","0","4","0","10064"
"0","2020/04/24 11:59:59","0","302","1","2020/04/15 15:00:00","0","4","0","10065"
"0","2020/04/30 11:59:59","0","302","1","2020/04/24 12:00:00","0","4","0","10066"
"0","2020/05/10 11:59:59","0","302","1","2020/04/30 12:00:00","0","4","0","10067"
"90010","2020/05/15 14:59:59","0","302","1","2020/05/10 12:00:00","0","4","0","10068"
"0","2020/05/31 11:59:59","0","302","1","2020/05/15 15:00:00","0","4","0","10069"
"0","2020/06/10 11:59:59","0","302","1","2020/06/03 19:00:00","0","4","0","10070"
"90011","2020/06/17 14:59:59","0","302","1","2020/06/10 12:00:00","0","4","0","10071"
"0","2020/06/24 11:59:59","0","302","1","2020/06/17 15:00:00","0","4","0","10072"
"0","2020/06/30 11:59:59","0","302","1","2020/06/24 12:00:00","0","4","0","10073"
"0","2020/07/10 11:59:59","0","302","1","2020/07/03 19:00:00","0","4","0","10074"
"0","2020/07/22 11:59:59","0","302","1","2020/07/15 15:00:00","0","4","0","10075"
"90012","2020/07/27 11:59:59","0","302","1","2020/07/22 12:00:00","0","4","0","10076"
"0","2020/08/10 11:59:59","0","302","1","2020/07/31 12:00:00","0","4","0","10077"
"90013","2020/08/15 14:59:59","0","302","1","2020/08/10 12:00:00","0","4","0","10078"
"0","2020/08/26 11:59:59","0","302","1","2020/08/15 15:00:00","0","4","0","10079"
"0","2020/09/14 11:59:59","0","302","1","2020/09/03 19:00:00","0","4","0","10080"
"90014","2020/09/19 14:59:59","0","302","1","2020/09/14 12:00:00","0","4","0","10081"
"0","2020/09/30 11:59:59","0","302","1","2020/09/19 15:00:00","0","4","0","10082"
"0","2020/10/10 11:59:59","0","302","1","2020/09/30 12:00:00","0","4","0","10083"
"90015","2020/10/15 14:59:59","0","302","1","2020/10/10 12:00:00","0","4","0","10084"
"0","2020/10/26 14:59:59","0","302","1","2020/10/15 15:00:00","0","4","0","10085"
"90016","2020/10/31 11:59:59","0","302","1","2020/10/26 15:00:00","0","4","0","10086"
"0","2020/11/10 11:59:59","0","302","1","2020/10/31 12:00:00","0","4","0","10087"
"90017","2020/11/21 14:59:59","0","302","1","2020/11/10 12:00:00","0","4","0","10088"
"0","2020/11/30 11:59:59","0","302","1","2020/11/21 15:00:00","0","4","0","10089"
"0","2020/12/10 11:59:59","0","302","1","2020/11/30 12:00:00","0","4","0","10090"
"90018","2020/12/21 14:59:59","0","302","1","2020/12/10 12:00:00","0","4","0","10091"
"0","2020/12/31 11:59:59","0","302","1","2020/12/21 15:00:00","0","4","0","10092"
"0","2021/01/12 11:59:59","0","302","1","2021/01/03 19:00:00","0","4","0","10093"
"90019","2021/01/17 11:59:59","0","302","1","2021/01/12 12:00:00","0","4","0","10094"
"90020","2021/01/22 14:59:59","0","302","1","2021/01/17 12:00:00","0","4","0","10095"
"0","2021/01/31 11:59:59","0","302","1","2021/01/22 15:00:00","0","4","0","10096"
"0","2021/02/10 11:59:59","0","302","1","2021/01/31 12:00:00","0","4","0","10097"
"90021","2021/02/15 22:59:59","0","302","1","2021/02/10 12:00:00","0","4","0","10098"
"0","2021/02/23 14:59:59","0","302","1","2021/02/15 23:00:00","0","4","0","10099"
"0","2021/02/28 11:59:59","0","302","1","2021/02/23 15:00:00","30118","4","0","10100"
"0","2021/02/28 11:59:59","0","302","1","2021/02/23 15:00:00","30117","5","0","10101"
"0","2021/03/12 11:59:59","0","302","1","2021/03/03 19:00:00","30120","6","0","10102"
"90022","2021/03/24 11:59:59","0","302","1","2021/03/08 12:00:00","30121","5","0","10103"
"0","2021/03/22 14:59:59","0","302","1","2021/03/12 12:00:00","30122","4","0","10104"
"0","2021/03/31 11:59:59","0","302","1","2021/03/22 15:00:00","30123","4","0","10105"
"0","2021/04/08 11:59:59","0","302","1","2021/03/31 14:00:00","30125","4","0","10106"
"90023","2021/04/15 14:59:59","0","302","1","2021/04/08 12:00:00","0","4","0","10107"
"0","2021/04/22 11:59:59","0","302","1","2021/04/15 15:00:00","0","4","0","10108"
"0","2021/04/28 11:59:59","0","302","1","2021/04/22 12:00:00","0","4","0","10109"
"0","2021/05/11 11:59:59","0","302","1","2021/04/30 12:00:00","0","4","0","10110"
"90024","2021/05/21 14:59:59","0","302","1","2021/05/11 12:00:00","0","4","0","10111"
"0","2021/05/31 11:59:59","0","302","1","2021/05/21 15:00:00","0","4","0","10112"
"0","2021/06/09 11:59:59","0","302","1","2021/05/31 12:00:00","0","4","0","10113"
"90025","2021/06/16 14:59:59","0","302","1","2021/06/09 12:00:00","0","4","0","10114"
"0","2021/06/24 14:59:59","0","302","1","2021/06/16 15:00:00","30137","4","0","10115"
"90026","2021/06/20 14:59:59","0","302","1","2021/06/16 15:00:00","30136","4","0","10116"
"90027","2021/06/24 14:59:59","0","302","1","2021/06/20 15:00:00","30138","4","0","10117"
"0","2021/06/30 11:59:59","0","302","1","2021/06/24 15:00:00","0","4","0","10118"
"0","2021/07/12 11:59:59","0","302","1","2021/07/03 19:00:00","0","4","0","10119"
"0","2021/07/15 14:59:59","0","302","1","2021/07/08 12:00:00","0","4","0","10120"
"0","2021/07/24 14:59:59","0","302","1","2021/07/15 15:00:00","30144","4","0","10121"
"90028","2021/07/19 14:59:59","0","302","1","2021/07/15 15:00:00","30143","4","0","10122"
"0","2021/07/24 14:59:59","0","302","1","2021/07/19 15:00:00","30145","4","0","10123"
"90029","2021/07/31 11:59:59","0","302","1","2021/07/24 15:00:00","30146","4","0","10124"
"0","2021/08/09 11:59:59","0","302","1","2021/07/31 12:00:00","0","4","0","10125"
"0","2021/08/15 14:59:59","0","302","1","2021/08/09 12:00:00","0","4","0","10126"
"0","2021/08/23 11:59:59","0","302","1","2021/08/15 15:00:00","40005","4","0","10127"
"0","2021/08/31 11:59:59","0","302","1","2021/08/23 12:00:00","0","4","0","10128"
"0","2021/09/08 11:59:59","0","302","1","2021/09/03 19:00:00","0","4","0","10129"
"90030","2021/09/13 11:59:59","0","302","1","2021/09/08 12:00:00","0","4","0","10130"
"0","2021/09/18 11:59:59","0","302","1","2021/09/13 12:00:00","0","4","0","10131"
"0","2021/09/24 11:59:59","0","302","1","2021/09/18 12:00:00","0","4","0","10132"
"0","2021/09/30 11:59:59","0","302","1","2021/09/24 12:00:00","30157","4","0","10133"
"90031","2021/09/30 11:59:59","0","302","1","2021/09/24 12:00:00","30156","5","0","10134"
"0","2021/10/08 11:59:59","0","302","1","2021/09/30 12:00:00","0","4","0","10135"
"0","2021/10/15 14:59:59","0","302","1","2021/10/08 12:00:00","0","4","0","10136"
"0","2021/10/22 11:59:59","0","302","1","2021/10/15 15:00:00","0","4","0","10137"
"0","2021/10/31 11:59:59","0","302","1","2021/10/22 12:00:00","0","4","0","10138"
"0","2021/11/11 11:59:59","0","302","1","2021/11/03 19:00:00","0","4","0","10139"
"90032","2021/11/16 11:59:59","0","302","1","2021/11/11 12:00:00","0","4","0","10140"
"0","2021/11/24 11:59:59","0","302","1","2021/11/16 12:00:00","0","4","0","10141"
"90033","2021/11/30 11:59:59","0","302","1","2021/11/24 12:00:00","0","4","0","10142"
"0","2021/12/08 11:59:59","0","302","1","2021/11/30 12:00:00","0","4","0","10143"
"0","2021/12/15 14:59:59","0","302","1","2021/12/08 12:00:00","0","4","0","10144"
"0","2021/12/22 11:59:59","0","302","1","2021/12/15 15:00:00","0","4","0","10145"
"0","2021/12/31 11:59:59","0","302","1","2021/12/22 12:00:00","0","4","0","10146"
"0","2022/01/11 11:59:59","0","302","1","2022/01/03 19:00:00","0","4","0","10147"
"90034","2022/01/15 14:59:59","0","302","1","2022/01/11 12:00:00","0","4","0","10148"
"0","2022/01/24 11:59:59","0","302","1","2022/01/15 15:00:00","0","4","0","10149"
"90035","2022/01/27 11:59:59","0","302","1","2022/01/24 12:00:00","0","4","0","10150"
"90036","2022/01/31 11:59:59","0","302","1","2022/01/27 12:00:00","0","4","0","10151"
"0","2022/02/08 11:59:59","0","302","1","2022/01/31 12:00:00","0","4","0","10152"
"0","2022/02/15 14:59:59","0","302","1","2022/02/08 12:00:00","0","4","0","10153"
"0","2022/02/24 11:59:59","0","302","1","2022/02/15 15:00:00","40007","4","0","10154"
"0","2022/02/24 11:59:59","0","302","1","2022/02/15 15:00:00","30180","4","0","10155"
"0","2022/02/28 11:59:59","0","302","1","2022/02/24 12:00:00","0","4","0","10156"
"0","2022/03/11 11:59:59","0","302","1","2022/03/03 19:00:00","30184","4","0","10157"
"90037","2022/03/11 11:59:59","0","302","1","2022/03/08 12:00:00","30185","4","0","10158"
"90038","2022/03/15 14:59:59","0","302","1","2022/03/11 12:00:00","0","4","0","10159"
"0","2022/03/24 11:59:59","0","302","1","2022/03/15 15:00:00","0","4","0","10160"
"0","2022/03/28 11:59:59","0","302","1","2022/03/24 12:00:00","0","4","0","10161"
"0","2022/03/31 11:59:59","0","302","1","2022/03/28 12:00:00","0","4","0","10162"
"0","2022/04/11 11:59:59","0","302","1","2022/04/03 19:00:00","0","4","0","10163"
"90040","2022/04/15 14:59:59","0","302","1","2022/04/11 12:00:00","0","4","0","10164"
"0","2022/04/22 11:59:59","0","302","1","2022/04/15 15:00:00","0","4","0","10165"
"0","2022/04/30 11:59:59","0","302","1","2022/04/22 12:00:00","0","4","0","10166"
"0","2022/05/11 11:59:59","0","302","1","2022/05/03 19:00:00","0","4","0","10167"
"90041","2022/05/15 14:59:59","0","302","1","2022/05/11 12:00:00","0","4","0","10168"
"0","2022/05/24 11:59:59","0","302","1","2022/05/15 15:00:00","0","4","0","10169"
"0","2022/05/28 11:59:59","0","302","1","2022/05/24 12:00:00","0","4","0","10170"
"0","2022/06/09 11:59:59","0","302","1","2022/05/31 12:00:00","0","4","0","10171"
"90043","2022/06/15 14:59:59","0","302","1","2022/06/09 12:00:00","0","4","0","10172"
"0","2022/06/24 11:59:59","0","302","1","2022/06/15 15:00:00","0","4","0","10173"
"0","2022/06/30 11:59:59","0","302","1","2022/06/24 12:00:00","0","4","0","10174"
"0","2022/07/08 11:59:59","0","302","1","2022/06/30 12:00:00","0","4","0","10175"
"0","2022/07/11 11:59:59","0","302","1","2022/07/08 12:00:00","0","4","0","10176"
"90044","2022/07/15 14:59:59","0","302","1","2022/07/11 12:00:00","0","4","0","10177"
"0","2022/07/25 11:59:59","0","302","1","2022/07/15 15:00:00","0","9","0","10178"
"90045","2022/07/28 11:59:59","0","302","1","2022/07/25 12:00:00","0","9","0","10179"
"90046","2022/07/31 11:59:59","0","302","1","2022/07/28 12:00:00","0","9","0","10180"
"0","2022/08/09 11:59:59","0","302","1","2022/07/31 12:00:00","0","9","0","10181"
"0","2022/08/12 11:59:59","0","302","1","2022/08/09 12:00:00","0","9","0","10182"
"90047","2022/08/15 14:59:59","0","302","1","2022/08/12 12:00:00","0","9","0","10183"
"0","2022/08/23 11:59:59","0","302","1","2022/08/15 15:00:00","40008","9","0","10184"
"90048","2022/08/26 11:59:59","0","302","1","2022/08/23 12:00:00","0","9","0","10185"
"90049","2022/08/31 11:59:59","0","302","1","2022/08/26 12:00:00","0","9","0","10186"
"0","2022/09/12 11:59:59","0","302","1","2022/09/03 19:00:00","0","9","0","10187"
"0","2022/09/15 14:59:59","0","302","1","2022/09/12 12:00:00","0","9","0","10188"
"0","2022/09/22 11:59:59","0","302","1","2022/09/15 15:00:00","0","9","0","10189"
"0","2022/09/30 11:59:59","0","302","1","2022/09/22 12:00:00","0","9","0","10190"
"0","2022/10/11 11:59:59","0","302","1","2022/09/30 12:00:00","0","9","0","10191"
"0","2022/10/15 14:59:59","0","302","1","2022/10/11 12:00:00","0","9","0","10192"
"0","2022/10/25 11:59:59","0","302","1","2022/10/15 15:00:00","0","9","0","10193"
"90050","2022/10/28 11:59:59","0","302","1","2022/10/25 12:00:00","0","9","0","10194"
"90051","2022/10/31 11:59:59","0","302","1","2022/10/28 12:00:00","0","9","0","10195"
"0","2022/11/08 11:59:59","0","302","1","2022/10/31 12:00:00","0","9","0","10196"
"0","2022/11/11 11:59:59","0","302","1","2022/11/08 12:00:00","0","9","0","10197"
"90052","2022/11/15 14:59:59","0","302","1","2022/11/11 12:00:00","0","9","0","10198"
"0","2022/11/24 11:59:59","0","302","1","2022/11/15 15:00:00","0","9","0","10199"
"90054","2022/11/30 11:59:59","0","302","1","2022/11/27 12:00:00","0","9","0","10200"
"0","2022/12/09 11:59:59","0","302","1","2022/11/30 12:00:00","0","9","0","10201"
"0","2022/12/16 11:59:59","0","302","1","2022/12/09 12:00:00","0","9","0","10202"
"90055","2022/12/23 11:59:59","0","302","1","2022/12/16 12:00:00","0","9","0","10203"
"0","2022/12/31 11:59:59","0","302","1","2022/12/23 12:00:00","0","9","0","10204"
"0","2023/01/10 11:59:59","0","302","1","2023/01/03 19:00:00","0","9","0","10205"
"90056","2023/01/15 14:59:59","0","302","1","2023/01/10 12:00:00","0","9","0","10206"
"0","2023/01/24 11:59:59","0","302","1","2023/01/15 15:00:00","0","9","0","10207"
"0","2023/01/31 11:59:59","0","302","1","2023/01/24 12:00:00","0","9","0","10208"
"0","2023/02/09 11:59:59","0","302","1","2023/01/31 12:00:00","0","9","0","10209"
"0","2023/02/12 11:59:59","0","302","1","2023/02/09 12:00:00","0","9","0","10210"
"0","2023/02/15 14:59:59","0","302","1","2023/02/12 12:00:00","0","9","0","10211"
"0","2023/02/24 11:59:59","0","302","1","2023/02/15 15:00:00","40009","9","0","10212"
"0","2023/02/22 14:59:59","0","302","1","2023/02/15 15:00:00","30245","9","0","10213"
"0","2023/02/28 11:59:59","0","302","1","2023/02/24 12:00:00","0","9","0","10214"
"0","2023/03/10 11:59:59","0","302","1","2023/03/03 19:00:00","0","9","0","10215"
"0","2023/03/17 11:59:59","0","302","1","2023/03/10 12:00:00","0","9","0","10216"
"0","2023/03/27 11:59:59","0","302","1","2023/03/17 12:00:00","0","9","0","10217"
"0","2023/03/31 11:59:59","0","302","1","2023/03/27 12:00:00","0","9","0","10218"
"0","2023/04/07 11:59:59","0","302","1","2023/03/31 12:00:00","0","9","0","10219"
"0","2023/04/10 11:59:59","0","302","1","2023/04/07 12:00:00","0","9","0","10220"
"0","2023/04/17 11:59:59","0","302","1","2023/04/10 12:00:00","0","9","0","10221"
"0","2023/04/25 11:59:59","0","302","1","2023/04/17 12:00:00","0","9","0","10222"
"0","2023/04/30 11:59:59","0","302","1","2023/04/25 12:00:00","0","9","0","10223"
"0","2023/05/10 11:59:59","0","302","1","2023/04/30 12:00:00","0","9","0","10224"
"0","2023/05/15 14:59:59","0","302","1","2023/05/10 12:00:00","0","9","0","10225"
"0","2023/05/24 11:59:59","0","302","1","2023/05/15 15:00:00","0","9","0","10226"
"0","2023/05/31 11:59:59","0","302","1","2023/05/27 12:00:00","0","9","0","10227"
"0","2023/06/09 11:59:59","0","302","1","2023/05/31 12:00:00","0","9","0","10228"
"0","2023/06/15 14:59:59","0","302","1","2023/06/09 12:00:00","0","9","0","10229"
"0","2023/06/23 11:59:59","0","302","1","2023/06/15 15:00:00","0","9","0","10230"
"90057","2023/06/30 11:59:59","0","302","1","2023/06/23 12:00:00","0","9","0","10231"
"0","2023/07/12 11:59:59","0","302","1","2023/07/03 19:00:00","0","9","0","10232"
"0","2023/07/15 14:59:59","0","302","1","2023/07/12 12:00:00","0","9","0","10233"
"0","2023/07/25 11:59:59","0","302","1","2023/07/15 15:00:00","0","9","0","10234"
"0","2023/07/31 11:59:59","0","302","1","2023/07/25 12:00:00","0","9","0","10235"
"0","2023/08/09 11:59:59","0","302","1","2023/07/31 12:00:00","0","9","0","10236"
"0","2023/08/12 11:59:59","0","302","1","2023/08/09 12:00:00","0","9","0","10237"
"90058","2023/08/15 14:59:59","0","302","1","2023/08/12 12:00:00","0","9","0","10238"
"0","2023/08/22 11:59:59","0","302","1","2023/08/15 15:00:00","40010","9","0","10239"
"0","2023/08/26 11:59:59","0","302","1","2023/08/22 12:00:00","0","9","0","10240"
"0","2023/08/31 11:59:59","0","302","1","2023/08/26 12:00:00","0","9","0","10241"
"0","2023/09/12 11:59:59","0","302","1","2023/09/03 19:00:00","0","9","0","10242"
"90059","2023/09/15 14:59:59","0","302","1","2023/09/12 12:00:00","0","9","0","10243"
"0","2023/09/25 11:59:59","0","302","1","2023/09/15 15:00:00","0","9","0","10244"
"0","2023/09/30 11:59:59","0","302","1","2023/09/25 12:00:00","0","9","0","10245"
"0","2023/10/10 11:59:59","0","302","1","2023/09/30 12:00:00","0","9","0","10246"
"0","2023/10/15 14:59:59","0","302","1","2023/10/10 12:00:00","0","9","0","10247"
"0","2023/10/23 11:59:59","0","302","1","2023/10/15 15:00:00","0","9","0","10248"
"0","2023/10/26 11:59:59","0","302","1","2023/10/23 12:00:00","0","9","0","10249"
"0","2023/10/31 11:59:59","0","302","1","2023/10/26 12:00:00","0","9","0","10250"
"0","2023/11/10 11:59:59","0","302","1","2023/10/31 12:00:00","0","9","0","10251"
"0","2023/11/15 14:59:59","0","302","1","2023/11/10 12:00:00","0","9","0","10252"
"0","2023/11/24 11:59:59","0","302","1","2023/11/15 15:00:00","0","9","0","10253"
"90060","2023/11/30 11:59:59","0","302","1","2023/11/27 12:00:00","0","9","0","10254"
"0","2023/12/11 11:59:59","0","302","1","2023/11/30 12:00:00","0","9","0","10255"
"0","2023/12/15 14:59:59","0","302","1","2023/12/11 12:00:00","0","9","0","10256"
"0","2023/12/22 11:59:59","0","302","1","2023/12/15 15:00:00","0","9","0","10257"
"0","2023/12/27 11:59:59","0","302","1","2023/12/22 12:00:00","0","9","0","10258"
"0","2023/12/31 11:59:59","0","302","1","2023/12/27 12:00:00","0","9","0","10259"
"0","2024/01/12 11:59:59","0","302","1","2024/01/03 19:00:00","0","12","0","10260"
"90061","2024/01/15 14:59:59","0","302","1","2024/01/12 12:00:00","0","12","0","10261"
"0","2024/01/22 11:59:59","0","302","1","2024/01/15 15:00:00","0","12","0","10262"
"90062","2024/01/26 11:59:59","0","302","1","2024/01/22 12:00:00","0","12","0","10263"
"0","2024/01/31 11:59:59","0","302","1","2024/01/26 12:00:00","0","12","0","10264"
"0","2024/02/12 11:59:59","0","302","1","2024/01/31 12:00:00","0","12","0","10265"
"0","2024/02/14 23:59:59","0","302","1","2024/02/12 12:00:00","30306","12","0","10266"
"90063","2024/02/14 23:59:59","0","302","1","2024/02/12 12:00:00","30305","12","0","10267"
"0","2024/02/22 11:59:59","0","302","1","2024/02/15 0:00:00","0","12","0","10268"
"90064","2024/02/29 11:59:59","0","302","1","2024/02/22 12:00:00","0","12","0","10269"
"0","2024/03/11 11:59:59","0","302","1","2024/03/03 19:00:00","0","12","0","10270"
"0","2024/03/18 11:59:59","0","302","1","2024/03/11 12:00:00","0","12","0","10271"
"0","2024/03/28 11:59:59","0","302","1","2024/03/18 12:00:00","30313","12","0","10272"
"90065","2024/03/22 11:59:59","0","302","1","2024/03/18 12:00:00","30312","12","0","10273"
"0","2024/03/28 11:59:59","0","302","1","2024/03/22 12:00:00","30314","11","0","10274"
"0","2024/03/31 11:59:59","0","302","1","2024/03/28 12:00:00","0","12","0","10275"
"0","2024/04/12 11:59:59","0","302","1","2024/03/31 12:00:00","0","12","0","10276"
"0","2024/04/15 14:59:59","0","302","1","2024/04/12 12:00:00","30318","12","0","10277"
"0","2024/04/15 14:59:59","0","302","1","2024/04/12 12:00:00","30317","12","0","10278"
"0","2024/04/26 11:59:59","0","302","1","2024/04/15 15:00:00","0","12","0","10279"
"0","2024/04/30 11:59:59","0","302","1","2024/04/26 12:00:00","0","12","0","10280"
"0","2024/05/15 14:59:59","0","302","1","2024/05/03 19:00:00","30322","19","0","10281"
"90066","2024/05/15 14:59:59","0","302","1","2024/05/10 12:00:00","30323","18","0","10282"
"0","2024/05/27 11:59:59","0","302","1","2024/05/15 15:00:00","0","18","0","10283"
"0","2024/05/31 11:59:59","0","302","1","2024/05/27 12:00:00","0","18","0","10284"
"0","2024/06/10 11:59:59","0","302","1","2024/05/31 12:00:00","0","18","0","10285"
"0","2024/06/15 14:59:59","0","302","1","2024/06/10 12:00:00","0","18","0","10286"
"0","2024/06/26 11:59:59","0","302","1","2024/06/15 15:00:00","0","19","0","10287"
"0","2024/06/26 11:59:59","0","302","1","2024/06/21 12:00:00","0","18","0","10288"
"90067","2024/06/30 11:59:59","0","302","1","2024/06/26 12:00:00","0","18","0","10289"
