9c2c1afcba4173c9ba07c7fddf3ed02ecf1a7b645e514abc4d05b22fd239fc6b,9f964895ffd4275614ad5467ef449d73e61f31116fc25518fc58afba08173e27,0c3a578d27359debf216789119732d53dd46b004cb0396cd0afc53d4f28f1d2d,499fa4b82fdf2528fc2cecfa6ab4008910fc6f0f416a801bb7040eaa666c7d46
"900","90","30","104411"
"1200","0","50","104412"
"900","0","50","104431"
"680","50","50","104511"
"610","0","40","104512"
"700","0","50","104531"
"700","0","50","104532"
"700","-100","50","104611"
"700","-100","50","104612"
"700","0","50","104631"
"700","0","50","104632"
"900","0","50","104711"
"900","0","50","104712"
"900","0","50","104713"
"900","0","50","104715"
"800","0","50","104731"
"800","0","50","104732"
"535","-5","45","104811"
"700","0","50","104831"
"700","0","50","104832"
"700","0","50","104833"
"900","-200","50","104911"
"545","-10","50","104912"
"900","-200","50","104914"
"700","0","50","104931"
"700","0","50","104932"
"900","0","50","105011"
"700","0","50","105031"
"700","0","50","105032"
"900","0","50","105111"
"1200","0","50","105112"
"700","0","50","105131"
"700","0","50","105132"
"700","-200","50","105211"
"650","-150","50","105212"
"700","-140","50","105213"
"600","-45","60","105214"
"900","0","50","105231"
"690","-15","50","105232"
"900","0","50","105311"
"900","0","50","105312"
"900","0","50","105331"
"800","0","50","105332"
"900","0","50","105411"
"700","-50","50","105412"
"900","0","50","105431"
"900","0","50","105432"
"600","30","80","105511"
"700","0","50","105531"
"700","0","50","105532"
"1200","0","50","105611"
"700","0","50","105612"
"1200","0","50","105613"
"1200","0","50","105621"
"700","0","50","105631"
"700","0","50","105632"
"700","0","50","105711"
"700","0","50","105712"
"700","0","50","105731"
"675","90","100","105811"
"600","-35","80","105812"
"640","-55","65","105813"
"600","-35","80","105814"
"900","0","50","105831"
"620","-70","30","105911"
"700","0","50","105912"
"500","-15","60","105913"
"500","-60","10","105914"
"500","-60","10","105921"
"700","0","50","105931"
"700","0","50","105932"
"700","0","50","105933"
"735","0","50","106011"
"750","-5","80","106012"
"735","0","50","106013"
"735","0","50","106014"
"735","0","50","106015"
"700","0","50","106031"
"730","70","50","106112"
"730","70","50","106113"
"480","-20","50","106114"
"730","70","50","106115"
"480","-20","50","106116"
"730","70","50","106118"
"430","-50","0","106131"
"715","-10","50","106211"
"800","0","50","106231"
"765","-120","50","106311"
"750","-80","50","106331"
"590","-70","60","106411"
"590","-70","60","106412"
"590","-70","60","106413"
"590","-70","60","106414"
"590","-70","60","106415"
"700","-20","70","106416"
"590","-70","60","106417"
"700","0","50","106431"
"700","0","50","106432"
"765","-55","65","106511"
"520","0","50","106531"
"520","0","50","106532"
"420","0","70","106611"
"420","0","70","106612"
"550","-30","50","106631"
"550","-55","50","106632"
"760","-140","100","106711"
"760","-140","100","106712"
"1300","-30","150","106713"
"830","-30","40","106714"
"760","-140","100","106715"
"800","0","50","106731"
"875","110","50","106811"
"1200","0","50","106812"
"580","-40","50","106813"
"1200","0","50","106814"
"875","110","50","106815"
"875","110","50","106816"
"875","110","50","106817"
"1000","0","50","106818"
"800","0","50","106831"
"570","-55","20","106832"
"800","0","50","106834"
"1200","0","50","106911"
"1200","0","50","106912"
"700","-30","70","106913"
"690","-25","35","106914"
"1050","-60","100","106915"
"800","0","50","106931"
"1200","0","50","107011"
"1200","0","50","107012"
"600","-60","70","107013"
"600","-60","70","107014"
"600","-60","70","107015"
"460","0","0","107031"
"460","0","0","107032"
"1200","0","50","107111"
"1200","0","50","107112"
"1000","0","50","107113"
"1200","0","50","107114"
"1200","0","50","107115"
"1200","0","50","107116"
"885","-30","40","107131"
"805","-25","50","107211"
"805","-25","50","107212"
"700","-15","50","107231"
"1200","0","50","107311"
"1500","0","50","107312"
"800","0","50","107331"
"680","-20","50","107411"
"550","-40","60","107511"
"800","30","60","107512"
"350","-60","20","107611"
"600","30","50","107612"
"700","-17","50","107631"
"610","60","70","107711"
"610","60","70","107712"
"700","0","50","107811"
"800","30","50","107812"
"565","-40","0","107911"
"565","-40","0","107912"
"450","0","0","107931"
"570","-110","70","108011"
"570","-110","70","108012"
"570","-110","70","108013"
"460","0","50","108031"
"750","-90","65","108111"
"540","-10","85","108211"
"650","0","105","108411"
"600","0","60","108511"
"700","-60","80","108611"
"600","-50","90","108711"
"800","0","50","108732"
"800","0","50","108832"
"600","25","75","108911"
"600","25","75","108912"
"800","0","50","108932"
"680","-30","180","109011"
"700","-55","105","109111"
"575","10","30","109211"
"540","-10","30","109311"
"735","-75","100","109411"
"630","-60","60","109511"
"630","0","90","109611"
"720","0","50","109711"
"720","0","50","109712"
"580","0","50","109811"
"800","0","50","109812"
"640","-80","150","109911"
"570","20","95","110011"
"740","30","50","110031"
"515","0","50","110111"
"900","0","50","110211"
"540","0","30","110311"
"560","0","20","110331"
"600","-80","70","110411"
"700","-20","0","110511"
"710","-30","70","110611"
"460","0","0","110711"
"500","0","0","110811"
"600","0","50","110812"
"600","0","50","110813"
"600","0","50","110831"
"600","0","50","110832"
"685","0","0","110911"
"600","0","50","110931"
"600","0","50","110932"
"485","-40","40","111011"
"600","0","50","111031"
"600","0","50","111032"
"750","-15","70","111111"
"600","0","50","111131"
"500","25","0","111211"
"700","0","50","111311"
"750","-10","90","111411"
"1050","0","50","111412"
"800","0","50","111431"
"750","-40","60","111511"
"750","-50","50","111611"
"875","-80","70","111711"
"600","-40","80","111712"
"600","-10","50","111811"
"600","-10","50","111812"
"700","-10","50","111831"
"660","-30","70","111911"
"660","-30","70","111912"
"750","-30","50","112011"
"750","-30","50","112012"
"650","-50","50","112111"
"750","-15","70","112211"
"635","-45","75","112311"
"800","0","50","112411"
"800","0","50","112431"
"800","0","50","112511"
"800","0","50","112531"
"700","-15","70","112611"
"800","0","50","112631"
"715","70","80","112711"
"710","-100","50","112811"
"800","15","70","112911"
"800","15","70","112912"
"530","0","70","113011"
"800","0","50","113111"
"740","-10","80","113211"
"670","-90","50","113311"
"740","0","50","113411"
"740","0","50","113412"
"550","-40","50","113511"
"800","0","50","113611"
"800","0","50","113612"
"800","0","50","113631"
"735","30","60","113711"
"735","30","60","113712"
"605","0","60","113811"
"605","0","60","113812"
"680","-60","70","113911"
"840","0","75","114011"
"795","0","50","114111"
"650","-10","70","114211"
"690","10","70","114311"
"590","-40","70","114411"
"800","0","50","114511"
"900","0","50","114611"
"900","0","50","114612"
"900","0","50","114711"
"750","50","90","115011"
"640","50","70","115511"
"640","50","70","115512"
"580","-20","70","115611"
"700","0","50","115711"
"490","-25","30","115811"
"490","-25","30","115812"
"750","0","75","115911"
"800","120","15","116011"
"600","0","50","116211"
"800","0","50","116311"
"800","0","50","116411"
"670","0","60","116511"
"670","0","60","116512"
"630","-75","70","116611"
"600","0","50","116711"
"600","0","50","116712"
"600","0","50","116713"
"550","-80","60","116811"
"590","0","70","116911"
"550","-50","75","117011"
"700","-110","75","117111"
"640","20","50","117211"
"640","40","70","117311"
"705","-125","50","117411"
"600","0","50","117431"
"800","0","50","117511"
"670","-30","60","117611"
"760","55","75","117711"
"830","-135","75","117811"
"650","0","75","117911"
"740","-20","70","118011"
"740","-20","70","118031"
"700","0","50","118111"
"600","30","50","118131"
"800","0","50","118231"
"665","-15","80","118311"
"600","-35","80","118411"
"700","0","50","118511"
"700","0","50","118531"
"725","5","60","119011"
"740","-110","75","119111"
"690","-80","75","119112"
"800","0","50","119211"
"900","0","50","119311"
"630","-50","80","119911"
"670","-60","60","120011"
"900","-200","50","120012"
"700","-55","105","120013"
"700","-110","75","120014"
"545","-10","50","120015"
"900","-200","50","120016"
"900","-200","50","120017"
"500","15","70","120411"
"500","15","70","120412"
"800","0","50","120511"
"600","55","70","120611"
"600","55","70","120612"
"700","0","60","120711"
"800","65","60","120811"
"770","70","60","120911"
"700","-110","70","120912"
"630","-55","65","121011"
"570","-55","50","121111"
"930","-70","60","121211"
"930","-70","60","121212"
"750","0","50","121311"
"630","0","70","121411"
"710","0","70","121511"
"710","0","70","121512"
"650","0","50","121611"
"650","0","50","121612"
"700","0","50","121711"
"655","-45","50","121811"
"700","20","70","121911"
"700","20","70","121912"
"615","25","70","122011"
"615","25","70","122012"
"700","0","50","122111"
"710","-85","70","122211"
"800","0","50","122311"
"800","0","50","122331"
"800","0","50","122332"
"800","0","50","122333"
"1200","0","50","122411"
"700","0","50","122431"
"670","-65","60","122511"
"650","-70","100","122531"
"800","0","50","122611"
"700","0","50","122631"
"560","-30","70","122711"
"700","0","50","122731"
"800","0","50","122811"
"700","0","50","122831"
"620","-25","70","122911"
"720","-10","80","123111"
"720","-10","80","123112"
"710","-20","70","123211"
"595","-30","70","123311"
"595","-30","70","123312"
"800","0","50","123331"
"1200","0","50","123511"
"800","0","50","123611"
"580","-40","50","123711"
"800","0","50","123811"
"615","-85","60","123911"
"620","-90","60","123912"
"720","-50","75","124011"
"750","0","75","124012"
"650","-60","70","124111"
"650","-60","70","124112"
"1000","0","70","124211"
"1000","0","70","124212"
"1000","0","70","124213"
"1000","0","70","124214"
"650","-5","80","124311"
"600","-75","60","124411"
"750","-120","35","124511"
"550","-10","70","124611"
"620","15","60","124711"
"750","-10","70","124811"
"800","0","50","124812"
"875","-105","60","124911"
"655","-95","70","125011"
"535","-35","70","125012"
"535","-35","70","125013"
"655","-95","70","125014"
"580","-5","60","125111"
"700","-75","60","125211"
"700","-75","60","125212"
"650","0","50","125311"
"1500","0","50","125312"
"1500","0","50","125313"
"1500","0","50","125314"
"615","-70","50","125411"
"1500","0","50","125412"
"1500","0","50","125413"
"615","-70","50","125414"
"750","50","35","125511"
"750","50","35","125512"
"750","-165","55","125611"
"750","-165","55","125612"
"750","-165","55","125613"
"800","0","50","125614"
"800","0","50","125631"
"800","0","50","125711"
"570","-45","50","125811"
"800","0","50","125812"
"800","0","50","125813"
"570","-45","50","125821"
"570","-45","50","125822"
"570","-45","50","125823"
"800","0","50","125831"
"580","-45","60","126011"
"800","0","50","126012"
"460","-30","60","126013"
"580","-45","60","126014"
"800","0","50","126015"
"580","-45","60","126021"
"580","-45","60","126022"
"580","-45","60","126023"
"800","0","50","126031"
"570","-45","50","126111"
"800","0","50","126112"
"660","-35","50","126113"
"570","-45","50","126121"
"570","-45","50","126122"
"570","-45","50","126123"
"800","0","50","126131"
"550","-60","70","126211"
"800","0","50","126212"
"620","-70","60","126311"
"1200","0","50","126411"
"1200","0","50","126412"
"720","0","50","126413"
"720","0","50","126414"
"800","0","50","126431"
"1200","0","50","126511"
"1300","0","150","126512"
"1500","0","50","126531"
"1600","0","50","126532"
"800","0","50","126533"
"700","-90","80","126611"
"700","0","50","126711"
"800","0","50","126811"
"710","5","70","126911"
"800","0","50","127011"
"800","0","50","127012"
"700","-25","55","127111"
"700","-25","55","127112"
"700","-75","55","127211"
"700","-75","55","127212"
"700","-75","55","127213"
"700","-75","55","127214"
"700","-75","55","127215"
"700","0","65","127311"
"700","0","65","127312"
"630","-45","60","127511"
"630","-45","60","127512"
"700","-35","65","127611"
"700","-35","65","127612"
"465","-35","50","127711"
"465","-35","50","127712"
"800","0","50","127731"
"520","0","70","127811"
"520","0","70","127812"
"550","-20","60","127813"
"800","0","50","127831"
"630","-40","75","127911"
"600","-145","60","128011"
"800","-65","40","128111"
"800","-100","50","128112"
"650","-35","60","128211"
"650","-35","60","128212"
"650","-60","50","128311"
"620","-75","60","128411"
"660","0","65","128511"
"620","-15","60","128711"
"750","-55","65","128811"
"750","-55","65","128812"
"760","-10","50","128911"
"600","0","60","129011"
"760","-15","60","129012"
"760","-15","60","129013"
"760","-15","60","129014"
"760","-15","60","129021"
"800","0","50","129031"
"800","0","50","129311"
"600","15","60","129411"
"600","15","60","129412"
"550","-10","50","129511"
"600","40","60","129611"
"500","0","70","129612"
"500","0","70","129613"
"1000","0","50","129631"
"800","0","70","129711"
"760","-60","50","129712"
"800","0","70","129714"
"800","0","50","129731"
"630","-65","65","129811"
"800","0","50","129911"
"675","-75","50","130011"
"1500","0","50","130012"
"675","-75","50","130013"
"1500","0","50","130031"
"415","-20","50","130111"
"460","0","50","130112"
"415","-20","50","130113"
"570","-55","50","130211"
"800","0","50","130212"
"570","-55","50","130213"
"800","0","50","130231"
"680","-45","55","130711"
"700","0","50","130811"
"740","0","70","130911"
"740","0","70","130912"
"740","0","70","130931"
"900","0","50","131011"
"530","-35","60","131111"
"530","-35","60","131112"
"600","-15","45","131211"
"600","-15","45","131212"
"900","0","50","131213"
"900","0","50","131214"
"600","0","50","131611"
"660","0","55","131711"
"1400","30","50","131811"
"1400","30","50","131812"
"1400","30","50","131813"
"800","0","50","131911"
"500","-40","60","132011"
"500","-40","60","132012"
"800","0","50","132111"
"800","0","50","132112"
"800","0","50","132113"
"800","0","50","132114"
"650","10","50","132211"
"650","10","50","132212"
"650","10","50","132213"
"650","10","50","132214"
"740","-50","45","132311"
"740","-50","45","132312"
"800","0","50","132331"
"680","25","30","132411"
"680","25","30","132412"
"680","25","30","132413"
"800","0","50","132431"
"550","-90","30","132511"
"550","-90","30","132512"
"800","0","50","132531"
"580","-10","30","132611"
"580","-10","30","132612"
"710","-100","50","132711"
"710","-100","50","132712"
"700","5","65","132811"
"700","5","65","132812"
"700","5","65","132813"
"600","-105","50","132911"
"600","-105","50","132912"
"770","-50","70","133011"
"770","-50","70","133012"
"770","-50","70","133013"
"770","-50","70","133014"
"770","-50","70","133015"
"800","0","50","133031"
"800","0","50","133032"
"600","5","50","133111"
"600","5","50","133112"
"600","5","50","133113"
"600","5","50","133114"
"600","5","50","133115"
"600","5","50","133116"
"700","0","50","133131"
"680","-80","50","133211"
"680","-80","50","133212"
"700","-55","50","133511"
"700","-55","50","133512"
"800","-55","60","133611"
"800","-55","60","133612"
"1200","0","50","133631"
"500","-75","35","133711"
"500","-75","35","133712"
"610","-35","40","133811"
"610","-35","40","133812"
"1600","0","50","133813"
"690","5","35","133911"
"690","5","35","133912"
"1200","0","50","134011"
"1200","0","50","134031"
"770","40","45","134311"
"700","90","55","134411"
"1000","55","35","134511"
"1000","55","35","134512"
"1000","55","35","134513"
"1000","55","35","134514"
"600","-50","50","134611"
"600","-50","50","134612"
"600","-50","50","134613"
"600","-50","50","134614"
"740","-35","50","134711"
"740","-35","50","134712"
"800","0","50","134731"
"600","30","50","134811"
"615","30","50","134812"
"830","25","60","134911"
"830","25","60","134912"
"800","30","50","134931"
"700","0","50","135011"
"700","0","50","135012"
"580","-40","60","135111"
"800","0","50","135211"
"500","0","50","135311"
"500","0","50","135411"
"700","0","50","135511"
"720","-60","40","135512"
"720","-60","40","135513"
"720","-60","40","135514"
"720","-60","40","135515"
"720","-60","40","135516"
"720","-60","40","135517"
"700","0","50","135531"
"650","-10","60","135611"
"650","-10","60","135612"
"970","-170","65","135613"
"970","-170","65","135614"
"970","-170","65","135615"
"970","-170","65","135616"
"970","-170","65","135617"
"970","-170","65","135618"
"970","-170","65","135619"
"700","0","50","135631"
"900","30","50","135711"
"900","30","50","135712"
"795","-130","60","135811"
"795","-130","60","135812"
"1000","0","50","135831"
"630","-20","70","135911"
"800","0","50","135912"
"630","-20","70","135913"
"800","0","50","135914"
"800","0","50","135915"
"630","-20","70","135916"
"600","-20","50","135931"
"900","-25","75","136011"
"900","-25","75","136012"
"1500","0","50","136014"
"600","30","50","136031"
"800","0","50","136111"
"800","0","50","136112"
"800","0","50","136131"
"800","0","50","136132"
"780","-30","50","136211"
"780","-30","50","136212"
"800","0","50","136231"
"700","10","55","136311"
"700","10","55","136312"
"600","-50","45","136411"
"600","-50","45","136412"
"600","-50","45","136413"
"600","-50","45","136414"
"800","0","50","136511"
"740","30","65","136911"
"800","30","60","136912"
"740","30","65","136913"
"600","0","50","136931"
"900","0","50","137111"
"550","-20","50","137411"
"550","-20","50","137412"
"750","-30","60","137611"
"750","-30","60","137612"
"720","25","40","137911"
"720","25","40","137912"
"800","-65","40","138011"
"800","-65","40","138012"
"700","-55","50","138111"
"830","-25","50","138211"
"830","-25","50","138212"
"700","-25","50","138311"
"700","-25","50","138312"
"900","0","50","138711"
"900","0","50","138712"
"530","-40","70","138811"
"530","-40","70","138812"
"640","-36","65","138911"
"640","-36","65","138912"
"640","-36","65","138913"
"560","-30","60","139011"
"560","-30","60","139012"
"830","0","60","139111"
"830","0","60","139112"
"800","0","50","139211"
"800","0","50","139212"
"800","0","50","139231"
"820","-10","70","139311"
"800","0","50","139312"
"820","-10","70","139313"
"800","0","50","139331"
"800","0","50","139411"
"800","0","50","139412"
"800","0","50","139413"
"800","0","50","139431"
"700","-10","50","139511"
"700","-10","50","139512"
"580","-30","50","139611"
"580","-30","50","139612"
"660","-20","50","139711"
"660","-20","50","139712"
"800","0","50","161199"
"800","0","50","161499"
"835","30","70","170111"
"800","0","50","171199"
"715","0","50","180111"
"800","-40","50","180211"
"840","25","50","180311"
"725","-50","50","180411"
"730","-55","50","180412"
"755","0","80","180511"
"700","-5","70","180611"
"630","-10","50","180612"
"670","-35","70","181211"
"670","-35","70","181212"
"900","0","50","190011"
"530","-15","50","190711"
"530","-15","50","190712"
"1000","0","50","190731"
"1200","0","50","190811"
"1000","0","50","190814"
"1000","0","50","190815"
"1200","0","50","190911"
"800","30","50","190912"
"1200","0","50","191011"
"1200","0","50","191031"
"690","-30","60","191111"
"750","-30","60","191112"
"750","-30","60","191113"
"800","0","50","191199"
"760","-15","60","191311"
"760","-15","60","191312"
"760","-15","60","191314"
"850","0","50","191411"
"850","0","50","191412"
"850","0","50","191413"
"800","0","50","191611"
"800","0","50","191616"
"500","0","50","191618"
"780","-50","60","191711"
"1150","-50","150","191712"
"1600","-275","70","191713"
"800","0","50","191731"
"800","0","50","191732"
"800","0","50","191733"
