0453e67bb174aca681bd22561c8ebcdabdbc6d47be648de01316e55d2dc8a4a1,b43d8541b702ddc8f80e6f3553bec5d7400820e0489ffc475b507ea7b5dde30a,a892703e111670ba185377969a182d7b79534121c34794847173a09bf5bf4e92,3fa551063c71bc8584ca5005bf8ad85fc86c1b2edffc79858881d5c2ddaae5ad,af112c945113680e0ab40e8c9ceddef7901e9f1e061522d45f72b9ec09701d61,65fd087683ca0057cb125eef59362ee11b89cedf9af7a3625d95f2c8b1b13262,b702c5d2b6a6fe6e2240572462ec71e41ce86de1c51a4718c59aed2efedd2b82,00d1da3061192e11fbcc7577b67fa826f7b69336adff1bbb22a6f005f9824af7,ae416a470348b2162578eb6638fe463551fbe3031dc69d15c02c5c1730fb33f1,5becc28c21c3b236f56d38a894b06a9c0c02f876d17ebef415862ace5f6a4e6d,cc8d1513126335596bb261d940e7efbf8daa18a7ac04ef768b4d640873481b32,40abcf9ffc706c218088a41867e7e13cb38fb652ce78b2960f506ae4e556d40a,87988a34342876339d65c61c3991462be9d04f585950a97ab4748d671e75cd18,ac5504abf0fe5530ae3034d94e3ee0d3ff08a57904f08e31c771704714d6a145,1150f358abac5f333ced01f75232a41312490a3f388cbefd312e2fae95e239ec,ef8bb75195cac87a16aacafd974149249d46116de599825acece2a79d6075399,ba7a72fd6a623ab93a5fb3dfdf35a986c3f348eeb8d04efcdabc47cea9d8553a,902fee6eb435baf83c1cda1219ead87929849ee43c5c272bc1b0bb8e4acce28e,6d1be3a605a25daaf8cc2bd9f2b1954108c45568a90e43d9a2b76f2773a18c4f,7ee78fd8995424aca39aa24e00ae2105a7ae48a3d6f4f017d5e219154253f79b
"101500201","1","0","1015","0","101511","0","0","0","0","1","0","0","0","0","0","0","0","0","1015002"
"101500801","0","0","1015","0","0","0","0","1","0","1","0","0","-960","0","0","0","0","0","1015008"
"101501101","1","0","1015","0","101532","0","0","0","0","1","0","0","0","0","0","0","0","0","1015011"
"101600101","1","0","1016","0","101611","0","0","0","0","1","0","0","0","0","0","0","0","0","1016001"
"101600501","1","0","1016","1","0","0","0","1","0","1","0","0","-830","0","0","0","0","0","1016005"
"101600801","0","0","1016","0","0","0","0","1","0","1","0","0","-910","0","0","0","0","0","1016008"
"101601101","1","0","1016","0","101631","0","1016011","0","0","1","0","0","0","0","0","0","0","0","1016011"
"101601102","1","0","1016","0","101631","0","1016011","0","0","1","0","0","0","0","0","0","0","0","1016011"
"101700201","1","0","1017","0","101711","0","0","0","0","1","0","0","0","0","0","0","0","0","1017002"
"101700801","0","0","1017","0","0","0","0","1","0","1","0","0","-900","0","0","0","0","0","1017008"
"101701101","1","0","1017","0","101732","0","0","0","0","1","0","0","0","0","0","0","0","0","1017011"
"101800101","1","0","1018","1","0","0","0","1","0","1","0","0","-850","0","0","0","0","0","1018001"
"101800201","1","0","1018","0","101811","0","0","0","0","1","0","0","0","0","0","0","0","0","1018002"
"101800401","0","0","1018","0","0","0","0","1","0","1","0","0","-800","0","0","0","0","0","1018004"
"101800801","0","0","1018","0","0","0","0","1","0","1","0","0","-800","0","0","0","0","0","1018008"
"101801101","1","0","1018","0","101831","0","0","0","0","1","0","0","0","0","0","0","0","0","1018011"
"102000301","1","0","1020","0","102011","0","0","0","0","1","0","0","0","0","0","0","0","0","1020003"
"102001101","1","0","1020","0","102031","0","0","0","0","1","0","0","0","0","0","0","0","0","1020011"
"102100101","1","0","1021","0","102111","0","0","0","0","1","0","0","0","0","0","0","0","0","1021001"
"102100801","0","0","1021","0","0","0","0","1","0","1","0","0","-800","0","0","0","0","0","1021008"
"102101101","1","0","1021","0","102131","0","1021011","0","0","1","0","0","0","0","0","0","0","0","1021011"
"102101102","1","0","1021","0","102131","0","1021011","0","0","1","0","0","0","0","0","0","0","0","1021011"
"102200301","1","0","1022","0","102211","0","0","0","0","1","0","0","0","0","0","0","0","0","1022003"
"102200801","0","0","1022","0","0","0","0","1","0","1","0","0","-840","0","0","0","0","0","1022008"
"102201101","1","0","1022","0","102232","0","0","0","0","1","0","0","0","0","0","0","0","0","1022011"
"102300301","1","0","1023","0","102311","0","0","0","0","1","0","0","0","0","0","0","0","0","1023003"
"102300801","0","0","1023","0","0","0","0","1","0","1","0","0","-880","0","0","0","0","0","1023008"
"102301101","1","0","1023","0","102332","0","1023011","0","0","1","0","0","0","0","0","0","0","0","1023011"
"102301102","1","0","1023","0","102332","0","1023011","0","0","1","0","0","0","0","0","0","0","0","1023011"
"102500301","1","0","1025","0","102511","0","0","0","0","1","0","0","0","0","0","0","0","0","1025003"
"102500801","0","0","1025","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1025008"
"102500901","0","0","1025","0","0","0","1025009","0","0","1","0","0","0","0","0","0","1","0","1025009"
"102500902","0","0","1025","0","0","0","1025009","0","0","1","0","0","0","0","0","0","1","0","1025009"
"102501101","1","0","1025","0","102531","0","0","0","0","1","0","0","0","0","0","0","0","0","1025011"
"102600401","0","0","1026","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1026004"
"102600701","1","0","1026","0","102611","0","1026007","0","0","1","0","0","0","0","0","0","0","0","1026007"
"102600702","1","0","1026","0","102611","0","1026007","0","0","1","0","0","0","0","0","0","0","0","1026007"
"102600801","0","0","1026","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1026008"
"102601101","1","0","1026","0","102632","0","0","0","0","1","0","0","0","0","0","0","0","0","1026011"
"102700101","1","0","1027","0","102711","0","0","0","0","1","0","0","0","0","0","0","0","0","1027001"
"102700401","0","0","1027","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1027004"
"102700801","0","0","1027","0","0","0","0","1","0","1","0","0","-910","0","0","0","0","0","1027008"
"102701101","1","0","1027","0","102731","0","0","0","0","1","0","0","0","0","0","0","0","0","1027011"
"102800601","1","0","1028","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1028006"
"102800801","0","0","1028","0","0","0","0","1","0","1","0","0","-950","0","0","0","0","0","1028008"
"102801101","1","0","1028","0","102832","0","1028011","0","0","1","0","0","0","0","0","0","0","0","1028011"
"102801102","1","0","1028","0","102832","0","1028011","0","0","1","0","0","0","0","0","0","0","0","1028011"
"102900601","1","0","1029","0","102912","0","0","0","0","1","0","0","0","0","0","0","0","0","1029006"
"102900801","0","0","1029","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1029008"
"102901101","1","0","1029","0","102931","0","0","0","0","1","0","0","0","0","0","0","0","0","1029011"
"103000201","1","0","1030","0","103011","0","0","0","0","1","0","0","0","0","0","0","0","0","1030002"
"103000801","0","0","1030","0","0","0","0","1","0","1","0","0","-810","0","0","0","0","0","1030008"
"103001101","1","0","1030","0","103031","0","1030011","0","0","1","0","0","0","0","0","0","0","0","1030011"
"103001102","1","0","1030","0","103031","0","1030011","0","0","1","0","0","0","0","0","0","0","0","1030011"
"103100201","1","0","1031","0","103111","0","0","0","0","1","0","0","0","0","0","0","0","0","1031002"
"103100801","0","0","1031","0","0","0","0","1","0","1","0","0","-850","0","0","0","0","0","1031008"
"103101101","1","0","1031","0","1331","0","0","0","0","1","0","0","0","0","103131","0","0","0","1031011"
"103200601","1","0","1032","0","103211","0","1032006","0","0","1","0","0","0","0","0","0","0","0","1032006"
"103200602","1","0","1032","0","0","0","1032006","0","0","1","0","0","0","0","0","0","0","0","1032006"
"103200801","0","0","1032","0","0","0","0","1","0","1","0","0","-840","0","0","0","0","0","1032008"
"103201101","1","0","1032","0","103231","0","1032011","0","0","1","0","0","0","0","0","0","0","0","1032011"
"103201102","1","0","1032","0","103231","0","1032011","0","0","1","0","0","0","0","0","0","0","0","1032011"
"103300101","1","0","1033","0","103311","0","0","0","0","1","0","0","0","0","0","0","0","0","1033001"
"103300801","0","0","1033","0","0","0","0","1","0","1","0","0","-850","0","0","0","0","0","1033008"
"103301101","1","0","1033","0","103332","0","0","0","0","1","0","0","0","0","0","0","0","0","1033011"
"103400201","1","0","1034","0","103411","0","0","0","0","1","0","0","0","0","0","0","0","0","1034002"
"103400801","0","0","1034","0","0","0","0","1","0","1","0","0","-910","0","0","0","0","0","1034008"
"103401101","1","0","1034","0","100011","0","1034011","0","0","1","0","0","0","0","103431","0","0","0","1034011"
"103401102","1","0","1034","0","100011","0","1034011","0","0","1","0","0","0","0","103431","0","0","0","1034011"
"103600701","1","0","1036","0","311","0","1036007","0","0","1","0","0","0","0","0","0","0","0","1036007"
"103600702","1","0","1036","0","311","0","1036007","0","0","1","0","0","0","0","0","0","0","0","1036007"
"103600801","0","0","1036","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1036008"
"103601101","1","0","1036","0","1131","0","1036011","0","0","1","0","0","0","0","103631","0","0","0","1036011"
"103601102","1","0","1036","0","1131","0","1036011","0","0","1","0","0","0","0","103631","0","0","0","1036011"
"103601103","1","0","1036","0","1131","0","1036011","0","0","1","0","0","0","0","103631","0","0","0","1036011"
"103700401","1","0","1037","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1037004"
"103700801","0","0","1037","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1037008"
"103701101","1","0","1037","0","103731","0","1037011","0","0","1","0","0","0","0","0","0","0","0","1037011"
"103701102","1","0","1037","0","103731","0","1037011","0","0","1","0","0","0","0","0","0","0","0","1037011"
"103800601","1","0","1038","0","103811","0","0","0","0","1","0","0","0","0","0","0","0","0","1038006"
"103800801","0","0","1038","0","0","0","0","1","0","1","0","0","-700","0","0","0","0","0","1038008"
"103801101","1","0","1038","0","103831","0","1038011","0","0","1","0","0","0","0","0","0","0","0","1038011"
"103801102","1","0","1038","0","103831","0","1038011","0","0","1","0","0","0","0","0","0","0","0","1038011"
"104000701","1","0","1040","0","104011","0","1040007","0","0","1","0","0","0","0","0","0","0","0","1040007"
"104000702","1","0","1040","0","104011","0","1040007","0","0","1","0","0","0","0","0","0","0","0","1040007"
"104000703","1","0","1040","0","104011","0","1040007","0","0","1","0","0","0","0","0","0","0","0","1040007"
"104000801","0","0","1040","0","0","0","0","1","0","1","0","0","-830","0","0","0","0","0","1040008"
"104001101","1","0","1040","0","104032","0","1040011","0","0","1","0","0","0","0","0","0","0","0","1040011"
"104001102","1","0","1040","0","104032","0","1040011","0","0","1","0","0","0","0","0","0","0","0","1040011"
"104200101","1","0","1042","0","104211","0","0","0","0","1","0","0","0","0","0","0","0","0","1042001"
"104200801","0","0","1042","0","0","0","0","1","0","1","0","0","-860","0","0","0","0","0","1042008"
"104201101","1","0","1042","0","104232","0","1042011","0","0","1","0","0","0","0","0","0","0","0","1042011"
"104201102","1","0","1042","0","104232","0","1042011","0","0","1","0","0","0","0","0","0","0","0","1042011"
"104300301","1","0","1043","0","104311","0","0","0","0","1","0","0","0","0","0","0","0","0","1043003"
"104300801","0","0","1043","0","0","0","0","1","0","1","0","0","-910","0","0","0","0","0","1043008"
"104301101","1","0","1043","0","6732","0","0","0","0","1","100011","0","0","104331","6832","0","0","0","1043011"
"104400101","1","0","1044","0","104412","0","0","0","0","1","0","0","0","0","0","0","0","0","1044001"
"104400801","0","0","1044","0","0","0","0","1","0","1","0","0","-900","0","0","0","0","0","1044008"
"104401101","1","0","1044","0","104431","0","1044011","0","0","1","0","0","0","0","0","0","0","0","1044011"
"104401102","1","0","1044","0","104431","0","1044011","0","0","1","0","0","0","0","0","0","0","0","1044011"
"104401103","1","0","1044","0","104431","0","1044011","0","0","1","0","0","0","0","0","0","0","0","1044011"
"104500101","1","0","1045","0","104511","0","0","0","0","1","0","0","0","0","0","0","0","0","1045001"
"104500801","0","0","1045","0","0","0","0","1","0","1","0","0","-860","0","0","0","0","0","1045008"
"104501101","1","0","1045","0","104531","0","1045011","0","0","1","0","0","0","0","0","0","0","0","1045011"
"104501102","1","0","1045","0","104531","0","1045011","0","0","1","0","0","0","0","0","0","0","0","1045011"
"104600101","1","0","1046","0","104611","0","0","0","0","1","0","0","0","0","0","0","0","0","1046001"
"104600801","0","0","1046","0","0","0","0","1","0","1","0","0","-840","0","0","0","0","0","1046008"
"104601101","1","0","1046","0","104631","0","1046011","0","0","1","0","0","0","0","0","0","0","0","1046011"
"104601102","1","0","1046","0","104631","0","1046011","0","0","1","0","0","0","0","0","0","0","0","1046011"
"104700601","1","0","1047","0","104713","0","0","0","0","0","0","0","0","0","0","0","0","0","1047006"
"104700801","0","0","1047","0","0","0","0","1","0","0","0","0","-870","0","0","0","0","0","1047008"
"104701101","1","0","1047","0","104733","0","0","0","0","0","0","0","0","0","0","0","0","0","1047011"
"104800201","1","0","1048","0","104811","0","0","0","0","1","0","0","0","0","0","0","0","0","1048002"
"104800801","0","0","1048","0","0","0","0","1","0","1","0","0","-870","0","0","0","0","0","1048008"
"104801101","1","0","1048","0","104831","0","0","0","0","1","0","0","0","0","0","0","0","0","1048011"
"104900301","1","0","1049","0","104911","0","0","0","0","1","0","0","0","0","0","0","0","0","1049003"
"104900801","0","0","1049","0","0","0","0","1","0","1","0","0","-800","0","0","0","0","0","1049008"
"104901101","1","0","1049","0","104932","0","1049011","0","0","1","0","0","0","0","0","0","0","0","1049011"
"104901102","1","0","1049","0","104932","0","1049011","0","0","1","0","0","0","0","0","0","0","0","1049011"
"105000401","0","0","1050","0","0","0","0","1","0","1","0","0","-790","0","0","0","0","0","1050004"
"105000601","1","0","1050","0","105011","0","0","0","0","1","0","0","0","0","0","0","0","0","1050006"
"105000801","0","0","1050","0","0","0","0","1","0","1","0","0","-890","0","0","0","0","0","1050008"
"105001101","1","0","1050","0","105032","0","1050011","0","0","1","0","0","0","0","0","0","0","0","1050011"
"105001102","1","0","1050","0","105032","0","1050011","0","0","1","0","0","0","0","0","0","0","0","1050011"
"105100201","1","0","1051","0","105111","0","1051002","0","0","1","0","0","0","0","0","0","0","0","1051002"
"105100202","1","0","1051","0","105111","0","1051002","0","0","1","0","0","0","0","0","0","0","0","1051002"
"105100203","1","0","1051","0","105111","0","1051002","0","0","1","0","0","0","0","0","0","0","0","1051002"
"105100401","0","0","1051","0","0","0","0","1","0","1","0","0","-910","0","0","0","0","0","1051004"
"105100801","0","0","1051","0","0","0","0","1","0","1","0","0","-860","0","0","0","0","0","1051008"
"105101101","1","0","1051","0","105131","0","1051011","0","0","1","0","0","0","0","0","0","0","0","1051011"
"105101102","1","0","1051","0","105131","0","1051011","0","0","1","0","0","0","0","0","0","0","0","1051011"
"105200601","1","0","1052","0","105212","0","0","0","0","1","0","0","0","0","0","0","0","0","1052006"
"105200801","0","0","1052","0","0","0","0","1","0","1","0","0","-880","0","0","0","0","0","1052008"
"105201101","1","0","1052","0","105231","0","0","0","0","1","0","0","0","0","0","0","0","0","1052011"
"105300201","1","0","1053","0","105311","0","0","0","0","1","0","0","0","0","0","0","0","0","1053002"
"105300801","0","0","1053","0","0","0","0","1","0","1","0","0","-840","0","0","0","0","0","1053008"
"105301101","1","0","1053","0","105331","0","0","0","0","1","0","0","0","0","0","0","0","0","1053011"
"105400301","1","0","1054","0","105411","0","0","0","0","1","0","0","0","0","0","0","0","0","1054003"
"105400701","1","0","1054","0","105412","0","0","0","0","1","0","0","0","0","0","0","0","0","1054007"
"105400801","0","0","1054","0","0","0","0","1","0","1","0","0","-840","0","0","0","0","0","1054008"
"105401101","1","0","1054","0","105431","0","1054011","0","0","1","0","0","0","0","0","0","0","0","1054011"
"105401102","1","0","1054","0","105431","0","1054011","0","0","1","0","0","0","0","0","0","0","0","1054011"
"105500301","1","0","1055","0","105511","0","0","0","0","1","0","0","0","0","0","0","0","0","1055003"
"105500801","1","0","1055","0","105531","0","0","0","0","1","0","0","0","0","0","0","0","0","1055008"
"105501101","1","0","1055","0","105531","0","0","0","0","1","0","0","0","0","0","0","0","0","1055011"
"105600101","1","0","1056","0","105611","0","0","0","0","1","0","0","0","0","0","0","0","0","1056001"
"105600801","0","0","1056","0","0","0","0","1","0","1","0","0","-840","0","0","0","0","0","1056008"
"105601101","1","0","1056","0","100011","0","1056011","0","0","1","0","0","0","0","105631","0","0","0","1056011"
"105601102","1","0","1056","0","100011","0","1056011","0","0","1","0","0","0","0","105631","0","0","0","1056011"
"105700201","1","0","1057","0","105711","0","0","0","0","1","0","0","0","0","0","0","0","0","1057002"
"105700701","1","0","1057","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1057007"
"105700801","0","0","1057","0","0","0","0","1","0","1","0","0","-880","0","0","0","0","0","1057008"
"105701101","1","0","1057","0","105731","0","1057011","0","0","1","0","0","0","0","0","0","0","0","1057011"
"105701102","1","0","1057","0","105731","0","1057011","0","0","1","0","0","0","0","0","0","0","0","1057011"
"105800301","1","0","1058","0","105812","0","0","0","0","1","0","0","0","0","0","0","0","0","1058003"
"105800801","1","0","1058","0","105831","0","0","0","0","1","0","0","0","0","0","0","0","0","1058008"
"105801101","1","0","1058","0","105831","0","1058011","0","0","1","0","0","0","0","0","0","0","0","1058011"
"105801102","1","0","1058","0","105831","0","1058011","0","0","1","0","0","0","0","0","0","0","0","1058011"
"105900201","1","0","1059","0","105913","0","0","0","0","1","0","0","0","0","0","0","0","0","1059002"
"105900801","1","0","1059","0","105931","0","0","0","0","1","0","0","0","0","0","0","0","0","1059008"
"105901101","1","0","1059","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1059011"
"106000701","1","0","1060","0","106012","0","0","0","0","1","0","0","0","0","0","0","0","0","1060007"
"106000801","1","0","1060","0","106031","0","0","0","0","1","0","0","0","0","0","0","0","0","1060008"
"106001101","1","0","1060","0","106031","0","1060011","0","0","1","0","0","0","0","0","0","0","0","1060011"
"106001102","1","0","1060","0","106031","0","1060011","0","0","1","0","0","0","0","0","0","0","0","1060011"
"106100201","1","0","1061","0","100011","0","0","0","0","1","0","0","0","0","106112","0","0","0","1061002"
"106100401","1","0","1061","0","106114","0","0","0","0","1","0","0","0","0","106211","0","0","0","1061004"
"106100701","1","0","1061","0","106131","0","1061007","0","0","1","0","0","0","0","0","0","0","0","1061007"
"106100702","1","0","1061","0","106131","0","1061007","0","0","1","0","0","0","0","0","0","0","0","1061007"
"106100703","1","0","1061","0","106131","0","1061007","0","0","1","0","0","0","0","0","0","0","0","1061007"
"106300401","1","0","1063","0","106331","0","0","0","0","1","0","0","0","0","0","0","0","0","1063004"
"106300801","1","0","1063","0","106331","0","0","0","0","1","0","0","0","0","0","0","0","0","1063008"
"106301101","1","0","1063","0","1231","0","0","0","0","1","0","0","0","0","106331","0","0","0","1063011"
"106400401","1","0","1064","0","106431","0","0","0","0","1","0","0","0","0","0","0","0","0","1064004"
"106400601","1","0","1064","0","106414","0","0","0","0","1","0","0","0","0","0","0","0","0","1064006"
"106401101","1","0","1064","0","106432","0","1064011","0","0","1","0","0","0","0","0","0","0","0","1064011"
"106401102","1","0","1064","0","106432","0","1064011","0","0","1","0","0","0","0","0","0","0","0","1064011"
"106500201","1","0","1065","0","106511","0","1065002","0","0","1","0","0","0","0","0","0","0","0","1065002"
"106500202","1","0","1065","0","106511","0","1065002","0","0","1","0","0","0","0","0","0","0","0","1065002"
"106500203","1","0","1065","0","106511","0","1065002","0","0","1","0","0","0","0","0","0","0","0","1065002"
"106500801","1","0","1065","0","106531","0","1065008","0","0","1","0","0","0","0","0","0","0","0","1065008"
"106500802","1","0","1065","0","106531","0","1065008","0","0","1","0","0","0","0","0","0","0","0","1065008"
"106500803","1","0","1065","0","106531","0","1065008","0","0","1","0","0","0","0","0","0","0","0","1065008"
"106501101","1","0","1065","0","106531","0","1065011","0","0","1","0","0","0","0","0","0","0","0","1065011"
"106501102","1","0","1065","0","106531","0","1065011","0","0","1","0","0","0","0","0","0","0","0","1065011"
"106600201","1","0","1066","0","106611","0","1066002","0","0","1","0","0","0","0","0","0","0","0","1066002"
"106600202","1","0","1066","0","106611","0","1066002","0","0","1","0","0","0","0","0","0","0","0","1066002"
"106600801","1","0","1066","0","106631","0","0","0","0","1","0","0","0","0","0","0","0","0","1066008"
"106601101","1","0","1066","0","106631","0","1066011","0","0","1","0","0","0","0","0","0","0","0","1066011"
"106601102","1","0","1066","0","106631","0","1066011","0","0","1","0","0","0","0","0","0","0","0","1066011"
"106601103","1","0","1066","0","106631","0","1066011","0","0","1","0","0","0","0","0","0","0","0","1066011"
