40784ef17065b3cad1fa181145088ddd5f8e3964c24e40c2ed381ad087961f88,ff164cac033543f799226ec5473fda466e43a60626ccd738065955287e7d817a,fd6a7a3b801ac7e48770b373b679d10cb5e218bb267f9d86da0705a7c2597d18,b4ff139a057ac9d83d3b409205cddc026b00a32da1a0f16f0280a9a7d47cd6a2,7dd955a8cdbda400b3d2b96d0c246d3f81951c8fa39031a8fbf7cb17078f6b05,07493fbd924eb089f128f8a03da52181998dc680bdd86b6c8a67b6e3e76ded56,40c2836736b287911790247a3890e660010dd4f9ded183c8c82a786072df45d2,94c3c5db0b3e335ecc47d957630e9d3061d26a948a64b95faa6d134b2f25ab0d,705dba31da7ffae0cdd038328412352c1ca430b196ded73dd99003cf208592d6,4f3a587654d6be81444ffb7399bfaaae866327799b1d0a8d978ccd3fbe9eb210,dbe4d6fb5735ffaa785800c00e8d5d824dafcbf5d9953c7d42cd342946452f01,9a320b3a3269a59287e17d3278af755dc43c8c7cd4921337bbffc4f4a3a6ddc5
"0","","63","80001","ナナカ","0","2","101301","0","10","1","これからも最強のバディタッグで\n大活躍だー！\n頼りにしてるよ、相棒！"
"0","","64","80001","ミツキ","0","1","105101","0","11","0","1年たつのって、あっという間ね\nまだまだ君の知らない部分が\nたくさんあるし…"
"0","","65","80001","ミツキ","0","2","105101","0","11","0","これからも、いろんなところを\n調べさせてね？"
"0","","66","80001","ルカ","0","1","105601","0","11","1","お前さんと出会ってもう1年か\n助太刀するつもりが"
"0","","67","80001","ルカ","0","2","105601","0","11","1","逆に助けられたりもしたね\nこれからもよろしく頼むよ！"
"0","","68","80001","エリコ","0","1","102701","0","11","2","早いものですわね、あなた様と\nお会いして、もう1年…"
"0","","69","80001","エリコ","0","2","102701","0","11","2","あなた様といると、時があっと\nいう間に過ぎてしまいます\n時間を止める研究をしなくては\nいけませんね…"
"0","","70","80001","アヤネ","0","1","102301","0","12","0","お兄ちゃんと会ってから、もう、\n1年なんだね。私、少しは\nお姉ちゃんっぽくなったかな？"
"0","","71","80001","アヤネ","0","2","102301","0","12","0","あ、ぷうきちもお兄ちゃんっぽく\nなったよね？"
"0","","72","80001","チカ","0","1","104201","0","12","1","あなたと出会って、\nもう1年がたったんですね…\nこれからもそばにいて、"
"0","","73","80001","チカ","0","2","104201","0","12","1","私のことを見守ってください\nできることなら、ずっと…"
"0","","74","80001","クルミ","0","1","102101","0","12","2","お兄ちゃんと出会って1年かぁ\n私、相変わらずダメダメで…"
"0","","75","80001","クルミ","0","2","102101","0","12","2","で、でもこれからもずっと…\n一緒にいたいなぁ…"
"0","","76","80001","シズル","0","1","104901","0","13","0","再会してちょうど1年だね\nお祝いにごちそう作ってきたよ～♪\n特製ケーキと、お寿司と、"
"0","","77","80001","シズル","0","2","104901","0","13","0","ハンバーグと、カレーと、\nシチューと、あ、隠しきれない隠し\n味は、お姉ちゃんの愛情だよ！"
"0","","78","80001","リノ","0","1","101101","0","13","1","お兄ちゃんと再会して、もう1年\nなんですね。\n会えなかった時を思うと、"
"0","","79","80001","リノ","0","2","101101","0","13","1","信じられないくらい幸せな1年\nでした！もう絶対、私から離れ\nないでくださいね♪"
"0","","80","80001","ユイ","0","1","100201","0","14","0","騎士クンと出会ってから今まで、\nいろんなことがあったよね\n楽しいこと、ドキドキしたこと…"
"0","","81","80001","ユイ","0","2","100201","0","14","0","そんな日々をこれからも、\nず、ずっと一緒に…\n過ごしていきたいな…！"
"0","","82","80001","ヒヨリ","0","1","100101","0","14","1","騎士くんと出会って、まだ1年しか\nたってないんだ！？"
"0","","83","80001","ヒヨリ","0","2","100101","0","14","1","なんかもうずっと一緒にいる気が\nするなぁ…えへへ。これからの\n1年もまたよろしくねっ！\n騎士くん！"
"0","","84","80001","レイ","0","1","100301","0","14","2","初めてキミに出会って1年…\n随分見違えたね私もキミも、\n更に強くなっていく…"
"0","","85","80001","レイ","0","2","100301","0","14","2","キミに背中を預けられる日が、\n早くきますように"
"0","","86","80001","ペコリーヌ","0","1","105801","0","15","0","1年もわたしのことを、忘れない\nでいてくれて、ありがとうござい\nます！"
"0","","87","80001","ペコリーヌ","0","2","105801","0","15","0","これからもずっと、覚えていて\nくださいね！"
"0","","88","80001","コッコロ","0","1","105901","0","15","1","こうして1年も、主さまのおそばに\n置いていただけて、とても光栄\nです。どうかこれからも、"
"0","","89","80001","コッコロ","0","2","105901","0","15","1","末永く主さまをお世話させて\nください。わたくしは、ずっと\n主さまのガイド役でいたいのです"
"0","","90","80001","キャル","0","1","106001","0","15","2","1年か、まっさかこんなに長い\n付き合いになるなんてね～\nでも…わりと楽しい1年だったかも"
"0","","91","80001","キャル","0","2","106001","0","15","2","だから、もうしばらくあんたに\n付き合ってやるわよ喜びなさい！"
"0","","92","60001","スズメ","0","1","112101","1","0","1","新しい年のはじめに、\nおみくじはいかがでしょうか？\nよい運勢であるほど、\n沢山プレゼントが貰えますよ♪"
"1","","93","60001","","0","0","0","1","0","2","今日の運勢は姫吉！　あらゆる運気が最大を示しています！　　　今なら「伝説の吸血鬼」をも従え、世界征服も夢じゃありません！"
"1","","94","60001","","0","0","0","1","0","2","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！"
"1","","95","60001","","0","0","0","1","0","2","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！"
"1","","96","60001","","0","0","0","1","0","2","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！"
"1","","97","60001","","0","0","0","2","0","2","今日の運勢は姫吉！　その高い運気はまさにショーグンの如く！　その溢れる威光は人々を惹きつけ、皆の人気者間違いなしです！"
"2","","98","60001","","0","0","0","1","0","2","今日の運勢は大吉！　運気がどんどん高まっています！　　　　　何をやっても、最大効率で素晴らしい結果になりますよ♪"
"2","","99","60001","","0","0","0","1","0","2","今日の運勢は大吉！　なにをやっても上手くいって大活躍！　　　そんな素敵なあなたを見て、後ろから誰かが……クスクス♪"
"2","","100","60001","","0","0","0","1","0","2","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！"
"2","","101","60001","","0","0","0","1","0","2","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！"
"2","","102","60001","","0","0","0","2","0","2","今日の運勢は大吉！　運気が高く、何かに挑戦すると良い結果に！隠れた才能が引き出されそう！　目指せヒデサ……ではなく秀才！"
"3","","103","60001","","0","0","0","1","0","2","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたいやき！　和菓子パワーで売上アップです！"
"3","","104","60001","","0","0","0","1","0","2","今日の運勢は中吉！　旅行運がぐんぐんと上昇中♪　　　　　　　もしかしたら、あの「マホマホ王国」にだって行けるかも♪"
"3","","105","60001","","0","0","0","1","0","2","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！"
"3","","106","60001","","0","0","0","1","0","2","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！"
"3","","107","60001","","0","0","0","1","0","2","今日の運勢は中吉！　お出かけした先で良縁に恵まれそうです！　ダウナー系あざとい女子が、あま～い飴をくれるかも？"
"3","","108","60001","","0","0","0","1","0","2","今日の運勢は中吉！　大抵のことはゴリ押しでなんとかできます！ラッキープレイスはゲーセン。パンチングマシンでストレス発散！"
"3","","109","60001","","0","0","0","2","0","2","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかの如く、色々な事がうまくいきますよ♪"
"4","","110","60001","","0","0","0","1","0","2","今日の運勢は小吉！　早朝に幸運の兆しあり！　　　　　　　　　もしかしたら、優しいお姉ちゃんが起こしにきてくれますよ♪"
"4","","111","60001","","0","0","0","1","0","2","今日の運勢は小吉！　運気上昇中ですが、上がるまでが要注意！　ラッキーアニマルは熊！　本当の家族のように守ってくれるかも♪"
"4","","112","60001","","0","0","0","1","0","2","今日の運勢は小吉！　外に出てゆっくり過ごすと運気が上昇！　　ラッキースポットは牧場。面白い出会いがありそうです♪"
"4","","113","60001","","0","0","0","1","0","2","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……"
"4","","114","60001","","0","0","0","1","0","2","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！"
"4","","115","60001","","0","0","0","1","0","2","今日の運勢は小吉！　思わぬ相手と仲良くなれるかも？　　　　　うっかり毒舌をもらしてしまわないように要注意です！"
"4","","116","60001","","0","0","0","2","0","2","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪"
"0","","117","60001","スズメ","0","2","112101","0","0","3","おみくじの結果はいかがでしたか？\n新たに始まる一日が、\nあなたにとってよい日になりますように\n明日もお待ちしていますね♪"
"0","","118","60001","スズメ","0","3","112101","0","7","3","おみくじ、楽しんで頂けましたか？\nあなたの新しい年が\n素晴らしいものになるよう、\n心からお祈りしますね"
"0","","119","80003","ペコリーヌ","0","1","105801","0","1","0","ヒューヒュー♪\nドンドンパフパフー♪"
"0","","120","80003","コッコロ","0","1","105901","0","1","1","ひゅーひゅー\nどんどんぱふぱふー\nでございます"
"0","","121","80003","コッコロ","0","2","105901","0","1","1","さぁ、キャルさまもご一緒に\nどんどんぱふぱふいたしましょう"
"0","","122","80003","キャル","0","1","106001","0","1","2","え？　ちょっと\nいきなりなにっ？"
"0","","123","80003","キャル","0","2","106001","0","1","2","ドンドンパフパフってなんなの？\nあたしにも分かるように\nちゃんと説明しなさいっての！"
"0","","124","80003","ペコリーヌ","0","2","105801","0","1","0","実はですねキャルちゃん！\nもうすぐわたしたちにとっての\n大切な節目──"
"0","","125","80003","ペコリーヌ","0","3","105801","0","1","0","『プリンセスコネクト！\nRe:Dive』\n2.5周年なんですよ！\nやばいですね☆"
"0","","126","80003","コッコロ","0","3","105901","0","1","1","ですからその日に向けて\n今から気分を盛り上げているのです"
"0","","127","80003","キャル","0","3","106001","0","1","2","ああ、そういえば\nそんな時期だっけ\nって言っても、もう少し先じゃない\n気が早いんじゃないの？"
"0","","128","80003","コッコロ","0","4","105901","0","1","1","いいえ、キャルさま\nこういったお祝いは準備から\n楽しむものでございます\nそうですよね、ペコリーヌさま"
"0","","129","80003","ペコリーヌ","0","4","105801","0","1","0","その通りです♪　というわけで！\nカウントダウンの始まりですよ！\nみんなで一緒に2.5周年に向けて\n盛り上がっていきましょー☆"
"0","","130","80003","キャル","0","4","106001","0","1","2","ド、ドンドンパフパフ～\nって何言わせんのよ！\nまったくもう、浮かれちゃってさ"
"0","","131","80003","コッコロ","0","5","105901","0","1","1","ふふ。キャルさまもワクワクして\nおいでのようですね\nそれでは主さま。大切な記念日まで\nどうぞご期待くださいませ"
"0","","132","80003","キャル","0","5","106001","0","2","0","記念日を盛り上げるったって\n一体どうしたらいいのよ？\nあたし、そういうの\n苦手なんだけど…"
"0","","133","80003","カリン","0","1","190801","0","2","1","あら、キャルさん\nどうかなさいましたか？\n何かお困りのようですけど"
"0","","134","80003","キャル","0","6","106001","0","2","0","げっ…カリンじゃない\nなんでもないわよ！"
"0","","135","80003","カリン","0","2","190801","0","2","1","そうなのですか？\nキャルさんのことですからてっきり\n2.5周年をどう盛り上げたら\nいいか悩んでいるのかと…"
"0","","136","80003","キャル","0","7","106001","0","2","0","分かってんじゃないのよ！？\nいっ、いや、違うけどね！\nあたしは別にそんなことで\n悩んでないわよっ？"
"0","","137","80003","カリン","0","3","190801","0","2","1","ふふっ…\nこういう時は、真心を込めて\n気持ちをそのまま口にしたら\nいいのではないでしょうか？"
"0","","138","80003","キャル","0","8","106001","0","2","0","気持ちを、ねぇ\nそれが一番難しいんじゃない…\nそもそも、あたしは記念日とか\n別にどうだっていいし"
"0","","139","80003","キャル","0","9","106001","0","2","0","…まあ、ペコリーヌもコロ助も\nやけに楽しそうだったから…\nこういうお祭り騒ぎみたいなのも\nたまにはいいかな、とは思うけど"
"0","","140","80003","カリン","0","4","190801","0","2","1","なるほどなるほど～\nキャルさんは【美食殿】で祝う\n2.5周年を心から楽しみに\nしている、ということですね！"
"0","","141","80003","キャル","0","10","106001","0","2","0","はぁ！？\nどこ聞いたらそうなるのよ！\nあたしは別に楽しみになんか…！"
"0","","142","80003","カリン","0","5","190801","0","2","1","キャルさんの心からの想い\nみなさんにも伝わったでしょうか？\n私も2.5周年が楽しみです！\n以上、カリンがお伝えしました！"
"0","","143","80003","キャル","0","11","106001","0","2","0","心からの想いって何なのよ！？\n勝手に人の言葉を\n捻じ曲げんじゃないわよ！\nこのくそ眼鏡ーーーっ！"
"0","","144","80003","コッコロ","0","6","105901","0","3","0","ペコリーヌさま、もうすぐ\n記念日でございますね\nこういった節目というのは\n感慨深いものでございます"
"0","","145","80003","ペコリーヌ","0","5","105801","0","3","1","色んな思い出が蘇ってきますね！\n楽しい出来事が\nいっぱいありました♪"
"0","","146","80003","コッコロ","0","7","105901","0","3","0","はい、そうでございますね\n主さまも【美食殿】の活動の他にも\nいろんなご経験をされたと\n聞いておりますよ"
"0","","147","80003","コッコロ","0","8","105901","0","3","0","たしか…ランドソルで話題沸騰と\nなっていた、魔法少女なるものに\nお会いになられたとか"
"0","","148","80003","ペコリーヌ","0","6","105801","0","3","1","魔法少女って、あの美味しくって\n栄養たっぷりの大ヒット商品\n『魔法少女ソーセージ』の箱に\n描いてある女の子のことですか！？"
"0","","149","80003","ペコリーヌ","0","7","105801","0","3","1","あのソーセージ\n美味しいんですよね～♪\nわたしもたっくさん食べてますよ！"
"0","","150","80003","コッコロ","0","9","105901","0","3","0","あとは、牧場に素敵な温泉が\n出来たとか…"
"0","","151","80003","ペコリーヌ","0","8","105801","0","3","1","牧場ですか！？　温泉につかって\nチーズもオツですね～♪　考えた\nだけでよだれが出ちゃいそうです！\nやばいですね☆"
"0","","152","80003","コッコロ","0","10","105901","0","3","0","ペコリーヌさま\n言ってるそばからよだれが…\n今お拭きしますね。ふき、ふき"
"0","","153","80003","ペコリーヌ","0","9","105801","0","3","1","えへへ、ありがとうございます\nコッコロちゃん！"
"0","","154","80003","コッコロ","0","11","105901","0","3","0","それにしても、主さまは\n【美食殿】の一員として様々な\n美食と出会われていたのですね\nわたくし、感服いたしました"
"0","","155","80003","ペコリーヌ","0","10","105801","0","3","1","これからもたくさん冒険をして\nめいっぱい美食を\n味わい尽くしましょうね！"
"0","","156","80003","ペコリーヌ","0","11","105801","0","4","0","2.5周年カウントダウン♪\nキャルちゃんキャルちゃん！\nわくわくしますね☆"
"0","","157","80003","キャル","0","12","106001","0","4","1","あぁもう、うるさいわね～\nまだまだ先でしょ？\nちょっとは落ち着きなさいよ"
"0","","158","80003","ペコリーヌ","0","12","105801","0","4","0","キャルちゃんだって最近\nソワソワしてるじゃないですか～\nさっきもご機嫌そうに鼻歌とか\n歌ってましたよね？"
"0","","159","80003","キャル","0","13","106001","0","4","1","なっ…！　き、聞いてたの！？\nじゃない、歌ってないわよ！？\nあんたいい加減なこと言うと\nぶっ殺すわよ！？"
"0","","160","80003","ペコリーヌ","0","13","105801","0","4","0","えっへへ～♪\nわたしは最近のキャルちゃんが\nもっともっと大好きですよ♪\nすごく積極的になりましたよね！"
"0","","161","80003","キャル","0","14","106001","0","4","1","…積極的？\nなんの話よ？"
"0","","162","80003","ペコリーヌ","0","14","105801","0","4","0","またまた～♪\nアイドルを目指そうとしたこと\n忘れちゃったんですか？"
"0","","163","80003","ペコリーヌ","0","15","105801","0","4","0","ムーサの町で\nきゃるきゃる～ん☆　って！"
"0","","164","80003","キャル","0","15","106001","0","4","1","あっ…！？　ちちち違うわよっ！\nあれは操られてただけで\nあたしはアイドルなんか\n目指してないっての！！"
"0","","165","80003","ペコリーヌ","0","16","105801","0","4","0","本当に本当ですか？\nわたし、キャルちゃんとっても\n乗り気だなって\n思ってたんですけど～"
"0","","166","80003","キャル","0","16","106001","0","4","1","まぁ、悪くはなかったけど…って\nだ、だから目指してないって\n言ってるでしょ！！\nなんてこと思い出させんのよ！？"
"0","","167","80003","キャル","0","17","106001","0","4","1","ああ…ダメだわ…\nもう殺すしかない…\n2.5周年が来る前に\n記憶ごと消し去ってやるー！"
"0","","168","80003","キャル","0","18","106001","0","5","0","2.5周年まであと10日…\nふ～ん？\n案外早いもんね？"
"0","","169","80003","コッコロ","0","12","105901","0","5","1","そうでございますね…\nその日のためにやるべきことは\nまだまだございます\n気を引き締めねばなりません…！"
"0","","170","80003","キャル","0","19","106001","0","5","0","やる気十分ねコロ助…\nそんな気負ってるとしんどいわよ？\nお気楽にやりましょ？"
"0","","171","80003","コッコロ","0","13","105901","0","5","1","キャルさま…\nありがとうございます\nキャルさまは本当に\n優しいおかたです"
"0","","172","80003","キャル","0","20","106001","0","5","0","な、なにわけの分かんないこと\n言ってんのよ…\nあたしは優しくなんかないっての"
"0","","173","80003","コッコロ","0","14","105901","0","5","1","そんなことはございません\n…あの、実はわたくし\nキャルさまに\nひとつお願いがございまして"
"0","","174","80003","キャル","0","21","106001","0","5","0","お願い？　珍しいわね\nコロ助がそんなこと言うなんて\n…まあ、あたしに出来ることなら\n別にいいけど"
"0","","175","80003","コッコロ","0","15","105901","0","5","1","ありがとうございます\n実は記念日へ向けて\n『かくし芸』というものを\n用意してみようかと思いまして"
"0","","176","80003","キャル","0","22","106001","0","5","0","かくし芸？"
"0","","177","80003","コッコロ","0","16","105901","0","5","1","はい。きゃるきゃる～ん☆　を\n参考に、ころころ～ん☆　という\nご挨拶を考えてみたのですが\nポーズがうまくいかなくて…"
"0","","178","80003","キャル","0","23","106001","0","5","0","～～！！　ちょっと褒められて\nいい気になって損したわ！！\nふざけんなふざけんな\nふ～ざ～け～ん～な～っ！！"
