bbc3a88de6db95fbe605b37e1cc9795473ac76e2d503acf9ff331e20f0849add,9004eb36e2856dd2c73a7465d9170e2a8c41077619f9351e5df2e1333296bbea,e9ae2bbe7a979a1f4d36e9dd5ac2497f76f907094333e451cf3be64e19e85ba1,b060fbf23c53fc8f98a69fb21a539826c5e884947010bcb586e2bf8e5ee114d5,92e5d49e5995879e3c83b28114711af7a9144f9604f45b503f95439bd56fd89b,c99b78409f18672af6565c72e9af46b3bdf39c8235d57df68518e4f1d62010f8,1b8b93d8d9281d74de93f9f51fb10b435fba36a47e6ec1b1edb2385ca7c86a23,28405f64bbdf75ce7fece9f771cd21e7ed7e0a61dc4626c85cc14fb82c747454,5e7d3b095662464185df811cf0b9f8564f10ab9011f7a8e91cab4e2ccc04922c,86b49abcc44fe06783bc015a9a968071213631669b6cbef022e0cfd5b1447114,1a15de4e59549bf53118a4589acb0e91598d90996088fe051a814020093f8eef,3596a15351c1471df93232a5c83283ea00df25b2a0543a1274f7e405bfcfd207
"5100000000000","毎秒ＨＰ回復90秒","300118","1","1","36000","300118","-1","3001","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"4650000000000","物理攻撃ダウン90秒","300119","1","1","36000","300119","-1","3001","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"4050000000000","物理攻撃ダウン90秒","300120","1","1","36000","300120","-1","3001","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"3600000000000","物理防御ダウン90秒","300121","1","1","36000","300121","-1","3001","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"3150000000000","物理攻撃ダウン90秒","300122","1","1","36000","300122","-1","3001","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"2700000000000","物理防御ダウン90秒","300123","1","1","36000","300123","-1","3001","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"2100000000000","TP150アップ","300124","1","1","36000","300124","-1","3001","0","3","バトル開始時、味方のＴＰが150アップ"
"1650000000000","無敵15秒","300125","1","1","36000","300125","-1","3001","0","3","バトル開始から15秒間、味方が無敵状態になる"
"1200000000000","物理攻撃ダウン90秒","300126","1","1","36000","300126","-1","3001","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"600000000000","物理防御ダウン90秒","300127","1","1","36000","300127","-1","3001","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"150000000000","魔法防御ダウン90秒","300128","1","1","36000","300128","-1","3001","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"17460000000000","魔法攻撃ダウン90秒","300201","1","1","36000","300201","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"16740000000000","魔法攻撃ダウン90秒","300202","1","1","36000","300202","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"16200000000000","物理防御ダウン90秒","300203","1","1","36000","300203","-1","3002","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"15660000000000","魔法防御ダウン90秒","300204","1","1","36000","300204","-1","3002","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"15120000000000","物理攻撃アップ90秒","300205","1","1","36000","300205","-1","3002","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"14400000000000","魔法攻撃アップ90秒","300206","1","1","36000","300206","-1","3002","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"13320000000000","魔法攻撃ダウン90秒","300207","1","1","36000","300207","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"12780000000000","物理攻撃アップ90秒","300208","1","1","36000","300208","-1","3002","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"12060000000000","魔法攻撃アップ90秒","300209","1","1","36000","300209","-1","3002","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"11520000000000","魔法攻撃ダウン90秒","300210","1","1","36000","300210","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"10800000000000","魔法攻撃ダウン90秒","300211","1","1","36000","300211","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"10260000000000","物理防御ダウン90秒","300212","1","1","36000","300212","-1","3002","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"9720000000000","魔法防御ダウン90秒","300213","1","1","36000","300213","-1","3002","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"9180000000000","物理攻撃アップ90秒","300214","1","1","36000","300214","-1","3002","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"8460000000000","魔法攻撃アップ90秒","300215","1","1","36000","300215","-1","3002","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"7380000000000","魔法攻撃ダウン90秒","300216","1","1","36000","300216","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"6660000000000","物理攻撃アップ90秒","300217","1","1","36000","300217","-1","3002","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"6120000000000","魔法攻撃アップ90秒","300218","1","1","36000","300218","-1","3002","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"5580000000000","魔法攻撃ダウン90秒","300219","1","1","36000","300219","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"4860000000000","魔法攻撃ダウン90秒","300220","1","1","36000","300220","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"4320000000000","物理防御ダウン90秒","300221","1","1","36000","300221","-1","3002","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"3780000000000","魔法防御ダウン90秒","300222","1","1","36000","300222","-1","3002","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"3240000000000","魔法攻撃ダウン90秒","300223","1","1","36000","300223","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"2520000000000","TP150アップ","300224","1","1","36000","300224","-1","3002","0","3","バトル開始時、味方のＴＰが150アップ"
"1980000000000","無敵15秒","300225","1","1","36000","300225","-1","3002","0","3","バトル開始から15秒間、味方が無敵状態になる"
"1440000000000","物理防御ダウン90秒","300226","1","1","36000","300226","-1","3002","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"720000000000","魔法防御ダウン90秒","300227","1","1","36000","300227","-1","3002","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"180000000000","魔法攻撃ダウン90秒","300228","1","1","36000","300228","-1","3002","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"14550000000000","物理攻撃ダウン90秒","300301","1","1","36000","300301","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"13950000000000","魔法攻撃ダウン90秒","300302","1","1","36000","300302","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"13050000000000","魔法攻撃ダウン90秒","300303","1","1","36000","300303","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"12600000000000","物理攻撃アップ90秒","300304","1","1","36000","300304","-1","3003","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"12000000000000","魔法攻撃アップ90秒","300305","1","1","36000","300305","-1","3003","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"11550000000000","物理攻撃ダウン90秒","300306","1","1","36000","300306","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"11100000000000","魔法攻撃ダウン90秒","300307","1","1","36000","300307","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"10650000000000","毎秒ＨＰ回復90秒","300308","1","1","36000","300308","-1","3003","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"10050000000000","毎秒ＴＰアップ90秒","300309","1","1","36000","300309","-1","3003","0","3","バトル開始から90秒間、味方のＴＰが毎秒アップ"
"9600000000000","物理攻撃ダウン90秒","300310","1","1","36000","300310","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"9000000000000","魔法攻撃ダウン90秒","300311","1","1","36000","300311","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"8100000000000","魔法攻撃ダウン90秒","300312","1","1","36000","300312","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"7650000000000","物理攻撃アップ90秒","300313","1","1","36000","300313","-1","3003","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"7050000000000","魔法攻撃アップ90秒","300314","1","1","36000","300314","-1","3003","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"6600000000000","物理攻撃ダウン90秒","300315","1","1","36000","300315","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"6150000000000","魔法攻撃ダウン90秒","300316","1","1","36000","300316","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"5550000000000","毎秒ＨＰ回復90秒","300317","1","1","36000","300317","-1","3003","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"5100000000000","毎秒ＴＰアップ90秒","300318","1","1","36000","300318","-1","3003","0","3","バトル開始から90秒間、味方のＴＰが毎秒アップ"
"4650000000000","物理攻撃ダウン90秒","300319","1","1","36000","300319","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"4050000000000","魔法攻撃ダウン90秒","300320","1","1","36000","300320","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"3600000000000","物理攻撃ダウン90秒","300321","1","1","36000","300321","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"3150000000000","魔法攻撃ダウン90秒","300322","1","1","36000","300322","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"2700000000000","物理攻撃アップ90秒","300323","1","1","36000","300323","-1","3003","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"2100000000000","TP150アップ","300324","1","1","36000","300324","-1","3003","0","3","バトル開始時、味方のＴＰが150アップ"
"1650000000000","物理攻撃ダウン90秒","300325","1","1","36000","300325","-1","3003","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"1200000000000","魔法攻撃ダウン90秒","300326","1","1","36000","300326","-1","3003","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"600000000000","毎秒ＨＰ回復90秒","300327","1","1","36000","300327","-1","3003","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"150000000000","毎秒ＴＰアップ90秒","300328","1","1","36000","300328","-1","3003","0","3","バトル開始から90秒間、味方のＴＰが毎秒アップ"
"17460000000000","物理防御ダウン90秒","300401","1","1","36000","300401","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"16740000000000","物理防御ダウン90秒","300402","1","1","36000","300402","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"16200000000000","物理攻撃アップ90秒","300403","1","1","36000","300403","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"15660000000000","魔法攻撃アップ90秒","300404","1","1","36000","300404","-1","3004","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"15120000000000","物理防御ダウン90秒","300405","1","1","36000","300405","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"13860000000000","物理攻撃アップ90秒","300406","1","1","36000","300406","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"13320000000000","魔法攻撃アップ90秒","300407","1","1","36000","300407","-1","3004","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"12780000000000","物理防御ダウン90秒","300408","1","1","36000","300408","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"12060000000000","物理防御ダウン90秒","300409","1","1","36000","300409","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"11520000000000","物理防御ダウン90秒","300410","1","1","36000","300410","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"10800000000000","物理防御ダウン90秒","300411","1","1","36000","300411","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"10260000000000","物理攻撃アップ90秒","300412","1","1","36000","300412","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"9720000000000","魔法攻撃アップ90秒","300413","1","1","36000","300413","-1","3004","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"9180000000000","物理防御ダウン90秒","300414","1","1","36000","300414","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"7920000000000","物理攻撃アップ90秒","300415","1","1","36000","300415","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"7380000000000","魔法攻撃アップ90秒","300416","1","1","36000","300416","-1","3004","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"6660000000000","物理防御ダウン90秒","300417","1","1","36000","300417","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"6120000000000","物理防御ダウン90秒","300418","1","1","36000","300418","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"5580000000000","物理攻撃アップ90秒","300419","1","1","36000","300419","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"4860000000000","物理攻撃アップ90秒","300420","1","1","36000","300420","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"4320000000000","物理攻撃アップ90秒","300421","1","1","36000","300421","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"3780000000000","魔法攻撃アップ90秒","300422","1","1","36000","300422","-1","3004","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"3240000000000","物理防御ダウン90秒","300423","1","1","36000","300423","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"2520000000000","TP150アップ","300424","1","1","36000","300424","-1","3004","0","3","バトル開始時、味方のＴＰが150アップ"
"1980000000000","無敵15秒","300425","1","1","36000","300425","-1","3004","0","3","バトル開始から15秒間、味方が無敵状態になる"
"1440000000000","物理攻撃アップ90秒","300426","1","1","36000","300426","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"720000000000","物理攻撃アップ90秒","300427","1","1","36000","300427","-1","3004","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"180000000000","物理防御ダウン90秒","300428","1","1","36000","300428","-1","3004","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"64020000000000","物理攻撃ダウン90秒","300501","1","1","36000","300501","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"61380000000000","物理攻撃ダウン90秒","300502","1","1","36000","300502","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"59400000000000","物理攻撃ダウン90秒","300503","1","1","36000","300503","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"57420000000000","物理攻撃ダウン90秒","300504","1","1","36000","300504","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"55440000000000","物理防御ダウン90秒","300505","1","1","36000","300505","-1","3005","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"52800000000000","魔法防御ダウン90秒","300506","1","1","36000","300506","-1","3005","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"50820000000000","物理攻撃ダウン90秒","300507","1","1","36000","300507","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"48840000000000","物理攻撃ダウン90秒","300508","1","1","36000","300508","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"46860000000000","物理防御ダウン90秒","300509","1","1","36000","300509","-1","3005","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"44220000000000","魔法防御ダウン90秒","300510","1","1","36000","300510","-1","3005","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"42240000000000","物理攻撃ダウン90秒","300511","1","1","36000","300511","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"39600000000000","物理攻撃ダウン90秒","300512","1","1","36000","300512","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"37620000000000","物理攻撃ダウン90秒","300513","1","1","36000","300513","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"35640000000000","物理攻撃ダウン90秒","300514","1","1","36000","300514","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"33660000000000","物理防御ダウン90秒","300515","1","1","36000","300515","-1","3005","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"31020000000000","魔法防御ダウン90秒","300516","1","1","36000","300516","-1","3005","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"29040000000000","物理攻撃ダウン90秒","300517","1","1","36000","300517","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"27060000000000","物理攻撃ダウン90秒","300518","1","1","36000","300518","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"24420000000000","物理防御ダウン90秒","300519","1","1","36000","300519","-1","3005","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"22440000000000","魔法防御ダウン90秒","300520","1","1","36000","300520","-1","3005","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"20460000000000","物理攻撃ダウン90秒","300521","1","1","36000","300521","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"17820000000000","物理攻撃ダウン90秒","300522","1","1","36000","300522","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"15840000000000","物理攻撃アップ90秒","300523","1","1","36000","300523","-1","3005","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"13860000000000","魔法攻撃アップ90秒","300524","1","1","36000","300524","-1","3005","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"11880000000000","物理攻撃ダウン90秒","300525","1","1","36000","300525","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"9240000000000","TP150アップ","300526","1","1","36000","300526","-1","3005","0","3","バトル開始時、味方のＴＰが150アップ"
"7260000000000","無敵15秒","300527","1","1","36000","300527","-1","3005","0","3","バトル開始から15秒間、味方が無敵状態になる"
"5280000000000","物理攻撃アップ90秒","300528","1","1","36000","300528","-1","3005","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"2640000000000","魔法攻撃アップ90秒","300529","1","1","36000","300529","-1","3005","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"660000000000","物理攻撃ダウン90秒","300530","1","1","36000","300530","-1","3005","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"29100000000000","魔法攻撃アップ90秒","300601","1","1","54000","300601","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"27000000000000","物理攻撃アップ90秒","300602","1","1","54000","300602","-1","3006","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"25200000000000","物理防御ダウン90秒","300603","1","1","54000","300603","-1","3006","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"23100000000000","魔法攻撃アップ90秒","300604","1","1","54000","300604","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"21300000000000","魔法防御ダウン90秒","300605","1","1","54000","300605","-1","3006","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"19200000000000","魔法攻撃アップ90秒","300606","1","1","54000","300606","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"17100000000000","毎秒ＨＰ回復90秒","300607","1","1","54000","300607","-1","3006","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"15300000000000","魔法攻撃アップ90秒","300608","1","1","54000","300608","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"13200000000000","物理攻撃アップ90秒","300609","1","1","54000","300609","-1","3006","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"11100000000000","物理防御ダウン90秒","300610","1","1","54000","300610","-1","3006","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"9300000000000","魔法攻撃アップ90秒","300611","1","1","54000","300611","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"8100000000000","魔法防御ダウン90秒","300612","1","1","54000","300612","-1","3006","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"6300000000000","魔法攻撃アップ90秒","300613","1","1","54000","300613","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"4200000000000","毎秒ＨＰ回復90秒","300614","1","1","54000","300614","-1","3006","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"3300000000000","無敵15秒","300615","1","1","54000","300615","-1","3006","0","3","バトル開始から15秒間、味方が無敵状態になる"
"2400000000000","魔法攻撃アップ90秒","300616","1","1","54000","300616","-1","3006","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"1200000000000","物理防御ダウン90秒","300617","1","1","54000","300617","-1","3006","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"300000000000","魔法防御ダウン90秒","300618","1","1","54000","300618","-1","3006","0","3","バトル開始から90秒間、敵の魔法防御力がダウン"
"34920000000000","毎秒ＨＰ回復90秒","300701","1","1","54000","300701","-1","3007","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"32400000000000","物理攻撃ダウン90秒","300702","1","1","54000","300702","-1","3007","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"30240000000000","魔法攻撃ダウン90秒","300703","1","1","54000","300703","-1","3007","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"27720000000000","物理攻撃アップ90秒","300704","1","1","54000","300704","-1","3007","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"25560000000000","魔法攻撃アップ90秒","300705","1","1","54000","300705","-1","3007","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"23040000000000","物理防御ダウン90秒","300706","1","1","54000","300706","-1","3007","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"20520000000000","毎秒ＴＰアップ90秒","300707","1","1","54000","300707","-1","3007","0","3","バトル開始から90秒間、味方のＴＰが毎秒アップ"
"18360000000000","毎秒ＨＰ回復90秒","300708","1","1","54000","300708","-1","3007","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
