f3efff3781d42e9bdb773b3b20e56a8ea14999c4ecda7201e48733d9ee9acb5c,01c78968a9ea148d73db851f855cd4e9d40a36b11c4ad48357f591f81c0c592d,c189b0c004ec46fdde5a7f1922692a1fdbdf47a9d058ea7680ef9984cc3e08fd,d6ff74ee31d84d8251fc4f114795ed305e87feebb41c500dd8944dc11497d511,e8eadd0a1c865818e9f1e21d6bde2fe4ed231130bfcbf89a3c7dfba3ae0f1646,8601894f98fa55a3db9a05ac998627c77143264f569c9d39c2079387439871fb,29673377d9e4c1a077484021819a5158ae63b4ffc1b5cca3b4eb7d76190beec9,c57f9a270efd9f0c1236d714f0c3da9a2363ac04e00a3050e4f49a432fb2219a,802d14d1201a2d414f81e58ebb7c7d97b9a1373cec6dbde809e6689d1c59bb99,44944d28de9cce61314563a43cf43c20f9d816347d9290b67818950981ccea6b,3557e7d9028b3be8c47f8b60e53abef98ce290348c3780ca6fc467f40e1f16c3,54de1fbd6a76da8e08c0aac86d1411ffb47845f24e90a1b98c1e5660f577a448,3017274bae9d595291109ea717adf2a34eb8ec5c87053c8f33e444b66f12fa65
"2023/08/18 15:00:00","2030/04/19 15:00:00","0","1","6054","10078","0","0","2021/10/31 12:00:00","0","0","20043","0"
"2023/09/19 15:00:00","2030/04/19 15:00:00","0","1,27","6381","10080","0","0","2021/11/30 12:00:00","0","0","20044","0"
"2023/10/16 15:00:00","2030/04/19 15:00:00","0","1,28","2193","10082","0","0","2021/12/31 12:00:00","0","0","20045","0"
"2023/11/16 15:00:00","2030/04/19 15:00:00","0","1","8163","10084","0","0","2022/01/31 12:00:00","0","0","20046","0"
"2023/11/16 15:00:00","2030/04/19 15:00:00","0","1,29","8164","10085","0","0","2022/02/07 12:00:00","0","0","20047","20046"
"2023/12/18 15:00:00","2030/04/19 15:00:00","0","1","2201","10088","0","0","2022/02/28 12:00:00","0","0","20048","0"
"2024/01/17 15:00:00","2030/04/19 15:00:00","0","1","430","10090","0","0","2022/03/31 12:00:00","0","0","20049","0"
"2024/03/18 15:00:00","2030/04/19 15:00:00","0","1","351","10092","0","0","2022/04/30 12:00:00","0","0","20050","0"
"2024/04/18 15:00:00","2030/04/19 15:00:00","0","1,30","392","10094","0","0","2022/05/25 15:00:00","0","0","20051","0"
"2024/06/17 15:00:00","2030/04/19 15:00:00","0","1,31","3402","10096","0","0","2022/06/30 12:00:00","0","0","20052","0"
"2024/07/16 15:00:00","2030/04/19 15:00:00","0","1,32","8132","10098","0","0","2022/07/31 12:00:00","0","0","20053","0"
"2024/08/16 15:00:00","2030/04/19 15:00:00","0","1","6057","10100","0","0","2022/08/31 12:00:00","0","0","20054","0"
"2024/09/17 15:00:00","2030/04/19 15:00:00","0","1,33","5200","10102","0","0","2022/09/30 12:00:00","0","0","20055","0"
"2024/10/16 15:00:00","2030/04/19 15:00:00","0","1","3479","10104","0","0","2022/10/31 12:00:00","0","0","20056","0"
"2024/11/16 15:00:00","2030/04/19 15:00:00","0","1,34","5033","10106","0","0","2022/11/30 12:00:00","0","0","20057","0"
"2024/12/16 15:00:00","2030/04/19 15:00:00","0","1,35","7213","10108","0","0","2022/12/31 12:00:00","-10","0","20058","0"
"2025/01/16 15:00:00","2030/04/19 15:00:00","0","1,36","8153","10110","0","0","2023/01/31 12:00:00","-10","0","20059","0"
"2025/01/16 15:00:00","2030/04/19 15:00:00","0","1,36","8154","10111","0","0","2023/02/07 12:00:00","-10","0","20060","20059"
"2025/02/16 15:00:00","2030/04/19 15:00:00","0","1","4314","10114","0","0","2023/02/28 12:00:00","-10","0","20061","0"
"2025/03/17 15:00:00","2030/04/19 15:00:00","0","1","3301","10116","0","0","2023/03/31 12:00:00","-10","0","20062","0"
"2025/04/16 15:00:00","2030/04/19 15:00:00","0","1,37","1443","10118","0","0","2023/04/30 12:00:00","10","0","20063","0"
"2025/05/16 15:00:00","2030/04/19 15:00:00","0","1","202","10120","0","0","2023/05/31 12:00:00","0","0","20064","0"
"2025/06/17 15:00:00","2030/04/19 15:00:00","0","1,38","404","10122","0","0","2023/06/30 12:00:00","0","0","20065","0"
"2025/07/16 15:00:00","2030/04/19 15:00:00","0","1,39","2394","10124","0","0","2023/07/31 12:00:00","0","0","20066","0"
"2025/08/16 15:00:00","2030/04/19 15:00:00","0","1,40","1","10136","0","0","2023/08/15 12:00:00","0","0","20067","0"
"2025/08/16 15:00:00","2030/04/19 15:00:00","0","1,40","2","10137","0","0","2023/08/15 12:00:00","0","0","20068","20067"
"2025/09/17 15:00:00","2030/04/19 15:00:00","0","1","203","10126","0","0","2023/08/31 12:00:00","0","0","20069","0"
"2025/10/16 15:00:00","2030/04/19 15:00:00","0","1","8460","10128","0","0","2023/09/30 12:00:00","0","0","20070","0"
"2025/11/15 15:00:00","2030/04/19 15:00:00","0","1","1281","10130","0","0","2023/10/31 12:00:00","0","0","20071","0"
"2025/12/16 15:00:00","2030/04/19 15:00:00","0","1","1279","10132","0","0","2023/11/30 12:00:00","0","0","20072","0"
"2026/01/16 15:00:00","2030/04/19 15:00:00","0","1,41","1301","10134","0","0","2023/12/31 12:00:00","0","0","20073","0"
"2026/02/16 15:00:00","2030/04/19 15:00:00","0","1","6052","10140","0","0","2024/02/28 12:00:00","0","0","20074","0"
"2026/03/17 15:00:00","2030/04/19 15:00:00","0","1","1202","10142","0","0","2024/03/31 12:00:00","0","0","20075","0"
"2026/04/16 15:00:00","2030/04/19 15:00:00","0","1","5040","10144","0","0","2024/04/30 12:00:00","0","0","20076","0"
"2026/05/16 15:00:00","2030/04/19 15:00:00","0","1","1280","10146","0","0","2024/05/31 12:00:00","0","0","20077","0"
"2026/06/16 15:00:00","2030/04/19 15:00:00","0","1","32","10148","0","0","2024/06/30 12:00:00","0","0","20078","0"
"2026/07/16 15:00:00","2030/04/19 15:00:00","0","1","1394","10150","0","0","2024/07/31 12:00:00","0","0","20079","0"
"2026/08/16 15:00:00","2030/04/19 15:00:00","0","1","4424","10154","0","0","2024/09/30 12:00:00","0","0","20080","0"
"2026/09/16 15:00:00","2030/04/19 15:00:00","0","1","5094","10156","0","0","2024/10/31 12:00:00","0","0","20081","0"
