7a28112e68ed888bb877817991ee63dd8f10b2a92bf4bab54d27bafba2b7c0cb,6853536ecf1ed8ae13426b75a415c9d62f80286e9744c217d076d19f7df4bd6e,3588f819e027cd31708a1f320c4a61e5f35a5c887f67460306c9ecee4445dc1d,c5c778c7f3d869bbcc03bdeea3b50b8370008cbc9ff7871594bbc84c97954295,268eba1f0feaebb0467c63dba56e7aae2ac0a1b75d33c34b3042d9257c2d03b7,c2017fc69c967836efb4c3e879ee660939156bb304c5988ade4da15bf6c2ea3c,79d0f81fb30cfa2ad12b0587c5fa9b3c65de872c218c12fea0b86601139ab4cd
"0","307300","1","1","0","81001505","1004101"
"0","307300","1","1","0","81001506","1004102"
"0","311100","1","1","0","81004201","1004201"
"0","311100","1","1","0","81004202","1004202"
"0","307800","1","1","0","81001905","1004301"
"0","307800","1","1","0","81001906","1004302"
"0","311300","1","1","0","81004401","1004401"
"0","311300","1","1","0","81004402","1004402"
"0","308000","1","1","0","81002101","1004501"
"0","308000","1","1","0","81002102","1004502"
"0","311400","1","1","0","81004601","1004601"
"0","311400","1","1","0","81004602","1004602"
"0","308200","1","1","0","81002301","1004701"
"0","308200","1","1","0","81002302","1004702"
"0","311500","1","1","0","81002405","1004801"
"0","311500","1","1","0","81002406","1004802"
"0","308400","1","1","0","81002501","1004901"
"0","308400","1","1","0","81002502","1004902"
"-28","311600","1.4","1.4","0","81005001","1005001"
"-28","311600","1.4","1.4","0","81005002","1005002"
"0","308600","1","1","0","81002701","1005101"
"0","308600","1","1","0","81002702","1005102"
"0","312100","1","1","0","81000605","1005201"
"0","312100","1","1","0","81003301","1005202"
"0","307400","1","1","0","81001705","1005301"
"0","307400","1","1","0","81001706","1005302"
"0","312200","1","1","0","81003005","1005401"
"0","312200","1","1","0","81003006","1005402"
"0","309300","1","1","0","81002901","1005501"
"0","309300","1","1","0","81002902","1005502"
"0","312300","1","1","0","81005601","1005601"
"0","312302","1","1","0","81005602","1005602"
"0","310000","1","1","0","81003101","1005701"
"0","310000","1","1","0","81003102","1005702"
"0","312600","1.75","1.75","0","100021","1005801"
"0","312600","1.75","1.75","0","100531","1005802"
"0","312700","1","1","0","101821","1005901"
"0","312700","1","1","0","101841","1005902"
"0","310300","1","1","0","81000605","1006001"
"0","310300","1","1","0","81003301","1006002"
"-27","312800","0.65","0.65","0","81006101","1006101"
"-27","312800","0.65","0.65","0","81006102","1006102"
"0","310500","2.5","2.5","0","100021","1006201"
"0","310500","2.5","2.5","0","100531","1006202"
"0","310600","0.4","0.4","0","81003601","1006301"
"0","310600","0.4","0.4","0","81003602","1006302"
"-30","313200","1","1","0","81006401","1006401"
"-30","313200","1","1","0","81006402","1006402"
"0","310700","1.2","1.2","0","81003801","1006501"
"0","310700","1.2","1.2","0","81003802","1006502"
"-25","313100","0.7","0.7","0","81006601","1006601"
"-25","313100","0.7","0.7","0","81006602","1006602"
"0","310800","1","1","0","81004001","1006701"
"0","310800","1","1","0","81004002","1006702"
"-26","313300","1.25","1.25","0","81006801","1006801"
"-26","313300","1.25","1.25","0","81006802","1006802"
"0","311100","1","1","0","81004201","1006901"
"0","311100","1","1","0","81004202","1006902"
"-30","314001","1.25","1.25","0","81007001","1007001"
"-30","314002","1.25","1.25","0","81007002","1007002"
"0","311300","1","1","0","81004401","1007101"
"0","311300","1","1","0","81004402","1007102"
"-27","314100","0.77","0.77","0","81007201","1007201"
"-27","314100","0.77","0.77","0","81007202","1007202"
"0","311400","1","1","0","81004601","1007301"
"0","311400","1","1","0","81004602","1007302"
"-33","314200","1.33","1.33","0","81007401","1007401"
"-33","314200","1.33","1.33","0","81007402","1007402"
"0","311500","1","1","0","81002405","1007501"
"0","311500","1","1","0","81002406","1007502"
"-20","314300","1.7","1.7","0","81007601","1007601"
"-20","314300","1.7","1.7","0","81007602","1007602"
"-28","311600","1.4","1.4","0","81005001","1007701"
"-28","311600","1.4","1.4","0","81005002","1007702"
"-33","314400","1.25","1.25","0","81007801","1007801"
"-33","314400","1.25","1.25","0","81007802","1007802"
"0","312100","1","1","0","81000605","1007901"
"0","312100","1","1","0","81003301","1007902"
"-20","314500","1","1","0","81003006","1008001"
"-20","314500","1","1","0","81008002","1008002"
"0","312200","1","1","0","81003005","1008101"
"0","312200","1","1","0","81003006","1008102"
"-25","314600","1.6","1.6","0","81003205","1008201"
"-25","314600","1.6","1.6","0","81003206","1008202"
"0","312300","1","1","0","81005601","1008301"
"0","312302","1","1","0","81005602","1008302"
"0","314700","1","1","0","100111","1008401"
"0","314700","1","1","0","100431","1008402"
"0","314800","0.9","0.9","0","81008501","1008501"
"0","314800","0.9","0.9","0","81008504","1008502"
"0","312600","1.75","1.75","0","100021","1008601"
"0","312600","1.75","1.75","0","100531","1008602"
"0","312700","1","1","0","101821","1008701"
"0","312700","1","1","0","101841","1008702"
"-20","315100","0.8","0.8","0","81008801","1008801"
"-20","315100","0.8","0.8","0","81008802","1008802"
"-27","312800","0.65","0.65","0","81006101","1008901"
"-27","312800","0.65","0.65","0","81006102","1008902"
"-25","315400","0.85","0.85","0","102994","1009001"
"-25","315400","0.85","0.85","0","102997","1009002"
"-30","313200","1","1","0","81006401","1009101"
"-30","313200","1","1","0","81006402","1009102"
"-20","316000","0.95","0.95","0","103021","1009201"
"-20","316000","0.95","0.95","0","103011","1009202"
"-25","313100","0.7","0.7","0","81006601","1009301"
"-25","313100","0.7","0.7","0","81006602","1009302"
"-20","316200","1.5","1.5","0","102091","1009401"
"-20","316200","1.5","1.5","0","102111","1009402"
"-26","313300","1.25","1.25","0","81006801","1009501"
"-26","313300","1.25","1.25","0","81006802","1009502"
"-27","316300","0.77","0.77","0","102591","1009601"
"-27","316300","0.77","0.77","0","102601","1009602"
"-30","314001","1.25","1.25","0","81007001","1009701"
"-30","314002","1.25","1.25","0","81007002","1009702"
"-27","316400","0.8","0.8","0","81000405","1009801"
"-27","316400","0.8","0.8","0","81000406","1009802"
"-27","314100","0.77","0.77","0","81007201","1009901"
"-27","314100","0.77","0.77","0","81007202","1009902"
"-20","316500","0.95","0.95","0","81010001","1010001"
"-20","316500","0.95","0.95","0","81010002","1010002"
"-33","314200","1.33","1.33","0","81007401","1010101"
"-33","314200","1.33","1.33","0","81007402","1010102"
"-27","316700","0.8","0.8","0","81010201","1010201"
"-27","316700","0.8","0.8","0","81010202","1010202"
"-20","314300","1.7","1.7","0","81007601","1010301"
"-20","314300","1.7","1.7","0","81007602","1010302"
"-20","318000","1","1","0","100091","1010401"
"-20","318000","1","1","0","100381","1010402"
"-33","314400","1.25","1.25","0","81007801","1010501"
"-33","314400","1.25","1.25","0","81007802","1010502"
"-27","318200","1","1","0","101361","1010601"
"-27","318200","1","1","0","102961","1010602"
"-20","314500","1","1","0","81003006","1010701"
"-20","314500","1","1","0","81008002","1010702"
"-17","318100","1.1","1.1","0","81001505","1010801"
"-17","318100","1.1","1.1","0","81010802","1010802"
"-25","314600","1.6","1.6","0","81003205","1010901"
"-25","314600","1.6","1.6","0","81003206","1010902"
"-25","318500","0.7","0.7","0","101581","1011001"
"-25","318500","0.7","0.7","0","103141","1011002"
"-28","318600","0.92","0.92","0","103151","1011101"
"-28","318600","0.92","0.92","0","103161","1011102"
"0","314700","1","1","0","100111","1011201"
"0","314700","1","1","0","100431","1011202"
"0","314800","0.9","0.9","0","81008501","1011301"
"0","314800","0.9","0.9","0","81008504","1011302"
"-27","318300","1.1","1.1","0","81011401","1011401"
"-27","318300","1.1","1.1","0","81011402","1011402"
"-20","315100","0.8","0.8","0","81008801","1011501"
"-20","315100","0.8","0.8","0","81008802","1011502"
"0","318800","1.18","1.18","0","102091","1011601"
"0","318800","1.18","1.18","0","102111","1011602"
"-25","315400","0.85","0.85","0","102994","1011701"
"-25","315400","0.85","0.85","0","102997","1011702"
"-25","319100","1.1","1.1","0","81011801","1011801"
"-25","319100","1.1","1.1","0","81011802","1011802"
"-20","316000","0.95","0.95","0","103021","1011901"
"-20","316000","0.95","0.95","0","103011","1011902"
"-17","318900","1.1","1.1","0","81012001","1012001"
"-17","318900","1.1","1.1","0","81012002","1012002"
"-20","316200","1.5","1.5","0","102091","1012101"
"-20","316200","1.5","1.5","0","102111","1012102"
"0","319000","1.4","1.4","0","81012207","1012201"
"0","319000","1.4","1.4","0","81012208","1012202"
"-27","316300","0.77","0.77","0","102591","1012301"
"-27","316300","0.77","0.77","0","102601","1012302"
"-55","319300","0.77","0.77","0","103051","1012401"
"-55","319300","0.77","0.77","0","102601","1012402"
"-27","316400","0.8","0.8","0","81000405","1012501"
"-27","316400","0.8","0.8","0","81000406","1012502"
"-30","319500","1.18","1.18","0","81012601","1012601"
"-30","319500","1.18","1.18","0","81012602","1012602"
"-20","316500","0.95","0.95","0","81010001","1012701"
"-20","316500","0.95","0.95","0","81010002","1012702"
"0","320000","1.5","1.5","0","101111","1012801"
"0","320000","1.5","1.5","0","101131","1012802"
"-27","316700","0.8","0.8","0","81010201","1012901"
"-27","316700","0.8","0.8","0","81010202","1012902"
"0","313702","1","1","0","81011401","1013001"
"0","313702","1","1","0","81013002","1013002"
"-20","318000","1","1","0","100091","1013101"
"-20","318000","1","1","0","100381","1013102"
"-50","320200","0.7","0.7","0","100941","1013201"
"-50","320200","0.7","0.7","0","100961","1013202"
"-50","320200","0.7","0.7","0","100961","1013203"
"-27","318200","1","1","0","101361","1013301"
"-27","318200","1","1","0","102961","1013302"
"-27","318200","1","1","0","102961","1013303"
"-50","320300","1","1","-20","81013401","1013401"
"-50","320300","1","1","-20","81013402","1013402"
"-50","320300","1","1","-20","81013402","1013403"
"-17","318100","1.1","1.1","0","81001505","1013501"
"-17","318100","1.1","1.1","0","81010802","1013502"
"-17","318100","1.1","1.1","0","81010802","1013503"
"0","320400","1","1","0","81013601","1013601"
"0","320400","1","1","0","81013602","1013602"
"0","320400","1","1","0","81013602","1013603"
"10","320500","0.65","0.65","0","81013701","1013701"
"10","320500","0.65","0.65","0","81013702","1013702"
"10","320500","0.65","0.65","0","81013702","1013703"
"-25","318500","0.7","0.7","0","101581","1013801"
"-25","318500","0.7","0.7","0","103141","1013802"
"-25","318500","0.7","0.7","0","103141","1013803"
"0","318600","0.9","0.9","0","103151","1013901"
"0","318600","0.9","0.9","0","103161","1013902"
"0","318600","0.9","0.9","0","103161","1013903"
"-20","320700","1.2","1.2","0","101951","1014001"
"-20","320700","1.2","1.2","0","101951","1014002"
"-20","320700","1.2","1.2","0","101951","1014003"
"-27","318300","1.1","1.1","0","81011401","1014101"
"-27","318300","1.1","1.1","0","81011402","1014102"
"-27","318300","1.1","1.1","0","81011402","1014103"
"-10","320900","1","1","0","100371","1014201"
"-10","320900","1","1","0","100381","1014202"
"-10","320900","1","1","0","100381","1014203"
"0","318800","1.18","1.18","0","102091","1014301"
"0","318800","1.18","1.18","0","102111","1014302"
"0","318800","1.18","1.18","0","102111","1014303"
"-10","321100","0.75","0.75","0","100021","1014401"
"-10","321100","0.75","0.75","0","100691","1014402"
"-10","321100","0.75","0.75","0","100691","1014403"
"-25","319100","1.1","1.1","0","81011801","1014501"
"-25","319100","1.1","1.1","0","81011802","1014502"
"-25","319100","1.1","1.1","0","81011802","1014503"
"-25","321200","0.85","0.85","0","81014601","1014601"
"-25","321200","0.85","0.85","0","81014602","1014602"
"-25","321200","0.85","0.85","0","81014602","1014603"
"-17","318900","1.1","1.1","0","81012001","1014701"
"-17","318900","1.1","1.1","0","81012002","1014702"
"-17","318900","1.1","1.1","0","81012002","1014703"
"-30","321300","1.1","1.1","0","81014801","1014801"
"-30","321300","1.1","1.1","0","81014802","1014802"
"-30","321300","1.1","1.1","0","81014802","1014803"
"0","319000","1.4","1.4","0","81012207","1014901"
"0","319000","1.4","1.4","0","81012208","1014902"
"0","319000","1.4","1.4","0","81012208","1014903"
"-10","321400","0.91","0.91","0","81015001","1015001"
"-10","321400","0.91","0.91","0","81015001","1015002"
"-10","321400","0.91","0.91","0","81015001","1015003"
"-55","319300","0.77","0.77","0","103051","1015101"
"-55","319300","0.77","0.77","0","102601","1015102"
"-55","319300","0.77","0.77","0","102601","1015103"
"0","321700","0.61","0.61","-20","81015201","1015201"
"0","321700","0.61","0.61","-20","81015202","1015202"
"0","321700","0.61","0.61","-20","81015202","1015203"
"0","307400","1","1","0","81001705","1015301"
"0","307400","1","1","0","81001706","1015302"
"0","307400","1","1","0","81001706","1015303"
"-10","321800","1","1","0","100051","1015401"
"-10","321800","1","1","0","100931","1015402"
"-10","321800","1","1","0","100931","1015403"
"-30","319500","1.18","1.18","0","103311","1015501"
"-30","319500","1.18","1.18","0","103321","1015502"
"-30","319500","1.18","1.18","0","103321","1015503"
"13","322100","0.73","0.73","0","81015601","1015601"
"13","322100","0.73","0.73","0","81015602","1015602"
"13","322100","0.73","0.73","0","81015602","1015603"
"0","320000","1.5","1.5","0","101111","1015701"
"0","320000","1.5","1.5","0","101131","1015702"
"0","320000","1.5","1.5","0","101131","1015703"
"-10","322200","1.5","1.5","0","81003006","1015801"
"-10","322200","1.5","1.5","0","81008002","1015802"
"-10","322200","1.5","1.5","0","81008002","1015803"
"0","313702","1","1","0","81011401","1015901"
"0","313702","1","1","0","81013002","1015902"
"0","313702","1","1","0","81013002","1015903"
"-55","322400","1.33","1.33","-20","81001205","1016001"
"-55","322400","1.33","1.33","-20","81001206","1016002"
"-55","322400","1.33","1.33","-20","81001206","1016003"
"-50","320200","0.7","0.7","0","100941","1016101"
"-50","320200","0.7","0.7","0","100961","1016102"
"-50","320200","0.7","0.7","0","100961","1016103"
